seed,calibration_severity,test_severity,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
105,3.0,1.0,offset,0.55,Conditional Lite-CF,2.0,1436,16,0,0.0,8,0,1.0,0.7534818941504178,0.5515320334261838,0.0,1.0,0.0,0.5515320334261838,0.8540791640024065,0.6452305880556445,1.6098382458873541,0.6449867364455536,0.22025370765649677,0.22000756138729166,0.1014207225694312
105,3.0,1.0,offset,0.675,All-row multinomial,2.0,1436,16,0,0.0,8,0,1.0,0.0,0.5515320334261838,0.0,1.0,0.0,0.5515320334261838,0.8528218306782857,0.6449491925516911,1.6229853880416236,0.6528442463955169,0.217743465321117,0.21749731905191186,0.1050787882139073
105,3.0,1.0,stuck_at,0.55,Conditional Lite-CF,2.0,1436,32,1,0.03125,13,0,1.0,0.6706128133704735,0.5062674094707521,6.963788300835654,1.0,6.963788300835654,0.5062674094707521,0.8369990504535202,0.607177161983306,1.5585830025535872,0.6571026703246293,0.20375307450854827,0.20378287307374576,0.09463057941409125
105,3.0,1.0,stuck_at,0.675,All-row multinomial,2.0,1436,32,0,0.0,13,0,1.0,0.0,0.5055710306406686,0.0,1.0,0.0,0.5055710306406686,0.8337148342005833,0.6020609520537216,1.5724426404987926,0.6647246547580999,0.1954244268209386,0.1954244268209387,0.09680303812236601
105,3.0,2.0,drift,0.55,Conditional Lite-CF,2.0,1436,15,1,0.06666666666666667,9,0,1.0,0.7465181058495822,0.5445682451253482,6.963788300835654,1.0,6.963788300835654,0.5445682451253482,0.8514094488145699,0.6339299671038973,1.6247583949614108,0.6519164698564613,0.22653563755401324,0.22625224143005795,0.10159867294923904
105,3.0,2.0,drift,0.675,All-row multinomial,2.0,1436,15,0,0.0,9,0,1.0,0.0,0.5438718662952646,0.0,1.0,0.0,0.5438718662952646,0.8499014148397368,0.6326124437556387,1.6398849929808157,0.6584802499736534,0.2252781638853199,0.22499476776136468,0.10344415741056225
105,3.0,2.0,gaussian,0.55,Conditional Lite-CF,2.0,1436,31,7,0.22580645161290322,17,1,0.9411764705882353,0.7033426183844012,0.49303621169916434,41.78272980501393,1.0,41.78272980501393,0.49303621169916434,0.8119650318620036,0.562596812999912,2.0982515882963964,0.731732055641773,0.2768807513907584,0.2768807513907584,0.10500879535516842
105,3.0,2.0,gaussian,0.675,All-row multinomial,2.0,1436,31,0,0.0,17,0,1.0,0.0020891364902506965,0.48885793871866295,0.0,1.0,0.0,0.48885793871866295,0.8086338670252396,0.5578236231367543,2.2041025263616794,0.7403967050520361,0.2755337710158575,0.2755337710158576,0.10659901029484438
105,3.0,2.0,offset,0.55,Conditional Lite-CF,2.0,1436,22,2,0.09090909090909091,8,0,1.0,0.7381615598885793,0.5181058495821727,13.927576601671309,1.0,13.927576601671309,0.5181058495821727,0.8451812704242384,0.6205969979895228,1.6955817531351975,0.6833514193875394,0.24336616152245596,0.243366161522456,0.10807326312806494
105,3.0,2.0,offset,0.675,All-row multinomial,2.0,1436,22,0,0.0,8,0,1.0,0.0006963788300835655,0.5167130919220055,0.0,1.0,0.0,0.5167130919220055,0.8433556409921262,0.6179992790135785,1.7230980198468249,0.6931612907889525,0.24142348805204855,0.24142348805204858,0.11196643147998063
105,3.0,2.0,stuck_at,0.55,Conditional Lite-CF,2.0,1436,39,2,0.05128205128205128,10,0,1.0,0.6935933147632312,0.479108635097493,13.927576601671309,1.0,13.927576601671309,0.479108635097493,0.8291032122088797,0.5949829581263798,1.6863523309899047,0.7010209350589435,0.2458629939174007,0.24589162651711113,0.10696193242083485
105,3.0,2.0,stuck_at,0.675,All-row multinomial,2.0,1436,39,0,0.0,10,0,1.0,0.0006963788300835655,0.4777158774373259,0.0,1.0,0.0,0.4777158774373259,0.8258523572638287,0.5889297782014068,1.7138331228734551,0.7113189168644,0.23930756200846018,0.23934030836646009,0.10925026919566012
105,3.0,3.0,drift,0.55,Conditional Lite-CF,2.0,1436,20,1,0.05,16,0,1.0,0.7311977715877437,0.5292479108635098,6.963788300835654,1.0,6.963788300835654,0.5292479108635098,0.8457712103729124,0.6174563589885149,1.684345651092419,0.6735756788380298,0.23243804144031371,0.23243804144031374,0.10605150329225697
105,3.0,3.0,drift,0.675,All-row multinomial,2.0,1436,20,0,0.0,16,0,1.0,0.0,0.5285515320334262,0.0,1.0,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169052972355,0.6813240574995958,0.230647896358321,0.23064789635832106,0.10868422165940772
105,3.0,3.0,gaussian,0.55,Conditional Lite-CF,2.0,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7228412256267409,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7979144422847179,0.5360383209799034,2.3851080403645124,0.7805360447708524,0.3101020287545515,0.3098273141941231,0.11686486634996034
105,3.0,3.0,gaussian,0.675,All-row multinomial,2.0,1436,36,0,0.0,14,0,1.0,0.003481894150417827,0.46866295264623953,0.0,1.0,0.0,0.46866295264623953,0.7923651338618622,0.5276026735367957,2.5498134115009217,0.7930902844305701,0.3083272842458716,0.30832728424587164,0.11818942990768115
105,3.0,3.0,offset,0.55,Conditional Lite-CF,2.0,1436,34,6,0.17647058823529413,22,0,1.0,0.7228412256267409,0.5034818941504178,41.78272980501393,1.0,41.78272980501393,0.5034818941504178,0.8364291503500012,0.5981243024823241,1.8116033835978111,0.7215901415288167,0.25125313858549375,0.25021336779113773,0.11830312611133385
105,3.0,3.0,offset,0.675,All-row multinomial,2.0,1436,34,0,0.0,22,0,1.0,0.001392757660167131,0.49930362116991645,0.0,1.0,0.0,0.49930362116991645,0.8347466411395073,0.5946636290869254,1.8416632042023129,0.7286038582013539,0.2498587615473923,0.24881899075303623,0.11849247203154273
105,3.0,3.0,stuck_at,0.55,Conditional Lite-CF,2.0,1436,45,1,0.022222222222222223,11,0,1.0,0.7207520891364902,0.45473537604456826,6.963788300835654,1.0,6.963788300835654,0.45473537604456826,0.8187870815198489,0.5757657241756405,1.841556397390473,0.7531140061850804,0.27844402482982966,0.27844402482982966,0.11787136262132279
105,3.0,3.0,stuck_at,0.675,All-row multinomial,2.0,1436,45,0,0.0,11,0,1.0,0.0,0.45403899721448465,0.0,1.0,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050506410128,0.7639791639837541,0.27145963616411356,0.2714596361641136,0.12050273910185756
106,1.0,1.0,drift,0.75,Conditional Lite-CF,2.0,1436,14,0,0.0,13,0,1.0,0.8091922005571031,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8524724329470104,0.6380133995102275,2.255457857528238,0.6887207465233569,0.28213125875773437,0.28164240826826314,0.11115045717485846
106,1.0,1.0,drift,0.6500000000000001,All-row multinomial,2.0,1436,14,0,0.0,13,0,1.0,0.0020891364902506965,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8536537392594644,0.6376844977630631,2.3414910704203127,0.7055354899570672,0.29945200977593966,0.2989632390545572,0.11532931193809652
106,1.0,1.0,gaussian,0.75,Conditional Lite-CF,2.0,1436,34,3,0.08823529411764706,25,2,0.92,0.7479108635097493,0.5348189415041783,6.963788300835654,1.0,6.963788300835654,0.5348189415041783,0.8328744439998071,0.5969105975907287,2.4212430148238786,0.7162372914704515,0.2908026424358684,0.2908026695526137,0.10858095104975933
106,1.0,1.0,gaussian,0.6500000000000001,All-row multinomial,2.0,1436,34,4,0.11764705882352941,25,4,0.84,0.016713091922005572,0.5341225626740947,0.0,1.0,0.0,0.5341225626740947,0.8300671959351318,0.5886960560133724,2.566821813342282,0.7370495144889897,0.3041431134628811,0.30414311346288114,0.11281000248999688
106,1.0,1.0,offset,0.75,Conditional Lite-CF,2.0,1436,26,0,0.0,17,2,0.8823529411764706,0.8147632311977716,0.5383008356545961,-13.927576601671309,1.0,-13.927576601671309,0.5383008356545961,0.8476622737491256,0.6315967693149326,2.331846091591368,0.7216520831817889,0.3061796505274792,0.30617965052747936,0.1180835771587702
106,1.0,1.0,offset,0.6500000000000001,All-row multinomial,2.0,1436,26,0,0.0,17,2,0.8823529411764706,0.0020891364902506965,0.5383008356545961,-13.927576601671309,1.0,-13.927576601671309,0.5383008356545961,0.8484563115235599,0.6293901370302716,2.449283253250121,0.7463087679948867,0.32555689724879333,0.32555698608264844,0.12365524000162693
106,1.0,1.0,stuck_at,0.75,Conditional Lite-CF,2.0,1436,21,0,0.0,25,0,1.0,0.7026462395543176,0.525766016713092,0.0,1.0,0.0,0.525766016713092,0.8359405343788424,0.6117275389524247,2.1397946320338206,0.7146930036127103,0.2791631921150209,0.279163440829003,0.11313579408891809
106,1.0,1.0,stuck_at,0.6500000000000001,All-row multinomial,2.0,1436,21,0,0.0,25,0,1.0,0.0,0.525766016713092,0.0,1.0,0.0,0.525766016713092,0.8361001297280294,0.6058258418576818,2.1786778312096238,0.7264182020547907,0.28602284740012074,0.28604245789094773,0.11326708922676958
106,1.0,2.0,drift,0.75,Conditional Lite-CF,2.0,1436,28,1,0.03571428571428571,19,2,0.8947368421052632,0.814066852367688,0.5348189415041783,-6.963788300835654,1.0,-6.963788300835654,0.5348189415041783,0.8464924209379596,0.6294243441680888,2.3338364140097134,0.7241302322804808,0.3090842104588154,0.3090842104588155,0.11799942409830504
106,1.0,2.0,drift,0.6500000000000001,All-row multinomial,2.0,1436,28,0,0.0,19,2,0.8947368421052632,0.001392757660167131,0.5341225626740947,-13.927576601671309,1.0,-13.927576601671309,0.5341225626740947,0.8480171886480031,0.6284014529230293,2.444641835191968,0.7484494459904855,0.33099701850491015,0.33099710458210674,0.12309747112595214
106,1.0,2.0,gaussian,0.75,Conditional Lite-CF,2.0,1436,45,2,0.044444444444444446,16,2,0.875,0.7590529247910863,0.4979108635097493,0.0,1.0,0.0,0.4979108635097493,0.8145143981993606,0.5606714756995298,2.793921241095826,0.7803403437578579,0.332343126930997,0.33234314347313443,0.1205425950785637
106,1.0,2.0,gaussian,0.6500000000000001,All-row multinomial,2.0,1436,45,2,0.044444444444444446,16,0,1.0,0.01532033426183844,0.49930362116991645,13.927576601671309,1.0,13.927576601671309,0.49930362116991645,0.8089653168864714,0.5498972389188246,3.0806119075918863,0.8023695586044252,0.3448582433301378,0.3448582433301378,0.12541384205118394
106,1.0,2.0,offset,0.75,Conditional Lite-CF,2.0,1436,20,3,0.15,13,2,0.8461538461538461,0.8126740947075209,0.5201949860724234,6.963788300835654,1.0,6.963788300835654,0.5201949860724234,0.8403558383575932,0.6120303164818363,2.4382462264252234,0.7579601225749608,0.3224856253698194,0.32248562536981945,0.12398128717329839
106,1.0,2.0,offset,0.6500000000000001,All-row multinomial,2.0,1436,20,0,0.0,13,2,0.8461538461538461,0.002785515320334262,0.5181058495821727,-13.927576601671309,1.0,-13.927576601671309,0.5181058495821727,0.8412752616265036,0.6087806343501126,2.572314286430833,0.7873676629407762,0.3463711009435747,0.3463711009435748,0.1295475018847275
106,1.0,2.0,stuck_at,0.75,Conditional Lite-CF,2.0,1436,23,0,0.0,21,0,1.0,0.7172701949860725,0.5146239554317549,0.0,1.0,0.0,0.5146239554317549,0.8328114469119979,0.6063093652318344,2.25918493964765,0.7372527974576106,0.2973703210904503,0.29737058545027534,0.11785238356751797
106,1.0,2.0,stuck_at,0.6500000000000001,All-row multinomial,2.0,1436,23,0,0.0,21,0,1.0,0.0,0.5146239554317549,0.0,1.0,0.0,0.5146239554317549,0.8328945525467794,0.6009568293009765,2.3067917769285184,0.7500683506397255,0.3052382487284963,0.3052541455020363,0.11901905372443218
106,1.0,3.0,drift,0.75,Conditional Lite-CF,2.0,1436,21,2,0.09523809523809523,15,2,0.8666666666666667,0.8098885793871866,0.5229805013927576,0.0,1.0,0.0,0.5229805013927576,0.8427058094671841,0.6206084403326962,2.4029958141053696,0.7470685009652624,0.3197490355942533,0.3197490355942532,0.12238349849033858
106,1.0,3.0,drift,0.6500000000000001,All-row multinomial,2.0,1436,21,0,0.0,15,3,0.8,0.0020891364902506965,0.520891364902507,-20.891364902506965,1.0,-20.891364902506965,0.520891364902507,0.8435613706441979,0.6165732007684706,2.5293366490478735,0.7763627693639444,0.3433272155793262,0.3433272155793262,0.12801217401776524
106,1.0,3.0,gaussian,0.75,Conditional Lite-CF,2.0,1436,38,4,0.10526315789473684,13,0,1.0,0.7778551532033426,0.46935933147632314,27.855153203342617,1.0,27.855153203342617,0.46935933147632314,0.7955804412310431,0.5176239274786192,3.2976407575680233,0.8466606390165186,0.3711586748369534,0.3710800844077411,0.13377785482048568
106,1.0,3.0,gaussian,0.6500000000000001,All-row multinomial,2.0,1436,38,3,0.07894736842105263,13,1,0.9230769230769231,0.018802228412256268,0.467966573816156,13.927576601671309,1.0,13.927576601671309,0.467966573816156,0.7900447395583866,0.5080767540932097,3.6615912739210406,0.8701344411265537,0.38757729043182976,0.38749870000261744,0.13949835459944104
106,1.0,3.0,offset,0.75,Conditional Lite-CF,2.0,1436,22,2,0.09090909090909091,10,2,0.8,0.8036211699164345,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.8345487967031896,0.5980409940460168,2.5440014347076274,0.781088133283717,0.33141479622989356,0.3314147962298935,0.12863492006008553
106,1.0,3.0,offset,0.6500000000000001,All-row multinomial,2.0,1436,22,0,0.0,10,1,0.9,0.002785515320334262,0.5069637883008357,-6.963788300835654,1.0,-6.963788300835654,0.5069637883008357,0.8360915350739262,0.5947528123089633,2.6803150539102543,0.8092252464945312,0.3542418337387254,0.3542418337387255,0.1327134878472799
106,1.0,3.0,stuck_at,0.75,Conditional Lite-CF,2.0,1436,21,0,0.0,26,0,1.0,0.7137883008356546,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8273213953633346,0.5952836254892908,2.384487777872645,0.7628076730174216,0.3080133222859227,0.3080137121936839,0.12326491645335706
106,1.0,3.0,stuck_at,0.6500000000000001,All-row multinomial,2.0,1436,21,0,0.0,26,0,1.0,0.0,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8278367817811292,0.592366140973588,2.427692055668349,0.7738971189319963,0.31564012278032605,0.31565871598858053,0.12487085653154646
106,2.0,1.0,drift,0.675,Conditional Lite-CF,2.0,1436,14,2,0.14285714285714285,13,2,0.8461538461538461,0.8690807799442897,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8520923538938158,0.6380105953181294,2.2533811149799807,0.6873776692712492,0.27909765279271037,0.27860880230323903,0.11020530308674419
106,2.0,1.0,drift,0.5250000000000001,All-row multinomial,2.0,1436,14,3,0.21428571428571427,13,3,0.7692307692307692,0.04944289693593315,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8523469914798811,0.6362418140717545,2.3434883566121822,0.703951502792909,0.29069660576372247,0.2902078350423399,0.11422694961116696
106,2.0,1.0,gaussian,0.675,Conditional Lite-CF,2.0,1436,34,13,0.38235294117647056,25,5,0.8,0.8286908077994429,0.5396935933147632,55.710306406685234,1.0,55.710306406685234,0.5396935933147632,0.8335523653792963,0.5986748601490715,2.406965141739643,0.7114370377005885,0.28385298893789335,0.28385301605463864,0.10794439265741466
106,2.0,1.0,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,34,5,0.14705882352941177,25,5,0.8,0.0584958217270195,0.5341225626740947,0.0,1.0,0.0,0.5341225626740947,0.8302772095095823,0.5890986590398951,2.5465201610752612,0.7295347117271652,0.2959643429708261,0.2959643429708261,0.11070446137272293
106,2.0,1.0,offset,0.675,Conditional Lite-CF,2.0,1436,26,11,0.4230769230769231,17,6,0.6470588235294117,0.8767409470752089,0.5431754874651811,34.81894150417827,1.0,34.81894150417827,0.5431754874651811,0.8469874126107442,0.631562930116257,2.3280560861959114,0.7185478611924252,0.29726985644484416,0.2972698564448443,0.11632774585426614
106,2.0,1.0,offset,0.5250000000000001,All-row multinomial,2.0,1436,26,9,0.34615384615384615,17,6,0.6470588235294117,0.057799442896935935,0.541782729805014,20.891364902506965,1.0,20.891364902506965,0.541782729805014,0.8466979015825062,0.6270302398911523,2.4443905474283754,0.7402486635563604,0.31149054967827217,0.31149063851212727,0.12129344199953562
106,2.0,1.0,stuck_at,0.675,Conditional Lite-CF,2.0,1436,21,2,0.09523809523809523,25,0,1.0,0.7848189415041783,0.5271587743732591,13.927576601671309,1.0,13.927576601671309,0.5271587743732591,0.8360532569210214,0.6122279222235788,2.1390027634255526,0.7123023450371283,0.2753529053530332,0.2753531540670153,0.1125439760414743
106,2.0,1.0,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,21,0,0.0,25,0,1.0,0.020891364902506964,0.525766016713092,0.0,1.0,0.0,0.525766016713092,0.8360011817939226,0.6059425026682497,2.1777647752357363,0.7232114919834878,0.28301406848321664,0.2830336789740437,0.11314430614320302
106,2.0,2.0,drift,0.675,Conditional Lite-CF,2.0,1436,28,12,0.42857142857142855,19,8,0.5789473684210527,0.8795264623955432,0.5383008356545961,27.855153203342617,1.0,27.855153203342617,0.5383008356545961,0.8463731604429033,0.6302798735191949,2.3268853983759925,0.7202927683691287,0.3019158433586932,0.30191584335869337,0.11706416865730207
106,2.0,2.0,drift,0.5250000000000001,All-row multinomial,2.0,1436,28,8,0.2857142857142857,19,5,0.736842105263158,0.060584958217270196,0.5376044568245125,20.891364902506965,1.0,20.891364902506965,0.5376044568245125,0.8464760039208641,0.6262280254988789,2.4387923323646277,0.7420776620312377,0.31618488425559566,0.3161849703327922,0.12067292972757071
106,2.0,2.0,gaussian,0.675,Conditional Lite-CF,2.0,1436,45,14,0.3111111111111111,16,6,0.625,0.8307799442896936,0.5034818941504178,55.710306406685234,1.0,55.710306406685234,0.5034818941504178,0.8148742805553875,0.5618451138495729,2.778493221416133,0.7758364945405992,0.32439660958983874,0.32439662613197634,0.11959338119630913
106,2.0,2.0,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,45,9,0.2,16,4,0.75,0.06685236768802229,0.5013927576601671,34.81894150417827,1.0,34.81894150417827,0.5013927576601671,0.8093986962391478,0.5508491699316136,3.0496316645169377,0.7916939948325918,0.33285526095445883,0.3328552609544588,0.1229401155504406
106,2.0,2.0,offset,0.675,Conditional Lite-CF,2.0,1436,20,12,0.6,13,4,0.6923076923076923,0.8837047353760445,0.5250696378830083,55.710306406685234,1.0,55.710306406685234,0.5250696378830083,0.8401973050224232,0.6126457219498452,2.430129525988334,0.7544667624247349,0.31403865253198215,0.3140386525319822,0.12407703951415645
106,2.0,2.0,offset,0.5250000000000001,All-row multinomial,2.0,1436,20,7,0.35,13,4,0.6923076923076923,0.060584958217270196,0.5215877437325905,20.891364902506965,1.0,20.891364902506965,0.5215877437325905,0.8395995380838276,0.6063338443153913,2.5618438241006816,0.7795477264624415,0.33054072075427643,0.33054072075427654,0.12819237966328642
106,2.0,2.0,stuck_at,0.675,Conditional Lite-CF,2.0,1436,23,4,0.17391304347826086,21,0,1.0,0.8057103064066853,0.5174094707520891,27.855153203342617,1.0,27.855153203342617,0.5174094707520891,0.8326613078145589,0.6062585532468449,2.2618679735766345,0.7351100024254615,0.29174121243667983,0.29174147679650486,0.11785115189551665
106,2.0,2.0,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,23,1,0.043478260869565216,21,0,1.0,0.03064066852367688,0.5153203342618384,6.963788300835654,1.0,6.963788300835654,0.5153203342618384,0.8328012703170123,0.6010985402591864,2.3044478910310966,0.7465475759683244,0.3005573910770247,0.30057328785056475,0.1180903176169296
106,2.0,3.0,drift,0.675,Conditional Lite-CF,2.0,1436,21,12,0.5714285714285714,15,5,0.6666666666666667,0.8809192200557103,0.5278551532033426,48.74651810584958,1.0,48.74651810584958,0.5278551532033426,0.8420674620971828,0.6206402039631217,2.3984915036113175,0.7442740401584683,0.3111893905017835,0.31118939050178346,0.12146630309330313
106,2.0,3.0,drift,0.5250000000000001,All-row multinomial,2.0,1436,21,8,0.38095238095238093,15,5,0.6666666666666667,0.059192200557103065,0.5250696378830083,20.891364902506965,1.0,20.891364902506965,0.5250696378830083,0.8420970301616438,0.6144551465390966,2.5209471864740944,0.7686305434789035,0.328307312890595,0.32830731289059495,0.1263229073692459
106,2.0,3.0,gaussian,0.675,Conditional Lite-CF,2.0,1436,38,13,0.34210526315789475,13,1,0.9230769230769231,0.8481894150417827,0.47493036211699163,83.56545961002786,1.0,83.56545961002786,0.47493036211699163,0.7968847518030836,0.5190660727548827,3.256131787379342,0.8377782555667149,0.36279676706993214,0.3627181766407198,0.13171335915523832
106,2.0,3.0,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,38,9,0.23684210526315788,13,3,0.7692307692307692,0.0745125348189415,0.47075208913649025,41.78272980501393,1.0,41.78272980501393,0.47075208913649025,0.7906885518586297,0.5091267707255812,3.619304250783542,0.8572997666141013,0.3733979792819664,0.37331938885275406,0.13696622956210014
106,2.0,3.0,offset,0.675,Conditional Lite-CF,2.0,1436,22,7,0.3181818181818182,10,3,0.7,0.8774373259052924,0.5104456824512534,27.855153203342617,1.0,27.855153203342617,0.5104456824512534,0.8347075682527842,0.5986359189442177,2.535558685494064,0.7781610193973335,0.3258217183154031,0.325821718315403,0.12766193748525112
106,2.0,3.0,offset,0.5250000000000001,All-row multinomial,2.0,1436,22,5,0.22727272727272727,10,3,0.7,0.06615598885793872,0.5090529247910863,13.927576601671309,1.0,13.927576601671309,0.5090529247910863,0.8343361262078647,0.5928027533430651,2.6677344587623564,0.8011375257567569,0.339905627230659,0.339905627230659,0.13141567864810685
106,2.0,3.0,stuck_at,0.675,Conditional Lite-CF,2.0,1436,21,3,0.14285714285714285,26,2,0.9230769230769231,0.8217270194986073,0.5055710306406686,6.963788300835654,1.0,6.963788300835654,0.5055710306406686,0.8273064779556792,0.5956939265561503,2.3829832058711773,0.7609369010929546,0.30445157400402717,0.30445196391178836,0.1233141137284522
106,2.0,3.0,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,21,2,0.09523809523809523,26,0,1.0,0.028551532033426183,0.5062674094707521,13.927576601671309,1.0,13.927576601671309,0.5062674094707521,0.8281198419988357,0.5928833258820806,2.4221936509541706,0.7698555655625959,0.3105000463867192,0.31051863959497367,0.12459173784644913
106,3.0,1.0,drift,0.65,Conditional Lite-CF,2.0,1436,14,1,0.07142857142857142,13,1,0.9230769230769231,0.8516713091922006,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8529055059803431,0.6391044715909288,2.255160330525673,0.6879464986121525,0.2855274039563613,0.28503855346689,0.11135174685547718
106,3.0,1.0,drift,0.5250000000000001,All-row multinomial,2.0,1436,14,0,0.0,13,0,1.0,0.0006963788300835655,0.5675487465181058,0.0,1.0,0.0,0.5675487465181058,0.8535999483271605,0.6376094883913294,2.3420151130968985,0.7056469239486866,0.2996042039436189,0.2991154332222364,0.11538589466781012
106,3.0,1.0,gaussian,0.65,Conditional Lite-CF,2.0,1436,34,8,0.23529411764705882,25,3,0.88,0.8238161559888579,0.5376044568245125,34.81894150417827,1.0,34.81894150417827,0.5376044568245125,0.8332927208736732,0.5986660673631123,2.4254628720490725,0.7162344906927438,0.2947190894122798,0.2947191165290251,0.10878324958710345
106,3.0,1.0,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,34,1,0.029411764705882353,25,1,0.96,0.006963788300835654,0.5341225626740947,0.0,1.0,0.0,0.5341225626740947,0.8305366674290203,0.5892007959007335,2.5656156577064495,0.736934066049422,0.30485227378678653,0.30485227378678664,0.11298797071364695
106,3.0,1.0,offset,0.65,Conditional Lite-CF,2.0,1436,26,4,0.15384615384615385,17,2,0.8823529411764706,0.8614206128133705,0.5410863509749304,13.927576601671309,1.0,13.927576601671309,0.5410863509749304,0.848271162975243,0.6333179698787462,2.3276069465741642,0.7192711216820947,0.3068547192236033,0.3068547192236034,0.11701674719217758
106,3.0,1.0,offset,0.5250000000000001,All-row multinomial,2.0,1436,26,0,0.0,17,0,1.0,0.0,0.5396935933147632,0.0,1.0,0.0,0.5396935933147632,0.8486786380163159,0.6297174352254616,2.4482370844068297,0.7457108883987298,0.3247168261802552,0.3247169150141103,0.12352291427428337
106,3.0,1.0,stuck_at,0.65,Conditional Lite-CF,2.0,1436,21,0,0.0,25,0,1.0,0.7792479108635098,0.525766016713092,0.0,1.0,0.0,0.525766016713092,0.8362732069131843,0.6120043052346371,2.1422099440924702,0.7146606955970561,0.28176502414514454,0.2817652728591266,0.1130574233957084
106,3.0,1.0,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,21,0,0.0,25,0,1.0,0.0,0.525766016713092,0.0,1.0,0.0,0.525766016713092,0.8361001297280294,0.6058258418576818,2.1786778312096238,0.7264182020547907,0.28602284740012074,0.28604245789094773,0.11326708922676958
106,3.0,2.0,drift,0.65,Conditional Lite-CF,2.0,1436,28,6,0.21428571428571427,19,2,0.8947368421052632,0.862116991643454,0.5383008356545961,27.855153203342617,1.0,27.855153203342617,0.5383008356545961,0.8475018222091434,0.6315083090724457,2.3260114306240807,0.7199767126835257,0.3080560216429163,0.30805602164291646,0.11798935254932764
106,3.0,2.0,drift,0.5250000000000001,All-row multinomial,2.0,1436,28,0,0.0,19,0,1.0,0.0,0.5355153203342619,0.0,1.0,0.0,0.5355153203342619,0.8482252594180775,0.628696504779664,2.443380950172216,0.7476470669491249,0.32996410369895945,0.329964189776156,0.12297002230989347
106,3.0,2.0,gaussian,0.65,Conditional Lite-CF,2.0,1436,45,9,0.2,16,4,0.75,0.8342618384401114,0.5013927576601671,34.81894150417827,1.0,34.81894150417827,0.5013927576601671,0.8144881074681044,0.5621111466001237,2.794476084757681,0.7806849171359195,0.33594308525042443,0.335943101792562,0.12147117460097873
106,3.0,2.0,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,45,1,0.022222222222222223,16,0,1.0,0.006267409470752089,0.4986072423398329,6.963788300835654,1.0,6.963788300835654,0.4986072423398329,0.8088703359887237,0.550060978700481,3.084290135111476,0.8029346513576137,0.3465847636232179,0.3465847636232179,0.12604122890500893
106,3.0,2.0,offset,0.65,Conditional Lite-CF,2.0,1436,20,7,0.35,13,1,0.9230769230769231,0.862116991643454,0.5236768802228412,41.78272980501393,1.0,41.78272980501393,0.5236768802228412,0.8412681263864888,0.6137675923651467,2.4303568970405465,0.7551504537694302,0.32224094890112953,0.3222409489011296,0.12436534181829954
106,3.0,2.0,offset,0.5250000000000001,All-row multinomial,2.0,1436,20,0,0.0,13,0,1.0,0.0,0.5194986072423399,0.0,1.0,0.0,0.5194986072423399,0.8414698522981913,0.6090357061377324,2.571783746398047,0.7865483585739365,0.34510393084187335,0.3451039308418735,0.1296375493089247
106,3.0,2.0,stuck_at,0.65,Conditional Lite-CF,2.0,1436,23,0,0.0,21,0,1.0,0.7862116991643454,0.5146239554317549,0.0,1.0,0.0,0.5146239554317549,0.8327917960647048,0.6063543010635742,2.265693861138623,0.7377609893417248,0.2993193648976112,0.2993196292574362,0.11836314857406227
106,3.0,2.0,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,23,0,0.0,21,0,1.0,0.0,0.5146239554317549,0.0,1.0,0.0,0.5146239554317549,0.8328945525467794,0.6009568293009765,2.3067917769285184,0.7500683506397255,0.3052382487284963,0.3052541455020363,0.11901905372443218
106,3.0,3.0,drift,0.65,Conditional Lite-CF,2.0,1436,21,7,0.3333333333333333,15,1,0.9333333333333333,0.8655988857938719,0.5271587743732591,41.78272980501393,1.0,41.78272980501393,0.5271587743732591,0.8433047934886382,0.6219335089492998,2.394965262511377,0.7436983663636618,0.317279343179173,0.31727934317917295,0.12162755540296943
