replicate,negative_transfer_prevention,recovery_retention,full_selection_rate,safe_minus_pdrf_auroc,safe_minus_full_auroc
211,0.8825118163403106,0.21208729714605484,0.44080779944289694,0.005068106674364414,-0.0018988111092995696
212,0.9124463519313305,0.09169764560099132,0.4206476323119777,0.0042378812571182145,-0.0005527629357157116
213,0.8700980392156863,0.1892458100558659,0.27238857938718664,0.0019198070601627037,-0.004339126536642146
214,0.9488337095560572,0.07093821510297482,0.3665738161559889,0.003193430852787671,-0.0004575224730630767
215,0.9090909090909091,0.08764044943820225,0.5172353760445683,0.004488155255823356,0.0016120984666228022
216,0.9545454545454546,0.07908351810790835,0.5826775766016713,0.005580983553508667,-0.0022715102159001077
217,0.9491869918699187,0.046341463414634146,0.33790041782729807,0.0021073278624925695,-0.001651322868829963
218,0.9165302782324058,0.14244604316546763,0.4812674094707521,0.00580042756391963,-0.0042762995264493675
219,0.932146829810901,0.06691176470588235,0.3830431754874652,0.002011016867190074,-0.0013220887040651386
220,0.8972972972972972,0.17226634086744044,0.5173920612813371,0.0046247409465243194,-0.001782379634203135
221,0.8051623646960866,0.3347406513872135,0.5135271587743733,0.004846227508886969,-0.002924456902160255
222,0.9246658566221142,0.08638956805215973,0.4671135097493036,0.0030350991027324747,-0.0007747631999140969
223,0.9436936936936937,0.07623982235381199,0.5440633704735376,0.004304384757946589,0.0010705343088667219
224,0.8910891089108911,0.20332813312532502,0.415041782729805,0.004717676992175401,-0.007964874034833591
225,0.9305164319248826,0.06673511293634497,0.5294568245125348,0.0038839352559145723,0.0015661114623589656
226,0.8774703557312253,0.23430232558139535,0.47571378830083566,0.004731836214589502,-0.0048246659297399574
227,0.9034090909090909,0.1617473435655254,0.4578342618384401,0.004978109383487528,-0.0022105372857023076
228,0.8783140720598233,0.20288548241659152,0.47143105849582173,0.006938833585625748,-0.0045999678156248835
229,0.8938223938223938,0.1585098612125639,0.4788300835654596,0.004539215949407538,0.0018705076161615874
230,0.8455284552845528,0.1492753623188406,0.5333565459610028,0.005039818131656659,-0.0017626822335511383
231,0.9133064516129032,0.18411552346570398,0.5211002785515321,0.006025346746453053,0.0006974604483563906
232,0.8828025477707007,0.1842247433819557,0.4306754874651811,0.005057925354790993,-0.0029343029296001744
233,0.9231788079470199,0.0772005772005772,0.4511838440111421,0.0030618846058163562,0.001413064680088394
234,0.9306243805748265,0.1448744769874477,0.4295090529247911,0.004537749664976887,-0.004881117031141802
235,0.9122807017543859,0.09365781710914454,0.5338962395543175,0.004216821792404235,-0.0005107698750750345
236,0.8978102189781022,0.17185256103398755,0.39994777158774375,0.005530395695966361,-0.006653857685214426
237,0.9462603878116344,0.12059064807219032,0.4299965181058496,0.005309813798398455,0.003687598021551275
238,0.9178440607012035,0.10962099125364431,0.3303969359331476,0.0029153258955150196,-0.0009369221333435096
239,0.9045275590551181,0.10288935870331219,0.5091399721448467,0.005353797978081998,-0.0013912877415122038
