seed,fault_type,control,threshold,preference_auroc,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
107,gaussian,rank_normalized_logistic,0.625,0.5216836734693877,rank_normalized_logistic,2.0,1436,56,7,0.125,14,3,0.7857142857142857,0.7653203342618384,0.46030640668523676,27.855153203342617,1.0,27.855153203342617,0.46030640668523676,0.789399655917779,0.5091531018616283,2.5363190837638436,0.802924991651483,0.3238250070623708,0.3218529869123262,0.11764958390887646
107,gaussian,class_conditional_logistic,0.525,0.49107142857142855,class_conditional_logistic,2.0,1436,56,29,0.5178571428571429,14,8,0.4285714285714286,0.8969359331476323,0.47214484679665736,146.23955431754874,1.0,146.23955431754874,0.47214484679665736,0.7914757689071501,0.5139548208784731,2.5003004409773695,0.7978712103154338,0.3218011760280223,0.32077081451359946,0.1153292233982733
107,gaussian,logit_margin_difference,-0.709754578769207,0.471938775510204,logit_margin_difference,2.0,1436,56,55,0.9821428571428571,14,14,0.0,0.9986072423398329,0.4860724233983287,285.51532033426184,1.0,285.51532033426184,0.4860724233983287,0.7938346509255972,0.5175364614182622,2.466544854817237,0.7864733513360624,0.3083342934587714,0.30833429345877156,0.11259760939770254
107,offset,rank_normalized_logistic,0.625,0.47222222222222215,rank_normalized_logistic,2.0,1436,38,1,0.02631578947368421,18,0,1.0,0.7646239554317549,0.4658774373259053,6.963788300835654,1.0,6.963788300835654,0.4658774373259053,0.8333884650656204,0.5826639109023973,2.2200086338613496,0.8010636776827218,0.33265995351648664,0.3326599535164867,0.13051091903207968
107,offset,class_conditional_logistic,0.525,0.9283625730994153,class_conditional_logistic,2.0,1436,38,35,0.9210526315789473,18,4,0.7777777777777778,0.8293871866295265,0.48676880222841223,215.8774373259053,1.0,215.8774373259053,0.48676880222841223,0.834502012027845,0.5856872211568468,2.2194242589183433,0.7987404811143791,0.32405382794026383,0.3240538279402638,0.1300123602153108
107,offset,logit_margin_difference,-0.709754578769207,0.672514619883041,logit_margin_difference,2.0,1436,38,38,1.0,18,18,0.0,1.0,0.479108635097493,139.27576601671308,1.0,139.27576601671308,0.479108635097493,0.8331232999616365,0.5852762536582402,2.1998946975865175,0.791635464678527,0.32787796266704416,0.3278779626670441,0.12794310315743093
107,stuck_at,rank_normalized_logistic,0.625,0.3459302325581396,rank_normalized_logistic,2.0,1436,86,8,0.09302325581395349,16,1,0.9375,0.6337047353760445,0.4415041782729805,48.74651810584958,1.0,48.74651810584958,0.4415041782729805,0.8130051401585812,0.5677088228686344,2.040977587221733,0.7723920758669546,0.29146475344561884,0.28926690906786845,0.1194853428323207
107,stuck_at,class_conditional_logistic,0.525,0.840843023255814,class_conditional_logistic,2.0,1436,86,64,0.7441860465116279,16,3,0.8125,0.7465181058495822,0.479108635097493,424.7910863509749,1.0,424.7910863509749,0.479108635097493,0.8161812551143118,0.5694848320978618,2.040334678907426,0.7614897635088039,0.26731185904822197,0.26512165044805097,0.11662099496901203
107,stuck_at,logit_margin_difference,-0.709754578769207,0.5581395348837209,logit_margin_difference,2.0,1436,86,86,1.0,16,16,0.0,1.0,0.4853760445682451,487.46518105849583,1.0,487.46518105849583,0.4853760445682451,0.8191299037061978,0.5744757142318878,2.0053977083990913,0.7469707651667523,0.2613164723656363,0.26131647236563627,0.11488952691177462
108,drift,rank_normalized_logistic,0.9,0.25133689839572193,rank_normalized_logistic,2.0,1436,17,0,0.0,11,0,1.0,0.0,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.815851567988508,0.5650025852784604,2.7776237714914993,0.8148118643298143,0.3609970739039087,0.3601292723562889,0.13556102955066435
108,drift,class_conditional_logistic,0.8,0.39037433155080214,class_conditional_logistic,2.0,1436,17,8,0.47058823529411764,11,6,0.4545454545454546,0.2416434540389972,0.49303621169916434,13.927576601671309,1.0,13.927576601671309,0.49303621169916434,0.8151203616551634,0.5601168667214662,2.791343364792108,0.8170381756829989,0.35920813883608516,0.3562717224181678,0.13617100654511186
108,drift,logit_margin_difference,0.450558557510376,0.4385026737967915,logit_margin_difference,2.0,1436,17,0,0.0,11,0,1.0,0.0006963788300835655,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.8158564285848081,0.565075090657601,2.7776516462669147,0.8149801586862361,0.36120359163406035,0.36033579008644046,0.13559264876725574
108,gaussian,rank_normalized_logistic,0.9,0.3376068376068376,rank_normalized_logistic,2.0,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105266944166,0.8127447311154402,0.3497660166071048,0.3492600587360008,0.12402094410386404
108,gaussian,class_conditional_logistic,0.8,0.5170940170940171,class_conditional_logistic,2.0,1436,39,9,0.23076923076923078,24,6,0.75,0.3370473537604457,0.49651810584958217,20.891364902506965,1.0,20.891364902506965,0.49651810584958217,0.795988782870312,0.5070781879909944,2.887083122934902,0.7995583982743844,0.33818179095705453,0.3366932554385424,0.12186794240373028
108,gaussian,logit_margin_difference,0.450558557510376,0.6068376068376068,logit_margin_difference,2.0,1436,39,5,0.1282051282051282,24,1,0.9583333333333334,0.028551532033426183,0.4972144846796657,27.855153203342617,1.0,27.855153203342617,0.4972144846796657,0.7939674647437208,0.5009947443701709,2.9582708617041025,0.8177011172210221,0.35635593030710777,0.3558499724360038,0.12595781528092734
108,offset,rank_normalized_logistic,0.9,0.5442176870748299,rank_normalized_logistic,2.0,1436,21,0,0.0,14,0,1.0,0.0006963788300835655,0.4735376044568245,0.0,1.0,0.0,0.4735376044568245,0.8084634306458426,0.5496492484375343,3.039258129549793,0.8662832382201664,0.37884207025177447,0.3788420702517744,0.14710190769151757
108,offset,class_conditional_logistic,0.8,0.5068027210884354,class_conditional_logistic,2.0,1436,21,14,0.6666666666666666,14,9,0.3571428571428571,0.2479108635097493,0.47701949860724235,34.81894150417827,1.0,34.81894150417827,0.47701949860724235,0.8078294043596435,0.544801812066181,3.0415550102106685,0.8662277936462233,0.37533472967824577,0.3731800533836134,0.1467036491455329
108,offset,logit_margin_difference,0.450558557510376,0.42857142857142855,logit_margin_difference,2.0,1436,21,1,0.047619047619047616,14,1,0.9285714285714286,0.004178272980501393,0.4735376044568245,0.0,1.0,0.0,0.4735376044568245,0.8084677080908923,0.5494591476005489,3.042305900351512,0.8674447895323628,0.38008986266483136,0.38008986266483147,0.14710030096008483
108,stuck_at,rank_normalized_logistic,0.9,0.33882352941176475,rank_normalized_logistic,2.0,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499059757239,0.87311977060391,0.37958301318242516,0.3795830131824251,0.1490025227934363
108,stuck_at,class_conditional_logistic,0.8,0.4541176470588235,class_conditional_logistic,2.0,1436,25,14,0.56,17,9,0.47058823529411764,0.3266016713091922,0.4672701949860724,34.81894150417827,1.0,34.81894150417827,0.4672701949860724,0.8018752789570591,0.5372229656464576,2.860276898282344,0.8618086106938166,0.36787445676386576,0.3673473034426647,0.14692730554464886
108,stuck_at,logit_margin_difference,0.450558557510376,0.6070588235294118,logit_margin_difference,2.0,1436,25,0,0.0,17,0,1.0,0.005571030640668524,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.800588288826637,0.5389009755206562,2.9001340720452164,0.8743376299525987,0.38098358639379826,0.3809835863937982,0.14923660165005784
109,drift,rank_normalized_logistic,0.9,0.37103594080338265,rank_normalized_logistic,2.0,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281078487,0.7753035338560612,0.32986954756099646,0.32901751690455394,0.13097472143855313
109,drift,class_conditional_logistic,0.65,0.42071881606765327,class_conditional_logistic,2.0,1436,43,24,0.5581395348837209,22,22,0.0,0.3321727019498607,0.5229805013927576,13.927576601671309,1.0,13.927576601671309,0.5229805013927576,0.8343371058221053,0.6045554887594387,2.7122991189233447,0.7759382158103417,0.33883936311656804,0.33692840520111716,0.13040470239879098
109,drift,logit_margin_difference,-0.8499438450671734,0.4450317124735729,logit_margin_difference,2.0,1436,43,43,1.0,22,22,0.0,1.0,0.5362116991643454,146.23955431754874,1.0,146.23955431754874,0.5362116991643454,0.8398257557822291,0.6072018059578047,2.589000093661711,0.7531248131325868,0.31802031039048384,0.3144722178575714,0.12569801631022293
109,gaussian,rank_normalized_logistic,0.9,0.581254724111867,rank_normalized_logistic,2.0,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289402773228,0.8351273869184654,0.35216779331372133,0.3520142146974314,0.13162466041939572
109,gaussian,class_conditional_logistic,0.65,0.7052154195011339,class_conditional_logistic,2.0,1436,49,17,0.3469387755102041,27,4,0.8518518518518519,0.38091922005571033,0.49930362116991645,90.5292479108635,1.0,90.5292479108635,0.49930362116991645,0.8013806558365983,0.5151192740207565,3.100944119517974,0.804780866975657,0.33604916691187237,0.3360491669118723,0.12450371658106274
109,gaussian,logit_margin_difference,-0.8499438450671734,0.5767195767195767,logit_margin_difference,2.0,1436,49,49,1.0,27,27,0.0,0.9993036211699164,0.5055710306406686,153.2033426183844,1.0,153.2033426183844,0.5055710306406686,0.808738255943938,0.5214244858612115,2.9129647905114804,0.790678854089996,0.33886801552025037,0.3359559750180874,0.12190615233695817
109,offset,rank_normalized_logistic,0.9,0.413265306122449,rank_normalized_logistic,2.0,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.8248426666438339,0.5788366123135366,3.1141334128579534,0.8604963751773814,0.37824058022521956,0.37730642756391786,0.14832526277301183
109,offset,class_conditional_logistic,0.65,0.5612244897959184,class_conditional_logistic,2.0,1436,49,34,0.6938775510204082,20,19,0.050000000000000044,0.362116991643454,0.47701949860724235,104.45682451253482,1.0,104.45682451253482,0.47701949860724235,0.8254795313785879,0.5824185454104022,3.0823208772454564,0.8609010653933087,0.3783174275976875,0.3773832749363857,0.14859990612365667
109,offset,logit_margin_difference,-0.8499438450671734,0.5428571428571428,logit_margin_difference,2.0,1436,49,49,1.0,20,20,0.0,1.0,0.48676880222841223,201.949860724234,1.0,201.949860724234,0.48676880222841223,0.8308340831579297,0.5858409086327477,2.9515072226361947,0.8352716992887874,0.3579942849934628,0.3560829125483498,0.14441555173556517
109,stuck_at,rank_normalized_logistic,0.9,0.6773504273504273,rank_normalized_logistic,2.0,1436,36,0,0.0,13,0,1.0,0.0,0.4533426183844011,0.0,1.0,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.0892112108996757,0.8739551784692093,0.3749740518004042,0.3713572975195806,0.14994721822205484
109,stuck_at,class_conditional_logistic,0.65,0.5021367521367521,class_conditional_logistic,2.0,1436,36,21,0.5833333333333334,13,12,0.07692307692307687,0.43245125348189417,0.4596100278551532,62.674094707520894,1.0,62.674094707520894,0.4596100278551532,0.8133827279273537,0.5647813290975155,3.0564644454290746,0.8648231665650572,0.3764989199720689,0.3734181707698624,0.1479019635331815
109,stuck_at,logit_margin_difference,-0.8499438450671734,0.4786324786324786,logit_margin_difference,2.0,1436,36,36,1.0,13,13,0.0,1.0,0.46935933147632314,160.16713091922006,1.0,160.16713091922006,0.46935933147632314,0.8205899923690021,0.5720834625138383,2.962061491783594,0.8473206563957225,0.36468976440256845,0.36220813410701264,0.14363736125675117
110,drift,rank_normalized_logistic,0.7,0.6911764705882353,rank_normalized_logistic,2.0,1436,17,0,0.0,4,0,1.0,0.012534818941504178,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8115433579427299,0.5650205422930389,3.0942601297415346,0.8419262043762356,0.3591892338894712,0.3591892338894713,0.14332903115083243
110,drift,class_conditional_logistic,0.65,0.7058823529411765,class_conditional_logistic,2.0,1436,17,13,0.7647058823529411,4,2,0.5,0.4435933147632312,0.5313370473537604,76.6016713091922,1.0,76.6016713091922,0.5313370473537604,0.8099901819934328,0.5705250822008794,3.0249119216875684,0.8351593125736784,0.3533867361575327,0.35286637889368194,0.14119733390915404
110,drift,logit_margin_difference,-0.7814053967595102,0.5294117647058824,logit_margin_difference,2.0,1436,17,17,1.0,4,4,0.0,1.0,0.5327298050139275,90.5292479108635,1.0,90.5292479108635,0.5327298050139275,0.8130058914069044,0.5784093201209415,2.9301606689473414,0.8312782792434967,0.35945824070443344,0.35683170520006446,0.13997198415784573
110,gaussian,rank_normalized_logistic,0.7,0.5560224089635855,rank_normalized_logistic,2.0,1436,42,3,0.07142857142857142,17,1,0.9411764705882353,0.06267409470752089,0.4596100278551532,13.927576601671309,1.0,13.927576601671309,0.4596100278551532,0.7702004700333389,0.4567154338913542,3.519676592835369,0.8860720678518292,0.38832585617088156,0.3863328437053377,0.13815957220270314
110,gaussian,class_conditional_logistic,0.65,0.7282913165266106,class_conditional_logistic,2.0,1436,42,26,0.6190476190476191,17,3,0.8235294117647058,0.6532033426183844,0.4742339832869081,160.16713091922006,1.0,160.16713091922006,0.4742339832869081,0.7779158282342853,0.4733334141463472,3.257812231869832,0.8594072282215978,0.36718643042959886,0.367186430429599,0.13183086029035027
110,gaussian,logit_margin_difference,-0.7814053967595102,0.5364145658263305,logit_margin_difference,2.0,1436,42,42,1.0,17,17,0.0,1.0,0.4756267409470752,174.09470752089138,1.0,174.09470752089138,0.4756267409470752,0.7829923222136558,0.4813201511594643,3.1667430115572888,0.8576964954145496,0.3726729221918549,0.3726729221918549,0.13300107495161503
110,offset,rank_normalized_logistic,0.7,0.5972222222222223,rank_normalized_logistic,2.0,1436,32,0,0.0,9,0,1.0,0.013927576601671309,0.4881615598885794,0.0,1.0,0.0,0.4881615598885794,0.8048365680912165,0.5456802080385353,3.3728985640418245,0.9032714081392376,0.39608584839100264,0.3960858483910026,0.156202859439728
110,offset,class_conditional_logistic,0.65,0.9166666666666666,class_conditional_logistic,2.0,1436,32,31,0.96875,9,1,0.8888888888888888,0.40598885793871864,0.5090529247910863,208.91364902506965,1.0,208.91364902506965,0.5090529247910863,0.8036422794528625,0.5535258990762343,3.2955323194673825,0.8887675777820642,0.3785023976272274,0.37773241229390997,0.15242217912161038
110,offset,logit_margin_difference,-0.7814053967595102,0.6145833333333334,logit_margin_difference,2.0,1436,32,32,1.0,9,9,0.0,1.0,0.5041782729805014,160.16713091922006,1.0,160.16713091922006,0.5041782729805014,0.8084644434689529,0.5636178959150656,3.1656548255109276,0.8810835594113179,0.3867000509266366,0.3867000509266367,0.15008306591750828
110,stuck_at,rank_normalized_logistic,0.7,0.6988636363636362,rank_normalized_logistic,2.0,1436,32,3,0.09375,11,0,1.0,0.020891364902506964,0.5174094707520891,20.891364902506965,1.0,20.891364902506965,0.5174094707520891,0.8000839520692486,0.5608237640669737,2.9137897201855085,0.8321212313478621,0.3384682483267769,0.33424969793176157,0.13933074774615023
110,stuck_at,class_conditional_logistic,0.65,0.8153409090909091,class_conditional_logistic,2.0,1436,32,16,0.5,11,1,0.9090909090909091,0.4220055710306407,0.525766016713092,104.45682451253482,1.0,104.45682451253482,0.525766016713092,0.7989574561318032,0.5628310404246569,2.8610168677963266,0.8241402542702997,0.3281140014414498,0.32904067727624275,0.13828016807536295
110,stuck_at,logit_margin_difference,-0.7814053967595102,0.5625,logit_margin_difference,2.0,1436,32,31,0.96875,11,11,0.0,0.9986072423398329,0.5292479108635098,139.27576601671308,1.0,139.27576601671308,0.5292479108635098,0.8062316996947905,0.5765997517040699,2.754524086034907,0.8154477738921073,0.3334964646191018,0.3334130770180047,0.13623915280991064
