seed,repeat,fold,feature,standardized_coefficient
101,10,5,entropy_delta,0.19322053210033407
102,1,1,base_confidence,0.27309489565730016
102,1,1,recovery_confidence,0.42759805265549794
102,1,1,confidence_delta,0.18932870616463465
102,1,1,base_entropy,-0.26060979092169057
102,1,1,recovery_entropy,-0.33624624212358595
102,1,1,entropy_delta,-0.19286202389943974
102,1,2,base_confidence,0.24643110557578374
102,1,2,recovery_confidence,0.4015364092048179
102,1,2,confidence_delta,0.24284348751661655
102,1,2,base_entropy,-0.2702972353295592
102,1,2,recovery_entropy,-0.33937989588977446
102,1,2,entropy_delta,-0.21856497427524266
102,1,3,base_confidence,0.2599241395100209
102,1,3,recovery_confidence,0.3961398048562341
102,1,3,confidence_delta,0.24098436577180096
102,1,3,base_entropy,-0.22650687416365123
102,1,3,recovery_entropy,-0.3019983686426402
102,1,3,entropy_delta,-0.24683974586991117
102,1,4,base_confidence,0.3299628683170497
102,1,4,recovery_confidence,0.40215958589431794
102,1,4,confidence_delta,0.11325536897157591
102,1,4,base_entropy,-0.280419261727873
102,1,4,recovery_entropy,-0.35322423897316807
102,1,4,entropy_delta,-0.1892356306449107
102,1,5,base_confidence,0.2800519903938949
102,1,5,recovery_confidence,0.3648791257134735
102,1,5,confidence_delta,0.17131092218698452
102,1,5,base_entropy,-0.260349441413244
102,1,5,recovery_entropy,-0.31864776472391065
102,1,5,entropy_delta,-0.1951779726596168
102,2,1,base_confidence,0.29593103666729076
102,2,1,recovery_confidence,0.3882228794112476
102,2,1,confidence_delta,0.15513655827491343
102,2,1,base_entropy,-0.26548200770811764
102,2,1,recovery_entropy,-0.3273147446757833
102,2,1,entropy_delta,-0.17739587800702117
102,2,2,base_confidence,0.23283761035362657
102,2,2,recovery_confidence,0.3880176703206291
102,2,2,confidence_delta,0.20933692425710868
102,2,2,base_entropy,-0.24627178586015805
102,2,2,recovery_entropy,-0.3239598926598402
102,2,2,entropy_delta,-0.2078439810336809
102,2,3,base_confidence,0.2898519398393004
102,2,3,recovery_confidence,0.4107927668109984
102,2,3,confidence_delta,0.18310376121452315
102,2,3,base_entropy,-0.2352780596832522
102,2,3,recovery_entropy,-0.32059653086345313
102,2,3,entropy_delta,-0.23221449902936558
102,2,4,base_confidence,0.26605716763352905
102,2,4,recovery_confidence,0.4178796806564844
102,2,4,confidence_delta,0.2048300472356564
102,2,4,base_entropy,-0.25565991352322176
102,2,4,recovery_entropy,-0.3130849770794866
