analysis_set,seed,fault_type,prevalence,stream,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
complete_stream,102,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,38,0,0.0,45,0,1.0,0.0,0.5712648945921174,0.0,0.5712648945921174,0.8512417023545216,0.6202513010253549,1.900550791954138,0.6508226117491427,0.24141526524335732,0.2409387400305591,0.091029224240372
complete_stream,102,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,38,38,1.0,45,45,0.0,1.0,0.5696608615948671,-16.040329972502292,0.5696608615948671,0.8549883279057894,0.6222547537081117,1.683857675631194,0.6302271161088265,0.2212027673861779,0.22120276738617792,0.08662423775692508
complete_stream,102,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,80,8,0.1,53,6,0.8867924528301887,0.5217690192483959,0.5501833180568286,4.582951420714941,0.5501833180568286,0.840849639755243,0.5944721489632137,1.9608324824217207,0.668597708395388,0.24885091789298905,0.24803677791828352,0.09152401337710436
complete_stream,102,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,80,3,0.0375,53,6,0.8867924528301887,0.6326764436296975,0.5490375802016498,-6.8744271310724105,0.5490375802016498,0.8414711292256003,0.5951467426626177,1.9204666471742111,0.663271899158087,0.24471865406107474,0.2439045140863693,0.09069925069678665
complete_stream,102,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,80,0,0.0,53,0,1.0,0.0,0.5497250229147571,0.0,0.5497250229147571,0.8386647359198731,0.5890206237039227,2.129124537953162,0.6722004862689578,0.25103119806756913,0.25021705809286354,0.09263785794045765
complete_stream,102,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,80,3,0.0375,53,3,0.9433962264150944,0.01466544454628781,0.5497250229147571,0.0,0.5497250229147571,0.8387310780360827,0.5889590779271455,2.123847246667926,0.6726851102311099,0.2529007375936059,0.2520865976189004,0.09274522435462178
complete_stream,102,gaussian,0.4,full_mixed_stream,Cascade-25,3.1072410632447296,4364,80,6,0.075,53,6,0.8867924528301887,0.5206232813932172,0.5497250229147571,0.0,0.5497250229147571,0.8407858763139657,0.5944189715670639,1.9614632412551452,0.6687430107151703,0.24923489957346237,0.24842075959875684,0.09147809753017982
complete_stream,102,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,80,0,0.0,53,0,1.0,0.0,0.5497250229147571,0.0,0.5497250229147571,0.8386647359198731,0.5890206237039227,2.129124537953162,0.6722004862689578,0.25103119806756913,0.25021705809286354,0.09263785794045765
complete_stream,102,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,80,80,1.0,53,53,0.0,1.0,0.5559120073327223,61.86984417965169,0.5559120073327223,0.845322274486906,0.5993951072054021,1.8094626473188817,0.641214644286757,0.22144551891302158,0.22144551891302153,0.08517416164806406
complete_stream,102,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,47,1,0.02127659574468085,47,5,0.8936170212765957,0.500916590284143,0.5804307974335472,-9.165902841429881,0.5804307974335472,0.8656852171977399,0.6395101210166197,1.6334380160392161,0.6014138367605469,0.20733467974784864,0.2071920304767431,0.08242076782317172
complete_stream,102,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,47,1,0.02127659574468085,47,6,0.8723404255319149,0.6241979835013749,0.5802016498625114,-11.45737855178735,0.5802016498625114,0.8657925872318128,0.6391386632562619,1.6055018368315843,0.5985574057456553,0.20388757136757027,0.20374492209646483,0.08232647894144672
complete_stream,102,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,47,0,0.0,47,0,1.0,0.0,0.5813473877176902,0.0,0.5813473877176902,0.866194533407506,0.6405524783988908,1.7214474545950462,0.6017451537069901,0.2100094081545025,0.20986675888339704,0.08316268712409715
complete_stream,102,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,47,1,0.02127659574468085,47,3,0.9361702127659575,0.0068744271310724105,0.5808890925756187,-4.582951420714941,0.5808890925756187,0.8661651532243547,0.6401290005913429,1.7176448015023935,0.6027688520831023,0.2111436266526557,0.21100097738155024,0.08334327533510748
complete_stream,102,none,0.0,clean_no_imposed_fault,Cascade-25,3.080659945004583,4364,47,1,0.02127659574468085,47,5,0.8936170212765957,0.500916590284143,0.5804307974335472,-9.165902841429881,0.5804307974335472,0.8656852171977399,0.6395101210166197,1.6334380160392161,0.6014138367605469,0.20733467974784864,0.2071920304767431,0.08242076782317172
complete_stream,102,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,47,0,0.0,47,0,1.0,0.0,0.5813473877176902,0.0,0.5813473877176902,0.866194533407506,0.6405524783988908,1.7214474545950462,0.6017451537069901,0.2100094081545025,0.20986675888339704,0.08316268712409715
complete_stream,102,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,47,47,1.0,47,47,0.0,1.0,0.5813473877176902,0.0,0.5813473877176902,0.867083538941805,0.6399169091858997,1.5566741799306982,0.5897357761530154,0.19306938757750788,0.19306938757750794,0.08022266035821153
complete_stream,102,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,42,1,0.023809523809523808,40,5,0.875,0.5272685609532539,0.5618698441796517,-9.165902841429881,0.5618698441796517,0.8481568166504504,0.6122269474566174,1.81707679568249,0.6623156250859956,0.24818952739010972,0.24771300217731157,0.0928899690849337
complete_stream,102,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,42,1,0.023809523809523808,40,6,0.85,0.6736938588450962,0.5616406966086159,-11.45737855178735,0.5616406966086159,0.8490068400431073,0.6131301830749626,1.7760640933363383,0.6544045547518575,0.24191655069525447,0.2414400254824563,0.0915942059498714
complete_stream,102,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,42,0,0.0,40,0,1.0,0.0,0.5627864344637947,0.0,0.5627864344637947,0.8467236641210459,0.6120627987047634,1.953243059949336,0.6650647864258221,0.2515619880618909,0.2510854628490928,0.09449478498961965
complete_stream,102,offset,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,42,2,0.047619047619047616,40,3,0.925,0.01008249312557287,0.562557286892759,-2.2914757103574703,0.562557286892759,0.8468160597143513,0.6117556382100584,1.946640548098413,0.6659377167354724,0.2527590757625134,0.2522825505497152,0.09463919874201714
complete_stream,102,offset,0.4,full_mixed_stream,Cascade-25,3.1952337305224563,4364,42,1,0.023809523809523808,40,5,0.875,0.5272685609532539,0.5618698441796517,-9.165902841429881,0.5618698441796517,0.8481568166504504,0.6122269474566174,1.81707679568249,0.6623156250859956,0.24818952739010972,0.24771300217731157,0.0928899690849337
complete_stream,102,offset,0.4,full_mixed_stream,Always PDRF,1.0,4364,42,0,0.0,40,0,1.0,0.0,0.5627864344637947,0.0,0.5627864344637947,0.8467236641210459,0.6120627987047634,1.953243059949336,0.6650647864258221,0.2515619880618909,0.2510854628490928,0.09449478498961965
complete_stream,102,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,42,42,1.0,40,40,0.0,1.0,0.5632447296058661,4.582951420714941,0.5632447296058661,0.8507497896109907,0.6143155622752745,1.7259823809384103,0.6431018360039588,0.22934214076240483,0.22934214076240494,0.08849618241798729
complete_stream,102,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,48,2,0.041666666666666664,42,5,0.8809523809523809,0.49060494958753437,0.5630155820348305,-6.8744271310724105,0.5630155820348305,0.8510669232845006,0.6168534445727779,1.7315881406275804,0.6357266789613341,0.22467346972599292,0.2235528332365712,0.08638452071745943
complete_stream,102,stuck_at,0.4,full_mixed_stream,Shrink-6,2.0,4364,48,1,0.020833333333333332,42,6,0.8571428571428572,0.613198900091659,0.562557286892759,-11.45737855178735,0.562557286892759,0.8517295794298786,0.6172824357004293,1.7003246325280716,0.631480599882183,0.22115287841671616,0.22003224192729443,0.0863978611237486
complete_stream,102,stuck_at,0.4,full_mixed_stream,Tree-6,2.0,4364,48,0,0.0,42,0,1.0,0.0,0.5637030247479377,0.0,0.5637030247479377,0.8511199074007502,0.617428273466992,1.8278387384562624,0.6371051999433462,0.22737564743745908,0.22625501094803738,0.08733819164397888
complete_stream,102,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,48,5,0.10416666666666667,42,3,0.9285714285714286,0.009853345554537122,0.5641613198900092,4.582951420714941,0.5641613198900092,0.8511716644753791,0.617185663502268,1.823919265891153,0.6377654015705561,0.22775132730393843,0.22663069081451676,0.08761200442375867
complete_stream,102,stuck_at,0.4,full_mixed_stream,Cascade-25,3.16865261228231,4364,48,2,0.041666666666666664,42,5,0.8809523809523809,0.49060494958753437,0.5630155820348305,-6.8744271310724105,0.5630155820348305,0.8510669232845006,0.6168534445727779,1.7315881406275804,0.6357266789613341,0.22467346972599292,0.2235528332365712,0.08638452071745943
complete_stream,102,stuck_at,0.4,full_mixed_stream,Always PDRF,1.0,4364,48,0,0.0,42,0,1.0,0.0,0.5637030247479377,0.0,0.5637030247479377,0.8511199074007502,0.617428273466992,1.8278387384562624,0.6371051999433462,0.22737564743745908,0.22625501094803738,0.08733819164397888
complete_stream,102,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,48,48,1.0,42,42,0.0,1.0,0.5650779101741522,13.748854262144821,0.5650779101741522,0.8540579865762584,0.618592524431333,1.6423090606753654,0.6197325754967382,0.20634506362722954,0.2063450636272296,0.0835755372376364
complete_stream,103,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,50,8,0.16,52,2,0.9615384615384616,0.8100366636113657,0.5565994500458296,13.748854262144821,0.5565994500458296,0.8362075000394794,0.589551862180317,2.3234865545753247,0.7077068284655843,0.2933383461646565,0.29333834616465637,0.1043082271321853
complete_stream,103,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,50,0,0.0,52,0,1.0,0.6372593950504125,0.555224564619615,0.0,0.555224564619615,0.8365843055332943,0.5896714569039582,2.329345745804067,0.7095800876521868,0.29565422579965417,0.29565422579965406,0.10367584625657655
complete_stream,103,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,50,0,0.0,52,0,1.0,0.0,0.555224564619615,0.0,0.555224564619615,0.8340009465365729,0.5863489482129189,2.4693609753055807,0.7139826694755966,0.29814489684014,0.29814489684014006,0.10472720344824242
complete_stream,103,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,50,0,0.0,52,0,1.0,0.0,0.555224564619615,0.0,0.555224564619615,0.8340009465365729,0.5863489482129189,2.4693609753055807,0.7139826694755966,0.29814489684014,0.29814489684014006,0.10472720344824242
complete_stream,103,drift,0.4,full_mixed_stream,Cascade-25,2.6608615948670944,4364,50,0,0.0,52,0,1.0,0.6853803849679193,0.555224564619615,0.0,0.555224564619615,0.8366879494939953,0.5900096433087333,2.3238733038445814,0.7078101571806603,0.2948728721969257,0.29487287219692576,0.10385117527078791
complete_stream,103,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,50,0,0.0,52,0,1.0,0.0,0.555224564619615,0.0,0.555224564619615,0.8340009465365729,0.5863489482129189,2.4693609753055807,0.7139826694755966,0.29814489684014,0.29814489684014006,0.10472720344824242
complete_stream,103,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,50,50,1.0,52,52,0.0,1.0,0.5547662694775435,-4.582951420714941,0.5547662694775435,0.8356325634731435,0.5894101380858833,2.324270480995868,0.7088343965187952,0.2940455577197747,0.29262831447648774,0.10557800836523139
complete_stream,103,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,82,23,0.2804878048780488,65,4,0.9384615384615385,0.7786434463794684,0.5437671860678277,43.538038496791934,0.5437671860678277,0.8340801612086937,0.5734682297888223,2.463678395018984,0.707411127199582,0.2921037216476339,0.2921037216476339,0.10346435337607268
complete_stream,103,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,82,0,0.0,65,0,1.0,0.5930339138405133,0.5394133822181485,0.0,0.5394133822181485,0.8335380730345506,0.5720064767833136,2.4910695317775082,0.7134734826520842,0.297816216557232,0.29781621655723206,0.10429675946857168
complete_stream,103,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,82,0,0.0,65,0,1.0,0.0,0.5394133822181485,0.0,0.5394133822181485,0.8300840321805906,0.566215684870454,2.7002940214867657,0.7172076601284164,0.29956004717624446,0.29956004717624457,0.10496725638503356
complete_stream,103,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,82,0,0.0,65,0,1.0,0.0,0.5394133822181485,0.0,0.5394133822181485,0.8300840321805906,0.566215684870454,2.7002940214867657,0.7172076601284164,0.29956004717624446,0.29956004717624457,0.10496725638503356
complete_stream,103,gaussian,0.4,full_mixed_stream,Cascade-25,2.705774518790101,4364,82,2,0.024390243902439025,65,0,1.0,0.6448212648945921,0.53987167736022,4.582951420714941,0.53987167736022,0.8338162015937597,0.5729045066514454,2.482834180479881,0.7109012211449846,0.29667053496738116,0.2966705349673812,0.10400309821281595
complete_stream,103,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,82,0,0.0,65,0,1.0,0.0,0.5394133822181485,0.0,0.5394133822181485,0.8300840321805906,0.566215684870454,2.7002940214867657,0.7172076601284164,0.29956004717624446,0.29956004717624457,0.10496725638503356
complete_stream,103,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,82,82,1.0,65,65,0.0,1.0,0.5433088909257562,38.95508707607699,0.5433088909257562,0.8352232153857391,0.5750067048783943,2.4044378022718247,0.7029896118248115,0.28844049682213646,0.28755442472380927,0.10247489398662833
complete_stream,103,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,44,8,0.18181818181818182,69,2,0.9710144927536232,0.7600824931255729,0.5790559120073328,13.748854262144821,0.5790559120073328,0.8621665456028994,0.6212655542772956,1.910566458690143,0.624842480016842,0.23990689196343118,0.23990689196343118,0.0902643382048814
complete_stream,103,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,44,0,0.0,69,0,1.0,0.5591200733272227,0.5776810265811182,0.0,0.5776810265811182,0.8631605458496717,0.6228364857032784,1.9098408234417226,0.6240748598590394,0.2428940252146099,0.24289402521460982,0.08892656143398793
complete_stream,103,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,44,0,0.0,69,0,1.0,0.0,0.5776810265811182,0.0,0.5776810265811182,0.8631548944232232,0.6222985055737897,1.9787262444510203,0.6264522719946458,0.24475973300650639,0.24475973300650644,0.08969060079144524
complete_stream,103,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,44,0,0.0,69,0,1.0,0.0,0.5776810265811182,0.0,0.5776810265811182,0.8631548944232232,0.6222985055737897,1.9787262444510203,0.6264522719946458,0.24475973300650639,0.24475973300650644,0.08969060079144524
complete_stream,103,none,0.0,clean_no_imposed_fault,Cascade-25,2.6471127406049497,4364,44,0,0.0,69,0,1.0,0.6109074243813015,0.5776810265811182,0.0,0.5776810265811182,0.8628514154741015,0.622522303143184,1.9089592954843846,0.6235217531128744,0.2420619352306418,0.24206193523064182,0.08901418190029486
complete_stream,103,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,44,0,0.0,69,0,1.0,0.0,0.5776810265811182,0.0,0.5776810265811182,0.8631548944232232,0.6222985055737897,1.9787262444510203,0.6264522719946458,0.24475973300650639,0.24475973300650644,0.08969060079144524
complete_stream,103,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,44,44,1.0,69,69,0.0,1.0,0.5719523373052245,-57.28689275893676,0.5719523373052245,0.8611659455485747,0.6206338023019259,1.9166256828366965,0.6299036308365611,0.24420521073065465,0.24409700274840065,0.09192048633896034
complete_stream,103,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,58,16,0.27586206896551724,53,2,0.9622641509433962,0.8134738771769019,0.5472043996333639,32.080659945004584,0.5472043996333639,0.8304619880315934,0.5800919623578772,2.4322618227949118,0.7286385036362005,0.30479946571315686,0.30476973164493976,0.10793739138517251
complete_stream,103,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,58,0,0.0,53,0,1.0,0.6409257561869844,0.5439963336388635,0.0,0.5439963336388635,0.8308701276177989,0.5803179700121269,2.438823311251097,0.7311514045180636,0.30901115058580453,0.30898141651758737,0.10783934842425809
complete_stream,103,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,58,0,0.0,53,0,1.0,0.0,0.5439963336388635,0.0,0.5439963336388635,0.8270872836249935,0.5760341302005251,2.5997746888773663,0.7363623450469907,0.3115367119455379,0.3115069778773209,0.1093344179527903
complete_stream,103,offset,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,58,0,0.0,53,0,1.0,0.0,0.5439963336388635,0.0,0.5439963336388635,0.8270872836249935,0.5760341302005251,2.5997746888773663,0.7363623450469907,0.3115367119455379,0.3115069778773209,0.1093344179527903
complete_stream,103,offset,0.4,full_mixed_stream,Cascade-25,2.62878093492209,4364,58,0,0.0,53,0,1.0,0.6851512373968836,0.5439963336388635,0.0,0.5439963336388635,0.830889452567842,0.5805474859930291,2.434485497144256,0.7299655240594195,0.30839283635352505,0.3083631022853079,0.10793772697557441
complete_stream,103,offset,0.4,full_mixed_stream,Always PDRF,1.0,4364,58,0,0.0,53,0,1.0,0.0,0.5439963336388635,0.0,0.5439963336388635,0.8270872836249935,0.5760341302005251,2.5997746888773663,0.7363623450469907,0.3115367119455379,0.3115069778773209,0.1093344179527903
complete_stream,103,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,58,58,1.0,53,53,0.0,1.0,0.5451420714940421,11.45737855178735,0.5451420714940421,0.8300726424058662,0.5804156027780567,2.4294403368300506,0.7281507332678725,0.3053410807554495,0.3041641275829648,0.10876608953472877
complete_stream,103,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,63,10,0.15873015873015872,52,2,0.9615384615384616,0.7907882676443629,0.5508707607699358,18.331805682859763,0.5508707607699358,0.8385465636848656,0.5855392974427176,2.2152092864186606,0.7030694262468687,0.28824729201248395,0.28821627598658733,0.10302004066685248
complete_stream,103,stuck_at,0.4,full_mixed_stream,Shrink-6,2.0,4364,63,0,0.0,52,0,1.0,0.6097616865261228,0.5490375802016498,0.0,0.5490375802016498,0.8388845074320336,0.5857382725751057,2.219162500013865,0.704428264027808,0.2906383147396408,0.29060729871374397,0.10227316626152083
complete_stream,103,stuck_at,0.4,full_mixed_stream,Tree-6,2.0,4364,63,0,0.0,52,0,1.0,0.0,0.5490375802016498,0.0,0.5490375802016498,0.836544681779686,0.5829586354866666,2.3366369176178967,0.7095520856441292,0.2931033648970042,0.29307234887110745,0.10339663492644634
complete_stream,103,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,63,0,0.0,52,0,1.0,0.0,0.5490375802016498,0.0,0.5490375802016498,0.836544681779686,0.5829586354866666,2.3366369176178967,0.7095520856441292,0.2931033648970042,0.29307234887110745,0.10339663492644634
complete_stream,103,stuck_at,0.4,full_mixed_stream,Cascade-25,2.722273143904675,4364,63,0,0.0,52,0,1.0,0.6629239230064161,0.5490375802016498,0.0,0.5490375802016498,0.8389307895253358,0.5859998298945216,2.2150798492958153,0.7032138744966118,0.2897518370436635,0.2897208210177667,0.1023851414673479
complete_stream,103,stuck_at,0.4,full_mixed_stream,Always PDRF,1.0,4364,63,0,0.0,52,0,1.0,0.0,0.5490375802016498,0.0,0.5490375802016498,0.836544681779686,0.5829586354866666,2.3366369176178967,0.7095520856441292,0.2931033648970042,0.29307234887110745,0.10339663492644634
complete_stream,103,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,63,63,1.0,52,52,0.0,1.0,0.5515582034830431,25.20623281393217,0.5515582034830431,0.8382384563678915,0.586011384087879,2.2078361423443598,0.70167443978595,0.28624846524271114,0.28443490235998636,0.1030682227436639
complete_stream,104,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,36,1,0.027777777777777776,40,0,1.0,0.7055453712190651,0.5614115490375802,2.2914757103574703,0.5614115490375802,0.8441148350211746,0.6058562532021262,2.336274545166186,0.7118820100331844,0.30378836613424454,0.3037883661342446,0.11201817946275089
complete_stream,104,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,36,1,0.027777777777777776,40,7,0.825,0.8455545371219065,0.55980751604033,-13.748854262144821,0.55980751604033,0.8433224923500234,0.6053611143777531,2.338520928442334,0.7132629488368755,0.30428640204044677,0.30428640204044677,0.11239266769404603
complete_stream,104,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,36,12,0.3333333333333333,40,12,0.7,0.8615948670944088,0.5611824014665444,0.0,0.5611824014665444,0.8434498193575862,0.6052565463286179,2.3351457321732116,0.7131431758784681,0.3024951051446886,0.3024951051446886,0.11215733681419042
complete_stream,104,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,36,8,0.2222222222222222,40,6,0.85,0.24862511457378553,0.5616406966086159,4.582951420714941,0.5616406966086159,0.8431628342961632,0.6021489749402186,2.3888296409039915,0.7116965284635826,0.30449006712605503,0.30449006712605503,0.11218135631439026
complete_stream,104,drift,0.4,full_mixed_stream,Cascade-25,3.2786434463794683,4364,36,1,0.027777777777777776,40,0,1.0,0.7055453712190651,0.5614115490375802,2.2914757103574703,0.5614115490375802,0.8441148350211746,0.6058562532021262,2.336274545166186,0.7118820100331844,0.30378836613424454,0.3037883661342446,0.11201817946275089
complete_stream,104,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,36,0,0.0,40,0,1.0,0.0,0.5611824014665444,0.0,0.5611824014665444,0.8440082527675955,0.6015798508161811,2.3962564795919414,0.7116546260394176,0.3022651336178368,0.3022651336178368,0.11212120505388472
complete_stream,104,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,36,36,1.0,40,40,0.0,1.0,0.5602658111824015,-9.165902841429881,0.5602658111824015,0.8429631587382636,0.6054179748284435,2.3427752290122323,0.7153516226961496,0.3079373084632169,0.307937308463217,0.11202836809326018
complete_stream,104,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,59,11,0.1864406779661017,42,5,0.8809523809523809,0.7254812098991751,0.5469752520623281,13.748854262144821,0.5469752520623281,0.8320762316919303,0.5643305846593821,2.5247166079609915,0.7343540768472943,0.31826680723910833,0.3182668072391085,0.1128677656745314
complete_stream,104,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,59,17,0.288135593220339,42,8,0.8095238095238095,0.84967919340055,0.5476626947754354,20.623281393217233,0.5476626947754354,0.831895800020714,0.5643081852369284,2.513293457099555,0.7317507987792251,0.3140671255839359,0.3140671255839359,0.11253272462922648
complete_stream,104,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,59,27,0.4576271186440678,42,16,0.6190476190476191,0.8636571952337305,0.5481209899175069,25.20623281393217,0.5481209899175069,0.8320801523983278,0.5645642700036547,2.505684523293749,0.7307596757383905,0.31268846032679115,0.3126884603267912,0.11242115030463817
complete_stream,104,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,59,19,0.3220338983050847,42,12,0.7142857142857143,0.2589367552703941,0.5472043996333639,16.040329972502292,0.5472043996333639,0.8277279177724667,0.5545771744085591,2.661371510769941,0.7324243896397948,0.3162967250440234,0.3162967250440234,0.11332269666441212
complete_stream,104,gaussian,0.4,full_mixed_stream,Cascade-25,3.2263978001833182,4364,59,11,0.1864406779661017,42,5,0.8809523809523809,0.7252520623281393,0.5469752520623281,13.748854262144821,0.5469752520623281,0.8320427023606182,0.5643025590011205,2.5250699308060836,0.7343431973815103,0.3182335536924228,0.3182335536924229,0.11284417094494979
complete_stream,104,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,59,0,0.0,42,0,1.0,0.0,0.5456003666361137,0.0,0.5456003666361137,0.8260744080717913,0.5503877262749759,2.728905927872275,0.7462026835912615,0.32297417158744934,0.3229741715874493,0.11543746150061547
complete_stream,104,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,59,59,1.0,42,42,0.0,1.0,0.5494958753437214,38.95508707607699,0.5494958753437214,0.8326002199344327,0.5658278622587033,2.500587699409106,0.7313458881453367,0.31542526038221974,0.31542526038221996,0.11279226733874874
complete_stream,104,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,28,1,0.03571428571428571,31,0,1.0,0.6998166819431714,0.5799725022914757,2.2914757103574703,0.5799725022914757,0.8596590188861731,0.6330221514848943,2.10879530366797,0.666283996574697,0.28305385385409476,0.2828888989959362,0.10462301530524226
complete_stream,104,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,28,0,0.0,31,3,0.9032258064516129,0.8350137488542622,0.5790559120073328,-6.8744271310724105,0.5790559120073328,0.8590163771160215,0.6320422825994181,2.1115715133997144,0.6686769447178151,0.2828417188238938,0.28267676396573543,0.1053713845746015
complete_stream,104,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,28,7,0.25,31,8,0.7419354838709677,0.8414298808432631,0.5795142071494043,-2.2914757103574703,0.5795142071494043,0.8590901863269033,0.6318556447527778,2.1085329250514575,0.6690304629835695,0.28186996018051824,0.2817050053223598,0.10557056399172059
complete_stream,104,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,28,0,0.0,31,4,0.8709677419354839,0.2369385884509624,0.578826764436297,-9.165902841429881,0.578826764436297,0.8579190325254277,0.6292613470355317,2.174131694498341,0.6687770529511778,0.2841312280728836,0.283966273214725,0.10573756828660123
complete_stream,104,none,0.0,clean_no_imposed_fault,Cascade-25,3.2080659945004584,4364,28,1,0.03571428571428571,31,0,1.0,0.6998166819431714,0.5799725022914757,2.2914757103574703,0.5799725022914757,0.8596590188861731,0.6330221514848943,2.10879530366797,0.666283996574697,0.28305385385409476,0.2828888989959362,0.10462301530524226
complete_stream,104,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,28,0,0.0,31,0,1.0,0.0,0.5797433547204399,0.0,0.5797433547204399,0.8585642954635256,0.6294781581991123,2.183638850306272,0.6671815968039221,0.28421022884595654,0.28404527398779805,0.10510598072996487
complete_stream,104,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,28,28,1.0,31,31,0.0,1.0,0.5790559120073328,-6.8744271310724105,0.5790559120073328,0.8588825051485864,0.6322127058276784,2.1127309448609295,0.6700425638905004,0.2837962038901213,0.2837962038901213,0.10578125203448839
complete_stream,104,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,52,6,0.11538461538461539,51,2,0.9607843137254902,0.7076076993583869,0.5575160403299725,9.165902841429881,0.5575160403299725,0.841849298323328,0.6002991950073515,2.381610124954466,0.7193674037759747,0.3051214854103223,0.30512148541032236,0.1122335177914084
complete_stream,104,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,52,7,0.1346153846153846,51,9,0.8235294117647058,0.845096241979835,0.556141154903758,-4.582951420714941,0.556141154903758,0.8410620796505048,0.599899534745481,2.3857643963769233,0.7219350088276323,0.3068467320045041,0.3068467320045042,0.11344730807722857
complete_stream,104,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,52,22,0.4230769230769231,51,22,0.5686274509803921,0.8602199816681944,0.5565994500458296,0.0,0.5565994500458296,0.8410755905159334,0.5996204892306058,2.38356923771033,0.7220885779856097,0.30571866259007774,0.3057186625900778,0.11319827337518557
