seed,fault_type,stream,fault_prevalence,harm_to_correction_cost_ratio,pass_penalty_equivalent_corrections_per_10000,corrections_retained_per_10000,harms_realized_per_10000,net_utility_per_10000
108,offset,full_mixed_stream,0.4,2.0,2.0,0.0,2.2914757103574703,-6.582951420714941
108,offset,full_mixed_stream,0.4,5.0,0.0,0.0,2.2914757103574703,-11.457378551787352
108,offset,full_mixed_stream,0.4,5.0,0.5,0.0,2.2914757103574703,-11.957378551787352
108,offset,full_mixed_stream,0.4,5.0,2.0,0.0,2.2914757103574703,-13.457378551787352
108,offset,full_mixed_70pct,0.7,1.0,0.0,0.0,2.2914757103574703,-2.2914757103574703
108,offset,full_mixed_70pct,0.7,1.0,0.5,0.0,2.2914757103574703,-2.7914757103574703
108,offset,full_mixed_70pct,0.7,1.0,2.0,0.0,2.2914757103574703,-4.291475710357471
108,offset,full_mixed_70pct,0.7,2.0,0.0,0.0,2.2914757103574703,-4.582951420714941
108,offset,full_mixed_70pct,0.7,2.0,0.5,0.0,2.2914757103574703,-5.082951420714941
108,offset,full_mixed_70pct,0.7,2.0,2.0,0.0,2.2914757103574703,-6.582951420714941
108,offset,full_mixed_70pct,0.7,5.0,0.0,0.0,2.2914757103574703,-11.457378551787352
108,offset,full_mixed_70pct,0.7,5.0,0.5,0.0,2.2914757103574703,-11.957378551787352
108,offset,full_mixed_70pct,0.7,5.0,2.0,0.0,2.2914757103574703,-13.457378551787352
108,drift,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
108,drift,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
108,drift,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
108,drift,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
108,stuck_at,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
108,stuck_at,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
108,stuck_at,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
108,none,clean_no_imposed_fault,0.0,1.0,0.0,0.0,0.0,0.0
108,none,clean_no_imposed_fault,0.0,1.0,0.5,0.0,0.0,-0.5
108,none,clean_no_imposed_fault,0.0,1.0,2.0,0.0,0.0,-2.0
108,none,clean_no_imposed_fault,0.0,2.0,0.0,0.0,0.0,0.0
108,none,clean_no_imposed_fault,0.0,2.0,0.5,0.0,0.0,-0.5
108,none,clean_no_imposed_fault,0.0,2.0,2.0,0.0,0.0,-2.0
108,none,clean_no_imposed_fault,0.0,5.0,0.0,0.0,0.0,0.0
108,none,clean_no_imposed_fault,0.0,5.0,0.5,0.0,0.0,-0.5
108,none,clean_no_imposed_fault,0.0,5.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
109,gaussian,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
109,gaussian,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
109,gaussian,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
109,offset,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
109,offset,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
109,offset,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
109,drift,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
109,drift,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
109,drift,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_10pct,0.1,1.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_10pct,0.1,1.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_10pct,0.1,1.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_10pct,0.1,2.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_10pct,0.1,2.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_10pct,0.1,2.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_10pct,0.1,5.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_10pct,0.1,5.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_10pct,0.1,5.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_stream,0.4,1.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_stream,0.4,1.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_stream,0.4,1.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_stream,0.4,2.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_stream,0.4,2.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_stream,0.4,2.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_stream,0.4,5.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_stream,0.4,5.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_stream,0.4,5.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_70pct,0.7,1.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_70pct,0.7,1.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_70pct,0.7,1.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_70pct,0.7,2.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_70pct,0.7,2.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_70pct,0.7,2.0,2.0,0.0,0.0,-2.0
109,stuck_at,full_mixed_70pct,0.7,5.0,0.0,0.0,0.0,0.0
109,stuck_at,full_mixed_70pct,0.7,5.0,0.5,0.0,0.0,-0.5
109,stuck_at,full_mixed_70pct,0.7,5.0,2.0,0.0,0.0,-2.0
109,none,clean_no_imposed_fault,0.0,1.0,0.0,0.0,0.0,0.0
109,none,clean_no_imposed_fault,0.0,1.0,0.5,0.0,0.0,-0.5
109,none,clean_no_imposed_fault,0.0,1.0,2.0,0.0,0.0,-2.0
109,none,clean_no_imposed_fault,0.0,2.0,0.0,0.0,0.0,0.0
109,none,clean_no_imposed_fault,0.0,2.0,0.5,0.0,0.0,-0.5
109,none,clean_no_imposed_fault,0.0,2.0,2.0,0.0,0.0,-2.0
109,none,clean_no_imposed_fault,0.0,5.0,0.0,0.0,0.0,0.0
109,none,clean_no_imposed_fault,0.0,5.0,0.5,0.0,0.0,-0.5
109,none,clean_no_imposed_fault,0.0,5.0,2.0,0.0,0.0,-2.0
110,gaussian,full_mixed_10pct,0.1,1.0,0.0,9.165902841429881,16.040329972502292,-6.8744271310724105
110,gaussian,full_mixed_10pct,0.1,1.0,0.5,9.165902841429881,16.040329972502292,-7.3744271310724105
110,gaussian,full_mixed_10pct,0.1,1.0,2.0,9.165902841429881,16.040329972502292,-8.87442713107241
110,gaussian,full_mixed_10pct,0.1,2.0,0.0,9.165902841429881,16.040329972502292,-22.9147571035747
110,gaussian,full_mixed_10pct,0.1,2.0,0.5,9.165902841429881,16.040329972502292,-23.4147571035747
110,gaussian,full_mixed_10pct,0.1,2.0,2.0,9.165902841429881,16.040329972502292,-24.9147571035747
110,gaussian,full_mixed_10pct,0.1,5.0,0.0,9.165902841429881,16.040329972502292,-71.03574702108158
110,gaussian,full_mixed_10pct,0.1,5.0,0.5,9.165902841429881,16.040329972502292,-71.53574702108158
110,gaussian,full_mixed_10pct,0.1,5.0,2.0,9.165902841429881,16.040329972502292,-73.03574702108158
110,gaussian,full_mixed_stream,0.4,1.0,0.0,34.37213565536205,18.331805682859763,16.04032997250229
110,gaussian,full_mixed_stream,0.4,1.0,0.5,34.37213565536205,18.331805682859763,15.540329972502288
110,gaussian,full_mixed_stream,0.4,1.0,2.0,34.37213565536205,18.331805682859763,14.040329972502288
110,gaussian,full_mixed_stream,0.4,2.0,0.0,34.37213565536205,18.331805682859763,-2.2914757103574743
110,gaussian,full_mixed_stream,0.4,2.0,0.5,34.37213565536205,18.331805682859763,-2.7914757103574743
110,gaussian,full_mixed_stream,0.4,2.0,2.0,34.37213565536205,18.331805682859763,-4.291475710357474
110,gaussian,full_mixed_stream,0.4,5.0,0.0,34.37213565536205,18.331805682859763,-57.286892758936766
110,gaussian,full_mixed_stream,0.4,5.0,0.5,34.37213565536205,18.331805682859763,-57.786892758936766
110,gaussian,full_mixed_stream,0.4,5.0,2.0,34.37213565536205,18.331805682859763,-59.286892758936766
110,gaussian,full_mixed_70pct,0.7,1.0,0.0,64.16131989000917,32.080659945004584,32.080659945004584
110,gaussian,full_mixed_70pct,0.7,1.0,0.5,64.16131989000917,32.080659945004584,31.580659945004584
110,gaussian,full_mixed_70pct,0.7,1.0,2.0,64.16131989000917,32.080659945004584,30.080659945004584
110,gaussian,full_mixed_70pct,0.7,2.0,0.0,64.16131989000917,32.080659945004584,0.0
110,gaussian,full_mixed_70pct,0.7,2.0,0.5,64.16131989000917,32.080659945004584,-0.5
110,gaussian,full_mixed_70pct,0.7,2.0,2.0,64.16131989000917,32.080659945004584,-2.0
110,gaussian,full_mixed_70pct,0.7,5.0,0.0,64.16131989000917,32.080659945004584,-96.24197983501375
110,gaussian,full_mixed_70pct,0.7,5.0,0.5,64.16131989000917,32.080659945004584,-96.74197983501375
110,gaussian,full_mixed_70pct,0.7,5.0,2.0,64.16131989000917,32.080659945004584,-98.24197983501375
110,offset,full_mixed_10pct,0.1,1.0,0.0,9.165902841429881,13.748854262144821,-4.58295142071494
110,offset,full_mixed_10pct,0.1,1.0,0.5,9.165902841429881,13.748854262144821,-5.08295142071494
110,offset,full_mixed_10pct,0.1,1.0,2.0,9.165902841429881,13.748854262144821,-6.58295142071494
110,offset,full_mixed_10pct,0.1,2.0,0.0,9.165902841429881,13.748854262144821,-18.33180568285976
110,offset,full_mixed_10pct,0.1,2.0,0.5,9.165902841429881,13.748854262144821,-18.83180568285976
110,offset,full_mixed_10pct,0.1,2.0,2.0,9.165902841429881,13.748854262144821,-20.33180568285976
110,offset,full_mixed_10pct,0.1,5.0,0.0,9.165902841429881,13.748854262144821,-59.57836846929422
110,offset,full_mixed_10pct,0.1,5.0,0.5,9.165902841429881,13.748854262144821,-60.07836846929422
110,offset,full_mixed_10pct,0.1,5.0,2.0,9.165902841429881,13.748854262144821,-61.57836846929422
110,offset,full_mixed_stream,0.4,1.0,0.0,13.748854262144821,9.165902841429881,4.58295142071494
110,offset,full_mixed_stream,0.4,1.0,0.5,13.748854262144821,9.165902841429881,4.08295142071494
110,offset,full_mixed_stream,0.4,1.0,2.0,13.748854262144821,9.165902841429881,2.5829514207149398
110,offset,full_mixed_stream,0.4,2.0,0.0,13.748854262144821,9.165902841429881,-4.5829514207149415
110,offset,full_mixed_stream,0.4,2.0,0.5,13.748854262144821,9.165902841429881,-5.0829514207149415
110,offset,full_mixed_stream,0.4,2.0,2.0,13.748854262144821,9.165902841429881,-6.5829514207149415
110,offset,full_mixed_stream,0.4,5.0,0.0,13.748854262144821,9.165902841429881,-32.080659945004584
110,offset,full_mixed_stream,0.4,5.0,0.5,13.748854262144821,9.165902841429881,-32.580659945004584
110,offset,full_mixed_stream,0.4,5.0,2.0,13.748854262144821,9.165902841429881,-34.080659945004584
110,offset,full_mixed_70pct,0.7,1.0,0.0,16.040329972502292,2.2914757103574703,13.748854262144821
110,offset,full_mixed_70pct,0.7,1.0,0.5,16.040329972502292,2.2914757103574703,13.248854262144821
110,offset,full_mixed_70pct,0.7,1.0,2.0,16.040329972502292,2.2914757103574703,11.748854262144821
110,offset,full_mixed_70pct,0.7,2.0,0.0,16.040329972502292,2.2914757103574703,11.45737855178735
110,offset,full_mixed_70pct,0.7,2.0,0.5,16.040329972502292,2.2914757103574703,10.95737855178735
110,offset,full_mixed_70pct,0.7,2.0,2.0,16.040329972502292,2.2914757103574703,9.45737855178735
110,offset,full_mixed_70pct,0.7,5.0,0.0,16.040329972502292,2.2914757103574703,4.58295142071494
110,offset,full_mixed_70pct,0.7,5.0,0.5,16.040329972502292,2.2914757103574703,4.08295142071494
110,offset,full_mixed_70pct,0.7,5.0,2.0,16.040329972502292,2.2914757103574703,2.5829514207149398
110,drift,full_mixed_10pct,0.1,1.0,0.0,11.45737855178735,13.748854262144821,-2.2914757103574708
110,drift,full_mixed_10pct,0.1,1.0,0.5,11.45737855178735,13.748854262144821,-2.7914757103574708
110,drift,full_mixed_10pct,0.1,1.0,2.0,11.45737855178735,13.748854262144821,-4.291475710357471
110,drift,full_mixed_10pct,0.1,2.0,0.0,11.45737855178735,13.748854262144821,-16.040329972502292
110,drift,full_mixed_10pct,0.1,2.0,0.5,11.45737855178735,13.748854262144821,-16.540329972502292
110,drift,full_mixed_10pct,0.1,2.0,2.0,11.45737855178735,13.748854262144821,-18.040329972502292
110,drift,full_mixed_10pct,0.1,5.0,0.0,11.45737855178735,13.748854262144821,-57.28689275893675
110,drift,full_mixed_10pct,0.1,5.0,0.5,11.45737855178735,13.748854262144821,-57.78689275893675
110,drift,full_mixed_10pct,0.1,5.0,2.0,11.45737855178735,13.748854262144821,-59.28689275893675
110,drift,full_mixed_stream,0.4,1.0,0.0,11.45737855178735,9.165902841429881,2.291475710357469
110,drift,full_mixed_stream,0.4,1.0,0.5,11.45737855178735,9.165902841429881,1.791475710357469
110,drift,full_mixed_stream,0.4,1.0,2.0,11.45737855178735,9.165902841429881,0.291475710357469
110,drift,full_mixed_stream,0.4,2.0,0.0,11.45737855178735,9.165902841429881,-6.874427131072412
110,drift,full_mixed_stream,0.4,2.0,0.5,11.45737855178735,9.165902841429881,-7.374427131072412
110,drift,full_mixed_stream,0.4,2.0,2.0,11.45737855178735,9.165902841429881,-8.874427131072412
110,drift,full_mixed_stream,0.4,5.0,0.0,11.45737855178735,9.165902841429881,-34.37213565536206
110,drift,full_mixed_stream,0.4,5.0,0.5,11.45737855178735,9.165902841429881,-34.87213565536206
110,drift,full_mixed_stream,0.4,5.0,2.0,11.45737855178735,9.165902841429881,-36.37213565536206
110,drift,full_mixed_70pct,0.7,1.0,0.0,11.45737855178735,2.2914757103574703,9.16590284142988
110,drift,full_mixed_70pct,0.7,1.0,0.5,11.45737855178735,2.2914757103574703,8.66590284142988
110,drift,full_mixed_70pct,0.7,1.0,2.0,11.45737855178735,2.2914757103574703,7.1659028414298795
110,drift,full_mixed_70pct,0.7,2.0,0.0,11.45737855178735,2.2914757103574703,6.87442713107241
110,drift,full_mixed_70pct,0.7,2.0,0.5,11.45737855178735,2.2914757103574703,6.37442713107241
110,drift,full_mixed_70pct,0.7,2.0,2.0,11.45737855178735,2.2914757103574703,4.87442713107241
110,drift,full_mixed_70pct,0.7,5.0,0.0,11.45737855178735,2.2914757103574703,-1.7763568394002505e-15
110,drift,full_mixed_70pct,0.7,5.0,0.5,11.45737855178735,2.2914757103574703,-0.5000000000000018
110,drift,full_mixed_70pct,0.7,5.0,2.0,11.45737855178735,2.2914757103574703,-2.0000000000000018
110,stuck_at,full_mixed_10pct,0.1,1.0,0.0,9.165902841429881,16.040329972502292,-6.8744271310724105
110,stuck_at,full_mixed_10pct,0.1,1.0,0.5,9.165902841429881,16.040329972502292,-7.3744271310724105
110,stuck_at,full_mixed_10pct,0.1,1.0,2.0,9.165902841429881,16.040329972502292,-8.87442713107241
110,stuck_at,full_mixed_10pct,0.1,2.0,0.0,9.165902841429881,16.040329972502292,-22.9147571035747
110,stuck_at,full_mixed_10pct,0.1,2.0,0.5,9.165902841429881,16.040329972502292,-23.4147571035747
110,stuck_at,full_mixed_10pct,0.1,2.0,2.0,9.165902841429881,16.040329972502292,-24.9147571035747
110,stuck_at,full_mixed_10pct,0.1,5.0,0.0,9.165902841429881,16.040329972502292,-71.03574702108158
110,stuck_at,full_mixed_10pct,0.1,5.0,0.5,9.165902841429881,16.040329972502292,-71.53574702108158
110,stuck_at,full_mixed_10pct,0.1,5.0,2.0,9.165902841429881,16.040329972502292,-73.03574702108158
110,stuck_at,full_mixed_stream,0.4,1.0,0.0,20.623281393217233,11.45737855178735,9.165902841429883
110,stuck_at,full_mixed_stream,0.4,1.0,0.5,20.623281393217233,11.45737855178735,8.665902841429883
110,stuck_at,full_mixed_stream,0.4,1.0,2.0,20.623281393217233,11.45737855178735,7.165902841429883
110,stuck_at,full_mixed_stream,0.4,2.0,0.0,20.623281393217233,11.45737855178735,-2.291475710357467
110,stuck_at,full_mixed_stream,0.4,2.0,0.5,20.623281393217233,11.45737855178735,-2.791475710357467
110,stuck_at,full_mixed_stream,0.4,2.0,2.0,20.623281393217233,11.45737855178735,-4.291475710357467
110,stuck_at,full_mixed_stream,0.4,5.0,0.0,20.623281393217233,11.45737855178735,-36.66361136571952
110,stuck_at,full_mixed_stream,0.4,5.0,0.5,20.623281393217233,11.45737855178735,-37.16361136571952
110,stuck_at,full_mixed_stream,0.4,5.0,2.0,20.623281393217233,11.45737855178735,-38.66361136571952
110,stuck_at,full_mixed_70pct,0.7,1.0,0.0,29.789184234647113,9.165902841429881,20.623281393217233
110,stuck_at,full_mixed_70pct,0.7,1.0,0.5,29.789184234647113,9.165902841429881,20.123281393217233
110,stuck_at,full_mixed_70pct,0.7,1.0,2.0,29.789184234647113,9.165902841429881,18.623281393217233
110,stuck_at,full_mixed_70pct,0.7,2.0,0.0,29.789184234647113,9.165902841429881,11.45737855178735
110,stuck_at,full_mixed_70pct,0.7,2.0,0.5,29.789184234647113,9.165902841429881,10.95737855178735
110,stuck_at,full_mixed_70pct,0.7,2.0,2.0,29.789184234647113,9.165902841429881,9.45737855178735
110,stuck_at,full_mixed_70pct,0.7,5.0,0.0,29.789184234647113,9.165902841429881,-16.040329972502295
110,stuck_at,full_mixed_70pct,0.7,5.0,0.5,29.789184234647113,9.165902841429881,-16.540329972502295
110,stuck_at,full_mixed_70pct,0.7,5.0,2.0,29.789184234647113,9.165902841429881,-18.040329972502295
110,none,clean_no_imposed_fault,0.0,1.0,0.0,9.165902841429881,16.040329972502292,-6.8744271310724105
110,none,clean_no_imposed_fault,0.0,1.0,0.5,9.165902841429881,16.040329972502292,-7.3744271310724105
110,none,clean_no_imposed_fault,0.0,1.0,2.0,9.165902841429881,16.040329972502292,-8.87442713107241
110,none,clean_no_imposed_fault,0.0,2.0,0.0,9.165902841429881,16.040329972502292,-22.9147571035747
