analysis_set,seed,fault_type,prevalence,stream,method,class,n,auroc,auprc,recall
strict,110,drift,0.4,strict_fault_applied_available,Three-outcome-6,4,253,0.6748535745191263,0.25740285881822483,0.03162055335968379
strict,110,drift,0.4,strict_fault_applied_available,Three-outcome-6,5,266,0.8552278131225499,0.7798856358727285,0.6428571428571429
strict,110,drift,0.4,strict_fault_applied_available,Three-outcome-6,6,237,0.8346635557760863,0.48616996374896226,0.9493670886075949
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,1,230,0.712149397937847,0.5058084810180078,0.4652173913043478
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,2,220,0.9194639653110047,0.7711213552261745,0.6409090909090909
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,3,230,0.8731739851467301,0.5966250822895169,0.43478260869565216
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,4,253,0.6761399135981075,0.2620514693905389,0.03162055335968379
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,5,266,0.8594563331405436,0.7827434274377805,0.6428571428571429
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,6,237,0.8374471694062915,0.5030603883783499,0.9493670886075949
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,1,230,0.7119042468815344,0.49584739759366275,0.4652173913043478
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,2,220,0.9257289174641149,0.7787452478918224,0.6409090909090909
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,3,230,0.8621710289134039,0.578626504698589,0.43478260869565216
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,4,253,0.6748535745191263,0.25740285881822483,0.03162055335968379
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,5,266,0.8552278131225499,0.7798856358727285,0.6428571428571429
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,6,237,0.8346635557760863,0.48616996374896226,0.9493670886075949
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1,230,0.7099646694065902,0.5149779267926404,0.45652173913043476
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2,220,0.9155577153110047,0.7646106458067438,0.6409090909090909
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,3,230,0.8709604153147306,0.5956897828074125,0.45652173913043476
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,4,253,0.6652310899802538,0.25919990932671355,0.03162055335968379
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5,266,0.8544213096844676,0.7752885140939998,0.650375939849624
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,6,237,0.8374330929783258,0.5027998177336779,0.9620253164556962
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,1,230,0.7212560386473431,0.33206289779853665,0.48695652173913045
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,2,220,0.8383223684210527,0.5752442132504823,0.5272727272727272
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,3,230,0.8080052635373856,0.5090305711240857,0.508695652173913
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,4,253,0.6761432547385724,0.2576443745567792,0.09090909090909091
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,5,266,0.8339117023327548,0.7473793401207843,0.6992481203007519
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6,237,0.7444776413537302,0.3426466298264858,0.5654008438818565
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,1,230,0.7301571850890475,0.38985183030599435,0.46956521739130436
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,2,220,0.8503887559808612,0.5805390278376894,0.5136363636363637
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,3,230,0.8204232460883987,0.5058058443900857,0.4826086956521739
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,4,253,0.6856721873444281,0.26352926935979226,0.09486166007905138
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,5,266,0.8342651500546236,0.7452068900264172,0.6879699248120301
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,6,237,0.7473034842678321,0.34975195238769585,0.5063291139240507
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,1,230,0.7203186963732064,0.3330358602904749,0.4782608695652174
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,2,220,0.8395484449760764,0.5603373593254471,0.509090909090909
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,3,230,0.8028426707044489,0.49623831921295675,0.4826086956521739
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,4,253,0.6771355734566437,0.25626005425831844,0.09486166007905138
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,5,266,0.8329718527086949,0.7484550429922909,0.6842105263157895
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,6,237,0.7370558447088467,0.3248168547781234,0.5021097046413502
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,1,230,0.7203186963732064,0.3330358602904749,0.4782608695652174
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,2,220,0.8395484449760764,0.5603373593254471,0.509090909090909
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,3,230,0.8028426707044489,0.49623831921295675,0.4826086956521739
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,4,253,0.6771355734566437,0.25626005425831844,0.09486166007905138
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,5,266,0.8329718527086949,0.7484550429922909,0.6842105263157895
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,6,237,0.7370558447088467,0.3248168547781234,0.5021097046413502
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,1,230,0.7276047299733217,0.38761069093186956,0.46956521739130436
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,2,220,0.8478431519138756,0.5802467855336537,0.5181818181818182
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,3,230,0.8197166342202034,0.5047690652978971,0.48695652173913045
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,4,253,0.6855485651472273,0.2628357624189493,0.09486166007905138
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,5,266,0.8351037851037851,0.7462013191306412,0.6879699248120301
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,6,237,0.7496225757751714,0.3522966945895662,0.5232067510548524
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,1,230,0.7203186963732064,0.3330358602904749,0.4782608695652174
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,2,220,0.8395484449760764,0.5603373593254471,0.509090909090909
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,3,230,0.8028426707044489,0.49623831921295675,0.4826086956521739
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,4,253,0.6771355734566437,0.25626005425831844,0.09486166007905138
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,5,266,0.8329718527086949,0.7484550429922909,0.6842105263157895
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,6,237,0.7370558447088467,0.3248168547781234,0.5021097046413502
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1,230,0.7372016727954431,0.4016947359376264,0.4826086956521739
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2,220,0.8525231758373206,0.5912003921713808,0.5590909090909091
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,3,230,0.828033744321869,0.5219451802548254,0.5043478260869565
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,4,253,0.6912886444659021,0.2699880008930075,0.07114624505928854
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5,266,0.8341848210269261,0.7435751455723371,0.6879699248120301
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,6,237,0.7537575264900779,0.3545655574023364,0.5738396624472574
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,1,230,0.7094058692047012,0.4659639373708767,0.45652173913043476
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,2,220,0.9076891447368421,0.732931191867711,0.4818181818181818
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,3,230,0.8658014276443866,0.578433410677001,0.39565217391304347
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,4,253,0.6639714800249917,0.2484675760279258,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,5,266,0.8506490585437954,0.7671104386849495,0.6240601503759399
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,6,237,0.8345650207803267,0.4766250399085229,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,1,230,0.7086704160357633,0.48758544780832913,0.4608695652173913
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,2,220,0.9105151016746412,0.7432737762628078,0.4954545454545455
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,3,230,0.8765700483091787,0.5997210257268941,0.3782608695652174
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,4,253,0.6655952742909265,0.2498168668587047,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,5,266,0.8545241308399203,0.7749195436611178,0.6127819548872181
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,6,237,0.8341796785647675,0.49024904430923766,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,1,230,0.7083315307520369,0.4752881135915141,0.4608695652173913
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,2,220,0.916092254784689,0.7449451229946035,0.4954545454545455
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,3,230,0.8627009878145504,0.5745400022882557,0.3782608695652174
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,4,253,0.6621672641739531,0.2419303709158415,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,5,266,0.8500980014137909,0.7700760724184654,0.6127819548872181
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,6,237,0.827539123671977,0.4561503388049797,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,1,230,0.7083315307520369,0.4752881135915141,0.4608695652173913
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,2,220,0.916092254784689,0.7449451229946035,0.4954545454545455
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,3,230,0.8627009878145504,0.5745400022882557,0.3782608695652174
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,4,253,0.6621672641739531,0.2419303709158415,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,5,266,0.8500980014137909,0.7700760724184654,0.6127819548872181
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,6,237,0.827539123671977,0.4561503388049797,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,1,230,0.7088290431898479,0.4854279730643092,0.4608695652173913
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,2,220,0.9096217105263158,0.740449782367402,0.4954545454545455
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,3,230,0.8728891773018964,0.5961619597156347,0.3782608695652174
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,4,253,0.6653079362109462,0.24852418360559628,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,5,266,0.8539232697127433,0.7751558826237464,0.6127819548872181
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,6,237,0.8330254114715849,0.48950309600666564,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,1,230,0.7083315307520369,0.4752881135915141,0.4608695652173913
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,2,220,0.916092254784689,0.7449451229946035,0.4954545454545455
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,3,230,0.8627009878145504,0.5745400022882557,0.3782608695652174
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,4,253,0.6621672641739531,0.2419303709158415,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,5,266,0.8500980014137909,0.7700760724184654,0.6127819548872181
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,6,237,0.827539123671977,0.4561503388049797,0.9662447257383966
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1,230,0.707725863436441,0.49844048472916863,0.4391304347826087
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2,220,0.9052444677033494,0.7345942546444543,0.5045454545454545
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,3,230,0.8705602422669263,0.5903089561091026,0.45652173913043476
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,4,253,0.6521137725151104,0.2435705777045133,0.02766798418972332
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5,266,0.849212775528565,0.7675068007443908,0.6353383458646616
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,6,237,0.835911079204541,0.491240482341969,0.9662447257383966
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,1,230,0.717966327781383,0.5633649753446736,0.508695652173913
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,2,220,0.8983926435406698,0.7411593262980939,0.5454545454545454
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,3,230,0.8790720311486047,0.6137910690747107,0.5043478260869565
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,4,253,0.6806604766470987,0.25292533518062776,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,5,266,0.8399203136045242,0.7773379628240908,0.631578947368421
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,6,237,0.7973082350622707,0.4372537054444443,0.869198312236287
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,1,230,0.7213732064316101,0.5740695154456527,0.5130434782608696
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2,220,0.8992598684210527,0.7525441292608125,0.5772727272727273
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,3,230,0.8782644747278103,0.6245932503858386,0.5
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,4,253,0.6811482831549721,0.2518329102833644,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,5,266,0.8490135595398753,0.7786992452407269,0.6203007518796992
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,6,237,0.8019217843280089,0.45481984184663804,0.8734177215189873
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,1,230,0.7117582377965246,0.5720853037478323,0.5130434782608696
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,2,220,0.902818480861244,0.7451121086128887,0.5772727272727273
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,3,230,0.868797317759031,0.6008389663980075,0.5
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,4,253,0.6845996812551997,0.2514328800891052,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,5,266,0.8430788509735878,0.7772796164794614,0.6203007518796992
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,6,237,0.7870078088984139,0.4079217652725783,0.8734177215189873
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,1,230,0.7117582377965246,0.5720853037478323,0.5130434782608696
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2,220,0.902818480861244,0.7451121086128887,0.5772727272727273
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,3,230,0.868797317759031,0.6008389663980075,0.5
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,4,253,0.6845996812551997,0.2514328800891052,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,5,266,0.8430788509735878,0.7772796164794614,0.6203007518796992
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,6,237,0.7870078088984139,0.4079217652725783,0.8734177215189873
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,1,230,0.7212542360660466,0.5712201188343374,0.5130434782608696
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2,220,0.89923370215311,0.7514343416356297,0.5772727272727273
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,3,230,0.8801067128127479,0.6243751076427122,0.5
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,4,253,0.681856604933528,0.25216806477338355,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,5,266,0.8491003148897887,0.7796165945860283,0.6203007518796992
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,6,237,0.8010912750780361,0.45405774517900643,0.8734177215189873
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1,230,0.7117582377965246,0.5720853037478323,0.5130434782608696
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,2,220,0.902818480861244,0.7451121086128887,0.5772727272727273
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,3,230,0.868797317759031,0.6008389663980075,0.5
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,4,253,0.6845996812551997,0.2514328800891052,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,5,266,0.8430788509735878,0.7772796164794614,0.6203007518796992
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,6,237,0.7870078088984139,0.4079217652725783,0.8734177215189873
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1,230,0.7203529454178383,0.5857956745316659,0.4956521739130435
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,2,220,0.8991327751196172,0.751289745629237,0.5454545454545454
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,3,230,0.8771468743240319,0.6199776452541585,0.508695652173913
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,4,253,0.6738311855368712,0.25180041839404765,0.03162055335968379
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,5,266,0.8419895893580103,0.7706757852712224,0.631578947368421
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,6,237,0.8050010029454926,0.4564637997467062,0.9240506329113924
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8314878825930057,0.594014152383955,0.5455861070911722
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,2,685,0.9272628431639033,0.7957062116755382,0.67007299270073
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9172394248553191,0.7099099493947383,0.6702702702702703
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,4,708,0.7351667872022154,0.3142777989568908,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,5,821,0.866898514612368,0.7645947189251142,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,6,719,0.8518072082281632,0.5313303770447388,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,1,691,0.8259422712696357,0.582374618722413,0.5470332850940666
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,2,685,0.9248351761725156,0.7893399906897606,0.6715328467153284
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,3,740,0.9157474941829247,0.7007221116368683,0.6756756756756757
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,4,708,0.7366568692900146,0.3159992827888762,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,5,821,0.8628188296010422,0.7614412709264581,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,6,719,0.8495752178284501,0.5157291062644713,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,1,691,0.8245155814933001,0.5796470081848921,0.5470332850940666
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,2,685,0.9243094065151788,0.7850222303936709,0.672992700729927
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,3,740,0.9130175705506832,0.6957855460368529,0.6567567567567567
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,4,708,0.7334920384724746,0.31433080237148464,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,5,821,0.8618823619200062,0.7606126820168027,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,6,719,0.8490314813860891,0.5152101356556292,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,1,691,0.8332624782164841,0.6005957175469807,0.5470332850940666
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,2,685,0.9239538671846323,0.7998658946914605,0.6715328467153284
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9203004743153751,0.7346832012901962,0.6716216216216216
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,4,708,0.7352753464624362,0.31601926979786643,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8652156918154993,0.7631927526771396,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,6,719,0.8533731691821632,0.5368525149018566,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,1,691,0.8275344428758693,0.5863962233074713,0.5455861070911722
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,2,685,0.9254172924648281,0.7900452334487892,0.6715328467153284
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,3,740,0.9161550623471153,0.700702552312722,0.6716216216216216
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,4,708,0.7388400307829247,0.31670521315389133,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,5,821,0.8630880124917364,0.7620582455641844,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,6,719,0.8502654769331739,0.516191254086306,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,1,691,0.8345737247162479,0.6042318524144767,0.5470332850940666
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,2,685,0.9237923666181902,0.8013450928030863,0.6715328467153284
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,3,740,0.9216014855915519,0.7370740385900365,0.6783783783783783
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,4,708,0.7354406965100322,0.31573625586153997,0.04519774011299435
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,5,821,0.8655876661293322,0.7631647405913337,0.6443361753958587
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,6,719,0.8540401525514593,0.5375269181640187,0.7746870653685675
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1,691,0.8247287378503831,0.5834237206148495,0.532561505065123
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,2,685,0.922565438481974,0.7773832727636115,0.6832116788321168
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,3,740,0.9113831961100175,0.6919642385866526,0.6270270270270271
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,4,708,0.7275328691169379,0.30323762002475124,0.03389830508474576
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,5,821,0.8593751450338851,0.7576147833731842,0.6272838002436053
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,6,719,0.8505291414115397,0.5159655591465067,0.8136300417246175
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8191062956774176,0.5527290924552415,0.5354558610709117
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,2,685,0.9021548619805049,0.7384587286372625,0.6262773722627737
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9164507636775848,0.6900956167161393,0.7067567567567568
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,4,708,0.7494069805535982,0.3053404206798278,0.08333333333333333
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,5,821,0.8597343993388346,0.7541040016804883,0.6479902557856273
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,6,719,0.8301825237383883,0.49340090071886106,0.7023643949930459
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,1,691,0.816317926843635,0.5457516909815844,0.5369030390738061
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,2,685,0.8978360114518583,0.733768993329824,0.6233576642335766
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,3,740,0.9148245928047253,0.67964905238323,0.7081081081081081
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,4,708,0.7484515817972778,0.30481224967876025,0.08333333333333333
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,5,821,0.8561672963071064,0.7504728378817639,0.6443361753958587
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,6,719,0.8271099358772568,0.483935054949991,0.6968011126564673
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,1,691,0.8163766334928132,0.546746247530625,0.5369030390738061
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,2,685,0.8985875644563841,0.7306038409296844,0.6306569343065693
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,3,740,0.9128244138177913,0.6767471224725985,0.6905405405405406
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,4,708,0.7477403447934824,0.306187451839823,0.08192090395480225
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,5,821,0.855309555167538,0.7506294709603488,0.6479902557856273
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,6,719,0.8282542626075311,0.48482257006694246,0.7079276773296245
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,1,691,0.8171898584854551,0.5237163066647085,0.5397973950795948
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,2,685,0.8935697378889456,0.7436765192093868,0.6248175182481752
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9167658552592327,0.7052527434719617,0.7027027027027027
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,4,708,0.7464959697857557,0.3031823999856116,0.08333333333333333
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8560435340585114,0.7520353472058826,0.6443361753958587
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,6,719,0.8291297736720906,0.4964733743867807,0.6995827538247567
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,1,691,0.8165224151048663,0.5445081403081476,0.5354558610709117
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,2,685,0.8984451106397923,0.7326906000704478,0.6233576642335766
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,3,740,0.915318671320327,0.6807772923368991,0.7054054054054054
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,4,708,0.7504048758174782,0.30521382637901706,0.08333333333333333
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,5,821,0.8567713248370549,0.7512392911281303,0.6455542021924482
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,6,719,0.828008150323094,0.48466120325358547,0.6995827538247567
complete_stream,101,gaussian,0.4,full_mixed_stream,Always PDRF,1,691,0.817829721561061,0.5241255854895088,0.5383502170767004
