seed,fault_type,score_calibration,threshold,preference_n,preference_auroc,preference_nll,preference_brier,preference_ece10,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
103,offset,isotonic,0.868421052631579,45,0.7698412698412698,0.2942663803832181,0.08108648815020006,0.11637426900584771,Conditional Lite-CF,2.0,1436,42,37,0.8809523809523809,3,1,0.6666666666666667,0.967966573816156,0.4860724233983287,250.69637883008357,1.0,250.69637883008357,0.4860724233983287,0.8025046493367083,0.5507039891389208,3.3428225136539123,0.914046298585028,0.4157811739278573,0.41485117547712325,0.15312761982590276
103,stuck_at,raw_logistic,0.9,48,0.7670329670329671,0.6027866095442121,0.20552937418289727,0.22243378182521917,Conditional Lite-CF,2.0,1436,35,0,0.0,13,0,1.0,0.46935933147632314,0.4763231197771588,0.0,1.0,0.0,0.4763231197771588,0.8079595459658284,0.5536716622424747,2.834417375883667,0.8842775612724603,0.3940277108433863,0.39309381652683445,0.1460317955066284
103,stuck_at,platt,0.9334911354880906,48,0.7670329670329671,0.5245662031492879,0.172006587382048,0.15976056782736997,Conditional Lite-CF,2.0,1436,35,0,0.0,13,0,1.0,0.46935933147632314,0.4763231197771588,0.0,1.0,0.0,0.4763231197771588,0.8079595459658284,0.5536716622424747,2.834417375883667,0.8842775612724603,0.3940277108433863,0.39309381652683445,0.1460317955066284
103,stuck_at,isotonic,0.868421052631579,48,0.7406593406593407,0.5122985195809067,0.16787297577801272,0.06379830092277458,Conditional Lite-CF,2.0,1436,35,27,0.7714285714285715,13,4,0.6923076923076923,0.9435933147632312,0.4923398328690808,160.16713091922006,1.0,160.16713091922006,0.4923398328690808,0.8098690772062599,0.5576729549970001,2.663944337344473,0.8299518618077338,0.3633512680651359,0.36241737374858407,0.1345507571389962
104,drift,raw_logistic,0.825,42,0.4120370370370371,0.7512416466141915,0.2767072831903072,0.16216441148003563,Conditional Lite-CF,2.0,1436,24,0,0.0,18,0,1.0,0.5389972144846796,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8236080343150819,0.5757388075244793,2.680473814311928,0.8038095687501844,0.3408524834067175,0.34069471355794984,0.13443443500000626
104,drift,platt,0.8802471511016503,42,0.4120370370370371,0.7850982416368933,0.2900315358570345,0.18601560519065133,Conditional Lite-CF,2.0,1436,24,0,0.0,18,0,1.0,0.5389972144846796,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8236080343150819,0.5757388075244793,2.680473814311928,0.8038095687501844,0.3408524834067175,0.34069471355794984,0.13443443500000626
104,drift,isotonic,0.9583010123423618,42,0.42708333333333337,1.2235845937054879,0.35543664795151164,0.3643367608290184,Conditional Lite-CF,2.0,1436,24,0,0.0,18,0,1.0,0.5389972144846796,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8236080343150819,0.5757388075244793,2.680473814311928,0.8038095687501844,0.3408524834067175,0.34069471355794984,0.13443443500000626
104,gaussian,raw_logistic,0.825,60,0.5102599179206566,0.7279408304149666,0.26426870926847285,0.2494891526134677,Conditional Lite-CF,2.0,1436,43,0,0.0,17,2,0.8823529411764706,0.5870473537604457,0.4637883008356546,-13.927576601671309,1.0,-13.927576601671309,0.4637883008356546,0.7822268245505039,0.47369206939403186,3.328814987793202,0.8897807224297041,0.395999784245878,0.39599978424587795,0.13909492745146543
104,gaussian,platt,0.8802471511016503,60,0.5102599179206566,0.7681204411974445,0.2795808141209005,0.25144288929928327,Conditional Lite-CF,2.0,1436,43,0,0.0,17,2,0.8823529411764706,0.5870473537604457,0.4637883008356546,-13.927576601671309,1.0,-13.927576601671309,0.4637883008356546,0.7822268245505039,0.47369206939403186,3.328814987793202,0.8897807224297041,0.395999784245878,0.39599978424587795,0.13909492745146543
104,gaussian,isotonic,0.9583010123423618,60,0.4883720930232558,1.1554788059036842,0.34506097171292416,0.327567619511878,Conditional Lite-CF,2.0,1436,43,0,0.0,17,2,0.8823529411764706,0.5870473537604457,0.4637883008356546,-13.927576601671309,1.0,-13.927576601671309,0.4637883008356546,0.7822268245505039,0.47369206939403186,3.328814987793202,0.8897807224297041,0.395999784245878,0.39599978424587795,0.13909492745146543
