calibration_regime,heldout_or_test_mechanism,seed,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
leave_one_mechanism_out,gaussian,106,Conditional Lite-CF,2.0,1436,38,16,0.42105263157894735,13,0,1.0,0.8488857938718662,0.4777158774373259,111.42061281337047,1.0,111.42061281337047,0.4777158774373259,0.7970268318340343,0.5193036143567756,3.2637638867219905,0.8418944219907153,0.36960475190597214,0.36952616147676,0.1326767507643333
leave_one_mechanism_out,gaussian,106,All-row multinomial,2.0,1436,38,16,0.42105263157894735,13,2,0.8461538461538461,0.11142061281337047,0.4763231197771588,97.49303621169916,1.0,97.49303621169916,0.4763231197771588,0.7908432281673408,0.5091488197747466,3.6100619556855427,0.8601235680984721,0.3775644758792459,0.3774858854500336,0.13605594834205154
leave_one_mechanism_out,offset,106,Conditional Lite-CF,2.0,1436,22,2,0.09090909090909091,10,2,0.8,0.8586350974930362,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.8352462165909383,0.5993295200524256,2.539036543472963,0.780754116161494,0.3331457000189175,0.3331457000189176,0.1281981152777359
leave_one_mechanism_out,offset,106,All-row multinomial,2.0,1436,22,0,0.0,10,0,1.0,0.0,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.836292210747423,0.5950926054341963,2.679575335799738,0.8086536426222338,0.3539375335476901,0.3539375335476901,0.13274581998685284
leave_one_mechanism_out,drift,106,Conditional Lite-CF,2.0,1436,21,3,0.14285714285714285,15,0,1.0,0.8495821727019499,0.5250696378830083,20.891364902506965,1.0,20.891364902506965,0.5250696378830083,0.8443399760007466,0.6232714661829909,2.396508631007614,0.7459602690212354,0.32484601541657365,0.3248460154165736,0.12255871199229575
leave_one_mechanism_out,drift,106,All-row multinomial,2.0,1436,21,9,0.42857142857142855,15,1,0.9333333333333333,0.25696378830083566,0.5285515320334262,55.710306406685234,1.0,55.710306406685234,0.5285515320334262,0.8432583352695331,0.6178175042242545,2.503276058265114,0.756523389750296,0.3263728677156344,0.32637286771563445,0.12378926782671289
leave_one_mechanism_out,stuck_at,106,Conditional Lite-CF,2.0,1436,21,0,0.0,26,0,1.0,0.7729805013927576,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8274422824654261,0.5956997548085375,2.386064489597838,0.7629820354438079,0.3088204296024408,0.3088208195102026,0.12343103740505494
leave_one_mechanism_out,stuck_at,106,All-row multinomial,2.0,1436,21,0,0.0,26,0,1.0,0.0,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8278694489190596,0.5923714321110541,2.4276920553315526,0.7738971187422988,0.3156401226197603,0.31565871582802135,0.12487085660407755
gaussian_only,gaussian,106,Conditional Lite-CF,2.0,1436,38,15,0.39473684210526316,13,0,1.0,0.8454038997214485,0.47701949860724235,104.45682451253482,1.0,104.45682451253482,0.47701949860724235,0.7969080595849357,0.5192128367895739,3.267968253973095,0.8423166880105551,0.3701337389989435,0.3700551485697313,0.13279320915983178
gaussian_only,offset,106,Conditional Lite-CF,2.0,1436,22,6,0.2727272727272727,10,1,0.9,0.8725626740947076,0.5111420612813371,34.81894150417827,1.0,34.81894150417827,0.5111420612813371,0.8357065877287981,0.5999826852035127,2.534940379980785,0.7786416830265073,0.3301913207419447,0.3301913207419447,0.12783145092817336
gaussian_only,drift,106,Conditional Lite-CF,2.0,1436,21,8,0.38095238095238093,15,1,0.9333333333333333,0.871866295264624,0.5278551532033426,48.74651810584958,1.0,48.74651810584958,0.5278551532033426,0.8433608510675207,0.622236076787804,2.392878024782937,0.7428764332724757,0.31615274613097133,0.3161527461309713,0.12153784098106198
gaussian_only,stuck_at,106,Conditional Lite-CF,2.0,1436,21,1,0.047619047619047616,26,0,1.0,0.8084958217270195,0.5055710306406686,6.963788300835654,1.0,6.963788300835654,0.5055710306406686,0.8273954135815873,0.5958037689124256,2.3870354420398625,0.7633909052345972,0.30857675952163954,0.30857714942940134,0.12331538896090434
gaussian_only,gaussian,106,All-row multinomial,2.0,1436,38,12,0.3157894736842105,13,1,0.9230769230769231,0.24094707520891365,0.4742339832869081,76.6016713091922,1.0,76.6016713091922,0.4742339832869081,0.7916125497438595,0.5100107038960862,3.5681004809775962,0.8533719430289035,0.37605974431561506,0.37598115388640274,0.13494118724384666
gaussian_only,offset,106,All-row multinomial,2.0,1436,22,3,0.13636363636363635,10,2,0.8,0.26880222841225626,0.5083565459610028,6.963788300835654,1.0,6.963788300835654,0.5083565459610028,0.8350906383165818,0.5945142195348674,2.6464560715620227,0.792544731090503,0.3398058242220288,0.33980582422202876,0.12997098691829
gaussian_only,drift,106,All-row multinomial,2.0,1436,21,7,0.3333333333333333,15,1,0.9333333333333333,0.25487465181058494,0.5271587743732591,41.78272980501393,1.0,41.78272980501393,0.5271587743732591,0.8422608960040288,0.6166632891149324,2.4997664217490976,0.7554750494973936,0.32279687282047287,0.32279687282047287,0.1232974167721001
gaussian_only,stuck_at,106,All-row multinomial,2.0,1436,21,0,0.0,26,0,1.0,0.2945682451253482,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8277857511926849,0.5934547984925315,2.425470998908709,0.7690249092741027,0.31220666669345787,0.3122252599017189,0.12392401070234137
leave_one_mechanism_out,gaussian,107,Conditional Lite-CF,2.0,1436,56,12,0.21428571428571427,14,2,0.8571428571428572,0.8098885793871866,0.46448467966573814,69.63788300835654,1.0,69.63788300835654,0.46448467966573814,0.7898865490854069,0.5106165652554076,2.529061033751446,0.8011854997481958,0.3218140631292982,0.31867168349937114,0.1165018272685251
leave_one_mechanism_out,gaussian,107,All-row multinomial,2.0,1436,56,15,0.26785714285714285,14,4,0.7142857142857143,0.24930362116991645,0.46518105849582175,76.6016713091922,1.0,76.6016713091922,0.46518105849582175,0.7808053953691023,0.4959355850979046,2.79269995584192,0.8257768429553539,0.335542295358651,0.33370638602920494,0.12192907648030375
leave_one_mechanism_out,offset,107,Conditional Lite-CF,2.0,1436,38,6,0.15789473684210525,18,1,0.9444444444444444,0.8168523676880223,0.46866295264623953,34.81894150417827,1.0,34.81894150417827,0.46866295264623953,0.8321087488664897,0.5816013811854296,2.2144081272969127,0.7992777582388714,0.32554825979906493,0.325548259799065,0.13006541901005467
leave_one_mechanism_out,offset,107,All-row multinomial,2.0,1436,38,0,0.0,18,0,1.0,0.019498607242339833,0.46518105849582175,0.0,1.0,0.0,0.46518105849582175,0.8266263102586366,0.5616065775819853,2.3944528204295654,0.8375506748204526,0.3475489663426106,0.3475489663426106,0.13603148415413416
leave_one_mechanism_out,drift,107,Conditional Lite-CF,2.0,1436,32,2,0.0625,10,0,1.0,0.7520891364902507,0.5097493036211699,13.927576601671309,1.0,13.927576601671309,0.5097493036211699,0.8431934999933809,0.6123869168306078,1.997984534526989,0.7330599380584165,0.28876485114751904,0.288764851147519,0.1191322270040116
leave_one_mechanism_out,drift,107,All-row multinomial,2.0,1436,32,9,0.28125,10,6,0.4,0.08147632311977716,0.5104456824512534,20.891364902506965,1.0,20.891364902506965,0.5104456824512534,0.8391099654130768,0.5969085450814914,2.104306492930055,0.7580988755446195,0.3024646122760395,0.3019612944185854,0.12267860288527273
leave_one_mechanism_out,stuck_at,107,Conditional Lite-CF,2.0,1436,86,11,0.12790697674418605,16,2,0.875,0.7298050139275766,0.4428969359331476,62.674094707520894,1.0,62.674094707520894,0.4428969359331476,0.814564058276988,0.5693445350133907,2.039180887882271,0.770157495278114,0.29406327625811735,0.2928397633902531,0.11903792316018787
leave_one_mechanism_out,stuck_at,107,All-row multinomial,2.0,1436,86,10,0.11627906976744186,16,2,0.875,0.2994428969359331,0.44220055710306405,55.710306406685234,1.0,55.710306406685234,0.44220055710306405,0.8083333194317651,0.5568865408889252,2.1204565028014066,0.7873089766801277,0.30321289472477475,0.30198938185691043,0.12119383080028616
gaussian_only,gaussian,107,Conditional Lite-CF,2.0,1436,56,0,0.0,14,0,1.0,0.0,0.4575208913649025,0.0,1.0,0.0,0.4575208913649025,0.7773560077932457,0.49083166355826613,2.8994692827902333,0.8454150062075912,0.35047078047949676,0.34833606485684704,0.12709213906360836
gaussian_only,offset,107,Conditional Lite-CF,2.0,1436,38,0,0.0,18,0,1.0,0.0,0.46518105849582175,0.0,1.0,0.0,0.46518105849582175,0.8265888431747488,0.5617728948095105,2.401389291999504,0.8410077054929853,0.3494946361451823,0.3494946361451823,0.13610930102721142
gaussian_only,drift,107,Conditional Lite-CF,2.0,1436,32,0,0.0,10,0,1.0,0.0,0.5083565459610028,0.0,1.0,0.0,0.5083565459610028,0.8393716010154714,0.5964700029968634,2.112528566676235,0.7607871239215794,0.2985806934164653,0.29858069341646537,0.12377290933871017
gaussian_only,stuck_at,107,Conditional Lite-CF,2.0,1436,86,0,0.0,16,0,1.0,0.0,0.43662952646239556,0.0,1.0,0.0,0.43662952646239556,0.8051039631857649,0.5529739327596404,2.1640629335519734,0.804146043701686,0.3060927891880219,0.3048692763201577,0.12486770120703461
gaussian_only,gaussian,107,All-row multinomial,2.0,1436,56,25,0.44642857142857145,14,10,0.2857142857142857,0.1392757660167131,0.467966573816156,104.45682451253482,1.0,104.45682451253482,0.467966573816156,0.7798399295638081,0.4947309651777669,2.836327131045419,0.8334044273623119,0.3451235051378738,0.3451235051378739,0.12293873104341158
gaussian_only,offset,107,All-row multinomial,2.0,1436,38,15,0.39473684210526316,18,10,0.4444444444444444,0.09401114206128133,0.46866295264623953,34.81894150417827,1.0,34.81894150417827,0.46866295264623953,0.8256227612897952,0.5615112987867433,2.3919312571319407,0.836934618589875,0.35200415078500136,0.3520041507850013,0.13507811267710323
gaussian_only,drift,107,All-row multinomial,2.0,1436,32,8,0.25,10,6,0.4,0.08774373259052924,0.5097493036211699,13.927576601671309,1.0,13.927576601671309,0.5097493036211699,0.8390314862631744,0.596884622389752,2.1055230122729585,0.7587945178192592,0.30442368619779475,0.30346904629118054,0.12248756979067559
gaussian_only,stuck_at,107,All-row multinomial,2.0,1436,86,39,0.45348837209302323,16,11,0.3125,0.17618384401114207,0.4561281337047354,194.98607242339833,1.0,194.98607242339833,0.4561281337047354,0.8067960332314956,0.5534248332394668,2.1410375152741774,0.7937008854284413,0.29707105836668474,0.29707105836668474,0.12238413546998078
leave_one_mechanism_out,gaussian,108,Conditional Lite-CF,2.0,1436,39,0,0.0,24,3,0.875,0.4254874651810585,0.4923398328690808,-20.891364902506965,1.0,-20.891364902506965,0.4923398328690808,0.7957978116086237,0.5063652454296198,2.8863188912651303,0.8080702352152407,0.3450665712469102,0.34456061337580624,0.12300658196316672
leave_one_mechanism_out,gaussian,108,All-row multinomial,2.0,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
leave_one_mechanism_out,offset,108,Conditional Lite-CF,2.0,1436,21,5,0.23809523809523808,14,6,0.5714285714285714,0.7527855153203342,0.47284122562674097,-6.963788300835654,1.0,-6.963788300835654,0.47284122562674097,0.8107391503560155,0.5491211581134477,3.0110378005364065,0.8579067600962591,0.3722117026927191,0.372211702692719,0.14509351620097108
leave_one_mechanism_out,offset,108,All-row multinomial,2.0,1436,21,1,0.047619047619047616,14,1,0.9285714285714286,0.006267409470752089,0.4735376044568245,0.0,1.0,0.0,0.4735376044568245,0.8084226629803584,0.5490684973775889,3.0401826666621847,0.8666841645476984,0.3781558892930683,0.37815588929306837,0.14707800921466122
leave_one_mechanism_out,drift,108,Conditional Lite-CF,2.0,1436,17,0,0.0,11,0,1.0,0.0,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.815851567988508,0.5650025852784604,2.777623770137346,0.8148118642692953,0.36099707409553916,0.36012927254791927,0.13556102952194996
leave_one_mechanism_out,drift,108,All-row multinomial,2.0,1436,17,0,0.0,11,0,1.0,0.0,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.815851567988508,0.5650025852784604,2.777623770137346,0.8148118642692953,0.36099707409553916,0.36012927254791927,0.13556102952194996
leave_one_mechanism_out,stuck_at,108,Conditional Lite-CF,2.0,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
leave_one_mechanism_out,stuck_at,108,All-row multinomial,2.0,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
gaussian_only,gaussian,108,Conditional Lite-CF,2.0,1436,39,10,0.2564102564102564,24,11,0.5416666666666667,0.5724233983286908,0.4937325905292479,-6.963788300835654,1.0,-6.963788300835654,0.4937325905292479,0.7979516701307805,0.5092153519131658,2.835498818292567,0.7876714448013276,0.32479696359762356,0.3246445409872362,0.11888336935556387
gaussian_only,offset,108,Conditional Lite-CF,2.0,1436,21,0,0.0,14,3,0.7857142857142857,0.5013927576601671,0.4714484679665738,-20.891364902506965,1.0,-20.891364902506965,0.4714484679665738,0.8094590826518636,0.5505019753100963,2.9983924048224555,0.8537130456229456,0.36940986481436827,0.3694098648143683,0.14463410610979519
gaussian_only,drift,108,Conditional Lite-CF,2.0,1436,17,3,0.17647058823529413,11,4,0.6363636363636364,0.5069637883008357,0.4909470752089137,-6.963788300835654,1.0,-6.963788300835654,0.4909470752089137,0.8173535490628052,0.5650858426585961,2.7692950044201208,0.8078215348404867,0.35093804560375375,0.35093804560375375,0.13462009190147334
gaussian_only,stuck_at,108,Conditional Lite-CF,2.0,1436,25,5,0.2,17,7,0.5882352941176471,0.5020891364902507,0.4623955431754875,-13.927576601671309,1.0,-13.927576601671309,0.4623955431754875,0.8031206145293385,0.5425941458838357,2.838421212078903,0.8527272159189295,0.3626254694107939,0.3626254694107939,0.14659325855817135
gaussian_only,gaussian,108,All-row multinomial,2.0,1436,39,2,0.05128205128205128,24,3,0.875,0.01532033426183844,0.4937325905292479,-6.963788300835654,1.0,-6.963788300835654,0.4937325905292479,0.7938084462356437,0.5017454050118756,2.9369642120109374,0.8111920803105803,0.3474808910012934,0.3469005113569194,0.124102039066813
gaussian_only,offset,108,All-row multinomial,2.0,1436,21,0,0.0,14,1,0.9285714285714286,0.004874651810584958,0.47284122562674097,-6.963788300835654,1.0,-6.963788300835654,0.47284122562674097,0.808419653990906,0.5493500647909478,3.0399434137417214,0.8659718270342824,0.37890346118109686,0.3789034611810969,0.14699792976155338
gaussian_only,drift,108,All-row multinomial,2.0,1436,17,0,0.0,11,0,1.0,0.005571030640668524,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.8160328454880627,0.565032922951093,2.774386329640546,0.8134532178887725,0.35949286306187145,0.3591795607276884,0.13547135630928037
gaussian_only,stuck_at,108,All-row multinomial,2.0,1436,25,0,0.0,17,0,1.0,0.004874651810584958,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8005881846747748,0.5392366169414441,2.897727520038731,0.8724839151155416,0.37853444489036836,0.37853444489036836,0.1491910987859402
leave_one_mechanism_out,gaussian,109,Conditional Lite-CF,2.0,1436,49,0,0.0,27,0,1.0,0.001392757660167131,0.49025069637883006,0.0,1.0,0.0,0.49025069637883006,0.7946868001075235,0.4992382877340069,3.304048980322044,0.8357890418169658,0.3533298982287394,0.3526266034143483,0.13166081850115716
leave_one_mechanism_out,gaussian,109,All-row multinomial,2.0,1436,49,4,0.08163265306122448,27,3,0.8888888888888888,0.036211699164345405,0.4909470752089137,6.963788300835654,1.0,6.963788300835654,0.4909470752089137,0.7953893186481972,0.5005365812847945,3.290932610484574,0.8349631635227565,0.35885185097272965,0.3588518509727296,0.13177227399635535
leave_one_mechanism_out,offset,109,Conditional Lite-CF,2.0,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
leave_one_mechanism_out,offset,109,All-row multinomial,2.0,1436,49,0,0.0,20,0,1.0,0.004874651810584958,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.8249262975388243,0.5794052100266788,3.1131255839481997,0.859843095509526,0.37880206680528244,0.3778679141439808,0.14807633774503895
leave_one_mechanism_out,drift,109,Conditional Lite-CF,2.0,1436,43,0,0.0,22,0,1.0,0.034122562674094706,0.5215877437325905,0.0,1.0,0.0,0.5215877437325905,0.8350051466361754,0.6036841679588711,2.7215913150418536,0.7757307019890214,0.33288105625526243,0.33202902559882,0.1308427058966367
leave_one_mechanism_out,drift,109,All-row multinomial,2.0,1436,43,1,0.023255813953488372,22,0,1.0,0.026462395543175487,0.5222841225626741,6.963788300835654,1.0,6.963788300835654,0.5222841225626741,0.834730629906956,0.6034146084551599,2.719789316068038,0.7746395778397519,0.33265062935979106,0.3304178668363506,0.13087111006764218
leave_one_mechanism_out,stuck_at,109,Conditional Lite-CF,2.0,1436,36,0,0.0,13,0,1.0,0.0,0.4533426183844011,0.0,1.0,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
leave_one_mechanism_out,stuck_at,109,All-row multinomial,2.0,1436,36,0,0.0,13,0,1.0,0.00766016713091922,0.4533426183844011,0.0,1.0,0.0,0.4533426183844011,0.8114254069879192,0.5619056870733142,3.0869965930249776,0.872973112611783,0.37517314957552245,0.3715563952946988,0.14977887648153546
gaussian_only,gaussian,109,Conditional Lite-CF,2.0,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
gaussian_only,offset,109,Conditional Lite-CF,2.0,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
gaussian_only,drift,109,Conditional Lite-CF,2.0,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
gaussian_only,stuck_at,109,Conditional Lite-CF,2.0,1436,36,0,0.0,13,0,1.0,0.0,0.4533426183844011,0.0,1.0,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
gaussian_only,gaussian,109,All-row multinomial,2.0,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
gaussian_only,offset,109,All-row multinomial,2.0,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
gaussian_only,drift,109,All-row multinomial,2.0,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
gaussian_only,stuck_at,109,All-row multinomial,2.0,1436,36,0,0.0,13,0,1.0,0.0,0.4533426183844011,0.0,1.0,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
leave_one_mechanism_out,gaussian,110,Conditional Lite-CF,2.0,1436,42,5,0.11904761904761904,17,2,0.8823529411764706,0.0786908077994429,0.46030640668523676,20.891364902506965,1.0,20.891364902506965,0.46030640668523676,0.7706889724828715,0.4574342186172975,3.509616540799906,0.8822925025854942,0.38209931456868046,0.3820993145686805,0.13736172230088192
leave_one_mechanism_out,gaussian,110,All-row multinomial,2.0,1436,42,1,0.023809523809523808,17,1,0.9411764705882353,0.02158774373259053,0.4582172701949861,0.0,1.0,0.0,0.4582172701949861,0.7688370435443129,0.4535942665094875,3.5749315760254743,0.9021093586453501,0.39618942050463224,0.3961894205046323,0.14184910070543313
leave_one_mechanism_out,offset,110,Conditional Lite-CF,2.0,1436,32,7,0.21875,9,0,1.0,0.8398328690807799,0.49303621169916434,48.74651810584958,1.0,48.74651810584958,0.49303621169916434,0.81023568560331,0.5638026671001017,3.1610855694302793,0.8862971286143296,0.38584191565545534,0.38584191565545534,0.15375654849005513
leave_one_mechanism_out,offset,110,All-row multinomial,2.0,1436,32,8,0.25,9,0,1.0,0.07729805013927576,0.4937325905292479,55.710306406685234,1.0,55.710306406685234,0.4937325905292479,0.8042083856515014,0.5443380827879406,3.3610465080872425,0.8967968727162765,0.3883357731525039,0.3883357731525039,0.15484229197521934
leave_one_mechanism_out,drift,110,Conditional Lite-CF,2.0,1436,17,0,0.0,4,0,1.0,0.005571030640668524,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8109438421430539,0.5634979231727824,3.104467618915177,0.8433661761037162,0.35988142554284097,0.3598814255428409,0.1434747385759563
leave_one_mechanism_out,drift,110,All-row multinomial,2.0,1436,17,0,0.0,4,0,1.0,0.005571030640668524,0.5236768802228412,0.0,1.0,0.0,0.5236768802228412,0.8106835053948066,0.5629346163028716,3.1086668782396947,0.8441248755747587,0.36060549392058683,0.3606054939205868,0.14352344591161828
leave_one_mechanism_out,stuck_at,110,Conditional Lite-CF,2.0,1436,32,6,0.1875,11,0,1.0,0.6984679665738162,0.5194986072423399,41.78272980501393,1.0,41.78272980501393,0.5194986072423399,0.8047863047683861,0.574005032028941,2.779494467511722,0.8199976348334286,0.32826458696036753,0.3252299079938236,0.13792639151108113
leave_one_mechanism_out,stuck_at,110,All-row multinomial,2.0,1436,32,13,0.40625,11,1,0.9090909090909091,0.04456824512534819,0.5236768802228412,83.56545961002786,1.0,83.56545961002786,0.5236768802228412,0.7996882568403348,0.5608076828676094,2.9066682011324105,0.8274111311545944,0.3287639121642999,0.32700236256402127,0.13892526039360728
gaussian_only,gaussian,110,Conditional Lite-CF,2.0,1436,42,26,0.6190476190476191,17,6,0.6470588235294117,0.8655988857938719,0.47214484679665736,139.27576601671308,1.0,139.27576601671308,0.47214484679665736,0.7811765658327515,0.47726592437145704,3.1904099555767833,0.8618619404976063,0.3715013338916841,0.3700149939436826,0.1334031635731777
gaussian_only,offset,110,Conditional Lite-CF,2.0,1436,32,12,0.375,9,1,0.8888888888888888,0.9115598885793872,0.4958217270194986,76.6016713091922,1.0,76.6016713091922,0.4958217270194986,0.8097510579347799,0.5647516895475625,3.163138678959615,0.8839389146103993,0.3923047327261156,0.39230473272611555,0.15175336298161549
gaussian_only,drift,110,Conditional Lite-CF,2.0,1436,17,5,0.29411764705882354,4,0,1.0,0.9101671309192201,0.5271587743732591,34.81894150417827,1.0,34.81894150417827,0.5271587743732591,0.8141719430862105,0.5788721467257089,2.929059240554358,0.8311870415497061,0.3591383900092528,0.35913839000925285,0.14006404334872188
gaussian_only,stuck_at,110,Conditional Lite-CF,2.0,1436,32,10,0.3125,11,0,1.0,0.8642061281337048,0.5222841225626741,69.63788300835654,1.0,69.63788300835654,0.5222841225626741,0.8060654618167744,0.576281183906695,2.764089717047418,0.8204776736595016,0.3374090317147276,0.33380071672967526,0.13618178981020626
gaussian_only,gaussian,110,All-row multinomial,2.0,1436,42,7,0.16666666666666666,17,2,0.8823529411764706,0.0947075208913649,0.4616991643454039,34.81894150417827,1.0,34.81894150417827,0.4616991643454039,0.7702378984402847,0.457063440863072,3.509140020046048,0.8782721273528994,0.37890677911110127,0.37716859640520517,0.1366937246470947
gaussian_only,offset,110,All-row multinomial,2.0,1436,32,1,0.03125,9,0,1.0,0.020891364902506964,0.48885793871866295,6.963788300835654,1.0,6.963788300835654,0.48885793871866295,0.8051710849500519,0.5453010562832259,3.3640843545563075,0.901368274694721,0.3946313773222353,0.3946313773222353,0.1556571223594955
gaussian_only,drift,110,All-row multinomial,2.0,1436,17,1,0.058823529411764705,4,0,1.0,0.022284122562674095,0.5243732590529248,6.963788300835654,1.0,6.963788300835654,0.5243732590529248,0.8114387778364764,0.5644437281950373,3.090382738181701,0.8399115259149229,0.35733451962583995,0.35733451962584006,0.1429698284285308
gaussian_only,stuck_at,110,All-row multinomial,2.0,1436,32,5,0.15625,11,0,1.0,0.03969359331476323,0.5188022284122563,34.81894150417827,1.0,34.81894150417827,0.5188022284122563,0.7998181905989828,0.5611056352902797,2.9037202644885425,0.8273490091112778,0.3332144988876192,0.3301798199210753,0.13896134166378024
