seed,fault_type,fault_prevalence,stream,method,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
102,stuck_at,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.5146239554317549,0.8266953214060736,0.5874255100895556,1.9559763265570074,0.7171847855279525,0.2677689116361552,0.2641111876494074,0.10938039632875263
102,stuck_at,0.4,full_mixed_stream,PDRF,4364,0.5637030247479377,0.8511199074007502,0.617428273466992,1.8278387384562593,0.6371051999433462,0.22737564743745892,0.22625501094803727,0.08733819164397884
102,stuck_at,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5694317140238313,0.8551941588419579,0.6231074749600566,1.702898691978029,0.6200732071158396,0.21185284177340985,0.21185284177340985,0.08406773309419908
102,stuck_at,0.4,full_mixed_stream,Lite-CF-6,4364,0.5632447296058661,0.8532943536301024,0.6214999676355233,1.7356941320197066,0.6301745037755658,0.22426469797915977,0.22314406148973812,0.08635017314648379
102,stuck_at,0.7,full_mixed_70pct,PDRF,4364,0.5460586617781852,0.839868576961098,0.6009466887272766,1.9180912869020588,0.6692990203846094,0.2435366895630465,0.24340615463792648,0.09576148493082987
102,stuck_at,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5529330889092575,0.8451242711388797,0.6064718475107914,1.785507418362399,0.6505748770277086,0.22871684061268985,0.22871684061268988,0.09116043113851581
102,stuck_at,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5451420714940421,0.8428615414535064,0.6045291848003228,1.822231488858572,0.6618620420892919,0.24148630258012385,0.24135576765500388,0.09496952217978279
102,none,0.0,clean_no_imposed_fault,PDRF,4364,0.5813473877176902,0.866194533407506,0.6405524783988908,1.721447454595044,0.60174515370699,0.21000940815450245,0.2098667588833969,0.08316268712409712
102,none,0.0,clean_no_imposed_fault,RO-PDRF-Lite,4364,0.5866177818515124,0.8687692848762585,0.6462117678468536,1.6033561906719178,0.5865653579361967,0.1951374839683569,0.19513748396835687,0.0811338759107428
102,none,0.0,clean_no_imposed_fault,Lite-CF-6,4364,0.580659945004583,0.8673427369503192,0.6446979987825897,1.6335776223599994,0.5962842855951593,0.2069594375590917,0.20681678828798625,0.08239550932357526
103,gaussian,0.1,full_mixed_10pct,PDRF,4364,0.5694317140238313,0.855998083752873,0.6111524591071997,2.104915763903501,0.6442715554357928,0.2536953294476654,0.2536953294476653,0.09225213265543479
103,gaussian,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5669110907424382,0.8540564199569937,0.611180224790722,2.0485716493138475,0.6470482277080538,0.2544976417300432,0.25449764173004313,0.09383416893403289
103,gaussian,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5694317140238313,0.8555888488523631,0.6116022356295184,2.070885216428933,0.6440078849136937,0.2534321437157399,0.25343214371573997,0.09208457587601065
103,gaussian,0.4,strict_fault_applied_available,PDRF,1436,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459788,0.9145673794401418,0.41613773171347584,0.4159910965473977,0.14568111844563983
103,gaussian,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.47075208913649025,0.7817272630643446,0.49231922150990065,3.492984982756543,0.8662389415564701,0.37829005887611444,0.3782076013580366,0.1346375782977383
103,gaussian,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.44707520891364905,0.774255659737897,0.48108874172013466,3.868189318842238,0.9129000597916967,0.41569763528160264,0.4155510001155246,0.14553441963501546
103,gaussian,0.4,full_mixed_stream,PDRF,4364,0.5394133822181485,0.8300840321805906,0.566215684870454,2.70029402148676,0.7172076601284163,0.2995600471762443,0.29956004717624446,0.10496725638503351
103,gaussian,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5451420714940421,0.8333959765944555,0.5727472562042034,2.466065653385023,0.7058895122672547,0.2894965353395473,0.2883363874017746,0.10313547637726546
103,gaussian,0.4,full_mixed_stream,Lite-CF-6,4364,0.5394133822181485,0.8315542299728825,0.5689854159314971,2.5859427294945934,0.7165305591200344,0.299138036818402,0.299138036818402,0.10481571258380311
103,gaussian,0.7,full_mixed_70pct,PDRF,4364,0.5098533455545371,0.8043241950020232,0.527485574426818,3.2620896434787867,0.7865105825325158,0.3380365220989747,0.3380365220989746,0.11811268004638913
103,gaussian,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5164986251145738,0.8124529463228378,0.5382234003722323,2.8571019024994495,0.7659765901624512,0.32485340425433096,0.3242693607400868,0.11447570013304709
103,gaussian,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5098533455545371,0.8068381469789344,0.531844221780751,3.0963590640009935,0.7849958991864323,0.3373961772236773,0.33739617722367726,0.11788875062377735
103,offset,0.1,full_mixed_10pct,PDRF,4364,0.5698900091659028,0.8547538955494902,0.6093776697970091,2.111794918195585,0.648265132596815,0.25812863978366685,0.258128639783667,0.09354209703261923
103,offset,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5682859761686526,0.8532958156519976,0.6106411842367553,2.0607574357768064,0.6498500703643715,0.25766485911021725,0.25766485911021736,0.0954087688154477
103,offset,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5698900091659028,0.8550627629900241,0.6107462181572089,2.0642518048948624,0.6477235334963993,0.25765778815651363,0.2576577881565137,0.09330807390699769
103,offset,0.4,strict_fault_applied_available,PDRF,1436,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.85846108665796,0.9727784135520207,0.45394944242541335,0.4522977856696103,0.16463707549618503
103,offset,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.4881615598885794,0.8020726761144648,0.55014345265786,3.3361940831757977,0.9111123604105785,0.4127043489026554,0.41145883302061503,0.1524636774417841
