analysis_set,seed,fault_type,prevalence,stream,method,subset,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,70,0.18571428571428572,0.7157559736467225,0.46477836883855167,2.85955521706123,0.8732608288441979,0.3810534781953723,0.38105347819537233,0.2036750615262614
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1366,0.5036603221083455,0.806299040710968,0.5451346255766137,3.408144791294459,0.9074661081367524,0.40110339000067885,0.39877967287274524,0.15464387808286295
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,70,0.18571428571428572,0.7135324770283368,0.4644337598695036,2.9382550159278256,0.8781625834344223,0.3850895931605771,0.3850895931605771,0.20367544421108472
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1366,0.5036603221083455,0.805692536127523,0.5546746983939603,3.0484483626123886,0.8832169532290569,0.39385440193576793,0.3902067659976603,0.14896919545172346
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,70,0.4857142857142857,0.7261639810576558,0.4501252986294932,2.5157933046710625,0.7332373669402955,0.12028609465088895,0.14052992602069717,0.16487676864264486
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1361,0.5304922850844966,0.8123534354823508,0.5761225727665084,2.781367533067187,0.829397032893279,0.34881353758640277,0.3517183894716742,0.1393362627425061
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,75,0.17333333333333334,0.6189653293821928,0.3747226060085873,3.1394911950397573,0.9238219476100528,0.3616554904980096,0.37490524570764666,0.17188284525850892
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1361,0.5304922850844966,0.8153147228469707,0.5843490606803109,2.67874016737005,0.825610789366193,0.3476594582328797,0.34958060732645435,0.1383552175432557
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,75,0.24,0.6263730246933342,0.39632941601070565,3.1380027778928716,0.9141686877374595,0.3239570024161406,0.31636593169915417,0.1650560371955638
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1361,0.5304922850844966,0.8096177071041061,0.5699318351972994,2.92111444603058,0.8357759735951616,0.34864588821974773,0.3505670373133223,0.14161935953284985
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,75,0.24,0.6255597055230768,0.38644522459371283,3.1606418747785185,0.9162201256997755,0.325475193177048,0.3178841224600616,0.1645776997393751
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1361,0.5304922850844966,0.8096177071041061,0.5699318351972994,2.92111444603058,0.8357759735951616,0.34864588821974773,0.3505670373133223,0.14161935953284985
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,75,0.24,0.6255597055230768,0.38644522459371283,3.1606418747785185,0.9162201256997755,0.325475193177048,0.3178841224600616,0.1645776997393751
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1361,0.5304922850844966,0.8155808311953416,0.5837559155174495,2.6908300482086154,0.8274829953326256,0.3488293122093458,0.3507504613029204,0.13904277710377555
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,75,0.24,0.6263730246933342,0.39632941601070565,3.1380027778928716,0.9141686877374595,0.3239570024161406,0.31636593169915417,0.1650560371955638
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1361,0.5304922850844966,0.8096177071041061,0.5699318351972994,2.92111444603058,0.8357759735951616,0.34864588821974773,0.3505670373133223,0.14161935953284985
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,75,0.24,0.6255597055230768,0.38644522459371283,3.1606418747785185,0.9162201256997755,0.325475193177048,0.3178841224600616,0.1645776997393751
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1361,0.5304922850844966,0.8130692033346413,0.5851697160144921,2.6131455178992185,0.8074275283708803,0.33234278825997354,0.33232192037613684,0.1332734048759815
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,75,0.32,0.6290808799666282,0.3314147899859231,2.9197830289319735,0.8650881584501966,0.22612443375265573,0.25982871207631364,0.16276022495662038
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4122,0.5739932071809801,0.8577270877862401,0.6229317090249308,2.0359855535646165,0.6850540255917233,0.28323702526837047,0.28323702526837047,0.10568251328844273
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,242,0.34710743801652894,0.7938305105931015,0.4304115160126875,1.8419275045376027,0.7885164918474792,0.17137930894205586,0.1723863626565525,0.12274481738311803
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,4122,0.5739932071809801,0.8550484990052971,0.6146394068588209,1.9925435109286942,0.6840611435565729,0.27615554130008385,0.2761555413000838,0.10491462879972453
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,242,0.371900826446281,0.7997604959296445,0.4502752351906219,1.8465374664241578,0.7745464650922936,0.1602095470570043,0.15234603511171516,0.11901584594458503
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,4122,0.5739932071809801,0.8537126215258014,0.6134287785248107,1.9960742596525045,0.6872276961654726,0.27876292504465133,0.27876292504465133,0.10463533530982035
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,endpoint_class_disagreement,242,0.3181818181818182,0.7898739090618488,0.41374127955755696,1.9000412257823183,0.8138635226514792,0.21799147276878234,0.21799147276878234,0.12781641173124655
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_agreement,4122,0.5739932071809801,0.8581614530238161,0.6304273818436454,2.131091064650061,0.6883397787132716,0.289299714899765,0.2892997148997651,0.10742781389725004
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,endpoint_class_disagreement,242,0.359504132231405,0.7976455802148475,0.44324064529491025,1.862974550145465,0.7852088105691354,0.1737318898551509,0.17212277509409715,0.12333058568325982
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,endpoint_class_agreement,4122,0.5739932071809801,0.8561577139429057,0.6161993171867972,1.9990728973465044,0.6833117088024676,0.279158856278955,0.2791588562789549,0.10475501105643341
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,endpoint_class_disagreement,242,0.35537190082644626,0.793939837505134,0.4319052296691032,1.858514610238338,0.7851395697563905,0.16757465140237732,0.1663132119967085,0.11985098759638307
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_agreement,4122,0.5739932071809801,0.858651372693243,0.6313384011058895,2.136678578871003,0.6859902918761525,0.2880863296108066,0.2880863296108067,0.1070550592694212
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,endpoint_class_disagreement,242,0.38016528925619836,0.8018295014569898,0.46184110598838873,1.8377057949113753,0.7668543520381889,0.15771022563009346,0.1525006707877948,0.11912373756642175
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_agreement,4122,0.5739932071809801,0.852595290638568,0.6114760741390523,1.9929412513598441,0.685259295485055,0.2706362197611457,0.2706362197611457,0.10402827805211956
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,endpoint_class_disagreement,242,0.2396694214876033,0.7743922096462125,0.3704707151664506,1.9631074753373063,0.8520527251454146,0.2624881078783467,0.2659127250466057,0.1418706119547956
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_agreement,4019,0.5755162975864643,0.8526713574166919,0.6005470497080009,2.0468373147728975,0.6868508750800933,0.2832131988191796,0.2832131988191795,0.1041492456129992
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,endpoint_class_disagreement,345,0.30434782608695654,0.7410031079375162,0.34992303294980304,2.1028081387897286,0.850509524149316,0.2358906140087883,0.22941328144028067,0.12239701042172142
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_agreement,4019,0.5755162975864643,0.8498861930271691,0.5940015013000252,2.0174212374045104,0.6848432270256181,0.2772435781234911,0.27724357812349104,0.10212377930924545
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,endpoint_class_disagreement,345,0.28405797101449276,0.7334890021720043,0.32868194676083745,2.174185150083227,0.8635958543144353,0.25601347501910093,0.2493767411806354,0.12125638867780379
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,endpoint_class_agreement,4019,0.5755162975864643,0.8495339755303289,0.5943025843234054,2.0077283849415406,0.687602140775319,0.2821210335127712,0.2821210335127712,0.10208693717746337
