analysis_set,seed,fault_type,method,criterion,threshold,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,mean_forward_passes,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
fixed_test,105,drift,All-row multinomial,matched_prevention,0.6776540695654247,1436,20,0,0.0,16,0,1.0,0.0,0.5285515320334262,0.0,2.0,1.0,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
fixed_test,105,drift,All-row multinomial,matched_retention,0.0686054689431832,1436,20,3,0.15,16,2,0.875,0.43175487465181056,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8429205397459079,0.6155355664604466,1.7037169656612954,0.6748266475803499,0.23110134376244332,0.23110134376244335,0.10591714813515697
fixed_test,105,drift,Two-stage,matched_prevention,0.05935051938776109,1436,20,1,0.05,16,0,1.0,0.12395543175487465,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8450332587872703,0.6173106690313056,1.7071563926160043,0.6811412357930573,0.23792364536289864,0.23792364536289864,0.10824745819627317
fixed_test,105,drift,Two-stage,matched_retention,0.04907656379802698,1436,20,2,0.1,16,0,1.0,0.15598885793871867,0.5299442896935933,13.927576601671309,2.0,1.0,13.927576601671309,0.5299442896935933,0.8447494232692122,0.6167484558891079,1.7092600795504516,0.6815716966866495,0.23763326514825991,0.23763326514825997,0.10829130507343315
fixed_test,105,drift,Shallow tree,matched_prevention,0.500000001,1436,20,0,0.0,16,0,1.0,0.0,0.5285515320334262,0.0,2.0,1.0,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
fixed_test,105,drift,Shallow tree,matched_retention,0.49999999999999994,1436,20,0,0.0,16,0,1.0,0.0,0.5285515320334262,0.0,2.0,1.0,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169055838036,0.6813240574441806,0.23064789627314808,0.23064789627314813,0.10868422164090924
fixed_test,105,drift,Confidence difference,matched_prevention,0.09575610458850857,1436,20,1,0.05,16,0,1.0,0.026462395543175487,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8444586185844988,0.6174186843438414,1.7060488939363543,0.6797887848554761,0.2329115085336615,0.2329115085336615,0.10825986357893767
fixed_test,105,drift,Confidence difference,matched_retention,0.09575610458850857,1436,20,1,0.05,16,0,1.0,0.026462395543175487,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8444586185844988,0.6174186843438414,1.7060488939363543,0.6797887848554761,0.2329115085336615,0.2329115085336615,0.10825986357893767
fixed_test,105,drift,Base uncertainty,matched_prevention,-0.42229772806167615,1436,20,5,0.25,16,8,0.5,0.037604456824512536,0.5264623955431755,-20.891364902506965,2.0,1.0,-20.891364902506965,0.5264623955431755,0.8441190205255452,0.6166808599699064,1.7061859446689327,0.6815932943783526,0.23344911934009963,0.2334491193400997,0.1088837144150193
fixed_test,105,drift,Base uncertainty,matched_retention,-0.4433390423655507,1436,20,6,0.3,16,9,0.4375,0.04805013927576602,0.5264623955431755,-20.891364902506965,2.0,1.0,-20.891364902506965,0.5264623955431755,0.8440818732339784,0.6167576826244133,1.70608361107659,0.6816109891544988,0.23353785295430204,0.2335378529543021,0.1089196512907528
fixed_test,105,drift,Entropy difference,matched_prevention,0.02124226125891866,1436,20,1,0.05,16,0,1.0,0.17270194986072424,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8453969264960177,0.6169133665713051,1.7141048729496424,0.6819059890524324,0.23853779479639664,0.2385377947963966,0.10790845342044621
fixed_test,105,drift,Entropy difference,matched_retention,0.02124226125891866,1436,20,1,0.05,16,0,1.0,0.17270194986072424,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8453969264960177,0.6169133665713051,1.7141048729496424,0.6819059890524324,0.23853779479639664,0.2385377947963966,0.10790845342044621
fixed_test,105,drift,Random,matched_prevention,0.955152462645205,1436,20,1,0.05,16,0,1.0,0.04387186629526462,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8444719861237363,0.6168985969493758,1.7047381017665404,0.6799552607266754,0.2295403626882472,0.22954036268824718,0.10841903864548756
fixed_test,105,drift,Random,matched_retention,0.6893034420913773,1436,20,7,0.35,16,6,0.625,0.31058495821727017,0.5292479108635098,6.963788300835654,2.0,1.0,6.963788300835654,0.5292479108635098,0.8445278187080306,0.6173130851272709,1.69411606661999,0.6759783520475227,0.22778938622935543,0.2277893862293555,0.10782377183350772
fixed_test,105,gaussian,Conditional Lite-CF,matched_prevention,0.5431759884028092,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7402506963788301,0.47214484679665736,34.81894150417827,2.0,1.0,34.81894150417827,0.47214484679665736,0.7980489017600285,0.5365202392095604,2.379264944245172,0.7791522806530593,0.30953882697049867,0.30926411241007024,0.11658778579517533
fixed_test,105,gaussian,Conditional Lite-CF,matched_retention,0.5544118873729303,1436,36,6,0.16666666666666666,14,1,0.9285714285714286,0.7110027855153204,0.47214484679665736,34.81894150417827,2.0,1.0,34.81894150417827,0.47214484679665736,0.7977757373957107,0.535849220819581,2.389206345192005,0.7816153710640201,0.31023853520761496,0.3099638206471866,0.1167463837736641
fixed_test,105,gaussian,All-row multinomial,matched_prevention,0.6776540695654247,1436,36,0,0.0,14,0,1.0,0.003481894150417827,0.46866295264623953,0.0,2.0,1.0,0.0,0.46866295264623953,0.7923651338618622,0.5276026735367957,2.549813413187525,0.7930902842829202,0.3083272841984041,0.30832728419840405,0.11818942989950047
fixed_test,105,gaussian,All-row multinomial,matched_retention,0.0686054689431832,1436,36,15,0.4166666666666667,14,6,0.5714285714285714,0.37395543175487467,0.47493036211699163,62.674094707520894,2.0,1.0,62.674094707520894,0.47493036211699163,0.7969497185494924,0.5336696831249926,2.4437979279356274,0.7783405126835282,0.3076925797508439,0.3061871519299437,0.11492140245043399
fixed_test,105,gaussian,Two-stage,matched_prevention,0.05935051938776109,1436,36,9,0.25,14,2,0.8571428571428572,0.12534818941504178,0.4735376044568245,48.74651810584958,2.0,1.0,48.74651810584958,0.4735376044568245,0.7935887364256907,0.5294503444222178,2.532460911295772,0.7918893671580971,0.3153142875011539,0.3145957434730783,0.11877474925694426
fixed_test,105,gaussian,Two-stage,matched_retention,0.04907656379802698,1436,36,10,0.2777777777777778,14,2,0.8571428571428572,0.149025069637883,0.4742339832869081,55.710306406685234,2.0,1.0,55.710306406685234,0.4742339832869081,0.7937398486397907,0.5296435541375234,2.528173378207509,0.7917682224529802,0.31515671280514235,0.31443816877706665,0.11899491068845773
fixed_test,105,gaussian,Shallow tree,matched_prevention,0.500000001,1436,36,0,0.0,14,0,1.0,0.0,0.46866295264623953,0.0,2.0,1.0,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
fixed_test,105,gaussian,Shallow tree,matched_retention,0.49999999999999994,1436,36,0,0.0,14,0,1.0,0.0,0.46866295264623953,0.0,2.0,1.0,0.0,0.46866295264623953,0.7922143448823852,0.5272439559862733,2.54896701987086,0.7926728583098784,0.30728649900428673,0.30728649900428673,0.11816700165292877
fixed_test,105,gaussian,Confidence difference,matched_prevention,0.09575610458850857,1436,36,6,0.16666666666666666,14,1,0.9285714285714286,0.05501392757660167,0.47214484679665736,34.81894150417827,2.0,1.0,34.81894150417827,0.47214484679665736,0.7929866937387531,0.528910400312558,2.5466848558805957,0.7920030423041529,0.31320552153311926,0.3120652990098762,0.11807061358697961
fixed_test,105,gaussian,Confidence difference,matched_retention,0.09575610458850857,1436,36,6,0.16666666666666666,14,1,0.9285714285714286,0.05501392757660167,0.47214484679665736,34.81894150417827,2.0,1.0,34.81894150417827,0.47214484679665736,0.7929866937387531,0.528910400312558,2.5466848558805957,0.7920030423041529,0.31320552153311926,0.3120652990098762,0.11807061358697961
fixed_test,105,gaussian,Base uncertainty,matched_prevention,-0.42229772806167615,1436,36,10,0.2777777777777778,14,4,0.7142857142857143,0.04456824512534819,0.47284122562674097,41.78272980501393,2.0,1.0,41.78272980501393,0.47284122562674097,0.7922776482756237,0.5279112711448067,2.5418288065054124,0.7907573843693638,0.3053755896618455,0.30503321558773994,0.11784142276348876
fixed_test,105,gaussian,Base uncertainty,matched_retention,-0.4433390423655507,1436,36,16,0.4444444444444444,14,6,0.5714285714285714,0.06267409470752089,0.4756267409470752,69.63788300835654,2.0,1.0,69.63788300835654,0.4756267409470752,0.7924288543400784,0.5283062155596442,2.5374161227490784,0.7895472506913189,0.30292316229465854,0.30292316229465854,0.11778263537056455
fixed_test,105,gaussian,Entropy difference,matched_prevention,0.02124226125891866,1436,36,10,0.2777777777777778,14,1,0.9285714285714286,0.18384401114206128,0.47493036211699163,62.674094707520894,2.0,1.0,62.674094707520894,0.47493036211699163,0.7938154364566943,0.5304768342364646,2.546984717816841,0.7929957563461474,0.3158636198914073,0.31429134037101264,0.11928926661557686
fixed_test,105,gaussian,Entropy difference,matched_retention,0.02124226125891866,1436,36,10,0.2777777777777778,14,1,0.9285714285714286,0.18384401114206128,0.47493036211699163,62.674094707520894,2.0,1.0,62.674094707520894,0.47493036211699163,0.7938154364566943,0.5304768342364646,2.546984717816841,0.7929957563461474,0.3158636198914073,0.31429134037101264,0.11928926661557686
fixed_test,105,gaussian,Random,matched_prevention,0.955152462645205,1436,36,2,0.05555555555555555,14,0,1.0,0.05013927576601671,0.4700557103064067,13.927576601671309,2.0,1.0,13.927576601671309,0.4700557103064067,0.7925834682638327,0.5282538941173087,2.5397099398708525,0.7914834571680472,0.30557311532633274,0.30557311532633297,0.11781641901739698
fixed_test,105,gaussian,Random,matched_retention,0.6893034420913773,1436,36,14,0.3888888888888889,14,6,0.5714285714285714,0.33913649025069637,0.4742339832869081,55.710306406685234,2.0,1.0,55.710306406685234,0.4742339832869081,0.7946050357776988,0.5321178758001662,2.465713733618561,0.7822506933336992,0.2993821857894083,0.2993821857894083,0.11553680968776321
fixed_test,105,offset,Conditional Lite-CF,matched_prevention,0.5431759884028092,1436,34,7,0.20588235294117646,22,0,1.0,0.7465181058495822,0.5041782729805014,48.74651810584958,2.0,1.0,48.74651810584958,0.5041782729805014,0.8364111200574423,0.5982022146129566,1.8102624315060167,0.7208469665823278,0.25034061952314995,0.2493008487287939,0.11804044832386967
fixed_test,105,offset,Conditional Lite-CF,matched_retention,0.5544118873729303,1436,34,6,0.17647058823529413,22,0,1.0,0.7123955431754875,0.5034818941504178,41.78272980501393,2.0,1.0,41.78272980501393,0.5034818941504178,0.8364892407108946,0.5982100748701421,1.8117396287092054,0.7215104957489036,0.25140974114007636,0.25036997034572034,0.11832177931250575
fixed_test,105,offset,All-row multinomial,matched_prevention,0.6776540695654247,1436,34,0,0.0,22,0,1.0,0.001392757660167131,0.49930362116991645,0.0,2.0,1.0,0.0,0.49930362116991645,0.8347466411395073,0.5946636290869254,1.8416632053381123,0.7286038580379717,0.2498587614263607,0.24881899063200472,0.11849247202758355
fixed_test,105,offset,All-row multinomial,matched_retention,0.0686054689431832,1436,34,17,0.5,22,3,0.8636363636363636,0.4575208913649025,0.5090529247910863,97.49303621169916,2.0,1.0,97.49303621169916,0.5090529247910863,0.8338262767835731,0.5941595558724931,1.8297175974256121,0.7216803406114074,0.24524406952611227,0.24420429873175623,0.11882972414314552
fixed_test,105,offset,Two-stage,matched_prevention,0.05935051938776109,1436,34,12,0.35294117647058826,22,0,1.0,0.1392757660167131,0.5076601671309192,83.56545961002786,2.0,1.0,83.56545961002786,0.5076601671309192,0.8350294384063245,0.5943669592187796,1.8440022549546429,0.7279318666688311,0.2515488573177759,0.2505090865234199,0.11842050790118618
fixed_test,105,offset,Two-stage,matched_retention,0.04907656379802698,1436,34,13,0.38235294117647056,22,0,1.0,0.18802228412256267,0.5083565459610028,90.5292479108635,2.0,1.0,90.5292479108635,0.5083565459610028,0.8345696876577566,0.5937279185972969,1.846599025699533,0.7285646857188193,0.2518231763656229,0.2507834055712668,0.11882377468147713
fixed_test,105,offset,Shallow tree,matched_prevention,0.500000001,1436,34,0,0.0,22,0,1.0,0.0,0.49930362116991645,0.0,2.0,1.0,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
fixed_test,105,offset,Shallow tree,matched_retention,0.49999999999999994,1436,34,0,0.0,22,0,1.0,0.0,0.49930362116991645,0.0,2.0,1.0,0.0,0.49930362116991645,0.8345025714883397,0.5946103953856956,1.8431912756136597,0.7282177048127615,0.24942664814816845,0.24838687735381243,0.11847647032664199
fixed_test,105,offset,Confidence difference,matched_prevention,0.09575610458850857,1436,34,8,0.23529411764705882,22,0,1.0,0.04456824512534819,0.504874651810585,55.710306406685234,2.0,1.0,55.710306406685234,0.504874651810585,0.8353246138308278,0.595654860445655,1.8385130785977473,0.7259824664501554,0.24965829360394012,0.24861852280958402,0.11742835857941242
fixed_test,105,offset,Confidence difference,matched_retention,0.09575610458850857,1436,34,8,0.23529411764705882,22,0,1.0,0.04456824512534819,0.504874651810585,55.710306406685234,2.0,1.0,55.710306406685234,0.504874651810585,0.8353246138308278,0.595654860445655,1.8385130785977473,0.7259824664501554,0.24965829360394012,0.24861852280958402,0.11742835857941242
fixed_test,105,offset,Base uncertainty,matched_prevention,-0.42229772806167615,1436,34,15,0.4411764705882353,22,3,0.8636363636363636,0.036211699164345405,0.5076601671309192,83.56545961002786,2.0,1.0,83.56545961002786,0.5076601671309192,0.8346772114418739,0.5946715609444427,1.83999564801059,0.7265544611946849,0.24181766111372172,0.24174574492754197,0.11836653752540342
fixed_test,105,offset,Base uncertainty,matched_retention,-0.4433390423655507,1436,34,17,0.5,22,4,0.8181818181818181,0.05362116991643454,0.5083565459610028,90.5292479108635,2.0,1.0,90.5292479108635,0.5083565459610028,0.8347562212404319,0.5946894815259957,1.839291712914064,0.7264860405476474,0.2417192689775729,0.24165813296463384,0.11828831389869492
fixed_test,105,offset,Entropy difference,matched_prevention,0.02124226125891866,1436,34,16,0.47058823529411764,22,0,1.0,0.1977715877437326,0.5104456824512534,111.42061281337047,2.0,1.0,111.42061281337047,0.5104456824512534,0.8367442570595308,0.5953915983927741,1.8414678312280055,0.7265698606276847,0.249194198112161,0.24919419811216093,0.11764453213562613
fixed_test,105,offset,Entropy difference,matched_retention,0.02124226125891866,1436,34,16,0.47058823529411764,22,0,1.0,0.1977715877437326,0.5104456824512534,111.42061281337047,2.0,1.0,111.42061281337047,0.5104456824512534,0.8367442570595308,0.5953915983927741,1.8414678312280055,0.7265698606276847,0.249194198112161,0.24919419811216093,0.11764453213562613
fixed_test,105,offset,Random,matched_prevention,0.955152462645205,1436,34,0,0.0,22,1,0.9545454545454546,0.03969359331476323,0.4986072423398329,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4986072423398329,0.8344735294145763,0.5939130933083151,1.841970759936231,0.7281340930697625,0.25021176810785867,0.2491719973135027,0.11869788420645677
fixed_test,105,offset,Random,matched_retention,0.6893034420913773,1436,34,6,0.17647058823529413,22,8,0.6363636363636364,0.3168523676880223,0.4979108635097493,-13.927576601671309,2.0,1.0,-13.927576601671309,0.4979108635097493,0.8341943986958937,0.5943165261132622,1.8295306323293212,0.7240364896413861,0.24966711891217705,0.24862734811782106,0.11815006325831524
fixed_test,105,stuck_at,Conditional Lite-CF,matched_prevention,0.5431759884028092,1436,45,1,0.022222222222222223,11,0,1.0,0.7423398328690808,0.45473537604456826,6.963788300835654,2.0,1.0,6.963788300835654,0.45473537604456826,0.8188110522714415,0.5757952648205839,1.8407980779917432,0.7524044617813684,0.2788343120373668,0.2788343120373668,0.11786018626399475
fixed_test,105,stuck_at,Conditional Lite-CF,matched_retention,0.5544118873729303,1436,45,1,0.022222222222222223,11,0,1.0,0.7054317548746518,0.45473537604456826,6.963788300835654,2.0,1.0,6.963788300835654,0.45473537604456826,0.8186615901263794,0.5754442180297528,1.8427173768697462,0.7539159731652917,0.2785358632298738,0.2785358632298738,0.11827339584649794
fixed_test,105,stuck_at,All-row multinomial,matched_prevention,0.6776540695654247,1436,45,0,0.0,11,0,1.0,0.0,0.45403899721448465,0.0,2.0,1.0,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
fixed_test,105,stuck_at,All-row multinomial,matched_retention,0.0686054689431832,1436,45,15,0.3333333333333333,11,1,0.9090909090909091,0.5243732590529248,0.4637883008356546,97.49303621169916,2.0,1.0,97.49303621169916,0.4637883008356546,0.8172393795243517,0.5764902869152644,1.8575461216630806,0.7502725938857513,0.2693353289846987,0.26933532898469875,0.11782270279733513
fixed_test,105,stuck_at,Two-stage,matched_prevention,0.05935051938776109,1436,45,4,0.08888888888888889,11,0,1.0,0.18454038997214484,0.4568245125348189,27.855153203342617,2.0,1.0,27.855153203342617,0.4568245125348189,0.817397512451142,0.5738612275011059,1.8793862406239803,0.7609350591482372,0.28059307164837055,0.28059307164837055,0.11959495448783782
fixed_test,105,stuck_at,Two-stage,matched_retention,0.04907656379802698,1436,45,5,0.1111111111111111,11,1,0.9090909090909091,0.2214484679665738,0.4568245125348189,27.855153203342617,2.0,1.0,27.855153203342617,0.4568245125348189,0.8178864121044499,0.574732290830792,1.8764719503857263,0.7602921675077917,0.28172691287112694,0.281726912871127,0.11934643646409236
fixed_test,105,stuck_at,Shallow tree,matched_prevention,0.500000001,1436,45,0,0.0,11,0,1.0,0.0,0.45403899721448465,0.0,2.0,1.0,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
fixed_test,105,stuck_at,Shallow tree,matched_retention,0.49999999999999994,1436,45,0,0.0,11,0,1.0,0.0,0.45403899721448465,0.0,2.0,1.0,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050515045212,0.7639791641925465,0.2714596361669439,0.2714596361669439,0.12050273914538841
fixed_test,105,stuck_at,Confidence difference,matched_prevention,0.09575610458850857,1436,45,4,0.08888888888888889,11,0,1.0,0.034818941504178275,0.4568245125348189,27.855153203342617,2.0,1.0,27.855153203342617,0.4568245125348189,0.8163082883596848,0.5721138455732088,1.8770395091172072,0.761631944503507,0.27295374768563335,0.27295374768563335,0.12011858271944882
fixed_test,105,stuck_at,Confidence difference,matched_retention,0.09575610458850857,1436,45,4,0.08888888888888889,11,0,1.0,0.034818941504178275,0.4568245125348189,27.855153203342617,2.0,1.0,27.855153203342617,0.4568245125348189,0.8163082883596848,0.5721138455732088,1.8770395091172072,0.761631944503507,0.27295374768563335,0.27295374768563335,0.12011858271944882
fixed_test,105,stuck_at,Base uncertainty,matched_prevention,-0.42229772806167615,1436,45,21,0.4666666666666667,11,3,0.7272727272727273,0.05083565459610028,0.46657381615598886,125.34818941504179,2.0,1.0,125.34818941504179,0.46657381615598886,0.8158130043835352,0.5725692713933409,1.875383892426609,0.7605301402911028,0.26375729285818067,0.26100918931886824,0.1193552963166632
fixed_test,105,stuck_at,Base uncertainty,matched_retention,-0.4433390423655507,1436,45,23,0.5111111111111111,11,6,0.4545454545454546,0.06545961002785515,0.4658774373259053,118.38440111420613,2.0,1.0,118.38440111420613,0.4658774373259053,0.8159602656440573,0.5727638482373395,1.874469023190638,0.7599049983593872,0.2617317642442312,0.2617317642442312,0.11985635609332017
fixed_test,105,stuck_at,Entropy difference,matched_prevention,0.02124226125891866,1436,45,12,0.26666666666666666,11,2,0.8181818181818181,0.2541782729805014,0.4610027855153203,69.63788300835654,2.0,1.0,69.63788300835654,0.4610027855153203,0.8186596573339832,0.5759304615835432,1.8789730849559947,0.7608801431640203,0.2780747241930122,0.27807472419301227,0.12040567017669186
fixed_test,105,stuck_at,Entropy difference,matched_retention,0.02124226125891866,1436,45,12,0.26666666666666666,11,2,0.8181818181818181,0.2541782729805014,0.4610027855153203,69.63788300835654,2.0,1.0,69.63788300835654,0.4610027855153203,0.8186596573339832,0.5759304615835432,1.8789730849559947,0.7608801431640203,0.2780747241930122,0.27807472419301227,0.12040567017669186
fixed_test,105,stuck_at,Random,matched_prevention,0.955152462645205,1436,45,2,0.044444444444444446,11,0,1.0,0.03899721448467967,0.4554317548746518,13.927576601671309,2.0,1.0,13.927576601671309,0.4554317548746518,0.8156071746795303,0.5723200436847868,1.878226756829601,0.7627467266014099,0.2698278921268383,0.2698278921268383,0.12034465713909703
fixed_test,105,stuck_at,Random,matched_retention,0.6893034420913773,1436,45,15,0.3333333333333333,11,3,0.7272727272727273,0.298050139275766,0.4623955431754875,83.56545961002786,2.0,1.0,83.56545961002786,0.4623955431754875,0.8165714643480687,0.5730290525150875,1.8634007164014115,0.7561496282418088,0.26321428529216145,0.26321428529216145,0.11902859900095891
fixed_test,106,drift,Conditional Lite-CF,matched_prevention,0.6447096323938809,1436,21,8,0.38095238095238093,15,1,0.9333333333333333,0.8683844011142061,0.5278551532033426,48.74651810584958,2.0,1.0,48.74651810584958,0.5278551532033426,0.8432631039538779,0.6219576835703301,2.394337796722956,0.7432495512221944,0.3164648041178022,0.31646480411780215,0.1215471267796328
fixed_test,106,drift,Conditional Lite-CF,matched_retention,0.6447096323938809,1436,21,8,0.38095238095238093,15,1,0.9333333333333333,0.8683844011142061,0.5278551532033426,48.74651810584958,2.0,1.0,48.74651810584958,0.5278551532033426,0.8432631039538779,0.6219576835703301,2.394337796722956,0.7432495512221944,0.3164648041178022,0.31646480411780215,0.1215471267796328
fixed_test,106,drift,All-row multinomial,matched_prevention,0.4824563375533484,1436,21,0,0.0,15,0,1.0,0.00766016713091922,0.5229805013927576,0.0,2.0,1.0,0.0,0.5229805013927576,0.8437707189197353,0.6170733838032623,2.5259452543459817,0.772684443513328,0.3408444128447763,0.3408444128447763,0.1274229935604191
fixed_test,106,drift,All-row multinomial,matched_retention,0.29994786424611547,1436,21,9,0.42857142857142855,15,3,0.8,0.14206128133704735,0.5271587743732591,41.78272980501393,2.0,1.0,41.78272980501393,0.5271587743732591,0.8425255253396909,0.6157197180039895,2.509192527564374,0.7631263718936003,0.32808674638931606,0.3280867463893161,0.1254619522770178
fixed_test,106,drift,Two-stage,matched_prevention,0.23797075383884034,1436,21,2,0.09523809523809523,15,0,1.0,0.05362116991643454,0.5243732590529248,13.927576601671309,2.0,1.0,13.927576601671309,0.5243732590529248,0.8439918065634092,0.6175186234402251,2.5151187962546286,0.76782664629878,0.3378731709906213,0.3378731709906213,0.12659767491885854
fixed_test,106,drift,Two-stage,matched_retention,0.17240042014942794,1436,21,10,0.47619047619047616,15,1,0.9333333333333333,0.13231197771587744,0.5292479108635098,62.674094707520894,2.0,1.0,62.674094707520894,0.5292479108635098,0.8434416026042492,0.6172391982251563,2.506784751132233,0.762056685874732,0.3270300288336925,0.32703002883369253,0.1251441589502573
fixed_test,106,drift,Shallow tree,matched_prevention,0.765737051792829,1436,21,15,0.7142857142857143,15,5,0.6666666666666667,0.9324512534818942,0.5299442896935933,69.63788300835654,2.0,1.0,69.63788300835654,0.5299442896935933,0.8422562076466423,0.6208145096998151,2.395633903100354,0.7437865854971262,0.31017967158763815,0.3101796715876381,0.12046925385723743
fixed_test,106,drift,Shallow tree,matched_retention,0.5000000000000001,1436,21,15,0.7142857142857143,15,5,0.6666666666666667,0.9324512534818942,0.5299442896935933,69.63788300835654,2.0,1.0,69.63788300835654,0.5299442896935933,0.8422562076466423,0.6208145096998151,2.395633903100354,0.7437865854971262,0.31017967158763815,0.3101796715876381,0.12046925385723743
fixed_test,106,drift,Confidence difference,matched_prevention,0.1622220516204833,1436,21,2,0.09523809523809523,15,1,0.9333333333333333,0.011142061281337047,0.5236768802228412,6.963788300835654,2.0,1.0,6.963788300835654,0.5236768802228412,0.8439385470976641,0.6172942541558671,2.5273978851496524,0.7750315348296442,0.3431927337835037,0.34319273378350373,0.12759989470143288
fixed_test,106,drift,Confidence difference,matched_retention,0.0008448243141173717,1436,21,7,0.3333333333333333,15,5,0.6666666666666667,0.2576601671309192,0.5243732590529248,13.927576601671309,2.0,1.0,13.927576601671309,0.5243732590529248,0.8438634188452233,0.6174642245584744,2.5374030252899686,0.7794854785972386,0.35126363783122055,0.35126363783122055,0.12800813358321153
fixed_test,106,drift,Base uncertainty,matched_prevention,-0.29243907232420346,1436,21,0,0.0,15,0,1.0,0.0,0.5229805013927576,0.0,2.0,1.0,0.0,0.5229805013927576,0.8438109994782438,0.6169598329587748,2.527709807193518,0.7752836032054162,0.34155499411588874,0.34155499411588874,0.1278437077179784
fixed_test,106,drift,Base uncertainty,matched_retention,-0.5832239985466003,1436,21,8,0.38095238095238093,15,10,0.33333333333333337,0.09749303621169916,0.5215877437325905,-13.927576601671309,2.0,1.0,-13.927576601671309,0.5215877437325905,0.8434001540062813,0.6167265545342109,2.52642771281915,0.7767333919960279,0.346657641482102,0.346657641482102,0.12757813517871075
fixed_test,106,drift,Entropy difference,matched_prevention,0.15649871171076837,1436,21,0,0.0,15,0,1.0,0.0020891364902506965,0.5229805013927576,0.0,2.0,1.0,0.0,0.5229805013927576,0.8437777904607427,0.6169769678938611,2.5284538582103413,0.7756908112024495,0.34196235171429734,0.34196235171429745,0.12789470067222714
fixed_test,106,drift,Entropy difference,matched_retention,-0.020940617276881335,1436,21,10,0.47619047619047616,15,8,0.4666666666666667,0.6232590529247911,0.5243732590529248,13.927576601671309,2.0,1.0,13.927576601671309,0.5243732590529248,0.84289638989824,0.6156363469799554,2.5093294025911774,0.7783815835096048,0.34893656950494867,0.34893656950494867,0.12766780427373298
fixed_test,106,drift,Random,matched_prevention,0.9996630520403647,1436,21,0,0.0,15,0,1.0,0.0,0.5229805013927576,0.0,2.0,1.0,0.0,0.5229805013927576,0.8438109994782438,0.6169598329587748,2.527709807193518,0.7752836032054162,0.34155499411588874,0.34155499411588874,0.1278437077179784
fixed_test,106,drift,Random,matched_retention,0.5176916953410592,1436,21,15,0.7142857142857143,15,6,0.6,0.4735376044568245,0.5292479108635098,62.674094707520894,2.0,1.0,62.674094707520894,0.5292479108635098,0.8432893823754534,0.6201510461630588,2.462366433394723,0.7593138118487492,0.3253155051807095,0.3253155051807095,0.12362258712546344
fixed_test,106,gaussian,Conditional Lite-CF,matched_prevention,0.6447096323938809,1436,38,14,0.3684210526315789,13,0,1.0,0.8495821727019499,0.4763231197771588,97.49303621169916,2.0,1.0,97.49303621169916,0.4763231197771588,0.7970085147665172,0.5192646118267867,3.263944496499816,0.8421086693382419,0.37090190661572414,0.370823316186512,0.13280142256184932
fixed_test,106,gaussian,Conditional Lite-CF,matched_retention,0.6447096323938809,1436,38,14,0.3684210526315789,13,0,1.0,0.8495821727019499,0.4763231197771588,97.49303621169916,2.0,1.0,97.49303621169916,0.4763231197771588,0.7970085147665172,0.5192646118267867,3.263944496499816,0.8421086693382419,0.37090190661572414,0.370823316186512,0.13280142256184932
fixed_test,106,gaussian,All-row multinomial,matched_prevention,0.4824563375533484,1436,38,4,0.10526315789473684,13,0,1.0,0.026462395543175487,0.46935933147632314,27.855153203342617,2.0,1.0,27.855153203342617,0.46935933147632314,0.7899823401742095,0.5076822118214137,3.6585486429521437,0.8710026669945653,0.3869969479008959,0.38691835747168357,0.1394906976331632
