mixture,test_mechanism,metric,n_fitted_cells,mean,fitting_ci_low,fitting_ci_high,median,q1,q3,minimum,maximum
gaussian_70pct,offset,utility_per_10000,10,36.211699164345404,-4.245333457147822,76.66873178583863,3.481894150417827,0.0,53.969359331476326,-6.963788300835654,146.23955431754874
gaussian_70pct,offset,macro_auroc,10,0.8237744083440921,0.8145284369909479,0.8330203796972363,0.8277431280816461,0.8124518555522524,0.8345201253530028,0.8025883445833744,0.838042211331932
gaussian_70pct,stuck_at,negative_transfer_prevention,10,0.8688966275659824,0.7454330865696115,0.9923601685623533,0.9545454545454546,0.7851906158357771,1.0,0.5,1.0
gaussian_70pct,stuck_at,recovery_retention,10,0.12799137135474345,0.02462931681302845,0.23135342589645846,0.08139534883720931,0.0,0.23833333333333334,0.0,0.37142857142857144
gaussian_70pct,stuck_at,utility_per_10000,10,29.24791086350975,3.7599716573192588,54.735850069700234,13.927576601671309,0.0,60.93314763231198,-6.963788300835654,90.5292479108635
gaussian_70pct,stuck_at,macro_auroc,10,0.8153069142563283,0.8075720331351028,0.8230417953775537,0.8111561076059219,0.8094206470559026,0.8241081195320015,0.8004074395503179,0.8342478342822052
offset_70pct,drift,negative_transfer_prevention,10,0.9626436781609196,0.905899538483461,1.0193878178383782,1.0,1.0,1.0,0.7931034482758621,1.0
offset_70pct,drift,recovery_retention,10,0.1246918767507003,-0.05329785820283915,0.30268161170423974,0.025,0.0,0.08970588235294118,0.0,0.8
offset_70pct,drift,utility_per_10000,10,4.8746518105849574,-6.878813840480904,16.628117461650817,0.0,0.0,12.186629526462395,-27.855153203342617,34.81894150417827
offset_70pct,drift,macro_auroc,10,0.8302881945308693,0.8197169945250112,0.8408593945367274,0.8363899700080653,0.8178622279389307,0.8425990376329373,0.8061840355917056,0.8450543029106837
offset_70pct,gaussian,negative_transfer_prevention,10,0.9026523109243698,0.8323745098103363,0.9729301120384033,0.9054621848739496,0.8470982142857143,1.0,0.75,1.0
offset_70pct,gaussian,recovery_retention,10,0.144768005021983,0.030985625400718544,0.2585503846432475,0.12202380952380952,0.005813953488372093,0.20144787644787646,0.0,0.47368421052631576
offset_70pct,gaussian,utility_per_10000,10,30.64066852367688,0.9176211809021275,60.36371586645163,17.409470752089135,0.0,41.78272980501393,-6.963788300835654,125.34818941504179
offset_70pct,gaussian,macro_auroc,10,0.7896443522016174,0.7808437629777963,0.7984449414254385,0.7941138681264165,0.784331758374899,0.7965304556409647,0.7693487912439508,0.80606368954367
offset_70pct,offset,negative_transfer_prevention,10,0.9170625170625171,0.8206351977616742,1.01348983636336,1.0,0.9015151515151515,1.0,0.6666666666666667,1.0
offset_70pct,offset,recovery_retention,10,0.129726313843261,-0.017929222090382668,0.27738184977690467,0.028782894736842105,0.0,0.21881044487427467,0.0,0.6176470588235294
offset_70pct,offset,utility_per_10000,10,16.016713091922007,-17.198064995987053,49.23149117983107,3.481894150417827,0.0,6.963788300835654,-13.927576601671309,146.23955431754874
offset_70pct,offset,macro_auroc,10,0.8226567024410343,0.811418626700212,0.8338947781818565,0.8282297838761394,0.8112911569388943,0.8353241556202392,0.7931424934604397,0.8378526134512482
offset_70pct,stuck_at,negative_transfer_prevention,10,0.9278225806451612,0.8152451991735418,1.0403999621167808,1.0,0.9274193548387096,1.0,0.5,1.0
