seed,fault_type,view,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
105,gaussian,B10,Prospective gate Lite-CF,1.0,1180,28,0,0.0,12,0,1.0,0.0,0.4457627118644068,0.0,1.0,0.0,0.4457627118644068,0.7797258679987721,0.5103525286395348,2.6555686080973757,0.8254737973904175,0.327123731044367,0.32712373104436704,0.1253154153821585
105,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,28,24,0.8571428571428571,12,12,0.0,0.9805084745762712,0.4559322033898305,101.69491525423729,1.0,101.69491525423729,0.4559322033898305,0.7872506529746278,0.5212494215723034,2.3958838637823514,0.7929203626352648,0.3067398088668155,0.30673980886681546,0.11747398623457077
105,offset,B8-9_pooled,Always PDRF,1.0,256,17,0,0.0,4,0,1.0,0.0,0.5234375,0.0,1.0,0.0,0.5234375,0.8705239461062416,0.7524407465237019,1.2179165609121925,0.6246038661021229,0.21550117534504987,0.2106276697467179,0.11626664106876827
105,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,17,17,1.0,4,4,0.0,1.0,0.57421875,507.8125,1.0,507.8125,0.57421875,0.8693663664972475,0.7484760722581877,1.1910142731875164,0.6017976591421814,0.1988359945008714,0.19441457727717718,0.11139467641669328
105,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,17,3,0.17647058823529413,4,0,1.0,0.7890625,0.53515625,117.1875,1.0,117.1875,0.53515625,0.8715319470579136,0.7506033524649943,1.2003240568302853,0.6136702238820222,0.21803332651916502,0.21315522510283225,0.1130861556105782
105,offset,B8-9_pooled,Prospective gate Lite-CF,1.0,256,17,0,0.0,4,0,1.0,0.0,0.5234375,0.0,1.0,0.0,0.5234375,0.8705239461062416,0.7524407465237019,1.2179165609121925,0.6246038661021229,0.21550117534504987,0.2106276697467179,0.11626664106876827
105,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,17,17,1.0,4,4,0.0,1.0,0.57421875,507.8125,1.0,507.8125,0.57421875,0.8693663664972475,0.7484760722581877,1.1910142731875164,0.6017976591421814,0.1988359945008714,0.19441457727717718,0.11139467641669328
105,offset,B10,Always PDRF,1.0,1180,17,0,0.0,18,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8222896617822539,0.5724206770360268,1.9788440950743171,0.7506966393126967,0.2567867507224043,0.25678838335678844,0.12681746244620265
105,offset,B10,Always RO-PDRF-Lite,1.0,1180,17,17,1.0,18,18,0.0,1.0,0.49322033898305084,-8.474576271186441,1.0,-8.474576271186441,0.49322033898305084,0.8228303418771828,0.5736173760401266,1.9303412079226492,0.7387717245986907,0.2532435749133505,0.25260806321372814,0.12473277827450396
105,offset,B10,Frozen Lite-CF (ungated),2.0,1180,17,3,0.17647058823529413,18,0,1.0,0.7084745762711865,0.4966101694915254,25.423728813559322,1.0,25.423728813559322,0.4966101694915254,0.8245458683421378,0.575147311349648,1.944219915464132,0.7450032757321321,0.2584601482027275,0.2584611476314656,0.126614510498227
105,offset,B10,Prospective gate Lite-CF,1.0,1180,17,0,0.0,18,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8222896617822539,0.5724206770360268,1.9788440950743171,0.7506966393126967,0.2567867507224043,0.25678838335678844,0.12681746244620265
105,offset,B10,All-row multinomial (utility 1:1),2.0,1180,17,14,0.8235294117647058,18,15,0.16666666666666663,0.9796610169491525,0.49322033898305084,-8.474576271186441,1.0,-8.474576271186441,0.49322033898305084,0.8228667235688265,0.5737262270583531,1.9317162997686537,0.7387981955343296,0.25359249126094036,0.25359349068967857,0.12484577607387842
105,stuck_at,B8-9_pooled,Always PDRF,1.0,256,13,0,0.0,1,0,1.0,0.0,0.53125,0.0,1.0,0.0,0.53125,0.8609271401948838,0.7615426374747304,1.2677299436035758,0.628253829808437,0.21202268963782483,0.2164839207357037,0.11975341298201302
105,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,13,13,1.0,1,1,0.0,1.0,0.578125,468.75,1.0,468.75,0.578125,0.8605156187765027,0.7570995398103325,1.2248872176618668,0.6041239871283774,0.2136783147734312,0.21468944041722482,0.11214798650942746
105,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,13,1,0.07692307692307693,1,0,1.0,0.78125,0.53515625,39.0625,1.0,39.0625,0.53515625,0.8620862941285319,0.7594969591277859,1.2329376912718122,0.6113830489359501,0.19725058950156668,0.19767326356764775,0.11268806320229267
105,stuck_at,B8-9_pooled,Prospective gate Lite-CF,1.0,256,13,0,0.0,1,0,1.0,0.0,0.53125,0.0,1.0,0.0,0.53125,0.8609271401948838,0.7615426374747304,1.2677299436035758,0.628253829808437,0.21202268963782483,0.2164839207357037,0.11975341298201302
105,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,13,13,1.0,1,1,0.0,0.99609375,0.578125,468.75,1.0,468.75,0.578125,0.8607471002579841,0.7571373255651029,1.224454798828348,0.6038700832410635,0.21367891629848967,0.2146900419422833,0.11215319193864555
105,stuck_at,B10,Always PDRF,1.0,1180,32,0,0.0,10,0,1.0,0.0,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8006049686649462,0.5422313219174834,2.013324396947438,0.7934246604657093,0.2877776159831515,0.2877839204802992,0.1266557505491729
105,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,32,32,1.0,10,10,0.0,1.0,0.4559322033898305,186.4406779661017,1.0,186.4406779661017,0.4559322033898305,0.804824643114688,0.5461163319005402,1.9478709288889728,0.7678966758951444,0.26978742249831084,0.2697919713623351,0.1219454149848696
105,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,32,0,0.0,10,0,1.0,0.7076271186440678,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8046702468957774,0.5448557437036706,1.9735957090769878,0.7838624168395509,0.296058871516999,0.2960634203810234,0.12398760535004315
105,stuck_at,B10,Prospective gate Lite-CF,1.0,1180,32,0,0.0,10,0,1.0,0.0,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8006049686649462,0.5422313219174834,2.013324396947438,0.7934246604657093,0.2877776159831515,0.2877839204802992,0.1266557505491729
105,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,32,25,0.78125,10,6,0.4,0.976271186440678,0.4533898305084746,161.01694915254237,1.0,161.01694915254237,0.4533898305084746,0.8046988626824992,0.546003537916607,1.948915667184336,0.7686749701818139,0.2730458296771156,0.27305037854114,0.12216645170953248
106,drift,B8-9_pooled,Always PDRF,1.0,256,1,0,0.0,4,0,1.0,0.0,0.5859375,0.0,1.0,0.0,0.5859375,0.8894988566293263,0.7605892152546913,1.3198117954737834,0.6084981672252623,0.2187317274183082,0.2198634850437492,0.1123838375387952
106,drift,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,1,1,1.0,4,4,0.0,1.0,0.57421875,-117.1875,1.0,-117.1875,0.57421875,0.8946665154039345,0.7716541674093352,1.213118436263326,0.594250260049299,0.23512158197846048,0.2354259202786243,0.10621732349317502
106,drift,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,1,0,0.0,4,0,1.0,0.7734375,0.5859375,0.0,1.0,0.0,0.5859375,0.896889196080403,0.7715714074622021,1.1887200114545764,0.5797482077615213,0.21947169914874606,0.2197760374489099,0.10687481522709845
106,drift,B8-9_pooled,Prospective gate Lite-CF,2.0,256,1,0,0.0,4,0,1.0,0.7734375,0.5859375,0.0,1.0,0.0,0.5859375,0.896889196080403,0.7715714074622021,1.1887200114545764,0.5797482077615213,0.21947169914874606,0.2197760374489099,0.10687481522709845
106,drift,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,1,0,0.0,4,0,1.0,0.37109375,0.5859375,0.0,1.0,0.0,0.5859375,0.8909526040320874,0.76715727636836,1.2980325750617652,0.5957212549080945,0.22180516530916305,0.22282897115750938,0.10618921820131916
106,drift,B10,Always PDRF,1.0,1180,20,0,0.0,11,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8334903505806822,0.5982280628561515,2.789762257193731,0.8114675621977209,0.36820139773841465,0.36820142124210553,0.13650824029995848
106,drift,B10,Always RO-PDRF-Lite,1.0,1180,20,20,1.0,11,11,0.0,1.0,0.5169491525423728,76.27118644067797,1.0,76.27118644067797,0.5169491525423728,0.830465311321808,0.5995080100768924,2.6518283989024427,0.7779068938235761,0.33391254925030583,0.33391256538405073,0.13067505421153935
106,drift,B10,Frozen Lite-CF (ungated),2.0,1180,20,7,0.35,11,1,0.9090909090909091,0.885593220338983,0.514406779661017,50.847457627118644,1.0,50.847457627118644,0.514406779661017,0.8314983527354195,0.6001461827462471,2.6566591428511495,0.7792672142243205,0.33849862882671444,0.3384986449604594,0.13156777126037708
106,drift,B10,Prospective gate Lite-CF,2.0,1180,20,7,0.35,11,1,0.9090909090909091,0.885593220338983,0.514406779661017,50.847457627118644,1.0,50.847457627118644,0.514406779661017,0.8314983527354195,0.6001461827462471,2.6566591428511495,0.7792672142243205,0.33849862882671444,0.3384986449604594,0.13156777126037708
106,drift,B10,All-row multinomial (utility 1:1),2.0,1180,20,12,0.6,11,7,0.36363636363636365,0.3559322033898305,0.5135593220338983,42.3728813559322,1.0,42.3728813559322,0.5135593220338983,0.8303937808985756,0.5963380221029212,2.7469780041980134,0.7869553190925993,0.34347433176406017,0.3434743552677512,0.13270385398316673
106,gaussian,B8-9_pooled,Always PDRF,1.0,256,10,0,0.0,0,0,1.0,0.0,0.53125,0.0,1.0,0.0,0.53125,0.8185341684010151,0.5852015139101294,2.952271081654145,0.7385380583977765,0.3109577712938831,0.3109577712938831,0.12801513966147085
106,gaussian,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,10,10,1.0,0,0,1.0,1.0,0.5703125,390.625,1.0,390.625,0.5703125,0.8310585865264365,0.6065665454110937,2.456792700189863,0.6854203303898148,0.27170163988117435,0.2662605254863,0.11951964444348258
106,gaussian,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,10,5,0.5,0,0,1.0,0.8203125,0.55078125,195.3125,1.0,195.3125,0.55078125,0.8285222478589679,0.6025492971954007,2.535793915632804,0.701647090421837,0.2796608562802526,0.2796608562802526,0.1217433605378262
106,gaussian,B8-9_pooled,Prospective gate Lite-CF,2.0,256,10,5,0.5,0,0,1.0,0.8203125,0.55078125,195.3125,1.0,195.3125,0.55078125,0.8285222478589679,0.6025492971954007,2.535793915632804,0.701647090421837,0.2796608562802526,0.2796608562802526,0.1217433605378262
106,gaussian,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,10,8,0.8,0,0,1.0,0.40625,0.5625,312.5,1.0,312.5,0.5625,0.8246232794989861,0.5927335755166293,2.719598762888751,0.6945047850001818,0.2711313593384773,0.2711313593384773,0.12286466449796662
106,gaussian,B10,Always PDRF,1.0,1180,28,0,0.0,13,0,1.0,0.0,0.45254237288135596,0.0,1.0,0.0,0.45254237288135596,0.7807272265349638,0.4970147307859773,3.8411533879086344,0.9032239674323792,0.4066730493241213,0.40657740876789344,0.146532513697267
106,gaussian,B10,Always RO-PDRF-Lite,1.0,1180,28,28,1.0,13,13,0.0,1.0,0.4652542372881356,127.11864406779661,1.0,127.11864406779661,0.4652542372881356,0.7880394219187266,0.5079096454104667,3.396405147177836,0.869568521177426,0.38640595058783406,0.386405950587834,0.1395464501172002
106,gaussian,B10,Frozen Lite-CF (ungated),2.0,1180,28,9,0.32142857142857145,13,0,1.0,0.8491525423728814,0.46016949152542375,76.27118644067797,1.0,76.27118644067797,0.46016949152542375,0.7877700844112553,0.5071139930500356,3.4232221880493836,0.8736710431578246,0.390488654196654,0.39039301364042617,0.1422055620214779
106,gaussian,B10,Prospective gate Lite-CF,2.0,1180,28,9,0.32142857142857145,13,0,1.0,0.8491525423728814,0.46016949152542375,76.27118644067797,1.0,76.27118644067797,0.46016949152542375,0.7877700844112553,0.5071139930500356,3.4232221880493836,0.8736710431578246,0.390488654196654,0.39039301364042617,0.1422055620214779
106,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,28,15,0.5357142857142857,13,3,0.7692307692307692,0.3432203389830508,0.46271186440677964,101.69491525423729,1.0,101.69491525423729,0.46271186440677964,0.7836434090881844,0.5010687059577038,3.680825437258594,0.8747052254801139,0.39005465602720313,0.3899590154709753,0.1410026918124513
106,offset,B8-9_pooled,Always PDRF,1.0,256,4,0,0.0,2,0,1.0,0.0,0.55859375,0.0,1.0,0.0,0.55859375,0.8665547330722455,0.7270634465069278,1.617440604204055,0.6898662156799233,0.24781694261781376,0.24271573039160055,0.12346783716381665
106,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,4,4,1.0,2,2,0.0,1.0,0.56640625,78.125,1.0,78.125,0.56640625,0.8763771822497333,0.7425812641732481,1.465447575220919,0.660475055495026,0.24614900939253184,0.2503196149408844,0.11674219518348279
106,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,4,0,0.0,2,0,1.0,0.765625,0.55859375,0.0,1.0,0.0,0.55859375,0.8779228074155335,0.7411394135380492,1.4637443241753254,0.6599139389680333,0.2433248492925924,0.24346087037700032,0.11662469980815086
106,offset,B8-9_pooled,Prospective gate Lite-CF,2.0,256,4,0,0.0,2,0,1.0,0.765625,0.55859375,0.0,1.0,0.0,0.55859375,0.8779228074155335,0.7411394135380492,1.4637443241753254,0.6599139389680333,0.2433248492925924,0.24346087037700032,0.11662469980815086
106,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,4,3,0.75,2,0,1.0,0.4609375,0.5703125,117.1875,1.0,117.1875,0.5703125,0.8761825653909302,0.7384372795904989,1.5425522050673566,0.659908501393691,0.23823596087861923,0.24227054534256381,0.11687486061640533
106,offset,B10,Always PDRF,1.0,1180,18,0,0.0,8,0,1.0,0.0,0.4966101694915254,0.0,1.0,0.0,0.4966101694915254,0.8275694274399822,0.5789243019566415,2.910004565705242,0.8344244742300572,0.3784603657874038,0.3784603657874036,0.13896043603906336
106,offset,B10,Always RO-PDRF-Lite,1.0,1180,18,18,1.0,8,8,0.0,1.0,0.5050847457627119,84.7457627118644,1.0,84.7457627118644,0.5050847457627119,0.824307659443306,0.5814864774053768,2.763887562653172,0.8055853269745696,0.34411955852005127,0.34373608230575925,0.1351090179992574
106,offset,B10,Frozen Lite-CF (ungated),2.0,1180,18,2,0.1111111111111111,8,1,0.875,0.888135593220339,0.49745762711864405,8.474576271186441,1.0,8.474576271186441,0.49745762711864405,0.8253788369623657,0.5818612389376524,2.7689122530592045,0.8060327992810307,0.3529272595675115,0.3529272595675114,0.13617060566291006
106,offset,B10,Prospective gate Lite-CF,2.0,1180,18,2,0.1111111111111111,8,1,0.875,0.888135593220339,0.49745762711864405,8.474576271186441,1.0,8.474576271186441,0.49745762711864405,0.8253788369623657,0.5818612389376524,2.7689122530592045,0.8060327992810307,0.3529272595675115,0.3529272595675114,0.13617060566291006
106,offset,B10,All-row multinomial (utility 1:1),2.0,1180,18,6,0.3333333333333333,8,5,0.375,0.3559322033898305,0.49745762711864405,8.474576271186441,1.0,8.474576271186441,0.49745762711864405,0.8248236909049695,0.5772060724858009,2.8633309049609164,0.8154066241099099,0.35745883548517154,0.3574588354851713,0.13709651498271544
106,stuck_at,B8-9_pooled,Always PDRF,1.0,256,5,0,0.0,1,0,1.0,0.0,0.55859375,0.0,1.0,0.0,0.55859375,0.8623405167951225,0.7462706229256985,1.45020250685968,0.6453607545499542,0.23746105109756666,0.23995975031219888,0.11538437977675464
106,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,5,5,1.0,1,1,0.0,1.0,0.57421875,156.25,1.0,156.25,0.57421875,0.8682096361310453,0.7592134949838031,1.403866977977072,0.6368518297267487,0.230562557243793,0.23057524334619617,0.11279402555230078
106,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,5,0,0.0,1,0,1.0,0.7578125,0.55859375,0.0,1.0,0.0,0.55859375,0.8655442260404875,0.7495719260974455,1.4140594521833454,0.6385412532762409,0.2400991072906234,0.24011179339302652,0.11652769051508104
106,stuck_at,B8-9_pooled,Prospective gate Lite-CF,2.0,256,5,0,0.0,1,0,1.0,0.7578125,0.55859375,0.0,1.0,0.0,0.55859375,0.8655442260404875,0.7495719260974455,1.4140594521833454,0.6385412532762409,0.2400991072906234,0.24011179339302652,0.11652769051508104
106,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,5,0,0.0,1,0,1.0,0.45703125,0.55859375,0.0,1.0,0.0,0.55859375,0.8667271706453259,0.7550514120176349,1.4346988102310059,0.6410430935754526,0.24511399697596375,0.2481121821897406,0.1149074323835783
106,stuck_at,B10,Always PDRF,1.0,1180,16,0,0.0,25,0,1.0,0.0,0.49322033898305084,0.0,1.0,0.0,0.49322033898305084,0.8163784044379959,0.5707636669869723,2.639757584491552,0.8017829740247059,0.33260100593304975,0.33261258655429626,0.12997127777386078
106,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,16,16,1.0,25,25,0.0,1.0,0.48559322033898306,-76.27118644067797,1.0,-76.27118644067797,0.48559322033898306,0.8143188717907321,0.5733706869179664,2.6149245388559446,0.7941516153500242,0.3300015204821991,0.3300211042627994,0.12832473670270408
106,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,16,0,0.0,25,0,1.0,0.8110169491525424,0.49322033898305084,0.0,1.0,0.0,0.49322033898305084,0.8155575860535361,0.5742306169305207,2.5996286653015694,0.7913281166356007,0.3247517855715447,0.324771369352145,0.12910329828016867
106,stuck_at,B10,Prospective gate Lite-CF,2.0,1180,16,0,0.0,25,0,1.0,0.8110169491525424,0.49322033898305084,0.0,1.0,0.0,0.49322033898305084,0.8155575860535361,0.5742306169305207,2.5996286653015694,0.7913281166356007,0.3247517855715447,0.324771369352145,0.12910329828016867
106,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,16,3,0.1875,25,3,0.88,0.3906779661016949,0.49322033898305084,0.0,1.0,0.0,0.49322033898305084,0.8162297288098327,0.5726830994980797,2.6368752468966488,0.7941454008310171,0.3274232100790012,0.3274347907002477,0.12909230268311928
107,drift,B8-9_pooled,Always PDRF,1.0,256,17,0,0.0,6,0,1.0,0.0,0.57421875,0.0,1.0,0.0,0.57421875,0.9055070819610003,0.7598248395443986,1.1667935827031122,0.6197860255500333,0.22771987114786416,0.22480970670778572,0.11873165577012545
107,drift,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,17,17,1.0,6,6,0.0,1.0,0.6171875,429.6875,1.0,429.6875,0.6171875,0.9097168298899557,0.7724981142322381,1.0445453314821918,0.5567095969022968,0.15217646143600166,0.18201481462357902,0.09831843215671378
107,drift,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,17,3,0.17647058823529413,6,0,1.0,0.69921875,0.5859375,117.1875,1.0,117.1875,0.5859375,0.9094191552102623,0.7684306737373815,1.0570120567411707,0.5692624060958945,0.18368628382481708,0.1890550883722234,0.10293097477917035
107,drift,B8-9_pooled,Prospective gate Lite-CF,1.0,256,17,0,0.0,6,0,1.0,0.0,0.57421875,0.0,1.0,0.0,0.57421875,0.9055070819610003,0.7598248395443986,1.1667935827031122,0.6197860255500333,0.22771987114786416,0.22480970670778572,0.11873165577012545
107,drift,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,17,17,1.0,6,6,0.0,1.0,0.6171875,429.6875,1.0,429.6875,0.6171875,0.9097168298899557,0.7724981142322381,1.0445453314821918,0.5567095969022968,0.15217646143600166,0.18201481462357902,0.09831843215671378
107,drift,B10,Always PDRF,1.0,1180,15,0,0.0,4,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8272846643176037,0.5793568912713302,2.317704969978878,0.7913771927208303,0.3330863307287325,0.3330863307287325,0.13050642958989478
107,drift,B10,Always RO-PDRF-Lite,1.0,1180,15,15,1.0,4,4,0.0,1.0,0.5033898305084745,93.22033898305085,1.0,93.22033898305085,0.5033898305084745,0.8306535940600467,0.5952882255482596,2.186065641594309,0.7595696418655346,0.3184148269389766,0.3184148269389767,0.1256306730746627
107,drift,B10,Frozen Lite-CF (ungated),2.0,1180,15,2,0.13333333333333333,4,0,1.0,0.8677966101694915,0.4957627118644068,16.949152542372882,1.0,16.949152542372882,0.4957627118644068,0.8306578050639447,0.592874295584154,2.194264686824132,0.763430138488671,0.31937230311944165,0.31937230311944165,0.12620203496100635
107,drift,B10,Prospective gate Lite-CF,1.0,1180,15,0,0.0,4,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8272846643176037,0.5793568912713302,2.317704969978878,0.7913771927208303,0.3330863307287325,0.3330863307287325,0.13050642958989478
107,drift,B10,All-row multinomial (utility 1:1),2.0,1180,15,15,1.0,4,4,0.0,1.0,0.5033898305084745,93.22033898305085,1.0,93.22033898305085,0.5033898305084745,0.8306535940600467,0.5952882255482596,2.186065641594309,0.7595696418655346,0.3184148269389766,0.3184148269389767,0.1256306730746627
107,gaussian,B8-9_pooled,Always PDRF,1.0,256,15,0,0.0,3,0,1.0,0.0,0.5234375,0.0,1.0,0.0,0.5234375,0.8138485707770918,0.5534559156809357,2.245519669116916,0.7091606109224228,0.259582186207268,0.2535680829757844,0.11595818336334357
107,gaussian,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,15,15,1.0,3,3,0.0,1.0,0.5703125,468.75,1.0,468.75,0.5703125,0.8365455015514788,0.5985852427070901,1.815678089112396,0.6463699480435029,0.2145479877490087,0.20599316811702995,0.10466951696427938
107,gaussian,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,15,5,0.3333333333333333,3,0,1.0,0.7890625,0.54296875,195.3125,1.0,195.3125,0.54296875,0.8310397984005857,0.5868068522252797,1.8897795964943627,0.6658809725605728,0.22938186715811879,0.23031428191683206,0.10834074283061627
107,gaussian,B8-9_pooled,Prospective gate Lite-CF,1.0,256,15,0,0.0,3,0,1.0,0.0,0.5234375,0.0,1.0,0.0,0.5234375,0.8138485707770918,0.5534559156809357,2.245519669116916,0.7091606109224228,0.259582186207268,0.2535680829757844,0.11595818336334357
107,gaussian,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,15,15,1.0,3,3,0.0,1.0,0.5703125,468.75,1.0,468.75,0.5703125,0.8365455015514788,0.5985852427070901,1.815678089112396,0.6463699480435029,0.2145479877490087,0.20599316811702995,0.10466951696427938
107,gaussian,B10,Always PDRF,1.0,1180,41,0,0.0,11,0,1.0,0.0,0.44322033898305085,0.0,1.0,0.0,0.44322033898305085,0.7673791829756778,0.4816172376043309,3.041343097282071,0.874975281794882,0.37033353899402666,0.3688958982140945,0.13460492871391336
107,gaussian,B10,Always RO-PDRF-Lite,1.0,1180,41,41,1.0,11,11,0.0,1.0,0.46864406779661016,254.23728813559322,1.0,254.23728813559322,0.46864406779661016,0.7823759890764896,0.5049119196473911,2.606231441874547,0.8154838873898577,0.32898778722996014,0.32898778722996,0.11959945721655736
107,gaussian,B10,Frozen Lite-CF (ungated),2.0,1180,41,11,0.2682926829268293,11,4,0.6363636363636364,0.8432203389830508,0.4491525423728814,59.32203389830509,1.0,59.32203389830509,0.4491525423728814,0.7795582038546103,0.49920352312619637,2.6498028658410875,0.8289574808609915,0.3415854803890862,0.33892156374945037,0.12411384684923217
107,gaussian,B10,Prospective gate Lite-CF,1.0,1180,41,0,0.0,11,0,1.0,0.0,0.44322033898305085,0.0,1.0,0.0,0.44322033898305085,0.7673791829756778,0.4816172376043309,3.041343097282071,0.874975281794882,0.37033353899402666,0.3688958982140945,0.13460492871391336
107,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,41,41,1.0,11,11,0.0,0.9991525423728813,0.46864406779661016,254.23728813559322,1.0,254.23728813559322,0.46864406779661016,0.7823101859043072,0.5049230822447052,2.606222308650213,0.815197949969467,0.3286749924384818,0.32867499243848175,0.11955677163872296
107,offset,B8-9_pooled,Always PDRF,1.0,256,12,0,0.0,8,0,1.0,0.0,0.39453125,0.0,1.0,0.0,0.39453125,0.8428615835975161,0.7205377570355161,1.9802591603594224,0.9350599870224963,0.4439813423423234,0.446686798486708,0.1723256449078715
107,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,12,12,1.0,8,8,0.0,1.0,0.41015625,156.25,1.0,156.25,0.41015625,0.8587761104961326,0.7295107113100006,1.5845758934080783,0.8002625033627901,0.33788592275132434,0.3460047936538431,0.14798276516724623
107,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,12,4,0.3333333333333333,8,0,1.0,0.83984375,0.41015625,156.25,1.0,156.25,0.41015625,0.8604478684859557,0.7269133661388659,1.5939458394408734,0.8096189468983913,0.3318770840965093,0.329923181080144,0.1487649560244414
107,offset,B8-9_pooled,Prospective gate Lite-CF,1.0,256,12,0,0.0,8,0,1.0,0.0,0.39453125,0.0,1.0,0.0,0.39453125,0.8428615835975161,0.7205377570355161,1.9802591603594224,0.9350599870224963,0.4439813423423234,0.446686798486708,0.1723256449078715
107,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,12,12,1.0,8,8,0.0,1.0,0.41015625,156.25,1.0,156.25,0.41015625,0.8587761104961326,0.7295107113100006,1.5845758934080783,0.8002625033627901,0.33788592275132434,0.3460047936538431,0.14798276516724623
107,offset,B10,Always PDRF,1.0,1180,26,0,0.0,10,0,1.0,0.0,0.48050847457627116,0.0,1.0,0.0,0.48050847457627116,0.8193982622025097,0.5556876842544067,2.492753117168878,0.8206031427204813,0.33981846700495855,0.33981846700495855,0.1362219068898163
107,offset,B10,Always RO-PDRF-Lite,1.0,1180,26,26,1.0,10,10,0.0,1.0,0.4940677966101695,135.59322033898306,1.0,135.59322033898306,0.4940677966101695,0.8240024778271516,0.57449918214351,2.3333875898324656,0.7897638360217191,0.3257067441435081,0.32570674414350803,0.13023162419598
107,offset,B10,Frozen Lite-CF (ungated),2.0,1180,26,2,0.07692307692307693,10,0,1.0,0.8457627118644068,0.4822033898305085,16.949152542372882,1.0,16.949152542372882,0.4822033898305085,0.8242955740695647,0.5722259281542487,2.3469701760958346,0.7961115446931023,0.3299006332158343,0.32990063321583424,0.13263324036260613
107,offset,B10,Prospective gate Lite-CF,1.0,1180,26,0,0.0,10,0,1.0,0.0,0.48050847457627116,0.0,1.0,0.0,0.48050847457627116,0.8193982622025097,0.5556876842544067,2.492753117168878,0.8206031427204813,0.33981846700495855,0.33981846700495855,0.1362219068898163
107,offset,B10,All-row multinomial (utility 1:1),2.0,1180,26,26,1.0,10,10,0.0,0.9991525423728813,0.4940677966101695,135.59322033898306,1.0,135.59322033898306,0.4940677966101695,0.8238675508977713,0.5742866196499375,2.3337654926320948,0.7899495450099592,0.32541263208172455,0.3254126320817245,0.1302522277890331
107,stuck_at,B8-9_pooled,Always PDRF,1.0,256,35,0,0.0,5,0,1.0,0.0,0.359375,0.0,1.0,0.0,0.359375,0.8441398671169225,0.7372930623257719,1.5557562205838495,0.792294082396562,0.352026158247053,0.3523100425519687,0.15372077025046751
107,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,35,35,1.0,5,5,0.0,1.0,0.4765625,1171.875,1.0,1171.875,0.4765625,0.8566122764731589,0.7424113956955876,1.3178608244431271,0.6903802209077707,0.24928981001000772,0.24004360326883892,0.1311648116901265
