seed,fault_type,batch,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
103,gaussian,8,All-row multinomial (utility 1:1),2.0,91,8,8,1.0,1,1,0.0,0.989010989010989,0.6263736263736264,769.2307692307693,1.0,769.2307692307693,0.6263736263736264,0.8191943905676554,0.5946435291024679,2.3276856603677993,0.6424301624196893,0.21469411454914505,0.21610977994902586,0.12159577624097002
103,gaussian,9,Always PDRF,1.0,165,6,0,0.0,2,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8170130147219709,0.5875443089015131,3.81167065503822,0.7739587063901622,0.34155759842665784,0.3415575984266579,0.13786671668985984
103,gaussian,9,Always RO-PDRF-Lite,1.0,165,6,6,1.0,2,2,0.0,1.0,0.5575757575757576,242.42424242424244,1.0,242.42424242424244,0.5575757575757576,0.8331038877006671,0.6327514931917615,3.043303669202581,0.7281555064375732,0.3163802214702084,0.30874898896053254,0.12860357145226586
103,gaussian,9,Frozen Lite-CF (ungated),2.0,165,6,0,0.0,2,0,1.0,0.509090909090909,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8231632337590078,0.6106385701556268,3.470566795872409,0.7696050180833184,0.34170987762752836,0.3417098776275283,0.1379174764234833
103,gaussian,9,Prospective gate Lite-CF,1.0,165,6,0,0.0,2,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8170130147219709,0.5875443089015131,3.81167065503822,0.7739587063901622,0.34155759842665784,0.3415575984266579,0.13786671668985984
103,gaussian,9,All-row multinomial (utility 1:1),2.0,165,6,6,1.0,2,1,0.5,0.9878787878787879,0.5636363636363636,303.030303030303,1.0,303.030303030303,0.5636363636363636,0.8338684074999696,0.6331536017508792,3.0441024219920374,0.7275711156780522,0.3109803715173844,0.3033491390077085,0.12852997819380246
103,gaussian,10,Always PDRF,1.0,1180,35,0,0.0,12,0,1.0,0.0,0.4271186440677966,0.0,1.0,0.0,0.4271186440677966,0.7596146823854074,0.46251491505869174,4.2953596308645,0.9477461094258053,0.43621422633875095,0.43584253172967624,0.15226274354027922
103,gaussian,10,Always RO-PDRF-Lite,1.0,1180,35,35,1.0,12,12,0.0,1.0,0.44661016949152543,194.91525423728814,1.0,194.91525423728814,0.44661016949152543,0.7702119696787287,0.4757449823885982,3.647333647679717,0.9028846717694755,0.4014930692205356,0.40088310167702507,0.1428237767430152
103,gaussian,10,Frozen Lite-CF (ungated),2.0,1180,35,0,0.0,12,0,1.0,0.48389830508474574,0.4271186440677966,0.0,1.0,0.0,0.4271186440677966,0.763896385772286,0.46524028968624354,4.001508640312196,0.9467584006421261,0.4356871616711536,0.4353154670620789,0.1520870553177468
103,gaussian,10,Prospective gate Lite-CF,1.0,1180,35,0,0.0,12,0,1.0,0.0,0.4271186440677966,0.0,1.0,0.0,0.4271186440677966,0.7596146823854074,0.46251491505869174,4.2953596308645,0.9477461094258053,0.43621422633875095,0.43584253172967624,0.15226274354027922
103,gaussian,10,All-row multinomial (utility 1:1),2.0,1180,35,30,0.8571428571428571,12,11,0.08333333333333337,0.9838983050847457,0.44322033898305085,161.01694915254237,1.0,161.01694915254237,0.44322033898305085,0.7699923344788647,0.47526834757104325,3.6582936770179013,0.9052763649387296,0.4043334626166165,0.40433346261661646,0.14385286887669815
103,offset,8,Always PDRF,1.0,91,7,0,0.0,0,0,1.0,0.0,0.37362637362637363,0.0,1.0,0.0,0.37362637362637363,0.87437534577724,0.6867786671500725,3.200337691923202,1.098082934516885,0.5300269574324667,0.5153706196989059,0.20325041685186962
103,offset,8,Always RO-PDRF-Lite,1.0,91,7,7,1.0,0,0,1.0,1.0,0.45054945054945056,769.2307692307693,1.0,769.2307692307693,0.45054945054945056,0.8964498513851589,0.7212407308141328,2.3224782189071465,0.9075167320785005,0.40194804610914164,0.4140869117474548,0.17357469031021242
103,offset,8,Frozen Lite-CF (ungated),2.0,91,7,0,0.0,0,0,1.0,0.5054945054945055,0.37362637362637363,0.0,1.0,0.0,0.37362637362637363,0.90184163131342,0.7186860454266375,2.626100389314509,1.0734720236668231,0.5226004234572507,0.5079440857236897,0.2000409746041448
103,offset,8,Prospective gate Lite-CF,1.0,91,7,0,0.0,0,0,1.0,0.0,0.37362637362637363,0.0,1.0,0.0,0.37362637362637363,0.87437534577724,0.6867786671500725,3.200337691923202,1.098082934516885,0.5300269574324667,0.5153706196989059,0.20325041685186962
103,offset,8,All-row multinomial (utility 1:1),2.0,91,7,7,1.0,0,0,1.0,1.0,0.45054945054945056,769.2307692307693,1.0,769.2307692307693,0.45054945054945056,0.8964498513851589,0.7212407308141328,2.3224782189071465,0.9075167320785005,0.40194804610914164,0.4140869117474548,0.17357469031021242
103,offset,9,Always PDRF,1.0,165,9,0,0.0,2,0,1.0,0.0,0.5575757575757576,0.0,1.0,0.0,0.5575757575757576,0.8370832644149058,0.7005743560102156,2.264708176588762,0.7888398009283775,0.35423054837550716,0.3531735259458464,0.14215830491800815
103,offset,9,Always RO-PDRF-Lite,1.0,165,9,9,1.0,2,2,0.0,1.0,0.6,424.24242424242425,1.0,424.24242424242425,0.6,0.8597926669525405,0.7162770906204238,1.700447906586044,0.6581275936814989,0.28345727369180385,0.22499195683249865,0.1278028636518277
103,offset,9,Frozen Lite-CF (ungated),2.0,165,9,0,0.0,2,0,1.0,0.40606060606060607,0.5575757575757576,0.0,1.0,0.0,0.5575757575757576,0.8580614762638904,0.7172617157434834,1.9534285126259199,0.7800431562575606,0.351448320503134,0.3503912980734733,0.14067247197639274
103,offset,9,Prospective gate Lite-CF,1.0,165,9,0,0.0,2,0,1.0,0.0,0.5575757575757576,0.0,1.0,0.0,0.5575757575757576,0.8370832644149058,0.7005743560102156,2.264708176588762,0.7888398009283775,0.35423054837550716,0.3531735259458464,0.14215830491800815
103,offset,9,All-row multinomial (utility 1:1),2.0,165,9,9,1.0,2,1,0.5,0.9939393939393939,0.6060606060606061,484.8484848484849,1.0,484.8484848484849,0.6060606060606061,0.8604825634275342,0.7166970427121457,1.6974833452618754,0.6560742573897231,0.2866927578681697,0.2314760402586478,0.12720771790208416
103,offset,10,Always PDRF,1.0,1180,26,0,0.0,1,0,1.0,0.0,0.4542372881355932,0.0,1.0,0.0,0.4542372881355932,0.782413816874962,0.5247483867030741,4.13206995028703,0.9888353285309177,0.4715848412742275,0.46957485898496215,0.16888581350238022
103,offset,10,Always RO-PDRF-Lite,1.0,1180,26,26,1.0,1,1,0.0,1.0,0.4754237288135593,211.864406779661,1.0,211.864406779661,0.4754237288135593,0.7893718295165567,0.5357236797999393,3.643097695706118,0.9467646389601695,0.44290505174420647,0.44071982891020767,0.16069507609598685
103,offset,10,Frozen Lite-CF (ungated),2.0,1180,26,0,0.0,1,0,1.0,0.6983050847457627,0.4542372881355932,0.0,1.0,0.0,0.4542372881355932,0.7899904246112168,0.5355325545216778,3.7472531052281592,0.9829386060576334,0.46890815511923944,0.4668981728299741,0.16797810812572164
103,offset,10,Prospective gate Lite-CF,1.0,1180,26,0,0.0,1,0,1.0,0.0,0.4542372881355932,0.0,1.0,0.0,0.4542372881355932,0.782413816874962,0.5247483867030741,4.13206995028703,0.9888353285309177,0.4715848412742275,0.46957485898496215,0.16888581350238022
103,offset,10,All-row multinomial (utility 1:1),2.0,1180,26,24,0.9230769230769231,1,1,0.0,0.9949152542372881,0.47372881355932206,194.91525423728814,1.0,194.91525423728814,0.47372881355932206,0.7894304944941681,0.5358974280423499,3.6434303601339697,0.9468782325290341,0.4428448523731078,0.4422588317994153,0.16072492129669605
103,stuck_at,8,Always PDRF,1.0,91,10,0,0.0,0,0,1.0,0.0,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8688474106974841,0.6735903621765665,2.221112259904612,0.9044519654095796,0.4400074218575628,0.44000742185756275,0.17431300490637772
103,stuck_at,8,Always RO-PDRF-Lite,1.0,91,10,10,1.0,0,0,1.0,1.0,0.5164835164835165,1098.901098901099,1.0,1098.901098901099,0.5164835164835165,0.8919029628846888,0.7215927958392708,1.6579222832360643,0.7529389263639613,0.3657520421653767,0.3420204003481245,0.14592115026992855
103,stuck_at,8,Frozen Lite-CF (ungated),2.0,91,10,0,0.0,0,0,1.0,0.26373626373626374,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8720009312046128,0.6767453079895555,2.0320495579759945,0.9019919869470716,0.4398336195971331,0.4398336195971331,0.17411178605457978
103,stuck_at,8,Prospective gate Lite-CF,1.0,91,10,0,0.0,0,0,1.0,0.0,0.4065934065934066,0.0,1.0,0.0,0.4065934065934066,0.8688474106974841,0.6735903621765665,2.221112259904612,0.9044519654095796,0.4400074218575628,0.44000742185756275,0.17431300490637772
103,stuck_at,8,All-row multinomial (utility 1:1),2.0,91,10,9,0.9,0,0,1.0,0.989010989010989,0.5054945054945055,989.010989010989,1.0,989.010989010989,0.5054945054945055,0.8918191198236549,0.7216736872502013,1.6592397921418374,0.7549744295818687,0.36474097034920966,0.35449632528000785,0.14643697736060937
103,stuck_at,9,Always PDRF,1.0,165,7,0,0.0,5,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8479561054970902,0.719288467331077,1.680063100290191,0.7092436830276714,0.27492831745952817,0.2722471490173506,0.13252350764421628
103,stuck_at,9,Always RO-PDRF-Lite,1.0,165,7,7,1.0,5,5,0.0,1.0,0.5454545454545454,121.21212121212122,1.0,121.21212121212122,0.5454545454545454,0.8627272938861313,0.7298983801050952,1.393969933737942,0.6298994550741918,0.2443863798053989,0.2597568626932599,0.12178689725152055
103,stuck_at,9,Frozen Lite-CF (ungated),2.0,165,7,0,0.0,5,0,1.0,0.32727272727272727,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8617873106331474,0.7333002692982182,1.5350787044884076,0.7032461677574453,0.2741583439457424,0.2706164831733412,0.1306817349437077
103,stuck_at,9,Prospective gate Lite-CF,1.0,165,7,0,0.0,5,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8479561054970902,0.719288467331077,1.680063100290191,0.7092436830276714,0.27492831745952817,0.2722471490173506,0.13252350764421628
103,stuck_at,9,All-row multinomial (utility 1:1),2.0,165,7,6,0.8571428571428571,5,1,0.8,0.9272727272727272,0.5636363636363636,303.030303030303,1.0,303.030303030303,0.5636363636363636,0.8653204408423975,0.7311642649184286,1.370028974024479,0.6174473187628843,0.22982628859466617,0.24595055601092566,0.11842360528779772
103,stuck_at,10,Always PDRF,1.0,1180,18,0,0.0,8,0,1.0,0.0,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.786213115901146,0.5271882728168386,3.3161739486994293,0.9157453332837091,0.4110068844975875,0.4110068844975875,0.15366269367309773
103,stuck_at,10,Always RO-PDRF-Lite,1.0,1180,18,18,1.0,8,8,0.0,1.0,0.4822033898305085,84.7457627118644,1.0,84.7457627118644,0.4822033898305085,0.7940840397349999,0.5375391628816794,2.913022090730784,0.8633030277957753,0.3835217674060034,0.3835217674060034,0.14298162012989504
103,stuck_at,10,Frozen Lite-CF (ungated),2.0,1180,18,0,0.0,8,0,1.0,0.5050847457627119,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.7937202555945166,0.5355133918299747,3.0779820810522964,0.9082251611061798,0.40725661586884676,0.40725661586884676,0.15230673955565324
103,stuck_at,10,Prospective gate Lite-CF,1.0,1180,18,0,0.0,8,0,1.0,0.0,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.786213115901146,0.5271882728168386,3.3161739486994293,0.9157453332837091,0.4110068844975875,0.4110068844975875,0.15366269367309773
103,stuck_at,10,All-row multinomial (utility 1:1),2.0,1180,18,17,0.9444444444444444,8,7,0.125,0.9957627118644068,0.4822033898305085,84.7457627118644,1.0,84.7457627118644,0.4822033898305085,0.7941377073606617,0.5375414552797596,2.9137926937220606,0.8634839768837951,0.38356554130458453,0.3835655413045845,0.14310837880465618
104,drift,8,Always PDRF,1.0,91,0,0,0.0,1,0,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.9264136566924349,0.8393324269697265,1.1308198440771422,0.5913359136540592,0.26302330426367676,0.24914165043492315,0.11816598057059631
104,drift,8,Always RO-PDRF-Lite,1.0,91,0,0,0.0,1,1,0.0,1.0,0.5604395604395604,-109.89010989010988,1.0,-109.89010989010988,0.5604395604395604,0.9284030334917356,0.8481633057861718,1.171438744881018,0.6253476610843035,0.2805970631837211,0.2782101993051143,0.12810000766854912
104,drift,8,Frozen Lite-CF (ungated),2.0,91,0,0,0.0,1,0,1.0,0.43956043956043955,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.9273614785019347,0.8395583025102639,1.1283883558257894,0.5900764546222955,0.25746493386221636,0.24493838587615718,0.11831252443499855
104,drift,8,Prospective gate Lite-CF,2.0,91,0,0,0.0,1,0,1.0,0.43956043956043955,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.9273614785019347,0.8395583025102639,1.1283883558257894,0.5900764546222955,0.25746493386221636,0.24493838587615718,0.11831252443499855
104,drift,8,All-row multinomial (utility 1:1),2.0,91,0,0,0.0,1,0,1.0,0.3516483516483517,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.9235875527058667,0.8349371760338659,1.173371935152268,0.6250882397152892,0.29374509263008985,0.27044642500555605,0.13074633891245435
104,drift,9,Always PDRF,1.0,165,3,0,0.0,4,0,1.0,0.0,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.9222946839886168,0.810792991701716,1.3144010051987614,0.5792542860572106,0.21731119317562927,0.21475531246995802,0.11863452583304669
104,drift,9,Always RO-PDRF-Lite,1.0,165,3,3,1.0,4,4,0.0,1.0,0.6181818181818182,-60.60606060606061,1.0,-60.60606060606061,0.6181818181818182,0.909846214451114,0.7923843232234846,1.2556110453412395,0.5733897854619155,0.24173195414088755,0.2380753122394545,0.1151337964244129
104,drift,9,Frozen Lite-CF (ungated),2.0,165,3,0,0.0,4,0,1.0,0.503030303030303,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.9187728082678843,0.8099065058602436,1.270129727665965,0.5727417530158394,0.2074511675669384,0.20669264179740102,0.11595149899059626
104,drift,9,Prospective gate Lite-CF,2.0,165,3,0,0.0,4,0,1.0,0.503030303030303,0.6242424242424243,0.0,1.0,0.0,0.6242424242424243,0.9187728082678843,0.8099065058602436,1.270129727665965,0.5727417530158394,0.2074511675669384,0.20669264179740102,0.11595149899059626
104,drift,9,All-row multinomial (utility 1:1),2.0,165,3,1,0.3333333333333333,4,0,1.0,0.2787878787878788,0.6303030303030303,60.60606060606061,1.0,60.60606060606061,0.6303030303030303,0.9219058506265562,0.8093683740638639,1.2592975118534442,0.5523852164657178,0.20642960376772385,0.20422136942628252,0.11048618670365422
104,drift,10,Always PDRF,1.0,1180,21,0,0.0,13,0,1.0,0.0,0.4923728813559322,0.0,1.0,0.0,0.4923728813559322,0.8083541907197022,0.5420886411468054,3.0805231099952026,0.854959055336047,0.37005816588268714,0.36904537043414143,0.14657477805229302
104,drift,10,Always RO-PDRF-Lite,1.0,1180,21,21,1.0,13,13,0.0,1.0,0.49915254237288137,67.79661016949153,1.0,67.79661016949153,0.49915254237288137,0.8076956258657075,0.5467881078489839,2.993824580682247,0.8568234655741662,0.37721279424615084,0.37687892292410724,0.14695855831908186
104,drift,10,Frozen Lite-CF (ungated),2.0,1180,21,0,0.0,13,0,1.0,0.5516949152542373,0.4923728813559322,0.0,1.0,0.0,0.4923728813559322,0.8094516738006013,0.547662542693999,2.9973776702870447,0.8526027068365388,0.36853995683204266,0.36752716138349695,0.146433119817582
104,drift,10,Prospective gate Lite-CF,2.0,1180,21,0,0.0,13,0,1.0,0.5516949152542373,0.4923728813559322,0.0,1.0,0.0,0.4923728813559322,0.8094516738006013,0.547662542693999,2.9973776702870447,0.8526027068365388,0.36853995683204266,0.36752716138349695,0.146433119817582
104,drift,10,All-row multinomial (utility 1:1),2.0,1180,21,11,0.5238095238095238,13,5,0.6153846153846154,0.25169491525423726,0.49745762711864405,50.847457627118644,1.0,50.847457627118644,0.49745762711864405,0.808342668301902,0.5443353076613837,3.0398766752617625,0.8451341417660552,0.368568095901853,0.3678594385065022,0.14531559898155785
104,gaussian,8,Always PDRF,1.0,91,3,0,0.0,1,0,1.0,0.0,0.6153846153846154,0.0,1.0,0.0,0.6153846153846154,0.8640700783416406,0.5688271327363364,1.8968529338601665,0.6036425483970398,0.24820070499193714,0.2456044401708618,0.11801055758400732
104,gaussian,8,Always RO-PDRF-Lite,1.0,91,3,3,1.0,1,1,0.0,1.0,0.6373626373626373,219.78021978021977,1.0,219.78021978021977,0.6373626373626373,0.8819297718735543,0.6169965389869393,1.5837845486877429,0.5560905360019289,0.23969284371663063,0.23084963725797472,0.10635540377289977
104,gaussian,8,Frozen Lite-CF (ungated),2.0,91,3,0,0.0,1,0,1.0,0.5384615384615384,0.6153846153846154,0.0,1.0,0.0,0.6153846153846154,0.8720773588865541,0.5990926756492757,1.7196978145453166,0.592821283658722,0.2398187774540148,0.2369022568131415,0.11550235848373219
104,gaussian,8,Prospective gate Lite-CF,2.0,91,3,0,0.0,1,0,1.0,0.5384615384615384,0.6153846153846154,0.0,1.0,0.0,0.6153846153846154,0.8720773588865541,0.5990926756492757,1.7196978145453166,0.592821283658722,0.2398187774540148,0.2369022568131415,0.11550235848373219
104,gaussian,8,All-row multinomial (utility 1:1),2.0,91,3,0,0.0,1,0,1.0,0.2967032967032967,0.6153846153846154,0.0,1.0,0.0,0.6153846153846154,0.8663948423294437,0.5779932314738475,1.747967592103567,0.5593120692182608,0.2565328075794989,0.2398593059599269,0.11149213132359277
104,gaussian,9,Always PDRF,1.0,165,3,0,0.0,1,0,1.0,0.0,0.5393939393939394,0.0,1.0,0.0,0.5393939393939394,0.8273637816735592,0.5617416450195466,2.9537161109989003,0.7481776942641633,0.331942521696174,0.33194252169617405,0.12906569223706793
104,gaussian,9,Always RO-PDRF-Lite,1.0,165,3,3,1.0,1,1,0.0,1.0,0.5515151515151515,121.21212121212122,1.0,121.21212121212122,0.5515151515151515,0.8419087271746905,0.5852906612577028,2.3706720424498755,0.71028900585913,0.30036015569808405,0.30693097524553764,0.1239989826038161
104,gaussian,9,Frozen Lite-CF (ungated),2.0,165,3,0,0.0,1,0,1.0,0.6,0.5393939393939394,0.0,1.0,0.0,0.5393939393939394,0.833758839095606,0.5783178056170138,2.6069154021381884,0.7352241066283483,0.324592279962804,0.324592279962804,0.12795224198924762
104,gaussian,9,Prospective gate Lite-CF,2.0,165,3,0,0.0,1,0,1.0,0.6,0.5393939393939394,0.0,1.0,0.0,0.5393939393939394,0.833758839095606,0.5783178056170138,2.6069154021381884,0.7352241066283483,0.324592279962804,0.324592279962804,0.12795224198924762
104,gaussian,9,All-row multinomial (utility 1:1),2.0,165,3,1,0.3333333333333333,1,1,0.0,0.2606060606060606,0.5393939393939394,0.0,1.0,0.0,0.5393939393939394,0.8357250057452318,0.570052207940369,2.6890325464362785,0.7157061173470965,0.31413041862244534,0.3141304186224454,0.12531283233055968
104,gaussian,10,Always PDRF,1.0,1180,37,0,0.0,15,0,1.0,0.0,0.44322033898305085,0.0,1.0,0.0,0.44322033898305085,0.7594953966469472,0.44340964486446904,4.022460558019014,0.9581585952008678,0.4291904036455036,0.4291904036455036,0.15361624007949173
104,gaussian,10,Always RO-PDRF-Lite,1.0,1180,37,37,1.0,15,15,0.0,1.0,0.461864406779661,186.4406779661017,1.0,186.4406779661017,0.461864406779661,0.7741092797849515,0.4667647962782981,3.362234599713762,0.8918308528190584,0.3909000346478283,0.3909000346478281,0.13916818433661574
104,gaussian,10,Frozen Lite-CF (ungated),2.0,1180,37,0,0.0,15,2,0.8666666666666667,0.5889830508474576,0.44152542372881354,-16.949152542372882,1.0,-16.949152542372882,0.44152542372881354,0.7693734627846678,0.4581964119238831,3.5538515058270628,0.9342935603449694,0.41825411714172644,0.41825411714172633,0.14982197933363173
104,gaussian,10,Prospective gate Lite-CF,2.0,1180,37,0,0.0,15,2,0.8666666666666667,0.5889830508474576,0.44152542372881354,-16.949152542372882,1.0,-16.949152542372882,0.44152542372881354,0.7693734627846678,0.4581964119238831,3.5538515058270628,0.9342935603449694,0.41825411714172644,0.41825411714172633,0.14982197933363173
104,gaussian,10,All-row multinomial (utility 1:1),2.0,1180,37,20,0.5405405405405406,15,9,0.4,0.2966101694915254,0.45254237288135596,93.22033898305085,1.0,93.22033898305085,0.45254237288135596,0.7634690478248292,0.45060832566393166,3.786981233915981,0.9037734050347656,0.3990652020313753,0.39906520203137524,0.14178676750747032
104,offset,8,Always PDRF,1.0,91,2,0,0.0,5,0,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,0.9222923256203236,0.8178081879502376,1.1881361828721992,0.570823190101297,0.2420409975980178,0.24594394300872713,0.12184703505019708
104,offset,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,5,5,0.0,1.0,0.5384615384615384,-329.6703296703297,1.0,-329.6703296703297,0.5384615384615384,0.9223617810119077,0.7927768457195064,1.3418640222742029,0.6811183190902387,0.29682604081225117,0.28771417537652394,0.1404676762286952
104,offset,8,Frozen Lite-CF (ungated),2.0,91,2,0,0.0,5,2,0.6,0.42857142857142855,0.5494505494505495,-219.78021978021977,1.0,-219.78021978021977,0.5494505494505495,0.9174664799381352,0.8088823338221593,1.2396923707810834,0.6012410046001102,0.25147875135934045,0.2539028455281289,0.13009516992413614
104,offset,8,Prospective gate Lite-CF,2.0,91,2,0,0.0,5,2,0.6,0.42857142857142855,0.5494505494505495,-219.78021978021977,1.0,-219.78021978021977,0.5494505494505495,0.9174664799381352,0.8088823338221593,1.2396923707810834,0.6012410046001102,0.25147875135934045,0.2539028455281289,0.13009516992413614
104,offset,8,All-row multinomial (utility 1:1),2.0,91,2,1,0.5,5,4,0.19999999999999996,0.34065934065934067,0.5384615384615384,-329.6703296703297,1.0,-329.6703296703297,0.5384615384615384,0.9124660927382017,0.7692581633646118,1.3235379158282181,0.6850225309013139,0.3109054737990283,0.2965730079428117,0.13605756349057666
104,offset,9,Always PDRF,1.0,165,3,0,0.0,8,0,1.0,0.0,0.6060606060606061,0.0,1.0,0.0,0.6060606060606061,0.902006093238486,0.7783902668803417,1.7483659958133126,0.6859172633127317,0.28051112307286047,0.2758084681808071,0.14252607204779325
104,offset,9,Always RO-PDRF-Lite,1.0,165,3,3,1.0,8,8,0.0,1.0,0.5757575757575758,-303.030303030303,1.0,-303.030303030303,0.5757575757575758,0.8820433696429227,0.7453919750429185,1.595167054196192,0.6886590241007008,0.360039325586586,0.3444726714760903,0.13521127208570602
104,offset,9,Frozen Lite-CF (ungated),2.0,165,3,0,0.0,8,0,1.0,0.5393939393939394,0.6060606060606061,0.0,1.0,0.0,0.6060606060606061,0.887831447617946,0.7727672038387507,1.6241789175270356,0.6702033731581631,0.26199750187746795,0.25688792642962094,0.13982558539831452
104,offset,9,Prospective gate Lite-CF,2.0,165,3,0,0.0,8,0,1.0,0.5393939393939394,0.6060606060606061,0.0,1.0,0.0,0.6060606060606061,0.887831447617946,0.7727672038387507,1.6241789175270356,0.6702033731581631,0.26199750187746795,0.25688792642962094,0.13982558539831452
104,offset,9,All-row multinomial (utility 1:1),2.0,165,3,0,0.0,8,7,0.125,0.28484848484848485,0.5636363636363636,-424.24242424242425,1.0,-424.24242424242425,0.5636363636363636,0.8951067129208908,0.7564010220257583,1.7025790135598464,0.694609736769291,0.3405758071603625,0.32301689008729134,0.13473728486464312
104,offset,10,Always PDRF,1.0,1180,36,0,0.0,20,0,1.0,0.0,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.8041979697606605,0.5323660980516539,3.195044446184995,0.8716193589873524,0.37023671062881613,0.37023671062881613,0.15014815136558543
104,offset,10,Always RO-PDRF-Lite,1.0,1180,36,36,1.0,20,20,0.0,1.0,0.4915254237288136,135.59322033898306,1.0,135.59322033898306,0.4915254237288136,0.8048983714120181,0.5378138081890369,3.1300571278924605,0.8753355361179126,0.38115896877300515,0.37982769292031276,0.14858519880605361
104,offset,10,Frozen Lite-CF (ungated),2.0,1180,36,0,0.0,20,0,1.0,0.5305084745762711,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.8050433847336382,0.5374777090564745,3.1187337718571704,0.8686891933926622,0.3680973306026846,0.3680973306026845,0.14997160144199873
104,offset,10,Prospective gate Lite-CF,2.0,1180,36,0,0.0,20,0,1.0,0.5305084745762711,0.47796610169491527,0.0,1.0,0.0,0.47796610169491527,0.8050433847336382,0.5374777090564745,3.1187337718571704,0.8686891933926622,0.3680973306026846,0.3680973306026845,0.14997160144199873
104,offset,10,All-row multinomial (utility 1:1),2.0,1180,36,22,0.6111111111111112,20,9,0.55,0.2838983050847458,0.48898305084745763,110.16949152542372,1.0,110.16949152542372,0.48898305084745763,0.8035684607731444,0.5329774312423093,3.1571794539298628,0.8635541080146262,0.3688885856034343,0.3688885856034342,0.1477838860949677
104,stuck_at,8,Always PDRF,1.0,91,3,0,0.0,7,0,1.0,0.0,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8932653901708191,0.7442739152452204,1.3025033501139656,0.6063890858400057,0.24416242652337422,0.2498214120163448,0.12342233411372859
104,stuck_at,8,Always RO-PDRF-Lite,1.0,91,3,3,1.0,7,7,0.0,1.0,0.5054945054945055,-439.56043956043953,1.0,-439.56043956043953,0.5054945054945055,0.8937582367617797,0.7307032315689167,1.3905968071938037,0.6789736862971911,0.2942660491473761,0.29627746008523465,0.13380954216081173
104,stuck_at,8,Frozen Lite-CF (ungated),2.0,91,3,0,0.0,7,0,1.0,0.46153846153846156,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8916405642959679,0.7273069939721014,1.324288555288464,0.6004141527816541,0.2291478266252455,0.2433242353055713,0.12409406616892148
104,stuck_at,8,Prospective gate Lite-CF,2.0,91,3,0,0.0,7,0,1.0,0.46153846153846156,0.5494505494505495,0.0,1.0,0.0,0.5494505494505495,0.8916405642959679,0.7273069939721014,1.324288555288464,0.6004141527816541,0.2291478266252455,0.2433242353055713,0.12409406616892148
104,stuck_at,8,All-row multinomial (utility 1:1),2.0,91,3,3,1.0,7,5,0.2857142857142857,0.34065934065934067,0.5274725274725275,-219.78021978021977,1.0,-219.78021978021977,0.5274725274725275,0.8992901441480874,0.749195899790574,1.3482798888623113,0.6721331866343412,0.32368069166840885,0.29457437735653785,0.12993890769821118
104,stuck_at,9,Always PDRF,1.0,165,5,0,0.0,10,0,1.0,0.0,0.6181818181818182,0.0,1.0,0.0,0.6181818181818182,0.894733763089703,0.8073837847733598,1.8653342847360832,0.6940613561815361,0.2876053182540015,0.2740381034649075,0.1425843564740454
104,stuck_at,9,Always RO-PDRF-Lite,1.0,165,5,5,1.0,10,10,0.0,1.0,0.5878787878787879,-303.030303030303,1.0,-303.030303030303,0.5878787878787879,0.8795421642369016,0.7738622512792669,1.6373292434254674,0.7035190792958114,0.33550389722462226,0.3380145657907294,0.13988209093857648
104,stuck_at,9,Frozen Lite-CF (ungated),2.0,165,5,0,0.0,10,0,1.0,0.6181818181818182,0.6181818181818182,0.0,1.0,0.0,0.6181818181818182,0.8954708486347739,0.7865365333329447,1.626290683667711,0.6665052099856492,0.27235991768189827,0.25881097404321013,0.13704476085118567
