seed,calibration_group,test_group,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
103,1,3,gaussian,0.9,Conditional Lite-CF,2.0,1401,17,0,0.0,27,0,1.0,0.49678800856531047,0.4853675945753034,0.0,1.0,0.0,0.4853675945753034,0.7866930144895173,0.4781982267635068,3.5410337666072365,0.8628177873709694,0.3712918988932143,0.37129189889321434,0.13402117564661495
103,1,3,gaussian,0.5,All-row multinomial,2.0,1401,17,0,0.0,27,0,1.0,0.0021413276231263384,0.4853675945753034,0.0,1.0,0.0,0.4853675945753034,0.7867440538823036,0.4808419021400052,3.650857006665582,0.8644280011396058,0.3723519885653963,0.3723519885653963,0.13433626538608381
103,1,3,offset,0.9,Conditional Lite-CF,2.0,1401,7,0,0.0,14,0,1.0,0.4261241970021413,0.44325481798715205,0.0,1.0,0.0,0.44325481798715205,0.8203384150040206,0.5575380544376761,3.3134943993865225,0.9148386149351017,0.39717731103013276,0.39552523477781204,0.1523104848935272
103,1,3,offset,0.5,All-row multinomial,2.0,1401,7,0,0.0,14,0,1.0,0.0,0.44325481798715205,0.0,1.0,0.0,0.44325481798715205,0.8194776683612001,0.5529831745275037,3.4113650112445937,0.9168727042441611,0.39870507216782597,0.39705299591550525,0.15275893710288593
103,1,3,stuck_at,0.9,Conditional Lite-CF,2.0,1401,12,0,0.0,25,0,1.0,0.30264097073518914,0.37544610992148464,0.0,1.0,0.0,0.37544610992148464,0.8104124255881832,0.5434859361838261,3.281622056932512,0.9763392163900991,0.43103422675440994,0.43103422675440994,0.16008423983090167
103,1,3,stuck_at,0.5,All-row multinomial,2.0,1401,12,0,0.0,25,0,1.0,0.0021413276231263384,0.37544610992148464,0.0,1.0,0.0,0.37544610992148464,0.8091429209321124,0.5398998528336741,3.3593402563656265,0.9792300956936097,0.4326916678573455,0.4326916678573455,0.16045590353392292
103,1,4,drift,0.9,Conditional Lite-CF,2.0,1393,27,0,0.0,0,0,1.0,0.6905958363244795,0.37903804737975594,0.0,1.0,0.0,0.37903804737975594,0.7920444047329848,0.5101560589349855,5.544973367709829,1.1391103879520013,0.5439237830077288,0.5436147149967556,0.1964300181750818
103,1,4,drift,0.5,All-row multinomial,2.0,1393,27,1,0.037037037037037035,0,0,1.0,0.00574300071787509,0.3797559224694903,7.178750897343862,1.0,7.178750897343862,0.3797559224694903,0.7845734224272195,0.5054476797970774,6.297644007889771,1.1436176958673758,0.5467587662523865,0.5464496982414133,0.19703964763318682
103,1,4,gaussian,0.9,Conditional Lite-CF,2.0,1393,31,1,0.03225806451612903,21,0,1.0,0.5491744436468055,0.39913854989231873,7.178750897343862,1.0,7.178750897343862,0.39913854989231873,0.7326063190005833,0.40091741381369056,5.170096243860532,1.0377584562556526,0.47721856530215206,0.476215263064725,0.16775473182817713
103,1,4,gaussian,0.5,All-row multinomial,2.0,1393,31,1,0.03225806451612903,21,0,1.0,0.010768126346015794,0.39913854989231873,7.178750897343862,1.0,7.178750897343862,0.39913854989231873,0.7241774781501373,0.39185808414035783,5.726331027718794,1.0430866490180093,0.481106981637171,0.48010367939974413,0.16856531485275594
103,1,4,offset,0.9,Conditional Lite-CF,2.0,1393,45,0,0.0,0,0,1.0,0.8198133524766691,0.23761665470208185,0.0,1.0,0.0,0.23761665470208185,0.8001471719851412,0.5178959370344033,8.506941621455505,1.4496725219285393,0.7206198642189584,0.7206198642189588,0.2470635623034905
103,1,4,offset,0.5,All-row multinomial,2.0,1393,45,4,0.08888888888888889,0,0,1.0,0.01148600143575018,0.2404881550610194,28.71500358937545,1.0,28.71500358937545,0.2404881550610194,0.7881405903371688,0.504825574750565,10.074630101693744,1.4532357092014485,0.723485325162839,0.723485325162839,0.24675832266031786
103,1,4,stuck_at,0.9,Conditional Lite-CF,2.0,1393,8,0,0.0,0,0,1.0,0.8542713567839196,0.20459440057430006,0.0,1.0,0.0,0.20459440057430006,0.7642241784111635,0.4345056482633433,9.790237612828468,1.5272412718354569,0.7620942575030198,0.7620942575030198,0.257561413217643
103,1,4,stuck_at,0.5,All-row multinomial,2.0,1393,8,0,0.0,0,0,1.0,0.0,0.20459440057430006,0.0,1.0,0.0,0.20459440057430006,0.7589763110955374,0.4300316036277623,11.32624651705314,1.5316877153760893,0.7635098902308641,0.7635098902308646,0.25799892104748473
104,1,1,drift,0.825,Conditional Lite-CF,2.0,1436,24,0,0.0,18,0,1.0,0.5389972144846796,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8236080343150819,0.5757388075244793,2.680473814311928,0.8038095687501844,0.3408524834067175,0.34069471355794984,0.13443443500000626
104,1,1,drift,0.8,All-row multinomial,2.0,1436,24,0,0.0,18,0,1.0,0.0,0.5125348189415042,0.0,1.0,0.0,0.5125348189415042,0.8233769109971055,0.5712572898152133,2.754037634480391,0.8065739627493652,0.34358521501401573,0.3434274451652479,0.13553602634079084
104,1,1,gaussian,0.825,Conditional Lite-CF,2.0,1436,43,0,0.0,17,2,0.8823529411764706,0.5870473537604457,0.4637883008356546,-13.927576601671309,1.0,-13.927576601671309,0.4637883008356546,0.7822268245505039,0.47369206939403186,3.328814987793202,0.8897807224297041,0.395999784245878,0.39599978424587795,0.13909492745146543
104,1,1,gaussian,0.8,All-row multinomial,2.0,1436,43,0,0.0,17,0,1.0,0.0,0.46518105849582175,0.0,1.0,0.0,0.46518105849582175,0.7726162499716839,0.45782909311626324,3.7649583822481825,0.9115654146623341,0.40636215431507294,0.40636215431507294,0.14294326644158173
104,1,1,offset,0.825,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.5250696378830083,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8186383082052852,0.5631512523189168,2.8279299293700197,0.828934356545843,0.34524400093712904,0.3430042771435447,0.14118221359935892
104,1,1,offset,0.8,All-row multinomial,2.0,1436,41,0,0.0,33,0,1.0,0.0,0.4986072423398329,0.0,1.0,0.0,0.4986072423398329,0.819680864599103,0.5613925739899178,2.901638741973972,0.8312201267829964,0.3485311738921202,0.3462914500985358,0.14168826383406602
104,1,1,stuck_at,0.825,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.4818941504178273,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8124353832194631,0.55769066695155,2.7281759485300134,0.8402131907505321,0.3510126636789657,0.34644961935279867,0.14157795767690592
104,1,1,stuck_at,0.8,All-row multinomial,2.0,1436,41,0,0.0,36,0,1.0,0.0,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8108443867463242,0.5614981573781592,2.8703104683739675,0.8512571393766921,0.35788889999372664,0.3533258556675595,0.14404618859327784
104,1,2,drift,0.825,Conditional Lite-CF,2.0,1397,28,0,0.0,6,0,1.0,0.572655690765927,0.46886184681460275,0.0,1.0,0.0,0.46886184681460275,0.8125246982278771,0.5520055541926062,3.638155712707283,0.8844931446312497,0.3962760651693117,0.3962760651693117,0.15315728148230887
104,1,2,drift,0.8,All-row multinomial,2.0,1397,28,0,0.0,6,0,1.0,0.0,0.46886184681460275,0.0,1.0,0.0,0.46886184681460275,0.8119708608485627,0.5464159505271325,3.8183781535302526,0.8907884048029578,0.39984971801614516,0.39984971801614516,0.15372188265090114
104,1,2,gaussian,0.825,Conditional Lite-CF,2.0,1397,39,0,0.0,24,0,1.0,0.6277738010021474,0.4910522548317824,0.0,1.0,0.0,0.4910522548317824,0.7998501322023047,0.5030205735947785,3.4145256091443072,0.8573321055615841,0.3798230580048506,0.37982305800485056,0.13419501810226633
104,1,2,gaussian,0.8,All-row multinomial,2.0,1397,39,0,0.0,24,1,0.9583333333333334,0.0007158196134574087,0.490336435218325,-7.158196134574087,1.0,-7.158196134574087,0.490336435218325,0.7945764889563742,0.49233463136193745,3.70799653254532,0.870410843068838,0.38788436010643945,0.3878843601064394,0.13688843535101014
104,1,2,offset,0.825,Conditional Lite-CF,2.0,1397,19,0,0.0,14,0,1.0,0.5805297065139585,0.4652827487473157,0.0,1.0,0.0,0.4652827487473157,0.8179733584953658,0.5464350547946478,4.163710686871092,0.9032403292909279,0.40185441255027166,0.4018544125502716,0.1573893784272983
104,1,2,offset,0.8,All-row multinomial,2.0,1397,19,0,0.0,14,0,1.0,0.0,0.4652827487473157,0.0,1.0,0.0,0.4652827487473157,0.8164797990881464,0.5408275287331469,4.374839326625582,0.9112909430026028,0.4061809029663877,0.4061809029663876,0.1585590828148796
104,1,2,stuck_at,0.825,Conditional Lite-CF,2.0,1397,23,0,0.0,7,0,1.0,0.5533285612025769,0.45382963493199713,0.0,1.0,0.0,0.45382963493199713,0.817324071457727,0.5453323785998928,4.115391787315165,0.901784883640178,0.406194374962625,0.40467370409130327,0.15852225150709343
104,1,2,stuck_at,0.8,All-row multinomial,2.0,1397,23,0,0.0,7,0,1.0,0.0,0.45382963493199713,0.0,1.0,0.0,0.45382963493199713,0.816358669382851,0.5377015320379172,4.3164998609419385,0.9097549050275437,0.41052897402837807,0.40900830315705633,0.15961353892121005
104,1,3,drift,0.825,Conditional Lite-CF,2.0,1401,28,0,0.0,9,0,1.0,0.7494646680942184,0.39400428265524623,0.0,1.0,0.0,0.39400428265524623,0.8133502307197751,0.531818247013367,3.673179326965156,1.065637298478383,0.513422880893654,0.512455753504244,0.18182760752458108
104,1,3,drift,0.8,All-row multinomial,2.0,1401,28,0,0.0,9,0,1.0,0.0,0.39400428265524623,0.0,1.0,0.0,0.39400428265524623,0.7905668620465994,0.5016732973729756,4.456957639053859,1.096697504241265,0.5264471282550123,0.5254800008656024,0.18628688831578008
104,1,3,gaussian,0.825,Conditional Lite-CF,2.0,1401,23,0,0.0,17,0,1.0,0.622412562455389,0.5003568879371877,0.0,1.0,0.0,0.5003568879371877,0.7972133427706855,0.49474775667186277,3.2346765495828294,0.8454635581441048,0.37128996036657913,0.37128996036657924,0.12932674969724647
104,1,3,gaussian,0.8,All-row multinomial,2.0,1401,23,0,0.0,17,0,1.0,0.0,0.5003568879371877,0.0,1.0,0.0,0.5003568879371877,0.7933597772430495,0.4874084740097953,3.519906386719032,0.8548943079422464,0.3775929727193603,0.3775929727193603,0.1313657386075275
104,1,3,offset,0.825,Conditional Lite-CF,2.0,1401,56,0,0.0,4,0,1.0,0.828693790149893,0.34118486795146324,0.0,1.0,0.0,0.34118486795146324,0.8058766631097384,0.5127164216710899,4.327083725055135,1.1818004752573086,0.582913522910572,0.5829135229105721,0.20400973395248925
104,1,3,offset,0.8,All-row multinomial,2.0,1401,56,0,0.0,4,0,1.0,0.0,0.34118486795146324,0.0,1.0,0.0,0.34118486795146324,0.7791994698471202,0.4718833830305653,5.712834363619868,1.2422868519821466,0.6057668617556757,0.6057668617556756,0.2121526309554764
104,1,3,stuck_at,0.825,Conditional Lite-CF,2.0,1401,83,3,0.03614457831325301,1,0,1.0,0.827266238401142,0.29978586723768735,21.41327623126338,1.0,21.41327623126338,0.29978586723768735,0.8099424248386299,0.5427529566704342,4.370956021162937,1.2511032375439322,0.6284684984501339,0.628468498450134,0.21929538530713708
104,1,3,stuck_at,0.8,All-row multinomial,2.0,1401,83,0,0.0,1,0,1.0,0.0,0.29764453961456105,0.0,1.0,0.0,0.29764453961456105,0.7823375140054951,0.4981491211138227,5.909002907095366,1.3375923878681448,0.6603722484053984,0.6603722484053982,0.23029042759319548
104,1,4,drift,0.825,Conditional Lite-CF,2.0,1393,21,0,0.0,13,0,1.0,0.6640344580043073,0.44508255563531945,0.0,1.0,0.0,0.44508255563531945,0.8089016400882434,0.5457600518556794,3.948516778016227,0.9680219005674224,0.4465491169153527,0.4465491169153527,0.16295886686061037
104,1,4,drift,0.8,All-row multinomial,2.0,1393,21,0,0.0,13,0,1.0,0.0,0.44508255563531945,0.0,1.0,0.0,0.44508255563531945,0.8104008456492634,0.5424733214668663,4.105531480258403,0.9724852643537482,0.44856825298403114,0.4485682529840312,0.16303024814713524
104,1,4,gaussian,0.825,Conditional Lite-CF,2.0,1393,39,0,0.0,14,0,1.0,0.5764536970567121,0.4544149318018665,0.0,1.0,0.0,0.4544149318018665,0.7897986957307035,0.4741243743589416,3.302672688815883,0.8890310326362912,0.4023893388650749,0.4023893388650748,0.13812646107936882
104,1,4,gaussian,0.8,All-row multinomial,2.0,1393,39,0,0.0,14,0,1.0,0.0,0.4544149318018665,0.0,1.0,0.0,0.4544149318018665,0.7821890653124363,0.4607482699765371,3.679327041457956,0.9025723149784868,0.4087846277228886,0.40878462772288854,0.1406058186300078
104,1,4,offset,0.825,Conditional Lite-CF,2.0,1393,21,0,0.0,7,0,1.0,0.7487437185929648,0.34529791816223976,0.0,1.0,0.0,0.34529791816223976,0.7958450048565261,0.5032075295601637,5.52946233396624,1.1760630077193823,0.5759853232905763,0.5759853232905763,0.20116837471174864
104,1,4,offset,0.8,All-row multinomial,2.0,1393,21,0,0.0,7,0,1.0,0.0,0.34529791816223976,0.0,1.0,0.0,0.34529791816223976,0.7951978752750378,0.4965238078712802,5.704887945488093,1.178529243740038,0.577432580543443,0.5774325805434434,0.2010034104591265
104,1,4,stuck_at,0.825,Conditional Lite-CF,2.0,1393,10,0,0.0,7,0,1.0,0.7875089734386217,0.31586503948312994,0.0,1.0,0.0,0.31586503948312994,0.7613588286969938,0.4123277789432828,6.487600132498518,1.2773245781854288,0.6199614287503855,0.6199614287503856,0.21794030694461056
104,1,4,stuck_at,0.8,All-row multinomial,2.0,1393,10,0,0.0,7,0,1.0,0.0,0.31586503948312994,0.0,1.0,0.0,0.31586503948312994,0.7585819598576057,0.4049015392272642,6.679398322123259,1.281354910570277,0.6217449467081233,0.6217449467081233,0.21840191089293529
105,1,1,drift,0.55,Conditional Lite-CF,2.0,1436,20,1,0.05,16,0,1.0,0.7311977715877437,0.5292479108635098,6.963788300835654,1.0,6.963788300835654,0.5292479108635098,0.8457712103729124,0.6174563589885149,1.684345651092419,0.6735756788380298,0.23243804144031371,0.23243804144031374,0.10605150329225697
105,1,1,drift,0.675,All-row multinomial,2.0,1436,20,0,0.0,16,0,1.0,0.0,0.5285515320334262,0.0,1.0,0.0,0.5285515320334262,0.8441991225697406,0.6168680297539547,1.7071169052972355,0.6813240574995958,0.230647896358321,0.23064789635832106,0.10868422165940772
105,1,1,gaussian,0.55,Conditional Lite-CF,2.0,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7228412256267409,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7979144422847179,0.5360383209799034,2.3851080403645124,0.7805360447708524,0.3101020287545515,0.3098273141941231,0.11686486634996034
105,1,1,gaussian,0.675,All-row multinomial,2.0,1436,36,0,0.0,14,0,1.0,0.003481894150417827,0.46866295264623953,0.0,1.0,0.0,0.46866295264623953,0.7923651338618622,0.5276026735367957,2.5498134115009217,0.7930902844305701,0.3083272842458716,0.30832728424587164,0.11818942990768115
105,1,1,offset,0.55,Conditional Lite-CF,2.0,1436,34,6,0.17647058823529413,22,0,1.0,0.7228412256267409,0.5034818941504178,41.78272980501393,1.0,41.78272980501393,0.5034818941504178,0.8364291503500012,0.5981243024823241,1.8116033835978111,0.7215901415288167,0.25125313858549375,0.25021336779113773,0.11830312611133385
105,1,1,offset,0.675,All-row multinomial,2.0,1436,34,0,0.0,22,0,1.0,0.001392757660167131,0.49930362116991645,0.0,1.0,0.0,0.49930362116991645,0.8347466411395073,0.5946636290869254,1.8416632042023129,0.7286038582013539,0.2498587615473923,0.24881899075303623,0.11849247203154273
105,1,1,stuck_at,0.55,Conditional Lite-CF,2.0,1436,45,1,0.022222222222222223,11,0,1.0,0.7207520891364902,0.45473537604456826,6.963788300835654,1.0,6.963788300835654,0.45473537604456826,0.8187870815198489,0.5757657241756405,1.841556397390473,0.7531140061850804,0.27844402482982966,0.27844402482982966,0.11787136262132279
105,1,1,stuck_at,0.675,All-row multinomial,2.0,1436,45,0,0.0,11,0,1.0,0.0,0.45403899721448465,0.0,1.0,0.0,0.45403899721448465,0.8153848501703312,0.5718992745767921,1.8804050506410128,0.7639791639837541,0.27145963616411356,0.2714596361641136,0.12050273910185756
105,1,2,drift,0.55,Conditional Lite-CF,2.0,1397,37,9,0.24324324324324326,7,1,0.8571428571428572,0.8503937007874016,0.39799570508231924,57.2655690765927,1.0,57.2655690765927,0.39799570508231924,0.7908077795310088,0.5133834299516705,3.256303958515385,1.0110152052253711,0.47480743979792706,0.47325937695950265,0.16990671463914606
105,1,2,drift,0.675,All-row multinomial,2.0,1397,37,2,0.05405405405405406,7,0,1.0,0.006442376521116679,0.3937007874015748,14.316392269148174,1.0,14.316392269148174,0.3937007874015748,0.7790927333540734,0.4969160490952445,3.6878430725236298,1.0540503216367192,0.47984556861831035,0.47802244515899384,0.17844460994102276
105,1,2,gaussian,0.55,Conditional Lite-CF,2.0,1397,42,14,0.3333333333333333,20,5,0.75,0.7544738725841088,0.4659985683607731,64.42376521116678,1.0,64.42376521116678,0.4659985683607731,0.7930276728272693,0.5048817001030086,2.639217200381551,0.825914155654402,0.34342753985906843,0.3434275398590683,0.12526806017111616
105,1,2,gaussian,0.675,All-row multinomial,2.0,1397,42,0,0.0,20,1,0.95,0.002863278453829635,0.458840372226199,-7.158196134574087,1.0,-7.158196134574087,0.458840372226199,0.785471247118386,0.49124873210549397,2.857222446821506,0.8486276457362077,0.34490803391586633,0.3449080339158663,0.12859105137963875
105,1,2,offset,0.55,Conditional Lite-CF,2.0,1397,54,24,0.4444444444444444,16,5,0.6875,0.870436649964209,0.329277022190408,136.00572655690766,1.0,136.00572655690766,0.329277022190408,0.7819610353712384,0.4882123620085627,4.3096460983900595,1.1914927924820162,0.5833343390810195,0.5818279578318197,0.2046577642337564
105,1,2,offset,0.675,All-row multinomial,2.0,1397,54,4,0.07407407407407407,16,1,0.9375,0.006442376521116679,0.3178239083750895,21.47458840372226,1.0,21.47458840372226,0.3178239083750895,0.7697220407253106,0.47308584052147173,5.010065728792862,1.2381514405078358,0.5973337611920568,0.5955301403524146,0.2140397011309668
105,1,2,stuck_at,0.55,Conditional Lite-CF,2.0,1397,56,22,0.39285714285714285,16,3,0.8125,0.8654259126700071,0.3113815318539728,136.00572655690766,1.0,136.00572655690766,0.3113815318539728,0.7732026031543696,0.4669296973245968,4.437859454055411,1.2287113275700439,0.6004145721015132,0.6004145721015132,0.21119733874156765
105,1,2,stuck_at,0.675,All-row multinomial,2.0,1397,56,1,0.017857142857142856,16,0,1.0,0.0071581961345740875,0.2984967788117394,7.158196134574087,1.0,7.158196134574087,0.2984967788117394,0.7603415599083648,0.4519921459579672,5.174911831426082,1.2768174759427158,0.6176206408583773,0.616785341704843,0.2201783084912764
105,1,3,drift,0.55,Conditional Lite-CF,2.0,1401,11,0,0.0,9,0,1.0,0.8872234118486795,0.3518915060670949,0.0,1.0,0.0,0.3518915060670949,0.7899610886292353,0.5444007206571084,2.933958255944834,1.094856735474223,0.5156380681360295,0.5126527632023927,0.18510675224710293
105,1,3,drift,0.675,All-row multinomial,2.0,1401,11,0,0.0,9,0,1.0,0.0007137758743754461,0.3518915060670949,0.0,1.0,0.0,0.3518915060670949,0.7922163992413105,0.5449003454641267,3.0039305619144785,1.1078529255927996,0.518152561379253,0.5165577768451851,0.1865398783459946
105,1,3,gaussian,0.55,Conditional Lite-CF,2.0,1401,25,3,0.12,17,1,0.9411764705882353,0.7787294789436117,0.4511063526052819,14.275517487508923,1.0,14.275517487508923,0.4511063526052819,0.7849664353400652,0.47444288194979084,2.524701733613242,0.853965481356151,0.3567385251431577,0.3567385251431576,0.12719105712075102
105,1,3,gaussian,0.675,All-row multinomial,2.0,1401,25,0,0.0,17,0,1.0,0.0028551034975017845,0.44967880085653106,0.0,1.0,0.0,0.44967880085653106,0.7818701458348642,0.4674951139254018,2.6418241329648455,0.86318804658621,0.35339719765013106,0.3533971976501311,0.12775011735802191
105,1,3,offset,0.55,Conditional Lite-CF,2.0,1401,5,1,0.2,2,0,1.0,0.9371877230549608,0.2769450392576731,7.137758743754461,1.0,7.137758743754461,0.2769450392576731,0.7799662992193287,0.5255275871487343,4.054564747328547,1.3134818506779151,0.646983138309386,0.6469831383093861,0.22358276901942334
105,1,3,offset,0.675,All-row multinomial,2.0,1401,5,0,0.0,2,0,1.0,0.0,0.2762312633832976,0.0,1.0,0.0,0.2762312633832976,0.782982944874449,0.5274029408777378,4.186371027368571,1.3264835297618087,0.6526784101659991,0.6526784101659991,0.2253176924854988
105,1,3,stuck_at,0.55,Conditional Lite-CF,2.0,1401,4,1,0.25,0,0,1.0,0.974304068522484,0.25624553890078516,7.137758743754461,1.0,7.137758743754461,0.25624553890078516,0.7555170387007989,0.45030524063677174,4.551253197107372,1.4064058523679341,0.693488794374372,0.6925763180426863,0.23963838383402888
105,1,3,stuck_at,0.675,All-row multinomial,2.0,1401,4,0,0.0,0,0,1.0,0.0,0.25553176302640973,0.0,1.0,0.0,0.25553176302640973,0.7574240046516673,0.44706848513898595,4.728251585999073,1.4155275478388785,0.6976099356314801,0.6967702064169977,0.24085382497584798
105,1,4,drift,0.55,Conditional Lite-CF,2.0,1393,30,9,0.3,4,1,0.75,0.8815506101938263,0.3768844221105528,57.4300071787509,1.0,57.4300071787509,0.3768844221105528,0.7721907927786625,0.5045053820573082,3.812357324853906,1.1011466626024105,0.5195500787780674,0.5195500787780675,0.1866997198079837
105,1,4,drift,0.675,All-row multinomial,2.0,1393,30,0,0.0,4,0,1.0,0.0,0.3711414213926777,0.0,1.0,0.0,0.3711414213926777,0.7623793489200937,0.4936498570756698,4.095520942604687,1.1302547009544797,0.5258819058549052,0.5258819058549054,0.19261367976443924
105,1,4,gaussian,0.55,Conditional Lite-CF,2.0,1393,29,5,0.1724137931034483,10,2,0.8,0.8097631012203876,0.39339554917444364,21.536252692031585,1.0,21.536252692031585,0.39339554917444364,0.7343346429764236,0.3932410224237978,3.7500145010976174,0.9951418507146027,0.4506986060473339,0.45069860604733397,0.1573363349406209
105,1,4,gaussian,0.675,All-row multinomial,2.0,1393,29,0,0.0,10,0,1.0,0.0,0.3912419239052405,0.0,1.0,0.0,0.3912419239052405,0.7290010631814127,0.3860419077751461,4.019125354236143,1.0047493424527438,0.450320966215314,0.45032096621531403,0.15798146863025933
105,1,4,offset,0.55,Conditional Lite-CF,2.0,1393,31,10,0.3225806451612903,1,0,1.0,0.8901651112706389,0.2656137832017229,71.78750897343862,1.0,71.78750897343862,0.2656137832017229,0.7645693090587741,0.4881737969242667,5.59554097895338,1.3636985545155789,0.6854690862026483,0.6839992067079297,0.23333490426362094
105,1,4,offset,0.675,All-row multinomial,2.0,1393,31,0,0.0,1,0,1.0,0.0,0.25843503230437903,0.0,1.0,0.0,0.25843503230437903,0.7539689969541294,0.47232425051839805,6.128626694895246,1.393964654064677,0.6976450773570683,0.6946613126361365,0.23902509516121265
105,1,4,stuck_at,0.55,Conditional Lite-CF,2.0,1393,16,6,0.375,0,0,1.0,0.9411342426417804,0.24694903086862885,43.07250538406317,1.0,43.07250538406317,0.24694903086862885,0.7217118897183429,0.40667916142980265,6.61204764142525,1.4136833232519286,0.7056377098054926,0.7056377098054925,0.2412394271621909
105,1,4,stuck_at,0.675,All-row multinomial,2.0,1393,16,0,0.0,0,0,1.0,0.0,0.24264178033022255,0.0,1.0,0.0,0.24264178033022255,0.7152134587170537,0.4019497050539007,7.024566840117649,1.4358753515112137,0.7077707994258127,0.7077707994258129,0.24538945493634814
106,1,1,drift,0.65,Conditional Lite-CF,2.0,1436,21,7,0.3333333333333333,15,1,0.9333333333333333,0.8655988857938719,0.5271587743732591,41.78272980501393,1.0,41.78272980501393,0.5271587743732591,0.8433047934886382,0.6219335089492998,2.394965262511377,0.7436983663636618,0.317279343179173,0.31727934317917295,0.12162755540296943
106,1,1,drift,0.5250000000000001,All-row multinomial,2.0,1436,21,0,0.0,15,0,1.0,0.0,0.5229805013927576,0.0,1.0,0.0,0.5229805013927576,0.8438109994782438,0.6169598329587748,2.5277098054182585,0.7752836034833074,0.3415549943870194,0.3415549943870194,0.12784370771799378
106,1,1,gaussian,0.65,Conditional Lite-CF,2.0,1436,38,14,0.3684210526315789,13,0,1.0,0.8440111420612814,0.4763231197771588,97.49303621169916,1.0,97.49303621169916,0.4763231197771588,0.7969545064034135,0.5190569721562769,3.2650177092852806,0.8430038203870346,0.3707310521769982,0.37065246174778593,0.1330966204427085
106,1,1,gaussian,0.5250000000000001,All-row multinomial,2.0,1436,38,0,0.0,13,0,1.0,0.004874651810584958,0.46657381615598886,0.0,1.0,0.0,0.46657381615598886,0.7896528062691933,0.5075018747170221,3.6771407968825387,0.87368938017506,0.38999689920870384,0.38991830877949146,0.1400230088040614
106,1,1,offset,0.65,Conditional Lite-CF,2.0,1436,22,2,0.09090909090909091,10,1,0.9,0.8662952646239555,0.5083565459610028,6.963788300835654,1.0,6.963788300835654,0.5083565459610028,0.8356650887821543,0.5998826324985914,2.5362360785386975,0.7799837542278169,0.3333881109847452,0.33338811098474513,0.1279804069025844
106,1,1,offset,0.5250000000000001,All-row multinomial,2.0,1436,22,0,0.0,10,0,1.0,0.0,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.836292210747423,0.5950926054341963,2.679575333025928,0.8086536433541056,0.35393753392596805,0.35393753392596805,0.13274582001732707
106,1,1,stuck_at,0.65,Conditional Lite-CF,2.0,1436,21,0,0.0,26,0,1.0,0.8015320334261838,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8272437997151151,0.5956382722328712,2.3882737119891186,0.7640903476257849,0.30966050042510773,0.3096608903328689,0.12306008005686221
106,1,1,stuck_at,0.5250000000000001,All-row multinomial,2.0,1436,21,0,0.0,26,0,1.0,0.0,0.504874651810585,0.0,1.0,0.0,0.504874651810585,0.8278367817811292,0.592366140973588,2.427692055668349,0.7738971189319963,0.31564012278032605,0.31565871598858053,0.12487085653154646
106,1,2,drift,0.65,Conditional Lite-CF,2.0,1397,16,5,0.3125,20,5,0.75,0.9062276306370795,0.4767358625626342,0.0,1.0,0.0,0.4767358625626342,0.8173901514644063,0.5358078032779596,3.6590998142167486,0.9045615960324546,0.40814413963807794,0.40799163664647753,0.14919664354489426
106,1,2,drift,0.5250000000000001,All-row multinomial,2.0,1397,16,0,0.0,20,0,1.0,0.0,0.4767358625626342,0.0,1.0,0.0,0.4767358625626342,0.8187279510977441,0.5362977666458074,3.8196926786815597,0.910639779436409,0.4121863236062701,0.4120338206146697,0.15021301131636486
106,1,2,gaussian,0.65,Conditional Lite-CF,2.0,1397,28,8,0.2857142857142857,20,8,0.6,0.8554044380816035,0.49749463135289906,0.0,1.0,0.0,0.49749463135289906,0.8069868501131792,0.5254621586263074,3.2849373060532305,0.8226885535033075,0.3570791783151802,0.3552859324488665,0.12898418623678765
106,1,2,gaussian,0.5250000000000001,All-row multinomial,2.0,1397,28,0,0.0,20,0,1.0,0.0021474588403722263,0.49749463135289906,0.0,1.0,0.0,0.49749463135289906,0.802425117755673,0.5184774543522587,3.501246449005701,0.8337648037453277,0.363321108406354,0.3615278625400403,0.13192049528205532
106,1,2,offset,0.65,Conditional Lite-CF,2.0,1397,12,4,0.3333333333333333,12,4,0.6666666666666667,0.9327129563350036,0.4280601288475304,0.0,1.0,0.0,0.4280601288475304,0.8082233613338583,0.5151637916514836,4.778260301757713,1.0415808296383045,0.49235609278021536,0.4917852951941744,0.17527793520359355
