analysis_set,seed,fault_type,method,threshold_strategy,harm_to_correction_ratio,threshold,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_events,mean_forward_passes,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
fixed_test,103,drift,Prospective gate Lite-CF,fixed_safety_or_endpoint,2.0,0.9,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,2.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,All-row multinomial (safety),fixed_safety_or_endpoint,2.0,0.5,1436,28,0,0.0,5,0,1.0,0.016016713091922007,0.49512534818941506,0.0,,2.0,2.0,0.0,0.49512534818941506,0.806724768447514,0.5581440119751252,3.458294244789832,0.9026594469085253,0.41570768237880307,0.41458030639773097,0.1511415624181033
fixed_test,103,drift,Always PDRF,fixed_safety_or_endpoint,2.0,,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,2.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,Always RO-PDRF-Lite,fixed_safety_or_endpoint,2.0,,1436,28,28,1.0,5,5,0.0,1.0,0.5111420612813371,160.16713091922006,,1.0,2.0,125.34818941504179,0.5111420612813371,0.8109073300359152,0.5687050722445737,3.123861469160768,0.8682373604266791,0.3870797372614866,0.38687359105760505,0.14437774709075243
fixed_test,103,drift,Conditional Lite-CF,utility_optimized_on_calibration,5.0,0.44916090608338644,1436,28,23,0.8214285714285714,5,3,0.4,0.9805013927576601,0.5090529247910863,139.27576601671308,,2.0,5.0,55.710306406685234,0.5090529247910863,0.8110369600271868,0.5690618603572303,3.1254280070066267,0.8691994652759779,0.3898701511255608,0.38874277514448863,0.14440590629527936
fixed_test,103,drift,All-row multinomial,utility_optimized_on_calibration,5.0,0.009314226513742923,1436,28,20,0.7142857142857143,5,1,0.8,0.967966573816156,0.5083565459610028,132.31197771587745,,2.0,5.0,104.45682451253482,0.5083565459610028,0.8112209347488526,0.5691894623739008,3.126652582061454,0.8697559845965929,0.3900256755334073,0.3895303978882054,0.14485386415070717
fixed_test,103,drift,Two-stage,utility_optimized_on_calibration,5.0,0.04235772695247296,1436,28,17,0.6071428571428571,5,1,0.8,0.32520891364902504,0.5062674094707521,111.42061281337047,,2.0,5.0,83.56545961002786,0.5062674094707521,0.8047181489568849,0.5567100004738199,3.4267730567478862,0.8853818902994208,0.39983214307709947,0.39870476709602726,0.14681918557607643
fixed_test,103,drift,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,5.0,0.9,1436,28,0,0.0,5,0,1.0,0.6427576601671309,0.49512534818941506,0.0,,2.0,5.0,0.0,0.49512534818941506,0.8121133494451996,0.5685464953610497,3.197693758257123,0.8986856995164267,0.41030736227487913,0.4091799862938068,0.15107542204197652
fixed_test,103,drift,Prospective gate Lite-CF,fixed_safety_or_endpoint,5.0,0.9,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,5.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,All-row multinomial (safety),fixed_safety_or_endpoint,5.0,0.5,1436,28,0,0.0,5,0,1.0,0.016016713091922007,0.49512534818941506,0.0,,2.0,5.0,0.0,0.49512534818941506,0.806724768447514,0.5581440119751252,3.458294244789832,0.9026594469085253,0.41570768237880307,0.41458030639773097,0.1511415624181033
fixed_test,103,drift,Always PDRF,fixed_safety_or_endpoint,5.0,,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,5.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,Always RO-PDRF-Lite,fixed_safety_or_endpoint,5.0,,1436,28,28,1.0,5,5,0.0,1.0,0.5111420612813371,160.16713091922006,,1.0,5.0,20.891364902506965,0.5111420612813371,0.8109073300359152,0.5687050722445737,3.123861469160768,0.8682373604266791,0.3870797372614866,0.38687359105760505,0.14437774709075243
fixed_test,103,drift,Conditional Lite-CF,utility_optimized_on_calibration,10.0,0.9783663245865922,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,2.0,10.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,All-row multinomial,utility_optimized_on_calibration,10.0,0.5265225002206645,1436,28,0,0.0,5,0,1.0,0.013231197771587743,0.49512534818941506,0.0,,2.0,10.0,0.0,0.49512534818941506,0.8066358368039291,0.5579898407221617,3.4589803320216377,0.9030668204599812,0.41519849059754005,0.4140711146164679,0.15126311183648275
fixed_test,103,drift,Two-stage,utility_optimized_on_calibration,10.0,0.26086483962401724,1436,28,0,0.0,5,0,1.0,0.023676880222841225,0.49512534818941506,0.0,,2.0,10.0,0.0,0.49512534818941506,0.8065441512251859,0.5583342029403184,3.455889225487048,0.9018024908780065,0.41528322087865166,0.41415584489757956,0.1512575099872466
fixed_test,103,drift,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,10.0,0.9,1436,28,0,0.0,5,0,1.0,0.6427576601671309,0.49512534818941506,0.0,,2.0,10.0,0.0,0.49512534818941506,0.8121133494451996,0.5685464953610497,3.197693758257123,0.8986856995164267,0.41030736227487913,0.4091799862938068,0.15107542204197652
fixed_test,103,drift,Prospective gate Lite-CF,fixed_safety_or_endpoint,10.0,0.9,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,10.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,All-row multinomial (safety),fixed_safety_or_endpoint,10.0,0.5,1436,28,0,0.0,5,0,1.0,0.016016713091922007,0.49512534818941506,0.0,,2.0,10.0,0.0,0.49512534818941506,0.806724768447514,0.5581440119751252,3.458294244789832,0.9026594469085253,0.41570768237880307,0.41458030639773097,0.1511415624181033
fixed_test,103,drift,Always PDRF,fixed_safety_or_endpoint,10.0,,1436,28,0,0.0,5,0,1.0,0.0,0.49512534818941506,0.0,,1.0,10.0,0.0,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382716,0.9047666418294835,0.41281783459897126,0.41169045861789916,0.15198531875518775
fixed_test,103,drift,Always RO-PDRF-Lite,fixed_safety_or_endpoint,10.0,,1436,28,28,1.0,5,5,0.0,1.0,0.5111420612813371,160.16713091922006,,1.0,10.0,-153.2033426183844,0.5111420612813371,0.8109073300359152,0.5687050722445737,3.123861469160768,0.8682373604266791,0.3870797372614866,0.38687359105760505,0.14437774709075243
fixed_test,103,gaussian,Conditional Lite-CF,utility_optimized_on_calibration,1.0,0.44916090608338644,1436,49,40,0.8163265306122449,15,10,0.33333333333333337,0.963091922005571,0.467966573816156,208.91364902506965,,2.0,1.0,208.91364902506965,0.467966573816156,0.7811782770136103,0.4912754888668136,3.515050520906769,0.8703466943267097,0.3822207798204156,0.38222077982041547,0.13580909705759533
fixed_test,103,gaussian,All-row multinomial,utility_optimized_on_calibration,1.0,-0.2969448893614854,1436,49,44,0.8979591836734694,15,13,0.1333333333333333,0.9846796657381616,0.46866295264623953,215.8774373259053,,2.0,1.0,215.8774373259053,0.46866295264623953,0.7815245042837412,0.49185382376471026,3.5034003019521442,0.8682008979768603,0.3804761859401664,0.3804761859401663,0.1353969649448423
fixed_test,103,gaussian,Two-stage,utility_optimized_on_calibration,1.0,-0.1261299414474424,1436,49,41,0.8367346938775511,15,10,0.33333333333333337,0.9700557103064067,0.46866295264623953,215.8774373259053,,2.0,1.0,215.8774373259053,0.46866295264623953,0.7816210935461002,0.49190030735555895,3.503448753056195,0.8686402059296265,0.38077446143100335,0.38077446143100324,0.1353266676064895
fixed_test,103,gaussian,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,1.0,0.9,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,,2.0,1.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893188422496,0.9129000597916969,0.41569763528160275,0.4155510001155246,0.14553441963501548
fixed_test,103,gaussian,Prospective gate Lite-CF,fixed_safety_or_endpoint,1.0,0.9,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,1.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,All-row multinomial (safety),fixed_safety_or_endpoint,1.0,0.5,1436,49,3,0.061224489795918366,15,0,1.0,0.013231197771587743,0.4491643454038997,20.891364902506965,,2.0,1.0,20.891364902506965,0.4491643454038997,0.7703161645274905,0.4756659458568901,4.157911389239892,0.912767161815289,0.4168929873278745,0.41674635216179645,0.1458547353496147
fixed_test,103,gaussian,Always PDRF,fixed_safety_or_endpoint,1.0,,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,1.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,Always RO-PDRF-Lite,fixed_safety_or_endpoint,1.0,,1436,49,49,1.0,15,15,0.0,1.0,0.47075208913649025,236.76880222841226,,1.0,1.0,236.76880222841226,0.47075208913649025,0.7817272630643446,0.49231922150990065,3.492984982756553,0.8662389415564703,0.37829005887611455,0.37820760135803666,0.13463757829773834
fixed_test,103,gaussian,Conditional Lite-CF,utility_optimized_on_calibration,2.0,0.44916090608338644,1436,49,40,0.8163265306122449,15,10,0.33333333333333337,0.963091922005571,0.467966573816156,208.91364902506965,,2.0,2.0,139.27576601671308,0.467966573816156,0.7811782770136103,0.4912754888668136,3.515050520906769,0.8703466943267097,0.3822207798204156,0.38222077982041547,0.13580909705759533
fixed_test,103,gaussian,All-row multinomial,utility_optimized_on_calibration,2.0,-0.16678444227856995,1436,49,42,0.8571428571428571,15,10,0.33333333333333337,0.9707520891364902,0.46935933147632314,222.84122562674094,,2.0,2.0,153.2033426183844,0.46935933147632314,0.7813838815113111,0.49168398722649026,3.5112712843198217,0.8686185354912903,0.38025017613443823,0.3802501761344381,0.1357556308217643
fixed_test,103,gaussian,Two-stage,utility_optimized_on_calibration,2.0,-0.1261299414474424,1436,49,41,0.8367346938775511,15,10,0.33333333333333337,0.9700557103064067,0.46866295264623953,215.8774373259053,,2.0,2.0,146.23955431754874,0.46866295264623953,0.7816210935461002,0.49190030735555895,3.503448753056195,0.8686402059296265,0.38077446143100335,0.38077446143100324,0.1353266676064895
fixed_test,103,gaussian,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,2.0,0.9,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,,2.0,2.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893188422496,0.9129000597916969,0.41569763528160275,0.4155510001155246,0.14553441963501548
fixed_test,103,gaussian,Prospective gate Lite-CF,fixed_safety_or_endpoint,2.0,0.9,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,2.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,All-row multinomial (safety),fixed_safety_or_endpoint,2.0,0.5,1436,49,3,0.061224489795918366,15,0,1.0,0.013231197771587743,0.4491643454038997,20.891364902506965,,2.0,2.0,20.891364902506965,0.4491643454038997,0.7703161645274905,0.4756659458568901,4.157911389239892,0.912767161815289,0.4168929873278745,0.41674635216179645,0.1458547353496147
fixed_test,103,gaussian,Always PDRF,fixed_safety_or_endpoint,2.0,,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,2.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,Always RO-PDRF-Lite,fixed_safety_or_endpoint,2.0,,1436,49,49,1.0,15,15,0.0,1.0,0.47075208913649025,236.76880222841226,,1.0,2.0,132.31197771587745,0.47075208913649025,0.7817272630643446,0.49231922150990065,3.492984982756553,0.8662389415564703,0.37829005887611455,0.37820760135803666,0.13463757829773834
fixed_test,103,gaussian,Conditional Lite-CF,utility_optimized_on_calibration,5.0,0.44916090608338644,1436,49,40,0.8163265306122449,15,10,0.33333333333333337,0.963091922005571,0.467966573816156,208.91364902506965,,2.0,5.0,-69.63788300835654,0.467966573816156,0.7811782770136103,0.4912754888668136,3.515050520906769,0.8703466943267097,0.3822207798204156,0.38222077982041547,0.13580909705759533
fixed_test,103,gaussian,All-row multinomial,utility_optimized_on_calibration,5.0,0.009314226513742923,1436,49,37,0.7551020408163265,15,7,0.5333333333333333,0.9435933147632312,0.467966573816156,208.91364902506965,,2.0,5.0,13.927576601671309,0.467966573816156,0.7807990834715802,0.49074921897275,3.535632500195351,0.872597347599057,0.38337995385931684,0.38323331869323873,0.1370285672770518
fixed_test,103,gaussian,Two-stage,utility_optimized_on_calibration,5.0,0.04235772695247296,1436,49,33,0.673469387755102,15,6,0.6,0.435933147632312,0.4658774373259053,188.02228412256267,,2.0,5.0,20.891364902506965,0.4658774373259053,0.7739723835066895,0.48121835397369234,3.9204134479702892,0.8879958373208178,0.3944276867435542,0.3942810515774764,0.1396805147423836
fixed_test,103,gaussian,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,5.0,0.9,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,,2.0,5.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893188422496,0.9129000597916969,0.41569763528160275,0.4155510001155246,0.14553441963501548
fixed_test,103,gaussian,Prospective gate Lite-CF,fixed_safety_or_endpoint,5.0,0.9,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,5.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,All-row multinomial (safety),fixed_safety_or_endpoint,5.0,0.5,1436,49,3,0.061224489795918366,15,0,1.0,0.013231197771587743,0.4491643454038997,20.891364902506965,,2.0,5.0,20.891364902506965,0.4491643454038997,0.7703161645274905,0.4756659458568901,4.157911389239892,0.912767161815289,0.4168929873278745,0.41674635216179645,0.1458547353496147
fixed_test,103,gaussian,Always PDRF,fixed_safety_or_endpoint,5.0,,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,5.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,Always RO-PDRF-Lite,fixed_safety_or_endpoint,5.0,,1436,49,49,1.0,15,15,0.0,1.0,0.47075208913649025,236.76880222841226,,1.0,5.0,-181.058495821727,0.47075208913649025,0.7817272630643446,0.49231922150990065,3.492984982756553,0.8662389415564703,0.37829005887611455,0.37820760135803666,0.13463757829773834
fixed_test,103,gaussian,Conditional Lite-CF,utility_optimized_on_calibration,10.0,0.9783663245865922,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,2.0,10.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,All-row multinomial,utility_optimized_on_calibration,10.0,0.5265225002206645,1436,49,1,0.02040816326530612,15,0,1.0,0.010445682451253482,0.4477715877437326,6.963788300835654,,2.0,10.0,6.963788300835654,0.4477715877437326,0.7700634870076403,0.47516507175056377,4.159529908211218,0.9140282208629058,0.41757128301721336,0.4174246478511354,0.14610467509010855
fixed_test,103,gaussian,Two-stage,utility_optimized_on_calibration,10.0,0.26086483962401724,1436,49,4,0.08163265306122448,15,1,0.9333333333333333,0.027855153203342618,0.4491643454038997,20.891364902506965,,2.0,10.0,-41.78272980501393,0.4491643454038997,0.7705065132997303,0.4759520523446936,4.151124025557374,0.9123593591338928,0.4171635053303243,0.4170168701642464,0.14591854964530163
fixed_test,103,gaussian,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,10.0,0.9,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,,2.0,10.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893188422496,0.9129000597916969,0.41569763528160275,0.4155510001155246,0.14553441963501548
fixed_test,103,gaussian,Prospective gate Lite-CF,fixed_safety_or_endpoint,10.0,0.9,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,10.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,All-row multinomial (safety),fixed_safety_or_endpoint,10.0,0.5,1436,49,3,0.061224489795918366,15,0,1.0,0.013231197771587743,0.4491643454038997,20.891364902506965,,2.0,10.0,20.891364902506965,0.4491643454038997,0.7703161645274905,0.4756659458568901,4.157911389239892,0.912767161815289,0.4168929873278745,0.41674635216179645,0.1458547353496147
fixed_test,103,gaussian,Always PDRF,fixed_safety_or_endpoint,10.0,,1436,49,0,0.0,15,0,1.0,0.0,0.44707520891364905,0.0,,1.0,10.0,0.0,0.44707520891364905,0.7694249613154086,0.4738324174880839,4.163939058459799,0.9145673794401421,0.4161377317134759,0.41599109654739785,0.14568111844563988
fixed_test,103,gaussian,Always RO-PDRF-Lite,fixed_safety_or_endpoint,10.0,,1436,49,49,1.0,15,15,0.0,1.0,0.47075208913649025,236.76880222841226,,1.0,10.0,-703.3426183844011,0.47075208913649025,0.7817272630643446,0.49231922150990065,3.492984982756553,0.8662389415564703,0.37829005887611455,0.37820760135803666,0.13463757829773834
fixed_test,103,offset,Conditional Lite-CF,utility_optimized_on_calibration,1.0,0.44916090608338644,1436,42,39,0.9285714285714286,3,2,0.33333333333333337,0.9846796657381616,0.48676880222841223,257.6601671309192,,2.0,1.0,257.6601671309192,0.48676880222841223,0.8022419407972315,0.550451546096749,3.3397005176259,0.912951010750063,0.4139441357477175,0.4130141372969835,0.15297852289697042
fixed_test,103,offset,All-row multinomial,utility_optimized_on_calibration,1.0,-0.2969448893614854,1436,42,40,0.9523809523809523,3,2,0.33333333333333337,0.995125348189415,0.48746518105849584,264.6239554317549,,2.0,1.0,264.6239554317549,0.48746518105849584,0.8021625981800553,0.550358577036384,3.3361268069964094,0.9109697698277913,0.4119038091538886,0.4118807476806869,0.15247576436887514
fixed_test,103,offset,Two-stage,utility_optimized_on_calibration,1.0,-0.1261299414474424,1436,42,39,0.9285714285714286,3,2,0.33333333333333337,0.9895543175487466,0.48676880222841223,257.6601671309192,,2.0,1.0,257.6601671309192,0.48676880222841223,0.8021627255272432,0.5503742497827302,3.3381548718962613,0.912158566007668,0.41299626916863363,0.41252475818408296,0.15281491298794686
fixed_test,103,offset,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,1.0,0.9,1436,42,0,0.0,3,0,1.0,0.6525069637883009,0.4610027855153203,0.0,,2.0,1.0,0.0,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090183969446,0.9653625557689316,0.4509596291569091,0.4493079724011062,0.16359357787621248
fixed_test,103,offset,Prospective gate Lite-CF,fixed_safety_or_endpoint,1.0,0.9,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,1.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,All-row multinomial (safety),fixed_safety_or_endpoint,1.0,0.5,1436,42,0,0.0,3,0,1.0,0.00766016713091922,0.4610027855153203,0.0,,2.0,1.0,0.0,0.4610027855153203,0.7934253720347666,0.5376844029406428,3.8560746468339033,0.9713331393285443,0.4549996396796449,0.45406964122891075,0.16408852022768355
fixed_test,103,offset,Always PDRF,fixed_safety_or_endpoint,1.0,,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,1.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,Always RO-PDRF-Lite,fixed_safety_or_endpoint,1.0,,1436,42,42,1.0,3,3,0.0,1.0,0.4881615598885794,271.5877437325905,,1.0,1.0,271.5877437325905,0.4881615598885794,0.8020726761144648,0.55014345265786,3.3361940831758123,0.9111123604105786,0.41270434890265545,0.4114588330206151,0.1524636774417841
fixed_test,103,offset,Conditional Lite-CF,utility_optimized_on_calibration,2.0,0.44916090608338644,1436,42,39,0.9285714285714286,3,2,0.33333333333333337,0.9846796657381616,0.48676880222841223,257.6601671309192,,2.0,2.0,243.73259052924791,0.48676880222841223,0.8022419407972315,0.550451546096749,3.3397005176259,0.912951010750063,0.4139441357477175,0.4130141372969835,0.15297852289697042
fixed_test,103,offset,All-row multinomial,utility_optimized_on_calibration,2.0,-0.16678444227856995,1436,42,40,0.9523809523809523,3,2,0.33333333333333337,0.9923398328690808,0.48746518105849584,264.6239554317549,,2.0,2.0,250.69637883008357,0.48746518105849584,0.8021812271877433,0.5503567237798983,3.336944606363595,0.9114102859377731,0.41241322506302464,0.411941714078474,0.1527270484516717
fixed_test,103,offset,Two-stage,utility_optimized_on_calibration,2.0,-0.1261299414474424,1436,42,39,0.9285714285714286,3,2,0.33333333333333337,0.9895543175487466,0.48676880222841223,257.6601671309192,,2.0,2.0,243.73259052924791,0.48676880222841223,0.8021627255272432,0.5503742497827302,3.3381548718962613,0.912158566007668,0.41299626916863363,0.41252475818408296,0.15281491298794686
fixed_test,103,offset,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,2.0,0.9,1436,42,0,0.0,3,0,1.0,0.6525069637883009,0.4610027855153203,0.0,,2.0,2.0,0.0,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090183969446,0.9653625557689316,0.4509596291569091,0.4493079724011062,0.16359357787621248
fixed_test,103,offset,Prospective gate Lite-CF,fixed_safety_or_endpoint,2.0,0.9,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,2.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,All-row multinomial (safety),fixed_safety_or_endpoint,2.0,0.5,1436,42,0,0.0,3,0,1.0,0.00766016713091922,0.4610027855153203,0.0,,2.0,2.0,0.0,0.4610027855153203,0.7934253720347666,0.5376844029406428,3.8560746468339033,0.9713331393285443,0.4549996396796449,0.45406964122891075,0.16408852022768355
fixed_test,103,offset,Always PDRF,fixed_safety_or_endpoint,2.0,,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,2.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,Always RO-PDRF-Lite,fixed_safety_or_endpoint,2.0,,1436,42,42,1.0,3,3,0.0,1.0,0.4881615598885794,271.5877437325905,,1.0,2.0,250.69637883008357,0.4881615598885794,0.8020726761144648,0.55014345265786,3.3361940831758123,0.9111123604105786,0.41270434890265545,0.4114588330206151,0.1524636774417841
fixed_test,103,offset,Conditional Lite-CF,utility_optimized_on_calibration,5.0,0.44916090608338644,1436,42,39,0.9285714285714286,3,2,0.33333333333333337,0.9846796657381616,0.48676880222841223,257.6601671309192,,2.0,5.0,201.949860724234,0.48676880222841223,0.8022419407972315,0.550451546096749,3.3397005176259,0.912951010750063,0.4139441357477175,0.4130141372969835,0.15297852289697042
fixed_test,103,offset,All-row multinomial,utility_optimized_on_calibration,5.0,0.009314226513742923,1436,42,37,0.8809523809523809,3,2,0.33333333333333337,0.974233983286908,0.4853760445682451,243.73259052924791,,2.0,5.0,188.02228412256267,0.4853760445682451,0.8023996843747289,0.5503118594176077,3.347779422846388,0.9150870364560313,0.416025600793693,0.4150956023429589,0.1529056842099832
fixed_test,103,offset,Two-stage,utility_optimized_on_calibration,5.0,0.04235772695247296,1436,42,36,0.8571428571428571,3,1,0.6666666666666667,0.31058495821727017,0.4853760445682451,243.73259052924791,,2.0,5.0,215.8774373259053,0.4853760445682451,0.7913456000498903,0.5350203169057836,3.7980280795078154,0.9370300415244,0.42610030037271707,0.4251703019219829,0.15723042545626628
fixed_test,103,offset,Frozen Lite-CF (ungated),fixed_safety_or_endpoint,5.0,0.9,1436,42,0,0.0,3,0,1.0,0.6525069637883009,0.4610027855153203,0.0,,2.0,5.0,0.0,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090183969446,0.9653625557689316,0.4509596291569091,0.4493079724011062,0.16359357787621248
fixed_test,103,offset,Prospective gate Lite-CF,fixed_safety_or_endpoint,5.0,0.9,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,5.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,All-row multinomial (safety),fixed_safety_or_endpoint,5.0,0.5,1436,42,0,0.0,3,0,1.0,0.00766016713091922,0.4610027855153203,0.0,,2.0,5.0,0.0,0.4610027855153203,0.7934253720347666,0.5376844029406428,3.8560746468339033,0.9713331393285443,0.4549996396796449,0.45406964122891075,0.16408852022768355
fixed_test,103,offset,Always PDRF,fixed_safety_or_endpoint,5.0,,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,1.0,5.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,Always RO-PDRF-Lite,fixed_safety_or_endpoint,5.0,,1436,42,42,1.0,3,3,0.0,1.0,0.4881615598885794,271.5877437325905,,1.0,5.0,188.02228412256267,0.4881615598885794,0.8020726761144648,0.55014345265786,3.3361940831758123,0.9111123604105786,0.41270434890265545,0.4114588330206151,0.1524636774417841
fixed_test,103,offset,Conditional Lite-CF,utility_optimized_on_calibration,10.0,0.9783663245865922,1436,42,0,0.0,3,0,1.0,0.0,0.4610027855153203,0.0,,2.0,10.0,0.0,0.4610027855153203,0.7931424934604397,0.5368989239230508,3.858461086657976,0.9727784135520209,0.45394944242541346,0.45229778566961043,0.16463707549618506
fixed_test,103,offset,All-row multinomial,utility_optimized_on_calibration,10.0,0.5265225002206645,1436,42,0,0.0,3,0,1.0,0.006267409470752089,0.4610027855153203,0.0,,2.0,10.0,0.0,0.4610027855153203,0.7933704204403657,0.5375483176223265,3.8564333641668536,0.9715482080235254,0.4547245051332017,0.45379450668246746,0.1641816036908488
fixed_test,103,offset,Two-stage,utility_optimized_on_calibration,10.0,0.26086483962401724,1436,42,6,0.14285714285714285,3,0,1.0,0.033426183844011144,0.46518105849582175,41.78272980501393,,2.0,10.0,41.78272980501393,0.46518105849582175,0.7935131709520675,0.5382615588022069,3.842523779053644,0.9646774988604624,0.4519184567307857,0.4509884582800515,0.1627178572907703
