seed,fault_type,method,harm_to_correction_cost_ratio,pass_penalty_equivalent_corrections_per_10000,corrections_per_10000,harms_per_10000,mean_forward_passes,net_utility_per_10000,energy_note
109,offset,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,offset,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,offset,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,offset,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,offset,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,drift,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
109,stuck_at,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,1.0,0.0,83.56545961002786,27.855153203342617,2.0,55.71030640668524,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,1.0,0.5,83.56545961002786,27.855153203342617,2.0,55.21030640668524,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,1.0,2.0,83.56545961002786,27.855153203342617,2.0,53.71030640668524,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,2.0,0.0,83.56545961002786,27.855153203342617,2.0,27.855153203342624,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,2.0,0.5,83.56545961002786,27.855153203342617,2.0,27.355153203342624,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,2.0,2.0,83.56545961002786,27.855153203342617,2.0,25.855153203342624,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,5.0,0.0,83.56545961002786,27.855153203342617,2.0,-55.71030640668522,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,5.0,0.5,83.56545961002786,27.855153203342617,2.0,-56.21030640668522,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,5.0,2.0,83.56545961002786,27.855153203342617,2.0,-57.71030640668522,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,10.0,0.0,83.56545961002786,27.855153203342617,2.0,-194.9860724233983,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,10.0,0.5,83.56545961002786,27.855153203342617,2.0,-195.4860724233983,forward-pass/FLOP penalty proxy; energy was not measured
110,gaussian,Lite-CF,10.0,2.0,83.56545961002786,27.855153203342617,2.0,-196.9860724233983,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,1.0,0.0,20.891364902506965,0.0,2.0,20.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,1.0,0.5,20.891364902506965,0.0,2.0,20.391364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,1.0,2.0,20.891364902506965,0.0,2.0,18.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,2.0,0.0,20.891364902506965,0.0,2.0,20.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,2.0,0.5,20.891364902506965,0.0,2.0,20.391364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,2.0,2.0,20.891364902506965,0.0,2.0,18.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,5.0,0.0,20.891364902506965,0.0,2.0,20.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,5.0,0.5,20.891364902506965,0.0,2.0,20.391364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,5.0,2.0,20.891364902506965,0.0,2.0,18.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,10.0,0.0,20.891364902506965,0.0,2.0,20.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,10.0,0.5,20.891364902506965,0.0,2.0,20.391364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,offset,Lite-CF,10.0,2.0,20.891364902506965,0.0,2.0,18.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,1.0,0.0,13.927576601671309,0.0,2.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,1.0,0.5,13.927576601671309,0.0,2.0,13.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,1.0,2.0,13.927576601671309,0.0,2.0,11.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,2.0,0.0,13.927576601671309,0.0,2.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,2.0,0.5,13.927576601671309,0.0,2.0,13.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,2.0,2.0,13.927576601671309,0.0,2.0,11.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,5.0,0.0,13.927576601671309,0.0,2.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,5.0,0.5,13.927576601671309,0.0,2.0,13.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,5.0,2.0,13.927576601671309,0.0,2.0,11.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,10.0,0.0,13.927576601671309,0.0,2.0,13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,10.0,0.5,13.927576601671309,0.0,2.0,13.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,drift,Lite-CF,10.0,2.0,13.927576601671309,0.0,2.0,11.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,1.0,0.0,41.78272980501393,6.963788300835654,2.0,34.81894150417828,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,1.0,0.5,41.78272980501393,6.963788300835654,2.0,34.31894150417828,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,1.0,2.0,41.78272980501393,6.963788300835654,2.0,32.81894150417828,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,2.0,0.0,41.78272980501393,6.963788300835654,2.0,27.85515320334262,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,2.0,0.5,41.78272980501393,6.963788300835654,2.0,27.35515320334262,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,2.0,2.0,41.78272980501393,6.963788300835654,2.0,25.85515320334262,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,5.0,0.0,41.78272980501393,6.963788300835654,2.0,6.96378830083566,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,5.0,0.5,41.78272980501393,6.963788300835654,2.0,6.46378830083566,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,5.0,2.0,41.78272980501393,6.963788300835654,2.0,4.96378830083566,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,10.0,0.0,41.78272980501393,6.963788300835654,2.0,-27.85515320334261,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,10.0,0.5,41.78272980501393,6.963788300835654,2.0,-28.35515320334261,forward-pass/FLOP penalty proxy; energy was not measured
110,stuck_at,Lite-CF,10.0,2.0,41.78272980501393,6.963788300835654,2.0,-29.85515320334261,forward-pass/FLOP penalty proxy; energy was not measured
