method,seed,epoch,train_loss,gradient_norm,selection_ce
EF-PD+CD,106,21,0.1755082414795955,0.5200424393018087,0.44997555017471313
UF-PD+CD,106,1,1.7421497603257496,0.25479966774582863,1.2481905221939087
UF-PD+CD,106,2,1.0311917091409366,0.31447393509248894,0.8080733418464661
UF-PD+CD,106,3,0.6092412533859412,0.32684236330290634,0.5882462859153748
UF-PD+CD,106,4,0.4439541796843211,0.38154192827641964,0.5269444584846497
UF-PD+CD,106,5,0.34632381921013194,0.3158735663940509,0.4908266067504883
UF-PD+CD,106,6,0.3055239201833804,0.3067006357014179,0.47400256991386414
UF-PD+CD,106,7,0.27929327574868995,0.278038265183568,0.4794214069843292
UF-PD+CD,106,8,0.24873475916683674,0.2787509219100078,0.4497593939304352
UF-PD+CD,106,9,0.2371859805037578,0.2681306451559067,0.41100993752479553
UF-PD+CD,106,10,0.20641003735363483,0.23215343120197454,0.42256826162338257
UF-PD+CD,106,11,0.1968393512070179,0.23798843721548715,0.41031908988952637
UF-PD+CD,106,12,0.19318450490633646,0.23536031134426594,0.42880144715309143
UF-PD+CD,106,13,0.18999651974687973,0.24040431808680296,0.4096783697605133
UF-PD+CD,106,14,0.17009400793661675,0.211315737105906,0.40782630443573
UF-PD+CD,106,15,0.1581329945474863,0.20571460636953512,0.4443701505661011
UF-PD+CD,106,16,0.15304508929451308,0.21172483079135418,0.418913334608078
UF-PD+CD,106,17,0.15308917065461478,0.2250655178601543,0.42310094833374023
UF-PD+CD,106,18,0.1433244775980711,0.21771596806744734,0.43176743388175964
UF-PD+CD,106,19,0.13883067853748798,0.1990086647371451,0.41925719380378723
UF-PD+CD,106,20,0.13687453729410967,0.19579948236544928,0.4637630581855774
UF-PD+CD,106,21,0.12406901425371568,0.1925561592603723,0.4243205785751343
UF-PD+CD,106,22,0.1247198786586523,0.199299868196249,0.40726879239082336
UF-PD+CD,106,23,0.11583958814541499,0.188441534837087,0.4623566269874573
UF-PD+CD,106,24,0.10712356042737763,0.1804417803262671,0.3816356658935547
UF-PD+CD,106,25,0.10604833345860243,0.1924366137633721,0.4171018898487091
UF-PD+CD,106,26,0.10417698665211599,0.1805590329070886,0.4335307776927948
UF-PD+CD,106,27,0.09760221590598424,0.1796904457733035,0.4182044565677643
UF-PD+CD,106,28,0.10171595634892583,0.176755684427917,0.4330465495586395
UF-PD+CD,106,29,0.09867480971540014,0.1749451051776608,0.43719416856765747
UF-PD+CD,106,30,0.10116305745517214,0.18496882946540913,0.3919478952884674
UF-PD+CD,106,31,0.0902035088899235,0.17327608851095042,0.4516769349575043
UF-PD+CD,106,32,0.08374650186548631,0.1622187045092384,0.41658860445022583
UF-PD+CD,106,33,0.08315864003573854,0.16704161992917457,0.4218977689743042
ModDrop-SD,106,1,1.3195007542769115,0.698111272106568,0.6444503664970398
ModDrop-SD,106,2,0.41921751263240975,0.8013896147410074,0.6843919157981873
ModDrop-SD,106,3,0.2311908913155397,0.8089537744720777,0.536431074142456
ModDrop-SD,106,4,0.1707310158138474,0.6324575816591581,0.4302154779434204
ModDrop-SD,106,5,0.13143042335286736,0.5915784252186617,0.5082762241363525
ModDrop-SD,106,6,0.11220230410496394,0.5982876171668371,0.48466986417770386
ModDrop-SD,106,7,0.09247841391091545,0.5876609534025192,0.5464531779289246
ModDrop-SD,106,8,0.07973544873918097,0.5437133790304264,0.45089101791381836
ModDrop-SD,106,9,0.06955874742319186,0.41986876539886,0.4900459349155426
ModDrop-SD,106,10,0.059226660057902336,0.34072409321864444,0.5485309958457947
ModDrop-SD,106,11,0.052677120974597834,0.336215906466047,0.6238235831260681
ModDrop-SD,106,12,0.05027900620674094,0.352355545386672,0.6653159260749817
ModDrop-SD,106,13,0.05182405902693669,0.42001392133533955,0.6318548917770386
EF-PD+CD,107,1,1.3023167128364246,0.6898940180738767,0.708939254283905
EF-PD+CD,107,2,0.48324766630927724,0.8066604323685169,0.4819788634777069
EF-PD+CD,107,3,0.3438249062746763,0.7658613001306852,0.5285252928733826
EF-PD+CD,107,4,0.29706123657524586,0.7077853257457415,0.5460034012794495
EF-PD+CD,107,5,0.2695549614727497,0.7124546679357687,0.4073929190635681
EF-PD+CD,107,6,0.25373715286453563,0.5773485911389192,0.5142067670822144
EF-PD+CD,107,7,0.25624398825069267,0.6645750515162945,0.47088053822517395
EF-PD+CD,107,8,0.2425493480016788,0.7415913939476013,0.4331550598144531
EF-PD+CD,107,9,0.22546059638261795,0.5696142936746279,0.497726708650589
EF-PD+CD,107,10,0.21220334495107332,0.46821391955018044,0.43837109208106995
EF-PD+CD,107,11,0.2080544475466013,0.5004064378639063,0.4521888494491577
EF-PD+CD,107,12,0.20495306327939034,0.5259388660391172,0.440207302570343
EF-PD+CD,107,13,0.19886167471607527,0.5070959478616714,0.40729427337646484
EF-PD+CD,107,14,0.20337696808079878,0.5055117954810461,0.38046911358833313
EF-PD+CD,107,15,0.19921881953875223,0.4907619295020898,0.47272753715515137
EF-PD+CD,107,16,0.19385181119044623,0.5726137676586708,0.4054538309574127
EF-PD+CD,107,17,0.18667500155667463,0.5533487088978291,0.4442037045955658
EF-PD+CD,107,18,0.1980356698234876,0.5310454989473025,0.5085951685905457
EF-PD+CD,107,19,0.18729847483336926,0.5149558981259664,0.4898867905139923
EF-PD+CD,107,20,0.1836596205830574,0.48987819999456406,0.49509933590888977
EF-PD+CD,107,21,0.17630057223141193,0.5009371352692445,0.4966195225715637
EF-PD+CD,107,22,0.18332097493112087,0.45058130969603855,0.49866408109664917
EF-PD+CD,107,23,0.17667931752900282,0.5206187528868517,0.455745130777359
UF-PD+CD,107,1,1.755129759510358,0.25500188519557315,1.3227630853652954
UF-PD+CD,107,2,1.0321103930473328,0.31285513937473297,0.8283602595329285
UF-PD+CD,107,3,0.5933557425936064,0.2978377193212509,0.6371589303016663
UF-PD+CD,107,4,0.42532502735654515,0.3146370531370242,0.5781906247138977
UF-PD+CD,107,5,0.343699478233854,0.2811253772427638,0.5712733864784241
UF-PD+CD,107,6,0.3101799127956231,0.32405315587917966,0.5507782101631165
UF-PD+CD,107,7,0.2768165140102307,0.25855003483593464,0.5209744572639465
UF-PD+CD,107,8,0.24968537346770367,0.27788529979685944,0.5259761214256287
UF-PD+CD,107,9,0.2381132636219263,0.249705387900273,0.5184502005577087
UF-PD+CD,107,10,0.2177630321433147,0.25439589594801265,0.48151490092277527
UF-PD+CD,107,11,0.21032272030909857,0.25487927595774335,0.4592553675174713
UF-PD+CD,107,12,0.20488605679323277,0.2404529390235742,0.4842487573623657
UF-PD+CD,107,13,0.18607216390470663,0.22059938528885445,0.5224445462226868
UF-PD+CD,107,14,0.17971086067457995,0.21751701397200426,0.5089855194091797
UF-PD+CD,107,15,0.1655668948466579,0.2194783507535855,0.5178778767585754
UF-PD+CD,107,16,0.16178004847218594,0.22788816690444946,0.5059221386909485
UF-PD+CD,107,17,0.16175747072945038,0.22505654518802962,0.4754120707511902
UF-PD+CD,107,18,0.15191895328462124,0.2168822499612967,0.5115936994552612
UF-PD+CD,107,19,0.15763811705013117,0.21996272852023444,0.48231270909309387
UF-PD+CD,107,20,0.1409317385405302,0.21701486532886824,0.46940892934799194
ModDrop-SD,107,1,1.307995726664861,0.7062542513012886,0.6991452574729919
ModDrop-SD,107,2,0.40926318305234116,0.8928477565447489,0.5754895210266113
ModDrop-SD,107,3,0.22850645706057549,0.869279932230711,0.6506704688072205
ModDrop-SD,107,4,0.16396032522122064,0.7233823277056217,0.5298910140991211
ModDrop-SD,107,5,0.12319972924888134,0.4897046300272147,0.5086572170257568
ModDrop-SD,107,6,0.10209611648072799,0.6140585194031397,0.5734120011329651
ModDrop-SD,107,7,0.08749096561223269,0.47329557997485,0.6975826025009155
ModDrop-SD,107,8,0.0714924856244276,0.36136932981510955,0.5970644950866699
ModDrop-SD,107,9,0.06694831714654963,0.4303489699959755,0.6544703245162964
ModDrop-SD,107,10,0.060908930764223136,0.4341735628743966,0.5842312574386597
ModDrop-SD,107,11,0.05768207445119818,0.43369850361098844,0.590061604976654
ModDrop-SD,107,12,0.05609885579906404,0.469873970374465,0.6956008672714233
ModDrop-SD,107,13,0.061607383113975324,0.5680366499970356,0.8303468227386475
ModDrop-SD,107,14,0.04664066294208169,0.3328845656166474,0.9092819690704346
EF-PD+CD,108,1,1.2922341550389926,0.6689062118530273,0.6622589230537415
EF-PD+CD,108,2,0.4794621529678504,0.7875638430317243,0.4350382685661316
EF-PD+CD,108,3,0.34491696519156295,0.9197035282850266,0.4851844012737274
EF-PD+CD,108,4,0.2884213427702586,0.6792219392955303,0.4476701021194458
EF-PD+CD,108,5,0.2616471319148938,0.5937006746729215,0.4014738202095032
EF-PD+CD,108,6,0.24996191263198853,0.622583944350481,0.37944602966308594
EF-PD+CD,108,7,0.24481046572327614,0.6023440783222517,0.42516446113586426
EF-PD+CD,108,8,0.24193732192118964,0.6466934333244959,0.34413963556289673
EF-PD+CD,108,9,0.22880456099907556,0.5598116305967172,0.3769567310810089
EF-PD+CD,108,10,0.21758326577643552,0.5363495424389839,0.3391678035259247
EF-PD+CD,108,11,0.2062391738096873,0.49998140955964726,0.4208455979824066
EF-PD+CD,108,12,0.21706579936047396,0.5900637122491995,0.3454337418079376
EF-PD+CD,108,13,0.2004372694840034,0.4935128428041935,0.42724448442459106
EF-PD+CD,108,14,0.20112421798209348,0.5077927770713965,0.32783541083335876
EF-PD+CD,108,15,0.18737945084770521,0.487567192564408,0.37136366963386536
EF-PD+CD,108,16,0.19881218547622362,0.5105296038091183,0.38486823439598083
EF-PD+CD,108,17,0.18025543789068857,0.503639771292607,0.4290741980075836
EF-PD+CD,108,18,0.1831283001229167,0.4940542181332906,0.3522944748401642
EF-PD+CD,108,19,0.18421189486980438,0.4960644990205765,0.41115835309028625
EF-PD+CD,108,20,0.1718774794911345,0.45669200892249745,0.4258545935153961
EF-PD+CD,108,21,0.17234198562800884,0.5012162402272224,0.36546358466148376
EF-PD+CD,108,22,0.16703751621146998,0.4495540422697862,0.42410188913345337
EF-PD+CD,108,23,0.17184439984460673,0.4578057676553726,0.3941941261291504
UF-PD+CD,108,1,1.7384784867366154,0.25012332821885747,1.2389308214187622
UF-PD+CD,108,2,1.000225380063057,0.2971931882202625,0.7750619053840637
UF-PD+CD,108,3,0.5944806809226671,0.31900448600451153,0.5907251834869385
UF-PD+CD,108,4,0.42915279666582745,0.33128716858724755,0.5653669238090515
UF-PD+CD,108,5,0.3620744124054909,0.2855491942415635,0.5667762756347656
UF-PD+CD,108,6,0.30683898987869423,0.29883141815662384,0.5571447014808655
UF-PD+CD,108,7,0.27164631461103755,0.27589464249710244,0.5623275637626648
UF-PD+CD,108,8,0.26802940169970196,0.3052377502123515,0.5262936949729919
UF-PD+CD,108,9,0.2343755948046843,0.2551002558320761,0.5063817501068115
UF-PD+CD,108,10,0.20928110492726168,0.24518431785206,0.5129804611206055
UF-PD+CD,108,11,0.20185092464089394,0.23540162853896618,0.47495177388191223
UF-PD+CD,108,12,0.1941336045662562,0.2252018991857767,0.4903180003166199
UF-PD+CD,108,13,0.18056343123316765,0.22482012708981833,0.5011213421821594
UF-PD+CD,108,14,0.17479917438079914,0.24314826851089796,0.4848213195800781
UF-PD+CD,108,15,0.17036843951791525,0.24564275704324245,0.5111801028251648
UF-PD+CD,108,16,0.16578180094559988,0.2585256764044364,0.48909008502960205
UF-PD+CD,108,17,0.16072012390941381,0.2331269277880589,0.5530034303665161
UF-PD+CD,108,18,0.15739154070615768,0.2441045455634594,0.4894311726093292
UF-PD+CD,108,19,0.14561843996246657,0.22178865503519773,0.49491026997566223
UF-PD+CD,108,20,0.13945261389017105,0.2243994145343701,0.476226806640625
ModDrop-SD,108,1,1.302703636387984,0.669034656137228,0.6391998529434204
ModDrop-SD,108,2,0.40924206624428433,0.8194268383085728,0.506252110004425
ModDrop-SD,108,3,0.2174841845408082,0.7326920988659064,0.4595535099506378
ModDrop-SD,108,4,0.1568573241432508,0.5780947990715504,0.4262245297431946
ModDrop-SD,108,5,0.12130998959764838,0.5298420072843631,0.5356739163398743
ModDrop-SD,108,6,0.09789056098088622,0.4412783421576023,0.3248835802078247
ModDrop-SD,108,7,0.083912863706549,0.463203065097332,0.46974852681159973
ModDrop-SD,108,8,0.08511903059358399,0.5264521266023318,0.4412674605846405
ModDrop-SD,108,9,0.06620028521865606,0.3887392617762089,0.4590667486190796
ModDrop-SD,108,10,0.0576452127036949,0.36466680839657784,0.5786598920822144
ModDrop-SD,108,11,0.05216959518535683,0.32961362941811484,0.5398378968238831
ModDrop-SD,108,12,0.047574403462931514,0.31328131444752216,0.5725330114364624
ModDrop-SD,108,13,0.04892281683472296,0.35937521792948246,0.6255052089691162
ModDrop-SD,108,14,0.05249744250128666,0.32863825590660173,0.5735927224159241
ModDrop-SD,108,15,0.05756664136424661,0.5022894398619732,0.6001225709915161
EF-PD+CD,109,1,1.3362380812565486,0.7692675366997719,0.7607015371322632
EF-PD+CD,109,2,0.5094324958821138,0.9581769530971845,0.5662149786949158
EF-PD+CD,109,3,0.3342466124643882,0.7150662293036779,0.46994781494140625
EF-PD+CD,109,4,0.2835441914697488,0.643390150119861,0.4150025248527527
EF-PD+CD,109,5,0.2700722298274438,0.6449037293593088,0.39434099197387695
EF-PD+CD,109,6,0.2623235322535038,0.6814629087845484,0.4759802520275116
EF-PD+CD,109,7,0.24886117999752363,0.6291556842625141,0.39380890130996704
EF-PD+CD,109,8,0.23567157859603563,0.5528940744698048,0.3947526514530182
EF-PD+CD,109,9,0.2230967323606213,0.5317471586167812,0.43075838685035706
EF-PD+CD,109,10,0.21410754571358362,0.511177538583676,0.37045976519584656
EF-PD+CD,109,11,0.21182208508253098,0.5420144684612751,0.3794310688972473
EF-PD+CD,109,12,0.21363013548155627,0.5719326473772526,0.48603206872940063
EF-PD+CD,109,13,0.21256070956587791,0.48692503571510315,0.44606390595436096
EF-PD+CD,109,14,0.2053262423723936,0.5544328143199285,0.3656907081604004
EF-PD+CD,109,15,0.199545127650102,0.5330274601777395,0.4242663085460663
EF-PD+CD,109,16,0.192816112190485,0.46803125366568565,0.4380471706390381
EF-PD+CD,109,17,0.18925805327792963,0.4664534355203311,0.4374837279319763
EF-PD+CD,109,18,0.19699308834969997,0.4898093690474828,0.4094366431236267
EF-PD+CD,109,19,0.17880685161799192,0.4130586286385854,0.4108166992664337
EF-PD+CD,109,20,0.1753970142453909,0.4276895361642043,0.3983442783355713
EF-PD+CD,109,21,0.1779128573834896,0.43935666357477504,0.427236944437027
EF-PD+CD,109,22,0.18678398554523787,0.521601260950168,0.4485732913017273
EF-PD+CD,109,23,0.18518136938412985,0.5095415053268274,0.336747944355011
EF-PD+CD,109,24,0.17693093977868557,0.4316357634961605,0.37858399748802185
EF-PD+CD,109,25,0.1683434626708428,0.42142098769545555,0.40418529510498047
EF-PD+CD,109,26,0.1635339049001535,0.43647433693210286,0.3920532464981079
EF-PD+CD,109,27,0.16624734488626322,0.43046646751463413,0.3322365880012512
EF-PD+CD,109,28,0.154584605867664,0.3991626451412837,0.40207943320274353
EF-PD+CD,109,29,0.16220076599468788,0.42665205026666325,0.42173197865486145
EF-PD+CD,109,30,0.15694027952849865,0.40985912395020324,0.3654726445674896
EF-PD+CD,109,31,0.16167722704509893,0.4163544364273548,0.4334981441497803
EF-PD+CD,109,32,0.17058098719765744,0.575190220028162,0.41152292490005493
EF-PD+CD,109,33,0.15598444733768702,0.46280478437741596,0.3854241669178009
EF-PD+CD,109,34,0.15426195754359165,0.40578068047761917,0.4146738648414612
EF-PD+CD,109,35,0.14630276119957367,0.43608124057451886,0.4563787579536438
EF-PD+CD,109,36,0.1618402386084199,0.4817485337456067,0.3926715850830078
UF-PD+CD,109,1,1.77363820374012,0.2521615543713172,1.3158738613128662
UF-PD+CD,109,2,1.082181101044019,0.3010892551392317,0.8237431645393372
UF-PD+CD,109,3,0.6602473805348078,0.3271018899977207,0.6258499622344971
UF-PD+CD,109,4,0.46603138993183774,0.3137375998000304,0.5376667380332947
UF-PD+CD,109,5,0.372789620111386,0.27056927730639774,0.5140560865402222
UF-PD+CD,109,6,0.3327265890936057,0.2913343192388614,0.5048428773880005
UF-PD+CD,109,7,0.2831418476998806,0.26861055629948777,0.45751821994781494
UF-PD+CD,109,8,0.2575761955231428,0.27827698302765685,0.48149344325065613
UF-PD+CD,109,9,0.24572399693230787,0.2610467157016198,0.42867204546928406
UF-PD+CD,109,10,0.22500184426705042,0.2348006721585989,0.4409886300563812
UF-PD+CD,109,11,0.217154652501146,0.23156499800582728,0.47135910391807556
UF-PD+CD,109,12,0.2021142387141784,0.21866601146757603,0.4415728747844696
UF-PD+CD,109,13,0.1934307391444842,0.23644986438254514,0.41492611169815063
UF-PD+CD,109,14,0.1902142527202765,0.24929934615890184,0.4414614737033844
UF-PD+CD,109,15,0.17603143490850925,0.23473257292062044,0.41660088300704956
UF-PD+CD,109,16,0.17212221678346395,0.2508729224403699,0.42169487476348877
UF-PD+CD,109,17,0.1671259623641769,0.22381408947209516,0.4327782392501831
UF-PD+CD,109,18,0.15163392294198275,0.20762787200510502,0.4686923325061798
UF-PD+CD,109,19,0.14806629748394093,0.21098964537183443,0.434338241815567
UF-PD+CD,109,20,0.14266644759724537,0.19051858223974705,0.4291306138038635
UF-PD+CD,109,21,0.1422981284558773,0.20856435038149357,0.4329938590526581
UF-PD+CD,109,22,0.1378022888675332,0.22645421015719572,0.3938964903354645
UF-PD+CD,109,23,0.12647496008624634,0.20406319573521614,0.4158555567264557
UF-PD+CD,109,24,0.12611386210968098,0.20347880572080612,0.43721169233322144
UF-PD+CD,109,25,0.12012928538024426,0.20854993164539337,0.3591311275959015
UF-PD+CD,109,26,0.11875418728838365,0.21724660166849694,0.38551029562950134
UF-PD+CD,109,27,0.11805654875934124,0.20677814353257418,0.43257877230644226
UF-PD+CD,109,28,0.11429339957733949,0.20054350017259517,0.43035250902175903
UF-PD+CD,109,29,0.10146528140952189,0.20011398382484913,0.3894840180873871
UF-PD+CD,109,30,0.10321393003687263,0.1977729300657908,0.47873836755752563
UF-PD+CD,109,31,0.09578173871462543,0.18422456737607718,0.4441865384578705
UF-PD+CD,109,32,0.09397503819006185,0.1678797317047914,0.42696040868759155
UF-PD+CD,109,33,0.09266561999296148,0.18757986463606358,0.38503971695899963
UF-PD+CD,109,34,0.08440939849242568,0.1739229941740632,0.41049593687057495
ModDrop-SD,109,1,1.3512764871120453,0.7685801746944586,0.7549475431442261
ModDrop-SD,109,2,0.46908056860168773,1.0623877483109634,0.46621590852737427
ModDrop-SD,109,3,0.24892884058256945,0.9136109004418055,0.5478136539459229
ModDrop-SD,109,4,0.17861798343559107,0.7273668460547924,0.5293973684310913
ModDrop-SD,109,5,0.13600024984528622,0.6277425202230612,0.5191380977630615
ModDrop-SD,109,6,0.11316464049741626,0.6266501117497683,0.595499575138092
ModDrop-SD,109,7,0.09506322629749775,0.4903876669704914,0.4848563075065613
ModDrop-SD,109,8,0.09429780176530282,0.570551510900259,0.49998044967651367
ModDrop-SD,109,9,0.08304883198191722,0.4808792322874069,0.5383802652359009
ModDrop-SD,109,10,0.0669753026838104,0.40646131460865337,0.6815841197967529
ModDrop-SD,109,11,0.06892418760495882,0.48935882716129225,0.4434886574745178
ModDrop-SD,109,12,0.05889199720695615,0.4061224441975355,0.6180002093315125
ModDrop-SD,109,13,0.053450954728759825,0.38034285853306454,0.7253744006156921
ModDrop-SD,109,14,0.055252889481683574,0.3917700902869304,0.6366998553276062
ModDrop-SD,109,15,0.05679961107671261,0.43803008645772934,0.731346845626831
ModDrop-SD,109,16,0.05033858004026115,0.3292914641400178,0.5726909637451172
ModDrop-SD,109,17,0.047991648238773145,0.3092949818819761,0.705463171005249
ModDrop-SD,109,18,0.0426363789010793,0.2858507940545678,0.7500594854354858
ModDrop-SD,109,19,0.04576291415529946,0.4327701963484287,0.6844280958175659
ModDrop-SD,109,20,0.04408854308227698,0.32269525558998186,0.6219640374183655
EF-PD+CD,110,1,1.3190554156899452,0.7308043129742146,0.7035104632377625
EF-PD+CD,110,2,0.522111389786005,1.0780840814113617,0.5679875612258911
EF-PD+CD,110,3,0.37034281467398006,0.9551533746222655,0.51739501953125
EF-PD+CD,110,4,0.2984504917015632,0.7051953213910261,0.46431902050971985
EF-PD+CD,110,5,0.2781068595747153,0.660731648405393,0.4233216941356659
EF-PD+CD,110,6,0.25980574761827785,0.6512223246196905,0.4467936158180237
EF-PD+CD,110,7,0.25247990402082604,0.6401934636135896,0.39175236225128174
EF-PD+CD,110,8,0.23212987184524536,0.5930733134349188,0.46858811378479004
EF-PD+CD,110,9,0.22267886189122996,0.5947048875192801,0.4175031781196594
EF-PD+CD,110,10,0.2134964174280564,0.5670075056453546,0.3838317394256592
EF-PD+CD,110,11,0.21017707015077272,0.6022307413319746,0.4098755717277527
EF-PD+CD,110,12,0.1965578015272816,0.5084655533234278,0.4041817784309387
EF-PD+CD,110,13,0.20732656742135683,0.4968871995806694,0.4424859583377838
EF-PD+CD,110,14,0.2010461644579967,0.5396704152226448,0.44966310262680054
EF-PD+CD,110,15,0.19479671182731786,0.5019757660726706,0.3411633372306824
EF-PD+CD,110,16,0.19812046363949776,0.5454755052924156,0.4332678020000458
EF-PD+CD,110,17,0.18420565438767275,0.44590749715765315,0.4793568253517151
EF-PD+CD,110,18,0.17960174443821111,0.52760307615002,0.41148555278778076
EF-PD+CD,110,19,0.18904934513072172,0.5123182609677315,0.4340967833995819
EF-PD+CD,110,20,0.175120505814751,0.4992319494485855,0.4591865539550781
EF-PD+CD,110,21,0.17662380201121172,0.5073683969676495,0.41964611411094666
EF-PD+CD,110,22,0.1716180176784595,0.44641735528906185,0.449087530374527
EF-PD+CD,110,23,0.17253143154084682,0.46193109452724457,0.38314706087112427
EF-PD+CD,110,24,0.17604886771490177,0.4569251462817192,0.40670183300971985
UF-PD+CD,110,1,1.7892916748921077,0.24513285172482333,1.3218019008636475
UF-PD+CD,110,2,1.0843811631202698,0.2982440795749426,0.8569486737251282
UF-PD+CD,110,3,0.6541890067358812,0.2747883138557275,0.6781819462776184
UF-PD+CD,110,4,0.44480567798018456,0.29849505548675853,0.6317030191421509
UF-PD+CD,110,5,0.3499646658698718,0.3098978381603956,0.5717788934707642
UF-PD+CD,110,6,0.2877260334789753,0.2773383514334758,0.5125208497047424
UF-PD+CD,110,7,0.25887120390931767,0.2706721543023984,0.5272807478904724
UF-PD+CD,110,8,0.22159540466964245,0.2472438725332419,0.49330461025238037
UF-PD+CD,110,9,0.21944761959215006,0.2515356664856275,0.5134379863739014
UF-PD+CD,110,10,0.1966032044341167,0.24736608937382698,0.47263509035110474
UF-PD+CD,110,11,0.18433236392835775,0.2502779960632324,0.47104963660240173
UF-PD+CD,110,12,0.16901981054494777,0.2316169310361147,0.48546716570854187
UF-PD+CD,110,13,0.17174033572276434,0.25421325862407684,0.507692813873291
UF-PD+CD,110,14,0.1521367890139421,0.22079738353689513,0.528852105140686
UF-PD+CD,110,15,0.1538224359974265,0.2088396487136682,0.4771398603916168
UF-PD+CD,110,16,0.1489365054294467,0.21374390398462614,0.5306997299194336
UF-PD+CD,110,17,0.1452775007734696,0.23940639570355415,0.4843014180660248
UF-PD+CD,110,18,0.13501656086494526,0.20860074181109667,0.4575016498565674
UF-PD+CD,110,19,0.12761276618887982,0.20588602187732855,0.46877774596214294
UF-PD+CD,110,20,0.12978287631024918,0.21121002671619257,0.5026514530181885
UF-PD+CD,110,21,0.12688486215968928,0.2220446653664112,0.4798347055912018
UF-PD+CD,110,22,0.12390637801339228,0.2023804240549604,0.5076913237571716
UF-PD+CD,110,23,0.1096938398356239,0.18101306601117054,0.4927736818790436
UF-PD+CD,110,24,0.10257101617753506,0.18647723427663246,0.5115689635276794
UF-PD+CD,110,25,0.10357178344080846,0.20994039128224054,0.5067707896232605
UF-PD+CD,110,26,0.09796741558238864,0.17589349889506897,0.5159079432487488
UF-PD+CD,110,27,0.09824132453650236,0.18483117750535408,0.4903298020362854
ModDrop-SD,110,1,1.3338770146171253,0.7393449905018011,0.6815481185913086
ModDrop-SD,110,2,0.47327303638060886,0.9879174182812372,0.5153762698173523
ModDrop-SD,110,3,0.27070125937461853,0.9605940282344818,0.5887636542320251
ModDrop-SD,110,4,0.17783606549104056,0.8027454819530249,0.6797226071357727
ModDrop-SD,110,5,0.1360233575105667,0.5626918996373812,0.5265483260154724
ModDrop-SD,110,6,0.10484608945747216,0.46718363525966805,0.5684996843338013
ModDrop-SD,110,7,0.09404947282746434,0.49725855452318984,0.48370563983917236
ModDrop-SD,110,8,0.08307142734217147,0.6020054779946804,0.5612499117851257
ModDrop-SD,110,9,0.07064434614342947,0.4172906372696161,0.5593904256820679
ModDrop-SD,110,10,0.06295119443287452,0.4183912258595228,0.7780593037605286
ModDrop-SD,110,11,0.05787697100701431,0.37540577972928685,0.806964099407196
ModDrop-SD,110,12,0.054047290701419115,0.33694754106303054,0.6621130108833313
ModDrop-SD,110,13,0.04861305211670697,0.33397540388007957,0.6011687517166138
ModDrop-SD,110,14,0.05067499183739225,0.37351712957024574,0.9209958910942078
ModDrop-SD,110,15,0.0515693937583516,0.388488055827717,0.5703343749046326
ModDrop-SD,110,16,0.04165428589719037,0.3173692412674427,0.7586236596107483
