held_out_building,seed,method,metric,value
hospital,103,ENT-PD,nll,1.4093802164547293
hospital,103,ENT-PD,class_1_precision,0.8548944656805717
hospital,103,ENT-PD,class_1_recall,0.9593427702866522
hospital,103,ENT-PD,class_1_f1,0.904111996765944
hospital,103,ENT-PD,class_1_auroc,0.2212299968600421
hospital,103,ENT-PD,class_1_auprc,0.7458081346121638
hospital,103,ENT-PD,class_2_precision,0.02548055431381314
hospital,103,ENT-PD,class_2_recall,0.006486117432862995
hospital,103,ENT-PD,class_2_f1,0.010340136054421769
hospital,103,ENT-PD,class_2_auroc,0.22121312093401496
hospital,103,ENT-PD,class_2_auprc,0.08593951163839822
hospital,103,ENT-PD,balanced_accuracy,0.48291444385975757
hospital,103,ENT-PD,native_sensor_fault_recall,0.006486117432862995
hospital,103,ENT-PD,mean_temperature_group_weight_on_faults,0.14850454032421112
hospital,103,ENT-PD,train_seconds,21.291268899993156
hospital,103,ENT-PD,inference_seconds,0.026201000000583008
hospital,103,PDRF-NOQ,accuracy,0.744019100421427
hospital,103,PDRF-NOQ,macro_f1,0.4654789688464958
hospital,103,PDRF-NOQ,macro_auroc,0.2985896810690217
hospital,103,PDRF-NOQ,macro_auprc,0.4300725159424676
hospital,103,PDRF-NOQ,nll,0.9103557846522067
hospital,103,PDRF-NOQ,class_1_precision,0.8496043686615402
hospital,103,PDRF-NOQ,class_1_recall,0.8530744698707547
hospital,103,PDRF-NOQ,class_1_f1,0.8513358831904855
hospital,103,PDRF-NOQ,class_1_auroc,0.29858968000790964
hospital,103,PDRF-NOQ,class_1_auprc,0.7586757239876701
hospital,103,PDRF-NOQ,class_2_precision,0.08063951452911658
hospital,103,PDRF-NOQ,class_2_recall,0.07862994993172508
hospital,103,PDRF-NOQ,class_2_f1,0.07962205450250619
hospital,103,PDRF-NOQ,class_2_auroc,0.2985896821301337
hospital,103,PDRF-NOQ,class_2_auprc,0.10146930789726505
hospital,103,PDRF-NOQ,balanced_accuracy,0.46585220990123993
hospital,103,PDRF-NOQ,native_sensor_fault_recall,0.07862994993172508
hospital,103,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24218781292438507
hospital,103,PDRF-NOQ,train_seconds,27.08873039999162
hospital,103,PDRF-NOQ,inference_seconds,0.02648349999799393
hospital,103,RC-PDRF-NOQ,accuracy,0.7719166119185348
hospital,103,RC-PDRF-NOQ,macro_f1,0.4746268570101971
hospital,103,RC-PDRF-NOQ,macro_auroc,0.2938818346301354
hospital,103,RC-PDRF-NOQ,macro_auprc,0.42910128835321926
hospital,103,RC-PDRF-NOQ,nll,0.9264320790233134
hospital,103,RC-PDRF-NOQ,class_1_precision,0.8533364433997811
hospital,103,RC-PDRF-NOQ,class_1_recall,0.8869803614390421
hospital,103,RC-PDRF-NOQ,class_1_f1,0.869833199209891
hospital,103,RC-PDRF-NOQ,class_1_auroc,0.29388183569124743
hospital,103,RC-PDRF-NOQ,class_1_auprc,0.7576091726583798
hospital,103,RC-PDRF-NOQ,class_2_precision,0.0919988013185496
hospital,103,RC-PDRF-NOQ,class_2_recall,0.06986800182066455
hospital,103,RC-PDRF-NOQ,class_2_f1,0.07942051481050316
hospital,103,RC-PDRF-NOQ,class_2_auroc,0.2938818335690233
hospital,103,RC-PDRF-NOQ,class_2_auprc,0.10059340404805867
hospital,103,RC-PDRF-NOQ,balanced_accuracy,0.47842418162985334
hospital,103,RC-PDRF-NOQ,native_sensor_fault_recall,0.06986800182066455
hospital,103,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24354055523872375
hospital,103,RC-PDRF-NOQ,train_seconds,33.70364520000294
hospital,103,RC-PDRF-NOQ,inference_seconds,0.02485309999610763
hospital,104,EF-PD,accuracy,0.8897719807072925
hospital,104,EF-PD,macro_f1,0.681438784474456
hospital,104,EF-PD,macro_auroc,0.9837831943331726
hospital,104,EF-PD,macro_auprc,0.9136341620514395
hospital,104,EF-PD,nll,0.49269106850057265
hospital,104,EF-PD,class_1_precision,0.894390441474281
hospital,104,EF-PD,class_1_recall,0.9884182845633078
hospital,104,EF-PD,class_1_f1,0.9390564784053156
hospital,104,EF-PD,class_1_auroc,0.9837832155554136
hospital,104,EF-PD,class_1_auprc,0.9975904459394415
hospital,104,EF-PD,class_2_precision,0.8029197080291971
hospital,104,EF-PD,class_2_recall,0.2878925807919891
hospital,104,EF-PD,class_2_f1,0.4238210905435966
hospital,104,EF-PD,class_2_auroc,0.9837831731109317
hospital,104,EF-PD,class_2_auprc,0.8296778781634376
hospital,104,EF-PD,balanced_accuracy,0.6381554326776484
hospital,104,EF-PD,native_sensor_fault_recall,0.2878925807919891
hospital,104,EF-PD,mean_temperature_group_weight_on_faults,0.0
hospital,104,EF-PD,train_seconds,9.752741899996181
hospital,104,EF-PD,inference_seconds,0.01075729999865871
hospital,104,UF-PD,accuracy,0.7584726072395724
hospital,104,UF-PD,macro_f1,0.45881369198483324
hospital,104,UF-PD,macro_auroc,0.42187419289164774
hospital,104,UF-PD,macro_auprc,0.4603157396804105
hospital,104,UF-PD,nll,0.8476593072349602
hospital,104,UF-PD,class_1_precision,0.8489841741208851
hospital,104,UF-PD,class_1_recall,0.874428840522949
hospital,104,UF-PD,class_1_f1,0.861518673342827
hospital,104,UF-PD,class_1_auroc,0.42187410906379585
hospital,104,UF-PD,class_1_auprc,0.8004522218504014
hospital,104,UF-PD,class_2_precision,0.06238685419857958
hospital,104,UF-PD,class_2_recall,0.05097860719162494
hospital,104,UF-PD,class_2_f1,0.0561087106268395
hospital,104,UF-PD,class_2_auroc,0.4218742767194996
hospital,104,UF-PD,class_2_auprc,0.12017925751041961
hospital,104,UF-PD,balanced_accuracy,0.462703723857287
hospital,104,UF-PD,native_sensor_fault_recall,0.05097860719162494
hospital,104,UF-PD,mean_temperature_group_weight_on_faults,0.2602924704551697
hospital,104,UF-PD,train_seconds,17.509187399991788
hospital,104,UF-PD,inference_seconds,0.021926700006588362
hospital,104,CAGF,accuracy,0.8730110404281571
hospital,104,CAGF,macro_f1,0.5627206864217383
hospital,104,CAGF,macro_auroc,0.6497963220888647
hospital,104,CAGF,macro_auprc,0.6819769345777411
hospital,104,CAGF,nll,1.0540678972569402
hospital,104,CAGF,class_1_precision,0.8723556830405164
hospital,104,CAGF,class_1_recall,0.9982655402003021
hospital,104,CAGF,class_1_f1,0.9310731711559703
hospital,104,CAGF,class_1_auroc,0.6479900695701563
hospital,104,CAGF,class_1_auprc,0.898872772203561
hospital,104,CAGF,class_2_precision,0.9113441372735939
hospital,104,CAGF,class_2_recall,0.10878470641784252
hospital,104,CAGF,class_2_f1,0.19436820168750635
hospital,104,CAGF,class_2_auroc,0.6516025746075733
hospital,104,CAGF,class_2_auprc,0.4650810969519212
hospital,104,CAGF,balanced_accuracy,0.5535251233090723
hospital,104,CAGF,native_sensor_fault_recall,0.10878470641784252
hospital,104,CAGF,mean_temperature_group_weight_on_faults,0.01955512911081314
hospital,104,CAGF,train_seconds,24.5668444000039
hospital,104,CAGF,inference_seconds,0.029785099992295727
hospital,104,ENT-PD,accuracy,0.7725575656576986
hospital,104,ENT-PD,macro_f1,0.4475403396202117
hospital,104,ENT-PD,macro_auroc,0.25206495428903314
hospital,104,ENT-PD,macro_auprc,0.42159773661066036
hospital,104,ENT-PD,nll,1.2118859529252382
hospital,104,ENT-PD,class_1_precision,0.8479392816168034
hospital,104,ENT-PD,class_1_recall,0.895951062123501
hospital,104,ENT-PD,class_1_f1,0.8712842555815514
hospital,104,ENT-PD,class_1_auroc,0.25206489645842645
hospital,104,ENT-PD,class_1_auprc,0.7547617781115122
hospital,104,ENT-PD,class_2_precision,0.030076495132127956
hospital,104,ENT-PD,class_2_recall,0.01968593536640874
hospital,104,ENT-PD,class_2_f1,0.023796423658872076
hospital,104,ENT-PD,class_2_auroc,0.25206501211963983
hospital,104,ENT-PD,class_2_auprc,0.08843369510980845
hospital,104,ENT-PD,balanced_accuracy,0.45781849874495484
hospital,104,ENT-PD,native_sensor_fault_recall,0.01968593536640874
hospital,104,ENT-PD,mean_temperature_group_weight_on_faults,0.14157810807228088
hospital,104,ENT-PD,train_seconds,23.396482700001798
hospital,104,ENT-PD,inference_seconds,0.029162999999243766
hospital,104,PDRF-NOQ,accuracy,0.7198871921419071
hospital,104,PDRF-NOQ,macro_f1,0.46092641277682844
hospital,104,PDRF-NOQ,macro_auroc,0.3051507528042454
hospital,104,PDRF-NOQ,macro_auprc,0.4317214246356434
hospital,104,PDRF-NOQ,nll,0.9117636748295942
hospital,104,PDRF-NOQ,class_1_precision,0.8472003381883862
hospital,104,PDRF-NOQ,class_1_recall,0.8222831458997744
hospital,104,PDRF-NOQ,class_1_f1,0.8345557963676286
hospital,104,PDRF-NOQ,class_1_auroc,0.3051507597014737
hospital,104,PDRF-NOQ,class_1_auprc,0.7601567696353901
hospital,104,PDRF-NOQ,class_2_precision,0.08065605402797878
hospital,104,PDRF-NOQ,class_2_recall,0.09512972234865726
hospital,104,PDRF-NOQ,class_2_f1,0.0872970291860283
hospital,104,PDRF-NOQ,class_2_auroc,0.3051507459070171
hospital,104,PDRF-NOQ,class_2_auprc,0.10328607963589667
hospital,104,PDRF-NOQ,balanced_accuracy,0.4587064341242158
hospital,104,PDRF-NOQ,native_sensor_fault_recall,0.09512972234865726
hospital,104,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24370057880878448
hospital,104,PDRF-NOQ,train_seconds,28.90376249999099
hospital,104,PDRF-NOQ,inference_seconds,0.027607399999396876
hospital,104,RC-PDRF-NOQ,accuracy,0.7602672777092313
hospital,104,RC-PDRF-NOQ,macro_f1,0.4718899961566917
hospital,104,RC-PDRF-NOQ,macro_auroc,0.30025964223393353
hospital,104,RC-PDRF-NOQ,macro_auprc,0.4316074904401053
hospital,104,RC-PDRF-NOQ,nll,0.9219767996761928
hospital,104,RC-PDRF-NOQ,class_1_precision,0.8520508523969109
hospital,104,RC-PDRF-NOQ,class_1_recall,0.8724705794587739
hospital,104,RC-PDRF-NOQ,class_1_f1,0.8621398228946859
hospital,104,RC-PDRF-NOQ,class_1_auroc,0.3002596464783817
hospital,104,RC-PDRF-NOQ,class_1_auprc,0.7594733386068653
hospital,104,RC-PDRF-NOQ,class_2_precision,0.08863121418099427
hospital,104,RC-PDRF-NOQ,class_2_recall,0.07567137005006827
hospital,104,RC-PDRF-NOQ,class_2_f1,0.08164016941869744
hospital,104,RC-PDRF-NOQ,class_2_auroc,0.30025963798948535
hospital,104,RC-PDRF-NOQ,class_2_auprc,0.10374164227334534
hospital,104,RC-PDRF-NOQ,balanced_accuracy,0.4740709747544211
hospital,104,RC-PDRF-NOQ,native_sensor_fault_recall,0.07567137005006827
hospital,104,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24356375634670258
hospital,104,RC-PDRF-NOQ,train_seconds,31.341465899997274
hospital,104,RC-PDRF-NOQ,inference_seconds,0.02672760000859853
hospital,105,EF-PD,accuracy,0.8825772749851779
hospital,105,EF-PD,macro_f1,0.6617349213459062
hospital,105,EF-PD,macro_auroc,0.9796608700534766
hospital,105,EF-PD,macro_auprc,0.8698262457591652
hospital,105,EF-PD,nll,0.35569509366545193
hospital,105,EF-PD,class_1_precision,0.8908854474524175
hospital,105,EF-PD,class_1_recall,0.9838303586415263
hospital,105,EF-PD,class_1_f1,0.9350538854225752
hospital,105,EF-PD,class_1_auroc,0.9796608663395844
hospital,105,EF-PD,class_1_auprc,0.9970360791261892
hospital,105,EF-PD,class_2_precision,0.7285535378835316
hospital,105,EF-PD,class_2_recall,0.26479289940828404
hospital,105,EF-PD,class_2_f1,0.38841595726923717
hospital,105,EF-PD,class_2_auroc,0.9796608737673688
hospital,105,EF-PD,class_2_auprc,0.7426164123921413
hospital,105,EF-PD,balanced_accuracy,0.6243116290249052
hospital,105,EF-PD,native_sensor_fault_recall,0.26479289940828404
hospital,105,EF-PD,mean_temperature_group_weight_on_faults,0.0
hospital,105,EF-PD,train_seconds,10.402727300010156
hospital,105,EF-PD,inference_seconds,0.01299079999444075
hospital,105,UF-PD,accuracy,0.7820116333103658
hospital,105,UF-PD,macro_f1,0.45296553289820723
hospital,105,UF-PD,macro_auroc,0.28093269645982377
hospital,105,UF-PD,macro_auprc,0.4261177752026213
hospital,105,UF-PD,nll,0.9290234558060799
hospital,105,UF-PD,class_1_precision,0.8498487471366871
hospital,105,UF-PD,class_1_recall,0.9064324213431806
hospital,105,UF-PD,class_1_f1,0.8772290809327846
hospital,105,UF-PD,class_1_auroc,0.2809326110403038
hospital,105,UF-PD,class_1_auprc,0.7600858621005441
hospital,105,UF-PD,class_2_precision,0.03852050594097355
hospital,105,UF-PD,class_2_recall,0.022872098315885298
hospital,105,UF-PD,class_2_f1,0.028701984863629872
hospital,105,UF-PD,class_2_auroc,0.2809327818793437
hospital,105,UF-PD,class_2_auprc,0.09214968830469854
hospital,105,UF-PD,balanced_accuracy,0.46465225982953295
hospital,105,UF-PD,native_sensor_fault_recall,0.022872098315885298
hospital,105,UF-PD,mean_temperature_group_weight_on_faults,0.2602924704551697
hospital,105,UF-PD,train_seconds,16.75790890000644
hospital,105,UF-PD,inference_seconds,0.029249400002299808
hospital,105,CAGF,accuracy,0.8964218757511176
hospital,105,CAGF,macro_f1,0.7061673850168655
hospital,105,CAGF,macro_auroc,0.6374309117372685
hospital,105,CAGF,macro_auprc,0.695420257315934
hospital,105,CAGF,nll,0.8551553104835697
hospital,105,CAGF,class_1_precision,0.8995847809507669
hospital,105,CAGF,class_1_recall,0.9899475932039016
hospital,105,CAGF,class_1_f1,0.9426054837334849
hospital,105,CAGF,class_1_auroc,0.6378948564528893
hospital,105,CAGF,class_1_auprc,0.8662377586918913
hospital,105,CAGF,class_2_precision,0.8415637860082305
hospital,105,CAGF,class_2_recall,0.32578516158397813
hospital,105,CAGF,class_2_f1,0.46972928630024613
hospital,105,CAGF,class_2_auroc,0.6369669670216477
hospital,105,CAGF,class_2_auprc,0.5246027559399766
hospital,105,CAGF,balanced_accuracy,0.6578663773939398
hospital,105,CAGF,native_sensor_fault_recall,0.32578516158397813
hospital,105,CAGF,mean_temperature_group_weight_on_faults,0.0041669211350381374
hospital,105,CAGF,train_seconds,24.856133499997668
hospital,105,CAGF,inference_seconds,0.03413179999915883
hospital,105,ENT-PD,accuracy,0.7744644030317112
hospital,105,ENT-PD,macro_f1,0.44435655116368855
hospital,105,ENT-PD,macro_auroc,0.24817483846457833
hospital,105,ENT-PD,macro_auprc,0.4209961049207577
hospital,105,ENT-PD,nll,1.2211715144478867
hospital,105,ENT-PD,class_1_precision,0.8475478994550888
hospital,105,ENT-PD,class_1_recall,0.8992521307745389
hospital,105,ENT-PD,class_1_f1,0.8726348080246857
hospital,105,ENT-PD,class_1_auroc,0.248174982775817
hospital,105,ENT-PD,class_1_auprc,0.7540823188148251
hospital,105,ENT-PD,class_2_precision,0.020844661953960487
hospital,105,ENT-PD,class_2_recall,0.013086026399635867
hospital,105,ENT-PD,class_2_f1,0.016078294302691365
hospital,105,ENT-PD,class_2_auroc,0.24817469415333965
hospital,105,ENT-PD,class_2_auprc,0.08790989102669017
hospital,105,ENT-PD,balanced_accuracy,0.4561690785870874
hospital,105,ENT-PD,native_sensor_fault_recall,0.013086026399635867
hospital,105,ENT-PD,mean_temperature_group_weight_on_faults,0.14191687107086182
hospital,105,ENT-PD,train_seconds,21.665803099996992
hospital,105,ENT-PD,inference_seconds,0.026790499992785044
hospital,105,PDRF-NOQ,accuracy,0.6954828785232425
hospital,105,PDRF-NOQ,macro_f1,0.4500838715060173
hospital,105,PDRF-NOQ,macro_auroc,0.3026606454033225
hospital,105,PDRF-NOQ,macro_auprc,0.43108696042018574
hospital,105,PDRF-NOQ,nll,0.9702608635428277
hospital,105,PDRF-NOQ,class_1_precision,0.842878934960477
hospital,105,PDRF-NOQ,class_1_recall,0.7934873832037151
hospital,105,PDRF-NOQ,class_1_f1,0.8174377497694436
hospital,105,PDRF-NOQ,class_1_auroc,0.3026605875727158
hospital,105,PDRF-NOQ,class_1_auprc,0.7608109010993128
hospital,105,PDRF-NOQ,class_2_precision,0.07183570829840738
hospital,105,PDRF-NOQ,class_2_recall,0.09751934456076468
hospital,105,PDRF-NOQ,class_2_f1,0.08272999324259098
hospital,105,PDRF-NOQ,class_2_auroc,0.30266070323392913
hospital,105,PDRF-NOQ,class_2_auprc,0.10136301974105864
hospital,105,PDRF-NOQ,balanced_accuracy,0.44550336388223993
hospital,105,PDRF-NOQ,native_sensor_fault_recall,0.09751934456076468
hospital,105,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24254435300827026
hospital,105,PDRF-NOQ,train_seconds,30.780102999997325
hospital,105,PDRF-NOQ,inference_seconds,0.027469299995573238
hospital,105,RC-PDRF-NOQ,accuracy,0.7268255163683561
hospital,105,RC-PDRF-NOQ,macro_f1,0.45940351361066056
hospital,105,RC-PDRF-NOQ,macro_auroc,0.2960252799079885
hospital,105,RC-PDRF-NOQ,macro_auprc,0.42943468900570403
hospital,105,RC-PDRF-NOQ,nll,0.9475065470618743
hospital,105,RC-PDRF-NOQ,class_1_precision,0.8470985744386021
hospital,105,RC-PDRF-NOQ,class_1_recall,0.8322796023797534
hospital,105,RC-PDRF-NOQ,class_1_f1,0.839623706491063
hospital,105,RC-PDRF-NOQ,class_1_auroc,0.29602529158022106
hospital,105,RC-PDRF-NOQ,class_1_auprc,0.7583687428631434
hospital,105,RC-PDRF-NOQ,class_2_precision,0.07536500102817191
hospital,105,RC-PDRF-NOQ,class_2_recall,0.08340919435593992
hospital,105,RC-PDRF-NOQ,class_2_f1,0.07918332073025819
hospital,105,RC-PDRF-NOQ,class_2_auroc,0.2960252682357559
hospital,105,RC-PDRF-NOQ,class_2_auprc,0.10050063514826463
hospital,105,RC-PDRF-NOQ,balanced_accuracy,0.4578443983678467
hospital,105,RC-PDRF-NOQ,native_sensor_fault_recall,0.08340919435593992
hospital,105,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.24239078164100647
hospital,105,RC-PDRF-NOQ,train_seconds,33.4497709999996
hospital,105,RC-PDRF-NOQ,inference_seconds,0.029065700000501238
office,101,EF-PD,accuracy,0.9779097871806139
office,101,EF-PD,macro_f1,0.917366749294332
office,101,EF-PD,macro_auroc,0.9948618953713778
office,101,EF-PD,macro_auprc,0.9466577908625374
office,101,EF-PD,nll,0.08695392962979195
office,101,EF-PD,class_1_precision,0.9977798082095861
office,101,EF-PD,class_1_recall,0.9786016984640123
office,101,EF-PD,class_1_f1,0.9880977045271004
office,101,EF-PD,class_1_auroc,0.9948620546854257
office,101,EF-PD,class_1_auprc,0.9996623361539471
office,101,EF-PD,class_2_precision,0.752542372881356
office,101,EF-PD,class_2_recall,0.9676214196762142
office,101,EF-PD,class_2_f1,0.8466357940615636
office,101,EF-PD,class_2_auroc,0.99486173605733
office,101,EF-PD,class_2_auprc,0.8936532455711278
office,101,EF-PD,balanced_accuracy,0.9731115590701133
office,101,EF-PD,native_sensor_fault_recall,0.9676214196762142
office,101,EF-PD,mean_temperature_group_weight_on_faults,0.0
office,101,EF-PD,train_seconds,10.81737359998806
office,101,EF-PD,inference_seconds,0.040903499990236014
office,101,UF-PD,accuracy,0.9484666331847573
office,101,UF-PD,macro_f1,0.7709711726105779
office,101,UF-PD,macro_auroc,0.9598878328977846
office,101,UF-PD,macro_auprc,0.7983645576906122
office,101,UF-PD,nll,0.12968626494279745
office,101,UF-PD,class_1_precision,0.969312803107817
office,101,UF-PD,class_1_recall,0.9758965511465469
office,101,UF-PD,class_1_f1,0.9725935354631388
office,101,UF-PD,class_1_auroc,0.9598878355052158
office,101,UF-PD,class_1_auprc,0.997227752081848
office,101,UF-PD,class_2_precision,0.6013298240753567
office,101,UF-PD,class_2_recall,0.5405977584059776
office,101,UF-PD,class_2_f1,0.5693488097580169
office,101,UF-PD,class_2_auroc,0.9598878302903533
office,101,UF-PD,class_2_auprc,0.5995013632993764
office,101,UF-PD,balanced_accuracy,0.7582471547762623
office,101,UF-PD,native_sensor_fault_recall,0.5405977584059776
office,101,UF-PD,mean_temperature_group_weight_on_faults,0.40000006556510925
office,101,UF-PD,train_seconds,18.25531750000664
office,101,UF-PD,inference_seconds,0.05307639999955427
office,101,CAGF,accuracy,0.9476034277104652
office,101,CAGF,macro_f1,0.8341385577015419
office,101,CAGF,macro_auroc,0.9857422716833615
office,101,CAGF,macro_auprc,0.8906017215323099
office,101,CAGF,nll,0.1943853832141171
office,101,CAGF,class_1_precision,0.9968967371659805
office,101,CAGF,class_1_recall,0.9470276879784258
office,101,CAGF,class_1_f1,0.9713225472553053
office,101,CAGF,class_1_auroc,0.9857422651647835
office,101,CAGF,class_1_auprc,0.9990490420336565
office,101,CAGF,class_2_precision,0.5483110761979576
office,101,CAGF,class_2_recall,0.9561643835616438
office,101,CAGF,class_2_f1,0.6969545681477783
office,101,CAGF,class_2_auroc,0.9857422782019396
office,101,CAGF,class_2_auprc,0.7821544010309631
office,101,CAGF,balanced_accuracy,0.9515960357700348
office,101,CAGF,native_sensor_fault_recall,0.9561643835616438
office,101,CAGF,mean_temperature_group_weight_on_faults,0.19865505397319794
office,101,CAGF,train_seconds,25.250431599997682
office,101,CAGF,inference_seconds,0.0782891999988351
office,101,ENT-PD,accuracy,0.9455866658296189
office,101,ENT-PD,macro_f1,0.7621827155141295
office,101,ENT-PD,macro_auroc,0.9510912308270628
office,101,ENT-PD,macro_auprc,0.7875569595362029
office,101,ENT-PD,nll,0.1431298262304688
office,101,ENT-PD,class_1_precision,0.9688589104370592
office,101,ENT-PD,class_1_recall,0.9732081539672702
office,101,ENT-PD,class_1_f1,0.9710286621542575
office,101,ENT-PD,class_1_auroc,0.9510912297840903
office,101,ENT-PD,class_1_auprc,0.9965806164796654
office,101,ENT-PD,class_2_precision,0.5731251668001067
office,101,ENT-PD,class_2_recall,0.5348692403486924
office,101,ENT-PD,class_2_f1,0.5533367688740015
office,101,ENT-PD,class_2_auroc,0.9510912318700353
office,101,ENT-PD,class_2_auprc,0.5785333025927403
office,101,ENT-PD,balanced_accuracy,0.7540386971579813
office,101,ENT-PD,native_sensor_fault_recall,0.5348692403486924
office,101,ENT-PD,mean_temperature_group_weight_on_faults,0.321869820356369
office,101,ENT-PD,train_seconds,22.927123999994365
office,101,ENT-PD,inference_seconds,0.05973269999958575
office,101,PDRF-NOQ,accuracy,0.9111055307928935
office,101,PDRF-NOQ,macro_f1,0.6674875927641054
office,101,PDRF-NOQ,macro_auroc,0.8822038151599931
office,101,PDRF-NOQ,macro_auprc,0.6668878830441052
office,101,PDRF-NOQ,nll,0.26861074767387116
office,101,PDRF-NOQ,class_1_precision,0.9614366471401977
office,101,PDRF-NOQ,class_1_recall,0.942949029329492
office,101,PDRF-NOQ,class_1_f1,0.9521031001065503
office,101,PDRF-NOQ,class_1_auroc,0.882203821417828
office,101,PDRF-NOQ,class_1_auprc,0.9914222697336043
office,101,PDRF-NOQ,class_2_precision,0.34030602362967266
office,101,PDRF-NOQ,class_2_recall,0.43760896637608965
office,101,PDRF-NOQ,class_2_f1,0.3828720854216605
office,101,PDRF-NOQ,class_2_auroc,0.8822038089021582
office,101,PDRF-NOQ,class_2_auprc,0.3423534963546062
office,101,PDRF-NOQ,balanced_accuracy,0.6902789978527908
office,101,PDRF-NOQ,native_sensor_fault_recall,0.43760896637608965
office,101,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.39402642846107483
office,101,PDRF-NOQ,train_seconds,29.13452249999682
office,101,PDRF-NOQ,inference_seconds,0.06235339998966083
office,101,RC-PDRF-NOQ,accuracy,0.923276727980413
office,101,RC-PDRF-NOQ,macro_f1,0.6872893790136869
office,101,RC-PDRF-NOQ,macro_auroc,0.8815236221379087
office,101,RC-PDRF-NOQ,macro_auprc,0.691982671755463
office,101,RC-PDRF-NOQ,nll,0.24652180737673876
office,101,RC-PDRF-NOQ,class_1_precision,0.961652811818312
office,101,RC-PDRF-NOQ,class_1_recall,0.9562486390512722
office,101,RC-PDRF-NOQ,class_1_f1,0.9589431116224967
office,101,RC-PDRF-NOQ,class_1_auroc,0.8815236218771656
office,101,RC-PDRF-NOQ,class_1_auprc,0.9912637919873937
office,101,RC-PDRF-NOQ,class_2_precision,0.3996092403172049
office,101,RC-PDRF-NOQ,class_2_recall,0.43300124533001244
office,101,RC-PDRF-NOQ,class_2_f1,0.41563564640487716
office,101,RC-PDRF-NOQ,class_2_auroc,0.8815236223986518
office,101,RC-PDRF-NOQ,class_2_auprc,0.39270155152353237
office,101,RC-PDRF-NOQ,balanced_accuracy,0.6946249421906423
office,101,RC-PDRF-NOQ,native_sensor_fault_recall,0.43300124533001244
office,101,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.39584195613861084
office,101,RC-PDRF-NOQ,train_seconds,32.9873205999902
office,101,RC-PDRF-NOQ,inference_seconds,0.057169099993188865
office,102,EF-PD,accuracy,0.9358638332600917
office,102,EF-PD,macro_f1,0.8126783883868142
office,102,EF-PD,macro_auroc,0.9907786155720841
office,102,EF-PD,macro_auprc,0.9124580668465322
office,102,EF-PD,nll,0.2003809523795271
office,102,EF-PD,class_1_precision,0.999371458844023
office,102,EF-PD,class_1_recall,0.9321368151287248
office,102,EF-PD,class_1_f1,0.9645839381898073
office,102,EF-PD,class_1_auroc,0.9907785201401013
office,102,EF-PD,class_1_auprc,0.9993864266183103
office,102,EF-PD,class_2_precision,0.4955487766917761
office,102,EF-PD,class_2_recall,0.9912826899128269
office,102,EF-PD,class_2_f1,0.6607728385838211
office,102,EF-PD,class_2_auroc,0.990778711004067
office,102,EF-PD,class_2_auprc,0.825529707074754
office,102,EF-PD,balanced_accuracy,0.9617097525207758
office,102,EF-PD,native_sensor_fault_recall,0.9912826899128269
office,102,EF-PD,mean_temperature_group_weight_on_faults,0.0
office,102,EF-PD,train_seconds,11.565446100008558
office,102,EF-PD,inference_seconds,0.04148449999047443
office,102,UF-PD,accuracy,0.9334233159645928
office,102,UF-PD,macro_f1,0.7460853880509379
office,102,UF-PD,macro_auroc,0.9487979207529893
office,102,UF-PD,macro_auprc,0.7826069162566482
office,102,UF-PD,nll,0.17295382750452054
office,102,UF-PD,class_1_precision,0.9720396976712515
office,102,UF-PD,class_1_recall,0.9564580157786302
office,102,UF-PD,class_1_f1,0.9641859090717211
office,102,UF-PD,class_1_auroc,0.9487980065374766
office,102,UF-PD,class_1_auprc,0.9964065136367021
office,102,UF-PD,class_2_precision,0.47717216411906677
office,102,UF-PD,class_2_recall,0.5909090909090909
office,102,UF-PD,class_2_f1,0.5279848670301547
office,102,UF-PD,class_2_auroc,0.9487978349685021
office,102,UF-PD,class_2_auprc,0.5688073188765945
office,102,UF-PD,balanced_accuracy,0.7736835533438606
office,102,UF-PD,native_sensor_fault_recall,0.5909090909090909
office,102,UF-PD,mean_temperature_group_weight_on_faults,0.40000006556510925
office,102,UF-PD,train_seconds,18.37254580001172
office,102,UF-PD,inference_seconds,0.048446899992995895
office,102,CAGF,accuracy,0.9572007031200954
office,102,CAGF,macro_f1,0.8545755848521948
office,102,CAGF,macro_auroc,0.9875268080433955
office,102,CAGF,macro_auprc,0.9135180349487586
office,102,CAGF,nll,0.13876260636901247
office,102,CAGF,class_1_precision,0.9950816823079597
office,102,CAGF,class_1_recall,0.9590626622669637
office,102,CAGF,class_1_f1,0.976740218865414
office,102,CAGF,class_1_auroc,0.9875268213412949
office,102,CAGF,class_1_auprc,0.9991129102181564
office,102,CAGF,class_2_precision,0.6042746113989638
office,102,CAGF,class_2_recall,0.9295143212951432
office,102,CAGF,class_2_f1,0.7324109508389756
office,102,CAGF,class_2_auroc,0.9875267947454962
office,102,CAGF,class_2_auprc,0.8279231596793608
office,102,CAGF,balanced_accuracy,0.9442884917810535
