seed,model,regime,metric,value
102,RWF,reported_fault,macro_auroc,0.8206088958979736
102,RWF,reported_fault,nll,2.1688393941647814
102,RWF,reported_fault,ece,0.23551245462951806
102,RWF,reported_fault,aurc,0.2555822317891023
102,RWF,silent_fault,accuracy,0.5048120989917507
102,RWF,silent_fault,macro_f1,0.4949687172955928
102,RWF,silent_fault,macro_auroc,0.7768940532889251
102,RWF,silent_fault,nll,3.017639563757734
102,RWF,silent_fault,ece,0.29256138349622896
102,RWF,silent_fault,aurc,0.32732716680965557
102,CFA,complete_drift,accuracy,0.5712648945921174
102,CFA,complete_drift,macro_f1,0.5563618281527669
102,CFA,complete_drift,macro_auroc,0.8640177950436204
102,CFA,complete_drift,nll,1.492533529404644
102,CFA,complete_drift,ece,0.17111296065349735
102,CFA,complete_drift,aurc,0.1948691354919122
102,CFA,missing_drift,accuracy,0.5497250229147571
102,CFA,missing_drift,macro_f1,0.5335286747414903
102,CFA,missing_drift,macro_auroc,0.8447630251700365
102,CFA,missing_drift,nll,1.642547392523726
102,CFA,missing_drift,ece,0.18519955605787494
102,CFA,missing_drift,aurc,0.23167435589361826
102,CFA,reported_fault,accuracy,0.5293308890925756
102,CFA,reported_fault,macro_f1,0.5105491134756167
102,CFA,reported_fault,macro_auroc,0.8322653212076615
102,CFA,reported_fault,nll,1.7490294218805376
102,CFA,reported_fault,ece,0.2074882265122302
102,CFA,reported_fault,aurc,0.24770204903330267
102,CFA,silent_fault,accuracy,0.5006874427131073
102,CFA,silent_fault,macro_f1,0.48803701545673667
102,CFA,silent_fault,macro_auroc,0.7953369030902865
102,CFA,silent_fault,nll,2.297590415587678
102,CFA,silent_fault,ece,0.2537473337460176
102,CFA,silent_fault,aurc,0.3038608034347678
102,CRF_NR,complete_drift,accuracy,0.5639321723189734
102,CRF_NR,complete_drift,macro_f1,0.5516618822208524
102,CRF_NR,complete_drift,macro_auroc,0.8638084407395947
102,CRF_NR,complete_drift,nll,1.557150246764173
102,CRF_NR,complete_drift,ece,0.19874908900747157
102,CRF_NR,complete_drift,aurc,0.20586482674805623
102,CRF_NR,missing_drift,accuracy,0.5405591200733272
102,CRF_NR,missing_drift,macro_f1,0.527549290661342
102,CRF_NR,missing_drift,macro_auroc,0.8407181380524467
102,CRF_NR,missing_drift,nll,1.734348709168214
102,CRF_NR,missing_drift,ece,0.20997851375084095
102,CRF_NR,missing_drift,aurc,0.2479733558921523
102,CRF_NR,reported_fault,accuracy,0.5194775435380385
102,CRF_NR,reported_fault,macro_f1,0.5075626625187218
102,CRF_NR,reported_fault,macro_auroc,0.8263522352762313
102,CRF_NR,reported_fault,nll,1.854885589132463
102,CRF_NR,reported_fault,ece,0.23146698655309644
102,CRF_NR,reported_fault,aurc,0.2702839822731579
102,CRF_NR,silent_fault,accuracy,0.4926672777268561
102,CRF_NR,silent_fault,macro_f1,0.48155012681897885
102,CRF_NR,silent_fault,macro_auroc,0.7928518931069567
102,CRF_NR,silent_fault,nll,2.390415082039612
102,CRF_NR,silent_fault,ece,0.2751060178815827
102,CRF_NR,silent_fault,aurc,0.3180812704296869
102,CRF,complete_drift,accuracy,0.5733272227314391
102,CRF,complete_drift,macro_f1,0.5495401321899784
102,CRF,complete_drift,macro_auroc,0.8769128601576202
102,CRF,complete_drift,nll,1.4494573546065306
102,CRF,complete_drift,ece,0.19446155191915607
102,CRF,complete_drift,aurc,0.1991848198954476
102,CRF,missing_drift,accuracy,0.5478918423464711
102,CRF,missing_drift,macro_f1,0.5235698172547721
102,CRF,missing_drift,macro_auroc,0.8584056967258767
102,CRF,missing_drift,nll,1.5867314700323636
102,CRF,missing_drift,ece,0.20800101376667035
102,CRF,missing_drift,aurc,0.23535485069003823
102,CRF,reported_fault,accuracy,0.5327681026581118
102,CRF,reported_fault,macro_f1,0.5119791833606833
102,CRF,reported_fault,macro_auroc,0.8468308102269521
102,CRF,reported_fault,nll,1.6705907720962028
102,CRF,reported_fault,ece,0.21678093057996517
102,CRF,reported_fault,aurc,0.2538245946880609
102,CRF,silent_fault,accuracy,0.5130614115490376
102,CRF,silent_fault,macro_f1,0.49822620673116313
102,CRF,silent_fault,macro_auroc,0.8290806146691083
102,CRF,silent_fault,nll,1.8558056857624847
102,CRF,silent_fault,ece,0.24576611512303898
102,CRF,silent_fault,aurc,0.2752788299269106
103,EF,complete_drift,accuracy,0.6468835930339139
103,EF,complete_drift,macro_f1,0.6339340814911428
103,EF,complete_drift,macro_auroc,0.874494412129413
103,EF,complete_drift,nll,1.7123475357546936
103,EF,complete_drift,ece,0.1847846477568204
103,EF,complete_drift,aurc,0.17520331077378523
103,EF,missing_drift,accuracy,0.6063244729605867
103,EF,missing_drift,macro_f1,0.6041369349506812
103,EF,missing_drift,macro_auroc,0.8582705493927741
103,EF,missing_drift,nll,1.611432924587265
103,EF,missing_drift,ece,0.18458996351217588
103,EF,missing_drift,aurc,0.20792786547106842
103,EF,reported_fault,accuracy,0.5128322639780019
103,EF,reported_fault,macro_f1,0.5050514258667923
103,EF,reported_fault,macro_auroc,0.7838154917591877
103,EF,reported_fault,nll,2.8452615064094733
103,EF,reported_fault,ece,0.3034756034544364
103,EF,reported_fault,aurc,0.33723662305320523
103,EF,silent_fault,accuracy,0.5139780018331805
103,EF,silent_fault,macro_f1,0.5071833184299227
103,EF,silent_fault,macro_auroc,0.7831957755182707
103,EF,silent_fault,nll,2.8595002130997753
103,EF,silent_fault,ece,0.3041618846691496
103,EF,silent_fault,aurc,0.3378283770040704
103,MD,complete_drift,accuracy,0.6136571952337305
103,MD,complete_drift,macro_f1,0.5931547023069793
103,MD,complete_drift,macro_auroc,0.8772247356843623
103,MD,complete_drift,nll,1.531253419184283
103,MD,complete_drift,ece,0.2116436299916586
103,MD,complete_drift,aurc,0.1905396650406372
103,MD,missing_drift,accuracy,0.5953253895508708
103,MD,missing_drift,macro_f1,0.5769526942314439
103,MD,missing_drift,macro_auroc,0.8646608207823112
103,MD,missing_drift,nll,1.4545542382714223
103,MD,missing_drift,ece,0.18085437036511226
103,MD,missing_drift,aurc,0.21542726172034887
103,MD,reported_fault,accuracy,0.5098533455545371
103,MD,reported_fault,macro_f1,0.49445441686516983
103,MD,reported_fault,macro_auroc,0.7770710747647295
103,MD,reported_fault,nll,2.720382486906769
103,MD,reported_fault,ece,0.29268669810292924
103,MD,reported_fault,aurc,0.3612401223144692
103,MD,silent_fault,accuracy,0.5082493125572869
103,MD,silent_fault,macro_f1,0.4932068519092609
103,MD,silent_fault,macro_auroc,0.7765527275154324
103,MD,silent_fault,nll,2.7419397409721262
103,MD,silent_fault,ece,0.2960407072140414
103,MD,silent_fault,aurc,0.3628110493088998
103,UF,complete_drift,accuracy,0.6044912923923006
103,UF,complete_drift,macro_f1,0.5765505814628409
103,UF,complete_drift,macro_auroc,0.8848426766948818
103,UF,complete_drift,nll,1.2372114867131738
103,UF,complete_drift,ece,0.14924795589624032
103,UF,complete_drift,aurc,0.15636490073151943
103,UF,missing_drift,accuracy,0.5753895508707608
103,UF,missing_drift,macro_f1,0.5498903527452269
103,UF,missing_drift,macro_auroc,0.8658814432181559
103,UF,missing_drift,nll,1.4110884797213659
103,UF,missing_drift,ece,0.17796834397763966
103,UF,missing_drift,aurc,0.1963558241090003
103,UF,reported_fault,accuracy,0.504582951420715
103,UF,reported_fault,macro_f1,0.48676791991054996
103,UF,reported_fault,macro_auroc,0.7963779312976044
103,UF,reported_fault,nll,2.422854415050602
103,UF,reported_fault,ece,0.2703429338488964
103,UF,reported_fault,aurc,0.31303361066049096
103,UF,silent_fault,accuracy,0.504582951420715
103,UF,silent_fault,macro_f1,0.48676791991054996
103,UF,silent_fault,macro_auroc,0.7963779312976044
103,UF,silent_fault,nll,2.422854415050602
103,UF,silent_fault,ece,0.2703429338488964
103,UF,silent_fault,aurc,0.31303361066049096
103,GF,complete_drift,accuracy,0.536205316223648
103,GF,complete_drift,macro_f1,0.4950095617067722
103,GF,complete_drift,macro_auroc,0.8249755559520997
103,GF,complete_drift,nll,1.6245169548336824
103,GF,complete_drift,ece,0.1852223782584167
103,GF,complete_drift,aurc,0.30365573007725377
103,GF,missing_drift,accuracy,0.4878551787351054
103,GF,missing_drift,macro_f1,0.4598437270834002
103,GF,missing_drift,macro_auroc,0.8030912569003658
103,GF,missing_drift,nll,1.7596674753163033
103,GF,missing_drift,ece,0.23012970151989204
103,GF,missing_drift,aurc,0.3401213873959708
103,GF,reported_fault,accuracy,0.42140238313473877
103,GF,reported_fault,macro_f1,0.4026929245646369
103,GF,reported_fault,macro_auroc,0.7196587294537978
103,GF,reported_fault,nll,2.98925011407796
103,GF,reported_fault,ece,0.3436051944559261
103,GF,reported_fault,aurc,0.4535913584704729
103,GF,silent_fault,accuracy,0.42025664527956
103,GF,silent_fault,macro_f1,0.40158677893198985
103,GF,silent_fault,macro_auroc,0.7188638486295034
103,GF,silent_fault,nll,3.009212333688688
103,GF,silent_fault,ece,0.34551929616933563
103,GF,silent_fault,aurc,0.45554671704399063
103,RWF,complete_drift,accuracy,0.580659945004583
103,RWF,complete_drift,macro_f1,0.5552297006874171
103,RWF,complete_drift,macro_auroc,0.8748528853101342
103,RWF,complete_drift,nll,1.4609057868215927
103,RWF,complete_drift,ece,0.17213556900497537
103,RWF,complete_drift,aurc,0.1921335280105652
103,RWF,missing_drift,accuracy,0.5529330889092575
103,RWF,missing_drift,macro_f1,0.5279366740780469
103,RWF,missing_drift,macro_auroc,0.847864394539143
103,RWF,missing_drift,nll,1.7065293028160364
103,RWF,missing_drift,ece,0.20006808004829452
103,RWF,missing_drift,aurc,0.23842660012225844
103,RWF,reported_fault,accuracy,0.535288725939505
103,RWF,reported_fault,macro_f1,0.5059450172033535
103,RWF,reported_fault,macro_auroc,0.8326362064259989
103,RWF,reported_fault,nll,1.8920178579621003
103,RWF,reported_fault,ece,0.2296208179223767
103,RWF,reported_fault,aurc,0.26241149217971727
103,RWF,silent_fault,accuracy,0.48762603116406966
103,RWF,silent_fault,macro_f1,0.4650553150666988
103,RWF,silent_fault,macro_auroc,0.7823290046760377
103,RWF,silent_fault,nll,2.6948011122375464
103,RWF,silent_fault,ece,0.2899029367115933
103,RWF,silent_fault,aurc,0.34348957612650893
103,CFA,complete_drift,accuracy,0.5836388634280477
103,CFA,complete_drift,macro_f1,0.5597155666658257
103,CFA,complete_drift,macro_auroc,0.8732849414665411
103,CFA,complete_drift,nll,1.4769131230401378
103,CFA,complete_drift,ece,0.16935999374956195
103,CFA,complete_drift,aurc,0.19084623264592374
103,CFA,missing_drift,accuracy,0.5591200733272227
103,CFA,missing_drift,macro_f1,0.5336246127361562
103,CFA,missing_drift,macro_auroc,0.8511245021420532
103,CFA,missing_drift,nll,1.659323234964785
103,CFA,missing_drift,ece,0.19448025472714858
103,CFA,missing_drift,aurc,0.23072368503923205
103,CFA,reported_fault,accuracy,0.5437671860678277
103,CFA,reported_fault,macro_f1,0.5203419157941188
103,CFA,reported_fault,macro_auroc,0.8412597380708644
103,CFA,reported_fault,nll,1.7652266408520145
103,CFA,reported_fault,ece,0.21572188006613255
103,CFA,reported_fault,aurc,0.24500889409353094
103,CFA,silent_fault,accuracy,0.504582951420715
103,CFA,silent_fault,macro_f1,0.48378960911805624
103,CFA,silent_fault,macro_auroc,0.8053349046310624
103,CFA,silent_fault,nll,2.2638177688648766
103,CFA,silent_fault,ece,0.2645841103412491
103,CFA,silent_fault,aurc,0.29722156152084417
103,CRF_NR,complete_drift,accuracy,0.5857011915673694
103,CRF_NR,complete_drift,macro_f1,0.5704357253981053
103,CRF_NR,complete_drift,macro_auroc,0.8714296137859548
103,CRF_NR,complete_drift,nll,1.4316669986708612
103,CRF_NR,complete_drift,ece,0.1708733498039429
103,CRF_NR,complete_drift,aurc,0.19335526389477126
103,CRF_NR,missing_drift,accuracy,0.5543079743354721
103,CRF_NR,missing_drift,macro_f1,0.5399658376522756
103,CRF_NR,missing_drift,macro_auroc,0.8503862847459907
103,CRF_NR,missing_drift,nll,1.6051052199650528
103,CRF_NR,missing_drift,ece,0.19079957264590763
103,CRF_NR,missing_drift,aurc,0.23200356506051412
103,CRF_NR,reported_fault,accuracy,0.5430797433547204
103,CRF_NR,reported_fault,macro_f1,0.5281558829870441
103,CRF_NR,reported_fault,macro_auroc,0.8408749965486196
103,CRF_NR,reported_fault,nll,1.720756688748426
103,CRF_NR,reported_fault,ece,0.20617003431910774
103,CRF_NR,reported_fault,aurc,0.24278738945980846
103,CRF_NR,silent_fault,accuracy,0.49977085242896424
103,CRF_NR,silent_fault,macro_f1,0.4860652855286838
