dataset,task,seed,method,environment,fault_type,group,scale,prevalence,subset,metric,value
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_f1,0.42277527961111244
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auroc,0.7536669940681465
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auprc,0.4387305193926175
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,nll,3.5353819848247974
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,brier,0.9383574180685768
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,ece15,0.39827669704705904
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,accuracy,0.5971003433803892
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_f1,0.5774160010484667
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_auroc,0.8676455752292848
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_auprc,0.6458035632802939
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,nll,1.493482529741131
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,brier,0.5753700807423127
chemical,gas_class,105,PDRF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,ece15,0.16648828081050387
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,accuracy,0.541704857928506
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,macro_f1,0.5300178761991919
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8391838852755029
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.5998443164127097
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,nll,1.8785039398851873
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,brier,0.6630376886787144
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,all,ece15,0.2307170407622916
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,accuracy,0.4963868816008894
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.4854055412513329
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8149906303407525
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5541841381962643
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,nll,2.295290112535529
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,brier,0.7475965702920174
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,affected,ece15,0.2898450130187783
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5734892787524366
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5587841603213031
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8579019661533803
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.6375969413240891
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,nll,1.5861849049542067
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,brier,0.6037310890598714
chemical,gas_class,105,PDRF,group:1,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.18924679563291819
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,accuracy,0.5531622364802933
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,macro_f1,0.5419859241271667
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,macro_auroc,0.8360355773740581
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,macro_auprc,0.5830907917927829
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,nll,1.9767483837767807
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,brier,0.6712060807002788
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,all,ece15,0.2266873224927787
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,accuracy,0.5083986562150056
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_f1,0.49259122073263373
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_auroc,0.807122438512708
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_auprc,0.523718700067476
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,nll,2.6588715399062317
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,brier,0.7825517434883772
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,affected,ece15,0.3112844708485139
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,accuracy,0.5841737781225756
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_f1,0.5733994955815899
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_auroc,0.8615344147179841
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_auprc,0.645279681624875
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,nll,1.5041836216172777
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,brier,0.5940674640441331
chemical,gas_class,105,PDRF,group:2,silent_gaussian,2,3.0,0.4,unaffected,ece15,0.1687043802834371
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,accuracy,0.5336846929422548
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,macro_f1,0.5209166400560358
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,macro_auroc,0.8303886367660153
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,macro_auprc,0.5586102949270217
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,nll,1.9896529368380211
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,brier,0.6969957711423572
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,all,ece15,0.24801741188048876
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,accuracy,0.44521337946943484
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_f1,0.43297950888283837
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auroc,0.7802523148221873
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auprc,0.4643509805404457
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,nll,2.7772491572510023
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,brier,0.8756845243646194
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,affected,ece15,0.36627364497215004
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,accuracy,0.5920152091254753
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_f1,0.5760866215910057
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_auroc,0.8696946270679088
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,macro_auprc,0.6520148696258566
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,nll,1.4703784706037586
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,brier,0.5791834905007593
chemical,gas_class,105,PDRF,group:3,silent_gaussian,3,3.0,0.4,unaffected,ece15,0.17004923387625373
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,accuracy,0.5213107241063245
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,macro_f1,0.5098024294517878
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,macro_auroc,0.8070869536072792
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,macro_auprc,0.5125730304712756
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,nll,2.328516218517873
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,brier,0.7315513904276072
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,all,ece15,0.26695593531857276
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,accuracy,0.3988505747126437
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_f1,0.3856049429442554
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_auroc,0.7364905515771758
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,macro_auprc,0.3890496914744261
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,nll,3.6283905110878107
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,brier,0.9772087208088855
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,affected,ece15,0.4300812186523415
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,accuracy,0.602515243902439
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_f1,0.5867467309034531
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_auroc,0.8699158163110381
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,macro_auprc,0.6566363545973831
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,nll,1.4665568934143325
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,brier,0.5686536179948998
chemical,gas_class,105,PDRF,group:4,silent_gaussian,4,3.0,0.4,unaffected,ece15,0.16054437340169053
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,accuracy,0.5735563703024747
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_f1,0.5570966329503185
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_auroc,0.8582244402174138
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,macro_auprc,0.6321464394908477
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,nll,1.605057364008599
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,brier,0.607765063444615
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,all,ece15,0.195580105624212
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,accuracy,0.5285302593659942
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_f1,0.514605795445744
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_auroc,0.8342826785915795
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,macro_auprc,0.6023084625928438
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,nll,1.9101920567309727
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,brier,0.6839630292800277
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,affected,ece15,0.25172276522652903
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,accuracy,0.603271205781666
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_f1,0.5841674241184968
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_auroc,0.8746555907316936
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,macro_auprc,0.6553714579561256
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,nll,1.4036847159015933
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,brier,0.5574784637015794
chemical,gas_class,105,PDRF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,ece15,0.15852893357859132
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,accuracy,0.5588909257561869
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_f1,0.545806983861643
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8437296382065625
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.6043574929088065
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,nll,1.8217706593731988
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,brier,0.6440735864103054
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,all,ece15,0.21558331497402833
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,accuracy,0.49164265129683
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.4824776193620302
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8009039562413346
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.538738692088527
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,nll,2.455285325302219
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,brier,0.7752889049124614
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,affected,ece15,0.30244136667389004
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.603271205781666
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5841674241184968
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8746555907316936
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.6553714579561256
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,nll,1.4036847159015933
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,brier,0.5574784637015794
chemical,gas_class,105,PDRF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.15852893357859132
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,accuracy,0.5456003666361137
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_f1,0.5344552830802046
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auroc,0.8306810059600922
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auprc,0.5786964025617006
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,nll,2.0346962204206926
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,brier,0.6734937896600237
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,all,ece15,0.23432650699132518
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,accuracy,0.45821325648414984
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_f1,0.4502191967043878
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auroc,0.7736660810945337
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auprc,0.4868957344483625
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,nll,2.9908514050781627
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,brier,0.8492887706080067
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,affected,ece15,0.3496820792856409
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,accuracy,0.603271205781666
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_f1,0.5841674241184968
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auroc,0.8746555907316936
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auprc,0.6553714579561256
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,nll,1.4036847159015933
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,brier,0.5574784637015794
chemical,gas_class,105,PDRF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,ece15,0.15852893357859132
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,accuracy,0.580659945004583
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_f1,0.5651467527056436
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auroc,0.8611698376623368
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auprc,0.6394834358548075
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,nll,1.576455007165952
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,brier,0.5952326086306123
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,ece15,0.17938657505838942
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,accuracy,0.51338199513382
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_f1,0.5089679627134915
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auroc,0.8207096723223685
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auprc,0.5728590996310838
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,nll,2.3255396933774644
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,brier,0.7295790238950219
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,ece15,0.26739914747920346
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,accuracy,0.5876549456109285
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_f1,0.5701046492785947
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auroc,0.865945911630348
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auprc,0.6492707009253301
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,nll,1.4985714235502343
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,brier,0.5812643878682362
chemical,gas_class,105,PDRF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,ece15,0.17023574508671935
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,accuracy,0.5543079743354721
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_f1,0.5410241194553148
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8395632310231425
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.6018554595680764
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,nll,1.8814151042942335
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,brier,0.6522844845000917
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,ece15,0.21582406530486237
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,accuracy,0.5043834015195792
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.49205967529375694
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8064453976406633
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5435294484692602
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,nll,2.4506656046706627
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,brier,0.7569212521423313
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,ece15,0.28631351535463806
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5865058424425179
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5709004904338382
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8650811995608252
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.6503530500032033
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,nll,1.5142882267427553
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,brier,0.5848010659415269
chemical,gas_class,105,PDRF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.1709293110715278
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,accuracy,0.5263519706691109
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_f1,0.5153343582869707
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auroc,0.8215333267439796
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auprc,0.5685618127316752
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,nll,2.1478732675504593
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,brier,0.7039548773364169
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,ece15,0.2554178827064066
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,accuracy,0.4953177257525084
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_f1,0.48551541332676157
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auroc,0.8004784606016805
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auprc,0.5346482607171561
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,nll,2.4728594188275923
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,brier,0.7647834229107682
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,ece15,0.29573000692404233
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,accuracy,0.5938864628820961
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_f1,0.5758532300817009
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auroc,0.8721241505853824
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auprc,0.6596992399946369
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,nll,1.440661773868779
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,brier,0.5715841704460897
chemical,gas_class,105,PDRF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,ece15,0.16769354910829706
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,accuracy,0.5540788267644363
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_f1,0.5278089347225615
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auroc,0.8386102947276789
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auprc,0.5841797952390763
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,nll,2.0214533947153424
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,brier,0.6955471028070888
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,ece15,0.26894681341433935
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,accuracy,0.484985835694051
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_f1,0.4659212281305476
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auroc,0.8056717725643979
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auprc,0.5249351118889932
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,nll,2.5084261835206454
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,brier,0.8172819751256748
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,ece15,0.3355592476578677
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,accuracy,0.6010003847633705
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_f1,0.5657143193507088
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auroc,0.8639264273630798
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auprc,0.6352409128183963
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,nll,1.6907465950841931
chemical,gas_class,105,RO-PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,brier,0.6128760563883491
