building,seed,method,metric,value
hospital,101,UF-PD,class_1_auroc,0.9529316185939063
hospital,101,UF-PD,class_1_auprc,0.9892053449870788
hospital,101,UF-PD,class_2_precision,0.8926270579813886
hospital,101,UF-PD,class_2_recall,0.834113712374582
hospital,101,UF-PD,class_2_f1,0.8623789764868603
hospital,101,UF-PD,class_2_auroc,0.9529316185939063
hospital,101,UF-PD,class_2_auprc,0.9044866809712063
hospital,101,UF-PD,balanced_accuracy,0.907523361843831
hospital,101,UF-PD,native_sensor_fault_recall,0.834113712374582
hospital,101,UF-PD,mean_temperature_group_weight_on_faults,0.28020069003105164
hospital,101,UF-PD,train_seconds,5.737834799991106
hospital,101,UF-PD,inference_seconds,0.006023499998264015
hospital,101,UF-PD,recall_return_air_temperature_fault,0.8386012104909213
hospital,101,UF-PD,recall_supply_air_temperature_fault,0.0
hospital,101,CAGF,accuracy,0.9697714163640248
hospital,101,CAGF,macro_f1,0.9392660693003517
hospital,101,CAGF,macro_auroc,0.8992053295740685
hospital,101,CAGF,macro_auprc,0.9190576196016957
hospital,101,CAGF,nll,0.14294085852607502
hospital,101,CAGF,class_1_precision,0.9664206642066421
hospital,101,CAGF,class_1_recall,0.998728867420872
hospital,101,CAGF,class_1_f1,0.9823091829718072
hospital,101,CAGF,class_1_auroc,0.8993158840982165
hospital,101,CAGF,class_1_auprc,0.9616837376325249
hospital,101,CAGF,class_2_precision,0.9918831168831169
hospital,101,CAGF,class_2_recall,0.8173913043478261
hospital,101,CAGF,class_2_f1,0.8962229556288962
hospital,101,CAGF,class_2_auroc,0.8990947750499206
hospital,101,CAGF,class_2_auprc,0.8764315015708665
hospital,101,CAGF,balanced_accuracy,0.908060085884349
hospital,101,CAGF,native_sensor_fault_recall,0.8173913043478261
hospital,101,CAGF,mean_temperature_group_weight_on_faults,0.20133844017982483
hospital,101,CAGF,train_seconds,8.044087599992054
hospital,101,CAGF,inference_seconds,0.007438500004354864
hospital,101,CAGF,recall_return_air_temperature_fault,0.8217888365837256
hospital,101,CAGF,recall_supply_air_temperature_fault,0.0
hospital,101,ENT-PD,accuracy,0.9714804528946807
hospital,101,ENT-PD,macro_f1,0.9426299627848728
hospital,101,ENT-PD,macro_auroc,0.9594101859807256
hospital,101,ENT-PD,macro_auprc,0.95128086605697
hospital,101,ENT-PD,nll,0.12038965650233963
hospital,101,ENT-PD,class_1_precision,0.9671748217359233
hospital,101,ENT-PD,class_1_recall,1.0
hospital,101,ENT-PD,class_1_f1,0.9833135429035685
hospital,101,ENT-PD,class_1_auroc,0.9594101434679303
hospital,101,ENT-PD,class_1_auprc,0.9902660839607011
hospital,101,ENT-PD,class_2_precision,1.0
hospital,101,ENT-PD,class_2_recall,0.8214046822742475
hospital,101,ENT-PD,class_2_f1,0.901946382666177
hospital,101,ENT-PD,class_2_auroc,0.9594102284935209
hospital,101,ENT-PD,class_2_auprc,0.9122956481532388
hospital,101,ENT-PD,balanced_accuracy,0.9107023411371238
hospital,101,ENT-PD,native_sensor_fault_recall,0.8214046822742475
hospital,101,ENT-PD,mean_temperature_group_weight_on_faults,0.2990099787712097
hospital,101,ENT-PD,train_seconds,6.964685700004338
hospital,101,ENT-PD,inference_seconds,0.005967999997665174
hospital,101,ENT-PD,recall_return_air_temperature_fault,0.8258238063214526
hospital,101,ENT-PD,recall_supply_air_temperature_fault,0.0
hospital,101,PDRF-NOQ,accuracy,0.9708395641956847
hospital,101,PDRF-NOQ,macro_f1,0.9412332463398938
hospital,101,PDRF-NOQ,macro_auroc,0.9361400847620113
hospital,101,PDRF-NOQ,macro_auprc,0.9399276616099834
hospital,101,PDRF-NOQ,nll,0.14234805787915483
hospital,101,PDRF-NOQ,class_1_precision,0.9664619164619165
hospital,101,PDRF-NOQ,class_1_recall,1.0
hospital,101,PDRF-NOQ,class_1_f1,0.9829449615793091
hospital,101,PDRF-NOQ,class_1_auroc,0.936140212300397
hospital,101,PDRF-NOQ,class_1_auprc,0.9817659257460035
hospital,101,PDRF-NOQ,class_2_precision,1.0
hospital,101,PDRF-NOQ,class_2_recall,0.8173913043478261
hospital,101,PDRF-NOQ,class_2_f1,0.8995215311004785
hospital,101,PDRF-NOQ,class_2_auroc,0.9361399572236255
hospital,101,PDRF-NOQ,class_2_auprc,0.8980893974739633
hospital,101,PDRF-NOQ,balanced_accuracy,0.9086956521739131
hospital,101,PDRF-NOQ,native_sensor_fault_recall,0.8173913043478261
hospital,101,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.2861744165420532
hospital,101,PDRF-NOQ,train_seconds,8.998652700000093
hospital,101,PDRF-NOQ,inference_seconds,0.008170800007064827
hospital,101,PDRF-NOQ,recall_return_air_temperature_fault,0.8217888365837256
hospital,101,PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,101,RC-PDRF-NOQ,accuracy,0.9708395641956847
hospital,101,RC-PDRF-NOQ,macro_f1,0.9412332463398938
hospital,101,RC-PDRF-NOQ,macro_auroc,0.9302568240476177
hospital,101,RC-PDRF-NOQ,macro_auprc,0.9368410173025052
hospital,101,RC-PDRF-NOQ,nll,0.1468929045905173
hospital,101,RC-PDRF-NOQ,class_1_precision,0.9664619164619165
hospital,101,RC-PDRF-NOQ,class_1_recall,1.0
hospital,101,RC-PDRF-NOQ,class_1_f1,0.9829449615793091
hospital,101,RC-PDRF-NOQ,class_1_auroc,0.9302569090732083
hospital,101,RC-PDRF-NOQ,class_1_auprc,0.9784422311984753
hospital,101,RC-PDRF-NOQ,class_2_precision,1.0
hospital,101,RC-PDRF-NOQ,class_2_recall,0.8173913043478261
hospital,101,RC-PDRF-NOQ,class_2_f1,0.8995215311004785
hospital,101,RC-PDRF-NOQ,class_2_auroc,0.9302567390220271
hospital,101,RC-PDRF-NOQ,class_2_auprc,0.8952398034065352
hospital,101,RC-PDRF-NOQ,balanced_accuracy,0.9086956521739131
hospital,101,RC-PDRF-NOQ,native_sensor_fault_recall,0.8173913043478261
hospital,101,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.2814863920211792
hospital,101,RC-PDRF-NOQ,train_seconds,10.63400159998855
hospital,101,RC-PDRF-NOQ,inference_seconds,0.005967200006125495
hospital,101,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.8217888365837256
hospital,101,RC-PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,101,HGB-current,accuracy,0.9729758598590045
hospital,101,HGB-current,macro_f1,0.9464190675772297
hospital,101,HGB-current,macro_auroc,0.9789539556668068
hospital,101,HGB-current,macro_auprc,0.9719113294619444
hospital,101,HGB-current,nll,0.09937680245942133
hospital,101,HGB-current,class_1_precision,0.9708137521642345
hospital,101,HGB-current,class_1_recall,0.9978390746154824
hospital,101,HGB-current,class_1_f1,0.9841409139346832
hospital,101,HGB-current,class_1_auroc,0.9789539556668069
hospital,101,HGB-current,class_1_auprc,0.9953641686323771
hospital,101,HGB-current,class_2_precision,0.9866771159874608
hospital,101,HGB-current,class_2_recall,0.8421404682274247
hospital,101,HGB-current,class_2_f1,0.9086972212197763
hospital,101,HGB-current,class_2_auroc,0.9789539556668068
hospital,101,HGB-current,class_2_auprc,0.9484584902915117
hospital,101,HGB-current,balanced_accuracy,0.9199897714214536
hospital,101,HGB-current,native_sensor_fault_recall,0.8421404682274247
hospital,101,HGB-current,train_seconds,0.7238745000067865
hospital,101,HGB-current,recall_return_air_temperature_fault,0.8426361802286483
hospital,101,HGB-current,recall_supply_air_temperature_fault,0.75
hospital,101,HGB-lag,accuracy,0.9707327494125187
hospital,101,HGB-lag,macro_f1,0.9412511376747965
hospital,101,HGB-lag,macro_auroc,0.9749598360366512
hospital,101,HGB-lag,macro_auprc,0.9654237339437651
hospital,101,HGB-lag,nll,0.10744575640308292
hospital,101,HGB-lag,class_1_precision,0.9671465485418974
hospital,101,HGB-lag,class_1_recall,0.9991102071946104
hospital,101,HGB-lag,class_1_f1,0.9828685757158935
hospital,101,HGB-lag,class_1_auroc,0.9749598360366512
hospital,101,HGB-lag,class_1_auprc,0.9943249945093796
hospital,101,HGB-lag,class_2_precision,0.994331983805668
hospital,101,HGB-lag,class_2_recall,0.8214046822742475
hospital,101,HGB-lag,class_2_f1,0.8996336996336997
hospital,101,HGB-lag,class_2_auroc,0.9749598360366512
hospital,101,HGB-lag,class_2_auprc,0.9365224733781506
hospital,101,HGB-lag,balanced_accuracy,0.9102574447344289
hospital,101,HGB-lag,native_sensor_fault_recall,0.8214046822742475
hospital,101,HGB-lag,train_seconds,0.7033016000059433
hospital,101,HGB-lag,recall_return_air_temperature_fault,0.8258238063214526
hospital,101,HGB-lag,recall_supply_air_temperature_fault,0.0
hospital,102,EF-PD,accuracy,0.9735099337748344
hospital,102,EF-PD,macro_f1,0.9470188060766027
hospital,102,EF-PD,macro_auroc,0.9955229775281615
hospital,102,EF-PD,macro_auprc,0.9909769867671165
hospital,102,EF-PD,nll,0.19928686957074848
hospital,102,EF-PD,class_1_precision,0.9694393099199015
hospital,102,EF-PD,class_1_recall,1.0
hospital,102,EF-PD,class_1_f1,0.9844825428607183
hospital,102,EF-PD,class_1_auroc,0.9955229775281617
hospital,102,EF-PD,class_1_auprc,0.9991118319082827
hospital,102,EF-PD,class_2_precision,1.0
hospital,102,EF-PD,class_2_recall,0.834113712374582
hospital,102,EF-PD,class_2_f1,0.9095550692924872
hospital,102,EF-PD,class_2_auroc,0.9955229775281615
hospital,102,EF-PD,class_2_auprc,0.9828421416259504
hospital,102,EF-PD,balanced_accuracy,0.9170568561872909
hospital,102,EF-PD,native_sensor_fault_recall,0.834113712374582
hospital,102,EF-PD,mean_temperature_group_weight_on_faults,0.0
hospital,102,EF-PD,train_seconds,3.276895200004219
hospital,102,EF-PD,inference_seconds,0.003824200000963174
hospital,102,EF-PD,recall_return_air_temperature_fault,0.8386012104909213
hospital,102,EF-PD,recall_supply_air_temperature_fault,0.0
hospital,102,UF-PD,accuracy,0.968169194616535
hospital,102,UF-PD,macro_f1,0.9372067718506738
hospital,102,UF-PD,macro_auroc,0.9544389522636576
hospital,102,UF-PD,macro_auprc,0.9486578978898811
hospital,102,UF-PD,nll,0.12614168972432155
hospital,102,UF-PD,class_1_precision,0.9690172264221093
hospital,102,UF-PD,class_1_recall,0.9938985636201856
hospital,102,UF-PD,class_1_f1,0.9813002008032129
hospital,102,UF-PD,class_1_auroc,0.9544389522636576
hospital,102,UF-PD,class_1_auprc,0.989225965466794
hospital,102,UF-PD,class_2_precision,0.962877030162413
hospital,102,UF-PD,class_2_recall,0.8327759197324415
hospital,102,UF-PD,class_2_f1,0.8931133428981348
hospital,102,UF-PD,class_2_auroc,0.9544389522636576
hospital,102,UF-PD,class_2_auprc,0.9080898303129682
hospital,102,UF-PD,balanced_accuracy,0.9133372416763135
hospital,102,UF-PD,native_sensor_fault_recall,0.8327759197324415
hospital,102,UF-PD,mean_temperature_group_weight_on_faults,0.28020069003105164
hospital,102,UF-PD,train_seconds,5.518029699989711
hospital,102,UF-PD,inference_seconds,0.006709200009936467
hospital,102,UF-PD,recall_return_air_temperature_fault,0.8372562205783457
hospital,102,UF-PD,recall_supply_air_temperature_fault,0.0
hospital,102,CAGF,accuracy,0.9703054902798547
hospital,102,CAGF,macro_f1,0.9401752120732503
hospital,102,CAGF,macro_auroc,0.8964823850358362
hospital,102,CAGF,macro_auprc,0.9158256444277935
hospital,102,CAGF,nll,0.14367411445939066
hospital,102,CAGF,class_1_precision,0.9662120653642954
hospital,102,CAGF,class_1_recall,0.9996186602262616
hospital,102,CAGF,class_1_f1,0.9826315131825566
hospital,102,CAGF,class_1_auroc,0.8964926093631032
hospital,102,CAGF,class_1_auprc,0.956272124591961
hospital,102,CAGF,class_2_precision,0.9975470155355682
hospital,102,CAGF,class_2_recall,0.8160535117056856
hospital,102,CAGF,class_2_f1,0.8977189109639441
hospital,102,CAGF,class_2_auroc,0.8964721607085693
hospital,102,CAGF,class_2_auprc,0.8753791642636259
hospital,102,CAGF,balanced_accuracy,0.9078360859659735
hospital,102,CAGF,native_sensor_fault_recall,0.8160535117056856
hospital,102,CAGF,mean_temperature_group_weight_on_faults,0.2014407515525818
hospital,102,CAGF,train_seconds,7.916398699991987
hospital,102,CAGF,inference_seconds,0.008094399992842227
hospital,102,CAGF,recall_return_air_temperature_fault,0.82044384667115
hospital,102,CAGF,recall_supply_air_temperature_fault,0.0
hospital,102,ENT-PD,accuracy,0.9698782311471907
hospital,102,ENT-PD,macro_f1,0.9399004291063888
hospital,102,ENT-PD,macro_auroc,0.9445671198388936
hospital,102,ENT-PD,macro_auprc,0.942478526686048
hospital,102,ENT-PD,nll,0.1362760934762436
hospital,102,ENT-PD,class_1_precision,0.9678056000986801
hospital,102,ENT-PD,class_1_recall,0.9973306215838312
hospital,102,ENT-PD,class_1_f1,0.9823463127582321
hospital,102,ENT-PD,class_1_auroc,0.944567098582496
hospital,102,ENT-PD,class_1_auprc,0.9853513907250301
hospital,102,ENT-PD,class_2_precision,0.9832669322709163
hospital,102,ENT-PD,class_2_recall,0.8254180602006689
hospital,102,ENT-PD,class_2_f1,0.8974545454545455
hospital,102,ENT-PD,class_2_auroc,0.9445671410952912
hospital,102,ENT-PD,class_2_auprc,0.899605662647066
hospital,102,ENT-PD,balanced_accuracy,0.9113743408922501
hospital,102,ENT-PD,native_sensor_fault_recall,0.8254180602006689
hospital,102,ENT-PD,mean_temperature_group_weight_on_faults,0.5846410393714905
hospital,102,ENT-PD,train_seconds,7.3830905000068014
hospital,102,ENT-PD,inference_seconds,0.006106700006057508
hospital,102,ENT-PD,recall_return_air_temperature_fault,0.8298587760591796
hospital,102,ENT-PD,recall_supply_air_temperature_fault,0.0
hospital,102,PDRF-NOQ,accuracy,0.9709463789788507
hospital,102,PDRF-NOQ,macro_f1,0.9414663945464895
hospital,102,PDRF-NOQ,macro_auroc,0.9375876879543821
hospital,102,PDRF-NOQ,macro_auprc,0.9405176864237415
hospital,102,PDRF-NOQ,nll,0.13546350154126793
hospital,102,PDRF-NOQ,class_1_precision,0.9665806610148667
hospital,102,PDRF-NOQ,class_1_recall,1.0
hospital,102,PDRF-NOQ,class_1_f1,0.9830063726102711
hospital,102,PDRF-NOQ,class_1_auroc,0.9375876454415868
hospital,102,PDRF-NOQ,class_1_auprc,0.9824690169925738
hospital,102,PDRF-NOQ,class_2_precision,1.0
hospital,102,PDRF-NOQ,class_2_recall,0.8180602006688963
hospital,102,PDRF-NOQ,class_2_f1,0.8999264164827079
hospital,102,PDRF-NOQ,class_2_auroc,0.9375877304671774
hospital,102,PDRF-NOQ,class_2_auprc,0.898566355854909
hospital,102,PDRF-NOQ,balanced_accuracy,0.9090301003344481
hospital,102,PDRF-NOQ,native_sensor_fault_recall,0.8180602006688963
hospital,102,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.2870965898036957
hospital,102,PDRF-NOQ,train_seconds,9.459157099990989
hospital,102,PDRF-NOQ,inference_seconds,0.0052432000084081665
hospital,102,PDRF-NOQ,recall_return_air_temperature_fault,0.8224613315400134
hospital,102,PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,102,RC-PDRF-NOQ,accuracy,0.9709463789788507
hospital,102,RC-PDRF-NOQ,macro_f1,0.9414663945464895
hospital,102,RC-PDRF-NOQ,macro_auroc,0.9373358421550927
hospital,102,RC-PDRF-NOQ,macro_auprc,0.9404833578024627
hospital,102,RC-PDRF-NOQ,nll,0.14297513036593754
hospital,102,RC-PDRF-NOQ,class_1_precision,0.9665806610148667
hospital,102,RC-PDRF-NOQ,class_1_recall,1.0
hospital,102,RC-PDRF-NOQ,class_1_f1,0.9830063726102711
hospital,102,RC-PDRF-NOQ,class_1_auroc,0.9373357996422974
hospital,102,RC-PDRF-NOQ,class_1_auprc,0.9816122425171696
hospital,102,RC-PDRF-NOQ,class_2_precision,1.0
hospital,102,RC-PDRF-NOQ,class_2_recall,0.8180602006688963
hospital,102,RC-PDRF-NOQ,class_2_f1,0.8999264164827079
hospital,102,RC-PDRF-NOQ,class_2_auroc,0.937335884667888
hospital,102,RC-PDRF-NOQ,class_2_auprc,0.899354473087756
hospital,102,RC-PDRF-NOQ,balanced_accuracy,0.9090301003344481
hospital,102,RC-PDRF-NOQ,native_sensor_fault_recall,0.8180602006688963
hospital,102,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.280742883682251
hospital,102,RC-PDRF-NOQ,train_seconds,10.743878900000709
hospital,102,RC-PDRF-NOQ,inference_seconds,0.009269600006518885
hospital,102,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.8224613315400134
hospital,102,RC-PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,102,HGB-current,accuracy,0.9732963042085024
hospital,102,HGB-current,macro_f1,0.9472586675608243
hospital,102,HGB-current,macro_auroc,0.9797107684485338
hospital,102,HGB-current,macro_auprc,0.9685737729325135
hospital,102,HGB-current,nll,0.10296758916493089
hospital,102,HGB-current,class_1_precision,0.9717577108881457
hospital,102,HGB-current,class_1_recall,0.9972035083259184
hospital,102,HGB-current,class_1_f1,0.9843161856963614
hospital,102,HGB-current,class_1_auroc,0.9797107684485339
hospital,102,HGB-current,class_1_auprc,0.9955760156884098
hospital,102,HGB-current,class_2_precision,0.9829325058184639
hospital,102,HGB-current,class_2_recall,0.8474916387959867
hospital,102,HGB-current,class_2_f1,0.9102011494252874
hospital,102,HGB-current,class_2_auroc,0.9797107684485338
hospital,102,HGB-current,class_2_auprc,0.9415715301766171
hospital,102,HGB-current,balanced_accuracy,0.9223475735609525
hospital,102,HGB-current,native_sensor_fault_recall,0.8474916387959867
hospital,102,HGB-current,train_seconds,0.5692825000005541
hospital,102,HGB-current,recall_return_air_temperature_fault,0.8473436449226631
hospital,102,HGB-current,recall_supply_air_temperature_fault,0.875
hospital,102,HGB-lag,accuracy,0.9708395641956847
hospital,102,HGB-lag,macro_f1,0.9415542884087471
hospital,102,HGB-lag,macro_auroc,0.9721769059442664
hospital,102,HGB-lag,macro_auprc,0.9631730778918588
hospital,102,HGB-lag,nll,0.10969856666968819
hospital,102,HGB-lag,class_1_precision,0.9674956907165723
hospital,102,HGB-lag,class_1_recall,0.9988559806787848
hospital,102,HGB-lag,class_1_f1,0.9829257614610044
hospital,102,HGB-lag,class_1_auroc,0.9721769059442664
hospital,102,HGB-lag,class_1_auprc,0.9937703028726497
hospital,102,HGB-lag,class_2_precision,0.992741935483871
hospital,102,HGB-lag,class_2_recall,0.8234113712374582
hospital,102,HGB-lag,class_2_f1,0.9001828153564899
hospital,102,HGB-lag,class_2_auroc,0.9721769059442665
hospital,102,HGB-lag,class_2_auprc,0.9325758529110679
hospital,102,HGB-lag,balanced_accuracy,0.9111336759581214
hospital,102,HGB-lag,native_sensor_fault_recall,0.8234113712374582
hospital,102,HGB-lag,train_seconds,0.6475405000091996
hospital,102,HGB-lag,recall_return_air_temperature_fault,0.827841291190316
hospital,102,HGB-lag,recall_supply_air_temperature_fault,0.0
hospital,103,EF-PD,accuracy,0.9615466780602435
hospital,103,EF-PD,macro_f1,0.9268440389196173
hospital,103,EF-PD,macro_auroc,0.9779114781571383
hospital,103,EF-PD,macro_auprc,0.9694766182076668
hospital,103,EF-PD,nll,0.11065565077927625
hospital,103,EF-PD,class_1_precision,0.9725544504595242
hospital,103,EF-PD,class_1_recall,0.9819499173763824
hospital,103,EF-PD,class_1_f1,0.9772296015180265
hospital,103,EF-PD,class_1_auroc,0.9779114994135361
hospital,103,EF-PD,class_1_auprc,0.9949901439422386
hospital,103,EF-PD,class_2_precision,0.8999295278365046
hospital,103,EF-PD,class_2_recall,0.854180602006689
hospital,103,EF-PD,class_2_f1,0.876458476321208
hospital,103,EF-PD,class_2_auroc,0.9779114569007407
hospital,103,EF-PD,class_2_auprc,0.9439630924730952
hospital,103,EF-PD,balanced_accuracy,0.9180652596915357
hospital,103,EF-PD,native_sensor_fault_recall,0.854180602006689
hospital,103,EF-PD,mean_temperature_group_weight_on_faults,0.0
hospital,103,EF-PD,train_seconds,2.826566100004129
hospital,103,EF-PD,inference_seconds,0.0025514000008115545
hospital,103,EF-PD,recall_return_air_temperature_fault,0.8587760591795561
hospital,103,EF-PD,recall_supply_air_temperature_fault,0.0
hospital,103,UF-PD,accuracy,0.9618671224097415
hospital,103,UF-PD,macro_f1,0.9260597455159936
hospital,103,UF-PD,macro_auroc,0.9546544071101799
hospital,103,UF-PD,macro_auprc,0.9480737847985679
hospital,103,UF-PD,nll,0.1278246163780619
hospital,103,UF-PD,class_1_precision,0.968789013732834
hospital,103,UF-PD,class_1_recall,0.9863988814033303
hospital,103,UF-PD,class_1_f1,0.9775146438244001
hospital,103,UF-PD,class_1_auroc,0.9546544071101799
hospital,103,UF-PD,class_1_auprc,0.9896235415345046
hospital,103,UF-PD,class_2_precision,0.9208579881656804
hospital,103,UF-PD,class_2_recall,0.8327759197324415
hospital,103,UF-PD,class_2_f1,0.8746048472075869
hospital,103,UF-PD,class_2_auroc,0.9546544071101799
hospital,103,UF-PD,class_2_auprc,0.9065240280626312
hospital,103,UF-PD,balanced_accuracy,0.9095874005678859
hospital,103,UF-PD,native_sensor_fault_recall,0.8327759197324415
hospital,103,UF-PD,mean_temperature_group_weight_on_faults,0.28020069003105164
hospital,103,UF-PD,train_seconds,5.440030899990234
hospital,103,UF-PD,inference_seconds,0.0059520000068005174
hospital,103,UF-PD,recall_return_air_temperature_fault,0.8372562205783457
hospital,103,UF-PD,recall_supply_air_temperature_fault,0.0
hospital,103,CAGF,accuracy,0.9784234138004699
hospital,103,CAGF,macro_f1,0.9576606838486301
hospital,103,CAGF,macro_auroc,0.9674577518468621
hospital,103,CAGF,macro_auprc,0.9665027739299634
hospital,103,CAGF,nll,0.09101276874760537
hospital,103,CAGF,class_1_precision,0.9760278226307291
hospital,103,CAGF,class_1_recall,0.9988559806787848
hospital,103,CAGF,class_1_f1,0.9873099635632617
hospital,103,CAGF,class_1_auroc,0.9674577731032598
hospital,103,CAGF,class_1_auprc,0.9919297896587476
hospital,103,CAGF,class_2_precision,0.9931350114416476
hospital,103,CAGF,class_2_recall,0.8709030100334448
hospital,103,CAGF,class_2_f1,0.9280114041339986
hospital,103,CAGF,class_2_auroc,0.9674577305904644
hospital,103,CAGF,class_2_auprc,0.9410757582011794
hospital,103,CAGF,balanced_accuracy,0.9348794953561148
hospital,103,CAGF,native_sensor_fault_recall,0.8709030100334448
hospital,103,CAGF,mean_temperature_group_weight_on_faults,0.12999150156974792
hospital,103,CAGF,train_seconds,7.307617599988589
hospital,103,CAGF,inference_seconds,0.008470100001432002
hospital,103,CAGF,recall_return_air_temperature_fault,0.8755884330867518
hospital,103,CAGF,recall_supply_air_temperature_fault,0.0
hospital,103,ENT-PD,accuracy,0.9633625293740654
hospital,103,ENT-PD,macro_f1,0.928212331536007
hospital,103,ENT-PD,macro_auroc,0.9633357749848761
hospital,103,ENT-PD,macro_auprc,0.9543621544387546
hospital,103,ENT-PD,nll,0.12468450820238543
hospital,103,ENT-PD,class_1_precision,0.9675615212527964
hospital,103,ENT-PD,class_1_recall,0.9895767128511503
hospital,103,ENT-PD,class_1_f1,0.9784452962986238
hospital,103,ENT-PD,class_1_auroc,0.963335774984876
hospital,103,ENT-PD,class_1_auprc,0.9915735049200805
hospital,103,ENT-PD,class_2_precision,0.9376899696048632
hospital,103,ENT-PD,class_2_recall,0.8254180602006689
hospital,103,ENT-PD,class_2_f1,0.8779793667733903
hospital,103,ENT-PD,class_2_auroc,0.9633357749848761
hospital,103,ENT-PD,class_2_auprc,0.9171508039574288
hospital,103,ENT-PD,balanced_accuracy,0.9074973865259096
hospital,103,ENT-PD,native_sensor_fault_recall,0.8254180602006689
hospital,103,ENT-PD,mean_temperature_group_weight_on_faults,0.29856619238853455
hospital,103,ENT-PD,train_seconds,7.117164600000251
hospital,103,ENT-PD,inference_seconds,0.006550599995534867
hospital,103,ENT-PD,recall_return_air_temperature_fault,0.8298587760591796
hospital,103,ENT-PD,recall_supply_air_temperature_fault,0.0
hospital,103,PDRF-NOQ,accuracy,0.9708395641956847
hospital,103,PDRF-NOQ,macro_f1,0.9412332463398938
hospital,103,PDRF-NOQ,macro_auroc,0.9332120372429091
hospital,103,PDRF-NOQ,macro_auprc,0.9358703455833552
hospital,103,PDRF-NOQ,nll,0.14128439826199723
hospital,103,PDRF-NOQ,class_1_precision,0.9664619164619165
hospital,103,PDRF-NOQ,class_1_recall,1.0
hospital,103,PDRF-NOQ,class_1_f1,0.9829449615793091
hospital,103,PDRF-NOQ,class_1_auroc,0.9332120159865114
hospital,103,PDRF-NOQ,class_1_auprc,0.9821441506244767
hospital,103,PDRF-NOQ,class_2_precision,1.0
hospital,103,PDRF-NOQ,class_2_recall,0.8173913043478261
hospital,103,PDRF-NOQ,class_2_f1,0.8995215311004785
hospital,103,PDRF-NOQ,class_2_auroc,0.9332120584993069
hospital,103,PDRF-NOQ,class_2_auprc,0.8895965405422337
hospital,103,PDRF-NOQ,balanced_accuracy,0.9086956521739131
hospital,103,PDRF-NOQ,native_sensor_fault_recall,0.8173913043478261
hospital,103,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.2879302501678467
hospital,103,PDRF-NOQ,train_seconds,8.226148300003842
hospital,103,PDRF-NOQ,inference_seconds,0.006362699990859255
hospital,103,PDRF-NOQ,recall_return_air_temperature_fault,0.8217888365837256
hospital,103,PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,103,RC-PDRF-NOQ,accuracy,0.9706259346293526
hospital,103,RC-PDRF-NOQ,macro_f1,0.9407665140476347
hospital,103,RC-PDRF-NOQ,macro_auroc,0.9254026067995815
hospital,103,RC-PDRF-NOQ,macro_auprc,0.9331482431791125
hospital,103,RC-PDRF-NOQ,nll,0.14899173143864677
hospital,103,RC-PDRF-NOQ,class_1_precision,0.9662245148612134
hospital,103,RC-PDRF-NOQ,class_1_recall,1.0
hospital,103,RC-PDRF-NOQ,class_1_f1,0.9828221625335749
hospital,103,RC-PDRF-NOQ,class_1_auroc,0.9254025855431839
hospital,103,RC-PDRF-NOQ,class_1_auprc,0.9773773929864005
hospital,103,RC-PDRF-NOQ,class_2_precision,1.0
hospital,103,RC-PDRF-NOQ,class_2_recall,0.8160535117056856
hospital,103,RC-PDRF-NOQ,class_2_f1,0.8987108655616943
hospital,103,RC-PDRF-NOQ,class_2_auroc,0.9254026280559792
hospital,103,RC-PDRF-NOQ,class_2_auprc,0.8889190933718246
hospital,103,RC-PDRF-NOQ,balanced_accuracy,0.9080267558528428
hospital,103,RC-PDRF-NOQ,native_sensor_fault_recall,0.8160535117056856
hospital,103,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.28136780858039856
hospital,103,RC-PDRF-NOQ,train_seconds,10.066760899993824
hospital,103,RC-PDRF-NOQ,inference_seconds,0.006815500004449859
hospital,103,RC-PDRF-NOQ,recall_return_air_temperature_fault,0.82044384667115
hospital,103,RC-PDRF-NOQ,recall_supply_air_temperature_fault,0.0
hospital,103,HGB-current,accuracy,0.9735099337748344
hospital,103,HGB-current,macro_f1,0.9476805982203378
hospital,103,HGB-current,macro_auroc,0.976917040106146
hospital,103,HGB-current,macro_auprc,0.9661415902975892
hospital,103,HGB-current,nll,0.1033263991853059
hospital,103,HGB-current,class_1_precision,0.9718815805772327
hospital,103,HGB-current,class_1_recall,0.9973306215838312
hospital,103,HGB-current,class_1_f1,0.9844416562107905
hospital,103,HGB-current,class_1_auroc,0.976917040106146
hospital,103,HGB-current,class_1_auprc,0.99491821220427
hospital,103,HGB-current,class_2_precision,0.9837083010085338
hospital,103,HGB-current,class_2_recall,0.8481605351170568
hospital,103,HGB-current,class_2_f1,0.9109195402298851
hospital,103,HGB-current,class_2_auroc,0.976917040106146
hospital,103,HGB-current,class_2_auprc,0.9373649683909083
