method,seed,fault_type,fault_realization,subset,metric,value,n,inference_ms_per_observation
RO-PDRF-EMA995,104,offset,70001,affected,brier,0.837011270022918,1765,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,affected,ece15,0.3325772872727586,1765,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,accuracy,0.5786841092727972,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,macro_f1,0.5556543683502282,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,macro_auroc,0.853280412045237,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,macro_auprc,0.629013485944465,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,nll,1.5824849010678428,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,brier,0.6254309608886577,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70001,unaffected,ece15,0.2159542280373641,2599,0.0016099908289381778
RO-PDRF-EMA995,104,offset,70002,all,accuracy,0.5087076076993584,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,macro_f1,0.4915779739894243,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,macro_auroc,0.7961974505955852,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,macro_auprc,0.5624856933485982,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,nll,2.38675425060989,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,brier,0.7737831562317041,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,all,ece15,0.31129842789674655,4364,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,accuracy,0.4128595600676819,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,macro_f1,0.35506964664493884,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,macro_auroc,0.7800602611625781,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,macro_auprc,0.5161062160297457,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,nll,3.570079292151786,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,brier,0.9885780609447188,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,affected,ece15,0.45613071029964836,1773,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,accuracy,0.5742956387495176,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,macro_f1,0.5590482845931374,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,macro_auroc,0.8564017041704296,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,macro_auprc,0.6409597285178562,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,nll,1.5770146525188897,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,brier,0.6268007687148478,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70002,unaffected,ece15,0.21219090174772898,2591,0.0014651924833005735
RO-PDRF-EMA995,104,offset,70003,all,accuracy,0.5382676443629697,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,macro_f1,0.5279791712736833,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,macro_auroc,0.8163055112306513,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,macro_auprc,0.5773938682946737,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,nll,1.8744588984502502,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,brier,0.68582057502921,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,all,ece15,0.23666376255855553,4364,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,accuracy,0.46123372948500285,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,macro_f1,0.4389300082611176,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,macro_auroc,0.7983643231488485,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,macro_auprc,0.5502517359454079,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,nll,2.3235833085885766,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,brier,0.783005292711418,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,affected,ece15,0.2970836075875607,1767,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,accuracy,0.5906815556411243,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,macro_f1,0.5695298296121857,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,macro_auroc,0.8541168760484209,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,macro_auprc,0.6348619423840126,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,nll,1.5688744422644878,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,brier,0.6196960482119357,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70003,unaffected,ece15,0.19555400632691924,2597,0.0014931484864274336
RO-PDRF-EMA995,104,offset,70004,all,accuracy,0.5659945004582951,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,macro_f1,0.5523135571427586,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,macro_auroc,0.8443231469610967,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,macro_auprc,0.6143369825099046,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,nll,1.6748668894625236,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,brier,0.6583963892393001,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,all,ece15,0.22280810554840497,4364,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,accuracy,0.5486518171160609,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,macro_f1,0.5384187426885884,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,macro_auroc,0.8244869903571378,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,macro_auprc,0.5940780545549891,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,nll,1.7917663517869364,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,brier,0.7078144593289557,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,affected,ece15,0.24487049126471339,1706,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,accuracy,0.5771256583897667,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,macro_f1,0.5606515947987297,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,macro_auroc,0.8570137784537728,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,macro_auprc,0.6324545743509017,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,nll,1.5998366100323322,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,brier,0.6266780944413496,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70004,unaffected,ece15,0.21090635172938654,2658,0.0015090284206435822
RO-PDRF-EMA995,104,offset,70005,all,accuracy,0.5549954170485792,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,macro_f1,0.5457856459452871,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,macro_auroc,0.8378156980645811,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,macro_auprc,0.6101138453087295,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,nll,1.7302781015518867,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,brier,0.6730684562348794,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,all,ece15,0.23566610637222485,4364,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,accuracy,0.5023446658851114,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,macro_f1,0.48498563813507384,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,macro_auroc,0.8210911835971086,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,macro_auprc,0.5843288929537699,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,nll,1.9789381507197576,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,brier,0.7619435465899266,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,affected,ece15,0.2942040026677032,1706,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,accuracy,0.5887885628291949,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,macro_f1,0.5676798664725236,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,macro_auroc,0.8561031782737851,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,macro_auprc,0.6391692881828954,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,nll,1.5706791384667147,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,brier,0.6160252266841985,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70005,unaffected,ece15,0.1980943564939445,2658,0.0014562557333411084
RO-PDRF-EMA995,104,offset,70006,all,accuracy,0.535288725939505,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,macro_f1,0.5214814088278473,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,macro_auroc,0.8199133797302484,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,macro_auprc,0.5851454828402897,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,nll,2.0741803845086895,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,brier,0.7422393312576454,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,all,ece15,0.2801178371470582,4364,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,accuracy,0.4662721893491124,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,macro_f1,0.4498656742523212,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,macro_auroc,0.7964639174332767,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,macro_auprc,0.5555924458925401,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,nll,2.8229497116013147,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,brier,0.9234015428292498,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,affected,ece15,0.39435708051955204,1690,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,accuracy,0.5789080029917726,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,macro_f1,0.5592681337625666,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,macro_auroc,0.8547438921413097,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,macro_auprc,0.6342749680460309,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,nll,1.6009492091958486,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,brier,0.6277426455598102,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70006,unaffected,ece15,0.2107707638023233,2674,0.0015199129197807977
RO-PDRF-EMA995,104,offset,70007,all,accuracy,0.5318515123739689,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,macro_f1,0.5183165723295514,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,macro_auroc,0.8244287288032254,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,macro_auprc,0.5887847543323398,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,nll,2.0048376125045873,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,brier,0.7430252034665306,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,all,ece15,0.2821911830868227,4364,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,accuracy,0.4549132947976879,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,macro_f1,0.44369861478140454,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,macro_auroc,0.7997272357197004,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,macro_auprc,0.5585486833002374,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,nll,2.5980880849330275,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,brier,0.9206912190164057,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,affected,ece15,0.3884989129842361,1730,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,accuracy,0.5823842065299925,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,macro_f1,0.5578894086546619,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,macro_auroc,0.8540872996833505,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,macro_auprc,0.6299370513290068,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,nll,1.615193224766849,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,brier,0.6263349199049193,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70007,unaffected,ece15,0.21236871035830396,2634,0.0014583409721083858
RO-PDRF-EMA995,104,offset,70008,all,accuracy,0.5412465627864345,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,macro_f1,0.5138433628493297,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,macro_auroc,0.8195776228689451,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,macro_auprc,0.5771472930102437,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,nll,2.021649065641601,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,brier,0.7070768308094634,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,all,ece15,0.2613267445583392,4364,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,accuracy,0.455026455026455,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,macro_f1,0.40767506228832034,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,macro_auroc,0.7942933485388344,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,macro_auprc,0.5327421038215583,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,nll,2.799933504603532,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,brier,0.8759416701404473,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,affected,ece15,0.36433509603659586,1701,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,accuracy,0.5963199399173864,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,macro_f1,0.5682691540996981,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,macro_auroc,0.8618247946797327,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,macro_auprc,0.643274933811249,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,nll,1.5245173229926166,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,brier,0.5992138598361237,2663,0.0014822868955527337
RO-PDRF-EMA995,104,offset,70008,unaffected,ece15,0.19552977182253656,2663,0.0014822868955527337
RO-PDRF-EMA995,104,drift,70001,all,accuracy,0.5446837763519706,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,macro_f1,0.5303362540361621,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,macro_auroc,0.8342018437500105,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,macro_auprc,0.6077004741743748,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,nll,1.813625784229832,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,brier,0.6929874296052445,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,all,ece15,0.2553089848428446,4364,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,accuracy,0.49461756373937676,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,macro_f1,0.4868296009627855,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,macro_auroc,0.8145359677833155,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,macro_auprc,0.5874868161952511,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,nll,2.1539856456111406,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,brier,0.7924657651261562,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,affected,ece15,0.314938690456385,1765,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,accuracy,0.5786841092727972,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,macro_f1,0.5556543683502282,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,macro_auroc,0.853280412045237,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,macro_auprc,0.629013485944465,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,nll,1.5824849010678428,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,brier,0.6254309608886577,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70001,unaffected,ece15,0.2159542280373641,2599,0.0015420485769678505
RO-PDRF-EMA995,104,drift,70002,all,accuracy,0.5201649862511457,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,macro_f1,0.5034201835981528,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,macro_auroc,0.8049893693712642,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,macro_auprc,0.5745536935123409,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,nll,2.219920307101349,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,brier,0.7563894406691619,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,all,ece15,0.29823612356191376,4364,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,accuracy,0.4410603496897913,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,macro_f1,0.3965889907068974,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,macro_auroc,0.7843226471587901,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,macro_auprc,0.5381653779888989,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,nll,3.159440076431948,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,brier,0.9457657796616199,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,affected,ece15,0.42620317692549564,1773,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,accuracy,0.5742956387495176,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,macro_f1,0.5590482845931374,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,macro_auroc,0.8564017041704296,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,macro_auprc,0.6409597285178562,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,nll,1.5770146525188897,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,brier,0.6268007687148478,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70002,unaffected,ece15,0.21219090174772898,2591,0.001576054075350396
RO-PDRF-EMA995,104,drift,70003,all,accuracy,0.5611824014665444,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,macro_f1,0.5501791874705665,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,macro_auroc,0.834949847697712,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,macro_auprc,0.6083923419876814,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,nll,1.6760771494737927,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,brier,0.646349816605301,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,all,ece15,0.21342085473287226,4364,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,accuracy,0.5178268251273345,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,macro_f1,0.5055677132400253,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,macro_auroc,0.8209399342287185,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,macro_auprc,0.6038120252565248,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,nll,1.8336354010994662,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,brier,0.685523464889155,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,affected,ece15,0.23968021827156966,1767,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,accuracy,0.5906815556411243,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,macro_f1,0.5695298296121857,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,macro_auroc,0.8541168760484209,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,macro_auprc,0.6348619423840126,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,nll,1.5688744422644878,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,brier,0.6196960482119357,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70003,unaffected,ece15,0.19555400632691924,2597,0.0015190879955817797
RO-PDRF-EMA995,104,drift,70004,all,accuracy,0.5680568285976169,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,macro_f1,0.5523791327258771,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,macro_auroc,0.8458042232208952,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,macro_auprc,0.6164921659131232,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,nll,1.6503919772715712,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,brier,0.6473359942886505,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,all,ece15,0.21867421005812399,4364,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,accuracy,0.5539273153575616,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,macro_f1,0.5388232816292321,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,macro_auroc,0.8278612416669727,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,macro_auprc,0.5974138223281314,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,nll,1.7291587803910893,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,brier,0.679521631917095,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,affected,ece15,0.23105963061870474,1706,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,accuracy,0.5771256583897667,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,macro_f1,0.5606515947987297,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,macro_auroc,0.8570137784537728,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,macro_auprc,0.6324545743509017,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,nll,1.5998366100323322,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,brier,0.6266780944413496,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70004,unaffected,ece15,0.21090635172938654,2658,0.0015022685625086735
RO-PDRF-EMA995,104,drift,70005,all,accuracy,0.5630155820348305,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,macro_f1,0.5527427167800267,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,macro_auroc,0.843235164947007,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,macro_auprc,0.6202714146720066,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,nll,1.6780491300377471,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,brier,0.6593681345616169,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,all,ece15,0.22938536197001727,4364,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,accuracy,0.5228604923798359,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,macro_f1,0.5134249186268275,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,macro_auroc,0.8295511788912706,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,macro_auprc,0.6045666906543176,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,nll,1.8453348496132471,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,brier,0.7268977061549219,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,affected,ece15,0.2816436486569826,1706,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,accuracy,0.5887885628291949,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,macro_f1,0.5676798664725236,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,macro_auroc,0.8561031782737851,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,macro_auprc,0.6391692881828954,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,nll,1.5706791384667147,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,brier,0.6160252266841985,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70005,unaffected,ece15,0.1980943564939445,2658,0.0015033226426926422
RO-PDRF-EMA995,104,drift,70006,all,accuracy,0.5478918423464711,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,macro_f1,0.5327740040132108,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,macro_auroc,0.8280026320183067,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,macro_auprc,0.5988212062852717,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,nll,1.9463269971353867,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,brier,0.713819120923271,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,all,ece15,0.2637351442275246,4364,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,accuracy,0.49881656804733726,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,macro_f1,0.48474839736751685,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,macro_auroc,0.8042104451265818,1690,0.0015453253855086235
RO-PDRF-EMA995,104,drift,70006,affected,macro_auprc,0.5779292484835449,1690,0.0015453253855086235
