method,seed,subset,metric,value,n
QMF-PD-scale003,102,fault_affected,macro_auroc,0.7559900234672773,1765
QMF-PD-scale003,102,fault_affected,macro_auprc,0.45621428497541067,1765
QMF-PD-scale003,102,fault_affected,nll,2.7996815481750796,1765
QMF-PD-scale003,102,fault_affected,brier,0.8256821213496595,1765
QMF-PD-scale003,102,fault_affected,ece15,0.30672957198140305,1765
QMF-PD-scale003,102,fault_unaffected,accuracy,0.5913813005001923,2599
QMF-PD-scale003,102,fault_unaffected,macro_f1,0.5570601721404488,2599
QMF-PD-scale003,102,fault_unaffected,macro_auroc,0.8418722845258987,2599
QMF-PD-scale003,102,fault_unaffected,macro_auprc,0.6173924461870001,2599
QMF-PD-scale003,102,fault_unaffected,nll,1.702758798649786,2599
QMF-PD-scale003,102,fault_unaffected,brier,0.5968846452184552,2599
QMF-PD-scale003,102,fault_unaffected,ece15,0.16764118757189214,2599
QMF-PD-scale030,102,clean_matched_mask,accuracy,0.5737855178735105,4364
QMF-PD-scale030,102,clean_matched_mask,macro_f1,0.5557158371512289,4364
QMF-PD-scale030,102,clean_matched_mask,macro_auroc,0.8493156123591854,4364
QMF-PD-scale030,102,clean_matched_mask,macro_auprc,0.6159503544350777,4364
QMF-PD-scale030,102,clean_matched_mask,nll,1.8519337773207558,4364
QMF-PD-scale030,102,clean_matched_mask,brier,0.6243965629225593,4364
QMF-PD-scale030,102,clean_matched_mask,ece15,0.2209893525070165,4364
QMF-PD-scale030,102,fault_all,accuracy,0.5332263978001833,4364
QMF-PD-scale030,102,fault_all,macro_f1,0.5163523128374171,4364
QMF-PD-scale030,102,fault_all,macro_auroc,0.8164003366890928,4364
QMF-PD-scale030,102,fault_all,macro_auprc,0.5444700737523741,4364
QMF-PD-scale030,102,fault_all,nll,2.363514028316013,4364
QMF-PD-scale030,102,fault_all,brier,0.7056844223990761,4364
QMF-PD-scale030,102,fault_all,ece15,0.27148315674812284,4364
QMF-PD-scale030,102,fault_affected,accuracy,0.46402266288951843,1765
QMF-PD-scale030,102,fault_affected,macro_f1,0.45201180925020784,1765
QMF-PD-scale030,102,fault_affected,macro_auroc,0.7656718679705062,1765
QMF-PD-scale030,102,fault_affected,macro_auprc,0.45877580103636784,1765
QMF-PD-scale030,102,fault_affected,nll,3.154936944955145,1765
QMF-PD-scale030,102,fault_affected,brier,0.8428501115937553,1765
QMF-PD-scale030,102,fault_affected,ece15,0.3505663171537199,1765
QMF-PD-scale030,102,fault_unaffected,accuracy,0.5802231627549057,2599
QMF-PD-scale030,102,fault_unaffected,macro_f1,0.5590182694763425,2599
