seed,method,fault_type,subset,metric,value,n,inference_ms_per_observation
106,RO-CAGF,drift,all,macro_auprc,0.5613079512460696,4364,0.0013881072403174185
106,RO-CAGF,drift,all,nll,2.1952304788698624,4364,0.0013881072403174185
106,RO-CAGF,drift,all,brier,0.7353785655471571,4364,0.0013881072403174185
106,RO-CAGF,drift,all,ece15,0.28881584522404,4364,0.0013881072403174185
106,RO-CAGF,stuck_at,fault_applied_available,accuracy,0.48676880222841223,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,macro_f1,0.485038688187117,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,macro_auroc,0.7982893032007671,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,macro_auprc,0.5348318103786615,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,nll,2.6579986959498108,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,brier,0.8220030021272186,1436,0.001225939509917672
106,RO-CAGF,stuck_at,fault_applied_available,ece15,0.34376160509905107,1436,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,accuracy,0.4934844192634561,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,macro_f1,0.4887263232567185,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,macro_auroc,0.8007093156859657,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,macro_auprc,0.5318368117789004,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,nll,2.6344523995943367,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,brier,0.8140074775494213,1765,0.001225939509917672
106,RO-CAGF,stuck_at,assigned,ece15,0.33543555809147974,1765,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,accuracy,0.5405925355906118,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,macro_f1,0.5254765701639209,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,macro_auroc,0.844008361468771,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,macro_auprc,0.5846763671465337,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,nll,1.9819430124073563,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,brier,0.6942109991928561,2599,0.001225939509917672
106,RO-CAGF,stuck_at,unaffected,ece15,0.2714018116620194,2599,0.001225939509917672
106,RO-CAGF,stuck_at,all,accuracy,0.5215398716773603,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,macro_f1,0.5106338354033869,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,macro_auroc,0.8259501311491317,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,macro_auprc,0.5586660948434221,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,nll,2.2458474735404956,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,brier,0.7426621413329426,4364,0.001225939509917672
106,RO-CAGF,stuck_at,all,ece15,0.2970661522392064,4364,0.001225939509917672
106,RO-PDRF-Full,gaussian,fault_applied_available,accuracy,0.4777158774373259,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,macro_f1,0.46425163287618304,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,macro_auroc,0.799938114283549,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,macro_auprc,0.5241982565452494,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,nll,3.0805937401473784,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,brier,0.840136922602084,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,fault_applied_available,ece15,0.3761653593406704,1436,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,accuracy,0.49575070821529743,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,macro_f1,0.48254470419997403,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,macro_auroc,0.8093435218664947,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,macro_auprc,0.5405105925557636,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,nll,2.9521708364536083,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,brier,0.8174968951277172,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,assigned,ece15,0.36498365834481994,1765,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,accuracy,0.5909965371296653,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,macro_f1,0.5690780016170821,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,macro_auroc,0.867553427646136,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,macro_auprc,0.6478359102459513,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,nll,1.9555439133173336,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,brier,0.6311671089866138,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,unaffected,ece15,0.26062405366262775,2599,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,accuracy,0.5524747937671861,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,macro_f1,0.5352453939406334,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,macro_auroc,0.8428933054742909,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,macro_auprc,0.5997721469312315,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,nll,2.358625150561954,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,brier,0.7065273455904284,4364,0.001319019248436771
106,RO-PDRF-Full,gaussian,all,ece15,0.30273988030297727,4364,0.001319019248436771
106,RO-PDRF-Full,offset,fault_applied_available,accuracy,0.5090529247910863,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,macro_f1,0.5101370100275543,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,macro_auroc,0.8345733000480607,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,macro_auprc,0.5971136802124086,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,nll,2.534291887498387,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,brier,0.7939399003340386,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,fault_applied_available,ece15,0.34168468791379236,1436,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,accuracy,0.5212464589235127,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,macro_f1,0.5182944613865522,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,macro_auroc,0.838393336268946,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,macro_auprc,0.5992848632006054,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,nll,2.507700887216242,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,brier,0.7799111025062366,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,assigned,ece15,0.3383164524187785,1765,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,accuracy,0.5909965371296653,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,macro_f1,0.5690780016170821,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,macro_auroc,0.867553427646136,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,macro_auprc,0.6478359102459513,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,nll,1.9555439133173336,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,brier,0.6311671089866138,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,unaffected,ece15,0.26062405366262775,2599,0.0012033684690304503
106,RO-PDRF-Full,offset,all,accuracy,0.5627864344637947,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,macro_f1,0.5498040968804192,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,macro_auroc,0.8532707796123881,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,macro_auprc,0.6229361986691403,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,nll,2.178861296207245,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,brier,0.6913259422959938,4364,0.0012033684690304503
106,RO-PDRF-Full,offset,all,ece15,0.291379135515196,4364,0.0012033684690304503
106,RO-PDRF-Full,drift,fault_applied_available,accuracy,0.5229805013927576,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,macro_f1,0.5211492318777412,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,macro_auroc,0.8427661584701883,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,macro_auprc,0.6196818060764472,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,nll,2.395455548002015,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,brier,0.7602430362673619,1436,0.001155659948263529
106,RO-PDRF-Full,drift,fault_applied_available,ece15,0.33190639676074796,1436,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,accuracy,0.5325779036827195,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,macro_f1,0.5270455793599486,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,macro_auroc,0.8453367117122462,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,macro_auprc,0.6182414019861854,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,nll,2.3947439560452555,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,brier,0.7524954102684193,1765,0.001155659948263529
106,RO-PDRF-Full,drift,assigned,ece15,0.33036080281390007,1765,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,accuracy,0.5909965371296653,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,macro_f1,0.5690780016170821,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,macro_auroc,0.867553427646136,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,macro_auprc,0.6478359102459513,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,nll,1.9555439133173336,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,brier,0.6311671089866138,2599,0.001155659948263529
106,RO-PDRF-Full,drift,unaffected,ece15,0.26062405366262775,2599,0.001155659948263529
106,RO-PDRF-Full,drift,all,accuracy,0.5673693858845096,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,macro_f1,0.5531056255479161,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,macro_auroc,0.8565837385962342,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,macro_auprc,0.6319003007571088,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,nll,2.1331763778945065,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,brier,0.6802377899587464,4364,0.001155659948263529
106,RO-PDRF-Full,drift,all,ece15,0.28836632949512664,4364,0.001155659948263529
106,RO-PDRF-Full,stuck_at,fault_applied_available,accuracy,0.5055710306406686,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,macro_f1,0.5118294989836505,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,macro_auroc,0.828073295008136,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,macro_auprc,0.5990434949729856,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,nll,2.3626165539349775,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,brier,0.774632925070569,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,fault_applied_available,ece15,0.31823981874998564,1436,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,accuracy,0.5184135977337111,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,macro_f1,0.5187488044415716,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,macro_auroc,0.8326532998306924,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,macro_auprc,0.6014080302330768,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,nll,2.368026224894964,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,brier,0.7642029911870626,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,assigned,ece15,0.3192417720897339,1765,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,accuracy,0.5909965371296653,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,macro_f1,0.5690780016170821,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,macro_auroc,0.867553427646136,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,macro_auprc,0.6478359102459513,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,nll,1.9555439133173336,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,brier,0.6311671089866138,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,unaffected,ece15,0.26062405366262775,2599,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,accuracy,0.5616406966086159,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,macro_f1,0.5493510910012691,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,macro_auroc,0.8524233935218813,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,macro_auprc,0.6253023122335134,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,nll,2.122370512752374,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,brier,0.6849728679425698,4364,0.0011894362973301961
106,RO-PDRF-Full,stuck_at,all,ece15,0.28276881693045447,4364,0.0011894362973301961
106,RO-MER,gaussian,fault_applied_available,accuracy,0.467966573816156,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,macro_f1,0.46288092962762056,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,macro_auroc,0.7893401819907888,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,macro_auprc,0.5146490769354302,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,nll,2.270521659218391,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,brier,0.7952849243725463,1436,0.0021336388641474964
106,RO-MER,gaussian,fault_applied_available,ece15,0.31058709769610904,1436,0.0021336388641474964
106,RO-MER,gaussian,assigned,accuracy,0.4838526912181303,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,macro_f1,0.4814482628048742,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,macro_auroc,0.7967583313788409,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,macro_auprc,0.5283326584009307,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,nll,2.1349161377796544,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,brier,0.7635087271638695,1765,0.0021336388641474964
106,RO-MER,gaussian,assigned,ece15,0.287740922767785,1765,0.0021336388641474964
106,RO-MER,gaussian,unaffected,accuracy,0.5586764140053867,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,macro_f1,0.5590527710958766,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,macro_auroc,0.8519215818214115,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,macro_auprc,0.622158931976477,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,nll,1.45975319501555,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,brier,0.6024606476071714,2599,0.0021336388641474964
106,RO-MER,gaussian,unaffected,ece15,0.1868186043335319,2599,0.0021336388641474964
106,RO-MER,gaussian,all,accuracy,0.5284142988084326,4364,0.0021336388641474964
106,RO-MER,gaussian,all,macro_f1,0.5276718154983792,4364,0.0021336388641474964
106,RO-MER,gaussian,all,macro_auroc,0.8279699400707252,4364,0.0021336388641474964
106,RO-MER,gaussian,all,macro_auprc,0.5795628397480329,4364,0.0021336388641474964
106,RO-MER,gaussian,all,nll,1.7328197839199138,4364,0.0021336388641474964
106,RO-MER,gaussian,all,brier,0.6675958126891082,4364,0.0021336388641474964
106,RO-MER,gaussian,all,ece15,0.2276361639159847,4364,0.0021336388641474964
106,RO-MER,offset,fault_applied_available,accuracy,0.49025069637883006,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,macro_f1,0.48657282751380787,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,macro_auroc,0.8158643474625286,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,macro_auprc,0.5949557288343136,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,nll,2.037097977702686,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,brier,0.7835876884500111,1436,0.001394867091783255
106,RO-MER,offset,fault_applied_available,ece15,0.3136644922300633,1436,0.001394867091783255
106,RO-MER,offset,assigned,accuracy,0.5019830028328612,1765,0.001394867091783255
106,RO-MER,offset,assigned,macro_f1,0.5034379463490734,1765,0.001394867091783255
106,RO-MER,offset,assigned,macro_auroc,0.8175996932925541,1765,0.001394867091783255
106,RO-MER,offset,assigned,macro_auprc,0.5920582873011897,1765,0.001394867091783255
106,RO-MER,offset,assigned,nll,1.9450031595039878,1765,0.001394867091783255
106,RO-MER,offset,assigned,brier,0.7539918825266114,1765,0.001394867091783255
106,RO-MER,offset,assigned,ece15,0.29040040974914183,1765,0.001394867091783255
106,RO-MER,offset,unaffected,accuracy,0.5586764140053867,2599,0.001394867091783255
106,RO-MER,offset,unaffected,macro_f1,0.5590527710958766,2599,0.001394867091783255
106,RO-MER,offset,unaffected,macro_auroc,0.8519215818214115,2599,0.001394867091783255
106,RO-MER,offset,unaffected,macro_auprc,0.622158931976477,2599,0.001394867091783255
106,RO-MER,offset,unaffected,nll,1.45975319501555,2599,0.001394867091783255
106,RO-MER,offset,unaffected,brier,0.6024606476071714,2599,0.001394867091783255
106,RO-MER,offset,unaffected,ece15,0.1868186043335319,2599,0.001394867091783255
106,RO-MER,offset,all,accuracy,0.5357470210815766,4364,0.001394867091783255
106,RO-MER,offset,all,macro_f1,0.5396786418669984,4364,0.001394867091783255
106,RO-MER,offset,all,macro_auroc,0.8337125455237727,4364,0.001394867091783255
106,RO-MER,offset,all,macro_auprc,0.6012144148667118,4364,0.001394867091783255
106,RO-MER,offset,all,nll,1.6560103415146545,4364,0.001394867091783255
106,RO-MER,offset,all,brier,0.6637467680546535,4364,0.001394867091783255
106,RO-MER,offset,all,ece15,0.2286487951068896,4364,0.001394867091783255
106,RO-MER,drift,fault_applied_available,accuracy,0.520891364902507,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,macro_f1,0.5281307553296527,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,macro_auroc,0.8198247792398708,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,macro_auprc,0.6056119660717649,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,nll,1.8450445813182712,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,brier,0.7236837848884676,1436,0.0014551099934307884
106,RO-MER,drift,fault_applied_available,ece15,0.26343493684503694,1436,0.0014551099934307884
106,RO-MER,drift,assigned,accuracy,0.5269121813031161,1765,0.0014551099934307884
106,RO-MER,drift,assigned,macro_f1,0.5348784680680675,1765,0.0014551099934307884
106,RO-MER,drift,assigned,macro_auroc,0.8225767319232976,1765,0.0014551099934307884
106,RO-MER,drift,assigned,macro_auprc,0.6031550954519203,1765,0.0014551099934307884
106,RO-MER,drift,assigned,nll,1.7887489514541184,1765,0.0014551099934307884
106,RO-MER,drift,assigned,brier,0.7052542023484946,1765,0.0014551099934307884
106,RO-MER,drift,assigned,ece15,0.24937802534603196,1765,0.0014551099934307884
106,RO-MER,drift,unaffected,accuracy,0.5586764140053867,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,macro_f1,0.5590527710958766,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,macro_auroc,0.8519215818214115,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,macro_auprc,0.622158931976477,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,nll,1.45975319501555,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,brier,0.6024606476071714,2599,0.0014551099934307884
106,RO-MER,drift,unaffected,ece15,0.1868186043335319,2599,0.0014551099934307884
106,RO-MER,drift,all,accuracy,0.5458295142071494,4364,0.0014551099934307884
106,RO-MER,drift,all,macro_f1,0.5507734689251947,4364,0.0014551099934307884
106,RO-MER,drift,all,macro_auroc,0.8375822161696614,4364,0.0014551099934307884
106,RO-MER,drift,all,macro_auprc,0.6087962618543865,4364,0.0014551099934307884
106,RO-MER,drift,all,nll,1.5928140360132748,4364,0.0014551099934307884
106,RO-MER,drift,all,brier,0.6440350344354104,4364,0.0014551099934307884
106,RO-MER,drift,all,ece15,0.2121204750170192,4364,0.0014551099934307884
106,RO-MER,stuck_at,fault_applied_available,accuracy,0.4860724233983287,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,macro_f1,0.48210551633317933,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,macro_auroc,0.8105027567420544,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,macro_auprc,0.5764342779939752,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,nll,1.8722528289732163,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,brier,0.7399731450597555,1436,0.001465009170516943
106,RO-MER,stuck_at,fault_applied_available,ece15,0.2664375122958239,1436,0.001465009170516943
106,RO-MER,stuck_at,assigned,accuracy,0.4985835694050991,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,macro_f1,0.5002408550206249,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,macro_auroc,0.8148002839279002,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,macro_auprc,0.57713693973602,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,nll,1.8108855200844305,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,brier,0.7185071888674573,1765,0.001465009170516943
106,RO-MER,stuck_at,assigned,ece15,0.2523871301422713,1765,0.001465009170516943
106,RO-MER,stuck_at,unaffected,accuracy,0.5586764140053867,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,macro_f1,0.5590527710958766,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,macro_auroc,0.8519215818214115,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,macro_auprc,0.622158931976477,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,nll,1.45975319501555,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,brier,0.6024606476071714,2599,0.001465009170516943
106,RO-MER,stuck_at,unaffected,ece15,0.1868186043335319,2599,0.001465009170516943
106,RO-MER,stuck_at,all,accuracy,0.534372135655362,4364,0.001465009170516943
106,RO-MER,stuck_at,all,macro_f1,0.5386851237298524,4364,0.001465009170516943
106,RO-MER,stuck_at,all,macro_auroc,0.8341320491100332,4364,0.001465009170516943
106,RO-MER,stuck_at,all,macro_auprc,0.5977984242595246,4364,0.001465009170516943
106,RO-MER,stuck_at,all,nll,1.6017670707594942,4364,0.001465009170516943
106,RO-MER,stuck_at,all,brier,0.6493951447025895,4364,0.001465009170516943
106,RO-MER,stuck_at,all,ece15,0.21280729599249243,4364,0.001465009170516943
107,RO-CAGF,gaussian,fault_applied_available,accuracy,0.48119777158774374,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,macro_f1,0.4681233406397123,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,macro_auroc,0.8051855265298523,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,macro_auprc,0.510057559656271,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,nll,1.8135510317417878,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,brier,0.7259947931418644,1436,0.001514023829046227
107,RO-CAGF,gaussian,fault_applied_available,ece15,0.23766109633744592,1436,0.001514023829046227
107,RO-CAGF,gaussian,assigned,accuracy,0.47988668555240793,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,macro_f1,0.46885874021742985,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,macro_auroc,0.8046985383216084,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,macro_auprc,0.5071784581646056,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,nll,1.8607984347889883,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,brier,0.7333155557049579,1765,0.001514023829046227
107,RO-CAGF,gaussian,assigned,ece15,0.24967920825771842,1765,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,accuracy,0.5298191612158523,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,macro_f1,0.5079502523074023,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,macro_auroc,0.8357837404505281,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,macro_auprc,0.5495337698312076,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,nll,1.5487809730611934,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,brier,0.6472262754474628,2599,0.001514023829046227
107,RO-CAGF,gaussian,unaffected,ece15,0.19836946565080213,2599,0.001514023829046227
107,RO-CAGF,gaussian,all,accuracy,0.5096241979835013,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,macro_f1,0.4930704404270883,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,macro_auroc,0.8221237330042094,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,macro_auprc,0.530084439247094,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,nll,1.6749750197957394,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,brier,0.6820446942500473,4364,0.001514023829046227
107,RO-CAGF,gaussian,all,ece15,0.21888967266768952,4364,0.001514023829046227
107,RO-CAGF,offset,fault_applied_available,accuracy,0.43175487465181056,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,macro_f1,0.42577062913117536,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,macro_auroc,0.8029520517931305,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,macro_auprc,0.5054330349884105,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,nll,1.9171259628546065,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,brier,0.8077565789405855,1436,0.001195004579022537
107,RO-CAGF,offset,fault_applied_available,ece15,0.31444482245900174,1436,0.001195004579022537
107,RO-CAGF,offset,assigned,accuracy,0.4396600566572238,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,macro_f1,0.43531777709931285,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,macro_auroc,0.8039425800856187,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,macro_auprc,0.5038363176021847,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,nll,1.945066764011656,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,brier,0.7998367593349653,1765,0.001195004579022537
107,RO-CAGF,offset,assigned,ece15,0.3121502716210341,1765,0.001195004579022537
107,RO-CAGF,offset,unaffected,accuracy,0.5298191612158523,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,macro_f1,0.5079502523074023,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,macro_auroc,0.8357837404505281,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,macro_auprc,0.5495337698312076,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,nll,1.5487809730611934,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,brier,0.6472262754474628,2599,0.001195004579022537
107,RO-CAGF,offset,unaffected,ece15,0.19836946565080213,2599,0.001195004579022537
