method,seed,subset,metric,value
PDRF_REC,107,affected,ece15,0.3401085628159661
PDRF_REC,107,unaffected,accuracy,0.6060023085802232
PDRF_REC,107,unaffected,macro_f1,0.584940025936549
PDRF_REC,107,unaffected,macro_auroc,0.8693230982347546
PDRF_REC,107,unaffected,macro_auprc,0.6513475841971087
PDRF_REC,107,unaffected,nll,1.5586086917495527
PDRF_REC,107,unaffected,brier,0.5733308053574463
PDRF_REC,107,unaffected,ece15,0.1857393086300579
PDRF_REC,108,all,accuracy,0.5747021081576535
PDRF_REC,108,all,macro_f1,0.5534591910978209
PDRF_REC,108,all,macro_auroc,0.8411177787780284
PDRF_REC,108,all,macro_auprc,0.5908454020570331
PDRF_REC,108,all,nll,2.2462881143109854
PDRF_REC,108,all,brier,0.685813527108113
PDRF_REC,108,all,ece15,0.2800308024317818
PDRF_REC,108,affected,accuracy,0.511614730878187
PDRF_REC,108,affected,macro_f1,0.5066040617798965
PDRF_REC,108,affected,macro_auroc,0.8073811061237556
PDRF_REC,108,affected,macro_auprc,0.5321753538333182
PDRF_REC,108,affected,nll,2.718844699047829
PDRF_REC,108,affected,brier,0.799592248361737
PDRF_REC,108,affected,ece15,0.3390121077596297
PDRF_REC,108,unaffected,accuracy,0.617545209696037
PDRF_REC,108,unaffected,macro_f1,0.582947348275075
PDRF_REC,108,unaffected,macro_auroc,0.8655419854342227
PDRF_REC,108,unaffected,macro_auprc,0.6415077137849651
PDRF_REC,108,unaffected,nll,1.925371464807127
PDRF_REC,108,unaffected,brier,0.6085455613471875
PDRF_REC,108,unaffected,ece15,0.24106042515364645
PDRF_REC,109,all,accuracy,0.5790559120073328
PDRF_REC,109,all,macro_f1,0.559925068414778
PDRF_REC,109,all,macro_auroc,0.8446442585353843
PDRF_REC,109,all,macro_auprc,0.595456710138042
PDRF_REC,109,all,nll,2.3608921891522225
PDRF_REC,109,all,brier,0.6895019074763477
PDRF_REC,109,all,ece15,0.289000990963605
PDRF_REC,109,affected,accuracy,0.5082152974504249
PDRF_REC,109,affected,macro_f1,0.5024473044894443
PDRF_REC,109,affected,macro_auroc,0.8081578475081964
PDRF_REC,109,affected,macro_auprc,0.531154035260476
PDRF_REC,109,affected,nll,2.9925185904710574
PDRF_REC,109,affected,brier,0.815675194566935
PDRF_REC,109,affected,ece15,0.35397007659541985
PDRF_REC,109,unaffected,accuracy,0.6271642939592151
PDRF_REC,109,unaffected,macro_f1,0.5932351447877912
PDRF_REC,109,unaffected,macro_auroc,0.8723486426846786
PDRF_REC,109,unaffected,macro_auprc,0.6509091001916557
PDRF_REC,109,unaffected,nll,1.9319500582065725
PDRF_REC,109,unaffected,brier,0.6038167009681188
PDRF_REC,109,unaffected,ece15,0.24487999415296738
PDRF_REC,110,all,accuracy,0.5428505957836847
PDRF_REC,110,all,macro_f1,0.5238642814537433
PDRF_REC,110,all,macro_auroc,0.825015376545425
PDRF_REC,110,all,macro_auprc,0.5499976739164483
PDRF_REC,110,all,nll,2.470957123690413
PDRF_REC,110,all,brier,0.7363170575522596
PDRF_REC,110,all,ece15,0.3057915612467924
PDRF_REC,110,affected,accuracy,0.46628895184135977
PDRF_REC,110,affected,macro_f1,0.4591839460460653
PDRF_REC,110,affected,macro_auroc,0.7798405473837534
PDRF_REC,110,affected,macro_auprc,0.47137469034685303
PDRF_REC,110,affected,nll,3.181955597545195
PDRF_REC,110,affected,brier,0.8903176171818165
PDRF_REC,110,affected,ece15,0.38962507430284626
PDRF_REC,110,unaffected,accuracy,0.5948441708349365
PDRF_REC,110,unaffected,macro_f1,0.5647146793212019
PDRF_REC,110,unaffected,macro_auroc,0.858993654459435
PDRF_REC,110,unaffected,macro_auprc,0.6211158139835851
PDRF_REC,110,unaffected,nll,1.988112834981799
PDRF_REC,110,unaffected,brier,0.6317341457607369
PDRF_REC,110,unaffected,ece15,0.24930092883871446
PDRF_RC,101,all,accuracy,0.5538496791934006
PDRF_RC,101,all,macro_f1,0.5343795985234197
PDRF_RC,101,all,macro_auroc,0.841055455189446
PDRF_RC,101,all,macro_auprc,0.5879156714166341
PDRF_RC,101,all,nll,1.9866081704693057
PDRF_RC,101,all,brier,0.6895454937889676
PDRF_RC,101,all,ece15,0.2628439570735289
PDRF_RC,101,affected,accuracy,0.48951841359773374
PDRF_RC,101,affected,macro_f1,0.4754115474013521
PDRF_RC,101,affected,macro_auroc,0.8060169911314877
PDRF_RC,101,affected,macro_auprc,0.5211374394489177
PDRF_RC,101,affected,nll,2.3944895670916
PDRF_RC,101,affected,brier,0.7916895884372661
PDRF_RC,101,affected,ece15,0.3245422908334489
PDRF_RC,101,unaffected,accuracy,0.5975375144286263
PDRF_RC,101,unaffected,macro_f1,0.5707801955870454
PDRF_RC,101,unaffected,macro_auroc,0.8660030018606916
PDRF_RC,101,unaffected,macro_auprc,0.643038108770091
PDRF_RC,101,unaffected,nll,1.709612916510725
PDRF_RC,101,unaffected,brier,0.6201786884583609
PDRF_RC,101,unaffected,ece15,0.22151634061552092
PDRF_RC,102,all,accuracy,0.5488084326306141
PDRF_RC,102,all,macro_f1,0.5290791929639774
PDRF_RC,102,all,macro_auroc,0.8407984402722
PDRF_RC,102,all,macro_auprc,0.5959523034980023
PDRF_RC,102,all,nll,2.0335177591905276
PDRF_RC,102,all,brier,0.6726022729780555
PDRF_RC,102,all,ece15,0.2566217423018024
PDRF_RC,102,affected,accuracy,0.4889518413597734
PDRF_RC,102,affected,macro_f1,0.4843231995140537
PDRF_RC,102,affected,macro_auroc,0.8003392529681458
PDRF_RC,102,affected,macro_auprc,0.5307087998118789
PDRF_RC,102,affected,nll,2.601361801948941
PDRF_RC,102,affected,brier,0.794419915084991
PDRF_RC,102,affected,ece15,0.3227037795711172
PDRF_RC,102,unaffected,accuracy,0.5894574836475568
PDRF_RC,102,unaffected,macro_f1,0.5529591987569631
PDRF_RC,102,unaffected,macro_auroc,0.8712564573050012
PDRF_RC,102,unaffected,macro_auprc,0.6485306725674143
PDRF_RC,102,unaffected,nll,1.6478906966785611
PDRF_RC,102,unaffected,brier,0.5898750169877742
PDRF_RC,102,unaffected,ece15,0.21246673010229467
PDRF_RC,103,all,accuracy,0.5391842346471127
PDRF_RC,103,all,macro_f1,0.5303584045456567
PDRF_RC,103,all,macro_auroc,0.829528681197078
PDRF_RC,103,all,macro_auprc,0.5670615797012215
PDRF_RC,103,all,nll,2.5577220707617694
PDRF_RC,103,all,brier,0.7303091444558718
PDRF_RC,103,all,ece15,0.31062617428826145
PDRF_RC,103,affected,accuracy,0.46855524079320116
PDRF_RC,103,affected,macro_f1,0.46644105272897374
PDRF_RC,103,affected,macro_auroc,0.7831107908965067
PDRF_RC,103,affected,macro_auprc,0.4996085566667845
PDRF_RC,103,affected,nll,3.5114791123883586
PDRF_RC,103,affected,brier,0.8809563780464581
PDRF_RC,103,affected,ece15,0.39753786823567183
PDRF_RC,103,unaffected,accuracy,0.587148903424394
PDRF_RC,103,unaffected,macro_f1,0.5714370168203912
PDRF_RC,103,unaffected,macro_auroc,0.8649004017906566
PDRF_RC,103,unaffected,macro_auprc,0.6242698960929665
PDRF_RC,103,unaffected,nll,1.9100186546513693
PDRF_RC,103,unaffected,brier,0.628003501020941
PDRF_RC,103,unaffected,ece15,0.25160387697335435
PDRF_RC,104,all,accuracy,0.5460586617781852
PDRF_RC,104,all,macro_f1,0.5301722359394008
PDRF_RC,104,all,macro_auroc,0.8304620461175535
PDRF_RC,104,all,macro_auprc,0.5691369791204414
PDRF_RC,104,all,nll,2.360456809737645
PDRF_RC,104,all,brier,0.732882512901593
PDRF_RC,104,all,ece15,0.3088484398549462
PDRF_RC,104,affected,accuracy,0.47705382436260624
PDRF_RC,104,affected,macro_f1,0.4711263542043682
PDRF_RC,104,affected,macro_auroc,0.7887807927021346
PDRF_RC,104,affected,macro_auprc,0.5026007430867964
PDRF_RC,104,affected,nll,3.0458219701967533
PDRF_RC,104,affected,brier,0.8729936024510955
PDRF_RC,104,affected,ece15,0.3852147865059018
PDRF_RC,104,unaffected,accuracy,0.5929203539823009
PDRF_RC,104,unaffected,macro_f1,0.5680841008746952
PDRF_RC,104,unaffected,macro_auroc,0.863733787883429
PDRF_RC,104,unaffected,macro_auprc,0.6410447208837756
PDRF_RC,104,unaffected,nll,1.8950202925347497
PDRF_RC,104,unaffected,brier,0.6377320423148782
PDRF_RC,104,unaffected,ece15,0.2598509329839503
PDRF_RC,105,all,accuracy,0.555224564619615
PDRF_RC,105,all,macro_f1,0.5320415857526352
PDRF_RC,105,all,macro_auroc,0.836025414742586
PDRF_RC,105,all,macro_auprc,0.5813771164224323
PDRF_RC,105,all,nll,2.156536052116269
PDRF_RC,105,all,brier,0.7058735496319177
PDRF_RC,105,all,ece15,0.2764774925194128
PDRF_RC,105,affected,accuracy,0.4776203966005666
PDRF_RC,105,affected,macro_f1,0.4621184806600085
PDRF_RC,105,affected,macro_auroc,0.8013424336482547
PDRF_RC,105,affected,macro_auprc,0.5202320676022424
PDRF_RC,105,affected,nll,2.721099351851861
PDRF_RC,105,affected,brier,0.8407366454290511
PDRF_RC,105,affected,ece15,0.3540127125576603
PDRF_RC,105,unaffected,accuracy,0.6079261254328588
PDRF_RC,105,unaffected,macro_f1,0.5745302881097896
PDRF_RC,105,unaffected,macro_auroc,0.8632193350483789
PDRF_RC,105,unaffected,macro_auprc,0.6372372120648194
PDRF_RC,105,unaffected,nll,1.7731369663012166
PDRF_RC,105,unaffected,brier,0.6142870301698401
PDRF_RC,105,unaffected,ece15,0.22409497098814482
PDRF_RC,106,all,accuracy,0.5492667277726856
PDRF_RC,106,all,macro_f1,0.534887359215391
PDRF_RC,106,all,macro_auroc,0.8409092334713083
PDRF_RC,106,all,macro_auprc,0.5959851474803525
PDRF_RC,106,all,nll,2.514221075217315
PDRF_RC,106,all,brier,0.7243928719999068
PDRF_RC,106,all,ece15,0.3145810584413907
PDRF_RC,106,affected,accuracy,0.486685552407932
PDRF_RC,106,affected,macro_f1,0.47760444014633396
PDRF_RC,106,affected,macro_auroc,0.8050388444297395
PDRF_RC,106,affected,macro_auprc,0.5329107089670164
PDRF_RC,106,affected,nll,3.2314813798259525
PDRF_RC,106,affected,brier,0.8539081508085012
PDRF_RC,106,affected,ece15,0.38428153731667625
PDRF_RC,106,unaffected,accuracy,0.5917660638707195
PDRF_RC,106,unaffected,macro_f1,0.5710607720836182
PDRF_RC,106,unaffected,macro_auroc,0.8679753321809766
PDRF_RC,106,unaffected,macro_auprc,0.6480725194940012
PDRF_RC,106,unaffected,nll,2.027124331225686
PDRF_RC,106,unaffected,brier,0.6364380943557479
PDRF_RC,106,unaffected,ece15,0.2672470695539455
PDRF_RC,107,all,accuracy,0.5545371219065078
PDRF_RC,107,all,macro_f1,0.5407978564867154
PDRF_RC,107,all,macro_auroc,0.8366843962377898
PDRF_RC,107,all,macro_auprc,0.5904308307777187
PDRF_RC,107,all,nll,1.9584542729204661
PDRF_RC,107,all,brier,0.6640767026005273
PDRF_RC,107,all,ece15,0.24109809250868758
PDRF_RC,107,affected,accuracy,0.4810198300283286
PDRF_RC,107,affected,macro_f1,0.4757819682003303
PDRF_RC,107,affected,macro_auroc,0.79717066315594
PDRF_RC,107,affected,macro_auprc,0.5253472884133662
PDRF_RC,107,affected,nll,2.591864307779199
PDRF_RC,107,affected,brier,0.8002741473362471
PDRF_RC,107,affected,ece15,0.33337044842520114
PDRF_RC,107,unaffected,accuracy,0.6044632550981146
PDRF_RC,107,unaffected,macro_f1,0.5824512897596325
PDRF_RC,107,unaffected,macro_auroc,0.8677234632296859
PDRF_RC,107,unaffected,macro_auprc,0.6507864076507655
PDRF_RC,107,unaffected,nll,1.5283008633299837
PDRF_RC,107,unaffected,brier,0.5715840169681512
PDRF_RC,107,unaffected,ece15,0.178435237843883
PDRF_RC,108,all,accuracy,0.5751604032997251
PDRF_RC,108,all,macro_f1,0.55382834924042
PDRF_RC,108,all,macro_auroc,0.8419094028324351
PDRF_RC,108,all,macro_auprc,0.587210535562586
PDRF_RC,108,all,nll,2.1733780436083077
PDRF_RC,108,all,brier,0.6837462082693382
PDRF_RC,108,all,ece15,0.27457742974858673
PDRF_RC,108,affected,accuracy,0.5110481586402267
PDRF_RC,108,affected,macro_f1,0.5055375028516159
PDRF_RC,108,affected,macro_auroc,0.8089341401592623
PDRF_RC,108,affected,macro_auprc,0.5294570288113751
PDRF_RC,108,affected,nll,2.6056519961546174
PDRF_RC,108,affected,brier,0.7925328679795013
PDRF_RC,108,affected,ece15,0.3342117597124732
PDRF_RC,108,unaffected,accuracy,0.6186994998076183
PDRF_RC,108,unaffected,macro_f1,0.5841572700870354
PDRF_RC,108,unaffected,macro_auroc,0.8655270415631561
PDRF_RC,108,unaffected,macro_auprc,0.634703831179083
PDRF_RC,108,unaffected,nll,1.8798176256613144
PDRF_RC,108,unaffected,brier,0.609868388189139
PDRF_RC,108,unaffected,ece15,0.23497439453628444
PDRF_RC,109,all,accuracy,0.5799725022914757
PDRF_RC,109,all,macro_f1,0.5607194238596617
PDRF_RC,109,all,macro_auroc,0.8450234177792662
PDRF_RC,109,all,macro_auprc,0.5957094552640537
PDRF_RC,109,all,nll,2.4156463948177245
PDRF_RC,109,all,brier,0.6937730164724832
PDRF_RC,109,all,ece15,0.2932356860348656
PDRF_RC,109,affected,accuracy,0.5053824362606232
PDRF_RC,109,affected,macro_f1,0.498580892137253
PDRF_RC,109,affected,macro_auroc,0.8091304147190574
PDRF_RC,109,affected,macro_auprc,0.5333469484051784
PDRF_RC,109,affected,nll,3.0740836215370644
PDRF_RC,109,affected,brier,0.8233875861892294
PDRF_RC,109,affected,ece15,0.3630670959821166
PDRF_RC,109,unaffected,accuracy,0.6306271642939593
PDRF_RC,109,unaffected,macro_f1,0.5974350468848127
PDRF_RC,109,unaffected,macro_auroc,0.8725787533711858
PDRF_RC,109,unaffected,macro_auprc,0.6502367127909114
PDRF_RC,109,unaffected,nll,1.9684968353103625
PDRF_RC,109,unaffected,brier,0.6057508096429115
PDRF_RC,109,unaffected,ece15,0.24618376172841078
PDRF_RC,110,all,accuracy,0.537121906507791
PDRF_RC,110,all,macro_f1,0.5184844287208507
PDRF_RC,110,all,macro_auroc,0.8230598893739334
PDRF_RC,110,all,macro_auprc,0.5474685034729664
PDRF_RC,110,all,nll,2.4371201480165507
PDRF_RC,110,all,brier,0.7394330827007854
PDRF_RC,110,all,ece15,0.3063478949458418
PDRF_RC,110,affected,accuracy,0.46118980169971674
PDRF_RC,110,affected,macro_f1,0.4538842531827878
PDRF_RC,110,affected,macro_auroc,0.7785079272867573
PDRF_RC,110,affected,macro_auprc,0.470983087392113
PDRF_RC,110,affected,nll,3.113327550890166
PDRF_RC,110,affected,brier,0.8900330199854888
PDRF_RC,110,affected,ece15,0.3901677454328402
PDRF_RC,110,unaffected,accuracy,0.5886879569065026
PDRF_RC,110,unaffected,macro_f1,0.5595333516557773
PDRF_RC,110,unaffected,macro_auroc,0.8565984310420948
PDRF_RC,110,unaffected,macro_auprc,0.6172070355604654
PDRF_RC,110,unaffected,nll,1.9779027312901436
PDRF_RC,110,unaffected,brier,0.6371595585347597
PDRF_RC,110,unaffected,ece15,0.24942528644219047
PDRF_RCI,101,all,accuracy,0.5520164986251146
PDRF_RCI,101,all,macro_f1,0.5339493184364105
PDRF_RCI,101,all,macro_auroc,0.8416546665488368
PDRF_RCI,101,all,macro_auprc,0.5925326489374959
PDRF_RCI,101,all,nll,1.951140957546702
PDRF_RCI,101,all,brier,0.6904198256029604
PDRF_RCI,101,all,ece15,0.2627516438267735
PDRF_RCI,101,affected,accuracy,0.4906515580736544
PDRF_RCI,101,affected,macro_f1,0.47744333853774407
PDRF_RCI,101,affected,macro_auroc,0.80682487684676
PDRF_RCI,101,affected,macro_auprc,0.5250321632832208
PDRF_RCI,101,affected,nll,2.3492281769278995
PDRF_RCI,101,affected,brier,0.788161854916765
PDRF_RCI,101,affected,ece15,0.3209276838951003
PDRF_RCI,101,unaffected,accuracy,0.5936898807233552
PDRF_RCI,101,unaffected,macro_f1,0.5686182207106726
PDRF_RCI,101,unaffected,macro_auroc,0.8663527299128863
PDRF_RCI,101,unaffected,macro_auprc,0.6469707690677375
PDRF_RCI,101,unaffected,nll,1.680797001329768
PDRF_RCI,101,unaffected,brier,0.6240424951917004
PDRF_RCI,101,unaffected,ece15,0.22324386486735606
PDRF_RCI,102,all,accuracy,0.5508707607699358
PDRF_RCI,102,all,macro_f1,0.5316600530039818
PDRF_RCI,102,all,macro_auroc,0.8403995822590128
PDRF_RCI,102,all,macro_auprc,0.5954553367440208
PDRF_RCI,102,all,nll,2.058310848010793
PDRF_RCI,102,all,brier,0.6741111821533057
PDRF_RCI,102,all,ece15,0.25687062629011115
PDRF_RCI,102,affected,accuracy,0.49008498583569404
PDRF_RCI,102,affected,macro_f1,0.4858215527270433
PDRF_RCI,102,affected,macro_auroc,0.7996177089627485
PDRF_RCI,102,affected,macro_auprc,0.5294196973484605
PDRF_RCI,102,affected,nll,2.6391546028901725
PDRF_RCI,102,affected,brier,0.7967098923336932
PDRF_RCI,102,affected,ece15,0.32492328243958035
PDRF_RCI,102,unaffected,accuracy,0.5921508272412467
PDRF_RCI,102,unaffected,macro_f1,0.5566580591560776
PDRF_RCI,102,unaffected,macro_auroc,0.8711165974831995
PDRF_RCI,102,unaffected,macro_auprc,0.6489943721564627
PDRF_RCI,102,unaffected,nll,1.6638555854628492
PDRF_RCI,102,unaffected,brier,0.5908534970942891
PDRF_RCI,102,unaffected,ece15,0.21219663195263286
PDRF_RCI,103,all,accuracy,0.5407882676443629
PDRF_RCI,103,all,macro_f1,0.5325794566040679
PDRF_RCI,103,all,macro_auroc,0.8300717176386279
PDRF_RCI,103,all,macro_auprc,0.5687516407807333
PDRF_RCI,103,all,nll,2.570544844307754
PDRF_RCI,103,all,brier,0.730718565947022
PDRF_RCI,103,all,ece15,0.3109920114060261
PDRF_RCI,103,affected,accuracy,0.4696883852691218
PDRF_RCI,103,affected,macro_f1,0.46819470293678095
PDRF_RCI,103,affected,macro_auroc,0.7837806663773171
PDRF_RCI,103,affected,macro_auprc,0.5010436822699469
PDRF_RCI,103,affected,nll,3.5314577443911235
PDRF_RCI,103,affected,brier,0.8811084340662984
PDRF_RCI,103,affected,ece15,0.3975499307129944
PDRF_RCI,103,unaffected,accuracy,0.5890727202770296
PDRF_RCI,103,unaffected,macro_f1,0.5739575975051247
PDRF_RCI,103,unaffected,macro_auroc,0.8653078353201163
PDRF_RCI,103,unaffected,macro_auprc,0.6255495246535709
PDRF_RCI,103,unaffected,nll,1.9179818321310915
PDRF_RCI,103,unaffected,brier,0.6285877012950318
PDRF_RCI,103,unaffected,ece15,0.2522097436360737
PDRF_RCI,104,all,accuracy,0.5439963336388635
PDRF_RCI,104,all,macro_f1,0.5278131161908963
PDRF_RCI,104,all,macro_auroc,0.8312519607221378
PDRF_RCI,104,all,macro_auprc,0.5695587439506253
PDRF_RCI,104,all,nll,2.3755274854783006
PDRF_RCI,104,all,brier,0.732860379379333
PDRF_RCI,104,all,ece15,0.3121013603455751
PDRF_RCI,104,affected,accuracy,0.4764872521246459
PDRF_RCI,104,affected,macro_f1,0.47135782073122506
PDRF_RCI,104,affected,macro_auroc,0.7894357017873296
PDRF_RCI,104,affected,macro_auprc,0.5023013963214781
PDRF_RCI,104,affected,nll,3.0614699906052865
PDRF_RCI,104,affected,brier,0.8721779079760978
PDRF_RCI,104,affected,ece15,0.3835525896664044
PDRF_RCI,104,unaffected,accuracy,0.5898422470180839
PDRF_RCI,104,unaffected,macro_f1,0.5644451347355703
PDRF_RCI,104,unaffected,macro_auroc,0.8646144922694012
PDRF_RCI,104,unaffected,macro_auprc,0.6420555419122557
PDRF_RCI,104,unaffected,nll,1.9096988892685538
PDRF_RCI,104,unaffected,brier,0.6382488218674862
PDRF_RCI,104,unaffected,ece15,0.26453563760179155
PDRF_RCI,105,all,accuracy,0.5451420714940421
PDRF_RCI,105,all,macro_f1,0.5349494777616634
PDRF_RCI,105,all,macro_auroc,0.837073281037728
PDRF_RCI,105,all,macro_auprc,0.5993759185743847
PDRF_RCI,105,all,nll,1.8564737291892368
PDRF_RCI,105,all,brier,0.6547608780292297
PDRF_RCI,105,all,ece15,0.22444246395889714
PDRF_RCI,105,affected,accuracy,0.4781869688385269
PDRF_RCI,105,affected,macro_f1,0.4746615809702761
PDRF_RCI,105,affected,macro_auroc,0.8002407093390097
PDRF_RCI,105,affected,macro_auprc,0.5440583016520256
PDRF_RCI,105,affected,nll,2.4033559321349056
PDRF_RCI,105,affected,brier,0.774557415068127
PDRF_RCI,105,affected,ece15,0.305143685600913
PDRF_RCI,105,unaffected,accuracy,0.5906117737591381
PDRF_RCI,105,unaffected,macro_f1,0.5729069516502728
PDRF_RCI,105,unaffected,macro_auroc,0.864709754111273
PDRF_RCI,105,unaffected,macro_auprc,0.6434994077804209
PDRF_RCI,105,unaffected,nll,1.485082006142255
PDRF_RCI,105,unaffected,brier,0.5734061693437147
PDRF_RCI,105,unaffected,ece15,0.17016599047821548
PDRF_RCI,106,all,accuracy,0.5485792850595783
PDRF_RCI,106,all,macro_f1,0.5335212718629923
PDRF_RCI,106,all,macro_auroc,0.8406357634302789
PDRF_RCI,106,all,macro_auprc,0.5954641882238847
PDRF_RCI,106,all,nll,2.5122509970909155
PDRF_RCI,106,all,brier,0.7246032173199609
PDRF_RCI,106,all,ece15,0.31493261665460937
PDRF_RCI,106,affected,accuracy,0.4855524079320113
PDRF_RCI,106,affected,macro_f1,0.47631415028418544
PDRF_RCI,106,affected,macro_auroc,0.804632105950246
PDRF_RCI,106,affected,macro_auprc,0.5319312431552684
PDRF_RCI,106,affected,nll,3.2327644808151965
PDRF_RCI,106,affected,brier,0.8543690885398618
PDRF_RCI,106,affected,ece15,0.3852546756227023
PDRF_RCI,106,unaffected,accuracy,0.5913813005001923
PDRF_RCI,106,unaffected,macro_f1,0.5697075852030955
PDRF_RCI,106,unaffected,macro_auroc,0.8677567715530211
PDRF_RCI,106,unaffected,macro_auprc,0.6479932666115623
PDRF_RCI,106,unaffected,nll,2.022944995254303
PDRF_RCI,106,unaffected,brier,0.6364782605276851
PDRF_RCI,106,unaffected,ece15,0.2671763523696431
PDRF_RCI,107,all,accuracy,0.5543079743354721
PDRF_RCI,107,all,macro_f1,0.5398487434818691
PDRF_RCI,107,all,macro_auroc,0.8362414174915491
PDRF_RCI,107,all,macro_auprc,0.5901241045704076
PDRF_RCI,107,all,nll,1.942034619108048
PDRF_RCI,107,all,brier,0.661762488893073
PDRF_RCI,107,all,ece15,0.2375889508127073
PDRF_RCI,107,affected,accuracy,0.4827195467422096
PDRF_RCI,107,affected,macro_f1,0.47746198654281097
PDRF_RCI,107,affected,macro_auroc,0.7967318689489558
PDRF_RCI,107,affected,macro_auprc,0.5243381121654469
PDRF_RCI,107,affected,nll,2.560809107071633
PDRF_RCI,107,affected,brier,0.7973580919957272
PDRF_RCI,107,affected,ece15,0.32799182670987703
PDRF_RCI,107,unaffected,accuracy,0.6029242016160061
PDRF_RCI,107,unaffected,macro_f1,0.5799321368028912
PDRF_RCI,107,unaffected,macro_auroc,0.8672709914134052
PDRF_RCI,107,unaffected,macro_auprc,0.6510570289608113
PDRF_RCI,107,unaffected,nll,1.5218203169704083
PDRF_RCI,107,unaffected,brier,0.569678518336634
PDRF_RCI,107,unaffected,ece15,0.17619570821420466
PDRF_RCI,108,all,accuracy,0.5753895508707608
PDRF_RCI,108,all,macro_f1,0.5553586067146935
PDRF_RCI,108,all,macro_auroc,0.8444334954375016
PDRF_RCI,108,all,macro_auprc,0.5922544200128472
PDRF_RCI,108,all,nll,2.1748370466332125
PDRF_RCI,108,all,brier,0.6830616136741628
PDRF_RCI,108,all,ece15,0.27742465890732304
PDRF_RCI,108,affected,accuracy,0.5121813031161473
PDRF_RCI,108,affected,macro_f1,0.5072646856173263
PDRF_RCI,108,affected,macro_auroc,0.8112447258488995
PDRF_RCI,108,affected,macro_auprc,0.5316399310645245
PDRF_RCI,108,affected,nll,2.6287878301884193
PDRF_RCI,108,affected,brier,0.794389091486363
PDRF_RCI,108,affected,ece15,0.3350480512080044
PDRF_RCI,108,unaffected,accuracy,0.6183147364370912
PDRF_RCI,108,unaffected,macro_f1,0.5860733738161382
PDRF_RCI,108,unaffected,macro_auroc,0.8681770193417894
PDRF_RCI,108,unaffected,macro_auprc,0.6424215144699243
PDRF_RCI,108,unaffected,nll,1.8665557334454714
PDRF_RCI,108,unaffected,brier,0.6074583053484479
PDRF_RCI,108,unaffected,ece15,0.23829211233303427
PDRF_RCI,109,all,accuracy,0.5813473877176902
PDRF_RCI,109,all,macro_f1,0.5614113805744443
PDRF_RCI,109,all,macro_auroc,0.8454356842690486
PDRF_RCI,109,all,macro_auprc,0.596371449580191
PDRF_RCI,109,all,nll,2.3762050716199625
PDRF_RCI,109,all,brier,0.6900309156050621
PDRF_RCI,109,all,ece15,0.28860973150876545
PDRF_RCI,109,affected,accuracy,0.5104815864022663
PDRF_RCI,109,affected,macro_f1,0.5031735886396023
PDRF_RCI,109,affected,macro_auroc,0.8098231812727179
PDRF_RCI,109,affected,macro_auprc,0.5336775160759432
PDRF_RCI,109,affected,nll,3.0110794759265445
PDRF_RCI,109,affected,brier,0.8168073708242786
PDRF_RCI,109,affected,ece15,0.35487511325152676
PDRF_RCI,109,unaffected,accuracy,0.6294728741823779
PDRF_RCI,109,unaffected,macro_f1,0.596050241550278
PDRF_RCI,109,unaffected,macro_auroc,0.8724712689700761
PDRF_RCI,109,unaffected,macro_auprc,0.6505687719386446
PDRF_RCI,109,unaffected,nll,1.9450571979758233
PDRF_RCI,109,unaffected,brier,0.6039360931880107
PDRF_RCI,109,unaffected,ece15,0.24360842536669047
PDRF_RCI,110,all,accuracy,0.538038496791934
PDRF_RCI,110,all,macro_f1,0.5193306008737942
PDRF_RCI,110,all,macro_auroc,0.8227447368918627
PDRF_RCI,110,all,macro_auprc,0.548042060696587
PDRF_RCI,110,all,nll,2.419025433062604
PDRF_RCI,110,all,brier,0.7372948617889435
PDRF_RCI,110,all,ece15,0.3040603578063351
PDRF_RCI,110,affected,accuracy,0.4606232294617564
PDRF_RCI,110,affected,macro_f1,0.45357071265945237
PDRF_RCI,110,affected,macro_auroc,0.7786223883779685
PDRF_RCI,110,affected,macro_auprc,0.4718059327633361
PDRF_RCI,110,affected,nll,3.083946062004131
PDRF_RCI,110,affected,brier,0.8888560854031203
PDRF_RCI,110,affected,ece15,0.3894172882898671
PDRF_RCI,110,unaffected,accuracy,0.5906117737591381
PDRF_RCI,110,unaffected,macro_f1,0.5607448102918782
PDRF_RCI,110,unaffected,macro_auroc,0.8558348438969641
PDRF_RCI,110,unaffected,macro_auprc,0.6168325429721538
PDRF_RCI,110,unaffected,nll,1.967472947459759
PDRF_RCI,110,unaffected,brier,0.6343685210120977
PDRF_RCI,110,unaffected,ece15,0.24726769754683894
