seed,method,fault,subset,metric,value
101,ENTROPY_PD,silent,all,class_4_auroc,0.686687930373722
101,ENTROPY_PD,silent,all,class_4_auprc,0.24926378094702129
101,ENTROPY_PD,silent,all,class_5_precision,0.4464668094218415
101,ENTROPY_PD,silent,all,class_5_recall,0.5079171741778319
101,ENTROPY_PD,silent,all,class_5_f1,0.4752136752136752
101,ENTROPY_PD,silent,all,class_5_auroc,0.7261694930870191
101,ENTROPY_PD,silent,all,class_5_auprc,0.4493900889292297
101,ENTROPY_PD,silent,all,class_6_precision,0.33465608465608465
101,ENTROPY_PD,silent,all,class_6_recall,0.3518776077885953
101,ENTROPY_PD,silent,all,class_6_f1,0.3430508474576271
101,ENTROPY_PD,silent,all,class_6_auroc,0.7440840521147533
101,ENTROPY_PD,silent,all,class_6_auprc,0.3184694645083284
101,ENTROPY_PD,silent,affected,accuracy,0.4130311614730878
101,ENTROPY_PD,silent,affected,macro_f1,0.4135364477708697
101,ENTROPY_PD,silent,affected,macro_auroc,0.697696341290826
101,ENTROPY_PD,silent,affected,macro_auprc,0.3871129382249005
101,ENTROPY_PD,silent,affected,nll,4.962173258585729
101,ENTROPY_PD,silent,affected,class_1_precision,0.4950980392156863
101,ENTROPY_PD,silent,affected,class_1_recall,0.36200716845878134
101,ENTROPY_PD,silent,affected,class_1_f1,0.41821946169772256
101,ENTROPY_PD,silent,affected,class_1_auroc,0.6707236477131844
101,ENTROPY_PD,silent,affected,class_1_auprc,0.3342888413666453
101,ENTROPY_PD,silent,affected,class_2_precision,0.5660377358490566
101,ENTROPY_PD,silent,affected,class_2_recall,0.539568345323741
101,ENTROPY_PD,silent,affected,class_2_f1,0.5524861878453039
101,ENTROPY_PD,silent,affected,class_2_auroc,0.7565967400927948
101,ENTROPY_PD,silent,affected,class_2_auprc,0.5220675727549414
101,ENTROPY_PD,silent,affected,class_3_precision,0.5357142857142857
101,ENTROPY_PD,silent,affected,class_3_recall,0.5555555555555556
101,ENTROPY_PD,silent,affected,class_3_f1,0.5454545454545454
101,ENTROPY_PD,silent,affected,class_3_auroc,0.7954843622418555
101,ENTROPY_PD,silent,affected,class_3_auprc,0.5985201376738853
101,ENTROPY_PD,silent,affected,class_4_precision,0.2624113475177305
101,ENTROPY_PD,silent,affected,class_4_recall,0.24342105263157895
101,ENTROPY_PD,silent,affected,class_4_f1,0.2525597269624573
101,ENTROPY_PD,silent,affected,class_4_auroc,0.6101692243956915
101,ENTROPY_PD,silent,affected,class_4_auprc,0.22541276831221707
101,ENTROPY_PD,silent,affected,class_5_precision,0.36992840095465396
101,ENTROPY_PD,silent,affected,class_5_recall,0.49206349206349204
101,ENTROPY_PD,silent,affected,class_5_f1,0.4223433242506812
101,ENTROPY_PD,silent,affected,class_5_auroc,0.6946863711001643
101,ENTROPY_PD,silent,affected,class_5_auprc,0.38215891880011943
101,ENTROPY_PD,silent,affected,class_6_precision,0.2926829268292683
101,ENTROPY_PD,silent,affected,class_6_recall,0.2876712328767123
101,ENTROPY_PD,silent,affected,class_6_f1,0.29015544041450775
101,ENTROPY_PD,silent,affected,class_6_auroc,0.6585177022012666
101,ENTROPY_PD,silent,affected,class_6_auprc,0.26022939044159454
101,ENTROPY_PD,silent,unaffected,accuracy,0.538283955367449
101,ENTROPY_PD,silent,unaffected,macro_f1,0.5376927494863034
101,ENTROPY_PD,silent,unaffected,macro_auroc,0.8239490695093933
101,ENTROPY_PD,silent,unaffected,macro_auprc,0.5459592775150217
101,ENTROPY_PD,silent,unaffected,nll,2.099133950568217
101,ENTROPY_PD,silent,unaffected,class_1_precision,0.5932203389830508
101,ENTROPY_PD,silent,unaffected,class_1_recall,0.5097087378640777
101,ENTROPY_PD,silent,unaffected,class_1_f1,0.5483028720626631
101,ENTROPY_PD,silent,unaffected,class_1_auroc,0.7907937903143465
101,ENTROPY_PD,silent,unaffected,class_1_auprc,0.4263525135340462
101,ENTROPY_PD,silent,unaffected,class_2_precision,0.6927835051546392
101,ENTROPY_PD,silent,unaffected,class_2_recall,0.8255528255528255
101,ENTROPY_PD,silent,unaffected,class_2_f1,0.7533632286995515
101,ENTROPY_PD,silent,unaffected,class_2_auroc,0.9114840205168673
101,ENTROPY_PD,silent,unaffected,class_2_auprc,0.786743081379216
101,ENTROPY_PD,silent,unaffected,class_3_precision,0.8126649076517151
101,ENTROPY_PD,silent,unaffected,class_3_recall,0.6952595936794582
101,ENTROPY_PD,silent,unaffected,class_3_f1,0.7493917274939172
101,ENTROPY_PD,silent,unaffected,class_3_auroc,0.9078596347219371
101,ENTROPY_PD,silent,unaffected,class_3_auprc,0.829051868263905
101,ENTROPY_PD,silent,unaffected,class_4_precision,0.2871536523929471
101,ENTROPY_PD,silent,unaffected,class_4_recall,0.28217821782178215
101,ENTROPY_PD,silent,unaffected,class_4_f1,0.2846441947565543
101,ENTROPY_PD,silent,unaffected,class_4_auroc,0.75814519948578
101,ENTROPY_PD,silent,unaffected,class_4_auprc,0.2742353847766954
101,ENTROPY_PD,silent,unaffected,class_5_precision,0.5087378640776699
101,ENTROPY_PD,silent,unaffected,class_5_recall,0.5177865612648221
101,ENTROPY_PD,silent,unaffected,class_5_f1,0.5132223310479922
101,ENTROPY_PD,silent,unaffected,class_5_auroc,0.7582271225938523
101,ENTROPY_PD,silent,unaffected,class_5_auprc,0.550861248088788
101,ENTROPY_PD,silent,unaffected,class_6_precision,0.3603411513859275
101,ENTROPY_PD,silent,unaffected,class_6_recall,0.3957845433255269
101,ENTROPY_PD,silent,unaffected,class_6_f1,0.37723214285714285
101,ENTROPY_PD,silent,unaffected,class_6_auroc,0.817184649423577
101,ENTROPY_PD,silent,unaffected,class_6_auprc,0.4085115690474795
101,PD_ONLY,natural,all,accuracy,0.5373510540788268
101,PD_ONLY,natural,all,macro_f1,0.5335503443523228
101,PD_ONLY,natural,all,macro_auroc,0.8218717679873887
101,PD_ONLY,natural,all,macro_auprc,0.5349064388265764
101,PD_ONLY,natural,all,nll,1.7063697310723762
101,PD_ONLY,natural,all,class_1_precision,0.5603305785123966
101,PD_ONLY,natural,all,class_1_recall,0.4905933429811867
101,PD_ONLY,natural,all,class_1_f1,0.5231481481481481
101,PD_ONLY,natural,all,class_1_auroc,0.8141107144362802
101,PD_ONLY,natural,all,class_1_auprc,0.45635779940141347
101,PD_ONLY,natural,all,class_2_precision,0.772093023255814
101,PD_ONLY,natural,all,class_2_recall,0.727007299270073
101,PD_ONLY,natural,all,class_2_f1,0.7488721804511278
101,PD_ONLY,natural,all,class_2_auroc,0.9000045632838184
101,PD_ONLY,natural,all,class_2_auprc,0.7086037758038061
101,PD_ONLY,natural,all,class_3_precision,0.6896984924623115
101,PD_ONLY,natural,all,class_3_recall,0.7418918918918919
101,PD_ONLY,natural,all,class_3_f1,0.71484375
101,PD_ONLY,natural,all,class_3_auroc,0.9062440337688681
101,PD_ONLY,natural,all,class_3_auprc,0.8327333206639008
101,PD_ONLY,natural,all,class_4_precision,0.2701812191103789
101,PD_ONLY,natural,all,class_4_recall,0.23163841807909605
101,PD_ONLY,natural,all,class_4_f1,0.2494296577946768
101,PD_ONLY,natural,all,class_4_auroc,0.7285207197517586
101,PD_ONLY,natural,all,class_4_auprc,0.25244407056327295
101,PD_ONLY,natural,all,class_5_precision,0.545157780195865
101,PD_ONLY,natural,all,class_5_recall,0.610231425091352
101,PD_ONLY,natural,all,class_5_f1,0.5758620689655173
101,PD_ONLY,natural,all,class_5_auroc,0.7780728017676
101,PD_ONLY,natural,all,class_5_auprc,0.5829749581676574
101,PD_ONLY,natural,all,class_6_precision,0.3712121212121212
101,PD_ONLY,natural,all,class_6_recall,0.4089012517385257
101,PD_ONLY,natural,all,class_6_f1,0.38914626075446723
101,PD_ONLY,natural,all,class_6_auroc,0.804277774916007
101,PD_ONLY,natural,all,class_6_auprc,0.3763247083594077
101,PD_ONLY,silent,all,accuracy,0.4880843263061412
101,PD_ONLY,silent,all,macro_f1,0.4867237199846511
101,PD_ONLY,silent,all,macro_auroc,0.7693591305177767
101,PD_ONLY,silent,all,macro_auprc,0.4724580347735546
101,PD_ONLY,silent,all,nll,2.5128689166563496
101,PD_ONLY,silent,all,class_1_precision,0.5064516129032258
101,PD_ONLY,silent,all,class_1_recall,0.4544138929088278
101,PD_ONLY,silent,all,class_1_f1,0.479023646071701
101,PD_ONLY,silent,all,class_1_auroc,0.7646675016932336
101,PD_ONLY,silent,all,class_1_auprc,0.41257718396330423
101,PD_ONLY,silent,all,class_2_precision,0.7323717948717948
101,PD_ONLY,silent,all,class_2_recall,0.6671532846715329
101,PD_ONLY,silent,all,class_2_f1,0.6982429335370511
101,PD_ONLY,silent,all,class_2_auroc,0.8353198167543943
101,PD_ONLY,silent,all,class_2_auprc,0.6563972357244912
101,PD_ONLY,silent,all,class_3_precision,0.6436781609195402
101,PD_ONLY,silent,all,class_3_recall,0.6810810810810811
101,PD_ONLY,silent,all,class_3_f1,0.6618516086671044
101,PD_ONLY,silent,all,class_3_auroc,0.855452762365014
101,PD_ONLY,silent,all,class_3_auprc,0.7570631033705436
101,PD_ONLY,silent,all,class_4_precision,0.2329192546583851
101,PD_ONLY,silent,all,class_4_recall,0.211864406779661
101,PD_ONLY,silent,all,class_4_f1,0.22189349112426035
101,PD_ONLY,silent,all,class_4_auroc,0.6669722551892099
101,PD_ONLY,silent,all,class_4_auprc,0.22426091343748264
101,PD_ONLY,silent,all,class_5_precision,0.4934210526315789
101,PD_ONLY,silent,all,class_5_recall,0.5481120584652862
101,PD_ONLY,silent,all,class_5_f1,0.51933064050779
101,PD_ONLY,silent,all,class_5_auroc,0.7504808679033954
101,PD_ONLY,silent,all,class_5_auprc,0.47765072012481957
101,PD_ONLY,silent,all,class_6_precision,0.3265044814340589
101,PD_ONLY,silent,all,class_6_recall,0.35465924895688455
101,PD_ONLY,silent,all,class_6_f1,0.34
101,PD_ONLY,silent,all,class_6_auroc,0.7432615792014132
101,PD_ONLY,silent,all,class_6_auprc,0.30679905202068625
101,PD_ONLY,silent,affected,accuracy,0.398300283286119
101,PD_ONLY,silent,affected,macro_f1,0.39963857810725756
101,PD_ONLY,silent,affected,macro_auroc,0.7051820717285214
101,PD_ONLY,silent,affected,macro_auprc,0.3961453358489262
101,PD_ONLY,silent,affected,nll,3.778367775745422
101,PD_ONLY,silent,affected,class_1_precision,0.4605809128630705
101,PD_ONLY,silent,affected,class_1_recall,0.3978494623655914
101,PD_ONLY,silent,affected,class_1_f1,0.4269230769230769
101,PD_ONLY,silent,affected,class_1_auroc,0.7136186244856413
101,PD_ONLY,silent,affected,class_1_auprc,0.38132564323712964
101,PD_ONLY,silent,affected,class_2_precision,0.5836909871244635
101,PD_ONLY,silent,affected,class_2_recall,0.4892086330935252
101,PD_ONLY,silent,affected,class_2_f1,0.5322896281800391
101,PD_ONLY,silent,affected,class_2_auroc,0.7358860725810743
101,PD_ONLY,silent,affected,class_2_auprc,0.5061400112242473
101,PD_ONLY,silent,affected,class_3_precision,0.49846153846153846
101,PD_ONLY,silent,affected,class_3_recall,0.5454545454545454
101,PD_ONLY,silent,affected,class_3_f1,0.5209003215434084
101,PD_ONLY,silent,affected,class_3_auroc,0.7765002431214965
101,PD_ONLY,silent,affected,class_3_auprc,0.6024590855002014
101,PD_ONLY,silent,affected,class_4_precision,0.19117647058823528
101,PD_ONLY,silent,affected,class_4_recall,0.17105263157894737
101,PD_ONLY,silent,affected,class_4_f1,0.18055555555555555
101,PD_ONLY,silent,affected,class_4_auroc,0.6014670917540257
101,PD_ONLY,silent,affected,class_4_auprc,0.2018446441851521
101,PD_ONLY,silent,affected,class_5_precision,0.393048128342246
101,PD_ONLY,silent,affected,class_5_recall,0.4666666666666667
101,PD_ONLY,silent,affected,class_5_f1,0.42670537010159654
101,PD_ONLY,silent,affected,class_5_auroc,0.7157733990147783
101,PD_ONLY,silent,affected,class_5_auprc,0.4081615439706517
101,PD_ONLY,silent,affected,class_6_precision,0.296875
101,PD_ONLY,silent,affected,class_6_recall,0.3253424657534247
101,PD_ONLY,silent,affected,class_6_f1,0.3104575163398693
101,PD_ONLY,silent,affected,class_6_auroc,0.6878469994141115
101,PD_ONLY,silent,affected,class_6_auprc,0.2769410869761751
101,PD_ONLY,silent,unaffected,accuracy,0.5490573297422086
101,PD_ONLY,silent,unaffected,macro_f1,0.5450565928879
101,PD_ONLY,silent,unaffected,macro_auroc,0.8249680605369595
101,PD_ONLY,silent,unaffected,macro_auprc,0.5436519326013722
101,PD_ONLY,silent,unaffected,nll,1.6534593413226777
101,PD_ONLY,silent,unaffected,class_1_precision,0.5356200527704486
101,PD_ONLY,silent,unaffected,class_1_recall,0.49271844660194175
101,PD_ONLY,silent,unaffected,class_1_f1,0.5132743362831859
101,PD_ONLY,silent,unaffected,class_1_auroc,0.8028375972760486
101,PD_ONLY,silent,unaffected,class_1_auprc,0.43851419074147446
101,PD_ONLY,silent,unaffected,class_2_precision,0.8209718670076727
101,PD_ONLY,silent,unaffected,class_2_recall,0.7886977886977887
101,PD_ONLY,silent,unaffected,class_2_f1,0.8045112781954887
101,PD_ONLY,silent,unaffected,class_2_auroc,0.9205061066374935
101,PD_ONLY,silent,unaffected,class_2_auprc,0.7787655718526215
101,PD_ONLY,silent,unaffected,class_3_precision,0.7467248908296943
101,PD_ONLY,silent,unaffected,class_3_recall,0.7720090293453724
101,PD_ONLY,silent,unaffected,class_3_f1,0.7591564927857936
101,PD_ONLY,silent,unaffected,class_3_auroc,0.9222297373700147
101,PD_ONLY,silent,unaffected,class_3_auprc,0.8593276791953365
101,PD_ONLY,silent,unaffected,class_4_precision,0.26344086021505375
101,PD_ONLY,silent,unaffected,class_4_recall,0.24257425742574257
101,PD_ONLY,silent,unaffected,class_4_f1,0.25257731958762886
101,PD_ONLY,silent,unaffected,class_4_auroc,0.730163061864273
101,PD_ONLY,silent,unaffected,class_4_auprc,0.25046950501847987
101,PD_ONLY,silent,unaffected,class_5_precision,0.5631970260223048
101,PD_ONLY,silent,unaffected,class_5_recall,0.5988142292490118
101,PD_ONLY,silent,unaffected,class_5_f1,0.5804597701149425
101,PD_ONLY,silent,unaffected,class_5_auroc,0.7859612032579897
101,PD_ONLY,silent,unaffected,class_5_auprc,0.5918572613618466
101,PD_ONLY,silent,unaffected,class_6_precision,0.3470715835140998
101,PD_ONLY,silent,unaffected,class_6_recall,0.3747072599531616
101,PD_ONLY,silent,unaffected,class_6_f1,0.36036036036036034
101,PD_ONLY,silent,unaffected,class_6_auroc,0.7881106568159371
101,PD_ONLY,silent,unaffected,class_6_auprc,0.3429773874384748
101,PD_MONO,natural,all,accuracy,0.5382676443629697
101,PD_MONO,natural,all,macro_f1,0.5349597166793284
101,PD_MONO,natural,all,macro_auroc,0.8228743110472153
101,PD_MONO,natural,all,macro_auprc,0.5354994532089927
101,PD_MONO,natural,all,nll,1.711221437541679
101,PD_MONO,natural,all,class_1_precision,0.5672913117546848
101,PD_MONO,natural,all,class_1_recall,0.48191027496382055
101,PD_MONO,natural,all,class_1_f1,0.5211267605633803
101,PD_MONO,natural,all,class_1_auroc,0.8161500809875957
101,PD_MONO,natural,all,class_1_auprc,0.45847448735094276
101,PD_MONO,natural,all,class_2_precision,0.7751937984496124
101,PD_MONO,natural,all,class_2_recall,0.7299270072992701
101,PD_MONO,natural,all,class_2_f1,0.7518796992481203
101,PD_MONO,natural,all,class_2_auroc,0.9005386658942152
101,PD_MONO,natural,all,class_2_auprc,0.7051067042228492
101,PD_MONO,natural,all,class_3_precision,0.6975857687420585
101,PD_MONO,natural,all,class_3_recall,0.7418918918918919
101,PD_MONO,natural,all,class_3_f1,0.7190569744597249
101,PD_MONO,natural,all,class_3_auroc,0.9070431358510831
101,PD_MONO,natural,all,class_3_auprc,0.8335563995283203
101,PD_MONO,natural,all,class_4_precision,0.27946127946127947
101,PD_MONO,natural,all,class_4_recall,0.2344632768361582
101,PD_MONO,natural,all,class_4_f1,0.25499231950844853
101,PD_MONO,natural,all,class_4_auroc,0.7330025559717639
101,PD_MONO,natural,all,class_4_auprc,0.25577724556447623
101,PD_MONO,natural,all,class_5_precision,0.5289079229122056
101,PD_MONO,natural,all,class_5_recall,0.6017052375152253
101,PD_MONO,natural,all,class_5_f1,0.562962962962963
101,PD_MONO,natural,all,class_5_auroc,0.7735855607959701
101,PD_MONO,natural,all,class_5_auprc,0.5766688056033635
101,PD_MONO,natural,all,class_6_precision,0.37576499388004897
101,PD_MONO,natural,all,class_6_recall,0.42698191933240615
101,PD_MONO,natural,all,class_6_f1,0.3997395833333333
101,PD_MONO,natural,all,class_6_auroc,0.8069258667826639
101,PD_MONO,natural,all,class_6_auprc,0.38341307698400484
101,PD_MONO,silent,all,accuracy,0.48693858845096244
101,PD_MONO,silent,all,macro_f1,0.48531970571412225
101,PD_MONO,silent,all,macro_auroc,0.7705939004200433
101,PD_MONO,silent,all,macro_auprc,0.4729430525535103
101,PD_MONO,silent,all,nll,2.5154192451861705
101,PD_MONO,silent,all,class_1_precision,0.5090016366612111
101,PD_MONO,silent,all,class_1_recall,0.45007235890014474
101,PD_MONO,silent,all,class_1_f1,0.47772657450076805
101,PD_MONO,silent,all,class_1_auroc,0.7664192450640119
101,PD_MONO,silent,all,class_1_auprc,0.41424523391006135
101,PD_MONO,silent,all,class_2_precision,0.7282780410742496
101,PD_MONO,silent,all,class_2_recall,0.672992700729927
101,PD_MONO,silent,all,class_2_f1,0.6995447647951442
101,PD_MONO,silent,all,class_2_auroc,0.8368963321118283
101,PD_MONO,silent,all,class_2_auprc,0.6544245632790451
101,PD_MONO,silent,all,class_3_precision,0.6469833119383825
101,PD_MONO,silent,all,class_3_recall,0.6810810810810811
101,PD_MONO,silent,all,class_3_f1,0.663594470046083
101,PD_MONO,silent,all,class_3_auroc,0.8561526758546626
101,PD_MONO,silent,all,class_3_auprc,0.7593472407229684
101,PD_MONO,silent,all,class_4_precision,0.22992125984251968
101,PD_MONO,silent,all,class_4_recall,0.2062146892655367
101,PD_MONO,silent,all,class_4_f1,0.21742367833209233
101,PD_MONO,silent,all,class_4_auroc,0.6720807217297778
101,PD_MONO,silent,all,class_4_auprc,0.22727909357802703
101,PD_MONO,silent,all,class_5_precision,0.48534201954397393
101,PD_MONO,silent,all,class_5_recall,0.5444579780755177
101,PD_MONO,silent,all,class_5_f1,0.513203214695752
101,PD_MONO,silent,all,class_5_auroc,0.7473154765035653
101,PD_MONO,silent,all,class_5_auprc,0.4735480227457826
101,PD_MONO,silent,all,class_6_precision,0.32611464968152865
101,PD_MONO,silent,all,class_6_recall,0.3560500695410292
101,PD_MONO,silent,all,class_6_f1,0.3404255319148936
101,PD_MONO,silent,all,class_6_auroc,0.7446989512564128
101,PD_MONO,silent,all,class_6_auprc,0.3088141610851778
101,PD_MONO,silent,affected,accuracy,0.39943342776203966
101,PD_MONO,silent,affected,macro_f1,0.40101442908765067
101,PD_MONO,silent,affected,macro_auroc,0.7066973278547835
101,PD_MONO,silent,affected,macro_auprc,0.3976760392155619
101,PD_MONO,silent,affected,nll,3.778214083075535
101,PD_MONO,silent,affected,class_1_precision,0.4602510460251046
101,PD_MONO,silent,affected,class_1_recall,0.3942652329749104
101,PD_MONO,silent,affected,class_1_f1,0.4247104247104247
101,PD_MONO,silent,affected,class_1_auroc,0.7158738428438424
101,PD_MONO,silent,affected,class_1_auprc,0.3850149833325745
101,PD_MONO,silent,affected,class_2_precision,0.5882352941176471
101,PD_MONO,silent,affected,class_2_recall,0.5035971223021583
101,PD_MONO,silent,affected,class_2_f1,0.5426356589147286
101,PD_MONO,silent,affected,class_2_auroc,0.7384986429148543
101,PD_MONO,silent,affected,class_2_auprc,0.5061025020491033
101,PD_MONO,silent,affected,class_3_precision,0.5015479876160991
101,PD_MONO,silent,affected,class_3_recall,0.5454545454545454
101,PD_MONO,silent,affected,class_3_f1,0.5225806451612903
101,PD_MONO,silent,affected,class_3_auroc,0.7768098789897155
101,PD_MONO,silent,affected,class_3_auprc,0.6070383244385447
101,PD_MONO,silent,affected,class_4_precision,0.18772563176895307
101,PD_MONO,silent,affected,class_4_recall,0.17105263157894737
101,PD_MONO,silent,affected,class_4_f1,0.17900172117039587
101,PD_MONO,silent,affected,class_4_auroc,0.6069765661587233
101,PD_MONO,silent,affected,class_4_auprc,0.20471035436764604
101,PD_MONO,silent,affected,class_5_precision,0.3951612903225806
101,PD_MONO,silent,affected,class_5_recall,0.4666666666666667
101,PD_MONO,silent,affected,class_5_f1,0.4279475982532751
101,PD_MONO,silent,affected,class_5_auroc,0.7145790914066776
101,PD_MONO,silent,affected,class_5_auprc,0.40700464408444
101,PD_MONO,silent,affected,class_6_precision,0.2974683544303797
101,PD_MONO,silent,affected,class_6_recall,0.3219178082191781
101,PD_MONO,silent,affected,class_6_f1,0.3092105263157895
101,PD_MONO,silent,affected,class_6_auroc,0.6874459448148872
101,PD_MONO,silent,affected,class_6_auprc,0.27618542702106297
101,PD_MONO,silent,unaffected,accuracy,0.5463639861485187
101,PD_MONO,silent,unaffected,macro_f1,0.5418576535044676
101,PD_MONO,silent,unaffected,macro_auroc,0.8257771314663419
101,PD_MONO,silent,unaffected,macro_auprc,0.5434481511314047
101,PD_MONO,silent,unaffected,nll,1.6578459905210194
101,PD_MONO,silent,unaffected,class_1_precision,0.5403225806451613
101,PD_MONO,silent,unaffected,class_1_recall,0.4878640776699029
101,PD_MONO,silent,unaffected,class_1_f1,0.5127551020408163
101,PD_MONO,silent,unaffected,class_1_auroc,0.8044412925450921
101,PD_MONO,silent,unaffected,class_1_auprc,0.43880290855862725
101,PD_MONO,silent,unaffected,class_2_precision,0.8126582278481013
101,PD_MONO,silent,unaffected,class_2_recall,0.7886977886977887
101,PD_MONO,silent,unaffected,class_2_f1,0.800498753117207
101,PD_MONO,silent,unaffected,class_2_auroc,0.9207089886834413
101,PD_MONO,silent,unaffected,class_2_auprc,0.7756183906421178
101,PD_MONO,silent,unaffected,class_3_precision,0.75
101,PD_MONO,silent,unaffected,class_3_recall,0.7720090293453724
101,PD_MONO,silent,unaffected,class_3_f1,0.760845383759733
101,PD_MONO,silent,unaffected,class_3_auroc,0.922763708397375
101,PD_MONO,silent,unaffected,class_3_auprc,0.860351143992481
101,PD_MONO,silent,unaffected,class_4_precision,0.26256983240223464
101,PD_MONO,silent,unaffected,class_4_recall,0.23267326732673269
101,PD_MONO,silent,unaffected,class_4_f1,0.24671916010498687
101,PD_MONO,silent,unaffected,class_4_auroc,0.7346703804776833
101,PD_MONO,silent,unaffected,class_4_auprc,0.25341487413121294
101,PD_MONO,silent,unaffected,class_5_precision,0.546448087431694
101,PD_MONO,silent,unaffected,class_5_recall,0.5928853754940712
101,PD_MONO,silent,unaffected,class_5_f1,0.5687203791469194
101,PD_MONO,silent,unaffected,class_5_auroc,0.7810894209759994
101,PD_MONO,silent,unaffected,class_5_auprc,0.5831514064402575
101,PD_MONO,silent,unaffected,class_6_precision,0.34541577825159914
101,PD_MONO,silent,unaffected,class_6_recall,0.3793911007025761
101,PD_MONO,silent,unaffected,class_6_f1,0.36160714285714285
101,PD_MONO,silent,unaffected,class_6_auroc,0.7909889977184605
101,PD_MONO,silent,unaffected,class_6_auprc,0.3493501830237317
101,PD_RANK,natural,all,accuracy,0.5375802016498625
101,PD_RANK,natural,all,macro_f1,0.5304909541803925
101,PD_RANK,natural,all,macro_auroc,0.835306070219132
101,PD_RANK,natural,all,macro_auprc,0.5639515876363338
101,PD_RANK,natural,all,nll,1.646806362775017
101,PD_RANK,natural,all,class_1_precision,0.6513026052104208
101,PD_RANK,natural,all,class_1_recall,0.4703328509406657
101,PD_RANK,natural,all,class_1_f1,0.5462184873949579
101,PD_RANK,natural,all,class_1_auroc,0.8518177194003412
101,PD_RANK,natural,all,class_1_auprc,0.5009961514731739
101,PD_RANK,natural,all,class_2_precision,0.790268456375839
101,PD_RANK,natural,all,class_2_recall,0.6875912408759124
101,PD_RANK,natural,all,class_2_f1,0.7353629976580797
101,PD_RANK,natural,all,class_2_auroc,0.894706392367015
101,PD_RANK,natural,all,class_2_auprc,0.7571308706470536
101,PD_RANK,natural,all,class_3_precision,0.6763990267639902
101,PD_RANK,natural,all,class_3_recall,0.7513513513513513
101,PD_RANK,natural,all,class_3_f1,0.7119078104993598
101,PD_RANK,natural,all,class_3_auroc,0.9033060378259054
101,PD_RANK,natural,all,class_3_auprc,0.8299419361352676
101,PD_RANK,natural,all,class_4_precision,0.29945054945054944
101,PD_RANK,natural,all,class_4_recall,0.153954802259887
101,PD_RANK,natural,all,class_4_f1,0.20335820895522388
101,PD_RANK,natural,all,class_4_auroc,0.7362531524681971
101,PD_RANK,natural,all,class_4_auprc,0.2643930253837626
101,PD_RANK,natural,all,class_5_precision,0.5645390070921986
101,PD_RANK,natural,all,class_5_recall,0.48477466504263095
101,PD_RANK,natural,all,class_5_f1,0.5216251638269986
101,PD_RANK,natural,all,class_5_auroc,0.7983144613093427
101,PD_RANK,natural,all,class_5_auprc,0.5856091357104976
101,PD_RANK,natural,all,class_6_precision,0.353410740203193
101,PD_RANK,natural,all,class_6_recall,0.6773296244784422
101,PD_RANK,natural,all,class_6_f1,0.46447305674773487
101,PD_RANK,natural,all,class_6_auroc,0.8274386579439895
101,PD_RANK,natural,all,class_6_auprc,0.4456384064682473
101,PD_RANK,silent,all,accuracy,0.4933547204399633
101,PD_RANK,silent,all,macro_f1,0.4917644246177802
101,PD_RANK,silent,all,macro_auroc,0.7865831975170129
101,PD_RANK,silent,all,macro_auprc,0.4916172859668358
101,PD_RANK,silent,all,nll,2.247992973281441
101,PD_RANK,silent,all,class_1_precision,0.6003937007874016
101,PD_RANK,silent,all,class_1_recall,0.44138929088277856
101,PD_RANK,silent,all,class_1_f1,0.5087572977481234
101,PD_RANK,silent,all,class_1_auroc,0.8017303095337628
101,PD_RANK,silent,all,class_1_auprc,0.4481949825083543
101,PD_RANK,silent,all,class_2_precision,0.7329931972789115
101,PD_RANK,silent,all,class_2_recall,0.6291970802919709
101,PD_RANK,silent,all,class_2_f1,0.6771406127258445
101,PD_RANK,silent,all,class_2_auroc,0.8482517662884431
101,PD_RANK,silent,all,class_2_auprc,0.6589386308202149
101,PD_RANK,silent,all,class_3_precision,0.6404066073697586
101,PD_RANK,silent,all,class_3_recall,0.6810810810810811
101,PD_RANK,silent,all,class_3_f1,0.6601178781925344
101,PD_RANK,silent,all,class_3_auroc,0.8632310497583676
101,PD_RANK,silent,all,class_3_auprc,0.7471551350839952
101,PD_RANK,silent,all,class_4_precision,0.24791666666666667
101,PD_RANK,silent,all,class_4_recall,0.16807909604519775
101,PD_RANK,silent,all,class_4_f1,0.20033670033670034
101,PD_RANK,silent,all,class_4_auroc,0.6735584411971962
101,PD_RANK,silent,all,class_4_auprc,0.22843587451406028
101,PD_RANK,silent,all,class_5_precision,0.5018587360594795
101,PD_RANK,silent,all,class_5_recall,0.4933008526187576
101,PD_RANK,silent,all,class_5_f1,0.4975429975429975
101,PD_RANK,silent,all,class_5_auroc,0.7739714583627699
101,PD_RANK,silent,all,class_5_auprc,0.5301539328282053
101,PD_RANK,silent,all,class_6_precision,0.3257956448911223
101,PD_RANK,silent,all,class_6_recall,0.541029207232267
101,PD_RANK,silent,all,class_6_f1,0.4066910611604809
101,PD_RANK,silent,all,class_6_auroc,0.7587561599615378
101,PD_RANK,silent,all,class_6_auprc,0.3368251600461849
101,PD_RANK,silent,affected,accuracy,0.4130311614730878
101,PD_RANK,silent,affected,macro_f1,0.4120190346859031
101,PD_RANK,silent,affected,macro_auroc,0.7247630459210224
101,PD_RANK,silent,affected,macro_auprc,0.4033768730749459
101,PD_RANK,silent,affected,nll,3.206906943469271
101,PD_RANK,silent,affected,class_1_precision,0.515
101,PD_RANK,silent,affected,class_1_recall,0.36917562724014336
