representation,task,seed,method,fault,subset,metric,value
linear_resampling,cooler,104,PDRF_NOQ,vibration,affected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,affected,nll,1.1920929665620916e-07
linear_resampling,cooler,104,PDRF_NOQ,vibration,unaffected,accuracy,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,unaffected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,unaffected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,unaffected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_NOQ,vibration,unaffected,nll,1.1920929665620916e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.192092966562092e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,affected,nll,1.192092966562091e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,1.1920929665620914e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,all,nll,1.192092966562092e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,affected,nll,1.1920929665620916e-07
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,1.0
linear_resampling,cooler,104,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,1.1920929665620916e-07
linear_resampling,cooler,105,CAGF,pressure,all,accuracy,0.9036697247706422
linear_resampling,cooler,105,CAGF,pressure,all,macro_f1,0.9047949505964773
linear_resampling,cooler,105,CAGF,pressure,all,macro_auroc,0.9265950453878536
linear_resampling,cooler,105,CAGF,pressure,all,macro_auprc,0.8914579299264487
linear_resampling,cooler,105,CAGF,pressure,all,nll,1.3561916815248196
linear_resampling,cooler,105,CAGF,pressure,affected,accuracy,0.9113924050632911
linear_resampling,cooler,105,CAGF,pressure,affected,macro_f1,0.9109724697959992
linear_resampling,cooler,105,CAGF,pressure,affected,macro_auroc,0.9299901442058305
linear_resampling,cooler,105,CAGF,pressure,affected,macro_auprc,0.9024034136573693
linear_resampling,cooler,105,CAGF,pressure,affected,nll,1.172630113468264
linear_resampling,cooler,105,CAGF,pressure,unaffected,accuracy,0.8992805755395683
linear_resampling,cooler,105,CAGF,pressure,unaffected,macro_f1,0.9008668170871603
linear_resampling,cooler,105,CAGF,pressure,unaffected,macro_auroc,0.9250099454986674
linear_resampling,cooler,105,CAGF,pressure,unaffected,macro_auprc,0.8853593398214844
linear_resampling,cooler,105,CAGF,pressure,unaffected,nll,1.4605180403483302
linear_resampling,cooler,105,CAGF,vibration,all,accuracy,0.9036697247706422
linear_resampling,cooler,105,CAGF,vibration,all,macro_f1,0.9058172012703697
linear_resampling,cooler,105,CAGF,vibration,all,macro_auroc,0.9424844364912857
linear_resampling,cooler,105,CAGF,vibration,all,macro_auprc,0.9090967128125625
linear_resampling,cooler,105,CAGF,vibration,all,nll,1.3883681395643797
linear_resampling,cooler,105,CAGF,vibration,affected,accuracy,0.9012345679012346
linear_resampling,cooler,105,CAGF,vibration,affected,macro_f1,0.9042571983748454
linear_resampling,cooler,105,CAGF,vibration,affected,macro_auroc,0.936983457128047
linear_resampling,cooler,105,CAGF,vibration,affected,macro_auprc,0.9195013562565393
linear_resampling,cooler,105,CAGF,vibration,affected,nll,1.3098895139194169
linear_resampling,cooler,105,CAGF,vibration,unaffected,accuracy,0.9051094890510949
linear_resampling,cooler,105,CAGF,vibration,unaffected,macro_f1,0.9034680926502197
linear_resampling,cooler,105,CAGF,vibration,unaffected,macro_auroc,0.9457789202041886
linear_resampling,cooler,105,CAGF,vibration,unaffected,macro_auprc,0.9004220054243985
linear_resampling,cooler,105,CAGF,vibration,unaffected,nll,1.4347679109311091
linear_resampling,cooler,105,PDRF_NOQ,pressure,all,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,all,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,all,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,all,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,all,nll,1.192092966562092e-07
linear_resampling,cooler,105,PDRF_NOQ,pressure,affected,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,affected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,affected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,affected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,affected,nll,1.192092966562091e-07
linear_resampling,cooler,105,PDRF_NOQ,pressure,unaffected,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,unaffected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,unaffected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,unaffected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,pressure,unaffected,nll,1.1920929665620914e-07
linear_resampling,cooler,105,PDRF_NOQ,vibration,all,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,all,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,all,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,all,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,all,nll,1.192092966562092e-07
linear_resampling,cooler,105,PDRF_NOQ,vibration,affected,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,affected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,affected,nll,1.1920929665620916e-07
linear_resampling,cooler,105,PDRF_NOQ,vibration,unaffected,accuracy,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,unaffected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,unaffected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,unaffected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_NOQ,vibration,unaffected,nll,1.1920929665620916e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.192092966562092e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,affected,nll,1.192092966562091e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,1.1920929665620914e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,all,nll,1.192092966562092e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,affected,nll,1.1920929665620916e-07
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,1.0
linear_resampling,cooler,105,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,1.1920929665620916e-07
linear_resampling,valve,101,CAGF,pressure,all,accuracy,0.5137614678899083
linear_resampling,valve,101,CAGF,pressure,all,macro_f1,0.5112898909832577
linear_resampling,valve,101,CAGF,pressure,all,macro_auroc,0.746568105562008
linear_resampling,valve,101,CAGF,pressure,all,macro_auprc,0.5192926163863851
linear_resampling,valve,101,CAGF,pressure,all,nll,3.7838529369821634
linear_resampling,valve,101,CAGF,pressure,affected,accuracy,0.3291139240506329
linear_resampling,valve,101,CAGF,pressure,affected,macro_f1,0.292453591606134
linear_resampling,valve,101,CAGF,pressure,affected,macro_auroc,0.6712002093051007
linear_resampling,valve,101,CAGF,pressure,affected,macro_auprc,0.40101432140098514
linear_resampling,valve,101,CAGF,pressure,affected,nll,5.985853788463765
linear_resampling,valve,101,CAGF,pressure,unaffected,accuracy,0.6187050359712231
linear_resampling,valve,101,CAGF,pressure,unaffected,macro_f1,0.6123850962041869
linear_resampling,valve,101,CAGF,pressure,unaffected,macro_auroc,0.8376041146014005
linear_resampling,valve,101,CAGF,pressure,unaffected,macro_auprc,0.696558912786716
linear_resampling,valve,101,CAGF,pressure,unaffected,nll,2.5323560501688784
linear_resampling,valve,101,CAGF,vibration,all,accuracy,0.5871559633027523
linear_resampling,valve,101,CAGF,vibration,all,macro_f1,0.583002374656558
linear_resampling,valve,101,CAGF,vibration,all,macro_auroc,0.7885943616380608
linear_resampling,valve,101,CAGF,vibration,all,macro_auprc,0.6470071498893193
linear_resampling,valve,101,CAGF,vibration,all,nll,3.509600749067933
linear_resampling,valve,101,CAGF,vibration,affected,accuracy,0.6049382716049383
linear_resampling,valve,101,CAGF,vibration,affected,macro_f1,0.6110992534410957
linear_resampling,valve,101,CAGF,vibration,affected,macro_auroc,0.8078928877948486
linear_resampling,valve,101,CAGF,vibration,affected,macro_auprc,0.7056990356716849
linear_resampling,valve,101,CAGF,vibration,affected,nll,3.083179158339631
linear_resampling,valve,101,CAGF,vibration,unaffected,accuracy,0.5766423357664233
linear_resampling,valve,101,CAGF,vibration,unaffected,macro_f1,0.5610029174892925
linear_resampling,valve,101,CAGF,vibration,unaffected,macro_auroc,0.775131612660019
linear_resampling,valve,101,CAGF,vibration,unaffected,macro_auprc,0.6155556654363431
linear_resampling,valve,101,CAGF,vibration,unaffected,nll,3.761718623878096
linear_resampling,valve,101,PDRF_NOQ,pressure,all,accuracy,0.7247706422018348
linear_resampling,valve,101,PDRF_NOQ,pressure,all,macro_f1,0.7233077287814129
linear_resampling,valve,101,PDRF_NOQ,pressure,all,macro_auroc,0.8417073977287391
linear_resampling,valve,101,PDRF_NOQ,pressure,all,macro_auprc,0.6883625553456421
linear_resampling,valve,101,PDRF_NOQ,pressure,all,nll,2.5910787029921485
linear_resampling,valve,101,PDRF_NOQ,pressure,affected,accuracy,0.45569620253164556
linear_resampling,valve,101,PDRF_NOQ,pressure,affected,macro_f1,0.4440674532840432
linear_resampling,valve,101,PDRF_NOQ,pressure,affected,macro_auroc,0.6421119712722694
linear_resampling,valve,101,PDRF_NOQ,pressure,affected,macro_auprc,0.41821955595075255
linear_resampling,valve,101,PDRF_NOQ,pressure,affected,nll,6.524693907601034
linear_resampling,valve,101,PDRF_NOQ,pressure,unaffected,accuracy,0.8776978417266187
linear_resampling,valve,101,PDRF_NOQ,pressure,unaffected,macro_f1,0.8791333626859943
linear_resampling,valve,101,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9814564584232244
linear_resampling,valve,101,PDRF_NOQ,pressure,unaffected,macro_auprc,0.953034815368808
linear_resampling,valve,101,PDRF_NOQ,pressure,unaffected,nll,0.35542689605616273
linear_resampling,valve,101,PDRF_NOQ,vibration,all,accuracy,0.908256880733945
linear_resampling,valve,101,PDRF_NOQ,vibration,all,macro_f1,0.9077546425596884
linear_resampling,valve,101,PDRF_NOQ,vibration,all,macro_auroc,0.9809713350109691
linear_resampling,valve,101,PDRF_NOQ,vibration,all,macro_auprc,0.9646193583402928
linear_resampling,valve,101,PDRF_NOQ,vibration,all,nll,0.45432302556382365
linear_resampling,valve,101,PDRF_NOQ,vibration,affected,accuracy,0.9259259259259259
linear_resampling,valve,101,PDRF_NOQ,vibration,affected,macro_f1,0.9260624679979518
linear_resampling,valve,101,PDRF_NOQ,vibration,affected,macro_auroc,0.990992322855068
linear_resampling,valve,101,PDRF_NOQ,vibration,affected,macro_auprc,0.9788229079507148
linear_resampling,valve,101,PDRF_NOQ,vibration,affected,nll,0.23013940917697268
linear_resampling,valve,101,PDRF_NOQ,vibration,unaffected,accuracy,0.8978102189781022
linear_resampling,valve,101,PDRF_NOQ,vibration,unaffected,macro_f1,0.8892360948956242
linear_resampling,valve,101,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9737217574256147
linear_resampling,valve,101,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9494293480435942
linear_resampling,valve,101,PDRF_NOQ,vibration,unaffected,nll,0.586869543281597
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.6972477064220184
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.6973459289248763
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.8654113971695272
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.7296010670744753
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,nll,2.0922376938729577
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.4177215189873418
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.41655971479500886
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.6807220268468827
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.47199631831953853
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,nll,5.056096848393659
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8561151079136691
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8539795977322537
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9753798126006799
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9314834048609759
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.40774220317414284
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.8807339449541285
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.879299297216169
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9747151514173872
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9500490419654548
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.5289418343396501
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.8888888888888888
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.8972222222222223
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9892027181242867
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.9761681955636508
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.24187338122565177
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8759124087591241
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.8590549165666536
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.962600603286593
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9244553922115561
linear_resampling,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.6986684380055908
linear_resampling,valve,102,CAGF,pressure,all,accuracy,0.6238532110091743
linear_resampling,valve,102,CAGF,pressure,all,macro_f1,0.6290440586441606
linear_resampling,valve,102,CAGF,pressure,all,macro_auroc,0.8010173355701812
linear_resampling,valve,102,CAGF,pressure,all,macro_auprc,0.6222701420106401
linear_resampling,valve,102,CAGF,pressure,all,nll,2.8358238904201025
linear_resampling,valve,102,CAGF,pressure,affected,accuracy,0.3670886075949367
linear_resampling,valve,102,CAGF,pressure,affected,macro_f1,0.318104062722737
linear_resampling,valve,102,CAGF,pressure,affected,macro_auroc,0.6975520724348969
linear_resampling,valve,102,CAGF,pressure,affected,macro_auprc,0.4831329040261605
linear_resampling,valve,102,CAGF,pressure,affected,nll,5.13972810342834
linear_resampling,valve,102,CAGF,pressure,unaffected,accuracy,0.7697841726618705
linear_resampling,valve,102,CAGF,pressure,unaffected,macro_f1,0.7772015005212671
linear_resampling,valve,102,CAGF,pressure,unaffected,macro_auroc,0.9012427633361149
linear_resampling,valve,102,CAGF,pressure,unaffected,macro_auprc,0.812499798153094
linear_resampling,valve,102,CAGF,pressure,unaffected,nll,1.526410704609665
linear_resampling,valve,102,CAGF,vibration,all,accuracy,0.7247706422018348
linear_resampling,valve,102,CAGF,vibration,all,macro_f1,0.7302343960182943
linear_resampling,valve,102,CAGF,vibration,all,macro_auroc,0.8870163354411321
linear_resampling,valve,102,CAGF,vibration,all,macro_auprc,0.7460615820211329
linear_resampling,valve,102,CAGF,vibration,all,nll,1.6049484706664952
linear_resampling,valve,102,CAGF,vibration,affected,accuracy,0.7283950617283951
linear_resampling,valve,102,CAGF,vibration,affected,macro_f1,0.7487086736063943
linear_resampling,valve,102,CAGF,vibration,affected,macro_auroc,0.9003723038036764
linear_resampling,valve,102,CAGF,vibration,affected,macro_auprc,0.8093293218515132
linear_resampling,valve,102,CAGF,vibration,affected,nll,1.2961709772879508
linear_resampling,valve,102,CAGF,vibration,unaffected,accuracy,0.7226277372262774
linear_resampling,valve,102,CAGF,vibration,unaffected,macro_f1,0.7144305894512906
linear_resampling,valve,102,CAGF,vibration,unaffected,macro_auroc,0.8733594829384719
linear_resampling,valve,102,CAGF,vibration,unaffected,macro_auprc,0.7084796862107632
linear_resampling,valve,102,CAGF,vibration,unaffected,nll,1.7875103463136632
