seed,method,fault,calibrated,metric,value
108,BCRF,natural,False,macro_auprc,0.683062449434188
108,BCRF,natural,False,micro_auprc,0.6932884357954316
108,BCRF,natural,False,nll,1.7133033044516464
108,BCRF,natural,False,brier,0.5760416984449851
108,BCRF,natural,False,ece_10,0.2205024018310058
108,BCRF,natural,False,ece_15,0.2205024535070309
108,BCRF,natural,False,ece_20,0.2205024116034905
108,BCRF,natural,False,adaptive_ece_15,0.220502423779829
108,BCRF,natural,False,class_1_auroc,0.8171565651172971
108,BCRF,natural,False,class_1_auprc,0.6682683398792975
108,BCRF,natural,False,class_1_recall,0.5991316931982634
108,BCRF,natural,False,class_2_auroc,0.9497570547375817
108,BCRF,natural,False,class_2_auprc,0.9164245526707252
108,BCRF,natural,False,class_2_recall,0.8788321167883212
108,BCRF,natural,False,class_3_auroc,0.9334177927927928
108,BCRF,natural,False,class_3_auprc,0.729282503512625
108,BCRF,natural,False,class_3_recall,0.7783783783783784
108,BCRF,natural,False,class_4_auroc,0.8288001149723695
108,BCRF,natural,False,class_4_auprc,0.4216216828983229
108,BCRF,natural,False,class_4_recall,0.0536723163841807
108,BCRF,natural,False,class_5_auroc,0.8791511491152889
108,BCRF,natural,False,class_5_auprc,0.8062515981469717
108,BCRF,natural,False,class_5_recall,0.7637028014616322
108,BCRF,natural,False,class_6_auroc,0.8651865588351448
108,BCRF,natural,False,class_6_auprc,0.5565260194971856
108,BCRF,natural,False,class_6_recall,0.6981919332406119
108,BCRF,natural,True,accuracy,0.632218148487626
108,BCRF,natural,True,macro_f1,0.592360426524788
108,BCRF,natural,True,macro_auroc,0.878867609669959
108,BCRF,natural,True,macro_auprc,0.6829515634149076
108,BCRF,natural,True,micro_auprc,0.6932716954053963
108,BCRF,natural,True,nll,1.6944969778870436
108,BCRF,natural,True,brier,0.5743599199776165
108,BCRF,natural,True,ece_10,0.2182388974918782
108,BCRF,natural,True,ece_15,0.2182388751469655
108,BCRF,natural,True,ece_20,0.2182388738494308
108,BCRF,natural,True,adaptive_ece_15,0.2182388679695501
108,BCRF,natural,True,class_1_auroc,0.8170685051435298
108,BCRF,natural,True,class_1_auprc,0.668269119174389
108,BCRF,natural,True,class_1_recall,0.5991316931982634
108,BCRF,natural,True,class_2_auroc,0.9497495153990988
108,BCRF,natural,True,class_2_auprc,0.9163979391361182
108,BCRF,natural,True,class_2_recall,0.8788321167883212
108,BCRF,natural,True,class_3_auroc,0.9333654018256666
108,BCRF,natural,True,class_3_auprc,0.7290638657939651
108,BCRF,natural,True,class_3_recall,0.7783783783783784
108,BCRF,natural,True,class_4_auroc,0.8286672168032737
108,BCRF,natural,True,class_4_auprc,0.4211852613870303
108,BCRF,natural,True,class_4_recall,0.0536723163841807
108,BCRF,natural,True,class_5_auroc,0.879227984844625
108,BCRF,natural,True,class_5_auprc,0.8063980411743886
108,BCRF,natural,True,class_5_recall,0.7637028014616322
108,BCRF,natural,True,class_6_auroc,0.8651270340035601
108,BCRF,natural,True,class_6_auprc,0.5563951538235545
108,BCRF,natural,True,class_6_recall,0.6981919332406119
108,BCRF,silent_gaussian,False,accuracy,0.5747021081576535
108,BCRF,silent_gaussian,False,macro_f1,0.5492882830547082
108,BCRF,silent_gaussian,False,macro_auroc,0.84081831273897
108,BCRF,silent_gaussian,False,macro_auprc,0.5857333904873839
108,BCRF,silent_gaussian,False,micro_auprc,0.6124015268318084
108,BCRF,silent_gaussian,False,nll,2.1886379099123285
108,BCRF,silent_gaussian,False,brier,0.6766838071285085
108,BCRF,silent_gaussian,False,ece_10,0.2708355936364336
108,BCRF,silent_gaussian,False,ece_15,0.2713590187731683
108,BCRF,silent_gaussian,False,ece_20,0.2710210023726158
108,BCRF,silent_gaussian,False,adaptive_ece_15,0.2707841922516237
108,BCRF,silent_gaussian,False,class_1_auroc,0.7747406170817436
108,BCRF,silent_gaussian,False,class_1_auprc,0.5214597251993699
108,BCRF,silent_gaussian,False,class_1_recall,0.552821997105644
108,BCRF,silent_gaussian,False,class_2_auroc,0.9139676165571808
108,BCRF,silent_gaussian,False,class_2_auprc,0.7668041883629299
108,BCRF,silent_gaussian,False,class_2_recall,0.7547445255474453
108,BCRF,silent_gaussian,False,class_3_auroc,0.8989525535469244
108,BCRF,silent_gaussian,False,class_3_auprc,0.6913049917895201
108,BCRF,silent_gaussian,False,class_3_recall,0.6918918918918919
108,BCRF,silent_gaussian,False,class_4_auroc,0.773929397075004
108,BCRF,silent_gaussian,False,class_4_auprc,0.3217431180640403
108,BCRF,silent_gaussian,False,class_4_recall,0.0847457627118644
108,BCRF,silent_gaussian,False,class_5_auroc,0.871941482458592
108,BCRF,silent_gaussian,False,class_5_auprc,0.7881419141915513
108,BCRF,silent_gaussian,False,class_5_recall,0.7295980511571255
108,BCRF,silent_gaussian,False,class_6_auroc,0.8113782097143762
108,BCRF,silent_gaussian,False,class_6_auprc,0.4249464053168921
108,BCRF,silent_gaussian,False,class_6_recall,0.6091794158553546
108,BCRF,silent_gaussian,True,accuracy,0.5747021081576535
108,BCRF,silent_gaussian,True,macro_f1,0.5492882830547082
108,BCRF,silent_gaussian,True,macro_auroc,0.8408051330399436
108,BCRF,silent_gaussian,True,macro_auprc,0.5857430519010264
108,BCRF,silent_gaussian,True,micro_auprc,0.6123639351402239
108,BCRF,silent_gaussian,True,nll,2.1648529186388057
108,BCRF,silent_gaussian,True,brier,0.6748665519863603
108,BCRF,silent_gaussian,True,ece_10,0.2686325926828777
108,BCRF,silent_gaussian,True,ece_15,0.2691533846949678
108,BCRF,silent_gaussian,True,ece_20,0.2691820575680675
108,BCRF,silent_gaussian,True,adaptive_ece_15,0.2685771604998191
108,BCRF,silent_gaussian,True,class_1_auroc,0.7747142187898314
108,BCRF,silent_gaussian,True,class_1_auprc,0.5216546079901654
108,BCRF,silent_gaussian,True,class_1_recall,0.552821997105644
108,BCRF,silent_gaussian,True,class_2_auroc,0.9139650373098054
108,BCRF,silent_gaussian,True,class_2_auprc,0.766722661882053
108,BCRF,silent_gaussian,True,class_2_recall,0.7547445255474453
108,BCRF,silent_gaussian,True,class_3_auroc,0.8989452822027326
108,BCRF,silent_gaussian,True,class_3_auprc,0.691329687917851
108,BCRF,silent_gaussian,True,class_3_recall,0.6918918918918919
108,BCRF,silent_gaussian,True,class_4_auroc,0.7738679703049859
108,BCRF,silent_gaussian,True,class_4_auprc,0.3215852602160201
108,BCRF,silent_gaussian,True,class_4_recall,0.0847457627118644
108,BCRF,silent_gaussian,True,class_5_auroc,0.8720083484512358
108,BCRF,silent_gaussian,True,class_5_auprc,0.7882897810814835
108,BCRF,silent_gaussian,True,class_5_recall,0.7295980511571255
108,BCRF,silent_gaussian,True,class_6_auroc,0.8113299411810718
108,BCRF,silent_gaussian,True,class_6_auprc,0.4248763123185846
108,BCRF,silent_gaussian,True,class_6_recall,0.6091794158553546
108,BCRF,gain_loss,False,accuracy,0.5962419798350137
108,BCRF,gain_loss,False,macro_f1,0.5703091845407112
108,BCRF,gain_loss,False,macro_auroc,0.8573883156792185
108,BCRF,gain_loss,False,macro_auprc,0.6286354105231569
108,BCRF,gain_loss,False,micro_auprc,0.6491522218434389
108,BCRF,gain_loss,False,nll,1.811951943639676
108,BCRF,gain_loss,False,brier,0.6191747086272733
108,BCRF,gain_loss,False,ece_10,0.2291728150505849
108,BCRF,gain_loss,False,ece_15,0.2296394794277921
108,BCRF,gain_loss,False,ece_20,0.2293014836785282
108,BCRF,gain_loss,False,adaptive_ece_15,0.2291728873574111
108,BCRF,gain_loss,False,class_1_auroc,0.7956039357883219
108,BCRF,gain_loss,False,class_1_auprc,0.6277497666814655
108,BCRF,gain_loss,False,class_1_recall,0.6121562952243126
108,BCRF,gain_loss,False,class_2_auroc,0.93172732196745
108,BCRF,gain_loss,False,class_2_auprc,0.8222077150753488
108,BCRF,gain_loss,False,class_2_recall,0.7824817518248175
108,BCRF,gain_loss,False,class_3_auroc,0.9153574518226836
108,BCRF,gain_loss,False,class_3_auprc,0.7130435020945821
108,BCRF,gain_loss,False,class_3_recall,0.7135135135135136
108,BCRF,gain_loss,False,class_4_auroc,0.7916384644389225
108,BCRF,gain_loss,False,class_4_auprc,0.3549703868618831
108,BCRF,gain_loss,False,class_4_recall,0.0918079096045197
108,BCRF,gain_loss,False,class_5_auroc,0.8777419784014248
108,BCRF,gain_loss,False,class_5_auprc,0.794593100427414
108,BCRF,gain_loss,False,class_5_recall,0.7600487210718636
108,BCRF,gain_loss,False,class_6_auroc,0.8322607416565074
108,BCRF,gain_loss,False,class_6_auprc,0.4592479919982475
108,BCRF,gain_loss,False,class_6_recall,0.5924895688456189
108,BCRF,gain_loss,True,accuracy,0.5962419798350137
108,BCRF,gain_loss,True,macro_f1,0.5703091845407112
108,BCRF,gain_loss,True,macro_auroc,0.857368411166768
108,BCRF,gain_loss,True,macro_auprc,0.6285792527305687
108,BCRF,gain_loss,True,micro_auprc,0.6493470244709507
108,BCRF,gain_loss,True,nll,1.793556424332857
108,BCRF,gain_loss,True,brier,0.6173745177572467
108,BCRF,gain_loss,True,ece_10,0.2267122728960105
108,BCRF,gain_loss,True,ece_15,0.2271805307891913
108,BCRF,gain_loss,True,ece_20,0.2268420211820565
108,BCRF,gain_loss,True,adaptive_ece_15,0.2267122473618942
108,BCRF,gain_loss,True,class_1_auroc,0.7955637473439181
108,BCRF,gain_loss,True,class_1_auprc,0.627843848550764
108,BCRF,gain_loss,True,class_1_recall,0.6121562952243126
108,BCRF,gain_loss,True,class_2_auroc,0.9316924029260568
108,BCRF,gain_loss,True,class_2_auprc,0.8219916372874495
108,BCRF,gain_loss,True,class_2_recall,0.7824817518248175
108,BCRF,gain_loss,True,class_3_auroc,0.9153337733428794
108,BCRF,gain_loss,True,class_3_auprc,0.7130622396181803
108,BCRF,gain_loss,True,class_3_recall,0.7135135135135136
108,BCRF,gain_loss,True,class_4_auroc,0.7915735606819221
108,BCRF,gain_loss,True,class_4_auprc,0.3546363967742374
108,BCRF,gain_loss,True,class_4_recall,0.0918079096045197
108,BCRF,gain_loss,True,class_5_auroc,0.8778131416943671
108,BCRF,gain_loss,True,class_5_auprc,0.7947314052233724
108,BCRF,gain_loss,True,class_5_recall,0.7600487210718636
108,BCRF,gain_loss,True,class_6_auroc,0.8322338410114642
108,BCRF,gain_loss,True,class_6_auprc,0.4592099889294088
108,BCRF,gain_loss,True,class_6_recall,0.5924895688456189
108,BCRF,offset,False,accuracy,0.5726397800183318
108,BCRF,offset,False,macro_f1,0.5558217904275363
108,BCRF,offset,False,macro_auroc,0.8462200899270821
108,BCRF,offset,False,macro_auprc,0.6056414135351776
108,BCRF,offset,False,micro_auprc,0.6227991758458491
108,BCRF,offset,False,nll,2.08621766731858
108,BCRF,offset,False,brier,0.6713410362980328
108,BCRF,offset,False,ece_10,0.2675597007180659
108,BCRF,offset,False,ece_15,0.267957261373399
108,BCRF,offset,False,ece_20,0.2678036792195247
108,BCRF,offset,False,adaptive_ece_15,0.2673824156961454
108,BCRF,offset,False,class_1_auroc,0.7877880713604932
108,BCRF,offset,False,class_1_auprc,0.6048476735518573
108,BCRF,offset,False,class_1_recall,0.5947901591895803
108,BCRF,offset,False,class_2_auroc,0.9136801296766218
108,BCRF,offset,False,class_2_auprc,0.7780580922304341
108,BCRF,offset,False,class_2_recall,0.6934306569343066
108,BCRF,offset,False,class_3_auroc,0.914355311437265
108,BCRF,offset,False,class_3_auprc,0.7118897863357548
108,BCRF,offset,False,class_3_recall,0.6824324324324325
108,BCRF,offset,False,class_4_auroc,0.7707182064310352
108,BCRF,offset,False,class_4_auprc,0.3261704438948926
108,BCRF,offset,False,class_4_recall,0.0988700564971751
108,BCRF,offset,False,class_5_auroc,0.8647029379438895
108,BCRF,offset,False,class_5_auprc,0.7688810274268394
108,BCRF,offset,False,class_5_recall,0.6760048721071864
108,BCRF,offset,False,class_6_auroc,0.8260758827131875
108,BCRF,offset,False,class_6_auprc,0.4440014577712877
108,BCRF,offset,False,class_6_recall,0.6717663421418637
108,BCRF,offset,True,accuracy,0.5726397800183318
108,BCRF,offset,True,macro_f1,0.5558217904275363
108,BCRF,offset,True,macro_auroc,0.8462043584564825
108,BCRF,offset,True,macro_auprc,0.6056191761797314
108,BCRF,offset,True,micro_auprc,0.6227465769656957
108,BCRF,offset,True,nll,2.063749584967592
108,BCRF,offset,True,brier,0.6694253912511889
108,BCRF,offset,True,ece_10,0.2652965675694586
108,BCRF,offset,True,ece_15,0.2656920079677942
108,BCRF,offset,True,ece_20,0.265549894309612
108,BCRF,offset,True,adaptive_ece_15,0.2651157199612568
108,BCRF,offset,True,class_1_auroc,0.7877400028289514
108,BCRF,offset,True,class_1_auprc,0.6049639043377425
108,BCRF,offset,True,class_1_recall,0.5947901591895803
108,BCRF,offset,True,class_2_auroc,0.9136503691299802
108,BCRF,offset,True,class_2_auprc,0.7778939561137753
108,BCRF,offset,True,class_2_recall,0.6934306569343066
108,BCRF,offset,True,class_3_auroc,0.9143420738619414
108,BCRF,offset,True,class_3_auprc,0.7119236144601191
108,BCRF,offset,True,class_3_recall,0.6824324324324325
108,BCRF,offset,True,class_4_auroc,0.7706552343334694
108,BCRF,offset,True,class_4_auprc,0.3259762848633017
108,BCRF,offset,True,class_4_recall,0.0988700564971751
108,BCRF,offset,True,class_5_auroc,0.8647833834054764
108,BCRF,offset,True,class_5_auprc,0.7689624865703055
108,BCRF,offset,True,class_5_recall,0.6760048721071864
108,BCRF,offset,True,class_6_auroc,0.8260550871790762
108,BCRF,offset,True,class_6_auprc,0.4439948107331443
108,BCRF,offset,True,class_6_recall,0.6717663421418637
108,BCRF,linear_drift,False,accuracy,0.592346471127406
108,BCRF,linear_drift,False,macro_f1,0.5690848223608486
108,BCRF,linear_drift,False,macro_auroc,0.8540262820542192
108,BCRF,linear_drift,False,macro_auprc,0.6200898006685678
108,BCRF,linear_drift,False,micro_auprc,0.6388399253553245
108,BCRF,linear_drift,False,nll,1.9876231789266736
108,BCRF,linear_drift,False,brier,0.6415285218744412
108,BCRF,linear_drift,False,ece_10,0.2489368361647144
108,BCRF,linear_drift,False,ece_15,0.2493344367499694
108,BCRF,linear_drift,False,ece_20,0.2489964294253304
108,BCRF,linear_drift,False,adaptive_ece_15,0.2487596548089841
108,BCRF,linear_drift,False,class_1_auroc,0.793116586283211
108,BCRF,linear_drift,False,class_1_auprc,0.6119609965126338
108,BCRF,linear_drift,False,class_1_recall,0.5904486251808972
108,BCRF,linear_drift,False,class_2_auroc,0.930113109917603
108,BCRF,linear_drift,False,class_2_auprc,0.8156660098435546
108,BCRF,linear_drift,False,class_2_recall,0.7576642335766424
108,BCRF,linear_drift,False,class_3_auroc,0.91222182447348
108,BCRF,linear_drift,False,class_3_auprc,0.7124658806164238
108,BCRF,linear_drift,False,class_3_recall,0.6918918918918919
108,BCRF,linear_drift,False,class_4_auroc,0.7860938291980367
108,BCRF,linear_drift,False,class_4_auprc,0.3380427435689153
108,BCRF,linear_drift,False,class_4_recall,0.0847457627118644
108,BCRF,linear_drift,False,class_5_auroc,0.8672137645622614
108,BCRF,linear_drift,False,class_5_auprc,0.7841168891891438
108,BCRF,linear_drift,False,class_5_recall,0.7295980511571255
108,BCRF,linear_drift,False,class_6_auroc,0.8353985778907222
108,BCRF,linear_drift,False,class_6_auprc,0.4582862842807356
108,BCRF,linear_drift,False,class_6_recall,0.6773296244784422
108,BCRF,linear_drift,True,accuracy,0.592346471127406
108,BCRF,linear_drift,True,macro_f1,0.5690848223608486
108,BCRF,linear_drift,True,macro_auroc,0.8540206436280057
108,BCRF,linear_drift,True,macro_auprc,0.6201106624547713
108,BCRF,linear_drift,True,micro_auprc,0.6388157138297981
108,BCRF,linear_drift,True,nll,1.9664686809938765
108,BCRF,linear_drift,True,brier,0.639799239519134
108,BCRF,linear_drift,True,ece_10,0.246702554901186
108,BCRF,linear_drift,True,ece_15,0.2470979246658322
108,BCRF,linear_drift,True,ece_20,0.2467594004204577
108,BCRF,linear_drift,True,adaptive_ece_15,0.2465216672742837
108,BCRF,linear_drift,True,class_1_auroc,0.7930830959128745
108,BCRF,linear_drift,True,class_1_auprc,0.6121103831812664
108,BCRF,linear_drift,True,class_1_recall,0.5904486251808972
108,BCRF,linear_drift,True,class_2_auroc,0.930092475938598
108,BCRF,linear_drift,True,class_2_auprc,0.8154985646531918
108,BCRF,linear_drift,True,class_2_recall,0.7576642335766424
108,BCRF,linear_drift,True,class_3_auroc,0.9122061631167592
108,BCRF,linear_drift,True,class_3_auprc,0.7125965870272949
108,BCRF,linear_drift,True,class_3_recall,0.6918918918918919
108,BCRF,linear_drift,True,class_4_auroc,0.7860702629529355
108,BCRF,linear_drift,True,class_4_auprc,0.3379055210340716
108,BCRF,linear_drift,True,class_4_recall,0.0847457627118644
108,BCRF,linear_drift,True,class_5_auroc,0.8672988511081706
108,BCRF,linear_drift,True,class_5_auprc,0.7842914370303493
108,BCRF,linear_drift,True,class_5_recall,0.7295980511571255
108,BCRF,linear_drift,True,class_6_auroc,0.8353730127386956
108,BCRF,linear_drift,True,class_6_auprc,0.4582614818024543
108,BCRF,linear_drift,True,class_6_recall,0.6773296244784422
108,BCRF,stuck_at,False,accuracy,0.5886801099908341
108,BCRF,stuck_at,False,macro_f1,0.5664902370514516
108,BCRF,stuck_at,False,macro_auroc,0.8511826081707853
108,BCRF,stuck_at,False,macro_auprc,0.6193360155498784
108,BCRF,stuck_at,False,micro_auprc,0.6405180845677341
108,BCRF,stuck_at,False,nll,1.8299569678197192
108,BCRF,stuck_at,False,brier,0.6279633884290486
108,BCRF,stuck_at,False,ece_10,0.2291974976904669
108,BCRF,stuck_at,False,ece_15,0.2297723656784876
108,BCRF,stuck_at,False,ece_20,0.2299608123428116
108,BCRF,stuck_at,False,adaptive_ece_15,0.2291975611672284
108,BCRF,stuck_at,False,class_1_auroc,0.7895752751233923
108,BCRF,stuck_at,False,class_1_auprc,0.6197794245569284
108,BCRF,stuck_at,False,class_1_recall,0.6150506512301013
108,BCRF,stuck_at,False,class_2_auroc,0.9258490187947772
108,BCRF,stuck_at,False,class_2_auprc,0.8044914910570127
108,BCRF,stuck_at,False,class_2_recall,0.7547445255474453
108,BCRF,stuck_at,False,class_3_auroc,0.9122609778652826
108,BCRF,stuck_at,False,class_3_auprc,0.7107578945944794
108,BCRF,stuck_at,False,class_3_recall,0.7121621621621622
108,BCRF,stuck_at,False,class_4_auroc,0.7782617228547762
108,BCRF,stuck_at,False,class_4_auprc,0.3356017164503958
108,BCRF,stuck_at,False,class_4_recall,0.1031073446327683
108,BCRF,stuck_at,False,class_5_auroc,0.8769168967441247
108,BCRF,stuck_at,False,class_5_auprc,0.7949801910415808
108,BCRF,stuck_at,False,class_5_recall,0.7539585870889159
108,BCRF,stuck_at,False,class_6_auroc,0.8242317576423588
108,BCRF,stuck_at,False,class_6_auprc,0.4504053755988728
108,BCRF,stuck_at,False,class_6_recall,0.5674547983310153
108,BCRF,stuck_at,True,accuracy,0.5886801099908341
108,BCRF,stuck_at,True,macro_f1,0.5664902370514516
108,BCRF,stuck_at,True,macro_auroc,0.8511612458168211
108,BCRF,stuck_at,True,macro_auprc,0.6193791560157648
108,BCRF,stuck_at,True,micro_auprc,0.6405028603304221
108,BCRF,stuck_at,True,nll,1.8115256800179167
108,BCRF,stuck_at,True,brier,0.6261182733432901
108,BCRF,stuck_at,True,ece_10,0.2266612707284696
108,BCRF,stuck_at,True,ece_15,0.2272375181768052
108,BCRF,stuck_at,True,ece_20,0.2280238533066457
108,BCRF,stuck_at,True,adaptive_ece_15,0.2266612874598376
108,BCRF,stuck_at,True,class_1_auroc,0.7895437547748403
108,BCRF,stuck_at,True,class_1_auprc,0.6204164142154233
108,BCRF,stuck_at,True,class_1_recall,0.6150506512301013
108,BCRF,stuck_at,True,class_2_auroc,0.9258085444513444
108,BCRF,stuck_at,True,class_2_auprc,0.8042952733667627
108,BCRF,stuck_at,True,class_2_recall,0.7547445255474453
108,BCRF,stuck_at,True,class_3_auroc,0.9122281635940576
108,BCRF,stuck_at,True,class_3_auprc,0.7107768090172563
108,BCRF,stuck_at,True,class_3_recall,0.7121621621621622
108,BCRF,stuck_at,True,class_4_auroc,0.7782026140760795
108,BCRF,stuck_at,True,class_4_auprc,0.3353271638080506
108,BCRF,stuck_at,True,class_4_recall,0.1031073446327683
108,BCRF,stuck_at,True,class_5_auroc,0.8769787778684222
108,BCRF,stuck_at,True,class_5_auprc,0.795093964703946
108,BCRF,stuck_at,True,class_5_recall,0.7539585870889159
108,BCRF,stuck_at,True,class_6_auroc,0.8242056201361821
108,BCRF,stuck_at,True,class_6_auprc,0.4503653109831494
108,BCRF,stuck_at,True,class_6_recall,0.5674547983310153
108,BCRF,clipping,False,accuracy,0.5962419798350137
108,BCRF,clipping,False,macro_f1,0.5664051604385077
108,BCRF,clipping,False,macro_auroc,0.8559811568886966
108,BCRF,clipping,False,macro_auprc,0.6259708407323293
108,BCRF,clipping,False,micro_auprc,0.6496881544003136
108,BCRF,clipping,False,nll,1.8517698326315115
108,BCRF,clipping,False,brier,0.6159011012446206
108,BCRF,clipping,False,ece_10,0.2242177018569654
108,BCRF,clipping,False,ece_15,0.2243420737501025
108,BCRF,clipping,False,ece_20,0.2242177304505318
108,BCRF,clipping,False,adaptive_ece_15,0.2232045328242859
108,BCRF,clipping,False,class_1_auroc,0.8002504291692458
108,BCRF,clipping,False,class_1_auprc,0.6308464240790204
108,BCRF,clipping,False,class_1_recall,0.6020260492040521
108,BCRF,clipping,False,class_2_auroc,0.9333800243242868
108,BCRF,clipping,False,class_2_auprc,0.8294512796882152
108,BCRF,clipping,False,class_2_recall,0.8218978102189781
108,BCRF,clipping,False,class_3_auroc,0.9102477477477476
108,BCRF,clipping,False,class_3_auprc,0.714564723188069
108,BCRF,clipping,False,class_3_recall,0.731081081081081
108,BCRF,clipping,False,class_4_auroc,0.799217909728146
108,BCRF,clipping,False,class_4_auprc,0.3497157238814414
108,BCRF,clipping,False,class_4_recall,0.0988700564971751
108,BCRF,clipping,False,class_5_auroc,0.8767548025768674
108,BCRF,clipping,False,class_5_auprc,0.7931561945427682
108,BCRF,clipping,False,class_5_recall,0.756394640682095
108,BCRF,clipping,False,class_6_auroc,0.816036027785886
108,BCRF,clipping,False,class_6_auprc,0.4380906990144616
108,BCRF,clipping,False,class_6_recall,0.5438108484005564
108,BCRF,clipping,True,accuracy,0.5962419798350137
108,BCRF,clipping,True,macro_f1,0.5664051604385077
108,BCRF,clipping,True,macro_auroc,0.8559580388004874
108,BCRF,clipping,True,macro_auprc,0.6259574071635018
108,BCRF,clipping,True,micro_auprc,0.6496809785192128
108,BCRF,clipping,True,nll,1.8328429809200029
108,BCRF,clipping,True,brier,0.6142356044827064
108,BCRF,clipping,True,ece_10,0.2218621011779026
108,BCRF,clipping,True,ece_15,0.2219811410367434
108,BCRF,clipping,True,ece_20,0.2218620955780162
108,BCRF,clipping,True,adaptive_ece_15,0.2208403731285706
108,BCRF,clipping,True,class_1_auroc,0.8002212728468352
108,BCRF,clipping,True,class_1_auprc,0.6309445568964012
108,BCRF,clipping,True,class_1_recall,0.6020260492040521
108,BCRF,clipping,True,class_2_auroc,0.9333669296837644
108,BCRF,clipping,True,class_2_auprc,0.8293027800394502
108,BCRF,clipping,True,class_2_recall,0.8218978102189781
108,BCRF,clipping,True,class_3_auroc,0.910246069745242
108,BCRF,clipping,True,class_3_auprc,0.7146923206524051
108,BCRF,clipping,True,class_3_recall,0.731081081081081
108,BCRF,clipping,True,class_4_auroc,0.799146824660955
108,BCRF,clipping,True,class_4_auprc,0.3495171021728662
108,BCRF,clipping,True,class_4_recall,0.0988700564971751
108,BCRF,clipping,True,class_5_auroc,0.8768263096538336
108,BCRF,clipping,True,class_5_auprc,0.7932960802665731
108,BCRF,clipping,True,class_5_recall,0.756394640682095
108,BCRF,clipping,True,class_6_auroc,0.8159408262122938
108,BCRF,clipping,True,class_6_auprc,0.4379916029533153
108,BCRF,clipping,True,class_6_recall,0.5438108484005564
108,BCRF,correlated_dual,False,accuracy,0.5453712190650779
108,BCRF,correlated_dual,False,macro_f1,0.5183887045290428
108,BCRF,correlated_dual,False,macro_auroc,0.8140838873147835
108,BCRF,correlated_dual,False,macro_auprc,0.5400983286470342
108,BCRF,correlated_dual,False,micro_auprc,0.5620479036090703
108,BCRF,correlated_dual,False,nll,2.679299923620979
108,BCRF,correlated_dual,False,brier,0.7431185698607132
108,BCRF,correlated_dual,False,ece_10,0.3086725141986262
108,BCRF,correlated_dual,False,ece_15,0.309070094091618
108,BCRF,correlated_dual,False,ece_20,0.308732045095629
108,BCRF,correlated_dual,False,adaptive_ece_15,0.3084952864184716
108,BCRF,correlated_dual,False,class_1_auroc,0.7497177943793703
108,BCRF,correlated_dual,False,class_1_auprc,0.4583934623705653
108,BCRF,correlated_dual,False,class_1_recall,0.5108538350217077
108,BCRF,correlated_dual,False,class_2_auroc,0.8938377812123653
108,BCRF,correlated_dual,False,class_2_auprc,0.6832935940923038
108,BCRF,correlated_dual,False,class_2_recall,0.7357664233576642
108,BCRF,correlated_dual,False,class_3_auroc,0.8620329559692143
108,BCRF,correlated_dual,False,class_3_auprc,0.6814369000704401
108,BCRF,correlated_dual,False,class_3_recall,0.6432432432432432
108,BCRF,correlated_dual,False,class_4_auroc,0.7391218598944231
108,BCRF,correlated_dual,False,class_4_auprc,0.2953379064586394
108,BCRF,correlated_dual,False,class_4_recall,0.0748587570621469
108,BCRF,correlated_dual,False,class_5_auroc,0.8557097197713286
108,BCRF,correlated_dual,False,class_5_auprc,0.7370619575130462
108,BCRF,correlated_dual,False,class_5_recall,0.7113276492082826
108,BCRF,correlated_dual,False,class_6_auroc,0.7840832126620002
108,BCRF,correlated_dual,False,class_6_auprc,0.385066151377211
108,BCRF,correlated_dual,False,class_6_recall,0.5702364394993046
108,BCRF,correlated_dual,True,accuracy,0.5453712190650779
108,BCRF,correlated_dual,True,macro_f1,0.5183887045290428
108,BCRF,correlated_dual,True,macro_auroc,0.8140766606019123
108,BCRF,correlated_dual,True,macro_auprc,0.5400977786907414
108,BCRF,correlated_dual,True,micro_auprc,0.5620581921397971
108,BCRF,correlated_dual,True,nll,2.651156432947914
108,BCRF,correlated_dual,True,brier,0.7412724135945723
108,BCRF,correlated_dual,True,ece_10,0.306564916195015
108,BCRF,correlated_dual,True,ece_15,0.3069603178448681
108,BCRF,correlated_dual,True,ece_20,0.3066218446813844
108,BCRF,correlated_dual,True,adaptive_ece_15,0.306384112935182
108,BCRF,correlated_dual,True,class_1_auroc,0.7497012461963805
108,BCRF,correlated_dual,True,class_1_auprc,0.458478412474906
108,BCRF,correlated_dual,True,class_1_recall,0.5108538350217077
108,BCRF,correlated_dual,True,class_2_auroc,0.8938564311549275
108,BCRF,correlated_dual,True,class_2_auprc,0.6832647691463841
108,BCRF,correlated_dual,True,class_2_recall,0.7357664233576642
108,BCRF,correlated_dual,True,class_3_auroc,0.8620266168486368
108,BCRF,correlated_dual,True,class_3_auprc,0.6812816278116538
108,BCRF,correlated_dual,True,class_3_recall,0.6432432432432432
108,BCRF,correlated_dual,True,class_4_auroc,0.73905232015478
108,BCRF,correlated_dual,True,class_4_auprc,0.2951950602609319
108,BCRF,correlated_dual,True,class_4_recall,0.0748587570621469
108,BCRF,correlated_dual,True,class_5_auroc,0.8557679911633754
108,BCRF,correlated_dual,True,class_5_auprc,0.737333108187795
108,BCRF,correlated_dual,True,class_5_recall,0.7113276492082826
108,BCRF,correlated_dual,True,class_6_auroc,0.7840553580933738
108,BCRF,correlated_dual,True,class_6_auprc,0.3850336942627774
108,BCRF,correlated_dual,True,class_6_recall,0.5702364394993046
109,UF,natural,False,accuracy,0.5685151237396884
109,UF,natural,False,macro_f1,0.55557165222054
