seed,method,fault_realization,batch,subset,metric,value,n
102,RO-CAGF,70008,8,unaffected,brier,0.5142982739288996,192
102,RO-CAGF,70008,8,unaffected,ece15,0.22576329453537863,192
102,RO-CAGF,70008,9,all,accuracy,0.5638297872340425,470
102,RO-CAGF,70008,9,all,macro_f1,0.5256326882901446,470
102,RO-CAGF,70008,9,all,macro_auroc,0.8567309921609616,470
102,RO-CAGF,70008,9,all,macro_auprc,0.6665938799350447,470
102,RO-CAGF,70008,9,all,nll,1.425109432264949,470
102,RO-CAGF,70008,9,all,brier,0.6019107024814411,470
102,RO-CAGF,70008,9,all,ece15,0.17848142220618876,470
102,RO-CAGF,70008,9,affected,accuracy,0.48554913294797686,173
102,RO-CAGF,70008,9,affected,macro_f1,0.4841350862443095,173
102,RO-CAGF,70008,9,affected,macro_auroc,0.7933285757070182,173
102,RO-CAGF,70008,9,affected,macro_auprc,0.6092145039610327,173
102,RO-CAGF,70008,9,affected,nll,2.064226785306729,173
102,RO-CAGF,70008,9,affected,brier,0.7815843651091413,173
102,RO-CAGF,70008,9,affected,ece15,0.2650199656541637,173
102,RO-CAGF,70008,9,unaffected,accuracy,0.6094276094276094,297
102,RO-CAGF,70008,9,unaffected,macro_f1,0.5392665470534324,297
102,RO-CAGF,70008,9,unaffected,macro_auroc,0.8983325894612265,297
102,RO-CAGF,70008,9,unaffected,macro_auprc,0.7085124221078455,297
102,RO-CAGF,70008,9,unaffected,nll,1.052828953893811,297
102,RO-CAGF,70008,9,unaffected,brier,0.49725230640537327,297
102,RO-CAGF,70008,9,unaffected,ece15,0.13717019939262054,297
102,RO-CAGF,70008,10,all,accuracy,0.5086111111111111,3600
102,RO-CAGF,70008,10,all,macro_f1,0.4998600567790043,3600
102,RO-CAGF,70008,10,all,macro_auroc,0.8057936111111111,3600
102,RO-CAGF,70008,10,all,macro_auprc,0.5425284113260528,3600
102,RO-CAGF,70008,10,all,nll,1.8634313451113078,3600
102,RO-CAGF,70008,10,all,brier,0.7078174400390105,3600
102,RO-CAGF,70008,10,all,ece15,0.24229863257043893,3600
102,RO-CAGF,70008,10,affected,accuracy,0.4340813464235624,1426
102,RO-CAGF,70008,10,affected,macro_f1,0.42695861300778065,1426
102,RO-CAGF,70008,10,affected,macro_auroc,0.7655764751968452,1426
102,RO-CAGF,70008,10,affected,macro_auprc,0.4944240629417727,1426
102,RO-CAGF,70008,10,affected,nll,2.251969181530927,1426
102,RO-CAGF,70008,10,affected,brier,0.8198964799992611,1426
102,RO-CAGF,70008,10,affected,ece15,0.31859517374388135,1426
102,RO-CAGF,70008,10,unaffected,accuracy,0.5574977000919963,2174
102,RO-CAGF,70008,10,unaffected,macro_f1,0.5479512487086645,2174
102,RO-CAGF,70008,10,unaffected,macro_auroc,0.8329871249102649,2174
102,RO-CAGF,70008,10,unaffected,macro_auprc,0.582394260327976,2174
102,RO-CAGF,70008,10,unaffected,nll,1.6085762601368936,2174
102,RO-CAGF,70008,10,unaffected,brier,0.6343010136437405,2174
102,RO-CAGF,70008,10,unaffected,ece15,0.1922531810888152,2174
102,PDRF,70001,all,all,accuracy,0.5428505957836847,4364
102,PDRF,70001,all,all,macro_f1,0.5260639552324508,4364
102,PDRF,70001,all,all,macro_auroc,0.8361296046606345,4364
102,PDRF,70001,all,all,macro_auprc,0.5874170341690244,4364
102,PDRF,70001,all,all,nll,2.240343977689405,4364
102,PDRF,70001,all,all,brier,0.6969871736778475,4364
102,PDRF,70001,all,all,ece15,0.27841783964393557,4364
102,PDRF,70001,all,affected,accuracy,0.4730878186968839,1765
102,PDRF,70001,all,affected,macro_f1,0.4701063658425862,1765
102,PDRF,70001,all,affected,macro_auroc,0.791374997845716,1765
102,PDRF,70001,all,affected,macro_auprc,0.5168700212291618,1765
102,PDRF,70001,all,affected,nll,2.972361509788541,1765
102,PDRF,70001,all,affected,brier,0.8330197912618887,1765
102,PDRF,70001,all,affected,ece15,0.3550136304610849,1765
102,PDRF,70001,all,unaffected,accuracy,0.590227010388611,2599
102,PDRF,70001,all,unaffected,macro_f1,0.5581886586209551,2599
102,PDRF,70001,all,unaffected,macro_auroc,0.8706199633578539,2599
102,PDRF,70001,all,unaffected,macro_auprc,0.6466587729258234,2599
102,PDRF,70001,all,unaffected,nll,1.7432254920584025,2599
102,PDRF,70001,all,unaffected,brier,0.6046064233754879,2599
102,PDRF,70001,all,unaffected,ece15,0.22660604682322785,2599
102,PDRF,70001,8,all,accuracy,0.6462585034013606,294
102,PDRF,70001,8,all,macro_f1,0.6172252455147192,294
102,PDRF,70001,8,all,macro_auroc,0.8804874252391635,294
102,PDRF,70001,8,all,macro_auprc,0.6730718909821732,294
102,PDRF,70001,8,all,nll,1.2779901494804908,294
102,PDRF,70001,8,all,brier,0.5162761943573254,294
102,PDRF,70001,8,all,ece15,0.17648490290252528,294
102,PDRF,70001,8,affected,accuracy,0.525,120
102,PDRF,70001,8,affected,macro_f1,0.5105434538244819,120
102,PDRF,70001,8,affected,macro_auroc,0.8197123640685086,120
102,PDRF,70001,8,affected,macro_auprc,0.6151110288476093,120
102,PDRF,70001,8,affected,nll,1.9960231192364044,120
102,PDRF,70001,8,affected,brier,0.7198284722638557,120
102,PDRF,70001,8,affected,ece15,0.29465316583712897,120
102,PDRF,70001,8,unaffected,accuracy,0.7298850574712644,174
102,PDRF,70001,8,unaffected,macro_f1,0.6915529286387748,174
102,PDRF,70001,8,unaffected,macro_auroc,0.9246548254151343,174
102,PDRF,70001,8,unaffected,macro_auprc,0.764410758132737,174
102,PDRF,70001,8,unaffected,nll,0.7827949979246884,174
102,PDRF,70001,8,unaffected,brier,0.3758953130424771,174
102,PDRF,70001,8,unaffected,ece15,0.11044866617383625,174
102,PDRF,70001,9,all,accuracy,0.5829787234042553,470
102,PDRF,70001,9,all,macro_f1,0.5476894109320884,470
102,PDRF,70001,9,all,macro_auroc,0.8711869315368844,470
102,PDRF,70001,9,all,macro_auprc,0.6977028605147476,470
102,PDRF,70001,9,all,nll,1.9485473942519957,470
102,PDRF,70001,9,all,brier,0.6455934606533262,470
102,PDRF,70001,9,all,ece15,0.251163106015388,470
102,PDRF,70001,9,affected,accuracy,0.5384615384615384,195
102,PDRF,70001,9,affected,macro_f1,0.5173120763033678,195
102,PDRF,70001,9,affected,macro_auroc,0.8196689774265105,195
102,PDRF,70001,9,affected,macro_auprc,0.6194895421572452,195
102,PDRF,70001,9,affected,nll,2.725580066142237,195
102,PDRF,70001,9,affected,brier,0.7411336439129409,195
102,PDRF,70001,9,affected,ece15,0.29251143626677684,195
102,PDRF,70001,9,unaffected,accuracy,0.6145454545454545,275
102,PDRF,70001,9,unaffected,macro_f1,0.5518161493382568,275
102,PDRF,70001,9,unaffected,macro_auroc,0.9149380633865629,275
102,PDRF,70001,9,unaffected,macro_auprc,0.7753209107349557,275
102,PDRF,70001,9,unaffected,nll,1.3975605905480062,275
102,PDRF,70001,9,unaffected,brier,0.5778467852510542,275
102,PDRF,70001,9,unaffected,ece15,0.2218433165550232,275
102,PDRF,70001,10,all,accuracy,0.5291666666666667,3600
102,PDRF,70001,10,all,macro_f1,0.5154629374205494,3600
102,PDRF,70001,10,all,macro_auroc,0.8283651851851851,3600
102,PDRF,70001,10,all,macro_auprc,0.5791735762670557,3600
102,PDRF,70001,10,all,nll,2.3570318720530175,3600
102,PDRF,70001,10,all,brier,0.7184549717450026,3600
102,PDRF,70001,10,all,ece15,0.29331256439288456,3600
102,PDRF,70001,10,affected,accuracy,0.46,1450
102,PDRF,70001,10,affected,macro_f1,0.46267939926060375,1450
102,PDRF,70001,10,affected,macro_auroc,0.7824837420867602,1450
102,PDRF,70001,10,affected,macro_auprc,0.5101541044757404,1450
102,PDRF,70001,10,affected,nll,3.0863497776349456,1450
102,PDRF,70001,10,affected,brier,0.8547444512707224,1450
102,PDRF,70001,10,affected,ece15,0.36878145906431925,1450
102,PDRF,70001,10,unaffected,accuracy,0.575813953488372,2150
102,PDRF,70001,10,unaffected,macro_f1,0.5461075094145774,2150
102,PDRF,70001,10,unaffected,macro_auroc,0.863784811979885,2150
102,PDRF,70001,10,unaffected,macro_auprc,0.6386477757436282,2150
102,PDRF,70001,10,unaffected,nll,1.8651663078233438,2150
102,PDRF,70001,10,unaffected,brier,0.6265388111346335,2150
102,PDRF,70001,10,unaffected,ece15,0.2426628193328547,2150
102,PDRF,70002,all,all,accuracy,0.5481209899175069,4364
102,PDRF,70002,all,all,macro_f1,0.5281661534128014,4364
102,PDRF,70002,all,all,macro_auroc,0.8410289609381666,4364
102,PDRF,70002,all,all,macro_auprc,0.5900348339438432,4364
102,PDRF,70002,all,all,nll,2.155443322050147,4364
102,PDRF,70002,all,all,brier,0.6903254862208882,4364
102,PDRF,70002,all,all,ece15,0.27002473467812416,4364
102,PDRF,70002,all,affected,accuracy,0.49858996051889454,1773
102,PDRF,70002,all,affected,macro_f1,0.4873059488371168,1773
102,PDRF,70002,all,affected,macro_auroc,0.8100933940667959,1773
102,PDRF,70002,all,affected,macro_auprc,0.5382888544457366,1773
102,PDRF,70002,all,affected,nll,2.720263275909425,1773
102,PDRF,70002,all,affected,brier,0.7952161720213854,1773
102,PDRF,70002,all,affected,ece15,0.33171264991138993,1773
102,PDRF,70002,all,unaffected,accuracy,0.5820146661520649,2591
102,PDRF,70002,all,unaffected,macro_f1,0.5529278232533469,2591
102,PDRF,70002,all,unaffected,macro_auroc,0.8671020641031908,2591
102,PDRF,70002,all,unaffected,macro_auprc,0.6402925045310336,2591
102,PDRF,70002,all,unaffected,nll,1.7689416708758905,2591
102,PDRF,70002,all,unaffected,brier,0.618549652209201,2591
102,PDRF,70002,all,unaffected,ece15,0.2280136286200174,2591
102,PDRF,70002,8,all,accuracy,0.6292517006802721,294
102,PDRF,70002,8,all,macro_f1,0.5632724245889805,294
102,PDRF,70002,8,all,macro_auroc,0.8835382295365871,294
102,PDRF,70002,8,all,macro_auprc,0.6696166316324988,294
102,PDRF,70002,8,all,nll,1.3834481360861917,294
102,PDRF,70002,8,all,brier,0.5403182906551512,294
102,PDRF,70002,8,all,ece15,0.1693311531324776,294
102,PDRF,70002,8,affected,accuracy,0.5193798449612403,129
102,PDRF,70002,8,affected,macro_f1,0.44949868985557156,129
102,PDRF,70002,8,affected,macro_auroc,0.8534105618657623,129
102,PDRF,70002,8,affected,macro_auprc,0.6116006183306615,129
102,PDRF,70002,8,affected,nll,2.1603122156185597,129
102,PDRF,70002,8,affected,brier,0.7210878330571561,129
102,PDRF,70002,8,affected,ece15,0.3151490942452305,129
102,PDRF,70002,8,unaffected,accuracy,0.7151515151515152,165
102,PDRF,70002,8,unaffected,macro_f1,0.6576645895611414,165
102,PDRF,70002,8,unaffected,macro_auroc,0.9228713149303095,165
102,PDRF,70002,8,unaffected,macro_auprc,0.7798339198974208,165
102,PDRF,70002,8,unaffected,nll,0.7760816739063401,165
102,PDRF,70002,8,unaffected,brier,0.39898937568631127,165
102,PDRF,70002,8,unaffected,ece15,0.09005465453321285,165
102,PDRF,70002,9,all,accuracy,0.5638297872340425,470
102,PDRF,70002,9,all,macro_f1,0.5212799447526103,470
102,PDRF,70002,9,all,macro_auroc,0.8849155041345732,470
102,PDRF,70002,9,all,macro_auprc,0.6980934245541679,470
102,PDRF,70002,9,all,nll,1.7738849504874523,470
102,PDRF,70002,9,all,brier,0.6386704096179726,470
102,PDRF,70002,9,all,ece15,0.266507408466745,470
102,PDRF,70002,9,affected,accuracy,0.5142857142857142,175
102,PDRF,70002,9,affected,macro_f1,0.48316863765361084,175
102,PDRF,70002,9,affected,macro_auroc,0.850192488907993,175
102,PDRF,70002,9,affected,macro_auprc,0.6398979151448907,175
102,PDRF,70002,9,affected,nll,2.5321563415652775,175
102,PDRF,70002,9,affected,brier,0.70344430407991,175
102,PDRF,70002,9,affected,ece15,0.2975114757674081,175
102,PDRF,70002,9,unaffected,accuracy,0.5932203389830508,295
102,PDRF,70002,9,unaffected,macro_f1,0.5423029868559945,295
102,PDRF,70002,9,unaffected,macro_auroc,0.9231363800012357,295
102,PDRF,70002,9,unaffected,macro_auprc,0.7810988812332785,295
102,PDRF,70002,9,unaffected,nll,1.3240629388311156,295
102,PDRF,70002,9,unaffected,brier,0.6002452179880098,295
102,PDRF,70002,9,unaffected,ece15,0.24811514686729946,295
102,PDRF,70002,10,all,accuracy,0.5394444444444444,3600
102,PDRF,70002,10,all,macro_f1,0.5230739188732288,3600
102,PDRF,70002,10,all,macro_auroc,0.8327064814814813,3600
102,PDRF,70002,10,all,macro_auprc,0.5800324906147435,3600
102,PDRF,70002,10,all,nll,2.2683041607467773,3600
102,PDRF,70002,10,all,brier,0.7093199310819152,3600
102,PDRF,70002,10,all,ece15,0.2802483816030953,3600
102,PDRF,70002,10,affected,accuracy,0.4948944860449285,1469
102,PDRF,70002,10,affected,macro_f1,0.4909190727086911,1469
102,PDRF,70002,10,affected,macro_auroc,0.8038304345018469,1469
102,PDRF,70002,10,affected,macro_auprc,0.5334745681008087,1469
102,PDRF,70002,10,affected,nll,2.7918442155198724,1469
102,PDRF,70002,10,affected,brier,0.8126583998063709,1469
102,PDRF,70002,10,affected,ece15,0.33982101863870173,1469
102,PDRF,70002,10,unaffected,accuracy,0.5701548568747067,2131
102,PDRF,70002,10,unaffected,macro_f1,0.540984498670181,2131
102,PDRF,70002,10,unaffected,macro_auroc,0.8568389373411721,2131
102,PDRF,70002,10,unaffected,macro_auprc,0.6252132500941224,2131
102,PDRF,70002,10,unaffected,nll,1.9074030155277835,2131
102,PDRF,70002,10,unaffected,brier,0.6380837928575015,2131
102,PDRF,70002,10,unaffected,ece15,0.23934344942443306,2131
102,PDRF,70003,all,all,accuracy,0.5485792850595783,4364
102,PDRF,70003,all,all,macro_f1,0.5268085584964269,4364
102,PDRF,70003,all,all,macro_auroc,0.8395632148618773,4364
102,PDRF,70003,all,all,macro_auprc,0.590927518239357,4364
102,PDRF,70003,all,all,nll,2.175690020817885,4364
102,PDRF,70003,all,all,brier,0.6829602220867517,4364
102,PDRF,70003,all,all,ece15,0.26775438903287174,4364
102,PDRF,70003,all,affected,accuracy,0.4906621392190153,1767
102,PDRF,70003,all,affected,macro_f1,0.4735876900109961,1767
102,PDRF,70003,all,affected,macro_auroc,0.8025163554243612,1767
102,PDRF,70003,all,affected,macro_auprc,0.5328451801385324,1767
102,PDRF,70003,all,affected,nll,2.8247255672552893,1767
102,PDRF,70003,all,affected,brier,0.7989071784956767,1767
102,PDRF,70003,all,affected,ece15,0.3384494393406174,1767
102,PDRF,70003,all,unaffected,accuracy,0.587986137851367,2597
102,PDRF,70003,all,unaffected,macro_f1,0.5580919372208548,2597
102,PDRF,70003,all,unaffected,macro_auroc,0.8679723511379059,2597
102,PDRF,70003,all,unaffected,macro_auprc,0.6390690377033085,2597
102,PDRF,70003,all,unaffected,nll,1.7340859351209683,2597
102,PDRF,70003,all,unaffected,brier,0.604069859370321,2597
102,PDRF,70003,all,unaffected,ece15,0.21965347499538945,2597
102,PDRF,70003,8,all,accuracy,0.6326530612244898,294
102,PDRF,70003,8,all,macro_f1,0.5973004773004773,294
102,PDRF,70003,8,all,macro_auroc,0.8757293136639044,294
102,PDRF,70003,8,all,macro_auprc,0.6593958409001337,294
102,PDRF,70003,8,all,nll,1.3390538595748482,294
102,PDRF,70003,8,all,brier,0.5448692914819311,294
102,PDRF,70003,8,all,ece15,0.20481568777642287,294
102,PDRF,70003,8,affected,accuracy,0.4857142857142857,105
102,PDRF,70003,8,affected,macro_f1,0.48083789447142067,105
102,PDRF,70003,8,affected,macro_auroc,0.7922097382620993,105
102,PDRF,70003,8,affected,macro_auprc,0.5793437475074917,105
102,PDRF,70003,8,affected,nll,2.248495918009286,105
102,PDRF,70003,8,affected,brier,0.784981345567339,105
102,PDRF,70003,8,affected,ece15,0.3343318059330894,105
102,PDRF,70003,8,unaffected,accuracy,0.7142857142857143,189
102,PDRF,70003,8,unaffected,macro_f1,0.6443542700805597,189
102,PDRF,70003,8,unaffected,macro_auroc,0.9253592981138771,189
102,PDRF,70003,8,unaffected,macro_auprc,0.7540885733900904,189
102,PDRF,70003,8,unaffected,nll,0.8338082715557161,189
102,PDRF,70003,8,unaffected,brier,0.41147370587892673,189
102,PDRF,70003,8,unaffected,ece15,0.15319799225797096,189
102,PDRF,70003,9,all,accuracy,0.5851063829787234,470
102,PDRF,70003,9,all,macro_f1,0.54932448459792,470
102,PDRF,70003,9,all,macro_auroc,0.8844830416578057,470
102,PDRF,70003,9,all,macro_auprc,0.727432641542109,470
102,PDRF,70003,9,all,nll,1.8044383738360732,470
102,PDRF,70003,9,all,brier,0.6228698998807405,470
102,PDRF,70003,9,all,ece15,0.24133985144026737,470
102,PDRF,70003,9,affected,accuracy,0.5463917525773195,194
102,PDRF,70003,9,affected,macro_f1,0.49368388948621017,194
102,PDRF,70003,9,affected,macro_auroc,0.8443477846633018,194
102,PDRF,70003,9,affected,macro_auprc,0.6558371676725003,194
102,PDRF,70003,9,affected,nll,2.4157588752723025,194
102,PDRF,70003,9,affected,brier,0.6847782806290212,194
102,PDRF,70003,9,affected,ece15,0.26991332483660313,194
102,PDRF,70003,9,unaffected,accuracy,0.6123188405797102,276
102,PDRF,70003,9,unaffected,macro_f1,0.570783523808898,276
102,PDRF,70003,9,unaffected,macro_auroc,0.9175902380825232,276
102,PDRF,70003,9,unaffected,macro_auprc,0.7766970830415624,276
102,PDRF,70003,9,unaffected,nll,1.374742079348289,276
102,PDRF,70003,9,unaffected,brier,0.5793545887750644,276
102,PDRF,70003,9,unaffected,ece15,0.22125555996013724,276
102,PDRF,70003,10,all,accuracy,0.5369444444444444,3600
102,PDRF,70003,10,all,macro_f1,0.5180776538341029,3600
102,PDRF,70003,10,all,macro_auroc,0.8313113888888889,3600
102,PDRF,70003,10,all,macro_auprc,0.5811462717017962,3600
102,PDRF,70003,10,all,nll,2.292484272342025,3600
102,PDRF,70003,10,all,brier,0.7020827734852635,3600
102,PDRF,70003,10,all,ece15,0.2802327132970095,3600
102,PDRF,70003,10,affected,accuracy,0.48365122615803813,1468
102,PDRF,70003,10,affected,macro_f1,0.4721748079229393,1468
102,PDRF,70003,10,affected,macro_auroc,0.797464990807731,1468
102,PDRF,70003,10,affected,macro_auprc,0.5275615038099701,1468
102,PDRF,70003,10,affected,nll,2.919986910181399,1468
102,PDRF,70003,10,affected,brier,0.8149856653101226,1468
102,PDRF,70003,10,affected,ece15,0.3487416289198626,1468
102,PDRF,70003,10,unaffected,accuracy,0.5736397748592871,2132
102,PDRF,70003,10,unaffected,macro_f1,0.5449513994518851,2132
102,PDRF,70003,10,unaffected,macro_auroc,0.8579763144987599,2132
102,PDRF,70003,10,unaffected,macro_auprc,0.6260640326800865,2132
102,PDRF,70003,10,unaffected,nll,1.8604139757434321,2132
102,PDRF,70003,10,unaffected,brier,0.6243428836171148,2132
102,PDRF,70003,10,unaffected,ece15,0.23306057027647686,2132
102,PDRF,70004,all,all,accuracy,0.5449129239230064,4364
102,PDRF,70004,all,all,macro_f1,0.5236687564272623,4364
102,PDRF,70004,all,all,macro_auroc,0.8390534221011426,4364
102,PDRF,70004,all,all,macro_auprc,0.5891273046661448,4364
102,PDRF,70004,all,all,nll,2.185088697572267,4364
102,PDRF,70004,all,all,brier,0.6902807406356517,4364
102,PDRF,70004,all,all,ece15,0.2725533825762768,4364
102,PDRF,70004,all,affected,accuracy,0.4859320046893318,1706
102,PDRF,70004,all,affected,macro_f1,0.4736941781283619,1706
102,PDRF,70004,all,affected,macro_auroc,0.7997426162958132,1706
102,PDRF,70004,all,affected,macro_auprc,0.5328129552812214,1706
102,PDRF,70004,all,affected,nll,2.8523547376916403,1706
102,PDRF,70004,all,affected,brier,0.814212266748529,1706
102,PDRF,70004,all,affected,ece15,0.34142053020727176,1706
102,PDRF,70004,all,unaffected,accuracy,0.5827689992475545,2658
102,PDRF,70004,all,unaffected,macro_f1,0.5532169885671637,2658
102,PDRF,70004,all,unaffected,macro_auroc,0.8705641734416817,2658
102,PDRF,70004,all,unaffected,macro_auprc,0.6407956497279353,2658
102,PDRF,70004,all,unaffected,nll,1.756813353537786,2658
102,PDRF,70004,all,unaffected,brier,0.6107370297445422,2658
102,PDRF,70004,all,unaffected,ece15,0.2283519212075245,2658
102,PDRF,70004,8,all,accuracy,0.6190476190476191,294
102,PDRF,70004,8,all,macro_f1,0.613046783432179,294
102,PDRF,70004,8,all,macro_auroc,0.9024348489624651,294
102,PDRF,70004,8,all,macro_auprc,0.6902288425971831,294
102,PDRF,70004,8,all,nll,1.2346408179883623,294
102,PDRF,70004,8,all,brier,0.5186771843624045,294
102,PDRF,70004,8,all,ece15,0.16670227273791824,294
102,PDRF,70004,8,affected,accuracy,0.5086206896551724,116
102,PDRF,70004,8,affected,macro_f1,0.503156535032596,116
102,PDRF,70004,8,affected,macro_auroc,0.8628992025264468,116
102,PDRF,70004,8,affected,macro_auprc,0.62808189411972,116
102,PDRF,70004,8,affected,nll,1.872095958593552,116
102,PDRF,70004,8,affected,brier,0.7202493794324725,116
102,PDRF,70004,8,affected,ece15,0.3017469644546509,116
102,PDRF,70004,8,unaffected,accuracy,0.6910112359550562,178
102,PDRF,70004,8,unaffected,macro_f1,0.6757611513875469,178
102,PDRF,70004,8,unaffected,macro_auroc,0.9301517538512122,178
102,PDRF,70004,8,unaffected,macro_auprc,0.7752546635720927,178
102,PDRF,70004,8,unaffected,nll,0.8192206139984637,178
102,PDRF,70004,8,unaffected,brier,0.387315529148203,178
102,PDRF,70004,8,unaffected,ece15,0.08910812387305697,178
102,PDRF,70004,9,all,accuracy,0.6191489361702127,470
102,PDRF,70004,9,all,macro_f1,0.5828230743857358,470
102,PDRF,70004,9,all,macro_auroc,0.8973305175112364,470
102,PDRF,70004,9,all,macro_auprc,0.7331352554393845,470
102,PDRF,70004,9,all,nll,1.6229675398584205,470
102,PDRF,70004,9,all,brier,0.5737815514407842,470
102,PDRF,70004,9,all,ece15,0.21718574109229635,470
102,PDRF,70004,9,affected,accuracy,0.5421686746987951,166
102,PDRF,70004,9,affected,macro_f1,0.5348739055353239,166
102,PDRF,70004,9,affected,macro_auroc,0.848555136910059,166
102,PDRF,70004,9,affected,macro_auprc,0.6504596843642303,166
102,PDRF,70004,9,affected,nll,2.5543391393474977,166
102,PDRF,70004,9,affected,brier,0.7260818103279362,166
102,PDRF,70004,9,affected,ece15,0.2948942003120859,166
102,PDRF,70004,9,unaffected,accuracy,0.6611842105263158,304
102,PDRF,70004,9,unaffected,macro_f1,0.5922134944286842,304
102,PDRF,70004,9,unaffected,macro_auroc,0.9362288615759123,304
102,PDRF,70004,9,unaffected,macro_auprc,0.7967021009549481,304
102,PDRF,70004,9,unaffected,nll,1.1143896269795164,304
102,PDRF,70004,9,unaffected,brier,0.4906175942852997,304
102,PDRF,70004,9,unaffected,ece15,0.18022756082446953,304
102,PDRF,70004,10,all,accuracy,0.5291666666666667,3600
102,PDRF,70004,10,all,macro_f1,0.510164928240536,3600
102,PDRF,70004,10,all,macro_auroc,0.8283090740740741,3600
102,PDRF,70004,10,all,macro_auprc,0.5752941773714351,3600
102,PDRF,70004,10,all,nll,2.3360966477731493,3600
102,PDRF,70004,10,all,brier,0.7195046474317411,3600
102,PDRF,70004,10,all,ece15,0.28995011604494514,3600
102,PDRF,70004,10,affected,accuracy,0.47752808988764045,1424
102,PDRF,70004,10,affected,macro_f1,0.4676273223499261,1424
102,PDRF,70004,10,affected,macro_auroc,0.7903708257633357,1424
102,PDRF,70004,10,affected,macro_auprc,0.5239888307170906,1424
102,PDRF,70004,10,affected,nll,2.9669478610768274,1424
102,PDRF,70004,10,affected,brier,0.832140181562069,1424
102,PDRF,70004,10,affected,ece15,0.35153683760527815,1424
102,PDRF,70004,10,unaffected,accuracy,0.5629595588235294,2176
102,PDRF,70004,10,unaffected,macro_f1,0.5353135468962984,2176
102,PDRF,70004,10,unaffected,macro_auroc,0.8595716168619645,2176
102,PDRF,70004,10,unaffected,macro_auprc,0.6255395245165168,2176
102,PDRF,70004,10,unaffected,nll,1.9232601920082422,2176
102,PDRF,70004,10,unaffected,brier,0.6457946287729236,2176
102,PDRF,70004,10,unaffected,ece15,0.24964699639445714,2176
102,PDRF,70005,all,all,accuracy,0.5446837763519706,4364
102,PDRF,70005,all,all,macro_f1,0.5219735237697835,4364
102,PDRF,70005,all,all,macro_auroc,0.8407092440928646,4364
102,PDRF,70005,all,all,macro_auprc,0.5879646889442477,4364
102,PDRF,70005,all,all,nll,2.157710724500875,4364
102,PDRF,70005,all,all,brier,0.6877932361674834,4364
102,PDRF,70005,all,all,ece15,0.2766432138407427,4364
102,PDRF,70005,all,affected,accuracy,0.48651817116060964,1706
102,PDRF,70005,all,affected,macro_f1,0.4702535625752236,1706
102,PDRF,70005,all,affected,macro_auroc,0.796519931204998,1706
102,PDRF,70005,all,affected,macro_auprc,0.5132344106598606,1706
102,PDRF,70005,all,affected,nll,2.8978872034081076,1706
102,PDRF,70005,all,affected,brier,0.8145989843340322,1706
102,PDRF,70005,all,affected,ece15,0.353857775436057,1706
102,PDRF,70005,all,unaffected,accuracy,0.5820165537998495,2658
102,PDRF,70005,all,unaffected,macro_f1,0.5482542007293608,2658
102,PDRF,70005,all,unaffected,macro_auroc,0.8727411910667109,2658
102,PDRF,70005,all,unaffected,macro_auprc,0.6464194530714675,2658
102,PDRF,70005,all,unaffected,nll,1.6826388384904392,2658
102,PDRF,70005,all,unaffected,brier,0.6064047461854923,2658
102,PDRF,70005,all,unaffected,ece15,0.2270842369693486,2658
102,PDRF,70005,8,all,accuracy,0.6564625850340136,294
102,PDRF,70005,8,all,macro_f1,0.6134878394488094,294
102,PDRF,70005,8,all,macro_auroc,0.8874288376193068,294
102,PDRF,70005,8,all,macro_auprc,0.6788272665698613,294
102,PDRF,70005,8,all,nll,1.2269378048213404,294
102,PDRF,70005,8,all,brier,0.5129475825250748,294
102,PDRF,70005,8,all,ece15,0.16951829742412178,294
102,PDRF,70005,8,affected,accuracy,0.5096153846153846,104
102,PDRF,70005,8,affected,macro_f1,0.5014631506879569,104
102,PDRF,70005,8,affected,macro_auroc,0.8123594634009929,104
102,PDRF,70005,8,affected,macro_auprc,0.6072948979575155,104
102,PDRF,70005,8,affected,nll,2.1186872127170697,104
102,PDRF,70005,8,affected,brier,0.7700561715184764,104
102,PDRF,70005,8,affected,ece15,0.33767180001506447,104
102,PDRF,70005,8,unaffected,accuracy,0.7368421052631579,190
102,PDRF,70005,8,unaffected,macro_f1,0.6625201126826767,190
102,PDRF,70005,8,unaffected,macro_auroc,0.9375610985443247,190
102,PDRF,70005,8,unaffected,macro_auprc,0.7767502397545621,190
102,PDRF,70005,8,unaffected,nll,0.738822339446836,190
102,PDRF,70005,8,unaffected,brier,0.37221446012868653,190
102,PDRF,70005,8,unaffected,ece15,0.09812080624856447,190
102,PDRF,70005,9,all,accuracy,0.5893617021276596,470
102,PDRF,70005,9,all,macro_f1,0.5468860396785745,470
102,PDRF,70005,9,all,macro_auroc,0.8782564162533054,470
102,PDRF,70005,9,all,macro_auprc,0.7184292262966999,470
102,PDRF,70005,9,all,nll,1.849515883759745,470
102,PDRF,70005,9,all,brier,0.6322674960998005,470
102,PDRF,70005,9,all,ece15,0.25254395027109916,470
102,PDRF,70005,9,affected,accuracy,0.5177664974619289,197
102,PDRF,70005,9,affected,macro_f1,0.48706894353988917,197
102,PDRF,70005,9,affected,macro_auroc,0.8219775503354182,197
102,PDRF,70005,9,affected,macro_auprc,0.637656192282444,197
102,PDRF,70005,9,affected,nll,2.6803572862145093,197
102,PDRF,70005,9,affected,brier,0.7542475963631773,197
102,PDRF,70005,9,affected,ece15,0.3076298560587888,197
102,PDRF,70005,9,unaffected,accuracy,0.6410256410256411,273
