method,cost_scheme,coverage,reject_cost,fault_prevalence,expected_cost
BCRF,class1_double,0.9,0.1,0.43,0.3606622364802933
BCRF,class1_double,0.9,0.1,0.44,0.3607332722273143
BCRF,class1_double,0.9,0.1,0.45,0.3608043079743355
BCRF,class1_double,0.9,0.1,0.46,0.36087534372135655
BCRF,class1_double,0.9,0.1,0.47000000000000003,0.3609463794683776
BCRF,class1_double,0.9,0.1,0.48,0.36101741521539865
BCRF,class1_double,0.9,0.1,0.49,0.36108845096241976
BCRF,class1_double,0.9,0.1,0.5,0.36115948670944087
BCRF,class1_double,0.9,0.1,0.51,0.3612305224564619
BCRF,class1_double,0.9,0.1,0.52,0.361301558203483
BCRF,class1_double,0.9,0.1,0.53,0.3613725939505041
BCRF,class1_double,0.9,0.1,0.54,0.3614436296975252
BCRF,class1_double,0.9,0.1,0.55,0.36151466544454625
BCRF,class1_double,0.9,0.1,0.56,0.3615857011915673
BCRF,class1_double,0.9,0.1,0.5700000000000001,0.36165673693858846
BCRF,class1_double,0.9,0.1,0.58,0.3617277726856095
BCRF,class1_double,0.9,0.1,0.59,0.36179880843263057
BCRF,class1_double,0.9,0.1,0.6,0.3618698441796516
BCRF,class1_double,0.9,0.1,0.61,0.36194087992667273
BCRF,class1_double,0.9,0.1,0.62,0.36201191567369384
BCRF,class1_double,0.9,0.1,0.63,0.3620829514207149
BCRF,class1_double,0.9,0.1,0.64,0.362153987167736
BCRF,class1_double,0.9,0.1,0.65,0.3622250229147571
BCRF,class1_double,0.9,0.1,0.66,0.36229605866177816
BCRF,class1_double,0.9,0.1,0.67,0.3623670944087992
BCRF,class1_double,0.9,0.1,0.68,0.36243813015582027
BCRF,class1_double,0.9,0.1,0.6900000000000001,0.3625091659028414
BCRF,class1_double,0.9,0.1,0.7000000000000001,0.3625802016498625
BCRF,class1_double,0.9,0.1,0.71,0.36265123739688354
BCRF,class1_double,0.9,0.1,0.72,0.3627222731439046
BCRF,class1_double,0.9,0.1,0.73,0.3627933088909257
BCRF,class1_double,0.9,0.1,0.74,0.3628643446379468
BCRF,class1_double,0.9,0.1,0.75,0.36293538038496787
BCRF,class1_double,0.9,0.1,0.76,0.363006416131989
BCRF,class1_double,0.9,0.1,0.77,0.36307745187901
BCRF,class1_double,0.9,0.1,0.78,0.36314848762603114
BCRF,class1_double,0.9,0.1,0.79,0.3632195233730522
BCRF,class1_double,0.9,0.1,0.8,0.36329055912007324
BCRF,class1_double,0.9,0.1,0.81,0.3633615948670944
BCRF,class1_double,0.9,0.1,0.8200000000000001,0.36343263061411546
BCRF,class1_double,0.9,0.1,0.8300000000000001,0.3635036663611365
BCRF,class1_double,0.9,0.1,0.84,0.3635747021081576
BCRF,class1_double,0.9,0.1,0.85,0.36364573785517873
BCRF,class1_double,0.9,0.1,0.86,0.3637167736021998
BCRF,class1_double,0.9,0.1,0.87,0.36378780934922084
BCRF,class1_double,0.9,0.1,0.88,0.3638588450962419
BCRF,class1_double,0.9,0.1,0.89,0.363929880843263
BCRF,class1_double,0.9,0.1,0.9,0.3640009165902841
BCRF,class1_double,0.9,0.1,0.91,0.36407195233730516
BCRF,class1_double,0.9,0.1,0.92,0.36414298808432627
BCRF,class1_double,0.9,0.1,0.93,0.3642140238313473
BCRF,class1_double,0.9,0.1,0.9400000000000001,0.36428505957836843
BCRF,class1_double,0.9,0.1,0.9500000000000001,0.36435609532538954
BCRF,class1_double,0.9,0.1,0.96,0.3644271310724106
BCRF,class1_double,0.9,0.1,0.97,0.36449816681943165
BCRF,class1_double,0.9,0.1,0.98,0.36456920256645275
BCRF,class1_double,0.9,0.1,0.99,0.3646402383134738
BCRF,class1_double,0.9,0.1,1.0,0.3647112740604949
BCRF,class1_double,0.9,0.25,0.0,0.37259395050412464
BCRF,class1_double,0.9,0.25,0.01,0.37266498625114575
BCRF,class1_double,0.9,0.25,0.02,0.3727360219981668
BCRF,class1_double,0.9,0.25,0.03,0.3728070577451879
BCRF,class1_double,0.9,0.25,0.04,0.3728780934922089
BCRF,class1_double,0.9,0.25,0.05,0.37294912923923
BCRF,class1_double,0.9,0.25,0.06,0.37302016498625107
BCRF,class1_double,0.9,0.25,0.07,0.3730912007332722
BCRF,class1_double,0.9,0.25,0.08,0.37316223648029334
BCRF,class1_double,0.9,0.25,0.09,0.3732332722273144
BCRF,class1_double,0.9,0.25,0.1,0.37330430797433545
BCRF,class1_double,0.9,0.25,0.11,0.3733753437213565
BCRF,class1_double,0.9,0.25,0.12,0.3734463794683776
BCRF,class1_double,0.9,0.25,0.13,0.3735174152153987
BCRF,class1_double,0.9,0.25,0.14,0.37358845096241977
BCRF,class1_double,0.9,0.25,0.15,0.3736594867094409
BCRF,class1_double,0.9,0.25,0.16,0.37373052245646193
BCRF,class1_double,0.9,0.25,0.17,0.37380155820348304
BCRF,class1_double,0.9,0.25,0.18,0.3738725939505041
BCRF,class1_double,0.9,0.25,0.19,0.3739436296975252
BCRF,class1_double,0.9,0.25,0.2,0.3740146654445463
BCRF,class1_double,0.9,0.25,0.21,0.37408570119156737
BCRF,class1_double,0.9,0.25,0.22,0.3741567369385885
BCRF,class1_double,0.9,0.25,0.23,0.3742277726856096
BCRF,class1_double,0.9,0.25,0.24,0.3742988084326306
BCRF,class1_double,0.9,0.25,0.25,0.3743698441796517
BCRF,class1_double,0.9,0.25,0.26,0.37444087992667274
BCRF,class1_double,0.9,0.25,0.27,0.37451191567369385
BCRF,class1_double,0.9,0.25,0.28,0.37458295142071496
BCRF,class1_double,0.9,0.25,0.29,0.374653987167736
BCRF,class1_double,0.9,0.25,0.3,0.37472502291475707
BCRF,class1_double,0.9,0.25,0.31,0.3747960586617781
BCRF,class1_double,0.9,0.25,0.32,0.3748670944087992
BCRF,class1_double,0.9,0.25,0.33,0.3749381301558203
BCRF,class1_double,0.9,0.25,0.34,0.3750091659028414
BCRF,class1_double,0.9,0.25,0.35000000000000003,0.37508020164986244
BCRF,class1_double,0.9,0.25,0.36,0.3751512373968836
BCRF,class1_double,0.9,0.25,0.37,0.37522227314390466
BCRF,class1_double,0.9,0.25,0.38,0.3752933088909257
BCRF,class1_double,0.9,0.25,0.39,0.37536434463794677
BCRF,class1_double,0.9,0.25,0.4,0.37543538038496793
BCRF,class1_double,0.9,0.25,0.41000000000000003,0.375506416131989
BCRF,class1_double,0.9,0.25,0.42,0.3755774518790101
BCRF,class1_double,0.9,0.25,0.43,0.3756484876260312
BCRF,class1_double,0.9,0.25,0.44,0.37571952337305226
BCRF,class1_double,0.9,0.25,0.45,0.3757905591200733
BCRF,class1_double,0.9,0.25,0.46,0.3758615948670944
BCRF,class1_double,0.9,0.25,0.47000000000000003,0.3759326306141155
BCRF,class1_double,0.9,0.25,0.48,0.3760036663611366
BCRF,class1_double,0.9,0.25,0.49,0.37607470210815763
BCRF,class1_double,0.9,0.25,0.5,0.3761457378551787
BCRF,class1_double,0.9,0.25,0.51,0.3762167736021998
BCRF,class1_double,0.9,0.25,0.52,0.3762878093492209
BCRF,class1_double,0.9,0.25,0.53,0.37635884509624196
BCRF,class1_double,0.9,0.25,0.54,0.376429880843263
BCRF,class1_double,0.9,0.25,0.55,0.3765009165902841
BCRF,class1_double,0.9,0.25,0.56,0.3765719523373052
BCRF,class1_double,0.9,0.25,0.5700000000000001,0.3766429880843263
BCRF,class1_double,0.9,0.25,0.58,0.37671402383134733
BCRF,class1_double,0.9,0.25,0.59,0.37678505957836844
BCRF,class1_double,0.9,0.25,0.6,0.37685609532538955
BCRF,class1_double,0.9,0.25,0.61,0.3769271310724106
BCRF,class1_double,0.9,0.25,0.62,0.37699816681943166
BCRF,class1_double,0.9,0.25,0.63,0.37706920256645277
BCRF,class1_double,0.9,0.25,0.64,0.3771402383134739
BCRF,class1_double,0.9,0.25,0.65,0.3772112740604949
BCRF,class1_double,0.9,0.25,0.66,0.377282309807516
BCRF,class1_double,0.9,0.25,0.67,0.3773533455545371
BCRF,class1_double,0.9,0.25,0.68,0.3774243813015582
BCRF,class1_double,0.9,0.25,0.6900000000000001,0.37749541704857925
BCRF,class1_double,0.9,0.25,0.7000000000000001,0.37756645279560036
BCRF,class1_double,0.9,0.25,0.71,0.3776374885426214
BCRF,class1_double,0.9,0.25,0.72,0.3777085242896425
BCRF,class1_double,0.9,0.25,0.73,0.3777795600366636
BCRF,class1_double,0.9,0.25,0.74,0.3778505957836847
BCRF,class1_double,0.9,0.25,0.75,0.37792163153070574
BCRF,class1_double,0.9,0.25,0.76,0.37799266727772685
BCRF,class1_double,0.9,0.25,0.77,0.3780637030247479
BCRF,class1_double,0.9,0.25,0.78,0.37813473877176895
BCRF,class1_double,0.9,0.25,0.79,0.37820577451879006
BCRF,class1_double,0.9,0.25,0.8,0.37827681026581117
BCRF,class1_double,0.9,0.25,0.81,0.3783478460128322
BCRF,class1_double,0.9,0.25,0.8200000000000001,0.37841888175985333
BCRF,class1_double,0.9,0.25,0.8300000000000001,0.37848991750687444
BCRF,class1_double,0.9,0.25,0.84,0.3785609532538955
BCRF,class1_double,0.9,0.25,0.85,0.37863198900091655
BCRF,class1_double,0.9,0.25,0.86,0.37870302474793766
BCRF,class1_double,0.9,0.25,0.87,0.3787740604949587
BCRF,class1_double,0.9,0.25,0.88,0.3788450962419798
BCRF,class1_double,0.9,0.25,0.89,0.3789161319890009
BCRF,class1_double,0.9,0.25,0.9,0.3789871677360219
BCRF,class1_double,0.9,0.25,0.91,0.37905820348304303
BCRF,class1_double,0.9,0.25,0.92,0.37912923923006414
BCRF,class1_double,0.9,0.25,0.93,0.3792002749770852
BCRF,class1_double,0.9,0.25,0.9400000000000001,0.3792713107241063
BCRF,class1_double,0.9,0.25,0.9500000000000001,0.3793423464711274
BCRF,class1_double,0.9,0.25,0.96,0.37941338221814846
BCRF,class1_double,0.9,0.25,0.97,0.3794844179651695
BCRF,class1_double,0.9,0.25,0.98,0.3795554537121906
BCRF,class1_double,0.9,0.25,0.99,0.3796264894592117
BCRF,class1_double,0.9,0.25,1.0,0.3796975252062328
BCRF,class1_double,0.9,0.5,0.0,0.3975710357470211
BCRF,class1_double,0.9,0.5,0.01,0.3976420714940421
BCRF,class1_double,0.9,0.5,0.02,0.39771310724106324
BCRF,class1_double,0.9,0.5,0.03,0.3977841429880843
BCRF,class1_double,0.9,0.5,0.04,0.3978551787351054
BCRF,class1_double,0.9,0.5,0.05,0.39792621448212645
BCRF,class1_double,0.9,0.5,0.06,0.39799725022914756
BCRF,class1_double,0.9,0.5,0.07,0.3980682859761686
BCRF,class1_double,0.9,0.5,0.08,0.3981393217231898
BCRF,class1_double,0.9,0.5,0.09,0.39821035747021083
BCRF,class1_double,0.9,0.5,0.1,0.39828139321723194
BCRF,class1_double,0.9,0.5,0.11,0.398352428964253
BCRF,class1_double,0.9,0.5,0.12,0.3984234647112741
BCRF,class1_double,0.9,0.5,0.13,0.39849450045829515
BCRF,class1_double,0.9,0.5,0.14,0.3985655362053162
BCRF,class1_double,0.9,0.5,0.15,0.39863657195233726
BCRF,class1_double,0.9,0.5,0.16,0.3987076076993584
BCRF,class1_double,0.9,0.5,0.17,0.3987786434463795
BCRF,class1_double,0.9,0.5,0.18,0.39884967919340053
BCRF,class1_double,0.9,0.5,0.19,0.39892071494042164
BCRF,class1_double,0.9,0.5,0.2,0.3989917506874427
BCRF,class1_double,0.9,0.5,0.21,0.3990627864344638
BCRF,class1_double,0.9,0.5,0.22,0.39913382218148485
BCRF,class1_double,0.9,0.5,0.23,0.39920485792850596
BCRF,class1_double,0.9,0.5,0.24,0.399275893675527
BCRF,class1_double,0.9,0.5,0.25,0.3993469294225481
BCRF,class1_double,0.9,0.5,0.26,0.3994179651695692
BCRF,class1_double,0.9,0.5,0.27,0.3994890009165903
BCRF,class1_double,0.9,0.5,0.28,0.39956003666361134
BCRF,class1_double,0.9,0.5,0.29,0.39963107241063245
BCRF,class1_double,0.9,0.5,0.3,0.3997021081576535
BCRF,class1_double,0.9,0.5,0.31,0.39977314390467455
BCRF,class1_double,0.9,0.5,0.32,0.39984417965169566
BCRF,class1_double,0.9,0.5,0.33,0.3999152153987168
BCRF,class1_double,0.9,0.5,0.34,0.3999862511457378
BCRF,class1_double,0.9,0.5,0.35000000000000003,0.40005728689275893
BCRF,class1_double,0.9,0.5,0.36,0.40012832263978004
BCRF,class1_double,0.9,0.5,0.37,0.4001993583868011
BCRF,class1_double,0.9,0.5,0.38,0.40027039413382215
BCRF,class1_double,0.9,0.5,0.39,0.40034142988084326
BCRF,class1_double,0.9,0.5,0.4,0.40041246562786437
BCRF,class1_double,0.9,0.5,0.41000000000000003,0.4004835013748854
BCRF,class1_double,0.9,0.5,0.42,0.4005545371219065
BCRF,class1_double,0.9,0.5,0.43,0.4006255728689276
BCRF,class1_double,0.9,0.5,0.44,0.4006966086159487
BCRF,class1_double,0.9,0.5,0.45,0.40076764436296974
BCRF,class1_double,0.9,0.5,0.46,0.40083868010999085
BCRF,class1_double,0.9,0.5,0.47000000000000003,0.40090971585701196
BCRF,class1_double,0.9,0.5,0.48,0.400980751604033
BCRF,class1_double,0.9,0.5,0.49,0.40105178735105407
BCRF,class1_double,0.9,0.5,0.5,0.4011228230980751
BCRF,class1_double,0.9,0.5,0.51,0.40119385884509623
BCRF,class1_double,0.9,0.5,0.52,0.40126489459211734
BCRF,class1_double,0.9,0.5,0.53,0.4013359303391384
BCRF,class1_double,0.9,0.5,0.54,0.40140696608615944
BCRF,class1_double,0.9,0.5,0.55,0.40147800183318055
BCRF,class1_double,0.9,0.5,0.56,0.40154903758020166
BCRF,class1_double,0.9,0.5,0.5700000000000001,0.4016200733272227
BCRF,class1_double,0.9,0.5,0.58,0.40169110907424377
BCRF,class1_double,0.9,0.5,0.59,0.4017621448212649
BCRF,class1_double,0.9,0.5,0.6,0.401833180568286
BCRF,class1_double,0.9,0.5,0.61,0.40190421631530704
BCRF,class1_double,0.9,0.5,0.62,0.4019752520623281
BCRF,class1_double,0.9,0.5,0.63,0.40204628780934926
BCRF,class1_double,0.9,0.5,0.64,0.4021173235563703
BCRF,class1_double,0.9,0.5,0.65,0.40218835930339136
BCRF,class1_double,0.9,0.5,0.66,0.40225939505041247
BCRF,class1_double,0.9,0.5,0.67,0.4023304307974336
BCRF,class1_double,0.9,0.5,0.68,0.40240146654445463
BCRF,class1_double,0.9,0.5,0.6900000000000001,0.4024725022914757
BCRF,class1_double,0.9,0.5,0.7000000000000001,0.4025435380384968
BCRF,class1_double,0.9,0.5,0.71,0.40261457378551785
BCRF,class1_double,0.9,0.5,0.72,0.40268560953253896
BCRF,class1_double,0.9,0.5,0.73,0.40275664527956
BCRF,class1_double,0.9,0.5,0.74,0.4028276810265811
BCRF,class1_double,0.9,0.5,0.75,0.4028987167736022
BCRF,class1_double,0.9,0.5,0.76,0.4029697525206233
BCRF,class1_double,0.9,0.5,0.77,0.40304078826764433
BCRF,class1_double,0.9,0.5,0.78,0.40311182401466544
BCRF,class1_double,0.9,0.5,0.79,0.4031828597616865
BCRF,class1_double,0.9,0.5,0.8,0.4032538955087076
BCRF,class1_double,0.9,0.5,0.81,0.40332493125572866
BCRF,class1_double,0.9,0.5,0.8200000000000001,0.40339596700274977
BCRF,class1_double,0.9,0.5,0.8300000000000001,0.4034670027497708
BCRF,class1_double,0.9,0.5,0.84,0.40353803849679193
BCRF,class1_double,0.9,0.5,0.85,0.403609074243813
BCRF,class1_double,0.9,0.5,0.86,0.40368010999083404
BCRF,class1_double,0.9,0.5,0.87,0.40375114573785514
BCRF,class1_double,0.9,0.5,0.88,0.40382218148487625
BCRF,class1_double,0.9,0.5,0.89,0.40389321723189736
BCRF,class1_double,0.9,0.5,0.9,0.4039642529789184
BCRF,class1_double,0.9,0.5,0.91,0.4040352887259395
BCRF,class1_double,0.9,0.5,0.92,0.4041063244729606
BCRF,class1_double,0.9,0.5,0.93,0.4041773602199817
BCRF,class1_double,0.9,0.5,0.9400000000000001,0.40424839596700274
BCRF,class1_double,0.9,0.5,0.9500000000000001,0.40431943171402385
BCRF,class1_double,0.9,0.5,0.96,0.4043904674610449
BCRF,class1_double,0.9,0.5,0.97,0.404461503208066
BCRF,class1_double,0.9,0.5,0.98,0.40453253895508706
BCRF,class1_double,0.9,0.5,0.99,0.40460357470210817
BCRF,class1_double,0.9,0.5,1.0,0.4046746104491292
BCRF,class1_double,1.0,0.1,0.0,0.43583868010999083
BCRF,class1_double,1.0,0.1,0.01,0.4358890925756187
BCRF,class1_double,1.0,0.1,0.02,0.43593950504124657
BCRF,class1_double,1.0,0.1,0.03,0.4359899175068744
BCRF,class1_double,1.0,0.1,0.04,0.43604032997250225
BCRF,class1_double,1.0,0.1,0.05,0.4360907424381301
BCRF,class1_double,1.0,0.1,0.06,0.436141154903758
BCRF,class1_double,1.0,0.1,0.07,0.43619156736938586
BCRF,class1_double,1.0,0.1,0.08,0.4362419798350137
BCRF,class1_double,1.0,0.1,0.09,0.4362923923006416
BCRF,class1_double,1.0,0.1,0.1,0.4363428047662695
BCRF,class1_double,1.0,0.1,0.11,0.4363932172318974
BCRF,class1_double,1.0,0.1,0.12,0.4364436296975252
BCRF,class1_double,1.0,0.1,0.13,0.4364940421631531
BCRF,class1_double,1.0,0.1,0.14,0.43654445462878094
BCRF,class1_double,1.0,0.1,0.15,0.4365948670944088
BCRF,class1_double,1.0,0.1,0.16,0.4366452795600367
BCRF,class1_double,1.0,0.1,0.17,0.4366956920256645
BCRF,class1_double,1.0,0.1,0.18,0.4367461044912924
BCRF,class1_double,1.0,0.1,0.19,0.4367965169569203
BCRF,class1_double,1.0,0.1,0.2,0.43684692942254816
BCRF,class1_double,1.0,0.1,0.21,0.43689734188817597
BCRF,class1_double,1.0,0.1,0.22,0.43694775435380384
BCRF,class1_double,1.0,0.1,0.23,0.4369981668194317
BCRF,class1_double,1.0,0.1,0.24,0.4370485792850596
BCRF,class1_double,1.0,0.1,0.25,0.4370989917506874
BCRF,class1_double,1.0,0.1,0.26,0.43714940421631526
BCRF,class1_double,1.0,0.1,0.27,0.4371998166819432
BCRF,class1_double,1.0,0.1,0.28,0.43725022914757106
BCRF,class1_double,1.0,0.1,0.29,0.4373006416131989
BCRF,class1_double,1.0,0.1,0.3,0.4373510540788267
BCRF,class1_double,1.0,0.1,0.31,0.43740146654445455
BCRF,class1_double,1.0,0.1,0.32,0.4374518790100824
BCRF,class1_double,1.0,0.1,0.33,0.43750229147571035
BCRF,class1_double,1.0,0.1,0.34,0.4375527039413382
BCRF,class1_double,1.0,0.1,0.35000000000000003,0.43760311640696603
BCRF,class1_double,1.0,0.1,0.36,0.4376535288725939
BCRF,class1_double,1.0,0.1,0.37,0.4377039413382218
BCRF,class1_double,1.0,0.1,0.38,0.4377543538038497
BCRF,class1_double,1.0,0.1,0.39,0.4378047662694775
BCRF,class1_double,1.0,0.1,0.4,0.4378551787351054
BCRF,class1_double,1.0,0.1,0.41000000000000003,0.43790559120073325
BCRF,class1_double,1.0,0.1,0.42,0.43795600366636117
BCRF,class1_double,1.0,0.1,0.43,0.438006416131989
BCRF,class1_double,1.0,0.1,0.44,0.43805682859761685
BCRF,class1_double,1.0,0.1,0.45,0.4381072410632447
BCRF,class1_double,1.0,0.1,0.46,0.4381576535288726
BCRF,class1_double,1.0,0.1,0.47000000000000003,0.43820806599450046
BCRF,class1_double,1.0,0.1,0.48,0.43825847846012833
BCRF,class1_double,1.0,0.1,0.49,0.4383088909257562
BCRF,class1_double,1.0,0.1,0.5,0.43835930339138407
BCRF,class1_double,1.0,0.1,0.51,0.43840971585701194
BCRF,class1_double,1.0,0.1,0.52,0.43846012832263975
BCRF,class1_double,1.0,0.1,0.53,0.4385105407882677
BCRF,class1_double,1.0,0.1,0.54,0.4385609532538955
BCRF,class1_double,1.0,0.1,0.55,0.43861136571952336
BCRF,class1_double,1.0,0.1,0.56,0.4386617781851512
BCRF,class1_double,1.0,0.1,0.5700000000000001,0.43871219065077904
BCRF,class1_double,1.0,0.1,0.58,0.43876260311640697
BCRF,class1_double,1.0,0.1,0.59,0.43881301558203484
BCRF,class1_double,1.0,0.1,0.6,0.4388634280476627
BCRF,class1_double,1.0,0.1,0.61,0.4389138405132905
BCRF,class1_double,1.0,0.1,0.62,0.4389642529789184
BCRF,class1_double,1.0,0.1,0.63,0.43901466544454626
BCRF,class1_double,1.0,0.1,0.64,0.43906507791017413
BCRF,class1_double,1.0,0.1,0.65,0.439115490375802
BCRF,class1_double,1.0,0.1,0.66,0.43916590284142987
BCRF,class1_double,1.0,0.1,0.67,0.43921631530705774
BCRF,class1_double,1.0,0.1,0.68,0.4392667277726856
BCRF,class1_double,1.0,0.1,0.6900000000000001,0.4393171402383135
BCRF,class1_double,1.0,0.1,0.7000000000000001,0.43936755270394134
BCRF,class1_double,1.0,0.1,0.71,0.4394179651695692
BCRF,class1_double,1.0,0.1,0.72,0.439468377635197
BCRF,class1_double,1.0,0.1,0.73,0.43951879010082495
BCRF,class1_double,1.0,0.1,0.74,0.4395692025664528
BCRF,class1_double,1.0,0.1,0.75,0.4396196150320807
BCRF,class1_double,1.0,0.1,0.76,0.4396700274977085
BCRF,class1_double,1.0,0.1,0.77,0.4397204399633364
BCRF,class1_double,1.0,0.1,0.78,0.43977085242896424
BCRF,class1_double,1.0,0.1,0.79,0.4398212648945921
BCRF,class1_double,1.0,0.1,0.8,0.4398716773602199
BCRF,class1_double,1.0,0.1,0.81,0.4399220898258478
BCRF,class1_double,1.0,0.1,0.8200000000000001,0.4399725022914757
BCRF,class1_double,1.0,0.1,0.8300000000000001,0.4400229147571036
BCRF,class1_double,1.0,0.1,0.84,0.4400733272227314
BCRF,class1_double,1.0,0.1,0.85,0.4401237396883593
BCRF,class1_double,1.0,0.1,0.86,0.44017415215398714
BCRF,class1_double,1.0,0.1,0.87,0.440224564619615
BCRF,class1_double,1.0,0.1,0.88,0.4402749770852429
BCRF,class1_double,1.0,0.1,0.89,0.44032538955087075
BCRF,class1_double,1.0,0.1,0.9,0.4403758020164986
BCRF,class1_double,1.0,0.1,0.91,0.4404262144821265
BCRF,class1_double,1.0,0.1,0.92,0.44047662694775436
BCRF,class1_double,1.0,0.1,0.93,0.4405270394133822
BCRF,class1_double,1.0,0.1,0.9400000000000001,0.44057745187901004
BCRF,class1_double,1.0,0.1,0.9500000000000001,0.4406278643446379
BCRF,class1_double,1.0,0.1,0.96,0.44067827681026583
BCRF,class1_double,1.0,0.1,0.97,0.4407286892758937
BCRF,class1_double,1.0,0.1,0.98,0.4407791017415215
BCRF,class1_double,1.0,0.1,0.99,0.4408295142071494
BCRF,class1_double,1.0,0.1,1.0,0.44087992667277726
BCRF,class1_double,1.0,0.25,0.0,0.43583868010999083
BCRF,class1_double,1.0,0.25,0.01,0.4358890925756187
BCRF,class1_double,1.0,0.25,0.02,0.43593950504124657
BCRF,class1_double,1.0,0.25,0.03,0.4359899175068744
BCRF,class1_double,1.0,0.25,0.04,0.43604032997250225
BCRF,class1_double,1.0,0.25,0.05,0.4360907424381301
BCRF,class1_double,1.0,0.25,0.06,0.436141154903758
BCRF,class1_double,1.0,0.25,0.07,0.43619156736938586
BCRF,class1_double,1.0,0.25,0.08,0.4362419798350137
BCRF,class1_double,1.0,0.25,0.09,0.4362923923006416
BCRF,class1_double,1.0,0.25,0.1,0.4363428047662695
BCRF,class1_double,1.0,0.25,0.11,0.4363932172318974
BCRF,class1_double,1.0,0.25,0.12,0.4364436296975252
BCRF,class1_double,1.0,0.25,0.13,0.4364940421631531
BCRF,class1_double,1.0,0.25,0.14,0.43654445462878094
BCRF,class1_double,1.0,0.25,0.15,0.4365948670944088
BCRF,class1_double,1.0,0.25,0.16,0.4366452795600367
BCRF,class1_double,1.0,0.25,0.17,0.4366956920256645
BCRF,class1_double,1.0,0.25,0.18,0.4367461044912924
BCRF,class1_double,1.0,0.25,0.19,0.4367965169569203
BCRF,class1_double,1.0,0.25,0.2,0.43684692942254816
BCRF,class1_double,1.0,0.25,0.21,0.43689734188817597
BCRF,class1_double,1.0,0.25,0.22,0.43694775435380384
BCRF,class1_double,1.0,0.25,0.23,0.4369981668194317
BCRF,class1_double,1.0,0.25,0.24,0.4370485792850596
BCRF,class1_double,1.0,0.25,0.25,0.4370989917506874
BCRF,class1_double,1.0,0.25,0.26,0.43714940421631526
BCRF,class1_double,1.0,0.25,0.27,0.4371998166819432
BCRF,class1_double,1.0,0.25,0.28,0.43725022914757106
BCRF,class1_double,1.0,0.25,0.29,0.4373006416131989
BCRF,class1_double,1.0,0.25,0.3,0.4373510540788267
BCRF,class1_double,1.0,0.25,0.31,0.43740146654445455
BCRF,class1_double,1.0,0.25,0.32,0.4374518790100824
BCRF,class1_double,1.0,0.25,0.33,0.43750229147571035
BCRF,class1_double,1.0,0.25,0.34,0.4375527039413382
BCRF,class1_double,1.0,0.25,0.35000000000000003,0.43760311640696603
BCRF,class1_double,1.0,0.25,0.36,0.4376535288725939
BCRF,class1_double,1.0,0.25,0.37,0.4377039413382218
BCRF,class1_double,1.0,0.25,0.38,0.4377543538038497
BCRF,class1_double,1.0,0.25,0.39,0.4378047662694775
BCRF,class1_double,1.0,0.25,0.4,0.4378551787351054
BCRF,class1_double,1.0,0.25,0.41000000000000003,0.43790559120073325
BCRF,class1_double,1.0,0.25,0.42,0.43795600366636117
BCRF,class1_double,1.0,0.25,0.43,0.438006416131989
BCRF,class1_double,1.0,0.25,0.44,0.43805682859761685
BCRF,class1_double,1.0,0.25,0.45,0.4381072410632447
BCRF,class1_double,1.0,0.25,0.46,0.4381576535288726
BCRF,class1_double,1.0,0.25,0.47000000000000003,0.43820806599450046
BCRF,class1_double,1.0,0.25,0.48,0.43825847846012833
BCRF,class1_double,1.0,0.25,0.49,0.4383088909257562
BCRF,class1_double,1.0,0.25,0.5,0.43835930339138407
BCRF,class1_double,1.0,0.25,0.51,0.43840971585701194
BCRF,class1_double,1.0,0.25,0.52,0.43846012832263975
BCRF,class1_double,1.0,0.25,0.53,0.4385105407882677
BCRF,class1_double,1.0,0.25,0.54,0.4385609532538955
BCRF,class1_double,1.0,0.25,0.55,0.43861136571952336
BCRF,class1_double,1.0,0.25,0.56,0.4386617781851512
BCRF,class1_double,1.0,0.25,0.5700000000000001,0.43871219065077904
BCRF,class1_double,1.0,0.25,0.58,0.43876260311640697
BCRF,class1_double,1.0,0.25,0.59,0.43881301558203484
BCRF,class1_double,1.0,0.25,0.6,0.4388634280476627
BCRF,class1_double,1.0,0.25,0.61,0.4389138405132905
BCRF,class1_double,1.0,0.25,0.62,0.4389642529789184
BCRF,class1_double,1.0,0.25,0.63,0.43901466544454626
BCRF,class1_double,1.0,0.25,0.64,0.43906507791017413
BCRF,class1_double,1.0,0.25,0.65,0.439115490375802
BCRF,class1_double,1.0,0.25,0.66,0.43916590284142987
BCRF,class1_double,1.0,0.25,0.67,0.43921631530705774
BCRF,class1_double,1.0,0.25,0.68,0.4392667277726856
BCRF,class1_double,1.0,0.25,0.6900000000000001,0.4393171402383135
BCRF,class1_double,1.0,0.25,0.7000000000000001,0.43936755270394134
BCRF,class1_double,1.0,0.25,0.71,0.4394179651695692
BCRF,class1_double,1.0,0.25,0.72,0.439468377635197
BCRF,class1_double,1.0,0.25,0.73,0.43951879010082495
BCRF,class1_double,1.0,0.25,0.74,0.4395692025664528
BCRF,class1_double,1.0,0.25,0.75,0.4396196150320807
BCRF,class1_double,1.0,0.25,0.76,0.4396700274977085
BCRF,class1_double,1.0,0.25,0.77,0.4397204399633364
BCRF,class1_double,1.0,0.25,0.78,0.43977085242896424
BCRF,class1_double,1.0,0.25,0.79,0.4398212648945921
BCRF,class1_double,1.0,0.25,0.8,0.4398716773602199
BCRF,class1_double,1.0,0.25,0.81,0.4399220898258478
BCRF,class1_double,1.0,0.25,0.8200000000000001,0.4399725022914757
