seed,method,subset,metric,value,n
102,CAGF,unaffected,nll,1.6993059140075801,2599
102,CAGF,unaffected,brier,0.6605888225476344,2599
102,CAGF,unaffected,ece15,0.21550746617499314,2599
102,PDRF,unaffected,accuracy,0.590227010388611,2599
102,PDRF,unaffected,macro_f1,0.5581886586209551,2599
102,PDRF,unaffected,macro_auroc,0.8706355818158578,2599
102,PDRF,unaffected,macro_auprc,0.6466637049899016,2599
102,PDRF,unaffected,nll,1.84416958776814,2599
102,PDRF,unaffected,brier,0.6046064209056047,2599
102,PDRF,unaffected,ece15,0.22660606126180471,2599
102,RO-CAGF,unaffected,accuracy,0.5802231627549057,2599
102,RO-CAGF,unaffected,macro_f1,0.572262214405713,2599
102,RO-CAGF,unaffected,macro_auroc,0.8379270349061501,2599
102,RO-CAGF,unaffected,macro_auprc,0.5965688909088581,2599
102,RO-CAGF,unaffected,nll,1.5035725658550154,2599
102,RO-CAGF,unaffected,brier,0.6065831062120667,2599
102,RO-CAGF,unaffected,ece15,0.16921671334060107,2599
102,RO-PDRF,unaffected,accuracy,0.5883031935359754,2599
102,RO-PDRF,unaffected,macro_f1,0.5521890017983094,2599
102,RO-PDRF,unaffected,macro_auroc,0.871373836001267,2599
102,RO-PDRF,unaffected,macro_auprc,0.6462920988602937,2599
102,RO-PDRF,unaffected,nll,1.628389370777019,2599
102,RO-PDRF,unaffected,brier,0.5882552114192339,2599
102,RO-PDRF,unaffected,ece15,0.20824905860786866,2599
103,CAGF,unaffected,accuracy,0.5363601385148133,2599
103,CAGF,unaffected,macro_f1,0.5033001694486443,2599
103,CAGF,unaffected,macro_auroc,0.8321620974480336,2599
103,CAGF,unaffected,macro_auprc,0.5667386314991933,2599
103,CAGF,unaffected,nll,1.5141778704077808,2599
103,CAGF,unaffected,brier,0.6326935488722372,2599
103,CAGF,unaffected,ece15,0.15482271158671945,2599
103,PDRF,unaffected,accuracy,0.5867641400538669,2599
103,PDRF,unaffected,macro_f1,0.5714721248824718,2599
103,PDRF,unaffected,macro_auroc,0.8667061814508239,2599
103,PDRF,unaffected,macro_auprc,0.6258713966149873,2599
103,PDRF,unaffected,nll,2.1066534196916153,2599
103,PDRF,unaffected,brier,0.6289483900721025,2599
103,PDRF,unaffected,ece15,0.2556354426446234,2599
103,RO-CAGF,unaffected,accuracy,0.5140438630242401,2599
103,RO-CAGF,unaffected,macro_f1,0.49880305799587915,2599
103,RO-CAGF,unaffected,macro_auroc,0.8327842807842963,2599
103,RO-CAGF,unaffected,macro_auprc,0.5755823900478375,2599
103,RO-CAGF,unaffected,nll,1.723637216089726,2599
103,RO-CAGF,unaffected,brier,0.6768280490140391,2599
103,RO-CAGF,unaffected,ece15,0.2244907331630059,2599
103,RO-PDRF,unaffected,accuracy,0.5806079261254329,2599
103,RO-PDRF,unaffected,macro_f1,0.5627904088590926,2599
103,RO-PDRF,unaffected,macro_auroc,0.864048273935743,2599
103,RO-PDRF,unaffected,macro_auprc,0.6218330997212085,2599
103,RO-PDRF,unaffected,nll,1.9698331524511954,2599
103,RO-PDRF,unaffected,brier,0.6275531903224537,2599
103,RO-PDRF,unaffected,ece15,0.2503781178551769,2599
104,CAGF,unaffected,accuracy,0.47171989226625627,2599
104,CAGF,unaffected,macro_f1,0.453763199756523,2599
104,CAGF,unaffected,macro_auroc,0.7927915589834859,2599
104,CAGF,unaffected,macro_auprc,0.48915752045426175,2599
104,CAGF,unaffected,nll,1.805663020259685,2599
104,CAGF,unaffected,brier,0.7621782558713718,2599
104,CAGF,unaffected,ece15,0.24584865980641074,2599
104,PDRF,unaffected,accuracy,0.5886879569065026,2599
104,PDRF,unaffected,macro_f1,0.5632619862235199,2599
104,PDRF,unaffected,macro_auroc,0.8619154451079661,2599
104,PDRF,unaffected,macro_auprc,0.6333476965382524,2599
104,PDRF,unaffected,nll,2.0314343652107776,2599
104,PDRF,unaffected,brier,0.6456634700322513,2599
104,PDRF,unaffected,ece15,0.26802828712346555,2599
104,RO-CAGF,unaffected,accuracy,0.4809542131589073,2599
104,RO-CAGF,unaffected,macro_f1,0.4617641271091384,2599
104,RO-CAGF,unaffected,macro_auroc,0.7956710621957832,2599
104,RO-CAGF,unaffected,macro_auprc,0.4890230916617843,2599
104,RO-CAGF,unaffected,nll,1.995907562628059,2599
104,RO-CAGF,unaffected,brier,0.7726060135673593,2599
104,RO-CAGF,unaffected,ece15,0.27978053081842025,2599
104,RO-PDRF,unaffected,accuracy,0.587148903424394,2599
104,RO-PDRF,unaffected,macro_f1,0.5600095153340847,2599
104,RO-PDRF,unaffected,macro_auroc,0.8621379321494977,2599
104,RO-PDRF,unaffected,macro_auprc,0.6362578281359003,2599
104,RO-PDRF,unaffected,nll,1.9248454830360113,2599
104,RO-PDRF,unaffected,brier,0.6454315229546802,2599
104,RO-PDRF,unaffected,ece15,0.2634436023272713,2599
105,CAGF,unaffected,accuracy,0.5336667949211235,2599
105,CAGF,unaffected,macro_f1,0.5037611325054164,2599
105,CAGF,unaffected,macro_auroc,0.8440004434836648,2599
105,CAGF,unaffected,macro_auprc,0.5991715759713588,2599
105,CAGF,unaffected,nll,2.220082489256383,2599
105,CAGF,unaffected,brier,0.7405015267991895,2599
105,CAGF,unaffected,ece15,0.31299348915834213,2599
105,PDRF,unaffected,accuracy,0.584070796460177,2599
105,PDRF,unaffected,macro_f1,0.5672349784247972,2599
105,PDRF,unaffected,macro_auroc,0.8661538429273877,2599
105,PDRF,unaffected,macro_auprc,0.6472471927674819,2599
105,PDRF,unaffected,nll,1.5157905985767148,2599
105,PDRF,unaffected,brier,0.5784642898986202,2599
105,PDRF,unaffected,ece15,0.1773588774418755,2599
105,RO-CAGF,unaffected,accuracy,0.5240477106579453,2599
105,RO-CAGF,unaffected,macro_f1,0.4961359364441507,2599
105,RO-CAGF,unaffected,macro_auroc,0.8365842184326402,2599
105,RO-CAGF,unaffected,macro_auprc,0.5670600825251179,2599
105,RO-CAGF,unaffected,nll,1.63080424207621,2599
105,RO-CAGF,unaffected,brier,0.6568096147998855,2599
105,RO-CAGF,unaffected,ece15,0.2062578275813794,2599
105,RO-PDRF,unaffected,accuracy,0.6010003847633705,2599
105,RO-PDRF,unaffected,macro_f1,0.5657143193507088,2599
105,RO-PDRF,unaffected,macro_auroc,0.8639264273630798,2599
105,RO-PDRF,unaffected,macro_auprc,0.6352407920165729,2599
105,RO-PDRF,unaffected,nll,1.6979581303142721,2599
105,RO-PDRF,unaffected,brier,0.6128760535508184,2599
105,RO-PDRF,unaffected,ece15,0.2237098090596069,2599
106,CAGF,unaffected,accuracy,0.5875336667949211,2599
106,CAGF,unaffected,macro_f1,0.5536261521427595,2599
106,CAGF,unaffected,macro_auroc,0.8590374936469317,2599
106,CAGF,unaffected,macro_auprc,0.6134697082552598,2599
106,CAGF,unaffected,nll,1.4057996132058652,2599
106,CAGF,unaffected,brier,0.5805917591069817,2599
106,CAGF,unaffected,ece15,0.1479777488529041,2599
106,PDRF,unaffected,accuracy,0.593305117352828,2599
106,PDRF,unaffected,macro_f1,0.5697139130266874,2599
106,PDRF,unaffected,macro_auroc,0.8690217484752015,2599
106,PDRF,unaffected,macro_auprc,0.6482379909223913,2599
106,PDRF,unaffected,nll,2.2462237310869666,2599
106,PDRF,unaffected,brier,0.63637655589013,2599
106,PDRF,unaffected,ece15,0.26782480613319715,2599
106,RO-CAGF,unaffected,accuracy,0.5405925355906118,2599
106,RO-CAGF,unaffected,macro_f1,0.5254765701639209,2599
106,RO-CAGF,unaffected,macro_auroc,0.8440524752472269,2599
106,RO-CAGF,unaffected,macro_auprc,0.5849918549884559,2599
106,RO-CAGF,unaffected,nll,2.016146356035064,2599
106,RO-CAGF,unaffected,brier,0.6942109958156398,2599
106,RO-CAGF,unaffected,ece15,0.2714017952181332,2599
106,RO-PDRF,unaffected,accuracy,0.5909965371296653,2599
106,RO-PDRF,unaffected,macro_f1,0.5690780016170821,2599
106,RO-PDRF,unaffected,macro_auroc,0.8675829435753233,2599
106,RO-PDRF,unaffected,macro_auprc,0.6478204215128734,2599
106,RO-PDRF,unaffected,nll,2.0532362166375844,2599
106,RO-PDRF,unaffected,brier,0.6311671048782422,2599
106,RO-PDRF,unaffected,ece15,0.26062410884469756,2599
107,CAGF,unaffected,accuracy,0.5371296652558677,2599
107,CAGF,unaffected,macro_f1,0.5212163678296188,2599
107,CAGF,unaffected,macro_auroc,0.8370813806973127,2599
107,CAGF,unaffected,macro_auprc,0.5821310047611431,2599
107,CAGF,unaffected,nll,1.6504984465007482,2599
107,CAGF,unaffected,brier,0.6454905016502956,2599
107,CAGF,unaffected,ece15,0.20649086596381758,2599
107,PDRF,unaffected,accuracy,0.596383224317045,2599
107,PDRF,unaffected,macro_f1,0.5761846432154275,2599
107,PDRF,unaffected,macro_auroc,0.8674021224596112,2599
107,PDRF,unaffected,macro_auprc,0.6481381020633585,2599
107,PDRF,unaffected,nll,1.6373407293805693,2599
107,PDRF,unaffected,brier,0.5835346043203881,2599
107,PDRF,unaffected,ece15,0.19465430533939776,2599
107,RO-CAGF,unaffected,accuracy,0.5298191612158523,2599
107,RO-CAGF,unaffected,macro_f1,0.5079502523074023,2599
107,RO-CAGF,unaffected,macro_auroc,0.8357838191368071,2599
107,RO-CAGF,unaffected,macro_auprc,0.5495684051137141,2599
107,RO-CAGF,unaffected,nll,1.5575388042821325,2599
107,RO-CAGF,unaffected,brier,0.6472262737650477,2599
107,RO-CAGF,unaffected,ece15,0.19836946757725535,2599
107,RO-PDRF,unaffected,accuracy,0.6221623701423624,2599
107,RO-PDRF,unaffected,macro_f1,0.5859277542177403,2599
107,RO-PDRF,unaffected,macro_auroc,0.8756235775947422,2599
107,RO-PDRF,unaffected,macro_auprc,0.67619226603064,2599
107,RO-PDRF,unaffected,nll,1.5569575389730141,2599
107,RO-PDRF,unaffected,brier,0.5578798153182846,2599
107,RO-PDRF,unaffected,ece15,0.18577599257502292,2599
108,CAGF,unaffected,accuracy,0.5859946133128127,2599
108,CAGF,unaffected,macro_f1,0.5461712194146386,2599
108,CAGF,unaffected,macro_auroc,0.85048182254176,2599
108,CAGF,unaffected,macro_auprc,0.5883286913994258,2599
108,CAGF,unaffected,nll,1.483211906079611,2599
108,CAGF,unaffected,brier,0.5975220444216286,2599
108,CAGF,unaffected,ece15,0.16059112128042552,2599
108,PDRF,unaffected,accuracy,0.6217776067718354,2599
108,PDRF,unaffected,macro_f1,0.5866527074782611,2599
108,PDRF,unaffected,macro_auroc,0.8655812574026651,2599
108,PDRF,unaffected,macro_auprc,0.6411105354541856,2599
108,PDRF,unaffected,nll,1.9764494928888652,2599
108,PDRF,unaffected,brier,0.6046768259203383,2599
108,PDRF,unaffected,ece15,0.23689504361261948,2599
108,RO-CAGF,unaffected,accuracy,0.5752212389380531,2599
108,RO-CAGF,unaffected,macro_f1,0.5418123071947673,2599
108,RO-CAGF,unaffected,macro_auroc,0.8564496362514379,2599
108,RO-CAGF,unaffected,macro_auprc,0.5933177084459261,2599
108,RO-CAGF,unaffected,nll,1.502148885909896,2599
108,RO-CAGF,unaffected,brier,0.6205581267702597,2599
108,RO-CAGF,unaffected,ece15,0.19842896436224478,2599
108,RO-PDRF,unaffected,accuracy,0.6121585225086572,2599
108,RO-PDRF,unaffected,macro_f1,0.5763173128148807,2599
108,RO-PDRF,unaffected,macro_auroc,0.8692065062384106,2599
108,RO-PDRF,unaffected,macro_auprc,0.6417615806062265,2599
108,RO-PDRF,unaffected,nll,1.785918627707923,2599
108,RO-PDRF,unaffected,brier,0.6063715496633131,2599
108,RO-PDRF,unaffected,ece15,0.2354811580868775,2599
109,CAGF,unaffected,accuracy,0.5317429780684879,2599
109,CAGF,unaffected,macro_f1,0.5167106456035717,2599
109,CAGF,unaffected,macro_auroc,0.8405063896657606,2599
109,CAGF,unaffected,macro_auprc,0.592747371744271,2599
109,CAGF,unaffected,nll,1.3043034470417654,2599
109,CAGF,unaffected,brier,0.5941854308301826,2599
109,CAGF,unaffected,ece15,0.12542836939457158,2599
109,PDRF,unaffected,accuracy,0.6294728741823779,2599
109,PDRF,unaffected,macro_f1,0.5971796348941129,2599
109,PDRF,unaffected,macro_auroc,0.8706488533180102,2599
109,PDRF,unaffected,macro_auprc,0.6512888107683672,2599
109,PDRF,unaffected,nll,2.122964462110069,2599
109,PDRF,unaffected,brier,0.6071031373326403,2599
109,PDRF,unaffected,ece15,0.2463099980633813,2599
109,RO-CAGF,unaffected,accuracy,0.5405925355906118,2599
109,RO-CAGF,unaffected,macro_f1,0.5143752994938986,2599
109,RO-CAGF,unaffected,macro_auroc,0.8312116950273826,2599
109,RO-CAGF,unaffected,macro_auprc,0.5767117335262077,2599
109,RO-CAGF,unaffected,nll,1.3923101311953363,2599
109,RO-CAGF,unaffected,brier,0.6209706435527115,2599
109,RO-CAGF,unaffected,ece15,0.12641858534845588,2599
109,RO-PDRF,unaffected,accuracy,0.6237014236244709,2599
109,RO-PDRF,unaffected,macro_f1,0.5903994865884963,2599
109,RO-PDRF,unaffected,macro_auroc,0.8731268314072521,2599
109,RO-PDRF,unaffected,macro_auprc,0.6472140729209194,2599
109,RO-PDRF,unaffected,nll,2.0259859231431503,2599
109,RO-PDRF,unaffected,brier,0.608829616847778,2599
109,RO-PDRF,unaffected,ece15,0.2507427703327343,2599
110,CAGF,unaffected,accuracy,0.5463639861485187,2599
110,CAGF,unaffected,macro_f1,0.5113237048072728,2599
110,CAGF,unaffected,macro_auroc,0.828921192851587,2599
110,CAGF,unaffected,macro_auprc,0.557880261335482,2599
110,CAGF,unaffected,nll,1.9168808548300522,2599
110,CAGF,unaffected,brier,0.6970339991645144,2599
110,CAGF,unaffected,ece15,0.2652293928361202,2599
110,PDRF,unaffected,accuracy,0.6144671027318199,2599
110,PDRF,unaffected,macro_f1,0.5807502487426371,2599
110,PDRF,unaffected,macro_auroc,0.858766147898248,2599
110,PDRF,unaffected,macro_auprc,0.6325330676917865,2599
110,PDRF,unaffected,nll,2.0646254093208127,2599
110,PDRF,unaffected,brier,0.6096350755137142,2599
110,PDRF,unaffected,ece15,0.23944803794418285,2599
110,RO-CAGF,unaffected,accuracy,0.544440169295883,2599
110,RO-CAGF,unaffected,macro_f1,0.5148534830677889,2599
110,RO-CAGF,unaffected,macro_auroc,0.838298671589926,2599
110,RO-CAGF,unaffected,macro_auprc,0.5773526099442382,2599
110,RO-CAGF,unaffected,nll,1.5892262502228036,2599
110,RO-CAGF,unaffected,brier,0.659997457685918,2599
110,RO-CAGF,unaffected,ece15,0.21683454043862688,2599
110,RO-PDRF,unaffected,accuracy,0.6098499422854944,2599
110,RO-PDRF,unaffected,macro_f1,0.5758757435978026,2599
110,RO-PDRF,unaffected,macro_auroc,0.8572565919777643,2599
110,RO-PDRF,unaffected,macro_auprc,0.6326968548280526,2599
110,RO-PDRF,unaffected,nll,1.9219894844832808,2599
110,RO-PDRF,unaffected,brier,0.6086180016842782,2599
110,RO-PDRF,unaffected,ece15,0.2300581318227643,2599
101,CAGF,unaffected_available,accuracy,0.5833740831295844,2045
101,CAGF,unaffected_available,macro_f1,0.5553513584449155,2045
101,CAGF,unaffected_available,macro_auroc,0.8498216455700808,2045
101,CAGF,unaffected_available,macro_auprc,0.6150020625974351,2045
101,CAGF,unaffected_available,nll,1.6498762018082105,2045
101,CAGF,unaffected_available,brier,0.6064200614890165,2045
101,CAGF,unaffected_available,ece15,0.19144844254554294,2045
101,PDRF,unaffected_available,accuracy,0.6048899755501222,2045
101,PDRF,unaffected_available,macro_f1,0.5741067100822957,2045
101,PDRF,unaffected_available,macro_auroc,0.8760370168763286,2045
101,PDRF,unaffected_available,macro_auprc,0.6554370695808357,2045
101,PDRF,unaffected_available,nll,1.6587460620685315,2045
101,PDRF,unaffected_available,brier,0.6003244993423812,2045
101,PDRF,unaffected_available,ece15,0.2165421577854626,2045
101,RO-CAGF,unaffected_available,accuracy,0.5926650366748166,2045
101,RO-CAGF,unaffected_available,macro_f1,0.5602062878565143,2045
101,RO-CAGF,unaffected_available,macro_auroc,0.8563512583096567,2045
101,RO-CAGF,unaffected_available,macro_auprc,0.6320826478752692,2045
101,RO-CAGF,unaffected_available,nll,1.4657919421774348,2045
101,RO-CAGF,unaffected_available,brier,0.5872809776351318,2045
101,RO-CAGF,unaffected_available,ece15,0.1578091845232159,2045
101,RO-PDRF,unaffected_available,accuracy,0.5941320293398533,2045
101,RO-PDRF,unaffected_available,macro_f1,0.5636208121235727,2045
101,RO-PDRF,unaffected_available,macro_auroc,0.8700525708077022,2045
101,RO-PDRF,unaffected_available,macro_auprc,0.6348125628728009,2045
101,RO-PDRF,unaffected_available,nll,1.509037698097032,2045
101,RO-PDRF,unaffected_available,brier,0.6028882868595173,2045
101,RO-PDRF,unaffected_available,ece15,0.19710834427683552,2045
102,CAGF,unaffected_available,accuracy,0.5432762836185819,2045
102,CAGF,unaffected_available,macro_f1,0.5262561535846569,2045
102,CAGF,unaffected_available,macro_auroc,0.8351844195331338,2045
102,CAGF,unaffected_available,macro_auprc,0.5802812266401408,2045
102,CAGF,unaffected_available,nll,1.6803241536549964,2045
102,CAGF,unaffected_available,brier,0.6508531928509721,2045
102,CAGF,unaffected_available,ece15,0.20503674172091246,2045
102,PDRF,unaffected_available,accuracy,0.5960880195599022,2045
102,PDRF,unaffected_available,macro_f1,0.5624935919540747,2045
102,PDRF,unaffected_available,macro_auroc,0.8739096366875908,2045
102,PDRF,unaffected_available,macro_auprc,0.6515214621656201,2045
102,PDRF,unaffected_available,nll,1.7972934164587324,2045
102,PDRF,unaffected_available,brier,0.5967172982546838,2045
102,PDRF,unaffected_available,ece15,0.22099663731763686,2045
102,RO-CAGF,unaffected_available,accuracy,0.58679706601467,2045
102,RO-CAGF,unaffected_available,macro_f1,0.578352639149554,2045
102,RO-CAGF,unaffected_available,macro_auroc,0.8425261737749783,2045
102,RO-CAGF,unaffected_available,macro_auprc,0.606479947337162,2045
102,RO-CAGF,unaffected_available,nll,1.46948274796715,2045
102,RO-CAGF,unaffected_available,brier,0.5928324135411365,2045
102,RO-CAGF,unaffected_available,ece15,0.1601646515350763,2045
102,RO-PDRF,unaffected_available,accuracy,0.5921760391198044,2045
102,RO-PDRF,unaffected_available,macro_f1,0.5534401423487597,2045
102,RO-PDRF,unaffected_available,macro_auroc,0.874329934866681,2045
102,RO-PDRF,unaffected_available,macro_auprc,0.6500842819738379,2045
102,RO-PDRF,unaffected_available,nll,1.5864099051052036,2045
102,RO-PDRF,unaffected_available,brier,0.5825122635166649,2045
102,RO-PDRF,unaffected_available,ece15,0.20495994203945772,2045
103,CAGF,unaffected_available,accuracy,0.565281173594132,2045
103,CAGF,unaffected_available,macro_f1,0.530903347419755,2045
103,CAGF,unaffected_available,macro_auroc,0.8461343462387884,2045
103,CAGF,unaffected_available,macro_auprc,0.5940311548124687,2045
103,CAGF,unaffected_available,nll,1.4265690101438033,2045
103,CAGF,unaffected_available,brier,0.5906618376210455,2045
103,CAGF,unaffected_available,ece15,0.12530188065730025,2045
103,PDRF,unaffected_available,accuracy,0.59559902200489,2045
103,PDRF,unaffected_available,macro_f1,0.5800413352725096,2045
103,PDRF,unaffected_available,macro_auroc,0.8708090151446446,2045
103,PDRF,unaffected_available,macro_auprc,0.6304213175713974,2045
103,PDRF,unaffected_available,nll,2.0538385094051748,2045
103,PDRF,unaffected_available,brier,0.6155402643701071,2045
103,PDRF,unaffected_available,ece15,0.2452178527290108,2045
103,RO-CAGF,unaffected_available,accuracy,0.5388753056234719,2045
103,RO-CAGF,unaffected_available,macro_f1,0.5183919673955971,2045
103,RO-CAGF,unaffected_available,macro_auroc,0.8453518137889033,2045
103,RO-CAGF,unaffected_available,macro_auprc,0.6006603050655132,2045
103,RO-CAGF,unaffected_available,nll,1.6351351965096892,2045
103,RO-CAGF,unaffected_available,brier,0.6319623125043243,2045
103,RO-CAGF,unaffected_available,ece15,0.19649413084161596,2045
103,RO-PDRF,unaffected_available,accuracy,0.5848410757946211,2045
103,RO-PDRF,unaffected_available,macro_f1,0.567108419120311,2045
103,RO-PDRF,unaffected_available,macro_auroc,0.8678935043133004,2045
103,RO-PDRF,unaffected_available,macro_auprc,0.6267714330167663,2045
103,RO-PDRF,unaffected_available,nll,1.917112251962431,2045
103,RO-PDRF,unaffected_available,brier,0.6168348807205898,2045
103,RO-PDRF,unaffected_available,ece15,0.24246215714500696,2045
104,CAGF,unaffected_available,accuracy,0.47872860635696823,2045
104,CAGF,unaffected_available,macro_f1,0.4586322745826598,2045
104,CAGF,unaffected_available,macro_auroc,0.7980464389975234,2045
104,CAGF,unaffected_available,macro_auprc,0.49714780564435124,2045
104,CAGF,unaffected_available,nll,1.7725288182431098,2045
104,CAGF,unaffected_available,brier,0.7545883617054497,2045
104,CAGF,unaffected_available,ece15,0.24298497052574652,2045
104,PDRF,unaffected_available,accuracy,0.5965770171149144,2045
104,PDRF,unaffected_available,macro_f1,0.5680859644729097,2045
104,PDRF,unaffected_available,macro_auroc,0.870584343620857,2045
104,PDRF,unaffected_available,macro_auprc,0.6416651793658475,2045
104,PDRF,unaffected_available,nll,1.9110419058768942,2045
104,PDRF,unaffected_available,brier,0.6248761932597043,2045
104,PDRF,unaffected_available,ece15,0.25988971791554794,2045
104,RO-CAGF,unaffected_available,accuracy,0.4885085574572127,2045
104,RO-CAGF,unaffected_available,macro_f1,0.46682208792061647,2045
104,RO-CAGF,unaffected_available,macro_auroc,0.7975091215568254,2045
104,RO-CAGF,unaffected_available,macro_auprc,0.48913541151006407,2045
104,RO-CAGF,unaffected_available,nll,1.9685348461050876,2045
104,RO-CAGF,unaffected_available,brier,0.762276366747491,2045
104,RO-CAGF,unaffected_available,ece15,0.2723053796673208,2045
104,RO-PDRF,unaffected_available,accuracy,0.5941320293398533,2045
104,RO-PDRF,unaffected_available,macro_f1,0.5644852996753038,2045
104,RO-PDRF,unaffected_available,macro_auroc,0.8697443220388618,2045
104,RO-PDRF,unaffected_available,macro_auprc,0.6438789114147198,2045
104,RO-PDRF,unaffected_available,nll,1.8200290687800016,2045
104,RO-PDRF,unaffected_available,brier,0.6266341944707349,2045
104,RO-PDRF,unaffected_available,ece15,0.2549627935724779,2045
105,CAGF,unaffected_available,accuracy,0.5374083129584352,2045
105,CAGF,unaffected_available,macro_f1,0.5021181519498531,2045
105,CAGF,unaffected_available,macro_auroc,0.8466884541328529,2045
105,CAGF,unaffected_available,macro_auprc,0.6033641730919967,2045
105,CAGF,unaffected_available,nll,2.242195225321222,2045
105,CAGF,unaffected_available,brier,0.738595234931684,2045
105,CAGF,unaffected_available,ece15,0.31349743671771657,2045
105,PDRF,unaffected_available,accuracy,0.5828850855745721,2045
105,PDRF,unaffected_available,macro_f1,0.567496108471725,2045
105,PDRF,unaffected_available,macro_auroc,0.8680662681743986,2045
105,PDRF,unaffected_available,macro_auprc,0.6476337050074864,2045
105,PDRF,unaffected_available,nll,1.5048342182177004,2045
105,PDRF,unaffected_available,brier,0.5790967237476398,2045
105,PDRF,unaffected_available,ece15,0.1756499849231591,2045
105,RO-CAGF,unaffected_available,accuracy,0.5398533007334964,2045
105,RO-CAGF,unaffected_available,macro_f1,0.505010665117142,2045
105,RO-CAGF,unaffected_available,macro_auroc,0.8468317857655672,2045
105,RO-CAGF,unaffected_available,macro_auprc,0.5837676828858495,2045
105,RO-CAGF,unaffected_available,nll,1.575943136269519,2045
105,RO-CAGF,unaffected_available,brier,0.6341873592337826,2045
105,RO-CAGF,unaffected_available,ece15,0.19037342073810126,2045
105,RO-PDRF,unaffected_available,accuracy,0.6063569682151589,2045
105,RO-PDRF,unaffected_available,macro_f1,0.5688780585450434,2045
105,RO-PDRF,unaffected_available,macro_auroc,0.8675297154461458,2045
105,RO-PDRF,unaffected_available,macro_auprc,0.6375064260359314,2045
105,RO-PDRF,unaffected_available,nll,1.6530749450995361,2045
105,RO-PDRF,unaffected_available,brier,0.6027251478505823,2045
105,RO-PDRF,unaffected_available,ece15,0.2171903416541653,2045
106,CAGF,unaffected_available,accuracy,0.589242053789731,2045
106,CAGF,unaffected_available,macro_f1,0.5550646728814307,2045
106,CAGF,unaffected_available,macro_auroc,0.8601449074290896,2045
106,CAGF,unaffected_available,macro_auprc,0.6157330605734075,2045
106,CAGF,unaffected_available,nll,1.4033509115170455,2045
106,CAGF,unaffected_available,brier,0.5817999476108628,2045
106,CAGF,unaffected_available,ece15,0.15130053729056198,2045
106,PDRF,unaffected_available,accuracy,0.5960880195599022,2045
106,PDRF,unaffected_available,macro_f1,0.5704181152380988,2045
106,PDRF,unaffected_available,macro_auroc,0.872714254363697,2045
106,PDRF,unaffected_available,macro_auprc,0.6546122559492037,2045
106,PDRF,unaffected_available,nll,2.1741295316158733,2045
106,PDRF,unaffected_available,brier,0.6213728946638496,2045
106,PDRF,unaffected_available,ece15,0.26146128602535285,2045
106,RO-CAGF,unaffected_available,accuracy,0.5555012224938876,2045
106,RO-CAGF,unaffected_available,macro_f1,0.5354362011209041,2045
106,RO-CAGF,unaffected_available,macro_auroc,0.8554611999879117,2045
106,RO-CAGF,unaffected_available,macro_auprc,0.6099992335172417,2045
106,RO-CAGF,unaffected_available,nll,1.8576228334842873,2045
106,RO-CAGF,unaffected_available,brier,0.6615065547238154,2045
106,RO-CAGF,unaffected_available,ece15,0.2543764792815596,2045
106,RO-PDRF,unaffected_available,accuracy,0.5936430317848411,2045
106,RO-PDRF,unaffected_available,macro_f1,0.5699135606106539,2045
106,RO-PDRF,unaffected_available,macro_auroc,0.8709495536363708,2045
106,RO-PDRF,unaffected_available,macro_auprc,0.65201406701016,2045
106,RO-PDRF,unaffected_available,nll,1.9930395047617047,2045
106,RO-PDRF,unaffected_available,brier,0.6189249980898193,2045
106,RO-PDRF,unaffected_available,ece15,0.2540919635578196,2045
107,CAGF,unaffected_available,accuracy,0.5540342298288509,2045
107,CAGF,unaffected_available,macro_f1,0.5316039703105417,2045
107,CAGF,unaffected_available,macro_auroc,0.8463337974598804,2045
107,CAGF,unaffected_available,macro_auprc,0.6020403521638139,2045
107,CAGF,unaffected_available,nll,1.6009248270758725,2045
107,CAGF,unaffected_available,brier,0.618258132462099,2045
107,CAGF,unaffected_available,ece15,0.18765850513605925,2045
107,PDRF,unaffected_available,accuracy,0.5960880195599022,2045
107,PDRF,unaffected_available,macro_f1,0.5743106654131124,2045
107,PDRF,unaffected_available,macro_auroc,0.8714225291723205,2045
107,PDRF,unaffected_available,macro_auprc,0.6561028999746656,2045
107,PDRF,unaffected_available,nll,1.60954916446603,2045
107,PDRF,unaffected_available,brier,0.5782879014169213,2045
107,PDRF,unaffected_available,ece15,0.19341883937494814,2045
107,RO-CAGF,unaffected_available,accuracy,0.5427872860635696,2045
107,RO-CAGF,unaffected_available,macro_f1,0.5103261178260033,2045
107,RO-CAGF,unaffected_available,macro_auroc,0.8423938717073914,2045
107,RO-CAGF,unaffected_available,macro_auprc,0.5695640962543735,2045
107,RO-CAGF,unaffected_available,nll,1.5077851168052223,2045
107,RO-CAGF,unaffected_available,brier,0.6255965937813158,2045
107,RO-CAGF,unaffected_available,ece15,0.1800219432970952,2045
107,RO-PDRF,unaffected_available,accuracy,0.6278728606356968,2045
107,RO-PDRF,unaffected_available,macro_f1,0.5895794568593167,2045
107,RO-PDRF,unaffected_available,macro_auroc,0.8802677822646837,2045
107,RO-PDRF,unaffected_available,macro_auprc,0.683680013548864,2045
107,RO-PDRF,unaffected_available,nll,1.494070866840383,2045
107,RO-PDRF,unaffected_available,brier,0.543529419788956,2045
107,RO-PDRF,unaffected_available,ece15,0.1786147911446331,2045
108,CAGF,unaffected_available,accuracy,0.5877750611246944,2045
108,CAGF,unaffected_available,macro_f1,0.5442750206030168,2045
108,CAGF,unaffected_available,macro_auroc,0.8479980207949717,2045
