seed,fault_type,method,subset,metric,value,n
105,offset,SR-PDRF-Safe,all,macro_auprc,0.6247030793725582,4364
105,offset,SR-PDRF-Safe,all,nll,1.6042580455870137,4364
105,offset,SR-PDRF-Safe,all,brier,0.628779494723954,4364
105,offset,SR-PDRF-Safe,all,ece15,0.19850694655853057,4364
105,drift,PDRF,fault_applied_available,accuracy,0.5285515320334262,1436
105,drift,PDRF,fault_applied_available,macro_f1,0.5216570679595952,1436
105,drift,PDRF,fault_applied_available,macro_auroc,0.8441991225697406,1436
105,drift,PDRF,fault_applied_available,macro_auprc,0.6168680297539546,1436
105,drift,PDRF,fault_applied_available,nll,1.7024525320818793,1436
105,drift,PDRF,fault_applied_available,brier,0.6813240606322468,1436
105,drift,PDRF,fault_applied_available,ece15,0.23064789221645396,1436
105,drift,RO-PDRF-Full,fault_applied_available,accuracy,0.47075208913649025,1436
105,drift,RO-PDRF-Full,fault_applied_available,macro_f1,0.4644233144053322,1436
105,drift,RO-PDRF-Full,fault_applied_available,macro_auroc,0.8189258357292243,1436
105,drift,RO-PDRF-Full,fault_applied_available,macro_auprc,0.5761982545165955,1436
105,drift,RO-PDRF-Full,fault_applied_available,nll,2.378281054997569,1436
105,drift,RO-PDRF-Full,fault_applied_available,brier,0.8244238700312561,1436
105,drift,RO-PDRF-Full,fault_applied_available,ece15,0.3451893104650184,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,accuracy,0.5181058495821727,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.5113348481899956,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.8356935600321179,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.6065991730411783,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,nll,1.9267499871598592,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,brier,0.7341940946380624,1436
105,drift,SR-PDRF-Balanced,fault_applied_available,ece15,0.26632186056511653,1436
105,drift,SR-PDRF-Safe,fault_applied_available,accuracy,0.520891364902507,1436
105,drift,SR-PDRF-Safe,fault_applied_available,macro_f1,0.5154445348284977,1436
105,drift,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.8424786792973208,1436
105,drift,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.624059663129366,1436
105,drift,SR-PDRF-Safe,fault_applied_available,nll,1.7490165414295287,1436
105,drift,SR-PDRF-Safe,fault_applied_available,brier,0.694857008993021,1436
105,drift,SR-PDRF-Safe,fault_applied_available,ece15,0.24216791323300524,1436
105,drift,PDRF,assigned,accuracy,0.5376770538243626,1765
105,drift,PDRF,assigned,macro_f1,0.528151590637913,1765
105,drift,PDRF,assigned,macro_auroc,0.8457872810515831,1765
105,drift,PDRF,assigned,macro_auprc,0.6174535542047773,1765
105,drift,PDRF,assigned,nll,1.68117539564231,1765
105,drift,PDRF,assigned,brier,0.6678527811525848,1765
105,drift,PDRF,assigned,ece15,0.22353066972565047,1765
105,drift,RO-PDRF-Full,assigned,accuracy,0.4912181303116147,1765
105,drift,RO-PDRF-Full,assigned,macro_f1,0.4818862455946471,1765
105,drift,RO-PDRF-Full,assigned,macro_auroc,0.8232662421461027,1765
105,drift,RO-PDRF-Full,assigned,macro_auprc,0.5823271631403865,1765
105,drift,RO-PDRF-Full,assigned,nll,2.3052355094476358,1765
105,drift,RO-PDRF-Full,assigned,brier,0.7974216872451759,1765
105,drift,RO-PDRF-Full,assigned,ece15,0.3298844447723529,1765
105,drift,SR-PDRF-Balanced,assigned,accuracy,0.5280453257790368,1765
105,drift,SR-PDRF-Balanced,assigned,macro_f1,0.5189485567145531,1765
105,drift,SR-PDRF-Balanced,assigned,macro_auroc,0.838295007481506,1765
105,drift,SR-PDRF-Balanced,assigned,macro_auprc,0.6111083515222828,1765
105,drift,SR-PDRF-Balanced,assigned,nll,1.8665076225330306,1765
105,drift,SR-PDRF-Balanced,assigned,brier,0.7121338004957379,1765
105,drift,SR-PDRF-Balanced,assigned,ece15,0.2548624714440732,1765
105,drift,SR-PDRF-Safe,assigned,accuracy,0.5314447592067989,1765
105,drift,SR-PDRF-Safe,assigned,macro_f1,0.5234825080579985,1765
105,drift,SR-PDRF-Safe,assigned,macro_auroc,0.8442066302309538,1765
105,drift,SR-PDRF-Safe,assigned,macro_auprc,0.622689829305403,1765
105,drift,SR-PDRF-Safe,assigned,nll,1.7191239761769215,1765
105,drift,SR-PDRF-Safe,assigned,brier,0.6789182133325165,1765
105,drift,SR-PDRF-Safe,assigned,ece15,0.2332194696742482,1765
105,drift,PDRF,assigned_unavailable,accuracy,0.5775075987841946,329
105,drift,PDRF,assigned_unavailable,macro_f1,0.5458071832859609,329
105,drift,PDRF,assigned_unavailable,macro_auroc,0.8576556551342623,329
105,drift,PDRF,assigned_unavailable,macro_auprc,0.6310774804754083,329
105,drift,PDRF,assigned_unavailable,nll,1.588306192216105,329
105,drift,PDRF,assigned_unavailable,brier,0.6090541266456103,329
105,drift,PDRF,assigned_unavailable,ece15,0.20619575466428483,329
105,drift,RO-PDRF-Full,assigned_unavailable,accuracy,0.5805471124620061,329
105,drift,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5543969237140777,329
105,drift,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8450573896338361,329
105,drift,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.637303561808263,329
105,drift,RO-PDRF-Full,assigned_unavailable,nll,1.9864105750716352,329
105,drift,RO-PDRF-Full,assigned_unavailable,brier,0.6795641356317685,329
105,drift,RO-PDRF-Full,assigned_unavailable,ece15,0.2657774685001663,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5714285714285714,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5406275894040077,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8576870557146562,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6301034149536004,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,nll,1.6035652650736798,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,brier,0.6158463160325824,329
105,drift,SR-PDRF-Balanced,assigned_unavailable,ece15,0.2145894179771736,329
105,drift,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5775075987841946,329
105,drift,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5454281873065239,329
105,drift,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8577316991365705,329
105,drift,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6316571982056582,329
105,drift,SR-PDRF-Safe,assigned_unavailable,nll,1.5886506518524703,329
105,drift,SR-PDRF-Safe,assigned_unavailable,brier,0.6093494882003434,329
105,drift,SR-PDRF-Safe,assigned_unavailable,ece15,0.20407872567785545,329
105,drift,PDRF,unaffected,accuracy,0.584070796460177,2599
105,drift,PDRF,unaffected,macro_f1,0.5672349784247972,2599
105,drift,PDRF,unaffected,macro_auroc,0.8660310261365757,2599
105,drift,PDRF,unaffected,macro_auprc,0.6471935497305855,2599
105,drift,PDRF,unaffected,nll,1.4237189096726683,2599
105,drift,PDRF,unaffected,brier,0.5669989201976564,2599
105,drift,PDRF,unaffected,ece15,0.15810369479170028,2599
105,drift,RO-PDRF-Full,unaffected,accuracy,0.6010003847633705,2599
105,drift,RO-PDRF-Full,unaffected,macro_f1,0.5657143193507088,2599
105,drift,RO-PDRF-Full,unaffected,macro_auroc,0.863924778502552,2599
105,drift,RO-PDRF-Full,unaffected,macro_auprc,0.6352439689832071,2599
105,drift,RO-PDRF-Full,unaffected,nll,1.6976632310990394,2599
105,drift,RO-PDRF-Full,unaffected,brier,0.6136307474801002,2599
105,drift,RO-PDRF-Full,unaffected,ece15,0.22476385026401904,2599
105,drift,SR-PDRF-Balanced,unaffected,accuracy,0.58099268949596,2599
105,drift,SR-PDRF-Balanced,unaffected,macro_f1,0.5639192857215508,2599
105,drift,SR-PDRF-Balanced,unaffected,macro_auroc,0.8660687844341489,2599
105,drift,SR-PDRF-Balanced,unaffected,macro_auprc,0.6518749725379535,2599
105,drift,SR-PDRF-Balanced,unaffected,nll,1.511264562928647,2599
105,drift,SR-PDRF-Balanced,unaffected,brier,0.5845339100022685,2599
105,drift,SR-PDRF-Balanced,unaffected,ece15,0.19191342365195907,2599
105,drift,SR-PDRF-Safe,unaffected,accuracy,0.5833012697191228,2599
105,drift,SR-PDRF-Safe,unaffected,macro_f1,0.5661730280145771,2599
105,drift,SR-PDRF-Safe,unaffected,macro_auroc,0.8662987077449338,2599
105,drift,SR-PDRF-Safe,unaffected,macro_auprc,0.6531790486971975,2599
105,drift,SR-PDRF-Safe,unaffected,nll,1.4452665622460692,2599
105,drift,SR-PDRF-Safe,unaffected,brier,0.5698808159557172,2599
105,drift,SR-PDRF-Safe,unaffected,ece15,0.16791177089510628,2599
105,drift,PDRF,all,accuracy,0.5653070577451879,4364
105,drift,PDRF,all,macro_f1,0.5532889785310288,4364
105,drift,PDRF,all,macro_auroc,0.8543324770905033,4364
105,drift,PDRF,all,macro_auprc,0.6286033355345407,4364
105,drift,PDRF,all,nll,1.5278460173116275,4364
105,drift,PDRF,all,brier,0.6077888066746153,4364
105,drift,PDRF,all,ece15,0.18445156043434666,4364
105,drift,RO-PDRF-Full,all,accuracy,0.5565994500458296,4364
105,drift,RO-PDRF-Full,all,macro_f1,0.5325524182557567,4364
105,drift,RO-PDRF-Full,all,macro_auroc,0.8452419814456541,4364
105,drift,RO-PDRF-Full,all,macro_auprc,0.6043431435956604,4364
105,drift,RO-PDRF-Full,all,nll,1.9433930824476353,4364
105,drift,RO-PDRF-Full,all,brier,0.687964159186186,4364
105,drift,RO-PDRF-Full,all,ece15,0.2672793599619,4364
105,drift,SR-PDRF-Balanced,all,accuracy,0.5595783684692942,4364
105,drift,SR-PDRF-Balanced,all,macro_f1,0.5475419140925447,4364
105,drift,SR-PDRF-Balanced,all,macro_auroc,0.8521081138513363,4364
105,drift,SR-PDRF-Balanced,all,macro_auprc,0.6305101638814673,4364
105,drift,SR-PDRF-Balanced,all,nll,1.654941006604572,4364
105,drift,SR-PDRF-Balanced,all,brier,0.6361411067760938,4364
105,drift,SR-PDRF-Balanced,all,ece15,0.2172613524166845,4364
105,drift,SR-PDRF-Safe,all,accuracy,0.5623281393217232,4364
105,drift,SR-PDRF-Safe,all,macro_f1,0.5508548558299758,4364
105,drift,SR-PDRF-Safe,all,macro_auroc,0.8542585691453337,4364
105,drift,SR-PDRF-Safe,all,macro_auprc,0.6345192201130968,4364
105,drift,SR-PDRF-Safe,all,nll,1.5560269507859306,4364
105,drift,SR-PDRF-Safe,all,brier,0.6139804966087994,4364
105,drift,SR-PDRF-Safe,all,ece15,0.19431073764914442,4364
105,stuck_at,PDRF,fault_applied_available,accuracy,0.45403899721448465,1436
105,stuck_at,PDRF,fault_applied_available,macro_f1,0.4638476046465549,1436
105,stuck_at,PDRF,fault_applied_available,macro_auroc,0.8153848501703312,1436
105,stuck_at,PDRF,fault_applied_available,macro_auprc,0.571899274576792,1436
105,stuck_at,PDRF,fault_applied_available,nll,1.8789991847208336,1436
105,stuck_at,PDRF,fault_applied_available,brier,0.7639791688629494,1436
105,stuck_at,PDRF,fault_applied_available,ece15,0.2714596472701322,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,accuracy,0.37604456824512533,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,macro_f1,0.36310028054970295,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auroc,0.7961425355914745,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auprc,0.5524686570264962,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,nll,2.9678689508048994,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,brier,0.9760747131740837,1436
105,stuck_at,RO-PDRF-Full,fault_applied_available,ece15,0.4441886970093656,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,accuracy,0.44637883008356544,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.4541460184789498,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.8086965734124254,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.5872684173207728,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,nll,2.2157725974752136,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,brier,0.8343373416787718,1436
105,stuck_at,SR-PDRF-Balanced,fault_applied_available,ece15,0.314428804935187,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,accuracy,0.4491643454038997,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_f1,0.45962394891854413,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.8191964614270951,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.5903526097982336,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,nll,1.9246019004805301,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,brier,0.7723833849317905,1436
105,stuck_at,SR-PDRF-Safe,fault_applied_available,ece15,0.28262914924734484,1436
105,stuck_at,PDRF,assigned,accuracy,0.47705382436260624,1765
105,stuck_at,PDRF,assigned,macro_f1,0.48243104489685434,1765
105,stuck_at,PDRF,assigned,macro_auroc,0.8228009682585875,1765
105,stuck_at,PDRF,assigned,macro_auprc,0.5796951359246244,1765
105,stuck_at,PDRF,assigned,nll,1.824813352123635,1765
105,stuck_at,PDRF,assigned,brier,0.7351007898887257,1765
105,stuck_at,PDRF,assigned,ece15,0.2567350287444193,1765
105,stuck_at,RO-PDRF-Full,assigned,accuracy,0.4141643059490085,1765
105,stuck_at,RO-PDRF-Full,assigned,macro_f1,0.40593370752770835,1765
105,stuck_at,RO-PDRF-Full,assigned,macro_auroc,0.8029827746307975,1765
105,stuck_at,RO-PDRF-Full,assigned,macro_auprc,0.554453180051553,1765
105,stuck_at,RO-PDRF-Full,assigned,nll,2.7849228852999452,1765
105,stuck_at,RO-PDRF-Full,assigned,brier,0.9208044695415502,1765
105,stuck_at,RO-PDRF-Full,assigned,ece15,0.41043010288189896,1765
105,stuck_at,SR-PDRF-Balanced,assigned,accuracy,0.4696883852691218,1765
105,stuck_at,SR-PDRF-Balanced,assigned,macro_f1,0.4740216202866833,1765
105,stuck_at,SR-PDRF-Balanced,assigned,macro_auroc,0.816629453011068,1765
105,stuck_at,SR-PDRF-Balanced,assigned,macro_auprc,0.5898452987487259,1765
105,stuck_at,SR-PDRF-Balanced,assigned,nll,2.101655763276854,1765
105,stuck_at,SR-PDRF-Balanced,assigned,brier,0.7936101193345246,1765
105,stuck_at,SR-PDRF-Balanced,assigned,ece15,0.2940021566223491,1765
105,stuck_at,SR-PDRF-Safe,assigned,accuracy,0.4730878186968839,1765
105,stuck_at,SR-PDRF-Safe,assigned,macro_f1,0.47950582910832296,1765
105,stuck_at,SR-PDRF-Safe,assigned,macro_auroc,0.8257446536050463,1765
105,stuck_at,SR-PDRF-Safe,assigned,macro_auprc,0.593618232846508,1765
105,stuck_at,SR-PDRF-Safe,assigned,nll,1.8619798263736569,1765
105,stuck_at,SR-PDRF-Safe,assigned,brier,0.7419934970991297,1765
105,stuck_at,SR-PDRF-Safe,assigned,ece15,0.2661386563825202,1765
105,stuck_at,PDRF,assigned_unavailable,accuracy,0.5775075987841946,329
105,stuck_at,PDRF,assigned_unavailable,macro_f1,0.5458071832859609,329
105,stuck_at,PDRF,assigned_unavailable,macro_auroc,0.8576556551342623,329
105,stuck_at,PDRF,assigned_unavailable,macro_auprc,0.6310774804754083,329
105,stuck_at,PDRF,assigned_unavailable,nll,1.588306192216105,329
105,stuck_at,PDRF,assigned_unavailable,brier,0.6090541266456103,329
105,stuck_at,PDRF,assigned_unavailable,ece15,0.20619575466428483,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,accuracy,0.5805471124620061,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5543969237140777,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8450573896338361,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.637303561808263,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,nll,1.9864105750716352,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,brier,0.6795641356317685,329
105,stuck_at,RO-PDRF-Full,assigned_unavailable,ece15,0.2657774685001663,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5714285714285714,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5406275894040077,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8576870557146562,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6301034149536004,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,nll,1.6035652650736798,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,brier,0.6158463160325824,329
105,stuck_at,SR-PDRF-Balanced,assigned_unavailable,ece15,0.2145894179771736,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5775075987841946,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5454281873065239,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8577316991365705,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6316571982056582,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,nll,1.5886506518524703,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,brier,0.6093494882003434,329
105,stuck_at,SR-PDRF-Safe,assigned_unavailable,ece15,0.20407872567785545,329
105,stuck_at,PDRF,unaffected,accuracy,0.584070796460177,2599
105,stuck_at,PDRF,unaffected,macro_f1,0.5672349784247972,2599
105,stuck_at,PDRF,unaffected,macro_auroc,0.8660310261365757,2599
105,stuck_at,PDRF,unaffected,macro_auprc,0.6471935497305855,2599
105,stuck_at,PDRF,unaffected,nll,1.4237189096726683,2599
105,stuck_at,PDRF,unaffected,brier,0.5669989201976564,2599
105,stuck_at,PDRF,unaffected,ece15,0.15810369479170028,2599
105,stuck_at,RO-PDRF-Full,unaffected,accuracy,0.6010003847633705,2599
105,stuck_at,RO-PDRF-Full,unaffected,macro_f1,0.5657143193507088,2599
105,stuck_at,RO-PDRF-Full,unaffected,macro_auroc,0.863924778502552,2599
105,stuck_at,RO-PDRF-Full,unaffected,macro_auprc,0.6352439689832071,2599
105,stuck_at,RO-PDRF-Full,unaffected,nll,1.6976632310990394,2599
105,stuck_at,RO-PDRF-Full,unaffected,brier,0.6136307474801002,2599
105,stuck_at,RO-PDRF-Full,unaffected,ece15,0.22476385026401904,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,accuracy,0.58099268949596,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,macro_f1,0.5639192857215508,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,macro_auroc,0.8660687844341489,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,macro_auprc,0.6518749725379535,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,nll,1.511264562928647,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,brier,0.5845339100022685,2599
105,stuck_at,SR-PDRF-Balanced,unaffected,ece15,0.19191342365195907,2599
105,stuck_at,SR-PDRF-Safe,unaffected,accuracy,0.5833012697191228,2599
105,stuck_at,SR-PDRF-Safe,unaffected,macro_f1,0.5661730280145771,2599
105,stuck_at,SR-PDRF-Safe,unaffected,macro_auroc,0.8662987077449338,2599
105,stuck_at,SR-PDRF-Safe,unaffected,macro_auprc,0.6531790486971975,2599
105,stuck_at,SR-PDRF-Safe,unaffected,nll,1.4452665622460692,2599
105,stuck_at,SR-PDRF-Safe,unaffected,brier,0.5698808159557172,2599
105,stuck_at,SR-PDRF-Safe,unaffected,ece15,0.16791177089510628,2599
105,stuck_at,PDRF,all,accuracy,0.5407882676443629,4364
105,stuck_at,PDRF,all,macro_f1,0.5347966463672078,4364
105,stuck_at,PDRF,all,macro_auroc,0.8467714268327731,4364
105,stuck_at,PDRF,all,macro_auprc,0.6140141852788599,4364
105,stuck_at,PDRF,all,nll,1.58593973710758,4364
105,stuck_at,PDRF,all,brier,0.6349869586955339,4364
105,stuck_at,PDRF,all,ece15,0.19799467976231513,4364
105,stuck_at,RO-PDRF-Full,all,accuracy,0.525435380384968,4364
105,stuck_at,RO-PDRF-Full,all,macro_f1,0.5050916343573632,4364
105,stuck_at,RO-PDRF-Full,all,macro_auroc,0.8340245897054045,4364
105,stuck_at,RO-PDRF-Full,all,macro_auprc,0.5806874033067592,4364
105,stuck_at,RO-PDRF-Full,all,nll,2.137400465211001,4364
105,stuck_at,RO-PDRF-Full,all,brier,0.7378657656832301,4364
105,stuck_at,RO-PDRF-Full,all,ece15,0.2998556974254323,4364
105,stuck_at,SR-PDRF-Balanced,all,accuracy,0.5359761686526123,4364
105,stuck_at,SR-PDRF-Balanced,all,macro_f1,0.5298077711857788,4364
105,stuck_at,SR-PDRF-Balanced,all,macro_auroc,0.8432465259300308,4364
105,stuck_at,SR-PDRF-Balanced,all,macro_auprc,0.6172498916896713,4364
105,stuck_at,SR-PDRF-Balanced,all,nll,1.750045605232631,4364
105,stuck_at,SR-PDRF-Balanced,all,brier,0.66909383426245,4364
105,stuck_at,SR-PDRF-Balanced,all,ece15,0.23320278539010736,4364
105,stuck_at,SR-PDRF-Safe,all,accuracy,0.5387259395050412,4364
105,stuck_at,SR-PDRF-Safe,all,macro_f1,0.5332096659944371,4364
105,stuck_at,SR-PDRF-Safe,all,macro_auroc,0.8477815715933872,4364
105,stuck_at,SR-PDRF-Safe,all,macro_auprc,0.6224465987041277,4364
105,stuck_at,SR-PDRF-Safe,all,nll,1.6138043512435924,4364
105,stuck_at,SR-PDRF-Safe,all,brier,0.6394910089479545,4364
105,stuck_at,SR-PDRF-Safe,all,ece15,0.20763918204279144,4364
106,gaussian,PDRF,fault_applied_available,accuracy,0.46657381615598886,1436
106,gaussian,PDRF,fault_applied_available,macro_f1,0.4528259006349907,1436
106,gaussian,PDRF,fault_applied_available,macro_auroc,0.7894424255564632,1436
106,gaussian,PDRF,fault_applied_available,macro_auprc,0.5071375490965256,1436
106,gaussian,PDRF,fault_applied_available,nll,3.3632508020307355,1436
106,gaussian,PDRF,fault_applied_available,brier,0.8738649234736023,1436
106,gaussian,PDRF,fault_applied_available,ece15,0.3896095916877882,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,accuracy,0.4777158774373259,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,macro_f1,0.46425163287618304,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,macro_auroc,0.800078879725485,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,macro_auprc,0.524310540383255,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,nll,2.8466605954995847,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,brier,0.8220843718755493,1436
106,gaussian,RO-PDRF-Full,fault_applied_available,ece15,0.3606417095470229,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,accuracy,0.47284122562674097,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.4593767362281513,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.79925020984161,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.5216001074119183,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,nll,3.0060174994468865,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,brier,0.853799105471666,1436
106,gaussian,SR-PDRF-Balanced,fault_applied_available,ece15,0.37942980258909764,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,accuracy,0.47284122562674097,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,macro_f1,0.45934418699199475,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.7953270237888138,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.5141594456576241,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,nll,3.1683108213457296,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,brier,0.8622641987799765,1436
106,gaussian,SR-PDRF-Safe,fault_applied_available,ece15,0.38156444699734365,1436
106,gaussian,PDRF,assigned,accuracy,0.48725212464589235,1765
106,gaussian,PDRF,assigned,macro_f1,0.4741667345028799,1765
106,gaussian,PDRF,assigned,macro_auroc,0.7999869531647256,1765
106,gaussian,PDRF,assigned,macro_auprc,0.5248093004310351,1765
106,gaussian,PDRF,assigned,nll,3.1773398389684533,1765
106,gaussian,PDRF,assigned,brier,0.8446877355245643,1765
106,gaussian,PDRF,assigned,ece15,0.3746655220688234,1765
106,gaussian,RO-PDRF-Full,assigned,accuracy,0.49575070821529743,1765
106,gaussian,RO-PDRF-Full,assigned,macro_f1,0.48254470419997403,1765
106,gaussian,RO-PDRF-Full,assigned,macro_auroc,0.8094766269705721,1765
106,gaussian,RO-PDRF-Full,assigned,macro_auprc,0.5405546599768325,1765
106,gaussian,RO-PDRF-Full,assigned,nll,2.7281173784760693,1765
106,gaussian,RO-PDRF-Full,assigned,brier,0.7997458329244467,1765
106,gaussian,RO-PDRF-Full,assigned,ece15,0.3509182488107816,1765
106,gaussian,SR-PDRF-Balanced,assigned,accuracy,0.49235127478753543,1765
106,gaussian,SR-PDRF-Balanced,assigned,macro_f1,0.47963514262189033,1765
106,gaussian,SR-PDRF-Balanced,assigned,macro_auroc,0.8083885138395068,1765
106,gaussian,SR-PDRF-Balanced,assigned,macro_auprc,0.5378589754427342,1765
106,gaussian,SR-PDRF-Balanced,assigned,nll,2.8661266198719986,1765
106,gaussian,SR-PDRF-Balanced,assigned,brier,0.8270297832267436,1765
106,gaussian,SR-PDRF-Balanced,assigned,ece15,0.36539484546137263,1765
106,gaussian,SR-PDRF-Safe,assigned,accuracy,0.49235127478753543,1765
106,gaussian,SR-PDRF-Safe,assigned,macro_f1,0.47960193683281105,1765
106,gaussian,SR-PDRF-Safe,assigned,macro_auroc,0.8050336797899401,1765
106,gaussian,SR-PDRF-Safe,assigned,macro_auprc,0.5311631403169008,1765
106,gaussian,SR-PDRF-Safe,assigned,nll,3.012610182664439,1765
106,gaussian,SR-PDRF-Safe,assigned,brier,0.8353724640110691,1765
106,gaussian,SR-PDRF-Safe,assigned,ece15,0.3680946037384336,1765
106,gaussian,PDRF,assigned_unavailable,accuracy,0.5775075987841946,329
106,gaussian,PDRF,assigned_unavailable,macro_f1,0.548689724884393,329
106,gaussian,PDRF,assigned_unavailable,macro_auroc,0.8544320976927101,329
106,gaussian,PDRF,assigned_unavailable,macro_auprc,0.6221711165096415,329
106,gaussian,PDRF,assigned_unavailable,nll,2.3658865169093737,329
106,gaussian,PDRF,assigned_unavailable,brier,0.7173368483062708,329
106,gaussian,PDRF,assigned_unavailable,ece15,0.31045060154152493,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,accuracy,0.574468085106383,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5434525051371178,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8555460412919377,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.6270978220465816,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,nll,2.210706862835436,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,brier,0.7022438817579314,329
106,gaussian,RO-PDRF-Full,assigned_unavailable,ece15,0.3084779394433853,329
106,gaussian,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5775075987841946,329
106,gaussian,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.548689724884393,329
