method,seed,subset,metric,value,n
RO-PDRF-ECA,103,unaffected,macro_auprc,0.6380617977866503,2599
RO-PDRF-ECA,103,unaffected,nll,1.5068583611255617,2599
RO-PDRF-ECA,103,unaffected,brier,0.6060782538622417,2599
RO-PDRF-ECA,103,unaffected,ece15,0.21412998319773,2599
RO-PDRF-CRA,104,all,accuracy,0.5430797433547204,4364
RO-PDRF-CRA,104,all,macro_f1,0.5264636728316491,4364
RO-PDRF-CRA,104,all,macro_auroc,0.8316188831789689,4364
RO-PDRF-CRA,104,all,macro_auprc,0.5688162064251536,4364
RO-PDRF-CRA,104,all,nll,2.26276055784318,4364
RO-PDRF-CRA,104,all,brier,0.7299782184679096,4364
RO-PDRF-CRA,104,all,ece15,0.30665665087106575,4364
RO-PDRF-CRA,104,affected,accuracy,0.47932011331444757,1765
RO-PDRF-CRA,104,affected,macro_f1,0.47468919087314504,1765
RO-PDRF-CRA,104,affected,macro_auroc,0.7921250497822149,1765
RO-PDRF-CRA,104,affected,macro_auprc,0.5057651992707407,1765
RO-PDRF-CRA,104,affected,nll,2.8503351293676467,1765
RO-PDRF-CRA,104,affected,brier,0.8562995337146565,1765
RO-PDRF-CRA,104,affected,ece15,0.3739314074894524,1765
RO-PDRF-CRA,104,unaffected,accuracy,0.5863793766833397,2599
RO-PDRF-CRA,104,unaffected,macro_f1,0.5591138396546721,2599
RO-PDRF-CRA,104,unaffected,macro_auroc,0.8626448861331494,2599
RO-PDRF-CRA,104,unaffected,macro_auprc,0.6343506076222292,2599
RO-PDRF-CRA,104,unaffected,nll,1.8637343482469186,2599
RO-PDRF-CRA,104,unaffected,brier,0.644192484950977,2599
RO-PDRF-CRA,104,unaffected,ece15,0.26217388183669704,2599
RO-PDRF-ECA,104,all,accuracy,0.5531622364802933,4364
RO-PDRF-ECA,104,all,macro_f1,0.5318774171249805,4364
RO-PDRF-ECA,104,all,macro_auroc,0.838190113640548,4364
RO-PDRF-ECA,104,all,macro_auprc,0.5805956102463614,4364
RO-PDRF-ECA,104,all,nll,2.077241688649471,4364
RO-PDRF-ECA,104,all,brier,0.701238155769526,4364
RO-PDRF-ECA,104,all,ece15,0.28472466895904813,4364
RO-PDRF-ECA,104,affected,accuracy,0.49008498583569404,1765
RO-PDRF-ECA,104,affected,macro_f1,0.47933240102489677,1765
RO-PDRF-ECA,104,affected,macro_auroc,0.8004526594041103,1765
RO-PDRF-ECA,104,affected,macro_auprc,0.5143183517628285,1765
RO-PDRF-ECA,104,affected,nll,2.578570724163762,1765
RO-PDRF-ECA,104,affected,brier,0.8233269383462652,1765
RO-PDRF-ECA,104,affected,ece15,0.34606343352423174,1765
RO-PDRF-ECA,104,unaffected,accuracy,0.5959984609465179,2599
RO-PDRF-ECA,104,unaffected,macro_f1,0.5649788525046803,2599
RO-PDRF-ECA,104,unaffected,macro_auroc,0.8671234617944655,2599
RO-PDRF-ECA,104,unaffected,macro_auprc,0.6384432056649234,2599
RO-PDRF-ECA,104,unaffected,nll,1.7367854563744725,2599
RO-PDRF-ECA,104,unaffected,brier,0.6183267662935948,2599
RO-PDRF-ECA,104,unaffected,ece15,0.24320223914884334,2599
RO-PDRF-CRA,105,all,accuracy,0.5575160403299725,4364
RO-PDRF-CRA,105,all,macro_f1,0.5328006825178395,4364
RO-PDRF-CRA,105,all,macro_auroc,0.8408526757780295,4364
RO-PDRF-CRA,105,all,macro_auprc,0.5905076575190641,4364
RO-PDRF-CRA,105,all,nll,2.1220724968083995,4364
RO-PDRF-CRA,105,all,brier,0.7008130352576495,4364
RO-PDRF-CRA,105,all,ece15,0.27926792191404687,4364
RO-PDRF-CRA,105,affected,accuracy,0.4889518413597734,1765
RO-PDRF-CRA,105,affected,macro_f1,0.47252344859217654,1765
RO-PDRF-CRA,105,affected,macro_auroc,0.8082105140271268,1765
RO-PDRF-CRA,105,affected,macro_auprc,0.5332421665618451,1765
RO-PDRF-CRA,105,affected,nll,2.639823334775282,1765
RO-PDRF-CRA,105,affected,brier,0.8220723592786882,1765
RO-PDRF-CRA,105,affected,ece15,0.34507266593722374,1765
RO-PDRF-CRA,105,unaffected,accuracy,0.6040784917275875,2599
RO-PDRF-CRA,105,unaffected,macro_f1,0.5692806340351039,2599
RO-PDRF-CRA,105,unaffected,macro_auroc,0.865785229473594,2599
RO-PDRF-CRA,105,unaffected,macro_auprc,0.6395891570242891,2599
RO-PDRF-CRA,105,unaffected,nll,1.770464097804341,2599
RO-PDRF-CRA,105,unaffected,brier,0.6184649371825692,2599
RO-PDRF-CRA,105,unaffected,ece15,0.23457944301423223,2599
RO-PDRF-ECA,105,all,accuracy,0.5531622364802933,4364
RO-PDRF-ECA,105,all,macro_f1,0.5273517195825741,4364
RO-PDRF-ECA,105,all,macro_auroc,0.8386818556334639,4364
RO-PDRF-ECA,105,all,macro_auprc,0.586152215683542,4364
RO-PDRF-ECA,105,all,nll,1.9760829068505745,4364
RO-PDRF-ECA,105,all,brier,0.6947613399985357,4364
RO-PDRF-ECA,105,all,ece15,0.26644638134294646,4364
RO-PDRF-ECA,105,affected,accuracy,0.4889518413597734,1765
RO-PDRF-ECA,105,affected,macro_f1,0.4723795363669139,1765
RO-PDRF-ECA,105,affected,macro_auroc,0.80770468600574,1765
RO-PDRF-ECA,105,affected,macro_auprc,0.5325240367349338,1765
RO-PDRF-ECA,105,affected,nll,2.4036435755484917,1765
RO-PDRF-ECA,105,affected,brier,0.8037225720315323,1765
RO-PDRF-ECA,105,affected,ece15,0.3251121140910951,1765
RO-PDRF-ECA,105,unaffected,accuracy,0.5967679876875721,2599
RO-PDRF-ECA,105,unaffected,macro_f1,0.560352736298568,2599
RO-PDRF-ECA,105,unaffected,macro_auroc,0.8622212726152406,2599
RO-PDRF-ECA,105,unaffected,macro_auprc,0.631039101815933,2599
RO-PDRF-ECA,105,unaffected,nll,1.6857233146028545,2599
RO-PDRF-ECA,105,unaffected,brier,0.6207649665709716,2599
RO-PDRF-ECA,105,unaffected,ece15,0.22660605564122935,2599
RO-PDRF-CRA,106,all,accuracy,0.5490375802016498,4364
RO-PDRF-CRA,106,all,macro_f1,0.5323071298494969,4364
RO-PDRF-CRA,106,all,macro_auroc,0.8417573214611447,4364
RO-PDRF-CRA,106,all,macro_auprc,0.5973513592038846,4364
RO-PDRF-CRA,106,all,nll,2.355309495080449,4364
RO-PDRF-CRA,106,all,brier,0.7108825184106109,4364
RO-PDRF-CRA,106,all,ece15,0.303356145878214,4364
RO-PDRF-CRA,106,affected,accuracy,0.48951841359773374,1765
RO-PDRF-CRA,106,affected,macro_f1,0.4783663821302799,1765
RO-PDRF-CRA,106,affected,macro_auroc,0.807067965057648,1765
RO-PDRF-CRA,106,affected,macro_auprc,0.5355282726466487,1765
RO-PDRF-CRA,106,affected,nll,2.9861860438133614,1765
RO-PDRF-CRA,106,affected,brier,0.8356059906626286,1765
RO-PDRF-CRA,106,affected,ece15,0.37020359746795206,1765
RO-PDRF-CRA,106,unaffected,accuracy,0.5894574836475568,2599
RO-PDRF-CRA,106,unaffected,macro_f1,0.5665213805477827,2599
RO-PDRF-CRA,106,unaffected,macro_auroc,0.8678839824752392,2599
RO-PDRF-CRA,106,unaffected,macro_auprc,0.6487623294215691,2599
RO-PDRF-CRA,106,unaffected,nll,1.9268765945365516,2599
RO-PDRF-CRA,106,unaffected,brier,0.6261818918139155,2599
RO-PDRF-CRA,106,unaffected,ece15,0.25795950983386173,2599
RO-PDRF-ECA,106,all,accuracy,0.5442254812098992,4364
RO-PDRF-ECA,106,all,macro_f1,0.5224021257787194,4364
RO-PDRF-ECA,106,all,macro_auroc,0.8382980606065122,4364
RO-PDRF-ECA,106,all,macro_auprc,0.5874986424416483,4364
RO-PDRF-ECA,106,all,nll,2.1159646908825174,4364
RO-PDRF-ECA,106,all,brier,0.7059967867278081,4364
RO-PDRF-ECA,106,all,ece15,0.2920128192366754,4364
RO-PDRF-ECA,106,affected,accuracy,0.48441926345609065,1765
RO-PDRF-ECA,106,affected,macro_f1,0.471457377357199,1765
RO-PDRF-ECA,106,affected,macro_auroc,0.8037524305129606,1765
RO-PDRF-ECA,106,affected,macro_auprc,0.5257353562452248,1765
RO-PDRF-ECA,106,affected,nll,2.5794536787285467,1765
RO-PDRF-ECA,106,affected,brier,0.818727274061606,1765
RO-PDRF-ECA,106,affected,ece15,0.3497546643778555,1765
RO-PDRF-ECA,106,unaffected,accuracy,0.5848403232012312,2599
RO-PDRF-ECA,106,unaffected,macro_f1,0.5544027036581404,2599
RO-PDRF-ECA,106,unaffected,macro_auroc,0.8639898992970273,2599
RO-PDRF-ECA,106,unaffected,macro_auprc,0.6364244693632565,2599
RO-PDRF-ECA,106,unaffected,nll,1.8012059130648017,2599
RO-PDRF-ECA,106,unaffected,brier,0.6294406843252868,2599
RO-PDRF-ECA,106,unaffected,ece15,0.2532013124826093,2599
RO-PDRF-CRA,107,all,accuracy,0.5694317140238313,4364
RO-PDRF-CRA,107,all,macro_f1,0.5442560441318754,4364
RO-PDRF-CRA,107,all,macro_auroc,0.8482303854981441,4364
RO-PDRF-CRA,107,all,macro_auprc,0.6131432874576632,4364
RO-PDRF-CRA,107,all,nll,1.8659746436320417,4364
RO-PDRF-CRA,107,all,brier,0.6470684650662415,4364
RO-PDRF-CRA,107,all,ece15,0.2420950498291924,4364
RO-PDRF-CRA,107,affected,accuracy,0.4940509915014164,1765
RO-PDRF-CRA,107,affected,macro_f1,0.480903592462459,1765
RO-PDRF-CRA,107,affected,macro_auroc,0.8118890197325147,1765
RO-PDRF-CRA,107,affected,macro_auprc,0.5452844924561165,1765
RO-PDRF-CRA,107,affected,nll,2.366888720381976,1765
RO-PDRF-CRA,107,affected,brier,0.7873815079860426,1765
RO-PDRF-CRA,107,affected,ece15,0.3240703666345256,1765
