model,stress_type,level,metric,mean,sd,n,ci95
CFA,severity,0.0,aurc,0.2215067648125037,0.015224284452139813,10,0.009436109264549901
CFA,severity,0.0,macro_auroc,0.8522319696728022,0.0044285196118553,10,0.0027448248926927607
CFA,severity,0.0,nll,1.62232335308986,0.10521736423746086,10,0.06521439799642469
CFA,severity,1.0,aurc,0.24540629462219066,0.01361047760500972,10,0.008435861417810676
CFA,severity,1.0,macro_auroc,0.8370326949343516,0.0058784575865071615,10,0.003643505760003549
CFA,severity,1.0,nll,1.776657798802469,0.1384562972458239,10,0.0858161021152599
CFA,severity,2.0,aurc,0.2764701912753935,0.01421136876160892,10,0.008808297615229128
CFA,severity,2.0,macro_auroc,0.8175065663502465,0.00792568505367229,10,0.004912390490204628
CFA,severity,2.0,nll,2.050447835225925,0.18633063804684602,10,0.11548892596369044
CFA,severity,3.0,aurc,0.3032740750476579,0.015255489994198724,10,0.009455450659901065
CFA,severity,3.0,macro_auroc,0.8011506047199426,0.009466353137112688,10,0.005867306461556236
CFA,severity,3.0,nll,2.3327713678824225,0.22235691951974054,10,0.1378182465595022
CFA,severity,4.0,aurc,0.3261137066319318,0.01634193003244079,10,0.010128833172061957
CFA,severity,4.0,macro_auroc,0.7873438628045232,0.010416689207107935,10,0.00645633086022068
CFA,severity,4.0,nll,2.5876684790490025,0.2424181841608459,10,0.15025234720532368
CFA,severity,5.0,aurc,0.34565043642000576,0.017520770512799475,10,0.01085948607158628
CFA,severity,5.0,macro_auroc,0.7758953268052935,0.010899120741732557,10,0.006755345023263502
CFA,severity,5.0,nll,2.8114866894179595,0.25435518793473455,10,0.15765097879657236
CRF,fault_modality,0.0,aurc,0.27154101292522614,0.028062156284702728,10,0.017393104663392746
CRF,fault_modality,0.0,macro_auroc,0.8237886498821279,0.012984956898725572,10,0.008048159667341473
CRF,fault_modality,0.0,nll,2.01922376626291,0.18203410422149266,10,0.11282590670900418
CRF,fault_modality,1.0,aurc,0.2607976609801305,0.0229171680591594,10,0.014204207923209606
CRF,fault_modality,1.0,macro_auroc,0.8310571949019515,0.008960115753513279,10,0.005553537280452129
CRF,fault_modality,1.0,nll,1.9796457589617418,0.14550400510458364,10,0.09018431670222113
CRF,fault_modality,2.0,aurc,0.2690962179485667,0.024496642659077816,10,0.015183176422666181
CRF,fault_modality,2.0,macro_auroc,0.8301405454965763,0.008453325365788723,10,0.0052394253438402
CRF,fault_modality,2.0,nll,1.9573665856555338,0.14933978216566599,10,0.09256175595571194
CRF,fault_modality,3.0,aurc,0.3089533313862507,0.02057243688267073,10,0.012750928483581557
CRF,fault_modality,3.0,macro_auroc,0.8064752424556862,0.007314623157776026,10,0.0045336504032595405
CRF,fault_modality,3.0,nll,2.3110058716944075,0.13731934592494235,10,0.08511141238576628
CRF,fraction,0.1,aurc,0.23528100409276007,0.021634320053118127,10,0.013409090491394014
CRF,fraction,0.1,macro_auroc,0.8475774146462101,0.008771819946747353,10,0.005436830330297232
CRF,fraction,0.1,nll,1.732506032439834,0.13687790609138326,10,0.08483780514226769
CRF,fraction,0.25,aurc,0.2539048344078489,0.02457789087704917,10,0.015233534589891566
CRF,fraction,0.25,macro_auroc,0.8351434365319912,0.010393075165501265,10,0.006441694725597824
CRF,fraction,0.25,nll,1.8814506949345642,0.15984804632704944,10,0.09907484556063137
CRF,fraction,0.4,aurc,0.27154101292522614,0.028062156284702728,10,0.017393104663392746
CRF,fraction,0.4,macro_auroc,0.8237886498821279,0.012984956898725572,10,0.008048159667341473
CRF,fraction,0.4,nll,2.01922376626291,0.18203410422149266,10,0.11282590670900418
