held_out_building,seed,method,regime,metric,value
hospital,103,RO-PDRF-NOQ,source_norm,accuracy,0.7719166119185348
hospital,103,RO-PDRF-NOQ,source_norm,macro_f1,0.4746268570101971
hospital,103,RO-PDRF-NOQ,source_norm,macro_auroc,0.2938818346301354
hospital,103,RO-PDRF-NOQ,source_norm,macro_auprc,0.42910128835321926
hospital,103,RO-PDRF-NOQ,source_norm,nll,0.9264320790233134
hospital,103,RO-PDRF-NOQ,source_norm,class_1_precision,0.8533364433997811
hospital,103,RO-PDRF-NOQ,source_norm,class_1_recall,0.8869803614390421
hospital,103,RO-PDRF-NOQ,source_norm,class_1_f1,0.869833199209891
hospital,103,RO-PDRF-NOQ,source_norm,class_1_auroc,0.29388183569124743
hospital,103,RO-PDRF-NOQ,source_norm,class_1_auprc,0.7576091726583798
hospital,103,RO-PDRF-NOQ,source_norm,class_2_precision,0.0919988013185496
hospital,103,RO-PDRF-NOQ,source_norm,class_2_recall,0.06986800182066455
hospital,103,RO-PDRF-NOQ,source_norm,class_2_f1,0.07942051481050316
hospital,103,RO-PDRF-NOQ,source_norm,class_2_auroc,0.2938818335690233
hospital,103,RO-PDRF-NOQ,source_norm,class_2_auprc,0.10059340404805867
hospital,103,RO-PDRF-NOQ,source_norm,brier,0.3785751352477832
hospital,103,RO-PDRF-NOQ,source_norm,ece15,0.15293117595730954
hospital,103,RO-PDRF-NOQ,source_norm,reversed_auroc,0.7061181558198563
hospital,103,RO-PDRF-NOQ,source_norm,recall_return_air_temperature_fault,0.06982572046930174
hospital,103,RO-PDRF-NOQ,source_norm,recall_supply_air_temperature_fault,0.1111111111111111
hospital,103,RO-PDRF-NOQ,source_norm,selective_error_at_0.5,0.21552414831907185
hospital,103,RO-PDRF-NOQ,source_norm,selective_error_at_0.8,0.17930896344516778
hospital,103,RO-PDRF-NOQ,source_norm,selective_error_at_1,0.22808338808146522
hospital,103,RO-PDRF-NOQ,source_norm,parameters,15055.0
hospital,103,RO-PDRF-NOQ,source_norm,train_seconds,35.703334300007555
hospital,103,RO-PDRF-NOQ,source_norm,epochs,12.0
hospital,103,RO-PDRF-NOQ,source_norm,inference_ms_per_observation,0.000493338888300105
hospital,103,RO-PDRF-NOQ,target_norm,accuracy,0.624769657249988
hospital,103,RO-PDRF-NOQ,target_norm,macro_f1,0.4521586587651675
hospital,103,RO-PDRF-NOQ,target_norm,macro_auroc,0.3490546081621774
hospital,103,RO-PDRF-NOQ,target_norm,macro_auprc,0.4414763457360281
hospital,103,RO-PDRF-NOQ,target_norm,nll,0.8623353393045414
hospital,103,RO-PDRF-NOQ,target_norm,class_1_precision,0.8446300607056461
hospital,103,RO-PDRF-NOQ,target_norm,class_1_recall,0.6902403998582592
hospital,103,RO-PDRF-NOQ,target_norm,class_1_f1,0.7596703510986587
hospital,103,RO-PDRF-NOQ,target_norm,class_1_auroc,0.3490546071010654
hospital,103,RO-PDRF-NOQ,target_norm,class_1_auprc,0.7690332758709615
hospital,103,RO-PDRF-NOQ,target_norm,class_2_precision,0.10651460541180267
hospital,103,RO-PDRF-NOQ,target_norm,class_2_recall,0.22530723714155668
hospital,103,RO-PDRF-NOQ,target_norm,class_2_f1,0.14464696643167624
hospital,103,RO-PDRF-NOQ,target_norm,class_2_auroc,0.34905460922328946
hospital,103,RO-PDRF-NOQ,target_norm,class_2_auprc,0.11391941560109475
hospital,103,RO-PDRF-NOQ,target_norm,brier,0.477842198321754
hospital,103,RO-PDRF-NOQ,target_norm,ece15,0.16885942088216122
hospital,103,RO-PDRF-NOQ,target_norm,reversed_auroc,0.6509453939600467
hospital,103,RO-PDRF-NOQ,target_norm,recall_return_air_temperature_fault,0.22451304248775486
hospital,103,RO-PDRF-NOQ,target_norm,recall_supply_air_temperature_fault,1.0
hospital,103,RO-PDRF-NOQ,target_norm,selective_error_at_0.5,0.23023427234560778
hospital,103,RO-PDRF-NOQ,target_norm,selective_error_at_0.8,0.32695042563845766
hospital,103,RO-PDRF-NOQ,target_norm,selective_error_at_1,0.375230342750012
hospital,103,RO-PDRF-NOQ,target_norm,parameters,15055.0
hospital,103,RO-PDRF-NOQ,target_norm,train_seconds,35.703334300007555
hospital,103,RO-PDRF-NOQ,target_norm,epochs,12.0
hospital,103,RO-PDRF-NOQ,target_norm,inference_ms_per_observation,0.00043018090912346743
hospital,103,RO-PDRF-NOQ,coral_adapt,accuracy,0.5896614161872867
hospital,103,RO-PDRF-NOQ,coral_adapt,macro_f1,0.4312049243917243
hospital,103,RO-PDRF-NOQ,coral_adapt,macro_auroc,0.36329917102191617
hospital,103,RO-PDRF-NOQ,coral_adapt,macro_auprc,0.4604364239122275
hospital,103,RO-PDRF-NOQ,coral_adapt,nll,1.0414634039143777
hospital,103,RO-PDRF-NOQ,coral_adapt,class_1_precision,0.8356459846142785
hospital,103,RO-PDRF-NOQ,coral_adapt,class_1_recall,0.650310524254462
hospital,103,RO-PDRF-NOQ,coral_adapt,class_1_f1,0.7314203007991945
hospital,103,RO-PDRF-NOQ,coral_adapt,class_1_auroc,0.36329922142473847
hospital,103,RO-PDRF-NOQ,coral_adapt,class_1_auprc,0.7881424645229399
hospital,103,RO-PDRF-NOQ,coral_adapt,class_2_precision,0.09332688588007737
hospital,103,RO-PDRF-NOQ,coral_adapt,class_2_recall,0.21961766044606282
hospital,103,RO-PDRF-NOQ,coral_adapt,class_2_f1,0.1309895479842541
hospital,103,RO-PDRF-NOQ,coral_adapt,class_2_auroc,0.36329912061909386
hospital,103,RO-PDRF-NOQ,coral_adapt,class_2_auprc,0.13273038330151504
hospital,103,RO-PDRF-NOQ,coral_adapt,brier,0.534002335221193
hospital,103,RO-PDRF-NOQ,coral_adapt,ece15,0.22169010440282483
hospital,103,RO-PDRF-NOQ,coral_adapt,reversed_auroc,0.6367008528531048
hospital,103,RO-PDRF-NOQ,coral_adapt,recall_return_air_temperature_fault,0.2189315411778107
hospital,103,RO-PDRF-NOQ,coral_adapt,recall_supply_air_temperature_fault,0.8888888888888888
hospital,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.5,0.2515142774733199
hospital,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.8,0.36264396594892334
hospital,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_1,0.41033858381271326
hospital,103,RO-PDRF-NOQ,coral_adapt,parameters,15055.0
hospital,103,RO-PDRF-NOQ,coral_adapt,train_seconds,35.703334300007555
hospital,103,RO-PDRF-NOQ,coral_adapt,epochs,12.0
hospital,103,RO-PDRF-NOQ,coral_adapt,inference_ms_per_observation,0.0004265338823254996
hospital,103,GroupDRO-EF-PD,source_only,accuracy,0.9007963850209111
hospital,103,GroupDRO-EF-PD,source_only,macro_f1,0.7039014144697503
hospital,103,GroupDRO-EF-PD,source_only,macro_auroc,0.986925013410122
hospital,103,GroupDRO-EF-PD,source_only,macro_auprc,0.9473680959728623
hospital,103,GroupDRO-EF-PD,source_only,nll,0.3997443568880468
hospital,103,GroupDRO-EF-PD,source_only,class_1_precision,0.8973658634672744
hospital,103,GroupDRO-EF-PD,source_only,class_1_recall,0.9987690930453758
hospital,103,GroupDRO-EF-PD,source_only,class_1_f1,0.9453560111918232
hospital,103,GroupDRO-EF-PD,source_only,class_1_auroc,0.9869250346323629
hospital,103,GroupDRO-EF-PD,source_only,class_1_auprc,0.9980075104294253
hospital,103,GroupDRO-EF-PD,source_only,class_2_precision,0.9758153169659216
hospital,103,GroupDRO-EF-PD,source_only,class_2_recall,0.30302685480200275
hospital,103,GroupDRO-EF-PD,source_only,class_2_f1,0.4624468177476773
hospital,103,GroupDRO-EF-PD,source_only,class_2_auroc,0.9869249921878809
hospital,103,GroupDRO-EF-PD,source_only,class_2_auprc,0.8967286815162993
hospital,103,GroupDRO-EF-PD,source_only,brier,0.1781360097395259
hospital,103,GroupDRO-EF-PD,source_only,ece15,0.08320975513961933
hospital,103,GroupDRO-EF-PD,source_only,reversed_auroc,0.013074992956550445
hospital,103,GroupDRO-EF-PD,source_only,recall_return_air_temperature_fault,0.30242624444697574
hospital,103,GroupDRO-EF-PD,source_only,recall_supply_air_temperature_fault,0.8888888888888888
hospital,103,GroupDRO-EF-PD,source_only,selective_error_at_0.5,0.0
hospital,103,GroupDRO-EF-PD,source_only,selective_error_at_0.8,0.0001602403605408531
hospital,103,GroupDRO-EF-PD,source_only,selective_error_at_1,0.09920361497908892
hospital,103,GroupDRO-EF-PD,source_only,train_seconds,12.250586099995417
hospital,103,GroupDRO-EF-PD,source_only,parameters,12354.0
hospital,103,GroupDRO-EF-PD,source_only,epochs,12.0
hospital,103,GroupDRO-EF-PD,source_only,inference_ms_per_observation,0.00017360392265891952
hospital,103,HGB-current,source_only,accuracy,0.8738603041325492
hospital,103,HGB-current,source_only,macro_f1,0.5678533923320048
hospital,103,HGB-current,source_only,macro_auroc,0.5008893158860367
hospital,103,HGB-current,source_only,macro_auprc,0.5688444511580638
hospital,103,HGB-current,source_only,nll,1.0316857323080404
hospital,103,HGB-current,source_only,class_1_precision,0.8731220331794529
hospital,103,HGB-current,source_only,class_1_recall,0.9982468900949291
hospital,103,HGB-current,source_only,class_1_f1,0.9315013661439934
hospital,103,HGB-current,source_only,class_1_auroc,0.5008893158860367
hospital,103,HGB-current,source_only,class_1_auprc,0.8364039078450849
hospital,103,HGB-current,source_only,class_2_precision,0.9148550724637681
hospital,103,HGB-current,source_only,class_2_recall,0.11492944924897587
hospital,103,HGB-current,source_only,class_2_f1,0.20420541852001617
hospital,103,HGB-current,source_only,class_2_auroc,0.5008893158860367
hospital,103,HGB-current,source_only,class_2_auprc,0.30128499447104273
hospital,103,HGB-current,source_only,brier,0.2501768630788383
hospital,103,HGB-current,source_only,ece15,0.12452565797819658
hospital,103,HGB-current,source_only,reversed_auroc,0.4991106841139633
hospital,103,HGB-current,source_only,recall_return_air_temperature_fault,0.11413600637885864
hospital,103,HGB-current,source_only,recall_supply_air_temperature_fault,0.8888888888888888
hospital,103,HGB-current,source_only,selective_error_at_0.5,0.15411979617344485
hospital,103,HGB-current,source_only,selective_error_at_0.8,0.11487230846269403
hospital,103,HGB-current,source_only,selective_error_at_1,0.12613969586745077
hospital,103,HGB-current,source_only,train_seconds,0.8378031000029296
hospital,103,HGB-current,source_only,parameters,
hospital,103,HGB-current,source_only,epochs,
hospital,103,HGB-current,source_only,inference_ms_per_observation,
hospital,104,EF-PD,source_norm,accuracy,0.8897719807072925
hospital,104,EF-PD,source_norm,macro_f1,0.681438784474456
hospital,104,EF-PD,source_norm,macro_auroc,0.9837831943331726
hospital,104,EF-PD,source_norm,macro_auprc,0.9136341620514395
hospital,104,EF-PD,source_norm,nll,0.49269106850057265
hospital,104,EF-PD,source_norm,class_1_precision,0.894390441474281
hospital,104,EF-PD,source_norm,class_1_recall,0.9884182845633078
hospital,104,EF-PD,source_norm,class_1_f1,0.9390564784053156
hospital,104,EF-PD,source_norm,class_1_auroc,0.9837832155554136
hospital,104,EF-PD,source_norm,class_1_auprc,0.9975904459394415
hospital,104,EF-PD,source_norm,class_2_precision,0.8029197080291971
hospital,104,EF-PD,source_norm,class_2_recall,0.2878925807919891
hospital,104,EF-PD,source_norm,class_2_f1,0.4238210905435966
hospital,104,EF-PD,source_norm,class_2_auroc,0.9837831731109317
hospital,104,EF-PD,source_norm,class_2_auprc,0.8296778781634376
hospital,104,EF-PD,source_norm,brier,0.1886584372108795
hospital,104,EF-PD,source_norm,ece15,0.09036526807669837
hospital,104,EF-PD,source_norm,reversed_auroc,0.01621683856130082
hospital,104,EF-PD,source_norm,recall_return_air_temperature_fault,0.28750427155712494
hospital,104,EF-PD,source_norm,recall_supply_air_temperature_fault,0.6666666666666666
hospital,104,EF-PD,source_norm,selective_error_at_0.5,0.0
hospital,104,EF-PD,source_norm,selective_error_at_0.8,2.0030045067565005e-05
hospital,104,EF-PD,source_norm,selective_error_at_1,0.11022801929270754
hospital,104,EF-PD,source_norm,parameters,12354.0
hospital,104,EF-PD,source_norm,train_seconds,10.864658100006636
hospital,104,EF-PD,source_norm,epochs,12.0
hospital,104,EF-PD,source_norm,inference_ms_per_observation,0.0001935792457769478
hospital,104,EF-PD,target_norm,accuracy,0.8249555338343455
hospital,104,EF-PD,target_norm,macro_f1,0.5001361098674815
hospital,104,EF-PD,target_norm,macro_auroc,0.5746789199089858
hospital,104,EF-PD,target_norm,macro_auprc,0.5294213014169828
hospital,104,EF-PD,target_norm,nll,1.8876681142373382
hospital,104,EF-PD,target_norm,class_1_precision,0.8612403756663001
hospital,104,EF-PD,target_norm,class_1_recall,0.9491971129636882
hospital,104,EF-PD,target_norm,class_1_f1,0.9030821370903348
hospital,104,EF-PD,target_norm,class_1_auroc,0.5617725954876269
hospital,104,EF-PD,target_norm,class_1_auprc,0.8748869889430696
hospital,104,EF-PD,target_norm,class_2_precision,0.17753623188405798
hospital,104,EF-PD,target_norm,class_2_recall,0.06690942193900774
hospital,104,EF-PD,target_norm,class_2_f1,0.0971900826446281
hospital,104,EF-PD,target_norm,class_2_auroc,0.5875852443303446
hospital,104,EF-PD,target_norm,class_2_auprc,0.18395561389089618
hospital,104,EF-PD,target_norm,brier,0.3389295746415373
hospital,104,EF-PD,target_norm,ece15,0.16516069898520225
hospital,104,EF-PD,target_norm,reversed_auroc,0.44392950020782096
hospital,104,EF-PD,target_norm,recall_return_air_temperature_fault,0.06595284200934047
hospital,104,EF-PD,target_norm,recall_supply_air_temperature_fault,1.0
hospital,104,EF-PD,target_norm,selective_error_at_0.5,0.11223279812838505
hospital,104,EF-PD,target_norm,selective_error_at_0.8,0.1319379068602904
hospital,104,EF-PD,target_norm,selective_error_at_1,0.1750444661656545
hospital,104,EF-PD,target_norm,parameters,12354.0
hospital,104,EF-PD,target_norm,train_seconds,10.864658100006636
hospital,104,EF-PD,target_norm,epochs,12.0
hospital,104,EF-PD,target_norm,inference_ms_per_observation,0.00020207028073442748
hospital,104,EF-PD,coral_adapt,accuracy,0.774111878475171
hospital,104,EF-PD,coral_adapt,macro_f1,0.554034161941638
hospital,104,EF-PD,coral_adapt,macro_auroc,0.60308437429062
hospital,104,EF-PD,coral_adapt,macro_auprc,0.54535827372154
hospital,104,EF-PD,coral_adapt,nll,2.104878014873326
hospital,104,EF-PD,coral_adapt,class_1_precision,0.8754845329482405
hospital,104,EF-PD,coral_adapt,class_1_recall,0.8593036050653686
hospital,104,EF-PD,coral_adapt,class_1_f1,0.8673186066430111
hospital,104,EF-PD,coral_adapt,class_1_auroc,0.5982070247519156
hospital,104,EF-PD,coral_adapt,class_1_auprc,0.8903089814902831
hospital,104,EF-PD,coral_adapt,class_2_precision,0.22855097658247264
hospital,104,EF-PD,coral_adapt,class_2_recall,0.25432407828857534
hospital,104,EF-PD,coral_adapt,class_2_f1,0.24074971724026498
hospital,104,EF-PD,coral_adapt,class_2_auroc,0.6079617238293246
hospital,104,EF-PD,coral_adapt,class_2_auprc,0.2004075659527969
hospital,104,EF-PD,coral_adapt,brier,0.43302295541319663
hospital,104,EF-PD,coral_adapt,ece15,0.209031865130379
hospital,104,EF-PD,coral_adapt,reversed_auroc,0.4002906952536025
hospital,104,EF-PD,coral_adapt,recall_return_air_temperature_fault,0.2535596309374644
hospital,104,EF-PD,coral_adapt,recall_supply_air_temperature_fault,1.0
hospital,104,EF-PD,coral_adapt,selective_error_at_0.5,0.11024580969778552
hospital,104,EF-PD,coral_adapt,selective_error_at_0.8,0.17344016024036057
hospital,104,EF-PD,coral_adapt,selective_error_at_1,0.22588812152482896
hospital,104,EF-PD,coral_adapt,parameters,12354.0
hospital,104,EF-PD,coral_adapt,train_seconds,10.864658100006636
hospital,104,EF-PD,coral_adapt,epochs,12.0
hospital,104,EF-PD,coral_adapt,inference_ms_per_observation,0.0001768487509543334
hospital,104,RO-PDRF-NOQ,source_norm,accuracy,0.7602672777092313
hospital,104,RO-PDRF-NOQ,source_norm,macro_f1,0.4718899961566917
hospital,104,RO-PDRF-NOQ,source_norm,macro_auroc,0.30025964223393353
hospital,104,RO-PDRF-NOQ,source_norm,macro_auprc,0.4316074904401053
hospital,104,RO-PDRF-NOQ,source_norm,nll,0.9219767996761928
hospital,104,RO-PDRF-NOQ,source_norm,class_1_precision,0.8520508523969109
hospital,104,RO-PDRF-NOQ,source_norm,class_1_recall,0.8724705794587739
hospital,104,RO-PDRF-NOQ,source_norm,class_1_f1,0.8621398228946859
hospital,104,RO-PDRF-NOQ,source_norm,class_1_auroc,0.3002596464783817
hospital,104,RO-PDRF-NOQ,source_norm,class_1_auprc,0.7594733386068653
hospital,104,RO-PDRF-NOQ,source_norm,class_2_precision,0.08863121418099427
hospital,104,RO-PDRF-NOQ,source_norm,class_2_recall,0.07567137005006827
hospital,104,RO-PDRF-NOQ,source_norm,class_2_f1,0.08164016941869744
hospital,104,RO-PDRF-NOQ,source_norm,class_2_auroc,0.30025963798948535
hospital,104,RO-PDRF-NOQ,source_norm,class_2_auprc,0.10374164227334534
hospital,104,RO-PDRF-NOQ,source_norm,brier,0.3759513038935104
hospital,104,RO-PDRF-NOQ,source_norm,ece15,0.14783909996962505
hospital,104,RO-PDRF-NOQ,source_norm,reversed_auroc,0.6997403832327557
hospital,104,RO-PDRF-NOQ,source_norm,recall_return_air_temperature_fault,0.07563503815924365
hospital,104,RO-PDRF-NOQ,source_norm,recall_supply_air_temperature_fault,0.1111111111111111
hospital,104,RO-PDRF-NOQ,source_norm,selective_error_at_0.5,0.21119764125244367
hospital,104,RO-PDRF-NOQ,source_norm,selective_error_at_0.8,0.17696544817225834
hospital,104,RO-PDRF-NOQ,source_norm,selective_error_at_1,0.2397327222907687
hospital,104,RO-PDRF-NOQ,source_norm,parameters,15055.0
hospital,104,RO-PDRF-NOQ,source_norm,train_seconds,36.59295599999314
hospital,104,RO-PDRF-NOQ,source_norm,epochs,12.0
hospital,104,RO-PDRF-NOQ,source_norm,inference_ms_per_observation,0.0004530565480769512
hospital,104,RO-PDRF-NOQ,target_norm,accuracy,0.6645889082955437
hospital,104,RO-PDRF-NOQ,target_norm,macro_f1,0.4787820338837116
hospital,104,RO-PDRF-NOQ,target_norm,macro_auroc,0.3597870588565662
hospital,104,RO-PDRF-NOQ,target_norm,macro_auprc,0.4458842308425223
hospital,104,RO-PDRF-NOQ,target_norm,nll,0.7812298284203781
hospital,104,RO-PDRF-NOQ,target_norm,class_1_precision,0.8549154161871051
hospital,104,RO-PDRF-NOQ,target_norm,class_1_recall,0.7342173483280181
hospital,104,RO-PDRF-NOQ,target_norm,class_1_f1,0.7899827427057832
hospital,104,RO-PDRF-NOQ,target_norm,class_1_auroc,0.3597870615093463
hospital,104,RO-PDRF-NOQ,target_norm,class_1_auprc,0.7721297390846668
hospital,104,RO-PDRF-NOQ,target_norm,class_2_precision,0.12880547744223012
hospital,104,RO-PDRF-NOQ,target_norm,class_2_recall,0.23975876194811105
hospital,104,RO-PDRF-NOQ,target_norm,class_2_f1,0.16758132506164003
hospital,104,RO-PDRF-NOQ,target_norm,class_2_auroc,0.3597870562037861
hospital,104,RO-PDRF-NOQ,target_norm,class_2_auprc,0.1196387226003779
hospital,104,RO-PDRF-NOQ,target_norm,brier,0.45206786293125434
hospital,104,RO-PDRF-NOQ,target_norm,ece15,0.1377636638071555
hospital,104,RO-PDRF-NOQ,target_norm,reversed_auroc,0.6402129321239813
hospital,104,RO-PDRF-NOQ,target_norm,recall_return_air_temperature_fault,0.2389793826176102
hospital,104,RO-PDRF-NOQ,target_norm,recall_supply_air_temperature_fault,1.0
hospital,104,RO-PDRF-NOQ,target_norm,selective_error_at_0.5,0.19712848123577864
hospital,104,RO-PDRF-NOQ,target_norm,selective_error_at_0.8,0.30762143214822235
hospital,104,RO-PDRF-NOQ,target_norm,selective_error_at_1,0.33541109170445627
hospital,104,RO-PDRF-NOQ,target_norm,parameters,15055.0
hospital,104,RO-PDRF-NOQ,target_norm,train_seconds,36.59295599999314
hospital,104,RO-PDRF-NOQ,target_norm,epochs,12.0
hospital,104,RO-PDRF-NOQ,target_norm,inference_ms_per_observation,0.000449007323009607
hospital,104,RO-PDRF-NOQ,coral_adapt,accuracy,0.6287756181197622
hospital,104,RO-PDRF-NOQ,coral_adapt,macro_f1,0.45792198541101353
hospital,104,RO-PDRF-NOQ,coral_adapt,macro_auroc,0.35856559102417374
hospital,104,RO-PDRF-NOQ,coral_adapt,macro_auprc,0.4593171569286039
hospital,104,RO-PDRF-NOQ,coral_adapt,nll,1.0056648775913777
hospital,104,RO-PDRF-NOQ,coral_adapt,class_1_precision,0.8474351953267616
hospital,104,RO-PDRF-NOQ,coral_adapt,class_1_recall,0.6926276133460154
hospital,104,RO-PDRF-NOQ,coral_adapt,class_1_f1,0.7622507517215192
hospital,104,RO-PDRF-NOQ,coral_adapt,class_1_auroc,0.35856558677972555
hospital,104,RO-PDRF-NOQ,coral_adapt,class_1_auprc,0.7831540919193366
hospital,104,RO-PDRF-NOQ,coral_adapt,class_2_precision,0.11311413657644083
hospital,104,RO-PDRF-NOQ,coral_adapt,class_2_recall,0.23918980427856168
hospital,104,RO-PDRF-NOQ,coral_adapt,class_2_f1,0.15359321910050783
hospital,104,RO-PDRF-NOQ,coral_adapt,class_2_auroc,0.358565595268622
hospital,104,RO-PDRF-NOQ,coral_adapt,class_2_auprc,0.13548022193787124
hospital,104,RO-PDRF-NOQ,coral_adapt,brier,0.5108353572447042
hospital,104,RO-PDRF-NOQ,coral_adapt,ece15,0.1722162869401534
hospital,104,RO-PDRF-NOQ,coral_adapt,reversed_auroc,0.6414343782035768
hospital,104,RO-PDRF-NOQ,coral_adapt,recall_return_air_temperature_fault,0.23852374985761476
hospital,104,RO-PDRF-NOQ,coral_adapt,recall_supply_air_temperature_fault,0.8888888888888888
hospital,104,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.5,0.24661090279780795
hospital,104,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.8,0.34177265898848275
hospital,104,RO-PDRF-NOQ,coral_adapt,selective_error_at_1,0.37122438188023776
hospital,104,RO-PDRF-NOQ,coral_adapt,parameters,15055.0
hospital,104,RO-PDRF-NOQ,coral_adapt,train_seconds,36.59295599999314
hospital,104,RO-PDRF-NOQ,coral_adapt,epochs,12.0
hospital,104,RO-PDRF-NOQ,coral_adapt,inference_ms_per_observation,0.0004226000288769913
hospital,104,GroupDRO-EF-PD,source_only,accuracy,0.8932010832118192
hospital,104,GroupDRO-EF-PD,source_only,macro_f1,0.6870278550391111
hospital,104,GroupDRO-EF-PD,source_only,macro_auroc,0.9859196346798345
hospital,104,GroupDRO-EF-PD,source_only,macro_auprc,0.9384533608554861
hospital,104,GroupDRO-EF-PD,source_only,nll,0.35500792025634353
hospital,104,GroupDRO-EF-PD,source_only,class_1_precision,0.8949697173620458
hospital,104,GroupDRO-EF-PD,source_only,class_1_recall,0.9921296555325537
hospital,104,GroupDRO-EF-PD,source_only,class_1_f1,0.9410484791126756
hospital,104,GroupDRO-EF-PD,source_only,class_1_auroc,0.985919606560365
hospital,104,GroupDRO-EF-PD,source_only,class_1_auprc,0.9978576441888378
hospital,104,GroupDRO-EF-PD,source_only,class_2_precision,0.8577687900235929
hospital,104,GroupDRO-EF-PD,source_only,class_2_recall,0.28959945380063723
hospital,104,GroupDRO-EF-PD,source_only,class_2_f1,0.43300723096554655
hospital,104,GroupDRO-EF-PD,source_only,class_2_auroc,0.9859196627993038
hospital,104,GroupDRO-EF-PD,source_only,class_2_auprc,0.8790490775221345
hospital,104,GroupDRO-EF-PD,source_only,brier,0.17551248491022242
hospital,104,GroupDRO-EF-PD,source_only,ece15,0.08551605643804605
hospital,104,GroupDRO-EF-PD,source_only,reversed_auroc,0.014080376461842077
hospital,104,GroupDRO-EF-PD,source_only,recall_return_air_temperature_fault,0.28898507802711015
hospital,104,GroupDRO-EF-PD,source_only,recall_supply_air_temperature_fault,0.8888888888888888
hospital,104,GroupDRO-EF-PD,source_only,selective_error_at_0.5,0.0
hospital,104,GroupDRO-EF-PD,source_only,selective_error_at_0.8,0.0007411116675012375
hospital,104,GroupDRO-EF-PD,source_only,selective_error_at_1,0.10679891678818076
hospital,104,GroupDRO-EF-PD,source_only,train_seconds,12.998002099993755
hospital,104,GroupDRO-EF-PD,source_only,parameters,12354.0
hospital,104,GroupDRO-EF-PD,source_only,epochs,12.0
hospital,104,GroupDRO-EF-PD,source_only,inference_ms_per_observation,0.00017896069351699585
hospital,104,HGB-current,source_only,accuracy,0.8636531158363645
hospital,104,HGB-current,source_only,macro_f1,0.5026948458880204
hospital,104,HGB-current,source_only,macro_auroc,0.5501537814514779
hospital,104,HGB-current,source_only,macro_auprc,0.6253603274800682
hospital,104,HGB-current,source_only,nll,0.9609328121218058
hospital,104,HGB-current,source_only,class_1_precision,0.86404867970818
hospital,104,HGB-current,source_only,class_1_recall,0.9983960909379138
hospital,104,HGB-current,source_only,class_1_f1,0.9263768115942029
hospital,104,HGB-current,source_only,class_1_auroc,0.5501537814514779
hospital,104,HGB-current,source_only,class_1_auprc,0.8547347914483898
hospital,104,HGB-current,source_only,class_2_precision,0.8093126385809313
hospital,104,HGB-current,source_only,class_2_recall,0.041533909877105146
hospital,104,HGB-current,source_only,class_2_f1,0.07901288018183786
hospital,104,HGB-current,source_only,class_2_auroc,0.550153781451478
hospital,104,HGB-current,source_only,class_2_auprc,0.3959858635117465
hospital,104,HGB-current,source_only,brier,0.2546139817639917
hospital,104,HGB-current,source_only,ece15,0.12698084659191342
hospital,104,HGB-current,source_only,reversed_auroc,0.44984621854852214
hospital,104,HGB-current,source_only,recall_return_air_temperature_fault,0.040665223829593346
hospital,104,HGB-current,source_only,recall_supply_air_temperature_fault,0.8888888888888888
hospital,104,HGB-current,source_only,selective_error_at_0.5,0.15408774797295133
hospital,104,HGB-current,source_only,selective_error_at_0.8,0.097085628442664
hospital,104,HGB-current,source_only,selective_error_at_1,0.1363468841636355
hospital,104,HGB-current,source_only,train_seconds,0.734854299997096
hospital,104,HGB-current,source_only,parameters,
hospital,104,HGB-current,source_only,epochs,
hospital,104,HGB-current,source_only,inference_ms_per_observation,
hospital,105,EF-PD,source_norm,accuracy,0.8825772749851779
hospital,105,EF-PD,source_norm,macro_f1,0.6617349213459062
hospital,105,EF-PD,source_norm,macro_auroc,0.9796608700534766
hospital,105,EF-PD,source_norm,macro_auprc,0.8698262457591652
hospital,105,EF-PD,source_norm,nll,0.35569509366545193
hospital,105,EF-PD,source_norm,class_1_precision,0.8908854474524175
hospital,105,EF-PD,source_norm,class_1_recall,0.9838303586415263
hospital,105,EF-PD,source_norm,class_1_f1,0.9350538854225752
hospital,105,EF-PD,source_norm,class_1_auroc,0.9796608663395844
hospital,105,EF-PD,source_norm,class_1_auprc,0.9970360791261892
hospital,105,EF-PD,source_norm,class_2_precision,0.7285535378835316
hospital,105,EF-PD,source_norm,class_2_recall,0.26479289940828404
hospital,105,EF-PD,source_norm,class_2_f1,0.38841595726923717
hospital,105,EF-PD,source_norm,class_2_auroc,0.9796608737673688
hospital,105,EF-PD,source_norm,class_2_auprc,0.7426164123921413
hospital,105,EF-PD,source_norm,brier,0.19739477974296446
hospital,105,EF-PD,source_norm,ece15,0.09471738318699985
hospital,105,EF-PD,source_norm,reversed_auroc,0.020339131538191505
hospital,105,EF-PD,source_norm,recall_return_air_temperature_fault,0.2641530926073585
hospital,105,EF-PD,source_norm,recall_supply_air_temperature_fault,0.8888888888888888
hospital,105,EF-PD,source_norm,selective_error_at_0.5,0.0
hospital,105,EF-PD,source_norm,selective_error_at_0.8,4.006009013524103e-05
hospital,105,EF-PD,source_norm,selective_error_at_1,0.1174227250148221
hospital,105,EF-PD,source_norm,parameters,12354.0
hospital,105,EF-PD,source_norm,train_seconds,11.06867969999439
hospital,105,EF-PD,source_norm,epochs,12.0
