score_clean,score_degraded,weight_clean,weight_degraded
-0.98284376,2.7083952,0.36014768,0.18279377
-1.9333473,2.934561,0.3328453,0.1287203
-1.0043046,2.9999547,0.26346067,0.11617889
-1.1312023,2.997525,0.26830202,0.11553224
-1.3672214,2.6954792,0.28268296,0.12489537
-1.7951205,2.9999998,0.42662257,0.18325855
-1.1967824,2.9999943,0.39084467,0.18347828
-1.0132587,2.8910797,0.2623319,0.11816032
-1.940422,2.997303,0.72111344,0.42936558
-1.0486531,2.9999752,0.32972422,0.15166652
-1.0445467,2.9610202,0.57111806,0.32849997
-1.2681102,2.9979906,0.27581948,0.11590237
-1.0110654,2.9994783,0.35131618,0.16577184
-0.9598733,2.9999921,0.3438733,0.16300364
-1.7477735,2.999939,0.3677573,0.15074393
-1.2902329,2.9999728,0.35820755,0.16033955
-1.3883616,2.9990606,0.2828079,0.11635274
-1.1436647,2.9999995,0.26989645,0.115979776
-0.971688,2.9999137,0.38047665,0.18536308
-1.3004959,2.6611125,0.27713695,0.12465041
-1.107091,2.9922657,1.0,1.0
-1.053199,2.9991045,0.2619469,0.114158526
-1.7816674,2.976165,0.28562126,0.10849521
-1.050634,2.9933407,0.32776856,0.15067859
-1.8601234,2.941904,0.37936574,0.15541478
-0.7364178,2.9981873,0.34584758,0.1720748
-0.8013414,2.9999995,0.2591643,0.1191345
-0.9863192,2.9999003,0.24992384,0.1095278
-0.98331696,2.9992068,0.4891474,0.26133373
-1.7401628,2.999999,0.36426687,0.14906763
-1.7529063,2.9981136,0.29982984,0.11548864
-0.99967825,2.9990103,0.25039822,0.10947042
-1.5817239,2.9279091,0.2804624,0.112089105
-0.8875242,2.9837792,0.366442,0.1801492
-0.94327605,2.9230103,0.53300506,0.30272412
-1.5539687,2.980245,0.36203143,0.15445071
-1.0653358,2.9927177,0.3185598,0.14493257
-1.5414457,2.9999952,0.54915315,0.28128213
-0.98107857,2.9403682,0.5435707,0.3088213
-0.95000535,2.930914,0.25379178,0.114181735
-1.8555777,2.8916624,0.37439314,0.15443578
-0.9326477,2.9996572,0.24681441,0.10921826
-1.0521082,2.999794,0.32354608,0.14798436
-0.89115447,2.9962473,0.3343231,0.15968859
-0.904094,2.99933,0.24626479,0.10963355
-0.9483137,2.9999619,0.2535402,0.11235698
-0.9082681,2.999756,0.31456226,0.14730687
-0.9380686,2.999554,0.55636245,0.31908208
-1.8410261,2.998404,0.28969935,0.10844712
-0.77696246,2.999999,0.30978143,0.14863063
-1.8410234,2.9935257,0.2902351,0.10881723
-1.858351,2.990713,0.2878007,0.107325524
-0.9250349,2.9890428,0.46901673,0.24925089
-0.92977345,2.998374,0.24741706,0.10963522
-1.8977976,2.894184,0.38215688,0.1573076
-1.1912582,2.9871502,0.2568176,0.108401164
-0.7879642,2.9999933,0.24054527,0.10941975
-0.88472164,2.999494,0.24418086,0.109004825
-1.9240247,2.9964728,0.3931667,0.1592064
-0.84118843,2.9999988,0.35065594,0.17129827
-0.9441248,2.8827076,0.35243627,0.1729224
-0.8622914,2.9999878,0.24448273,0.10969817
-1.8878442,2.9445906,0.38535333,0.15775931
-1.0263407,2.999908,0.38126543,0.18381026
-0.8576783,2.9441833,0.25873026,0.1188837
-1.0744431,2.9999998,0.29420984,0.1308305
-1.3096428,2.99997,0.46750104,0.23012906
-1.0700479,2.9993927,0.31899625,0.14482889
-1.11008,2.985749,0.37051502,0.1745143
-1.9007725,2.9997792,0.32703647,0.12490736
-1.1993475,2.978007,0.2597664,0.1099236
-1.7226884,2.9934707,0.45587203,0.20488921
-0.95840144,2.99616,0.27021378,0.12108679
-1.58833,2.5446227,0.30329078,0.13413127
-1.1255994,2.9035654,0.27018175,0.119098835
-1.5519283,2.9925237,0.28926197,0.11556823
-1.1912744,2.9999995,0.24590215,0.10262365
-1.4901621,2.9336298,0.4032075,0.18271415
-0.98229027,3.0,0.33790416,0.15866156
-1.1055882,2.9998116,0.25598612,0.10975106
-1.746423,2.9962962,0.42757824,0.18581763
-1.2203277,2.9961257,0.2497269,0.103941016
-1.7024506,2.999145,0.29365197,0.113738336
-1.7210144,2.9983492,0.37066108,0.15326457
-1.2202162,2.9981718,0.35328248,0.15986423
-1.002337,2.9999475,0.32228974,0.14882584
-1.7361646,2.9210708,0.4362491,0.19455065
-1.0015407,2.9999273,0.5579806,0.31704256
-1.288588,2.9999971,0.25266165,0.103714876
-1.3142862,2.9977272,0.25837642,0.10598474
-1.2060072,2.9992394,0.36482564,0.16717371
-0.9927335,2.9999964,0.35299763,0.1674134
-1.1613759,2.995447,0.2540312,0.10750992
-1.816174,2.9905207,0.60733914,0.3174463
-1.8424726,2.9594896,0.31923658,0.12370827
-1.0188286,2.999991,0.33551776,0.15603402
-1.7861592,2.99962,0.29936948,0.1143815
-1.285018,2.9997044,0.27582905,0.115431085
-1.1119597,2.998177,0.25128502,0.10723461
-1.2017281,2.9999259,0.25199482,0.10541879
-1.7996246,2.9955904,0.56610686,0.2823531
-0.9644697,2.999864,0.27041766,0.12093688
-1.0188828,2.9945116,0.25231156,0.11010488
-0.938998,2.9951396,0.25100043,0.11137047
-0.90152097,2.9875193,0.2510355,0.11250977
-0.88848335,2.9995637,0.24827312,0.11107024
-0.972425,2.9989312,0.52723956,0.29239658
-0.9170525,2.999978,0.3549512,0.17127706
-1.7016912,2.920971,0.36386046,0.15260513
-1.6678159,2.9979994,0.2970814,0.11632629
-0.9502174,2.999812,0.26925167,0.12068813
-0.97579145,2.994166,0.33915952,0.15982494
-1.2722485,2.9162955,0.28352484,0.121940635
-0.71339905,2.6620724,0.31902376,0.16768417
-0.5835967,2.9999537,0.23835447,0.11328569
-0.9004267,2.9993396,0.253487,0.11354388
-0.9687084,2.997476,0.5236222,0.28967005
-0.90918183,2.9984605,0.2510776,0.112068534
-1.8793092,2.998814,0.3217818,0.122913346
-0.851687,2.997889,0.24996603,0.11292682
-1.0302098,2.9998436,0.26068044,0.11405761
-1.0219786,2.99631,0.25468493,0.111218765
-0.98876,2.976535,0.26133934,0.11605377
-0.9735072,2.9988768,0.2528785,0.1114104
-1.8150098,2.9630647,0.3208141,0.12514867
-0.9672674,2.997566,0.26928487,0.12031376
-0.98108214,2.9999478,0.2695304,0.12001754
-1.0511975,2.9991665,0.26258865,0.114543535
-1.3017952,2.9886923,0.28083763,0.11785179
-1.8156137,2.7345164,0.31686306,0.12945814
-0.9452102,2.9989452,0.25352022,0.112449236
-1.8302634,2.904801,0.36867714,0.1516572
-0.7615612,2.999897,0.22411032,0.10135703
-0.668429,2.9999938,0.22024937,0.1014406
-0.74900717,2.9990716,0.3102686,0.14983654
2.7880602,2.996575,0.16926435,0.16206016
-0.0054514944,2.999969,0.2504986,0.13618901
-0.79938996,2.9999523,0.23697504,0.107247375
2.7995806,3.0,0.1769587,0.16977893
-0.8634848,2.9999754,0.56576025,0.33152598
-0.8382901,2.9641716,0.48870644,0.2697685
2.5772336,2.9995098,0.50964105,0.48325622
-0.7015476,2.9993515,0.31600654,0.15480381
2.9530096,2.9999995,0.1711455,0.1694855
-0.8251328,2.999414,0.3710959,0.18487598
-0.87825215,2.6511939,0.34430656,0.17850307
0.1751955,2.9656382,0.24646167,0.14001276
2.9757133,2.9999723,0.17353413,0.17266604
-0.5309845,2.959115,0.29793018,0.15062615
2.3235402,2.9973183,0.2567421,0.22593375
-0.87367487,2.9749522,0.26984054,0.12372825
-0.4185698,2.9970853,0.27216253,0.13733631
-0.6801589,2.993643,0.28450754,0.13697304
2.974296,2.9999797,0.17428201,0.17335993
2.9432936,2.9968934,0.17395923,0.17204209
-0.74769557,2.9458373,0.24426992,0.11377041
2.787952,2.999999,0.17525394,0.16772303
2.9804938,3.0,0.23796019,0.23707704
0.43201828,2.999919,0.22855538,0.13488247
-0.75253487,2.9999433,0.29356158,0.13988227
2.4588847,2.9998207,0.17443757,0.15581109
-0.81584626,2.9999974,0.26544788,0.12219532
2.9849322,2.999989,0.17310113,0.17256299
-0.795219,2.9999895,0.23536772,0.106495544
2.952993,2.9954102,0.17407459,0.17255525
2.9876204,2.9999514,0.23746485,0.23690708
-0.8239722,2.9890673,0.37036124,0.18483494
2.9086382,2.9992373,0.1757582,0.17250104
-0.6854211,2.9999936,0.23573685,0.10933521
-1.363207,2.9980729,0.31289753,0.13274218
-0.5527189,2.9982567,0.42749155,0.23508152
-0.7515085,2.9978838,0.28210735,0.13338207
-0.768723,2.9999087,0.22152892,0.09984602
-0.80960965,2.9999993,0.35199296,0.17326064
-0.67822665,2.9024048,0.21597381,0.10115622
-0.8436854,2.9989076,0.2382137,0.10686741
0.02381242,2.7877638,0.1933201,0.10720947
-0.91849256,2.9991958,0.22566718,0.09864581
-0.9491013,2.9999905,0.24163356,0.106118456
-1.278834,2.9540696,0.22992495,0.093896456
-1.0422165,2.998756,0.29180726,0.13046359
-1.3712615,2.9984975,0.2397107,0.09563398
-1.0180707,2.9921446,0.23698863,0.10231026
-0.9892769,2.9987695,0.2880655,0.12990378
-1.1850276,2.9978688,0.22943532,0.09472794
-0.9810177,2.9996028,0.44586736,0.22925231
-0.72220767,2.99674,0.20278956,0.09123178
-0.7805451,2.995612,0.23923066,0.10900538
-0.9849776,2.9985251,0.23503907,0.101931185
-0.9747541,2.825036,0.33529857,0.16324703
-1.1047573,2.9997678,0.4502806,0.22694047
-0.8153327,2.9600282,0.252264,0.11604645
-0.9676578,2.999989,0.33598468,0.15800446
-0.80572987,2.999949,0.26431522,0.12184438
-0.029473208,2.830263,0.23530479,0.13084255
-0.9079852,2.9982142,0.25539246,0.114395805
-0.9882011,2.8222606,0.34076837,0.16624355
-0.53771067,2.9999406,0.207597,0.0976261
-0.786366,2.9827714,0.35378987,0.17585222
-0.7356858,2.9999616,0.32453787,0.15883702
-0.9913902,2.9999905,0.33764142,0.15820193
-0.96102846,-0.32343727,0.21733297,0.19144093
-0.9956014,2.999989,0.44678584,0.2292478
-1.3253849,2.9999995,0.24158156,0.09749489
-0.80722654,2.9988332,0.34324703,0.16792957
-0.9878726,2.997793,0.34412327,0.1622761
-0.95207083,2.999703,0.26782176,0.11987168
-1.0030499,2.9972167,0.31958362,0.14732307
-0.79072297,2.999806,0.26487565,0.122559614
-1.1323524,2.9678154,0.23556846,0.09955553
-1.2666363,2.8508644,0.22565702,0.09428746
-0.88904274,2.999219,0.23115046,0.102119625
0.41971135,1.4221594,0.15917994,0.12842527
-0.7980964,2.955948,0.22614379,0.10259427
1.0897804,2.995709,0.1387431,0.09093672
-1.3473569,2.9924507,0.3168735,0.1355059
-0.7234278,2.9659073,0.32378307,0.15992664
0.06827475,2.9998596,0.17313194,0.091414295
-0.46518326,2.999997,0.19461587,0.09223996
-1.2469392,2.999856,0.24841037,0.1025868
1.7731831,2.9878933,0.15664476,0.12056556
-0.8182338,2.994472,0.24353467,0.110408634
-1.5594935,2.9996297,0.35774225,0.15123369
-0.8459462,2.9989302,0.26937014,0.123571016
2.584972,2.9969165,1.0,1.0
2.478365,2.9325101,0.1648507,0.14980814
1.2417952,2.9992151,0.1376912,0.09330311
-0.267137,2.954821,0.28852087,0.15341444
0.34717274,2.999942,0.16856961,0.094576724
2.5506554,2.9989634,0.26300123,0.24186084
2.0496645,2.6187274,0.24368149,0.21842536
1.93475,2.6595404,0.11786512,0.10029043
-0.48544666,2.9806423,0.2683023,0.1335677
2.915016,2.99919,0.16336095,0.16050519
-0.7689601,2.997385,0.44623283,0.23912372
-0.21052209,2.999976,0.19960299,0.100525245
-0.028248996,2.9516928,0.17930093,0.09397175
-1.6578071,2.9957612,0.36049217,0.1497427
-0.8393773,2.9991906,0.22364295,0.09937363
-1.050326,2.862824,0.2166926,0.09420556
-0.9402532,2.9990582,0.3223962,0.15089358
0.72191364,2.3493433,0.24004549,0.17374891
-0.78526425,2.997755,0.22306198,0.10032074
-1.0216713,2.9979758,0.27287912,0.12078943
-0.94749373,2.9999995,0.28391564,0.12875699
-0.7933128,2.9998856,0.26083156,0.1202621
-0.8123932,2.9711142,0.23728915,0.107793875
-0.91779613,2.9999409,0.4420336,0.229286
