dataset,task,seed,method,environment,fault_type,group,scale,prevalence,subset,metric,value
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,nll,1.4333882732179017
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,brier,0.5956368717790015
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,ece15,0.15765724200021225
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,accuracy,0.5680888369374635
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.5350682604485613
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8435936335630765
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5739234395430521
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,nll,1.5571843254626556
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,brier,0.6254354741014687
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,ece15,0.1638505798048753
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5800980022615907
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5490344684477285
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8640184417592613
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.628585629041733
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,nll,1.3535484521131997
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,brier,0.5764188512084243
chemical,gas_class,106,CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.15366298082725893
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,accuracy,0.5655362053162236
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_f1,0.5338420246434291
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auroc,0.8485049957909112
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auprc,0.5853528548608561
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,nll,1.5139070221080426
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,brier,0.6134239665494976
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,ece15,0.16731131485194703
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,accuracy,0.5555183946488295
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_f1,0.5258877353751851
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auroc,0.8388721728502117
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auprc,0.5664612347773704
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,nll,1.5930417143960656
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,brier,0.6308159883941276
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,ece15,0.17095595042043707
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,accuracy,0.5873362445414847
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_f1,0.5528085311539276
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auroc,0.868958443498889
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auprc,0.6275770887341345
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,nll,1.3416997950766099
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,brier,0.5755766992165694
chemical,gas_class,106,CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,ece15,0.15938018637626628
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,accuracy,0.5341429880843263
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_f1,0.5223012702860246
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auroc,0.8306697216821082
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auprc,0.5601416801248219
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,nll,2.1489475774876405
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,brier,0.7225391565369421
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,all,ece15,0.2831582603455409
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,accuracy,0.5208816705336426
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_f1,0.5137376048826451
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auroc,0.8193878975533201
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auprc,0.5508829101358751
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,nll,2.40552177064652
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,brier,0.759182559013299
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,ece15,0.30474512293727385
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,accuracy,0.5428030303030303
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_f1,0.5281626507344249
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auroc,0.8384347076698515
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auprc,0.5738700296912724
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,nll,1.981396854379342
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,brier,0.6986099043137455
chemical,gas_class,106,RO-CAGF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,ece15,0.2720436031281045
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,accuracy,0.5348304307974335
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_f1,0.5236383232981955
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_auroc,0.8380579549987877
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,macro_auprc,0.5794618423229715
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,nll,1.8526194758046906
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,brier,0.6780830779596536
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,all,ece15,0.24488811153239004
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,accuracy,0.5141242937853108
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_f1,0.5055872849762725
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auroc,0.8261883913590516
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auprc,0.5751201317061434
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,nll,1.7740202280355053
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,brier,0.6751024752784524
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,affected,ece15,0.21488014277765305
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,accuracy,0.5489591364687741
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_f1,0.5368417018310051
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auroc,0.8485787539792123
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auprc,0.5869683403746925
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,nll,1.9062511907435715
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,brier,0.6801168739294787
chemical,gas_class,106,RO-CAGF,type:gain_loss,gain_loss,1,,0.4,unaffected,ece15,0.26536373499961846
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,accuracy,0.5368927589367553
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,macro_f1,0.5284710582831378
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,macro_auroc,0.8302685834831914
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,macro_auprc,0.5580837585760374
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,nll,2.1323688335068045
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,brier,0.7273875854535038
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,all,ece15,0.2806740127824841
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,accuracy,0.518475073313783
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_f1,0.5199186532119001
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_auroc,0.8119062615676533
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,macro_auprc,0.5444940884898096
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,nll,2.4614246450659394
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,brier,0.7816626767197064
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,affected,ece15,0.31242530557417103
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,accuracy,0.5487025197442648
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_f1,0.5337984515034484
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_auroc,0.8432164382035552
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,macro_auprc,0.578012216837767
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,nll,1.921372158550683
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,brier,0.6925853926709257
chemical,gas_class,106,RO-CAGF,type:offset,offset,1,,0.4,unaffected,ece15,0.2603144433633776
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,accuracy,0.541704857928506
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_f1,0.5355132163770121
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_auroc,0.8308431388086555
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,macro_auprc,0.5591880163367399
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,nll,2.1224639107566268
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,brier,0.7192009847520072
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,all,ece15,0.27579192121322826
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,accuracy,0.5180442374854481
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_f1,0.5158393069333557
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auroc,0.8184200570409486
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auprc,0.5406423297941686
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,nll,2.3625721410546063
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,brier,0.7739564952914131
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,affected,ece15,0.310865303273806
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,accuracy,0.5570672713529856
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_f1,0.5476429270763506
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_auroc,0.8404220310479754
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_auprc,0.5782765557833063
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,nll,1.9665659743802368
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,brier,0.6836492209172759
chemical,gas_class,106,RO-CAGF,type:linear_drift,linear_drift,1,,0.4,unaffected,ece15,0.2530194194656561
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,accuracy,0.5093950504124656
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,macro_f1,0.508189748593222
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,macro_auroc,0.8208199722492826
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,macro_auprc,0.5576473979818258
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,nll,1.9354167248606151
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,brier,0.7125533528576607
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,all,ece15,0.24719915587513083
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,accuracy,0.4424929178470255
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,macro_f1,0.4494652031625988
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,macro_auroc,0.7891022279321666
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,macro_auprc,0.527081477194851
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,nll,1.9411752087442506
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,brier,0.7637080276952397
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,affected,ece15,0.23075222788383878
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,accuracy,0.5548287803001154
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_f1,0.548268408228645
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_auroc,0.8445560643699421
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_auprc,0.5879142808818467
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,nll,1.931506096136253
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,brier,0.6778138372407592
chemical,gas_class,106,RO-CAGF,type:stuck_at,stuck_at,1,,0.4,unaffected,ece15,0.258368374900939
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,accuracy,0.5341429880843263
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,macro_f1,0.516858454676523
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,macro_auroc,0.8381060740652942
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,macro_auprc,0.5736857515636976
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,nll,1.9504795419588827
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,brier,0.7025624622762465
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,all,ece15,0.2650929555351531
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,accuracy,0.5025553662691652
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,macro_f1,0.4797733522806855
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,macro_auroc,0.8347270666849916
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,macro_auprc,0.5731428127694389
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,nll,1.977870280409912
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,brier,0.7253126684448769
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,affected,ece15,0.27629117983298707
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,accuracy,0.5555128697656551
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,macro_f1,0.5443469676214707
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,macro_auroc,0.8423498333756348
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,macro_auprc,0.5802378269740637
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,nll,1.9319489655423392
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,brier,0.6871713316335427
chemical,gas_class,106,RO-CAGF,type:clipping,clipping,1,,0.4,unaffected,ece15,0.2588015677399513
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,accuracy,0.5311640696608616
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_f1,0.5189020170455558
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_auroc,0.8265157029385918
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_auprc,0.5498112065636213
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,nll,2.3041621897237703
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,brier,0.7449618562571216
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,all,ece15,0.30029309424891815
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,accuracy,0.4865174985656913
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_f1,0.47675691547604665
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auroc,0.8037249488847923
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auprc,0.5222124626266756
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,nll,2.8911686017010316
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,brier,0.8420394627315971
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,affected,ece15,0.3638616797657993
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,accuracy,0.5608546356352537
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_f1,0.5465534575091103
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_auroc,0.844945124851113
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,macro_auprc,0.5765136083775618
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,nll,1.9137950870620501
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,brier,0.6804039516081284
chemical,gas_class,106,RO-CAGF,type:correlated_dual,correlated_dual,1,,0.4,unaffected,ece15,0.25801911267875854
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,accuracy,0.5336846929422548
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,macro_f1,0.5257008457052512
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8299655516543712
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.5590821064839262
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,nll,2.1480843411687722
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,brier,0.7288987039957875
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,all,ece15,0.28795502765751235
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,accuracy,0.5108393551973318
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.5085442821260574
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8165687055414446
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5414878141260062
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,nll,2.3731972928508562
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,brier,0.7751311943699416
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,affected,ece15,0.31754369375240543
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5497076023391813
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5382217896383833
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8399010214216363
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.5773663988638617
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,nll,1.9901981033223508
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,brier,0.6964728754643633
chemical,gas_class,106,RO-CAGF,group:1,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.2672025821129946
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,accuracy,0.5462878093492209
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,macro_f1,0.5277665147486569
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,macro_auroc,0.8405816977026208
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,macro_auprc,0.5770511187941905
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,nll,2.05262080108366
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,brier,0.7061247737719635
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,all,ece15,0.2780355108606498
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,accuracy,0.5431131019036954
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_f1,0.5117643319032422
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_auroc,0.8398133205810469
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,macro_auprc,0.570018547379688
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,nll,2.267592616475144
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,brier,0.7297046642563177
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,affected,ece15,0.30401723238682293
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,accuracy,0.5484871993793639
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_f1,0.5383192113663715
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_auroc,0.8429136030687348
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,macro_auprc,0.5857796856317706
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,nll,1.9036915294431673
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,brier,0.6897889768731826
chemical,gas_class,106,RO-CAGF,group:2,silent_gaussian,2,3.0,0.4,unaffected,ece15,0.2604573205448658
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,accuracy,0.534372135655362
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,macro_f1,0.5242856109840351
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,macro_auroc,0.8326004919495446
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,macro_auprc,0.5602237626152122
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,nll,2.1153686834361505
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,brier,0.7234914732826612
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,all,ece15,0.28093460081341504
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,accuracy,0.5023068050749712
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_f1,0.4942189514824023
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auroc,0.8122215211421296
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,macro_auprc,0.5331536447820929
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,nll,2.43841812683945
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,brier,0.7903443168857484
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,affected,ece15,0.3148591257159135
chemical,gas_class,106,RO-CAGF,group:3,silent_gaussian,3,3.0,0.4,unaffected,accuracy,0.5555133079847909
