seed,method,subset,metric,value
107,RO-PDRF interior=.020,unaffected,accuracy,0.6237014236244709
107,RO-PDRF interior=.020,unaffected,macro_f1,0.5864215185938068
107,RO-PDRF interior=.020,unaffected,macro_auroc,0.8774003693302953
107,RO-PDRF interior=.020,unaffected,macro_auprc,0.679971070163739
107,RO-PDRF interior=.020,unaffected,nll,1.5278348797202168
107,RO-PDRF interior=.020,unaffected,brier,0.5517708672698107
107,RO-PDRF interior=.020,unaffected,ece15,0.1825695471059088
108,RO-CAGF KL=0,all,accuracy,0.5591200733272227
108,RO-CAGF KL=0,all,macro_f1,0.5350717514035032
108,RO-CAGF KL=0,all,macro_auroc,0.840861758890424
108,RO-CAGF KL=0,all,macro_auprc,0.5730066779309395
108,RO-CAGF KL=0,all,nll,1.6605800590324267
108,RO-CAGF KL=0,all,brier,0.6563299671297029
108,RO-CAGF KL=0,all,ece15,0.2194242197217797
108,RO-CAGF KL=0,affected,accuracy,0.5297450424929179
108,RO-CAGF KL=0,affected,macro_f1,0.516325075774642
108,RO-CAGF KL=0,affected,macro_auroc,0.8232642232133306
108,RO-CAGF KL=0,affected,macro_auprc,0.5514453890123319
108,RO-CAGF KL=0,affected,nll,1.9180338047531313
108,RO-CAGF KL=0,affected,brier,0.7199231671180337
108,RO-CAGF KL=0,affected,ece15,0.24876361436951935
108,RO-CAGF KL=0,unaffected,accuracy,0.5790688726433244
108,RO-CAGF KL=0,unaffected,macro_f1,0.5468781785892081
108,RO-CAGF KL=0,unaffected,macro_auroc,0.8535847111226311
108,RO-CAGF KL=0,unaffected,macro_auprc,0.5965001045924464
108,RO-CAGF KL=0,unaffected,nll,1.4857413282909708
108,RO-CAGF KL=0,unaffected,brier,0.6131433576724487
108,RO-CAGF KL=0,unaffected,ece15,0.19970358594558293
108,RO-CAGF KL=.001,all,accuracy,0.5439963336388635
108,RO-CAGF KL=.001,all,macro_f1,0.5236050186230844
108,RO-CAGF KL=.001,all,macro_auroc,0.8385516852289849
108,RO-CAGF KL=.001,all,macro_auprc,0.5683009457576698
108,RO-CAGF KL=.001,all,nll,1.6301588160019889
108,RO-CAGF KL=.001,all,brier,0.6676156742187945
108,RO-CAGF KL=.001,all,ece15,0.22484605561337478
108,RO-CAGF KL=.001,affected,accuracy,0.5138810198300283
108,RO-CAGF KL=.001,affected,macro_f1,0.5034022089779552
108,RO-CAGF KL=.001,affected,macro_auroc,0.8219588101239849
108,RO-CAGF KL=.001,affected,macro_auprc,0.5471781713795358
108,RO-CAGF KL=.001,affected,nll,1.8635411336412213
108,RO-CAGF KL=.001,affected,brier,0.7313365861627378
108,RO-CAGF KL=.001,affected,ece15,0.2557807635146565
108,RO-CAGF KL=.001,unaffected,accuracy,0.5644478645632935
108,RO-CAGF KL=.001,unaffected,macro_f1,0.5358481703674713
108,RO-CAGF KL=.001,unaffected,macro_auroc,0.8505770239233303
108,RO-CAGF KL=.001,unaffected,macro_auprc,0.591273721836057
108,RO-CAGF KL=.001,unaffected,nll,1.4716671689711134
108,RO-CAGF KL=.001,unaffected,brier,0.6243423346339311
108,RO-CAGF KL=.001,unaffected,ece15,0.2038381124010633
108,RO-CAGF KL=.020,all,accuracy,0.5510999083409716
108,RO-CAGF KL=.020,all,macro_f1,0.5239018196051798
108,RO-CAGF KL=.020,all,macro_auroc,0.8374177439047407
108,RO-CAGF KL=.020,all,macro_auprc,0.5562968030825035
108,RO-CAGF KL=.020,all,nll,1.7891438830298383
108,RO-CAGF KL=.020,all,brier,0.6710995205120397
108,RO-CAGF KL=.020,all,ece15,0.23645165470094992
108,RO-CAGF KL=.020,affected,accuracy,0.5184135977337111
108,RO-CAGF KL=.020,affected,macro_f1,0.5033274197567817
108,RO-CAGF KL=.020,affected,macro_auroc,0.8157648124530237
108,RO-CAGF KL=.020,affected,macro_auprc,0.5340600448022224
108,RO-CAGF KL=.020,affected,nll,2.1297024489185876
108,RO-CAGF KL=.020,affected,brier,0.7408493859045082
108,RO-CAGF KL=.020,affected,ece15,0.2729125358734185
108,RO-CAGF KL=.020,unaffected,accuracy,0.5732974220854175
108,RO-CAGF KL=.020,unaffected,macro_f1,0.5376219074180935
108,RO-CAGF KL=.020,unaffected,macro_auroc,0.8549520704867927
108,RO-CAGF KL=.020,unaffected,macro_auprc,0.5851902749191691
108,RO-CAGF KL=.020,unaffected,nll,1.557868058176571
108,RO-CAGF KL=.020,unaffected,brier,0.6237318743336223
108,RO-CAGF KL=.020,unaffected,ece15,0.21169076639787654
108,RO-PDRF interior=0,all,accuracy,0.574243813015582
108,RO-PDRF interior=0,all,macro_f1,0.553201444296528
108,RO-PDRF interior=0,all,macro_auroc,0.8456825649040987
108,RO-PDRF interior=0,all,macro_auprc,0.5976337392110919
108,RO-PDRF interior=0,all,nll,2.235428876270458
108,RO-PDRF interior=0,all,brier,0.6902500211532558
108,RO-PDRF interior=0,all,ece15,0.28753643764625114
108,RO-PDRF interior=0,affected,accuracy,0.5161473087818697
108,RO-PDRF interior=0,affected,macro_f1,0.5098757540867568
108,RO-PDRF interior=0,affected,macro_auroc,0.814878505895778
108,RO-PDRF interior=0,affected,macro_auprc,0.5430248063377575
108,RO-PDRF interior=0,affected,nll,2.656241777486308
108,RO-PDRF interior=0,affected,brier,0.7910481832157883
108,RO-PDRF interior=0,affected,ece15,0.3409329772586525
108,RO-PDRF interior=0,unaffected,accuracy,0.6136975759907657
108,RO-PDRF interior=0,unaffected,macro_f1,0.5808008574425191
108,RO-PDRF interior=0,unaffected,macro_auroc,0.8674889858091
108,RO-PDRF interior=0,unaffected,macro_auprc,0.6411897125790419
108,RO-PDRF interior=0,unaffected,nll,1.9496517425090205
108,RO-PDRF interior=0,unaffected,brier,0.6217972485328749
108,RO-PDRF interior=0,unaffected,ece15,0.2512745253624206
108,RO-PDRF interior=.001,all,accuracy,0.574243813015582
108,RO-PDRF interior=.001,all,macro_f1,0.5516478846393819
108,RO-PDRF interior=.001,all,macro_auroc,0.845187395513812
108,RO-PDRF interior=.001,all,macro_auprc,0.5934554547726186
108,RO-PDRF interior=.001,all,nll,2.2062179728638043
108,RO-PDRF interior=.001,all,brier,0.6877929557890211
108,RO-PDRF interior=.001,all,ece15,0.28296933067052543
108,RO-PDRF interior=.001,affected,accuracy,0.5172804532577904
108,RO-PDRF interior=.001,affected,macro_f1,0.5092368993481267
108,RO-PDRF interior=.001,affected,macro_auroc,0.8147022586707179
108,RO-PDRF interior=.001,affected,macro_auprc,0.5385775782266458
108,RO-PDRF interior=.001,affected,nll,2.610115968231702
108,RO-PDRF interior=.001,affected,brier,0.7878065409580363
108,RO-PDRF interior=.001,affected,ece15,0.33549244010414686
108,RO-PDRF interior=.001,unaffected,accuracy,0.6129280492497114
108,RO-PDRF interior=.001,unaffected,macro_f1,0.5787020669012773
108,RO-PDRF interior=.001,unaffected,macro_auroc,0.8667993759767486
108,RO-PDRF interior=.001,unaffected,macro_auprc,0.6371543536489368
108,RO-PDRF interior=.001,unaffected,nll,1.9319278759710221
108,RO-PDRF interior=.001,unaffected,brier,0.6198729951028681
108,RO-PDRF interior=.001,unaffected,ece15,0.2475357653774542
108,RO-PDRF interior=.020,all,accuracy,0.5749312557286893
108,RO-PDRF interior=.020,all,macro_f1,0.5522370270125174
108,RO-PDRF interior=.020,all,macro_auroc,0.848404840748942
108,RO-PDRF interior=.020,all,macro_auprc,0.6003037418575662
108,RO-PDRF interior=.020,all,nll,2.0937397441582477
108,RO-PDRF interior=.020,all,brier,0.6769812620853282
108,RO-PDRF interior=.020,all,ece15,0.27591824909206053
108,RO-PDRF interior=.020,affected,accuracy,0.5172804532577904
108,RO-PDRF interior=.020,affected,macro_f1,0.5099816448880232
108,RO-PDRF interior=.020,affected,macro_auroc,0.8172241068676555
108,RO-PDRF interior=.020,affected,macro_auprc,0.5419935721746542
108,RO-PDRF interior=.020,affected,nll,2.512391532869965
108,RO-PDRF interior=.020,affected,brier,0.7784410204776124
108,RO-PDRF interior=.020,affected,ece15,0.32850055125549904
108,RO-PDRF interior=.020,unaffected,accuracy,0.6140823393612928
108,RO-PDRF interior=.020,unaffected,macro_f1,0.5790305851456125
108,RO-PDRF interior=.020,unaffected,macro_auroc,0.8705137854616617
108,RO-PDRF interior=.020,unaffected,macro_auprc,0.6468783192996527
108,RO-PDRF interior=.020,unaffected,nll,1.8094302377803397
108,RO-PDRF interior=.020,unaffected,brier,0.6080791945353544
108,RO-PDRF interior=.020,unaffected,ece15,0.2402092163243538
109,RO-CAGF KL=0,all,accuracy,0.5364344637946837
109,RO-CAGF KL=0,all,macro_f1,0.518606385818343
109,RO-CAGF KL=0,all,macro_auroc,0.837433472974893
109,RO-CAGF KL=0,all,macro_auprc,0.5856858955120807
109,RO-CAGF KL=0,all,nll,1.4937493324267344
109,RO-CAGF KL=0,all,brier,0.6444161050580213
109,RO-CAGF KL=0,all,ece15,0.1823589358782681
109,RO-CAGF KL=0,affected,accuracy,0.5014164305949008
109,RO-CAGF KL=0,affected,macro_f1,0.4812485298533515
109,RO-CAGF KL=0,affected,macro_auroc,0.8178936034730149
109,RO-CAGF KL=0,affected,macro_auprc,0.5451086878427416
109,RO-CAGF KL=0,affected,nll,1.7241620626078054
109,RO-CAGF KL=0,affected,brier,0.7105379787140909
109,RO-CAGF KL=0,affected,ece15,0.2309835661234329
109,RO-CAGF KL=0,unaffected,accuracy,0.5602154674874952
109,RO-CAGF KL=0,unaffected,macro_f1,0.5421085610131573
109,RO-CAGF KL=0,unaffected,macro_auroc,0.8518741762394161
109,RO-CAGF KL=0,unaffected,macro_auprc,0.6182426034870823
109,RO-CAGF KL=0,unaffected,nll,1.3372743540621364
109,RO-CAGF KL=0,unaffected,brier,0.5995122547298323
109,RO-CAGF KL=0,unaffected,ece15,0.14933760109292676
109,RO-CAGF KL=.001,all,accuracy,0.5142071494042163
109,RO-CAGF KL=.001,all,macro_f1,0.4953628450755663
109,RO-CAGF KL=.001,all,macro_auroc,0.8324794135205512
109,RO-CAGF KL=.001,all,macro_auprc,0.5627010241442569
109,RO-CAGF KL=.001,all,nll,1.4962587659901787
109,RO-CAGF KL=.001,all,brier,0.659488402697694
109,RO-CAGF KL=.001,all,ece15,0.18862294960907028
109,RO-CAGF KL=.001,affected,accuracy,0.4696883852691218
109,RO-CAGF KL=.001,affected,macro_f1,0.44730991034836415
109,RO-CAGF KL=.001,affected,macro_auroc,0.8135545970615281
109,RO-CAGF KL=.001,affected,macro_auprc,0.5209164004688501
109,RO-CAGF KL=.001,affected,nll,1.717366355129025
109,RO-CAGF KL=.001,affected,brier,0.7349671774867657
109,RO-CAGF KL=.001,affected,ece15,0.24830218166872733
109,RO-CAGF KL=.001,unaffected,accuracy,0.544440169295883
109,RO-CAGF KL=.001,unaffected,macro_f1,0.5248272415132144
109,RO-CAGF KL=.001,unaffected,macro_auroc,0.8473291233269499
109,RO-CAGF KL=.001,unaffected,macro_auprc,0.5968491039157077
109,RO-CAGF KL=.001,unaffected,nll,1.3461029772906545
109,RO-CAGF KL=.001,unaffected,brier,0.6082302120464009
109,RO-CAGF KL=.001,unaffected,ece15,0.14825686816987552
109,RO-CAGF KL=.020,all,accuracy,0.5197066911090742
109,RO-CAGF KL=.020,all,macro_f1,0.5007282135552459
109,RO-CAGF KL=.020,all,macro_auroc,0.8134482376155452
109,RO-CAGF KL=.020,all,macro_auprc,0.5514048443164145
109,RO-CAGF KL=.020,all,nll,1.5633456980071747
109,RO-CAGF KL=.020,all,brier,0.6869619037495703
109,RO-CAGF KL=.020,all,ece15,0.18460350356634114
109,RO-CAGF KL=.020,affected,accuracy,0.47932011331444757
109,RO-CAGF KL=.020,affected,macro_f1,0.46107170588863644
109,RO-CAGF KL=.020,affected,macro_auroc,0.7922229192447721
109,RO-CAGF KL=.020,affected,macro_auprc,0.5154642170079482
109,RO-CAGF KL=.020,affected,nll,1.7727153732787455
109,RO-CAGF KL=.020,affected,brier,0.7572897962014307
109,RO-CAGF KL=.020,affected,ece15,0.23916115701705135
109,RO-CAGF KL=.020,unaffected,accuracy,0.5471335128895729
109,RO-CAGF KL=.020,unaffected,macro_f1,0.5256317855980902
109,RO-CAGF KL=.020,unaffected,macro_auroc,0.8306835218249168
109,RO-CAGF KL=.020,unaffected,macro_auprc,0.5846155957784088
109,RO-CAGF KL=.020,unaffected,nll,1.4211612128766156
109,RO-CAGF KL=.020,unaffected,brier,0.6392017151472104
109,RO-CAGF KL=.020,unaffected,ece15,0.1515105611753262
109,RO-PDRF interior=0,all,accuracy,0.5783684692942255
109,RO-PDRF interior=0,all,macro_f1,0.5587459989787064
109,RO-PDRF interior=0,all,macro_auroc,0.8461484937210901
109,RO-PDRF interior=0,all,macro_auprc,0.5935224122794794
109,RO-PDRF interior=0,all,nll,2.3208954037266665
109,RO-PDRF interior=0,all,brier,0.6881691436035224
109,RO-PDRF interior=0,all,ece15,0.28926279623228734
109,RO-PDRF interior=0,affected,accuracy,0.509915014164306
109,RO-PDRF interior=0,affected,macro_f1,0.5043282049540249
109,RO-PDRF interior=0,affected,macro_auroc,0.8116118056423774
109,RO-PDRF interior=0,affected,macro_auprc,0.534033064218023
109,RO-PDRF interior=0,affected,nll,2.8896032443837503
109,RO-PDRF interior=0,affected,brier,0.8051401602674156
109,RO-PDRF interior=0,affected,ece15,0.3524225791351654
109,RO-PDRF interior=0,unaffected,accuracy,0.6248557137360523
109,RO-PDRF interior=0,unaffected,macro_f1,0.5907767161765074
109,RO-PDRF interior=0,unaffected,macro_auroc,0.8721622983477122
109,RO-PDRF interior=0,unaffected,macro_auprc,0.6440830180350777
109,RO-PDRF interior=0,unaffected,nll,1.9346817297136796
109,RO-PDRF interior=0,unaffected,brier,0.6087332665693664
109,RO-PDRF interior=0,unaffected,ece15,0.24637054284750018
109,RO-PDRF interior=.001,all,accuracy,0.5756186984417965
109,RO-PDRF interior=.001,all,macro_f1,0.5569837920573095
109,RO-PDRF interior=.001,all,macro_auroc,0.844097817747835
109,RO-PDRF interior=.001,all,macro_auprc,0.5904180541562911
109,RO-PDRF interior=.001,all,nll,2.2121274081610403
109,RO-PDRF interior=.001,all,brier,0.6803854936584182
109,RO-PDRF interior=.001,all,ece15,0.27925584628481476
109,RO-PDRF interior=.001,affected,accuracy,0.5127478753541076
109,RO-PDRF interior=.001,affected,macro_f1,0.5076160948074608
109,RO-PDRF interior=.001,affected,macro_auroc,0.8098213643702813
109,RO-PDRF interior=.001,affected,macro_auprc,0.531116851404953
109,RO-PDRF interior=.001,affected,nll,2.737517820522335
109,RO-PDRF interior=.001,affected,brier,0.7923107897046391
109,RO-PDRF interior=.001,affected,ece15,0.33897988576726945
109,RO-PDRF interior=.001,unaffected,accuracy,0.6183147364370912
109,RO-PDRF interior=.001,unaffected,macro_f1,0.5858278824925378
109,RO-PDRF interior=.001,unaffected,macro_auroc,0.8698535422861782
109,RO-PDRF interior=.001,unaffected,macro_auprc,0.6402222268790155
109,RO-PDRF interior=.001,unaffected,nll,1.8553309180426547
109,RO-PDRF interior=.001,unaffected,brier,0.6043762025766253
109,RO-PDRF interior=.001,unaffected,ece15,0.2393374318294958
109,RO-PDRF interior=.020,all,accuracy,0.580659945004583
109,RO-PDRF interior=.020,all,macro_f1,0.5612077161274681
109,RO-PDRF interior=.020,all,macro_auroc,0.8470843650400086
109,RO-PDRF interior=.020,all,macro_auprc,0.5986027450469494
109,RO-PDRF interior=.020,all,nll,2.3944520651188608
109,RO-PDRF interior=.020,all,brier,0.6904069431536868
109,RO-PDRF interior=.020,all,ece15,0.29383931524785256
109,RO-PDRF interior=.020,affected,accuracy,0.5167138810198301
109,RO-PDRF interior=.020,affected,macro_f1,0.510149289984766
109,RO-PDRF interior=.020,affected,macro_auroc,0.8126115871175664
109,RO-PDRF interior=.020,affected,macro_auprc,0.5379628799800598
109,RO-PDRF interior=.020,affected,nll,2.9866378041654444
109,RO-PDRF interior=.020,affected,brier,0.8079488625251898
109,RO-PDRF interior=.020,affected,ece15,0.35354643499547295
109,RO-PDRF interior=.020,unaffected,accuracy,0.6240861869949981
109,RO-PDRF interior=.020,unaffected,macro_f1,0.5917288794240373
109,RO-PDRF interior=.020,unaffected,macro_auroc,0.8729103884010577
109,RO-PDRF interior=.020,unaffected,macro_auprc,0.6497103393403612
109,RO-PDRF interior=.020,unaffected,nll,1.9922943777709496
109,RO-PDRF interior=.020,unaffected,brier,0.6105833618952399
109,RO-PDRF interior=.020,unaffected,ece15,0.253578089014206
110,RO-CAGF KL=0,all,accuracy,0.5054995417048579
110,RO-CAGF KL=0,all,macro_f1,0.4873866784391636
110,RO-CAGF KL=0,all,macro_auroc,0.8138815822134062
110,RO-CAGF KL=0,all,macro_auprc,0.535352313354304
110,RO-CAGF KL=0,all,nll,1.9181854871633746
110,RO-CAGF KL=0,all,brier,0.7146125744143463
110,RO-CAGF KL=0,all,ece15,0.2603782658916783
110,RO-CAGF KL=0,affected,accuracy,0.460056657223796
110,RO-CAGF KL=0,affected,macro_f1,0.441206808548229
110,RO-CAGF KL=0,affected,macro_auroc,0.7822482235161535
110,RO-CAGF KL=0,affected,macro_auprc,0.48391173384658526
110,RO-CAGF KL=0,affected,nll,2.3207335286355764
110,RO-CAGF KL=0,affected,brier,0.8030425426275299
110,RO-CAGF KL=0,affected,ece15,0.3122325520339836
110,RO-CAGF KL=0,unaffected,accuracy,0.5363601385148133
110,RO-CAGF KL=0,unaffected,macro_f1,0.5156309712047199
110,RO-CAGF KL=0,unaffected,macro_auroc,0.8374538954314165
110,RO-CAGF KL=0,unaffected,macro_auprc,0.5792826520110439
110,RO-CAGF KL=0,unaffected,nll,1.644812153881945
110,RO-CAGF KL=0,unaffected,brier,0.654559133130672
110,RO-CAGF KL=0,unaffected,ece15,0.22516367557233186
110,RO-CAGF KL=.001,all,accuracy,0.5148945921173236
110,RO-CAGF KL=.001,all,macro_f1,0.48949087373018063
110,RO-CAGF KL=.001,all,macro_auroc,0.8175770133436071
110,RO-CAGF KL=.001,all,macro_auprc,0.5368113773090389
110,RO-CAGF KL=.001,all,nll,1.8189670420366273
110,RO-CAGF KL=.001,all,brier,0.7179634555084999
110,RO-CAGF KL=.001,all,ece15,0.24944455618095115
110,RO-CAGF KL=.001,affected,accuracy,0.4838526912181303
110,RO-CAGF KL=.001,affected,macro_f1,0.46171248248464947
110,RO-CAGF KL=.001,affected,macro_auroc,0.7928543498433017
110,RO-CAGF KL=.001,affected,macro_auprc,0.49722199249885773
110,RO-CAGF KL=.001,affected,nll,2.113759278888898
110,RO-CAGF KL=.001,affected,brier,0.7838002443151719
110,RO-CAGF KL=.001,affected,ece15,0.28654231462026114
110,RO-CAGF KL=.001,unaffected,accuracy,0.5359753751442863
110,RO-CAGF KL=.001,unaffected,macro_f1,0.5074991224215493
110,RO-CAGF KL=.001,unaffected,macro_auroc,0.8360178765609464
110,RO-CAGF KL=.001,unaffected,macro_auprc,0.5692789903460289
110,RO-CAGF KL=.001,unaffected,nll,1.6187714675678864
110,RO-CAGF KL=.001,unaffected,brier,0.6732532083966201
110,RO-CAGF KL=.001,unaffected,ece15,0.22495320856731732
110,RO-CAGF KL=.020,all,accuracy,0.5144362969752521
110,RO-CAGF KL=.020,all,macro_f1,0.49781318077778725
110,RO-CAGF KL=.020,all,macro_auroc,0.8189175241788309
110,RO-CAGF KL=.020,all,macro_auprc,0.5404896910163945
110,RO-CAGF KL=.020,all,nll,1.8803769433214166
110,RO-CAGF KL=.020,all,brier,0.708640749206952
110,RO-CAGF KL=.020,all,ece15,0.2518745640840801
110,RO-CAGF KL=.020,affected,accuracy,0.4776203966005666
110,RO-CAGF KL=.020,affected,macro_f1,0.46213696388287334
110,RO-CAGF KL=.020,affected,macro_auroc,0.7939377426828916
110,RO-CAGF KL=.020,affected,macro_auprc,0.5029686101779182
110,RO-CAGF KL=.020,affected,nll,2.2145100039345613
110,RO-CAGF KL=.020,affected,brier,0.785091531776097
110,RO-CAGF KL=.020,affected,ece15,0.3014056012414333
110,RO-CAGF KL=.020,unaffected,accuracy,0.5394382454790304
110,RO-CAGF KL=.020,unaffected,macro_f1,0.5201168146736758
110,RO-CAGF KL=.020,unaffected,macro_auroc,0.8377477156749951
110,RO-CAGF KL=.020,unaffected,macro_auprc,0.5731857696393656
110,RO-CAGF KL=.020,unaffected,nll,1.6534647263217246
110,RO-CAGF KL=.020,unaffected,brier,0.6567224609289448
110,RO-CAGF KL=.020,unaffected,ece15,0.21833824534607005
110,RO-PDRF interior=0,all,accuracy,0.5611824014665444
110,RO-PDRF interior=0,all,macro_f1,0.5350894211271288
110,RO-PDRF interior=0,all,macro_auroc,0.8291453139073726
110,RO-PDRF interior=0,all,macro_auprc,0.5734762828339713
110,RO-PDRF interior=0,all,nll,2.21920760742471
110,RO-PDRF interior=0,all,brier,0.6955736487592925
110,RO-PDRF interior=0,all,ece15,0.27613165822327407
110,RO-PDRF interior=0,affected,accuracy,0.4912181303116147
110,RO-PDRF interior=0,affected,macro_f1,0.47563489363272393
110,RO-PDRF interior=0,affected,macro_auroc,0.790485714797359
110,RO-PDRF interior=0,affected,macro_auprc,0.5007323531814961
110,RO-PDRF interior=0,affected,nll,2.7271418251210653
110,RO-PDRF interior=0,affected,brier,0.8238320880012252
110,RO-PDRF interior=0,affected,ece15,0.3441779148477333
110,RO-PDRF interior=0,unaffected,accuracy,0.6086956521739131
110,RO-PDRF interior=0,unaffected,macro_f1,0.574020878925656
110,RO-PDRF interior=0,unaffected,macro_auroc,0.8576119795346676
110,RO-PDRF interior=0,unaffected,macro_auprc,0.6325637696919185
110,RO-PDRF interior=0,unaffected,nll,1.8742657473885167
110,RO-PDRF interior=0,unaffected,brier,0.608472400101343
110,RO-PDRF interior=0,unaffected,ece15,0.2299209726044837
110,RO-PDRF interior=.001,all,accuracy,0.5600366636113657
110,RO-PDRF interior=.001,all,macro_f1,0.5339793246401133
110,RO-PDRF interior=.001,all,macro_auroc,0.8284807657301668
110,RO-PDRF interior=.001,all,macro_auprc,0.5718153415468898
110,RO-PDRF interior=.001,all,nll,2.2120258778353588
110,RO-PDRF interior=.001,all,brier,0.6963742823505135
110,RO-PDRF interior=.001,all,ece15,0.2752676943332421
110,RO-PDRF interior=.001,affected,accuracy,0.49178470254957507
110,RO-PDRF interior=.001,affected,macro_f1,0.47600265892584304
110,RO-PDRF interior=.001,affected,macro_auroc,0.7899333081915335
110,RO-PDRF interior=.001,affected,macro_auprc,0.5001154999726098
110,RO-PDRF interior=.001,affected,nll,2.71499834325503
110,RO-PDRF interior=.001,affected,brier,0.8234489591699111
110,RO-PDRF interior=.001,affected,ece15,0.3417739619107827
110,RO-PDRF interior=.001,unaffected,accuracy,0.6063870719507503
110,RO-PDRF interior=.001,unaffected,macro_f1,0.5719262690636085
110,RO-PDRF interior=.001,unaffected,macro_auroc,0.8569000440650191
110,RO-PDRF interior=.001,unaffected,macro_auprc,0.6304494276349767
110,RO-PDRF interior=.001,unaffected,nll,1.8704535802340814
110,RO-PDRF interior=.001,unaffected,brier,0.6100769354531542
110,RO-PDRF interior=.001,unaffected,ece15,0.2301027615651024
110,RO-PDRF interior=.020,all,accuracy,0.5593492208982584
110,RO-PDRF interior=.020,all,macro_f1,0.5351869469234378
110,RO-PDRF interior=.020,all,macro_auroc,0.8289677466597234
110,RO-PDRF interior=.020,all,macro_auprc,0.575025472236431
110,RO-PDRF interior=.020,all,nll,2.2393056425742013
110,RO-PDRF interior=.020,all,brier,0.6975650307841059
110,RO-PDRF interior=.020,all,ece15,0.2800297943019845
110,RO-PDRF interior=.020,affected,accuracy,0.48951841359773374
110,RO-PDRF interior=.020,affected,macro_f1,0.47408785130175496
110,RO-PDRF interior=.020,affected,macro_auroc,0.7913273128160525
110,RO-PDRF interior=.020,affected,macro_auprc,0.5042110498852334
110,RO-PDRF interior=.020,affected,nll,2.7479397609101563
110,RO-PDRF interior=.020,affected,brier,0.8251152712425175
110,RO-PDRF interior=.020,affected,ece15,0.34825166853899325
110,RO-PDRF interior=.020,unaffected,accuracy,0.6067718353212774
110,RO-PDRF interior=.020,unaffected,macro_f1,0.5752468475770626
110,RO-PDRF interior=.020,unaffected,macro_auroc,0.8566990959946512
110,RO-PDRF interior=.020,unaffected,macro_auprc,0.6322907544926913
110,RO-PDRF interior=.020,unaffected,nll,1.8938884748700984
110,RO-PDRF interior=.020,unaffected,brier,0.6109447251245844
110,RO-PDRF interior=.020,unaffected,ece15,0.23390413603446902
